Key_1_3,entropy_ElectronAffinity,wtd_range_Valence,entropy_Density,wtd_range_ThermalConductivity,range_atomic_mass,Key_2_10
4326,1.35742892856008,0.949019607843137,1.32393024336346,94.1035752941176,124.90825,5501
19683,1.10518217403612,0.80952380952381,1.01540712310099,95.2241723809524,121.3276,5601
10439,1.35742892856008,1.01587301587302,1.32393024336346,95.2241723809524,124.90825,15899
17652,1.35742892856008,0.984126984126984,1.32393024336346,95.2241723809524,124.90825,18931
7473,1.35742892856008,0.952380952380952,1.32393024336346,95.2241723809524,124.90825,4118
7840,1.35742892856008,0.936507936507937,1.32393024336346,95.2241723809524,124.90825,19606
11172,1.10518217403612,0.8,1.01540712310099,95.9861784,121.3276,14050
10106,1.35742892856008,1.008,1.32393024336346,95.9861784,124.90825,6148
12970,1.35742892856008,0.976,1.32393024336346,95.9861784,124.90825,9844
6508,1.15968659338134,1.11142857142857,1.03312880053102,57.1276685714286,122.90607,7540
10975,1.59570452206945,0.375,1.64475584811149,99.9966775,184.5906,3933
21173,1.59310000335529,0.375,1.70297323140341,99.9966775,184.5906,4654
3076,1.45933020005866,1.05714285714286,1.35814812467116,57.1276685714286,134.3606,14894
1418,1.45933020005866,1.13889285714286,1.35148495394966,57.1276685714286,135.9646,1988
2377,1.45933020005866,1.13492857142857,1.35148495394966,57.1276685714286,135.9646,4553
6112,1.50034236502283,1.06357142857143,1.37878320064246,57.1276685714286,141.2506,19633
18232,1.50034236502283,1.05714285714286,1.37878320064246,57.1276685714286,141.2506,10066
13780,1.50034236502283,1.05714285714286,1.37878320064246,57.1276685714286,141.2506,14531
106,1.50034236502283,1.05714285714286,1.37878320064246,57.1276685714286,141.2506,17304
21161,1.50034236502283,1.05714285714286,1.37878320064246,57.1276685714286,141.2506,6277
9293,1.50034236502283,1.05714285714286,1.37878320064246,57.1276685714286,141.2506,16429
18175,1.20088590631532,0.842105263157895,1.16177435651007,63.1439052631579,192.981,19251
2914,1.38160146504613,1.06106369008536,1.41713512335629,52.5135421273802,192.981,2100
6785,1.10518217403612,0.844375963020031,1.01540712310099,92.4356295531587,121.3276,12550
14147,1.10518217403612,0.842592592592593,1.01540712310099,92.5783181481481,121.3276,13308
6826,1.10518217403612,0.801916932907348,1.01540712310099,95.8328033865815,121.3276,17583
2283,1.1640132003214,0.84472049689441,1.0273100853899,91.2900259937888,148.93092,3462
5852,1.1640132003214,0.801932367149758,1.0273100853899,94.6721225120773,148.93092,8386
739,1.38270603676642,1.06422018348624,1.01547149006152,91.7420152905199,136.31906,12028
6867,1.38270603676642,1.0439061317184,1.01547149006152,90.8374031037093,136.31906,4638
6341,1.38270603676642,1.023988005997,1.01547149006152,89.9504220389805,136.31906,10353
12367,1.38270603676642,1.00296735905045,1.01547149006152,89.0143442136498,136.31906,9696
5089,1.25339388367421,1.07346153846154,1.3180416651861,91.8318415384615,121.3276,11602
2789,1.25339388367421,1.06769230769231,1.3180416651861,91.0626107692308,121.3276,15542
5995,1.25339388367421,1.04692307692308,1.3180416651861,88.29338,121.3276,14565
6817,1.25339388367421,1.03769230769231,1.3180416651861,87.0626107692308,121.3276,5531
8989,1.25339388367421,1.02615384615385,1.3180416651861,85.5241492307692,121.3276,9785
992,1.54320430253703,0.964285714285714,1.51825016460566,57.1276685714286,192.981,20636
20716,1.37517097535697,1.04,1.30961869274625,88.6010723076923,121.3276,5577
6306,1.13042757181707,1.05384615384615,1.32221306724433,87.6779953846154,121.3276,1085
18379,1.20088590631532,1.0,1.16177435651007,99.9966775,192.981,297
15462,1.20088590631532,1.0,1.16177435651007,99.9966775,192.981,3221
4970,1.20088590631532,1.0,1.16177435651007,99.9966775,192.981,3452
11575,1.20088590631532,1.0,1.16177435651007,99.9966775,192.981,19319
14067,1.20088590631532,0.937333333333333,1.16177435651007,53.3191573333333,192.981,309
6200,1.4264183815575,1.05333333333333,1.43350982705334,53.3191573333333,192.981,3812
19949,1.4264183815575,1.04,1.43350982705334,53.3191573333333,192.981,8014
13336,1.4264183815575,1.01333333333333,1.43350982705334,53.3191573333333,192.981,16798
3628,1.4264183815575,1.0,1.43350982705334,53.3191573333333,192.981,6062
2897,1.4264183815575,0.986666666666667,1.43350982705334,53.3191573333333,192.981,451
17740,1.4264183815575,0.990666666666667,1.43350982705334,53.3191573333333,192.981,8452
1536,1.4264183815575,1.05666666666667,1.4331589387717,53.3191573333333,192.981,3434
2188,1.4264183815575,1.04666666666667,1.4331589387717,53.3191573333333,192.981,8753
20257,1.4264183815575,1.03666666666667,1.4331589387717,53.3191573333333,192.981,427
15382,1.4264183815575,1.02666666666667,1.4331589387717,53.3191573333333,192.981,17824
15100,1.4264183815575,1.00666666666667,1.4331589387717,53.3191573333333,192.981,17330
5059,1.4264183815575,1.05666666666667,1.42865780751956,53.3191573333333,192.981,5651
11055,1.4264183815575,1.04666666666667,1.42865780751956,53.3191573333333,192.981,4485
13295,1.4264183815575,1.03666666666667,1.42865780751956,53.3191573333333,192.981,9209
5678,1.09667176877521,1.12142857142857,0.995982779568411,57.1276685714286,122.90607,1325
7349,1.09667176877521,1.118,0.995982779568411,57.1276685714286,122.90607,1464
19991,1.09667176877521,1.11428571428571,0.995982779568411,57.1276685714286,122.90607,13268
17034,1.09667176877521,1.11085714285714,0.995982779568411,57.1276685714286,122.90607,8242
16669,1.09667176877521,1.10714285714286,0.995982779568411,57.1276685714286,122.90607,9240
19891,1.09667176877521,1.10342857142857,0.995982779568411,57.1276685714286,122.90607,16329
9182,1.09667176877521,1.09672810401486,0.995982779568411,57.1358308329761,122.90607,249
7646,1.09667176877521,1.09285714285714,0.995982779568411,57.1276685714286,122.90607,7154
16538,1.09667176877521,1.08914285714286,0.995982779568411,57.1276685714286,122.90607,3921
5151,1.09667176877521,1.08184545064991,0.995982779568411,57.1195086416226,122.90607,10621
15276,1.09667176877521,1.07857142857143,0.995982779568411,57.1276685714286,122.90607,17114
17882,1.09667176877521,1.07514285714286,0.995982779568411,57.1276685714286,122.90607,8369
2109,1.35742892856008,0.961538461538461,1.32393024336346,92.29338,124.90825,11947
14,1.21378716593468,1.01538461538462,1.22323224718034,92.29338,124.90825,10228
1956,1.21378716593468,1.0,1.22323224718034,92.29338,124.90825,5799
3074,1.16731834008189,1.128,0.771702225515271,7.184052,192.981,3408
20978,1.4264183815575,1.02666666666667,1.42865780751956,53.3191573333333,192.981,19429
14512,1.4264183815575,1.01666666666667,1.42865780751956,53.3191573333333,192.981,20070
1922,1.4264183815575,1.00666666666667,1.42865780751956,53.3191573333333,192.981,2874
18822,1.4264183815575,0.990666666666667,1.42865780751956,53.3191573333333,192.981,18876
9605,1.27688294720844,1.07138461538462,1.55476722117059,87.6779953846154,121.3276,9954
20751,1.27688294720844,1.06561538461538,1.55476722117059,87.6779953846154,121.3276,16236
20702,1.27688294720844,1.06538461538462,1.55476722117059,87.6779953846154,121.3276,7572
19759,1.27688294720844,1.06900530810062,1.55476722117059,87.6847403646434,121.3276,9612
15517,1.27688294720844,1.07323076923077,1.55476722117059,87.6779953846154,121.3276,7718
7756,1.25339388367421,1.04230769230769,1.3180416651861,87.6779953846154,121.3276,20197
12751,1.39018429137881,1.05384615384615,1.30954321277507,87.6779953846154,121.3276,9069
5364,1.5430127806144,1.07123624894223,1.54632564149272,87.6847403646434,121.3276,13780
677,1.5430127806144,1.06561538461538,1.54632564149272,87.6779953846154,121.3276,75
15927,1.5430127806144,1.06538461538462,1.54632564149272,87.6779953846154,121.3276,11653
8863,1.5430127806144,1.06900530810062,1.54632564149272,87.6847403646434,121.3276,5017
10953,1.5430127806144,1.07323076923077,1.54632564149272,87.6779953846154,121.3276,10681
8523,1.30774864560342,1.04230769230769,1.32440300990621,87.6779953846154,121.3276,17383
15935,1.13042757181707,1.05384615384615,1.32221306724433,87.6779953846154,121.3276,19797
15059,1.33026305866396,1.07123624894223,1.55794261329652,87.6847403646434,121.3276,2199
16019,1.33026305866396,1.06561538461538,1.55794261329652,87.6779953846154,121.3276,20385
4160,1.33026305866396,1.06538461538462,1.55794261329652,87.6779953846154,121.3276,7817
5620,1.33026305866396,1.06938461538462,1.55794261329652,87.6779953846154,121.3276,18895
15876,1.33026305866396,1.07323076923077,1.55794261329652,87.6779953846154,121.3276,20065
10757,1.30774864560342,1.04230769230769,1.32440300990621,87.6779953846154,121.3276,5498
2862,1.13042757181707,1.05384615384615,1.32221306724433,87.6779953846154,121.3276,16937
20459,1.40876736116628,1.07315947380568,1.54847125941592,87.6847403646434,121.3276,11810
11078,1.40876736116628,1.06907692307692,1.54847125941592,87.6779953846154,121.3276,12211
5949,1.35056686486762,0.875,1.42306857681572,49.98671,192.981,14456
5057,1.20088590631532,0.933333333333333,1.16177435651007,53.3191573333333,192.981,6497
18353,1.20088590631532,0.933333333333333,1.16177435651007,53.3191573333333,192.981,20352
11541,1.09667176877521,1.09142857142857,0.995982779568411,57.1276685714286,122.90607,11782
1130,1.09667176877521,1.08857142857143,0.995982779568411,57.1276685714286,122.90607,5823
3461,1.09667176877521,1.08571428571429,0.995982779568411,57.1276685714286,122.90607,16301
12224,1.09667176877521,1.07714285714286,0.995982779568411,57.1276685714286,122.90607,8291
1749,1.09667176877521,1.07428571428571,0.995982779568411,57.1276685714286,122.90607,14341
7574,1.09667176877521,1.06857142857143,0.995982779568411,57.1276685714286,122.90607,14749
13358,1.09667176877521,1.06571428571429,0.995982779568411,57.1276685714286,122.90607,13397
13288,1.33026297412142,1.06546666666667,1.43322086664143,53.1591573333333,192.981,19591
12848,1.33026297412142,1.06306666666667,1.43322086664143,52.8391573333333,192.981,14626
20022,1.33026297412142,1.06206666666667,1.43322086664143,52.705824,192.981,580
6630,1.33026297412142,1.05746666666667,1.43322086664143,52.0924906666667,192.981,17140
10399,1.33026297412142,1.04866666666667,1.43322086664143,50.9191573333333,192.981,5396
9519,1.46387460936035,1.06546666666667,1.42945975918019,53.0791573333333,192.981,8904
4339,1.46387460936035,1.0644,1.42945975918019,52.865824,192.981,11234
15750,1.46387460936035,1.06426666666667,1.42945975918019,52.8391573333333,192.981,4610
673,1.22253562476357,1.0664,1.4340340656722,53.265824,192.981,15960
3279,1.22253562476357,1.06613333333333,1.4340340656722,53.2124906666667,192.981,1800
4337,1.1640132003214,0.866666666666667,1.03227077724971,106.652490666667,141.2506,12832
10030,1.1640132003214,0.866666666666667,1.02538153140938,106.652490666667,151.2596,5491
21255,1.1640132003214,0.866666666666667,1.02342186079968,106.652490666667,152.93481,8053
15862,1.09667176877521,1.12142857142857,0.995982779568411,57.1276685714286,122.90607,14200
5040,1.34753491018002,1.12,1.31030864728841,57.1276685714286,124.90825,2127
14978,1.34753491018002,1.11142857142857,1.31030864728841,57.1276685714286,124.90825,11649
13591,1.34753491018002,1.10857142857143,1.31030864728841,57.1276685714286,124.90825,312
13865,1.34753491018002,1.10571428571429,1.31030864728841,57.1276685714286,124.90825,17865
6975,1.34753491018002,1.10285714285714,1.31030864728841,57.1276685714286,124.90825,8396
5765,1.34753491018002,1.1,1.31030864728841,57.1276685714286,124.90825,5898
19840,1.34753491018002,1.09142857142857,1.31030864728841,57.1276685714286,124.90825,1279
644,1.34753491018002,1.08571428571429,1.31030864728841,57.1276685714286,124.90825,7127
2811,1.34753491018002,1.07714285714286,1.31030864728841,57.1276685714286,124.90825,19897
15018,1.34753491018002,1.07142857142857,1.31030864728841,57.1276685714286,124.90825,17270
6513,1.13042757181707,1.07369230769231,1.32221306724433,91.6472261538461,121.3276,19801
4504,1.13042757181707,1.06961002999769,1.32221306724433,90.8710053072841,121.3276,9264
9976,1.13042757181707,1.06307692307692,1.32221306724433,89.5241492307692,121.3276,18446
17838,1.10518217403612,0.846153846153846,1.01540712310099,92.29338,121.3276,7400
7042,1.10518217403612,0.846153846153846,1.01540712310099,92.29338,121.3276,19520
13160,1.10518217403612,0.846153846153846,1.01540712310099,92.29338,121.3276,3973
8431,1.10518217403612,0.846153846153846,1.01540712310099,92.29338,121.3276,18525
6533,1.10518217403612,0.846153846153846,1.01540712310099,92.29338,121.3276,6091
9106,1.20088590631532,0.933333333333333,1.16177435651007,53.3191573333333,192.981,15552
20006,1.20088590631532,0.933333333333333,1.16177435651007,53.3191573333333,192.981,2690
9420,1.20088590631532,0.933333333333333,1.16177435651007,53.3191573333333,192.981,20133
14505,0.894571101965202,0.75,0.97786159649685,49.98671,184.5906,3097
4764,1.38380288387314,1.02222222222222,1.47376228057498,44.4296777777778,188.3839,15935
7341,1.38380288387314,1.04444444444444,1.47376228057498,44.4296777777778,188.3839,8524
5078,1.25954811624882,0.888888888888889,1.27030085455451,44.4296777777778,188.3839,7196
19913,1.30715323545227,1.04444444444444,1.4049310907537,44.4296777777778,188.3839,5822
13226,1.30715323545227,1.02222222222222,1.4049310907537,44.4296777777778,188.3839,5063
6909,1.3622925296326,1.02222222222222,1.43047145716383,44.4296777777778,188.3839,2497
4078,1.3622925296326,1.02222222222222,1.43047145716383,44.4296777777778,188.3839,14519
18370,1.3622925296326,1.06666666666667,1.43047145716383,44.4296777777778,188.3839,20205
2773,1.20974090816925,1.01462663587375,1.2247501848213,92.3644500230947,122.90607,17997
686,1.20974090816925,1.0195327460743,1.2247501848213,91.9044410647262,122.90607,13928
379,1.20974090816925,1.02550437761705,1.2247501848213,91.3445262047963,122.90607,17535
3623,1.20974090816925,1.06045437042742,1.2247501848213,92.400026083943,122.90607,4130
19228,1.20974090816925,1.06584992343032,1.2247501848213,91.8692454211332,122.90607,3851
18857,1.12135037382873,1.14,1.30957873721684,56.55624,122.90607,10749
11416,1.12135037382873,1.13714285714286,1.30957873721684,55.9848114285714,122.90607,19434
18543,1.12135037382873,1.13428571428571,1.30957873721684,55.4133828571429,122.90607,14784
13432,1.09667176877521,1.09714285714286,0.995982779568411,57.1276685714286,122.90607,4420
6860,1.12135037382873,1.14,1.30957873721684,56.55624,122.90607,6
13693,1.12135037382873,1.13714285714286,1.30957873721684,55.9848114285714,122.90607,3053
8151,1.12135037382873,1.13428571428571,1.30957873721684,55.4133828571429,122.90607,4823
2063,1.09667176877521,1.08,0.995982779568411,57.1276685714286,122.90607,18160
2734,1.20088590631532,0.933333333333333,1.16177435651007,53.3191573333333,192.981,3160
20202,1.10518217403612,0.814229249011858,1.01540712310099,94.8476871936759,121.3276,11401
15499,1.15814359700469,1.04724409448819,1.21828823769393,94.4741664566929,121.3276,18376
14904,1.15814359700469,1.03937007874016,1.21828823769393,94.4741664566929,121.3276,6647
5984,1.15814359700469,1.03225806451613,1.21828823769393,94.3998149645948,121.3276,62
5230,1.10518217403612,0.862876254180602,1.01540712310099,107.009276856187,121.3276,7047
12666,1.35742892856008,1.01003344481605,1.32393024336346,107.009276856187,124.90825,15456
17002,1.35742892856008,0.956521739130435,1.32393024336346,107.009276856187,124.90825,1415
15809,1.13042757181707,1.06153846153846,1.32221306724433,106.607939063545,121.3276,18316
1537,1.13042757181707,1.32217573221757,1.32221306724433,31.781480251046,121.3276,12824
6940,1.13042757181707,1.3255230125523,1.32221306724433,32.4509363179916,121.3276,7930
3090,1.18305212822075,1.03678929765886,1.27357359482288,107.009276856187,121.3276,17674
20855,1.18305212822075,1.01003344481605,1.27357359482288,107.009276856187,121.3276,11446
21013,1.18305212822075,0.983277591973244,1.27357359482288,107.009276856187,121.3276,13176
6295,1.1640132003214,0.846153846153846,1.03430323226115,92.29338,157.0546,17103
18680,1.35528255191429,1.06538461538462,1.33672660338831,90.7549184615385,157.0546,2725
18183,1.35528255191429,1.05384615384615,1.33672660338831,89.2164569230769,157.0546,15812
20437,1.35528255191429,1.04230769230769,1.33672660338831,87.6779953846154,157.0546,6720
613,1.35528255191429,1.03076923076923,1.33672660338831,86.1395338461538,157.0546,17955
11142,1.35528255191429,1.00769230769231,1.33672660338831,83.0626107692308,157.0546,1230
15280,1.1640132003214,0.824451410658307,1.03449529359397,94.0298055799373,128.2426,3969
3250,1.35528255191429,1.03494837172359,1.33626652085677,93.711265909452,128.2426,9794
14557,1.35528255191429,1.02458366375892,1.33626652085677,91.9765508485329,128.2426,18625
622,1.35528255191429,1.013470681458,1.33626652085677,90.318862155309,128.2426,10791
19054,1.1640132003214,0.832684824902724,1.02538153140938,93.3710449027237,151.2596,8365
11048,1.35528255191429,1.04705882352941,1.32547103993277,92.5349478431372,151.2596,13146
