yprop/table1.oz1,yprop/table1.oz247,yprop/table1.oz250,yprop/table1.oz251,yprop/table1.oz5,yprop/table1.oz6,yprop/table1.oz9,oz249,oz252
0.999958,0.025157,0.239622,0.558764,0.0,0.085714,0.045455,0.387979,0.908762
0.999761,0.157122,0.222486,0.445686,0.133333,0.0,0.0,0.230405,0.986269
0.999543,0.162308,0.142737,0.424261,0.133333,0.028571,0.0,0.230186,0.942728
0.999955,0.171908,0.272863,0.43663,0.066667,0.028571,0.0,0.19156,0.900181
0.999608,0.046784,0.252575,0.49128,0.066667,0.0,0.0,0.193135,0.909575
0.997783,0.231711,0.106561,0.302593,0.0,0.0,0.0,0.046028,0.918248
0.999958,0.027916,0.180817,0.585002,0.133333,0.0,0.0,0.261747,0.897019
0.999958,0.062121,0.188745,0.57341,0.333333,0.057143,0.409091,0.464353,0.916712
0.999414,0.007724,0.05328,0.632096,0.066667,0.0,0.0,0.194284,0.920145
0.998884,0.033102,0.535832,0.456399,0.266667,0.028571,0.0,0.413199,0.91075
0.999762,0.147633,0.119389,0.487295,0.0,0.0,0.181818,0.296662,0.999277
0.999971,0.151826,0.159436,0.543446,0.0,0.114286,0.0,0.226393,0.976694
0.999577,0.026812,0.16418,0.555659,0.066667,0.057143,0.0,0.168779,0.91626
0.999808,0.043253,0.241931,0.523211,0.066667,0.0,0.0,0.212661,0.925023
0.999289,0.01964,0.188651,0.564509,0.066667,0.028571,0.0,0.242873,0.919874
0.999956,0.037074,0.23881,0.609015,0.066667,0.0,0.0,0.242294,0.935863
0.999958,0.143109,0.074256,0.567665,0.066667,0.0,0.0,0.199983,0.868293
0.999536,0.088381,0.0,0.581328,0.133333,0.028571,0.0,0.163713,0.899458
0.999685,0.024937,0.221331,0.661491,0.0,0.057143,0.0,0.381459,0.903884
0.999935,0.213064,0.139865,0.624541,0.266667,0.142857,0.0,0.379451,0.985637
0.999557,0.213174,0.080467,0.346789,0.0,0.0,0.0,0.109125,0.917615
0.999956,0.03895,0.267464,0.403871,0.2,0.0,0.0,0.204114,0.906233
0.999577,0.036743,0.270741,0.587642,0.0,0.114286,0.0,0.300943,0.892231
0.999735,0.020523,0.106561,0.549138,0.0,0.057143,0.0,0.178188,0.888979
0.999955,0.063445,0.190461,0.519433,0.0,0.0,0.0,0.143967,0.925113
0.999932,0.023281,0.092734,0.665632,0.0,0.0,0.045455,0.278587,0.927281
0.999638,0.026812,0.150509,0.490762,0.066667,0.0,0.272727,0.237384,0.989973
0.999418,0.027585,0.249641,0.543239,0.266667,0.057143,0.0,0.362216,0.914273
0.99969,0.126338,0.306886,0.64964,0.266667,0.057143,0.0,0.477168,0.920506
0.999286,0.01622,0.067045,0.510738,0.0,0.0,0.045455,0.159636,0.901716
0.999735,0.020523,0.106561,0.549138,0.0,0.057143,0.0,0.178188,0.88907
0.998759,0.111111,0.148511,0.394814,0.0,0.114286,0.0,0.08339,0.917615
0.999817,0.056162,0.0,0.6765,0.133333,0.0,0.0,0.265009,0.997651
0.999717,0.071058,0.237936,0.556177,0.066667,0.142857,0.0,0.365605,0.910208
0.999408,0.10107,0.188651,0.48626,0.066667,0.0,0.0,0.147423,0.900542
0.999288,0.017323,0.151913,0.625783,0.0,0.0,0.227273,0.25931,0.912466
0.999783,0.030564,0.082808,0.454536,0.0,0.0,0.181818,0.155426,0.889612
0.999104,0.020523,0.121013,0.516017,0.2,0.0,0.181818,0.226367,0.909937
0.998759,0.164846,0.0,0.564353,0.133333,0.028571,0.136364,0.125271,0.891689
0.999577,0.137372,0.16418,0.553434,0.2,0.114286,0.0,0.296246,0.938844
0.999965,0.092574,0.040233,0.517207,0.0,0.0,0.0,0.122398,0.992683
0.999985,0.262275,0.09058,0.398696,0.066667,0.057143,0.136364,0.161854,0.902439
0.998238,0.194086,0.127723,0.40501,0.0,0.0,0.0,0.107884,0.909395
0.999537,0.045901,0.161527,0.543394,0.066667,0.0,0.0,0.112721,0.908491
0.999958,0.092574,0.110275,0.490504,0.0,0.0,0.0,0.116266,0.900452
0.998759,0.024385,0.0839,0.681675,0.0,0.0,0.681818,0.283132,0.9215
0.998278,0.010151,0.063393,0.649433,0.266667,0.0,0.363636,0.280433,0.94598
0.999235,0.095443,0.30133,0.33944,0.0,0.057143,0.0,0.25887,0.917977
0.999958,0.015116,0.08209,0.567251,0.133333,0.0,0.181818,0.162592,0.907498
0.998759,0.018758,0.1109,0.594887,0.266667,0.0,0.272727,0.252388,0.998464
0.999958,0.096546,0.02881,0.557419,0.066667,0.028571,0.0,0.13835,0.917435
0.998759,0.025378,0.218054,0.58966,0.2,0.285714,0.0,0.257995,0.929539
0.998759,0.389606,0.0,0.386948,0.0,0.057143,0.0,0.059278,0.905781
0.999628,0.140241,0.133747,0.550536,0.066667,0.0,0.0,0.268048,0.897019
0.99967,0.067748,0.489981,0.50282,0.0,0.085714,0.409091,0.668982,0.91355
0.999965,0.317445,0.040233,0.495886,0.2,0.028571,0.0,0.232254,0.911834
0.999973,0.151826,0.09058,0.573513,0.133333,0.114286,0.0,0.218676,0.914905
0.999958,0.131193,0.020226,0.659214,0.0,0.371429,0.0,0.444633,0.94869
0.999948,0.035308,0.16418,0.509859,0.066667,0.028571,0.318182,0.162134,0.922132
0.999948,0.10736,0.106561,0.485432,0.2,0.057143,0.0,0.10649,0.917073
0.999958,0.07503,0.217461,0.617658,0.2,0.057143,0.0,0.327333,0.89729
0.999577,0.011255,0.106561,0.623402,0.066667,0.0,0.136364,0.237375,0.985998
0.999627,0.033212,0.1109,0.430989,0.133333,0.0,0.045455,0.146163,0.892141
0.999286,0.025047,0.146014,0.509859,0.0,0.0,0.0,0.146669,0.936676
0.999958,0.015116,0.05328,0.584588,0.0,0.085714,0.0,0.175032,0.914905
0.999806,0.044467,0.132717,0.465611,0.0,0.0,0.0,0.157202,0.909214
0.999414,0.014123,0.05328,0.615639,0.0,0.0,0.0,0.180483,0.902981
0.999288,0.029791,0.494819,0.507478,0.266667,0.028571,0.0,0.44855,0.914724
0.999588,0.098532,0.193676,0.405631,0.066667,0.057143,0.0,0.190774,0.931707
0.951213,0.014234,0.132249,0.629043,0.0,0.028571,0.0,0.274842,0.920325
0.998759,0.139689,0.0,0.602287,0.066667,0.4,0.0,0.224961,0.885276
0.999958,0.029681,0.245209,0.541272,0.133333,0.0,0.181818,0.225693,0.92972
0.999958,0.075692,0.05328,0.55214,0.0,0.028571,0.181818,0.179487,0.903704
0.999288,0.028578,0.1109,0.517621,0.2,0.0,0.0,0.151035,0.911472
0.999971,0.038288,0.114489,0.496041,0.133333,0.0,0.0,0.134404,0.918428
0.998642,0.155578,0.11374,0.404906,0.066667,0.142857,0.0,0.187092,0.933966
0.999088,0.070617,0.188651,0.527144,0.133333,0.0,0.090909,0.243526,0.978771
0.999929,0.088381,0.23494,0.561818,0.0,0.0,0.0,0.199506,0.914995
0.999958,0.035308,0.106561,0.513067,0.0,0.085714,0.0,0.164798,0.914815
0.999971,0.081209,0.050346,0.466801,0.0,0.028571,0.227273,0.15795,0.91075
0.951,0.040384,0.252731,0.413911,0.066667,0.028571,0.045455,0.221938,0.916531
0.998759,0.114421,0.08209,0.455105,0.066667,0.0,0.0,0.093315,0.911292
0.999958,0.017985,0.16418,0.623868,0.266667,0.085714,0.0,0.28442,0.903342
0.998759,0.153592,0.159841,0.450292,0.4,0.0,0.0,0.235685,0.911382
0.999568,0.004634,0.040233,0.702324,0.0,0.0,0.0,0.312863,0.910569
0.999823,0.173894,0.153724,0.416602,0.133333,0.114286,0.0,0.173393,0.90542
0.950945,0.081761,0.1109,0.513016,0.0,0.028571,0.181818,0.257766,0.931527
0.998759,0.041046,0.278201,0.402629,0.066667,0.085714,0.090909,0.184406,0.914905
0.998759,0.064769,0.0,0.627439,0.266667,0.0,0.181818,0.1929,0.905962
0.999752,0.028136,0.214807,0.549656,0.066667,0.028571,0.0,0.216194,0.923035
1.0,0.381772,0.09058,0.469285,0.0,0.0,0.227273,0.140123,0.906052
0.999958,0.032329,0.436138,0.55038,0.266667,0.028571,0.0,0.355352,0.973261
0.999506,0.274854,0.664523,0.372199,0.0,0.4,0.0,0.492095,0.915266
0.998759,0.025378,0.020226,0.582001,0.0,0.057143,0.454545,0.211637,0.912918
0.999958,0.018868,0.05328,0.548724,0.0,0.028571,0.0,0.13738,0.896658
0.999956,0.079334,0.206411,0.451379,0.133333,0.085714,0.0,0.272659,0.950858
0.999678,0.129538,0.162495,0.552554,0.133333,0.057143,0.0,0.277611,0.886811
0.999958,0.09776,0.05328,0.469441,0.066667,0.0,0.0,0.104437,0.901987
0.999376,0.041818,0.093514,0.39704,0.0,0.0,0.0,0.084768,0.901987
0.999958,0.033543,0.198764,0.463644,0.133333,0.057143,0.0,0.199207,0.900903
0.999958,0.029129,0.242774,0.549035,0.133333,0.028571,0.0,0.227131,0.915989
0.999958,0.027033,0.05328,0.559903,0.133333,0.028571,0.0,0.145103,0.915176
0.998274,0.228181,0.05328,0.288258,0.0,0.0,0.0,0.0758,0.906775
0.998759,0.018868,0.08209,0.56839,0.066667,0.0,0.272727,0.13463,0.918248
0.999288,0.160433,0.184531,0.499353,0.133333,0.0,0.0,0.199662,0.914092
0.999903,0.023281,0.107279,0.618952,0.066667,0.0,0.272727,0.265295,0.911021
0.999013,0.019309,0.063393,0.562025,0.2,0.0,0.0,0.210211,0.903523
0.999851,0.121483,0.278981,0.442633,0.0,0.057143,0.0,0.176604,0.982475
0.999958,0.020523,0.209626,0.552657,0.066667,0.2,0.0,0.232655,0.915537
0.999775,0.092905,0.273113,0.41448,0.066667,0.0,0.0,0.253092,0.943812
0.999577,0.028136,0.19299,0.517828,0.133333,0.057143,0.136364,0.197641,0.91888
0.999609,0.119166,0.676852,0.442271,0.2,0.428571,0.0,0.819018,0.904697
0.999717,0.063886,0.059398,0.599027,0.0,0.0,0.136364,0.221034,0.980036
0.999958,0.011586,0.0,0.638255,0.066667,0.0,0.0,0.150064,0.919603
0.999577,0.269778,0.106561,0.637013,0.0,0.342857,0.0,0.397195,0.907498
0.998759,0.027033,0.113022,0.462454,0.0,0.0,0.227273,0.12389,0.900181
0.99979,0.060797,0.0839,0.613569,0.0,0.028571,0.045455,0.300882,0.92159
0.999958,0.01644,0.08209,0.659111,0.4,0.028571,0.0,0.249295,0.945257
0.999661,0.024826,0.35717,0.668996,0.066667,0.028571,0.0,0.469257,0.898555
0.999778,0.079334,0.155846,0.583346,0.066667,0.028571,0.0,0.198647,0.909485
0.999801,0.012579,0.08209,0.625317,0.066667,0.028571,0.0,0.213906,0.913731
0.999956,0.088271,0.285692,0.614915,0.0,0.028571,0.0,0.272735,0.999458
0.999958,0.037074,0.19299,0.546861,0.2,0.057143,0.0,0.209861,0.903884
0.999537,0.037074,0.344154,0.473425,0.066667,0.0,0.0,0.220474,0.957543
0.999357,0.021847,0.0,0.618693,0.0,0.0,0.181818,0.174535,0.969015
0.999854,0.122255,0.093514,0.627853,0.0,0.028571,0.0,0.360355,0.906865
0.999319,0.526205,0.250421,0.26647,0.2,0.028571,0.045455,0.466857,0.900271
0.999752,0.017323,0.1109,0.576049,0.066667,0.057143,0.0,0.217712,0.932701
0.998759,0.018758,0.116674,0.615898,0.0,0.0,0.636364,0.272758,0.918428
0.999206,0.418956,0.24627,0.414325,0.133333,0.0,0.136364,0.52268,0.998916
0.999537,0.072824,0.163587,0.512084,0.2,0.028571,0.181818,0.295415,0.901355
0.999583,0.024385,0.280854,0.586762,0.2,0.0,0.272727,0.38004,0.913731
0.9513,0.066424,0.08209,0.186255,0.133333,0.0,0.272727,0.300195,0.893948
0.999958,0.039612,0.198764,0.463437,0.0,0.028571,0.0,0.147722,0.8757
0.999958,0.024385,0.258069,0.580345,0.133333,0.057143,0.045455,0.382223,0.908853
0.999958,0.014234,0.14205,0.671066,0.066667,0.0,0.045455,0.284239,0.918699
0.999556,0.030453,0.13537,0.562128,0.0,0.0,0.0,0.22708,0.896567
0.999554,0.018206,0.05328,0.566216,0.066667,0.028571,0.0,0.203592,0.917525
0.999958,0.00971,0.020226,0.678207,0.133333,0.0,0.0,0.257833,0.909395
0.999979,0.381772,0.038923,0.345599,0.0,0.0,0.181818,0.132345,0.900181
0.999577,0.015668,0.159841,0.576256,0.4,0.028571,0.0,0.255669,0.894851
0.999958,0.025047,0.127536,0.498318,0.133333,0.028571,0.0,0.147763,0.909214
0.999335,0.025709,0.236594,0.560265,0.2,0.0,0.0,0.292328,0.929539
0.999958,0.035308,0.271334,0.491901,0.066667,0.028571,0.045455,0.187089,0.95402
0.997948,0.033543,0.389413,0.478911,0.133333,0.0,0.0,0.214644,0.991418
0.99808,0.099857,0.184656,0.416033,0.133333,0.028571,0.0,0.129688,0.911021
0.999958,0.069182,0.106561,0.539098,0.066667,0.142857,0.0,0.303441,0.899819
0.99973,0.024385,0.080467,0.525281,0.133333,0.0,0.0,0.23951,0.896748
0.999717,0.020523,0.166459,0.562335,0.0,0.028571,0.0,0.233779,0.923668
0.999958,0.222443,0.038923,0.505356,0.066667,0.114286,0.181818,0.236738,0.931165
0.998759,0.073486,0.371996,0.309942,0.066667,0.0,0.0,0.105815,0.89991
0.999971,0.084961,0.097853,0.466284,0.133333,0.114286,0.0,0.17647,0.897471
0.998336,0.092133,0.201573,0.497128,0.2,0.057143,0.0,0.168852,0.943902
0.998759,0.011586,0.02881,0.579465,0.266667,0.0,0.136364,0.140594,0.910117
0.999844,0.160984,0.109276,0.491176,0.133333,0.028571,0.0,0.213021,0.97841
0.998759,0.031336,0.174293,0.435647,0.066667,0.057143,0.0,0.168101,0.932069
0.999547,0.020523,0.081247,0.582777,0.0,0.0,0.0,0.156384,0.928365
0.999958,0.01964,0.12248,0.628474,0.0,0.0,0.0,0.272019,0.912556
0.99996,0.048108,0.196298,0.332143,0.0,0.0,0.0,0.110369,0.990696
0.998759,0.101512,0.161059,0.457641,0.133333,0.028571,0.090909,0.127578,0.913098
0.999613,0.032771,0.132436,0.516897,0.133333,0.0,0.0,0.128625,0.902891
0.999286,0.139579,0.19299,0.487968,0.2,0.0,0.090909,0.273114,0.892593
0.999958,0.012027,0.127536,0.647001,0.0,0.028571,0.0,0.322738,0.998826
0.999958,0.019309,0.086429,0.542669,0.266667,0.028571,0.045455,0.19647,0.905781
0.999289,0.024385,0.169954,0.577654,0.066667,0.0,0.0,0.250673,0.991599
0.999104,0.125897,0.1109,0.581483,0.133333,0.0,0.090909,0.321856,0.936495
0.99967,0.023392,0.235564,0.553744,0.0,0.057143,0.090909,0.316784,0.910117
0.999958,0.019309,0.063393,0.565388,0.066667,0.028571,0.227273,0.208257,0.912918
0.999577,0.035419,0.05328,0.565285,0.0,0.0,0.0,0.108972,0.904607
0.999577,0.081209,0.063393,0.487605,0.066667,0.0,0.181818,0.148164,0.896929
0.999958,0.0619,0.063393,0.618123,0.0,0.057143,0.0,0.291829,0.905691
0.999556,0.065983,0.057619,0.599959,0.133333,0.0,0.136364,0.243971,0.998464
0.999958,0.029681,0.185998,0.5155,0.2,0.085714,0.0,0.21642,0.90804
0.999958,0.181397,0.0,0.514206,0.066667,0.028571,0.0,0.100425,0.926378
0.998759,0.258965,0.100162,0.380169,0.0,0.0,0.090909,0.050734,0.907498
0.999722,0.028136,0.219365,0.506547,0.066667,0.028571,0.0,0.246377,0.988528
0.999963,0.040494,0.146794,0.55038,0.0,0.0,0.0,0.140317,0.910298
0.999832,0.087499,0.48224,0.398437,0.066667,0.0,0.0,0.314015,0.905601
0.999113,0.06499,0.223235,0.355121,0.066667,0.0,0.0,0.088781,0.907136
0.999554,0.023944,0.05328,0.580086,0.066667,0.0,0.0,0.205177,0.941283
0.999846,0.067748,0.093514,0.60679,0.0,0.0,0.0,0.269763,0.934056
0.999581,0.015668,0.122323,0.578585,0.066667,0.0,0.0,0.236242,0.904968
0.999419,0.076906,0.122323,0.482534,0.066667,0.0,0.0,0.184995,0.922674
0.999742,0.023392,0.122323,0.539357,0.066667,0.028571,0.0,0.15351,0.908582
0.999577,0.017323,0.092203,0.602546,0.4,0.114286,0.0,0.245827,0.902349
0.99978,0.07503,0.159841,0.464214,0.0,0.028571,0.0,0.3024,0.941554
0.999958,0.020633,0.224577,0.601149,0.0,0.0,0.090909,0.26605,0.957724
0.999958,0.07481,0.05328,0.565285,0.066667,0.057143,0.0,0.2353,0.926378
0.999288,0.023392,0.120326,0.49335,0.0,0.057143,0.0,0.149548,0.999639
0.999958,0.079996,0.010113,0.52968,0.133333,0.085714,0.0,0.155241,0.908943
0.999958,0.027033,0.08209,0.501527,0.133333,0.028571,0.0,0.130426,0.896658
0.999752,0.025488,0.1109,0.580966,0.133333,0.057143,0.0,0.241588,0.903433
0.999958,0.035308,0.106561,0.526937,0.066667,0.057143,0.0,0.165046,0.9
0.998278,0.088271,0.131375,0.479222,0.266667,0.028571,0.0,0.14061,0.923848
0.999556,0.131413,0.165959,0.544222,0.0,0.057143,0.090909,0.320711,0.917073
0.998759,0.09776,0.05328,0.477928,0.266667,0.028571,0.0,0.107196,0.897651
0.998759,0.038288,0.020226,0.381307,0.066667,0.085714,0.181818,0.105713,0.84607
0.999971,0.107139,0.040233,0.433059,0.066667,0.0,0.0,0.071985,0.920596
0.999556,0.014123,0.074256,0.647933,0.0,0.0,0.0,0.192524,0.931798
0.999474,0.020523,0.159841,0.644931,0.0,0.0,0.136364,0.243844,0.98654
0.999577,0.071389,0.217461,0.517932,0.066667,0.028571,0.0,0.30141,0.929088
0.999419,0.076906,0.122323,0.475392,0.066667,0.0,0.0,0.177084,0.920867
0.999815,0.020633,0.151133,0.598561,0.266667,0.0,0.0,0.301837,0.985727
0.999958,0.427232,0.106561,0.288154,0.0,0.028571,0.0,0.200158,0.982114
0.998884,0.283681,0.301486,0.446101,0.0,0.028571,0.090909,0.365332,0.910569
0.999536,0.034205,0.18553,0.546913,0.0,0.114286,0.0,0.294785,0.931978
0.999958,0.031557,0.323054,0.487347,0.133333,0.057143,0.090909,0.315619,0.969828
0.999769,0.03895,0.132717,0.558298,0.0,0.0,0.0,0.207853,0.913008
0.998759,0.033212,0.180067,0.468302,0.133333,0.0,0.227273,0.167573,0.920958
0.999935,0.122807,0.1207,0.34948,0.0,0.057143,0.0,0.073185,0.914092
0.999717,0.142337,0.02881,0.578947,0.066667,0.028571,0.0,0.202628,0.936134
0.999291,0.297584,0.188651,0.411582,0.0,0.057143,0.0,0.279122,0.898284
0.999532,0.157122,0.118016,0.497801,0.066667,0.057143,0.0,0.213075,0.882565
0.999288,0.062562,0.1109,0.647053,0.2,0.028571,0.181818,0.308599,0.988076
0.999588,0.185921,0.122323,0.435077,0.066667,0.028571,0.0,0.13141,0.875429
0.999958,0.02935,0.106561,0.474667,0.0,0.028571,0.0,0.098646,0.910659
0.998606,0.031336,0.205194,0.479998,0.2,0.085714,0.0,0.168091,0.922945
0.999958,0.035419,0.199638,0.466077,0.133333,0.057143,0.0,0.195299,0.906414
0.999717,0.049101,0.050346,0.756456,0.133333,0.428571,0.0,0.543918,0.933514
0.998759,0.112987,0.0,0.477152,0.2,0.028571,0.0,0.059107,0.889792
0.999734,0.019309,0.063393,0.565958,0.066667,0.0,0.0,0.166697,0.919693
0.998759,0.213174,0.106561,0.336801,0.0,0.057143,0.0,0.079428,0.913189
0.999958,0.006951,0.073506,0.734772,0.0,0.0,0.0,0.53222,0.96757
0.999577,0.035308,0.1109,0.506029,0.133333,0.0,0.0,0.126223,0.9028
0.998759,0.165398,0.106561,0.452466,0.133333,0.028571,0.0,0.147302,0.894399
0.999958,0.01313,0.092203,0.709983,0.2,0.085714,0.0,0.319317,0.913098
0.999958,0.162198,0.132717,0.507375,0.0,0.0,0.0,0.181628,0.910479
0.999304,0.099857,0.053998,0.39528,0.0,0.0,0.0,0.11934,0.900542
0.999958,0.027033,0.08209,0.580914,0.066667,0.057143,0.0,0.137497,0.911111
0.999556,0.075913,0.189868,0.543704,0.133333,0.0,0.0,0.239001,0.955827
0.999961,0.076796,0.156907,0.568079,0.133333,0.085714,0.0,0.281455,0.99196
0.998865,0.05539,0.038923,0.324743,0.066667,0.0,0.181818,0.134096,0.999639
0.998759,0.056162,0.16418,0.472597,0.133333,0.0,0.0,0.10256,0.992412
0.998278,0.084519,0.110275,0.500543,0.133333,0.0,0.181818,0.171754,0.900723
0.999608,0.044908,0.172077,0.465456,0.0,0.0,0.0,0.122678,0.903704
0.999958,0.031888,0.161059,0.579154,0.133333,0.0,0.0,0.245986,0.927462
0.999752,0.148075,0.08209,0.550329,0.0,0.057143,0.0,0.203605,0.898464
0.999843,0.074037,0.210219,0.487088,0.0,0.0,0.0,0.246297,0.894219
0.999958,0.022619,0.217461,0.614863,0.066667,0.085714,0.0,0.380145,0.905872
0.998759,0.050094,0.110275,0.425038,0.133333,0.0,0.0,0.054935,0.898013
0.999958,0.032771,0.08209,0.566475,0.066667,0.028571,0.0,0.174793,0.904065
0.999958,0.032771,0.1109,0.480722,0.133333,0.028571,0.0,0.125943,0.906685
0.998759,0.248593,0.010113,0.505149,0.2,0.228571,0.0,0.193912,0.888799
0.999464,0.125676,0.106561,0.613259,0.133333,0.0,0.0,0.31047,0.919061
0.999958,0.032771,0.02881,0.591782,0.0,0.028571,0.0,0.116819,0.923758
0.999815,0.074258,0.179943,0.508306,0.066667,0.085714,0.045455,0.280761,0.90542
0.99943,0.174115,0.363319,0.405838,0.0,0.0,0.0,0.240671,0.940379
0.998278,0.031226,0.094294,0.412772,0.066667,0.0,0.0,0.056147,0.911021
0.999741,0.13351,0.53087,0.380376,0.0,0.0,0.0,0.496773,0.95131
0.999958,0.07172,0.0,0.589815,0.266667,0.0,0.0,0.153125,0.919783
0.999958,0.01964,0.145483,0.720489,0.2,0.142857,0.409091,0.478275,0.91355
0.999752,0.070617,0.096542,0.547068,0.266667,0.0,0.136364,0.261407,0.904607
0.999104,0.028136,0.121013,0.519278,0.133333,0.0,0.090909,0.207999,0.892502
0.998759,0.389606,0.0,0.364695,0.0,0.085714,0.0,0.044783,0.90551
0.999759,0.033543,0.093514,0.528386,0.066667,0.0,0.0,0.218949,0.922222
0.999958,0.027033,0.05328,0.494799,0.066667,0.028571,0.0,0.139413,0.916802
0.99937,0.035419,0.313908,0.510324,0.133333,0.028571,0.0,0.236328,0.922042
0.999958,0.03244,0.180941,0.60679,0.066667,0.0,0.045455,0.264115,0.947154
0.999577,0.035419,0.23881,0.48005,0.066667,0.057143,0.0,0.205323,0.892864
0.999349,0.01302,0.16418,0.630647,0.0,0.0,0.0,0.370907,0.963234
0.999614,0.088381,0.094232,0.441598,0.066667,0.0,0.0,0.170029,0.907136
0.999938,0.166391,0.307354,0.445169,0.0,0.057143,0.0,0.238724,0.904065
0.999533,0.085733,0.255041,0.470786,0.133333,0.057143,0.0,0.241276,0.868473
0.999335,0.069734,0.434921,0.544739,0.266667,0.057143,0.0,0.470619,0.903975
0.998759,0.07481,0.0,0.579465,0.333333,0.114286,0.0,0.146143,0.923668
0.999436,0.023944,0.103627,0.599079,0.0,0.0,0.0,0.190955,0.919061
0.998759,0.067196,0.14283,0.388604,0.066667,0.0,0.0,0.041585,0.892141
0.998759,0.145647,0.030339,0.470838,0.333333,0.2,0.090909,0.272704,0.901807
0.999958,0.076906,0.110275,0.543394,0.066667,0.028571,0.0,0.239192,0.905601
0.999927,0.028136,0.363319,0.596491,0.0,0.028571,0.0,0.430729,0.929359
0.999958,0.025488,0.1109,0.642033,0.066667,0.028571,0.0,0.244175,0.92421
0.999966,0.133731,0.080467,0.585416,0.0,0.085714,0.0,0.284599,0.920687
0.999935,0.028247,0.338598,0.554417,0.266667,0.028571,0.045455,0.414974,0.917525
0.999958,0.017323,0.132717,0.668737,0.0,0.0,0.0,0.306413,0.912466
0.999958,0.028136,0.05328,0.633546,0.133333,0.0,0.0,0.236019,0.914182
0.998759,0.167384,0.0,0.518812,0.266667,0.057143,0.0,0.136374,0.899729
0.998997,0.070948,0.14514,0.538115,0.133333,0.028571,0.0,0.246005,0.896567
0.998418,0.061017,0.176384,0.582725,0.4,0.028571,0.136364,0.359336,0.928004
0.999104,0.160984,0.36825,0.395642,0.066667,0.0,0.0,0.257458,0.911111
0.999566,0.082313,0.36825,0.498836,0.2,0.0,0.0,0.315511,0.909214
0.998759,0.28997,0.161059,0.521555,0.2,0.057143,0.227273,0.310594,0.912014
0.999577,0.008165,0.08209,0.693319,0.066667,0.0,0.0,0.330964,0.869106
0.999958,0.199713,0.0,0.675309,0.266667,0.057143,0.0,0.342308,0.994399
0.99981,0.01964,0.106561,0.586658,0.066667,0.0,0.0,0.257219,0.941825
0.997948,0.01302,0.264498,0.786265,0.133333,0.628571,0.0,0.467586,0.905781
0.998856,0.031005,0.271958,0.530922,0.266667,0.057143,0.090909,0.366086,0.884282
0.998759,0.131524,0.08209,0.611965,0.133333,0.457143,0.0,0.303399,0.902349
0.999958,0.004965,0.02881,0.718108,0.066667,0.057143,0.0,0.293067,0.897471
0.998759,0.022399,0.08209,0.53206,0.066667,0.142857,0.0,0.11771,0.906594
0.999288,0.045901,0.116674,0.370181,0.0,0.0,0.0,0.147394,0.915537
0.99994,0.136158,0.143299,0.533354,0.0,0.0,0.0,0.246091,0.894851
0.999659,0.062341,0.243742,0.468354,0.0,0.0,0.0,0.141217,0.906685
0.999522,0.018758,0.16418,0.609067,0.133333,0.0,0.0,0.25705,0.914815
0.999734,0.061128,0.142206,0.390881,0.066667,0.0,0.0,0.013384,0.915357
0.999958,0.091802,0.161059,0.495834,0.133333,0.028571,0.0,0.168957,0.903162
0.998759,0.001103,0.0,0.784609,0.133333,0.485714,0.0,0.258415,0.882475
0.999752,0.015668,0.05328,0.695648,0.133333,0.0,0.045455,0.283851,0.906323
0.999958,0.075803,0.172857,0.491642,0.266667,0.0,0.090909,0.247679,0.907949
0.999577,0.194086,0.05328,0.48243,0.0,0.0,0.0,0.113962,0.905149
0.999769,0.15955,0.132717,0.476789,0.0,0.0,0.0,0.192228,0.879133
0.999958,0.017434,0.057619,0.526419,0.066667,0.0,0.045455,0.152521,0.888889
0.999536,0.020523,0.057619,0.55214,0.0,0.028571,0.227273,0.177647,0.920867
0.999803,0.100077,0.503933,0.488019,0.066667,0.028571,0.0,0.277801,0.963595
0.999291,0.025378,0.16418,0.571392,0.133333,0.114286,0.0,0.189794,0.954472
0.999756,0.088161,0.182252,0.629612,0.066667,0.0,0.0,0.281305,0.91093
0.960118,0.039612,0.081247,0.486881,0.133333,0.028571,0.0,0.153412,0.90533
0.999288,0.020523,0.188651,0.504477,0.066667,0.0,0.090909,0.219293,0.935501
