oz1,oz247,oz249,oz250,oz251,oz252,oz5,oz6,oz9
0.999955,0.035308,0.131069,0.180817,0.527144,0.895212,0.133333,0.0,0.0
0.99954,0.026812,0.228025,0.215837,0.532785,0.913098,0.2,0.057143,0.0
0.99954,0.088381,0.171751,0.196891,0.478963,0.907046,0.066667,0.0,0.0
0.999958,0.13671,0.229919,0.02881,0.625006,0.993225,0.2,0.028571,0.0
0.999958,0.275626,0.122881,0.0,0.498887,0.896929,0.133333,0.0,0.0
0.999958,0.093236,0.110181,0.0,0.55835,0.886089,0.133333,0.0,0.0
0.999711,0.062341,0.14663,0.266402,0.502976,0.989792,0.0,0.0,0.0
0.999711,0.06499,0.15612,0.266402,0.540392,0.96757,0.0,0.0,0.0
0.999536,0.01964,0.239643,0.020226,0.563267,0.91346,0.266667,0.028571,0.0
0.998759,0.051087,0.086531,0.063393,0.422139,0.911382,0.0,0.057143,0.090909
0.950985,0.018978,0.495994,0.193083,0.570098,0.904065,0.4,0.0,0.272727
0.998759,0.244842,0.050747,0.132717,0.35186,0.885908,0.0,0.085714,0.0
0.998759,0.044356,0.076475,0.132717,0.419241,0.902258,0.066667,0.0,0.136364
0.999965,0.095553,0.126118,0.040233,0.539616,0.88645,0.0,0.0,0.0
0.998759,0.042039,0.172104,0.199139,0.490504,0.913098,0.266667,0.142857,0.0
0.998759,0.045901,0.143754,0.172857,0.352999,0.887715,0.266667,0.171429,0.0
0.998759,0.07481,0.129138,0.0,0.579465,0.880849,0.0,0.028571,0.227273
0.998759,0.010593,0.141119,0.05328,0.586503,0.894399,0.0,0.0,0.5
0.999958,0.0715,0.186854,0.02881,0.537753,0.893225,0.066667,0.057143,0.136364
0.999958,0.148075,0.225492,0.0,0.638876,0.92981,0.133333,0.028571,0.0
0.998759,0.001103,0.258415,0.0,0.784609,0.882475,0.133333,0.485714,0.0
0.998759,0.000993,0.273197,0.0,0.741707,0.905059,0.066667,0.485714,0.0
0.998759,0.000772,0.30234,0.0,0.819231,0.88654,0.133333,0.571429,0.0
0.999813,0.052742,0.20006,0.336819,0.342545,0.920235,0.133333,0.057143,0.0
0.999956,0.03895,0.188798,0.268088,0.552554,0.91346,0.0,0.028571,0.0
0.999291,0.038729,0.351107,0.506087,0.446256,0.908943,0.0,0.171429,0.0
0.999817,0.063776,0.314543,0.116674,0.602857,0.918519,0.0,0.085714,0.0
0.999752,0.072824,0.238237,0.116674,0.557988,0.914815,0.066667,0.057143,0.0
0.999577,0.079334,0.187312,0.116674,0.497335,0.910479,0.0,0.028571,0.227273
0.999958,0.057597,0.308488,0.010113,0.641412,0.925836,0.133333,0.057143,0.0
0.999958,0.027916,0.2661,0.106561,0.6381,0.912647,0.0,0.057143,0.0
0.998759,0.21185,0.102095,0.132249,0.340268,0.90533,0.0,0.085714,0.0
0.999958,0.024385,0.235274,0.139709,0.549397,0.910659,0.2,0.028571,0.0
0.999467,0.098532,0.1272,0.095012,0.387414,0.901174,0.0,0.028571,0.0
0.999717,0.010703,0.270629,0.023878,0.622833,0.926107,0.133333,0.114286,0.0
0.998759,0.039391,0.09884,0.132249,0.485639,0.915989,0.2,0.028571,0.0
0.999588,0.02935,0.116743,0.122323,0.476893,0.903704,0.066667,0.057143,0.0
0.998759,0.02935,0.121653,0.13537,0.488796,0.907136,0.133333,0.142857,0.0
0.999955,0.037736,0.145991,0.159841,0.530249,0.88636,0.0,0.085714,0.0
0.998278,0.011586,0.137711,0.05328,0.566372,0.912195,0.066667,0.142857,0.090909
0.999958,0.01622,0.147719,0.08209,0.553589,0.878862,0.066667,0.0,0.181818
0.999958,0.01964,0.248092,0.073506,0.568028,0.905962,0.0,0.028571,0.181818
0.999958,0.096546,0.101774,0.089737,0.366765,0.985095,0.0,0.0,0.0
0.999207,0.153812,0.150201,0.130813,0.486363,0.852665,0.0,0.0,0.0
0.999849,0.070948,0.247819,0.129752,0.62542,0.921048,0.0,0.0,0.0
0.999735,0.331458,0.541553,0.239278,0.361176,0.899639,0.066667,0.0,0.0
0.9996,0.202472,0.133424,0.162557,0.398903,0.998193,0.066667,0.0,0.0
0.999678,0.392034,0.136352,0.269118,0.374424,0.906143,0.066667,0.0,0.0
0.998759,0.178859,0.136196,0.106561,0.427263,0.878049,0.066667,0.0,0.181818
0.999291,0.028688,0.27326,0.226887,0.518812,0.875429,0.0,0.0,0.363636
0.998759,0.015668,0.26492,0.092203,0.624903,0.920145,0.133333,0.114286,0.363636
0.999958,0.025709,0.275879,0.077845,0.608912,0.969828,0.133333,0.057143,0.181818
0.999958,0.076796,0.147725,0.02881,0.53294,0.88925,0.066667,0.028571,0.0
0.999661,0.009158,0.438625,0.159841,0.714796,0.903252,0.0,0.171429,0.0
0.999413,0.019309,0.19016,0.05328,0.565233,0.901084,0.066667,0.0,0.0
0.999958,0.047225,0.281986,0.323054,0.615639,0.941734,0.0,0.057143,0.0
0.999899,0.048108,0.127578,0.128254,0.392848,0.903523,0.0,0.057143,0.0
0.999693,0.126669,0.542801,0.321368,0.351084,0.919422,0.266667,0.0,0.0
0.998759,0.035419,0.103021,0.057619,0.487398,0.904968,0.0,0.057143,0.181818
0.99921,0.028136,0.209848,0.204414,0.516121,0.899458,0.133333,0.171429,0.0
0.999958,0.145647,0.237489,0.169954,0.481395,0.899548,0.0,0.057143,0.227273
0.999577,0.071279,0.21249,0.131375,0.582777,0.90262,0.133333,0.028571,0.0
0.999956,0.031557,0.292739,0.270741,0.626042,0.908311,0.0,0.028571,0.181818
0.998278,0.023944,0.21788,0.289937,0.498629,0.909937,0.133333,0.142857,0.0
0.999958,0.158226,0.177488,0.0,0.544429,0.904065,0.066667,0.028571,0.045455
0.998759,0.024826,0.085669,0.08209,0.521192,0.904517,0.0,0.0,0.272727
0.998759,0.269006,0.146818,0.161527,0.38731,0.897471,0.133333,0.142857,0.0
0.999577,0.041267,0.304691,0.429615,0.468561,0.900994,0.133333,0.057143,0.0
0.999903,0.032109,0.09709,0.157188,0.492418,0.911201,0.066667,0.0,0.0
0.999958,0.186472,0.133835,0.132717,0.495472,0.888347,0.066667,0.028571,0.0
0.999958,0.153812,0.212318,0.14283,0.535114,0.906594,0.066667,0.028571,0.0
0.999958,0.425466,0.088711,0.0,0.506805,0.924119,0.0,0.0,0.0
0.999958,0.010151,0.274301,0.08209,0.681778,0.881662,0.333333,0.0,0.227273
0.999084,0.370407,0.196419,0.229134,0.303214,0.888437,0.133333,0.028571,0.0
0.998759,0.118614,0.35189,0.02881,0.705377,0.994309,0.266667,0.0,0.5
0.999958,0.019309,0.201836,0.05328,0.622574,0.947606,0.0,0.028571,0.0
0.998952,0.028578,0.170083,0.106561,0.55038,0.879494,0.0,0.0,0.0
0.999958,0.10747,0.107839,0.161527,0.410547,0.889883,0.066667,0.0,0.0
0.99938,0.046011,0.083358,0.095855,0.4328,0.917977,0.066667,0.028571,0.0
0.999971,0.02935,0.115327,0.122323,0.479118,0.896387,0.066667,0.057143,0.0
0.997241,0.225312,0.106401,0.05328,0.354293,0.934508,0.0,0.028571,0.0
0.999935,0.033212,0.183608,0.094232,0.496455,0.89467,0.066667,0.0,0.0
0.998972,0.025488,0.212146,0.13537,0.493867,0.98374,0.066667,0.0,0.0
0.998759,0.104711,0.153345,0.05328,0.526368,0.847877,0.133333,0.057143,0.0
0.999958,0.146861,0.179356,0.0,0.537753,0.890967,0.0,0.085714,0.181818
0.999849,0.035419,0.153886,0.05328,0.526005,0.909937,0.0,0.0,0.0
0.998759,0.152929,0.166771,0.0,0.594007,0.904517,0.2,0.228571,0.0
0.998759,0.027916,0.264808,0.126787,0.512084,0.91626,0.266667,0.285714,0.0
0.999739,0.022399,0.116466,0.038579,0.511049,0.901987,0.2,0.114286,0.0
0.999577,0.02273,0.21591,0.139709,0.547689,0.927642,0.466667,0.028571,0.0
0.999286,0.022399,0.252557,0.139709,0.557005,0.974797,0.333333,0.057143,0.0
0.998759,0.210085,0.261989,0.0,0.600217,0.920416,0.133333,0.057143,0.318182
0.999933,0.050535,0.236579,0.26712,0.500388,0.901626,0.0,0.057143,0.0
0.998759,0.051087,0.053808,0.16418,0.417534,0.886089,0.066667,0.057143,0.0
0.999958,0.09776,0.109217,0.05328,0.476582,0.877416,0.0,0.028571,0.0
0.999291,0.035308,0.116472,0.106561,0.49837,0.894399,0.066667,0.0,0.0
0.999577,0.022399,0.145383,0.05328,0.582208,0.882746,0.066667,0.028571,0.0
0.999958,0.035308,0.114025,0.106561,0.467733,0.896567,0.0,0.028571,0.0
0.999577,0.020523,0.12299,0.106561,0.503338,0.896387,0.066667,0.028571,0.0
0.999752,0.088381,0.160142,0.182003,0.506133,0.908853,0.0,0.0,0.0
0.999806,0.044467,0.157202,0.132717,0.465611,0.909214,0.0,0.0,0.0
0.998759,0.023392,0.163693,0.116674,0.513844,0.896387,0.066667,0.2,0.090909
0.998759,0.07823,0.224821,0.110275,0.60058,0.901355,0.0,0.0,0.454545
0.999577,0.076906,0.195532,0.13537,0.558298,0.976784,0.066667,0.0,0.0
0.999817,0.01942,0.37294,0.24627,0.662889,0.907227,0.133333,0.114286,0.0
0.998759,0.038288,0.107387,0.106561,0.431299,0.905149,0.066667,0.057143,0.045455
0.998759,0.035308,0.122029,0.106561,0.447705,0.903704,0.066667,0.085714,0.045455
0.998759,0.032771,0.13667,0.106561,0.463437,0.908762,0.066667,0.114286,0.045455
0.999414,0.142337,0.202033,0.05328,0.570978,0.901987,0.0,0.0,0.045455
0.999752,0.023944,0.188855,0.145483,0.575273,0.897922,0.0,0.028571,0.0
0.999664,0.026812,0.210097,0.133747,0.460229,0.896838,0.0,0.0,0.0
0.99977,0.300232,0.351505,0.398714,0.389018,0.909937,0.0,0.028571,0.0
0.999958,0.01313,0.319317,0.092203,0.709983,0.913098,0.2,0.085714,0.0
0.998759,0.039391,0.092739,0.05328,0.436837,0.916531,0.133333,0.028571,0.0
0.999291,0.148075,0.198809,0.13537,0.512446,0.95411,0.066667,0.0,0.0
0.999903,0.030564,0.168365,0.207348,0.518605,0.907588,0.2,0.0,0.0
0.999985,0.091802,0.169256,0.119046,0.469337,0.907227,0.133333,0.114286,0.0
0.998759,0.182942,0.101767,0.0,0.486674,0.901174,0.066667,0.0,0.181818
0.998759,0.120159,0.064411,0.063393,0.402577,0.930985,0.0,0.028571,0.136364
0.998759,0.238552,0.036993,0.380673,0.367438,0.89738,0.0,0.0,0.090909
0.999955,0.41686,0.110643,0.106561,0.452725,0.907498,0.0,0.0,0.0
0.998759,0.346684,0.060048,0.08209,0.359882,0.87841,0.066667,0.028571,0.0
0.999577,0.177645,0.154662,0.153443,0.465352,0.899097,0.0,0.028571,0.0
0.998278,0.033543,0.196419,0.221799,0.471666,0.902891,0.133333,0.171429,0.0
0.998759,0.109566,0.0,0.132717,0.290431,0.905962,0.0,0.0,0.0
0.999935,0.09136,0.191967,0.123041,0.455468,0.90542,0.066667,0.0,0.0
0.999288,0.01964,0.237359,0.176384,0.594525,0.894761,0.066667,0.0,0.0
0.999288,0.01622,0.157644,0.08209,0.568752,0.906143,0.133333,0.0,0.045455
0.999958,0.037405,0.190341,0.106561,0.439476,0.909395,0.066667,0.057143,0.0
0.998759,0.033212,0.201941,0.18553,0.492315,0.914995,0.2,0.142857,0.0
0.999903,0.080878,0.255984,0.146794,0.58345,0.912556,0.066667,0.142857,0.0
0.999903,0.077899,0.230644,0.146794,0.564664,0.920867,0.133333,0.114286,0.0
0.999903,0.148737,0.236779,0.146794,0.524711,0.911743,0.066667,0.142857,0.0
0.998759,0.041818,0.115158,0.195643,0.434819,0.90813,0.2,0.0,0.045455
0.998759,0.262275,0.150735,0.159841,0.398696,0.935501,0.066667,0.142857,0.0
0.998278,0.073375,0.187971,0.08209,0.570098,0.894851,0.066667,0.0,0.181818
0.998278,0.076906,0.195363,0.13537,0.528282,0.90262,0.2,0.0,0.090909
0.998278,0.073375,0.252334,0.217461,0.546499,0.884553,0.333333,0.0,0.090909
0.998759,0.35507,0.167471,0.213122,0.337008,0.920145,0.066667,0.114286,0.0
0.998759,0.351319,0.170484,0.159841,0.413807,0.901265,0.133333,0.114286,0.0
0.998759,0.162308,0.246065,0.367782,0.437717,0.907407,0.133333,0.171429,0.0
0.998759,0.155578,0.211433,0.159841,0.265383,0.919512,0.333333,0.114286,0.0
0.999537,0.032771,0.123391,0.13537,0.479894,0.916079,0.0,0.0,0.0
0.999742,0.023392,0.15351,0.122323,0.539357,0.908582,0.066667,0.028571,0.0
0.999958,0.084961,0.157539,0.13537,0.4579,0.914724,0.066667,0.028571,0.045455
0.999383,0.088381,0.174904,0.146794,0.428194,0.906052,0.0,0.0,0.0
0.998453,0.024716,0.278085,0.106561,0.553589,0.908943,0.266667,0.0,0.227273
0.999958,0.020523,0.112724,0.038923,0.515293,0.893496,0.133333,0.0,0.090909
0.999577,0.09776,0.100358,0.05328,0.488175,0.899187,0.066667,0.0,0.0
0.999577,0.105263,0.145262,0.185998,0.415567,0.877236,0.0,0.057143,0.0
0.999958,0.024385,0.254982,0.190336,0.571236,0.917254,0.0,0.057143,0.0
0.999922,0.162198,0.159954,0.089737,0.383222,0.925836,0.0,0.0,0.0
0.998759,0.446651,0.174453,0.200325,0.39735,0.896658,0.0,0.057143,0.0
0.999927,0.040384,0.276665,0.207348,0.684366,0.917706,0.0,0.028571,0.0
0.999928,0.047446,0.223745,0.251701,0.493557,0.912647,0.0,0.0,0.0
0.998759,0.128214,0.131601,0.285692,0.371733,0.914544,0.0,0.057143,0.0
0.999578,0.050204,0.185056,0.332199,0.42659,0.911201,0.066667,0.0,0.0
0.999958,0.021847,0.168836,0.1109,0.552399,0.912195,0.266667,0.028571,0.0
0.999958,0.033212,0.219214,0.271334,0.520002,0.91364,0.133333,0.057143,0.0
0.999958,0.033874,0.247386,0.239278,0.507685,0.917164,0.133333,0.0,0.0
0.998759,0.367097,0.157081,0.208534,0.23278,0.916441,0.066667,0.028571,0.0
0.998278,0.017985,0.261028,0.159841,0.592299,0.905239,0.133333,0.028571,0.272727
0.999958,0.055059,0.302384,0.423372,0.567407,0.913098,0.0,0.0,0.0
0.999958,0.010703,0.250018,0.08209,0.659525,0.924932,0.0,0.0,0.0
0.999956,0.025378,0.191363,0.13537,0.591782,0.960072,0.066667,0.028571,0.0
0.999958,0.01964,0.264592,0.106561,0.584278,0.94056,0.133333,0.085714,0.0
0.999958,0.012579,0.209791,0.103065,0.607049,0.915537,0.066667,0.0,0.045455
0.999659,0.04226,0.216623,0.266402,0.596336,0.930352,0.0,0.0,0.0
0.999577,0.778219,0.214545,0.05328,0.452518,0.912105,0.0,0.0,0.0
0.999424,0.029681,0.206803,0.106561,0.611085,0.908311,0.0,0.0,0.0
0.999817,0.000883,0.259618,0.0,0.715262,0.898735,0.133333,0.0,0.0
0.999577,0.010151,0.272713,0.106561,0.646742,0.918248,0.133333,0.0,0.136364
0.999424,0.026812,0.208763,0.16418,0.528541,0.915176,0.133333,0.0,0.0
0.999806,0.028578,0.138,0.0,0.580345,0.920506,0.0,0.0,0.0
0.999752,0.031888,0.219802,0.196111,0.543756,0.910117,0.133333,0.0,0.0
0.999717,0.013241,0.20687,0.02881,0.66646,0.970732,0.066667,0.028571,0.0
0.999746,0.02273,0.214889,0.13537,0.627801,0.905781,0.066667,0.028571,0.0
0.998759,0.166391,0.204973,0.248923,0.38907,0.915176,0.266667,0.0,0.0
0.999583,0.015778,0.374143,0.130813,0.646173,0.908311,0.0,0.0,0.0
0.999558,0.179852,0.152126,0.282976,0.392848,0.910298,0.066667,0.028571,0.0
0.999803,0.01291,0.617726,0.126787,0.730373,0.951581,0.0,0.114286,0.0
0.999376,0.041818,0.084768,0.093514,0.39704,0.901987,0.0,0.0,0.0
0.999619,0.039832,0.23649,0.241931,0.545516,0.902981,0.066667,0.0,0.0
0.999958,0.035419,0.19262,0.235783,0.572737,0.915628,0.0,0.0,0.0
0.999971,0.083747,0.122344,0.040233,0.480412,0.872629,0.0,0.0,0.181818
0.998759,0.131413,0.287876,0.188651,0.543135,0.907227,0.2,0.028571,0.363636
0.998759,0.031226,0.073713,0.057619,0.451845,0.917073,0.2,0.0,0.045455
0.999577,0.193865,0.092428,0.05328,0.401697,0.887082,0.0,0.0,0.0
0.999577,0.099857,0.125058,0.106561,0.4387,0.897561,0.0,0.028571,0.0
0.999639,0.045901,0.160969,0.28822,0.461626,0.900271,0.0,0.0,0.0
0.998759,0.042039,0.152228,0.255072,0.372302,0.892864,0.133333,0.028571,0.0
0.999958,0.067307,0.211675,0.010113,0.584226,0.909124,0.066667,0.057143,0.136364
0.999938,0.166391,0.238724,0.307354,0.445169,0.904065,0.0,0.057143,0.0
0.999935,0.320975,0.250816,0.104345,0.399472,0.901265,0.0,0.114286,0.0
0.999935,0.233697,0.261658,0.104345,0.417223,0.917344,0.0,0.114286,0.0
0.999958,0.014344,0.368135,0.213122,0.595197,0.927191,0.0,0.314286,0.0
0.999958,0.171135,0.144069,0.010113,0.492832,0.900813,0.0,0.114286,0.0
0.999958,0.022399,0.13582,0.138741,0.603374,0.949413,0.0,0.057143,0.0
0.999958,0.020523,0.177437,0.177321,0.548724,0.909485,0.0,0.0,0.0
0.999968,0.015668,0.236741,0.1207,0.586296,0.927371,0.0,0.0,0.0
0.999577,0.011586,0.130092,0.05328,0.568338,0.887082,0.0,0.0,0.181818
0.999577,0.028136,0.206128,0.13537,0.503649,0.908853,0.066667,0.0,0.0
0.999291,0.035308,0.11112,0.184656,0.428919,0.907859,0.066667,0.0,0.0
0.998759,0.018868,0.140622,0.02881,0.315427,0.91075,0.066667,0.0,0.318182
0.999958,0.39755,0.133246,0.010113,0.466956,0.915266,0.133333,0.0,0.0
0.999577,0.033543,0.238374,0.106561,0.583812,0.904336,0.0,0.0,0.0
0.999676,0.024385,0.266463,0.106561,0.590747,0.888347,0.0,0.0,0.0
0.999676,0.024385,0.257496,0.106561,0.584795,0.897651,0.0,0.0,0.0
0.999289,0.142006,0.253012,0.19299,0.462144,0.912647,0.133333,0.028571,0.0
0.998759,0.328809,0.228989,0.057619,0.41034,0.906504,0.133333,0.285714,0.0
0.999958,0.014896,0.267402,0.092203,0.606686,0.902168,0.066667,0.171429,0.227273
0.999537,0.093236,0.093385,0.049285,0.525281,0.966125,0.0,0.0,0.0
0.999619,0.092133,0.148431,0.155846,0.52259,0.911021,0.133333,0.0,0.0
0.999537,0.07823,0.183105,0.088208,0.503959,0.908401,0.2,0.057143,0.0
0.999577,0.030453,0.222399,0.16418,0.490504,0.90813,0.133333,0.0,0.0
0.999676,0.024385,0.242896,0.106561,0.578844,0.919061,0.0,0.0,0.0
0.999958,0.277392,0.397062,0.264498,0.562801,0.990696,0.0,0.057143,0.0
0.999958,0.131524,0.304319,0.010113,0.630596,0.998916,0.133333,0.085714,0.0
0.999781,0.129207,0.287765,0.059398,0.601563,0.916079,0.066667,0.057143,0.0
0.999803,0.073486,0.16383,0.319683,0.309579,0.966847,0.0,0.0,0.0
0.998759,0.193093,0.086744,0.0,0.469441,0.907407,0.066667,0.0,0.181818
0.999958,0.018868,0.120247,0.08209,0.525022,0.869377,0.066667,0.0,0.136364
0.999676,0.01964,0.25825,0.106561,0.570926,0.894851,0.066667,0.0,0.0
0.999676,0.023281,0.258476,0.13537,0.544067,0.914815,0.066667,0.0,0.0
0.999556,0.016551,0.303877,0.16418,0.693992,0.93785,0.266667,0.085714,0.0
0.999813,0.152929,0.24133,0.265435,0.452414,0.872629,0.0,0.0,0.0
0.998759,0.217257,0.010746,0.074256,0.364954,0.990696,0.0,0.0,0.0
0.999752,0.077899,0.239612,0.08209,0.610154,0.972538,0.066667,0.028571,0.0
0.999958,0.001434,0.206548,0.0,0.673498,0.899729,0.0,0.028571,0.0
0.999752,0.069293,0.169953,0.041014,0.577188,0.980036,0.0,0.0,0.136364
0.999577,0.02273,0.198396,0.147575,0.53708,0.905872,0.0,0.057143,0.0
0.999801,0.010703,0.268646,0.063393,0.619417,0.999368,0.133333,0.085714,0.0
0.999899,0.35507,0.159359,0.082808,0.337008,0.906956,0.0,0.028571,0.045455
0.999958,0.067748,0.262813,0.092203,0.552036,0.910388,0.066667,0.0,0.181818
0.999958,0.011586,0.118207,0.05328,0.556694,0.931617,0.066667,0.0,0.090909
0.999958,0.075692,0.185539,0.063393,0.524711,0.903342,0.066667,0.028571,0.181818
0.999958,0.272757,0.123454,0.05328,0.451172,0.909666,0.0,0.028571,0.0
0.999735,0.01622,0.161969,0.063393,0.561766,0.963053,0.0,0.0,0.090909
0.999958,0.021626,0.244016,0.057619,0.63546,0.938392,0.133333,0.057143,0.0
0.999958,0.01964,0.276102,0.057619,0.6588,0.914634,0.266667,0.057143,0.0
0.998759,0.027695,0.079225,0.063393,0.462661,0.906685,0.0,0.0,0.272727
0.999958,0.024826,0.089484,0.02881,0.550225,0.91355,0.066667,0.028571,0.0
0.998759,0.078341,0.132314,0.0,0.564353,0.878139,0.2,0.171429,0.0
0.998759,0.036522,0.373835,0.618391,0.269989,0.915989,0.0,0.4,0.0
0.999577,0.079996,0.142357,0.05328,0.532267,0.901716,0.066667,0.028571,0.0
0.999577,0.00971,0.292796,0.05328,0.693681,0.941192,0.133333,0.2,0.0
0.999577,0.019309,0.175554,0.081247,0.589194,0.922403,0.0,0.0,0.0
0.999533,0.014123,0.163541,0.041014,0.560782,0.925294,0.0,0.0,0.227273
0.999573,0.020523,0.209339,0.121481,0.628474,0.892141,0.0,0.0,0.0
0.999288,0.006069,0.245954,0.05328,0.676965,0.907317,0.066667,0.0,0.045455
0.998759,0.14642,0.041938,0.127723,0.35186,0.905691,0.0,0.028571,0.0
0.99946,0.023944,0.157972,0.15029,0.526109,0.923848,0.066667,0.0,0.0
0.999899,0.157674,0.230819,0.222517,0.390157,0.90813,0.2,0.028571,0.0
0.99979,0.059693,0.30093,0.069511,0.647622,0.999458,0.0,0.028571,0.090909
0.999988,0.10747,0.140711,0.239903,0.394556,0.912918,0.066667,0.028571,0.0
0.999577,0.176211,0.125965,0.05328,0.504632,0.867389,0.133333,0.0,0.0
0.999537,0.078341,0.125125,0.049285,0.535217,0.914002,0.133333,0.0,0.0
0.999445,0.037074,0.202863,0.121481,0.617606,0.921861,0.0,0.0,0.0
0.99946,0.037074,0.202863,0.121481,0.619573,0.89991,0.0,0.0,0.0
0.999546,0.092133,0.135789,0.177664,0.470476,0.940018,0.0,0.0,0.0
0.999985,0.194086,0.097446,0.133747,0.383895,0.862873,0.0,0.028571,0.0
0.998278,0.079113,0.338327,0.219271,0.610723,0.871725,0.2,0.028571,0.181818
0.998278,0.139799,0.313525,0.219271,0.555504,0.891238,0.2,0.028571,0.181818
0.999661,0.000662,0.297385,0.0,0.733892,0.929268,0.0,0.0,0.0
0.999627,0.036522,0.433959,0.240777,0.405889,0.911292,0.266667,0.0,0.181818
0.998759,0.062783,0.073436,0.11271,0.464886,0.897561,0.133333,0.028571,0.0
0.999842,0.000993,0.242103,0.0,0.696217,0.950045,0.0,0.0,0.0
0.998759,0.101512,0.137249,0.09186,0.47239,0.853839,0.266667,0.0,0.0
0.999749,0.033543,0.197664,0.187028,0.461523,0.915628,0.133333,0.0,0.0
0.999958,0.020523,0.263908,0.120388,0.611033,0.934237,0.0,0.028571,0.181818
0.999752,0.023944,0.230291,0.05328,0.646069,0.910659,0.066667,0.0,0.045455
0.998759,0.038288,0.038101,0.010113,0.432542,0.918699,0.2,0.0,0.0
0.998759,0.102174,0.072023,0.0,0.48921,0.919693,0.133333,0.028571,0.0
0.998759,0.00971,0.195325,0.0,0.681002,0.872448,0.133333,0.285714,0.0
0.999578,0.028578,0.163783,0.136088,0.474667,0.906775,0.066667,0.028571,0.0
0.999958,0.079334,0.201247,0.0,0.650468,0.99196,0.0,0.028571,0.0
0.999958,0.093236,0.083444,0.0,0.529938,0.895845,0.0,0.0,0.090909
0.998759,0.02935,0.146023,0.132249,0.304922,0.897832,0.266667,0.114286,0.0
0.999577,0.040384,0.251017,0.106561,0.596077,0.895032,0.0,0.0,0.0
0.999958,0.026812,0.2087,0.05328,0.606479,0.925023,0.066667,0.0,0.0
0.998759,0.023944,0.198618,0.09186,0.533302,0.925565,0.066667,0.085714,0.318182
0.999472,0.01942,0.37856,0.319683,0.555193,0.90822,0.0,0.114286,0.0
0.999958,0.010703,0.259434,0.05328,0.657403,0.999729,0.066667,0.142857,0.0
0.999536,0.04888,0.162742,0.05328,0.457952,0.913369,0.0,0.028571,0.0
0.999627,0.037405,0.184117,0.063393,0.425193,0.90262,0.133333,0.057143,0.0
0.999627,0.083085,0.208028,0.116674,0.44874,0.915718,0.0,0.028571,0.227273
0.998606,0.066534,0.312395,0.176384,0.533251,0.908762,0.266667,0.028571,0.090909
0.999958,0.018206,0.208187,0.116674,0.577291,0.917164,0.133333,0.0,0.090909
0.999958,0.181287,0.121507,0.05328,0.572737,0.898916,0.0,0.028571,0.0
0.998759,0.008827,0.309913,0.08209,0.719816,0.91075,0.2,0.028571,0.363636
0.999536,0.099415,0.074098,0.0,0.474409,0.912466,0.0,0.0,0.0
0.999536,0.163522,0.138522,0.0,0.495627,0.897832,0.133333,0.028571,0.0
0.999965,0.013241,0.195999,0.080467,0.608549,0.971635,0.0,0.0,0.0
0.999958,0.00971,0.257833,0.020226,0.678207,0.909395,0.133333,0.0,0.0
0.99969,0.025709,0.287237,0.16418,0.673498,0.907407,0.0,0.0,0.0
0.997247,0.047225,0.147098,0.080467,0.514827,0.91626,0.0,0.028571,0.0
0.997247,0.035308,0.205524,0.080467,0.576722,0.978681,0.066667,0.171429,0.0
0.999955,0.046784,0.186357,0.306667,0.492574,0.91897,0.2,0.0,0.0
0.999955,0.044467,0.200925,0.306667,0.507116,0.915176,0.2,0.028571,0.0
0.998759,0.027695,0.082626,0.103065,0.44165,0.916531,0.2,0.0,0.0
0.998759,0.110449,0.123241,0.106561,0.434301,0.879855,0.2,0.0,0.0
0.998759,0.014234,0.102738,0.074256,0.541169,0.893044,0.0,0.028571,0.181818
0.999278,0.025047,0.131639,0.063393,0.478031,0.884734,0.066667,0.0,0.045455
0.999958,0.001765,0.182729,0.0,0.656161,0.901084,0.066667,0.057143,0.0
0.999958,0.023944,0.215926,0.132717,0.574807,0.990515,0.066667,0.0,0.318182
0.999903,0.135606,0.307816,0.232318,0.551467,0.966847,0.333333,0.0,0.0
0.999577,0.008165,0.330964,0.08209,0.693319,0.869106,0.066667,0.0,0.0
0.99937,0.049873,0.233257,0.248705,0.590436,0.972538,0.0,0.0,0.0
0.999778,0.031888,0.220063,0.268837,0.521917,0.993948,0.066667,0.0,0.0
0.999958,0.028136,0.193072,0.217461,0.516121,0.920325,0.133333,0.085714,0.0
0.999669,0.023723,0.283507,0.063393,0.635046,0.912195,0.066667,0.0,0.0
