oz1,oz249,oz3,oz4,oz5
0.999892,0.193842,1.0,0.996784,0.133333
0.998759,0.177316,0.99726,0.996325,0.2
0.999958,0.250737,1.0,0.996741,0.066667
0.998759,0.183977,0.99726,0.996325,0.133333
0.999828,0.37401,0.999877,0.997934,0.0
0.999588,0.344214,0.999386,0.996997,0.066667
0.999958,0.285229,1.0,0.997158,0.266667
0.999817,0.279097,0.999899,0.997489,0.0
0.999512,0.358945,0.998792,0.997371,0.133333
0.999958,0.26695,1.0,0.996741,0.0
0.999988,0.105876,0.99977,0.997108,0.0
0.999958,0.13443,1.0,0.996741,0.066667
0.999958,0.187656,1.0,0.996741,0.066667
0.999958,0.234173,1.0,0.996741,0.2
0.999958,0.52493,1.0,0.999655,0.0
0.999577,0.130022,0.999748,0.996656,0.066667
0.999711,0.187315,0.997117,0.996932,0.066667
0.999958,0.272866,1.0,0.997158,0.133333
0.998278,0.228926,0.998427,0.996214,0.066667
0.999935,0.179872,0.999847,0.996734,0.133333
0.999958,0.18973,1.0,0.997158,0.066667
0.999956,0.3295,0.998726,0.997295,0.066667
0.999958,0.362585,1.0,0.997158,0.0
0.998759,0.122086,0.99726,0.996325,0.066667
0.998759,0.073793,0.99726,0.996325,0.066667
0.999958,0.232636,1.0,0.997158,0.066667
0.999956,0.370245,0.998726,0.997295,0.066667
0.999752,0.340654,0.999855,0.997073,0.2
0.999577,0.202376,0.999748,0.996656,0.2
0.999288,0.27349,0.999455,0.996601,0.266667
0.999778,0.306648,0.998589,0.99721,0.066667
0.999715,0.162729,0.999457,0.997045,0.066667
0.998759,0.288023,0.99726,0.996325,0.266667
0.998278,0.350502,0.998427,0.996214,0.333333
0.999556,0.344421,0.999663,0.997017,0.0
0.998759,0.105029,0.99726,0.996325,0.2
0.998759,0.198227,0.99726,0.996325,0.4
0.998759,0.265906,0.99726,0.996325,0.2
0.998278,0.280433,0.998427,0.996269,0.266667
0.999958,0.291905,1.0,0.997158,0.133333
0.999424,0.249645,0.999671,0.996902,0.266667
0.998759,0.094712,0.99726,0.996325,0.0
0.998759,0.166952,0.99726,0.996325,0.066667
0.999958,0.173571,1.0,0.997158,0.0
0.999958,0.188636,1.0,0.996741,0.066667
0.999577,0.221187,0.999748,0.996656,0.066667
0.999958,0.257655,1.0,0.996741,0.066667
0.999011,0.137765,0.999044,0.996529,0.0
0.999536,0.16727,0.999488,0.996685,0.0
0.999014,0.253413,0.999285,0.99665,0.0
0.999189,0.316545,0.999403,0.996997,0.0
0.999922,0.19254,1.0,0.9972,0.133333
0.999288,0.185202,0.999455,0.996601,0.0
0.998278,0.111406,0.998427,0.996269,0.2
0.999903,0.191299,0.999775,0.996855,0.2
0.999773,0.200871,0.999759,0.997382,0.0
0.950945,0.268408,0.999995,0.96034,0.066667
0.999971,0.159996,0.999742,0.996746,0.0
0.999086,0.390143,0.99926,0.996515,0.133333
0.999903,0.136848,0.999775,0.996855,0.066667
0.999973,0.139015,0.999731,0.997098,0.2
0.999958,0.167744,1.0,0.996741,0.133333
0.999063,0.211856,0.999312,0.996572,0.0
0.999716,0.202061,0.999707,0.997101,0.133333
0.998278,0.096297,0.998427,0.996269,0.2
0.999958,0.303956,1.0,0.997574,0.133333
0.999581,0.308955,0.999597,0.997419,0.133333
0.998759,0.149968,0.99726,0.996325,0.133333
0.999291,0.213785,0.999614,0.996571,0.0
0.999958,0.194886,1.0,0.997158,0.0
0.999958,0.18708,1.0,0.997158,0.066667
0.999817,0.271001,0.999899,0.997489,0.0
0.999958,0.181428,1.0,0.997088,0.066667
0.998759,0.134567,0.99726,0.996325,0.133333
0.999579,0.161876,0.999605,0.997038,0.0
0.999955,0.361971,0.998049,0.996879,0.133333
0.998759,0.158732,0.99726,0.996325,0.2
0.999958,0.204585,1.0,0.996741,0.133333
0.999742,0.13871,0.999641,0.997008,0.0
0.998759,0.169861,0.99726,0.996325,0.2
0.99969,0.259026,0.999816,0.997404,0.066667
0.998759,0.164457,0.99726,0.996325,0.133333
0.998759,0.193333,0.99726,0.996325,0.066667
0.998759,0.167573,0.99726,0.996325,0.133333
0.999958,0.272618,1.0,0.996741,0.0
0.999659,0.376753,0.997772,0.996794,0.2
0.999938,0.470097,0.999797,0.997554,0.066667
0.999841,0.332322,0.997517,0.997765,0.0
0.998759,0.376218,0.99726,0.996325,0.466667
0.999958,0.283692,1.0,0.997158,0.066667
0.998759,0.300284,0.99726,0.996325,0.2
0.999958,0.31069,1.0,0.997158,0.266667
0.999958,0.31069,1.0,0.997158,0.266667
0.999956,0.230822,0.998726,0.997295,0.066667
0.999955,0.10051,0.998049,0.996879,0.0
0.999577,0.106665,0.999748,0.996656,0.0
0.998759,0.041585,0.99726,0.996325,0.066667
0.999358,0.288465,0.998422,0.996984,0.133333
0.9513,0.31461,0.999995,0.97984,0.2
0.999958,0.298333,1.0,0.996741,0.0
0.999958,0.208248,1.0,0.996741,0.2
0.999304,0.11934,0.999307,0.996641,0.0
0.999958,0.170086,1.0,0.996741,0.2
0.999979,0.093408,0.999712,0.996608,0.066667
0.999678,0.132326,0.998019,0.996804,0.066667
0.998204,0.115473,0.993895,0.996068,0.066667
0.999759,0.216636,0.999668,0.997078,0.0
0.999958,0.268567,1.0,0.997505,0.0
0.99827,0.111938,0.997945,0.996269,0.133333
0.998759,0.099654,0.99726,0.996325,0.0
0.998606,0.630061,0.998602,0.996299,0.733333
0.950881,0.159706,0.999992,0.979694,0.0
0.999958,0.239386,1.0,0.996741,0.066667
0.999714,0.311762,0.998893,0.997541,0.0
0.999735,0.167398,0.999844,0.997003,0.0
0.999717,0.230291,0.999773,0.997102,0.0
0.999536,0.16215,0.999488,0.996685,0.0
0.998759,0.103403,0.99726,0.996325,0.0
0.999958,0.209629,1.0,0.996741,0.066667
0.998759,0.46561,0.99726,0.996325,0.4
0.999752,0.232302,0.999855,0.997073,0.0
0.998136,0.26554,0.99846,0.996073,0.333333
0.999577,0.261454,0.999748,0.996656,0.333333
0.998606,0.096469,0.998602,0.996299,0.0
0.998759,0.205705,0.99726,0.996325,0.2
0.999958,0.298508,1.0,0.997158,0.133333
0.998759,0.112978,0.99726,0.996325,0.133333
0.99967,0.255176,0.999756,0.997433,0.0
0.999958,0.306088,1.0,0.997158,0.266667
0.998759,0.138061,0.99726,0.996325,0.0
0.999288,0.143442,0.999455,0.996601,0.0
0.998759,0.083925,0.99726,0.996325,0.0
0.999769,0.156174,0.999707,0.997143,0.0
0.998759,0.283132,0.99726,0.996325,0.0
0.999817,0.310718,0.999899,0.997489,0.066667
0.99969,0.368714,0.999816,0.997404,0.133333
0.999425,0.191885,0.999257,0.996941,0.066667
0.998759,0.175869,0.99726,0.996325,0.066667
0.999742,0.185966,0.999641,0.997008,0.0
0.999742,0.221673,0.999641,0.997008,0.066667
0.999619,0.133571,0.997969,0.996823,0.0
0.999424,0.212712,0.999671,0.996902,0.066667
0.999958,0.306413,1.0,0.997574,0.0
0.998759,0.445193,0.99726,0.996325,0.266667
0.999958,0.393281,1.0,0.99799,0.0
0.999958,0.208964,1.0,0.997435,0.066667
0.999958,0.174793,1.0,0.996741,0.066667
0.999624,0.222472,0.998027,0.997377,0.066667
0.997948,0.262409,0.998602,0.996043,0.266667
0.998865,0.105217,0.998068,0.996356,0.2
0.998759,0.099435,0.99726,0.996325,0.0
0.999958,0.366563,1.0,0.997158,0.266667
0.999958,0.351479,1.0,0.996741,0.133333
0.999955,0.117243,0.998049,0.996879,0.0
0.999577,0.120148,0.999748,0.996656,0.066667
0.999414,0.212101,0.999583,0.996932,0.133333
0.999414,0.228143,0.999583,0.996932,0.2
0.999958,0.126993,1.0,0.996741,0.066667
0.999958,0.211093,1.0,0.996741,0.066667
0.998759,0.149033,0.99726,0.996325,0.2
0.999958,0.302451,1.0,0.997158,0.266667
0.999556,0.155862,0.999663,0.997017,0.0
0.998759,0.142239,0.99726,0.996325,0.0
0.999958,0.138175,1.0,0.996741,0.066667
0.998759,0.358878,0.99726,0.996325,0.333333
0.999537,0.290113,0.9996,0.996686,0.0
0.999759,0.172333,0.999668,0.997078,0.0
0.998759,0.142764,0.99726,0.996325,0.0
0.999958,0.23059,1.0,0.996741,0.066667
0.999903,0.255415,0.999775,0.996855,0.133333
0.999558,0.12922,0.999263,0.996695,0.066667
0.998628,0.14089,0.995224,0.996257,0.066667
0.999903,0.214618,0.999775,0.996855,0.2
0.998759,0.134099,0.99726,0.996325,0.2
0.999577,0.182637,0.999748,0.996656,0.0
0.999958,0.143512,1.0,0.997088,0.0
0.998606,0.325586,0.998602,0.996299,0.266667
0.999958,0.531934,1.0,0.997158,0.333333
0.999429,0.221339,0.999178,0.996713,0.2
0.998455,0.137752,0.998178,0.996255,0.066667
0.999817,0.323145,0.999899,0.997489,0.133333
0.999958,0.272866,1.0,0.997574,0.0
0.999554,0.220226,0.999597,0.997016,0.0
0.999958,0.179993,1.0,0.996741,0.0
0.998278,0.173994,0.998427,0.996269,0.133333
0.999958,0.168276,1.0,0.996741,0.0
0.999971,0.233527,0.999742,0.997167,0.0
0.999116,0.178223,0.999055,0.996614,0.0
0.999299,0.212601,0.999178,0.996856,0.0
0.999958,0.227643,1.0,0.996741,0.266667
0.999146,0.386166,0.999441,0.996952,0.0
0.999639,0.415763,0.998687,0.998261,0.0
0.999577,0.157326,0.999748,0.996656,0.066667
0.999625,0.220607,0.999405,0.997178,0.066667
0.99966,0.227646,0.99857,0.997316,0.0
0.999496,0.225845,0.999309,0.997093,0.0
0.999625,0.234918,0.999405,0.997178,0.0
0.998759,0.132495,0.99726,0.996325,0.2
0.999705,0.254937,0.999712,0.997475,0.0
0.999963,0.184712,0.999874,0.99744,0.0
0.998759,0.148174,0.99726,0.996325,0.066667
0.998759,0.10551,0.99726,0.996325,0.0
0.998759,0.132053,0.99726,0.996325,0.066667
0.999958,0.116797,1.0,0.996741,0.0
0.998759,0.133106,0.99726,0.996325,0.2
0.999958,0.348918,1.0,0.996741,0.4
0.998759,0.111091,0.99726,0.996325,0.133333
0.998759,0.147136,0.99726,0.996325,0.2
0.999932,0.1201,0.999775,0.996868,0.066667
0.998759,0.161778,0.99726,0.996325,0.2
0.998759,0.193333,0.99726,0.996325,0.066667
0.998759,0.176044,0.99726,0.996325,0.133333
0.998759,0.177434,0.99726,0.996325,0.133333
0.998759,0.17388,0.99726,0.996325,0.133333
0.998759,0.205842,0.99726,0.996325,0.133333
0.999288,0.177552,0.999455,0.996601,0.133333
0.998759,0.138777,0.99726,0.996325,0.4
0.999979,0.11372,0.999712,0.996608,0.066667
0.99969,0.653682,0.999816,0.997404,0.4
0.998759,0.51608,0.99726,0.996325,0.2
0.998759,0.464391,0.99726,0.996325,0.133333
0.998759,0.360762,0.99726,0.996325,0.066667
0.998759,0.298515,0.99726,0.996325,0.2
0.999769,0.168005,0.999707,0.997143,0.0
0.998759,0.259532,0.99726,0.996325,0.0
0.999958,0.210685,1.0,0.996741,0.0
0.999635,0.151976,0.999457,0.996883,0.0
0.999537,0.261553,0.9996,0.996686,0.2
0.999958,0.278406,1.0,0.997852,0.066667
0.999958,0.293067,1.0,0.997852,0.066667
0.999958,0.113297,1.0,0.996741,0.0
0.998759,0.202695,0.99726,0.996325,0.2
0.998759,0.202695,0.99726,0.996325,0.2
0.998759,0.200085,0.99726,0.996325,0.266667
0.998759,0.200544,0.99726,0.996325,0.2
0.999958,0.128342,1.0,0.996741,0.066667
0.999289,0.242873,0.999523,0.996847,0.066667
0.998759,0.345525,0.99726,0.996325,0.133333
0.999958,0.260309,1.0,0.997158,0.2
0.999958,0.229833,1.0,0.996741,0.2
0.999958,0.232655,1.0,0.996741,0.066667
0.998759,0.073691,0.99726,0.996325,0.133333
0.999958,0.232232,1.0,0.997158,0.133333
0.999965,0.12522,0.999827,0.997093,0.0
0.998759,0.042931,0.99726,0.996325,0.0
0.99992,0.199054,0.998945,0.997535,0.0
0.999965,0.14874,0.999827,0.997093,0.0
0.9513,0.300195,0.999995,0.97984,0.133333
0.998683,0.13015,0.998945,0.996312,0.0
0.999008,0.144842,0.998756,0.996383,0.066667
0.999713,0.357841,0.999575,0.997651,0.0
0.999958,0.203245,1.0,0.997158,0.0
0.999817,0.279078,0.999899,0.997489,0.0
0.999958,0.189972,1.0,0.996741,0.0
0.99969,0.379085,0.999816,0.997404,0.0
0.999537,0.158118,0.9996,0.996686,0.133333
0.998759,0.083368,0.99726,0.996325,0.133333
0.999773,0.195812,0.999759,0.997382,0.0
0.998759,0.228232,0.99726,0.996325,0.333333
0.999314,0.420887,0.999375,0.997193,0.0
0.999116,0.188629,0.999126,0.996573,0.0
0.999958,0.301302,1.0,0.996741,0.133333
0.998759,0.187404,0.99726,0.996325,0.2
0.999958,0.384428,1.0,0.997574,0.0
0.999294,0.129055,0.999148,0.996635,0.066667
0.998759,0.118891,0.99726,0.996325,0.2
0.998759,0.120832,0.99726,0.996325,0.2
0.999752,0.374216,0.999855,0.997073,0.666667
0.999958,0.641478,1.0,0.998823,0.0
0.998759,0.088994,0.99726,0.996325,0.066667
0.998759,0.109669,0.99726,0.996325,0.0
0.999537,0.236703,0.9996,0.996686,0.0
0.999735,0.187471,0.999844,0.997003,0.0
0.999717,0.515666,0.999726,0.997989,0.0
0.999958,0.162115,1.0,0.996741,0.333333
0.999752,0.212356,0.999855,0.997073,0.266667
0.999958,0.12629,1.0,0.996741,0.133333
0.999958,0.137857,1.0,0.996741,0.333333
0.999508,0.344975,0.999364,0.997453,0.066667
0.999958,0.395862,1.0,0.998407,0.066667
0.997948,0.108138,0.998602,0.996184,0.066667
0.999104,0.247077,0.999268,0.996545,0.066667
0.999405,0.30612,0.999518,0.996961,0.133333
0.999751,0.187633,0.999726,0.997186,0.0
0.999751,0.179356,0.999726,0.997186,0.0
0.999751,0.193956,0.999726,0.997186,0.0
0.999963,0.187181,0.999874,0.99744,0.0
0.999965,0.143159,0.999827,0.997093,0.066667
0.999802,0.230682,0.999794,0.997533,0.0
0.997241,0.182793,0.997103,0.996149,0.066667
0.999464,0.354022,0.999633,0.997263,0.0
0.999797,0.175544,0.999449,0.997287,0.133333
0.999958,0.180037,1.0,0.996741,0.066667
0.999892,0.105993,1.0,0.996784,0.0
0.999973,0.289369,0.999731,0.997098,0.066667
0.998759,0.137771,0.99726,0.996325,0.266667
0.999958,0.226895,1.0,0.997158,0.0
0.99998,0.138713,0.999712,0.997103,0.066667
0.999664,0.243109,0.999668,0.997477,0.0
0.999588,0.118099,0.999386,0.996661,0.066667
0.998759,0.144269,0.99726,0.996325,0.266667
0.999958,0.867524,1.0,0.998407,0.066667
0.999958,0.548981,1.0,0.99799,0.0
0.999958,1.0,1.0,0.999655,0.066667
0.998759,0.440935,0.99726,0.996325,0.6
0.999958,0.349249,1.0,0.997574,0.133333
0.998759,0.103658,0.99726,0.996325,0.066667
0.999577,0.176336,0.999748,0.996988,0.066667
0.999958,0.233648,1.0,0.996741,0.133333
0.999786,0.25171,0.999805,0.997573,0.066667
0.999289,0.250673,0.999523,0.996847,0.066667
0.998925,0.218924,0.999326,0.99643,0.066667
0.998759,0.072761,0.99726,0.996325,0.0
0.999958,0.210494,1.0,0.997158,0.0
0.999958,0.254944,1.0,0.997158,0.0
0.999958,0.262046,1.0,0.996741,0.066667
0.998759,0.102544,0.99726,0.996325,0.133333
0.999958,0.177937,1.0,0.996741,0.133333
0.999818,0.270632,0.999655,0.997429,0.133333
0.999759,0.171668,0.999668,0.997078,0.0
0.998759,0.138274,0.99726,0.996325,0.133333
0.999296,0.114732,0.999066,0.996605,0.133333
0.998865,0.134096,0.998068,0.996356,0.066667
0.998604,0.157879,0.998013,0.996244,0.133333
0.998665,0.182637,0.998542,0.996298,0.333333
0.998602,0.14214,0.997728,0.996271,0.266667
0.998602,0.127913,0.997728,0.996271,0.2
0.999958,0.203112,1.0,0.996741,0.2
0.999577,0.134557,0.999748,0.996656,0.0
0.999734,0.27383,0.999863,0.997115,0.266667
0.999447,0.236003,0.99946,0.997002,0.0
0.99839,0.314645,0.998589,0.996239,0.066667
0.999287,0.220251,0.999403,0.996905,0.0
0.999958,0.301385,1.0,0.997574,0.2
0.999958,0.091384,1.0,0.996741,0.0
0.998759,0.175795,0.99726,0.996325,0.2
0.999958,0.207872,1.0,0.996741,0.066667
0.999333,0.181937,0.996983,0.996791,0.0
0.999752,0.172985,0.999855,0.997073,0.0
0.999958,0.219844,1.0,0.996741,0.266667
0.999958,0.169918,1.0,0.996741,0.066667
0.999961,0.242501,0.998989,0.997647,0.066667
0.999958,0.234631,1.0,0.997158,0.133333
0.999411,0.253795,0.99917,0.996552,0.0
0.998759,0.166223,0.99726,0.996325,0.066667
0.999699,0.193037,0.999753,0.997033,0.0
0.999958,0.463793,1.0,0.996741,0.4
0.999587,0.244589,0.99943,0.996756,0.2
0.998759,0.13414,0.99726,0.996325,0.0
0.99919,0.228779,0.996681,0.99645,0.2
0.999752,0.1472,0.999855,0.997073,0.0
0.999742,0.365106,0.99986,0.997863,0.133333
0.999486,0.204582,0.99843,0.99704,0.0
0.999752,0.192865,0.999855,0.997073,0.066667
0.999963,0.149284,0.99866,0.997231,0.0
0.999577,0.232353,0.999748,0.996988,0.066667
0.999958,0.145666,1.0,0.996741,0.0
0.998932,0.154007,0.998989,0.996435,0.133333
0.99973,0.23951,0.999455,0.997618,0.133333
0.99973,0.254848,0.999455,0.997618,0.133333
0.99973,0.254049,0.999455,0.997618,0.066667
0.999742,0.137981,0.999641,0.997008,0.0
0.999958,0.24393,1.0,0.997574,0.0
0.999627,0.197419,0.999488,0.996727,0.2
0.999627,0.211646,0.999488,0.996727,0.266667
0.999691,0.138124,0.997926,0.996865,0.066667
0.999956,0.243398,0.998726,0.997295,0.066667
0.999447,0.228735,0.99946,0.997002,0.066667
0.999958,0.238803,1.0,0.997574,0.0
0.999038,0.133892,0.998408,0.996438,0.0
0.998759,0.080972,0.99726,0.996325,0.133333
0.998759,0.062677,0.99726,0.996325,0.133333
0.998759,0.283755,0.99726,0.996325,0.066667
0.998759,0.22519,0.99726,0.996325,0.066667
0.999817,0.368886,0.999899,0.997489,0.2
0.998759,0.672702,0.99726,0.996325,0.266667
0.998997,0.285916,0.999093,0.996518,0.266667
0.998997,0.287495,0.999093,0.996518,0.066667
0.998278,0.099728,0.998427,0.996158,0.066667
0.998759,0.094022,0.99726,0.996325,0.2
0.999958,0.13786,1.0,0.996741,0.066667
0.999535,0.197645,0.99769,0.997178,0.0
0.999817,0.266247,0.999899,0.997489,0.133333
0.999958,0.157154,1.0,0.996741,0.133333
0.999414,0.183866,0.999583,0.996932,0.0
0.999577,0.868768,0.999748,0.998312,0.0
0.999104,0.226367,0.999268,0.996545,0.2
0.999958,0.231347,1.0,0.996741,0.2
0.998759,0.095298,0.99726,0.996325,0.0
0.99992,0.240684,0.998945,0.997535,0.066667
0.99992,0.214011,0.998945,0.997535,0.0
0.999739,0.212534,0.999488,0.996439,0.133333
0.999355,0.244805,0.999178,0.99667,0.266667
0.999288,0.15709,0.999455,0.996601,0.133333
0.999288,0.155929,0.999455,0.996601,0.066667
0.997948,0.266947,0.998602,0.996043,0.2
0.999813,0.174723,0.998745,0.997424,0.0
0.999813,0.205304,0.998745,0.997424,0.0
0.999797,0.167687,0.999449,0.997287,0.066667
0.999813,0.174723,0.998745,0.997424,0.0
0.998759,0.112552,0.99726,0.996325,0.0
0.998278,0.30381,0.998427,0.996269,0.333333
0.998278,0.303457,0.998427,0.996269,0.333333
0.999537,0.246122,0.9996,0.996686,0.2
0.998278,0.298868,0.998427,0.996214,0.066667
0.998759,0.384991,0.99726,0.996325,0.533333
0.999659,0.118258,0.997772,0.996794,0.0
0.999958,0.223656,1.0,0.997435,0.133333
0.999577,0.205584,0.999748,0.996988,0.0
0.999752,0.447662,0.999855,0.99782,0.266667
0.999958,0.203548,1.0,0.996741,0.066667
0.999096,0.23395,0.999312,0.996735,0.0
0.998759,0.104361,0.99726,0.996325,0.066667
0.999958,0.144285,1.0,0.997088,0.0
0.999831,0.263978,0.998909,0.997628,0.0
0.999958,0.304106,1.0,0.997921,0.0
0.999939,0.237387,0.999805,0.997623,0.066667
0.999815,0.298814,0.999625,0.997609,0.0
0.999652,0.333799,0.99971,0.997462,0.133333
0.999369,0.307937,0.999537,0.997207,0.066667
0.999958,0.320949,1.0,0.997852,0.0
0.999958,0.360126,1.0,0.998198,0.0
0.999537,0.261881,0.9996,0.996686,0.066667
0.999958,0.133892,1.0,0.996741,0.0
0.999543,0.226517,0.999674,0.997279,0.0
0.998278,0.190733,0.998427,0.996269,0.133333
0.998759,0.21052,0.99726,0.996325,0.2
0.998278,0.282607,0.998427,0.996269,0.333333
0.998867,0.080447,0.998145,0.996356,0.133333
0.99943,0.181937,0.999455,0.996907,0.066667
0.999734,0.392511,0.999808,0.997849,0.0
0.999289,0.2857,0.999523,0.996847,0.133333
0.999715,0.467354,0.99983,0.998151,0.0
0.999464,0.301207,0.999633,0.997263,0.0
0.999464,0.286603,0.999633,0.997263,0.0
0.999963,0.207525,0.999874,0.99744,0.0
0.999289,0.292726,0.999523,0.996847,0.2
0.999088,0.161024,0.999372,0.996515,0.066667
0.999686,0.228544,0.998805,0.997506,0.0
0.999507,0.209664,0.99952,0.996715,0.066667
0.999104,0.181978,0.999268,0.996545,0.2
0.999104,0.192699,0.999268,0.996545,0.066667
0.998759,0.229104,0.99726,0.996325,0.266667
0.998606,0.14741,0.998602,0.996299,0.0
0.999681,0.20742,0.999663,0.997339,0.0
0.999955,0.272134,0.998049,0.997433,0.066667
0.999717,0.266091,0.999773,0.997102,0.133333
0.998845,0.14777,0.998372,0.99634,0.0
0.999752,0.202727,0.999855,0.997073,0.0
0.998759,0.316854,0.99726,0.996325,0.533333
0.999556,0.22708,0.999663,0.997017,0.0
0.998952,0.215198,0.999211,0.99646,0.066667
0.999627,0.1477,0.999488,0.996727,0.0
0.999765,0.199458,0.999534,0.997082,0.066667
0.999958,0.188928,1.0,0.996741,0.133333
0.998759,0.092437,0.99726,0.996325,0.066667
0.999414,0.21445,0.999583,0.996932,0.0
0.999979,0.071848,0.999712,0.996608,0.0
0.999956,0.183681,0.998646,0.997226,0.0
0.999766,0.189858,0.998496,0.997141,0.066667
0.999793,0.236576,0.999627,0.997583,0.0
0.999674,0.171283,0.997358,0.996961,0.133333
0.999958,0.369071,1.0,0.99799,0.0
0.999963,0.258154,0.999885,0.997579,0.0
0.999786,0.244767,0.999805,0.997573,0.0
0.99966,0.165383,0.999304,0.996847,0.066667
0.998759,0.059107,0.99726,0.996325,0.2
0.999958,0.135053,1.0,0.996741,0.2
0.999577,0.121621,0.999748,0.996656,0.0
0.99838,0.18742,0.998644,0.996281,0.533333
0.998278,0.142516,0.998427,0.996158,0.266667
0.999948,0.167022,1.0,0.996738,0.0
0.998759,0.101857,0.99726,0.996325,0.0
0.999958,0.201393,1.0,0.997158,0.0
0.998759,0.08403,0.99726,0.996325,0.0
0.999876,0.20476,0.999923,0.99723,0.0
0.999378,0.089255,0.999307,0.996683,0.133333
0.998759,0.061385,0.99726,0.996325,0.0
0.999423,0.149097,0.997638,0.996709,0.0
0.999008,0.106703,0.998756,0.996383,0.133333
0.999659,0.550502,0.997772,0.9982,0.0
0.999659,0.134672,0.997772,0.996794,0.066667
0.999742,0.139181,0.999641,0.997008,0.0
0.999742,0.15351,0.999641,0.997008,0.066667
0.998759,0.145688,0.99726,0.996325,0.266667
0.998387,0.154589,0.998446,0.996131,0.0
0.999958,0.221845,1.0,0.996741,0.133333
0.999958,0.266183,1.0,0.996741,0.133333
0.999577,0.229721,0.999748,0.996656,0.133333
0.998845,0.30794,0.998372,0.99634,0.2
0.99808,0.146223,0.99849,0.996128,0.2
0.998759,0.517066,0.99726,0.996325,0.133333
0.999958,0.100673,1.0,0.996741,0.0
0.998278,0.186752,0.998427,0.996269,0.2
0.999917,0.107626,0.999773,0.997063,0.0
0.999655,0.2534,0.999279,0.997519,0.066667
0.999963,0.218603,0.999874,0.99744,0.0
0.951257,0.153835,0.999989,0.966074,0.0
0.999556,0.196018,0.999663,0.997017,0.0
0.999556,0.187465,0.999663,0.997017,0.066667
0.999757,0.167687,0.999479,0.997307,0.0
0.998759,0.099247,0.99726,0.996325,0.066667
0.999761,0.154958,0.999534,0.997079,0.133333
0.999739,0.063934,0.999488,0.996439,0.0
0.999958,0.181374,1.0,0.996741,0.0
0.999058,0.20392,0.999159,0.996481,0.0
0.999169,0.119744,0.999175,0.996586,0.0
0.999068,0.19655,0.999542,0.996486,0.2
0.998759,0.118013,0.99726,0.996325,0.333333
0.999965,0.197072,0.999827,0.997093,0.066667
0.999704,0.182284,0.999534,0.997037,0.066667
0.998759,0.070158,0.99726,0.996325,0.066667
0.999958,0.330798,1.0,0.997088,0.266667
0.999971,0.15795,0.999742,0.996746,0.0
0.999958,0.481845,1.0,0.998823,0.0
0.999958,0.22364,1.0,0.997574,0.0
0.999829,0.320851,0.99897,0.997627,0.0
0.999537,0.181762,0.9996,0.996686,0.066667
0.999958,0.23648,1.0,0.997505,0.133333
0.999746,0.262641,0.998644,0.99724,0.066667
0.999958,0.275233,1.0,0.997505,0.0
0.999955,0.143967,0.998049,0.996879,0.0
0.998759,0.062235,0.99726,0.996325,0.066667
0.999958,0.290896,1.0,0.997435,0.0
0.999577,0.130372,0.999748,0.996656,0.066667
0.999928,0.294556,0.999726,0.997137,0.2
0.998759,0.139184,0.99726,0.996325,0.2
