oz1,oz247,oz248,oz250,oz251,oz9
0.998759,0.050535,0.0,0.127536,0.396108,0.0
0.998759,0.027695,0.0,0.05328,0.503959,0.227273
0.998759,0.05528,0.0,0.233348,0.344305,0.0
0.998278,0.015116,0.133,0.08209,0.595404,0.0
0.998759,0.014896,0.0,0.08209,0.451586,0.0
0.999817,0.010151,0.731,0.08209,0.648864,0.045455
0.998759,0.032771,0.0,0.16418,0.499715,0.0
0.998759,0.00971,0.0,0.057619,0.660767,0.272727
0.998759,0.055059,0.0,0.0,0.772033,0.0
0.999735,0.018868,0.857,0.05328,0.565078,0.0
0.999958,0.161205,0.786,0.0,0.599493,0.0
0.99981,0.011255,0.783,0.05328,0.647726,0.0
0.999958,0.015668,0.522,0.177321,0.570201,0.0
0.999958,0.011255,0.522,0.08209,0.645604,0.090909
0.999958,0.000993,0.913,0.0,0.699943,0.0
0.999958,0.127221,0.621,0.02881,0.587072,0.0
0.999537,0.020523,0.421,0.13537,0.523159,0.136364
0.999958,0.075692,0.333,0.05328,0.55214,0.181818
0.999536,0.017323,0.276,0.08209,0.613207,0.227273
0.999759,0.081209,0.765,0.089519,0.54329,0.0
0.957708,0.01622,0.533,0.0,0.553589,0.0
0.999705,0.042039,0.563,0.106561,0.438389,0.0
0.999752,0.155798,0.684,0.0,0.669824,0.045455
0.999954,0.040384,0.435,0.292091,0.655178,0.272727
0.999958,0.023392,0.4,0.08209,0.575894,0.0
0.999958,0.076796,0.429,0.05328,0.539564,0.0
0.999958,0.029681,0.3,0.325832,0.428608,0.0
0.998759,0.014123,0.0,0.08209,0.62392,0.454545
0.999958,0.059804,0.6,0.0,0.655178,0.0
0.998759,0.030564,0.0,0.297022,0.426073,0.090909
0.998606,0.033212,0.167,0.385168,0.413704,0.0
0.999627,0.017434,0.533,0.0,0.567717,0.045455
0.999288,0.025047,0.643,0.08209,0.531025,0.0
0.999587,0.015668,0.696,0.040233,0.591213,0.0
0.999928,0.037405,0.6,0.053998,0.457693,0.0
0.999971,0.025047,0.4,0.172483,0.511153,0.181818
0.999759,0.028578,0.765,0.172483,0.559489,0.0
0.999759,0.023392,0.813,0.172483,0.52466,0.0
0.999958,0.026812,0.667,0.132717,0.59851,0.0
0.999958,0.129427,0.387,0.020226,0.60679,0.181818
0.999288,0.020523,0.75,0.05328,0.54536,0.0
0.999958,0.024164,0.686,0.157781,0.558919,0.0
0.998759,0.035308,0.0,0.16418,0.489003,0.0
0.999958,0.053956,0.697,0.02881,0.674688,0.0
0.999958,0.151054,0.75,0.0,0.558764,0.0
0.997948,0.025378,0.333,0.126787,0.519329,0.0
0.999113,0.052521,0.211,0.317716,0.381877,0.0
0.999958,0.039612,0.353,0.180817,0.406407,0.0
0.999965,0.023392,0.688,0.093514,0.527506,0.0
0.999958,0.034095,0.444,0.323054,0.564095,0.0
0.999817,0.059693,0.8,0.05328,0.642964,0.0
0.998556,0.05208,0.688,0.200855,0.448171,0.0
0.999472,0.048108,0.786,0.159841,0.465714,0.0
0.999507,0.018868,0.643,0.088145,0.615225,0.0
0.99969,0.017985,0.741,0.05328,0.71552,0.0
0.999744,0.004634,0.862,0.05328,0.719764,0.0
0.999958,0.050204,0.794,0.0,0.723283,0.136364
0.999958,0.024385,0.24,0.214807,0.587538,0.272727
0.999958,0.027916,0.391,0.040452,0.765564,0.136364
0.999125,0.08794,0.367,0.422249,0.455364,0.0
0.999368,0.083526,0.36,0.163556,0.473477,0.227273
0.999537,0.019309,0.421,0.041014,0.659059,0.0
0.999956,0.031557,0.467,0.256383,0.539512,0.090909
0.999958,0.033212,0.667,0.132717,0.639186,0.0
0.999958,0.037405,0.333,0.063393,0.565544,0.0
0.999935,0.315679,0.5,0.104345,0.41241,0.0
0.999659,0.024937,0.281,0.252044,0.615329,0.636364
0.999286,0.063886,0.435,0.02881,0.613828,0.181818
0.999955,0.039612,0.471,0.292091,0.512912,0.0
0.999958,0.008937,0.688,0.010113,0.592351,0.0
0.999958,0.02273,0.571,0.14283,0.575325,0.0
0.999958,0.069293,0.571,0.038923,0.554055,0.0
0.999958,0.066424,0.6,0.010113,0.671635,0.0
0.998759,0.078892,0.0,0.147013,0.4136,0.0
0.998759,0.046011,0.0,0.173669,0.41655,0.045455
0.999958,0.099415,0.667,0.02881,0.52466,0.0
0.999958,0.381772,0.429,0.0,0.58583,0.0
0.999537,0.08805,0.667,0.078095,0.487812,0.0
0.999965,0.102725,0.533,0.175604,0.444134,0.0
0.950881,0.088271,0.462,0.0,0.499508,0.0
0.999537,0.079996,0.571,0.102566,0.500285,0.0
0.999177,0.080216,0.571,0.137649,0.452414,0.0
0.999958,0.025488,0.522,0.141519,0.641308,0.0
0.999958,0.02273,0.245,0.270741,0.676396,0.0
0.998759,0.093236,0.0,0.02881,0.486674,0.181818
0.998759,0.182942,0.0,0.0,0.486674,0.136364
0.999659,0.049432,0.5,0.24627,0.451741,0.0
0.999955,0.045239,0.696,0.370903,0.568804,0.0
0.999752,0.030453,0.433,0.254947,0.478601,0.0
0.998759,0.011806,0.0,0.106561,0.614087,0.0
0.999577,0.037736,0.467,0.106561,0.524711,0.0
0.999958,0.035308,0.462,0.05328,0.55333,0.0
0.999899,0.533488,0.25,0.082808,0.332609,0.0
0.998759,0.030564,0.0,0.121013,0.463075,0.090909
0.999971,0.173894,0.375,0.273113,0.363556,0.0
0.999903,0.035308,0.571,0.12017,0.507789,0.0
0.999958,0.177645,0.462,0.08209,0.451172,0.0
0.999491,0.024385,0.667,0.196111,0.608912,0.0
0.953233,0.044467,0.476,0.320713,0.408529,0.0
0.998759,0.089705,0.0,0.0,0.386948,0.0
0.999958,0.088381,0.353,0.086429,0.500957,0.0
0.998169,0.099746,0.35,0.313784,0.500078,0.0
0.999958,0.030453,0.261,0.219739,0.447808,0.0
0.999928,0.358491,0.7,0.241401,0.441805,0.0
0.999802,0.041046,0.8,0.187028,0.433318,0.0
0.999537,0.066314,0.276,0.141488,0.581587,0.181818
0.998278,0.051749,0.057,0.05328,0.744915,0.318182
0.998759,0.01313,0.0,0.156346,0.665632,0.409091
0.999414,0.02273,0.696,0.139709,0.529938,0.045455
0.999958,0.011806,0.261,0.08209,0.646432,0.227273
0.999958,0.032109,0.364,0.118547,0.347099,0.0
0.999955,0.025488,0.308,0.16418,0.60974,0.181818
0.999424,0.15955,0.714,0.05328,0.603271,0.0
0.999958,0.070617,0.383,0.040452,0.729286,0.136364
0.998759,0.044356,0.0,0.120388,0.445117,0.0
0.999297,0.035308,0.529,0.156907,0.396264,0.0
0.999958,0.143109,0.667,0.074256,0.567665,0.0
0.999177,0.07481,0.818,0.106561,0.582208,0.0
0.998925,0.013241,0.55,0.106561,0.606272,0.227273
0.998759,0.062783,0.0,0.188401,0.423899,0.0
0.999577,0.035419,0.7,0.05328,0.501941,0.0
0.999288,0.02935,0.75,0.05328,0.537546,0.0
0.998759,0.082644,0.0,0.0,0.548673,0.0
0.999531,0.45283,0.286,0.02881,0.235729,0.0
0.999765,0.254772,0.684,0.133747,0.456813,0.0
0.999577,0.078782,0.56,0.149822,0.444703,0.0
0.999414,0.069293,0.615,0.092203,0.545826,0.0
0.999958,0.034095,0.444,0.285661,0.52585,0.0
0.999195,0.023392,0.706,0.094232,0.509289,0.0
0.998759,0.018206,0.0,0.02881,0.514982,0.136364
0.999971,0.120159,0.75,0.040233,0.451327,0.0
0.998759,0.026812,0.0,0.020226,0.600787,0.363636
0.998759,0.009268,0.0,0.0,0.296124,0.454545
0.999958,0.062121,0.255,0.188745,0.57341,0.409091
0.998759,0.131303,0.0,0.0,0.737411,0.409091
0.999958,0.131193,0.353,0.020226,0.659214,0.0
0.999577,0.02593,0.568,0.27508,0.614915,0.045455
0.999296,0.152047,0.696,0.175604,0.431765,0.0
0.999726,0.02593,0.73,0.138086,0.510738,0.0
0.999726,0.040825,0.797,0.483863,0.542462,0.0
0.999877,0.437052,0.375,0.163275,0.320395,0.0
0.999446,0.027585,0.886,0.187028,0.475496,0.0
0.999726,0.034426,0.771,0.080467,0.588728,0.0
0.998474,0.022619,0.132,0.287284,0.552761,0.090909
0.999958,0.017875,0.529,0.077845,0.636185,0.136364
0.999956,0.071389,0.488,0.242025,0.535476,0.136364
0.954955,0.059693,0.667,0.040233,0.636702,0.0
0.998278,0.139579,0.133,0.19299,0.482482,0.090909
0.998417,0.160433,0.895,0.080467,0.498991,0.0
0.99967,0.023392,0.553,0.235564,0.553744,0.090909
0.999958,0.094119,0.3,0.185998,0.462972,0.181818
0.999985,0.218691,0.75,0.080467,0.370284,0.0
0.999717,0.075913,0.583,0.14283,0.535786,0.045455
0.998759,0.003641,0.0,0.0,0.609481,0.363636
0.999843,0.272868,0.211,0.189369,0.362263,0.0
0.998606,0.099415,0.333,0.123541,0.433525,0.0
0.999577,0.070617,0.519,0.121013,0.516845,0.0
0.999577,0.07823,0.824,0.05328,0.598665,0.0
0.998759,0.020523,0.0,0.08209,0.491021,0.318182
0.998759,0.026702,0.0,0.183719,0.483983,0.272727
0.999537,0.017985,0.571,0.08081,0.583398,0.0
0.999291,0.041487,0.32,0.337786,0.460384,0.0
0.999577,0.031336,0.389,0.139709,0.509186,0.0
0.999424,0.031888,0.652,0.106561,0.632924,0.0
0.999958,0.053294,0.316,0.478557,0.344874,0.0
0.998606,0.176211,0.25,0.05328,0.48626,0.045455
0.998278,0.093678,0.056,0.445034,0.417896,0.0
0.999765,0.511861,0.5,0.133747,0.424261,0.045455
0.999958,0.013241,0.8,0.057619,0.590436,0.0
0.998759,0.558424,0.0,0.226138,0.446463,0.545455
0.998759,0.131524,0.0,0.063393,0.569943,0.454545
0.999177,0.030453,0.522,0.151913,0.443254,0.0
0.999958,0.076906,0.3,0.086429,0.507582,0.045455
0.99967,0.233697,0.72,0.215837,0.39202,0.0
0.999577,0.009599,0.28,0.16418,0.843296,0.363636
0.999958,0.015558,0.13,0.214807,0.786627,0.363636
0.999958,0.037405,0.333,0.214807,0.519795,0.0
0.999899,0.152488,0.182,0.363662,0.38819,0.0
0.999746,0.155578,0.636,0.14386,0.469389,0.045455
0.999958,0.023392,0.343,0.178632,0.532733,0.181818
0.999577,0.020523,0.292,0.121013,0.558712,0.363636
0.999958,0.031336,0.316,0.14283,0.527403,0.227273
0.999659,0.029681,0.45,0.169954,0.536977,0.227273
0.999577,0.018206,0.35,0.092203,0.52761,0.181818
0.998278,0.021847,0.211,0.092203,0.5229,0.227273
0.999912,0.118724,0.647,0.262407,0.482689,0.0
0.999757,0.091029,0.727,0.315282,0.487398,0.0
0.999411,0.34514,0.273,0.042574,0.370439,0.0
0.999991,0.349443,0.556,0.040233,0.324743,0.0
0.997186,0.20854,0.563,0.274112,0.243233,0.0
0.997281,0.181287,0.778,0.227261,0.373441,0.0
0.999935,0.194086,0.375,0.253418,0.324484,0.0
0.999965,0.074037,0.75,0.040233,0.552036,0.0
0.999958,0.035529,0.364,0.380673,0.525902,0.045455
0.999928,0.085402,0.6,0.053998,0.484604,0.0
0.999751,0.017323,0.682,0.093514,0.558505,0.045455
0.999903,0.011586,0.267,0.093514,0.675206,0.045455
0.998736,0.04226,0.5,0.285224,0.411375,0.0
0.998759,0.035308,0.0,0.145483,0.447705,0.090909
0.999759,0.023392,0.813,0.093514,0.502458,0.0
0.999958,0.037405,0.3,0.131126,0.540289,0.181818
0.999892,0.02935,0.583,0.128972,0.583346,0.0
0.998759,0.231711,0.0,0.153443,0.375097,0.0
0.999301,0.037736,0.533,0.146794,0.420432,0.0
0.999958,0.035308,0.375,0.106561,0.526937,0.0
0.999958,0.021626,0.545,0.13537,0.588107,0.0
0.999958,0.025709,0.231,0.253262,0.582001,0.0
0.999965,0.079996,0.786,0.040233,0.539409,0.0
0.999958,0.145757,0.3,0.100162,0.59706,0.136364
0.999806,0.023944,0.75,0.038923,0.522176,0.0
0.999291,0.028578,0.444,0.116674,0.522952,0.181818
0.999958,0.018758,0.667,0.14283,0.592248,0.0
0.999958,0.043363,0.333,0.106561,0.561559,0.0
0.998759,0.194196,0.0,0.0,0.572013,0.0
0.999536,0.146199,0.571,0.020226,0.480774,0.181818
0.999284,0.1334,0.625,0.118796,0.468147,0.181818
0.999582,0.025709,0.571,0.077845,0.480774,0.181818
0.999704,0.022178,0.765,0.100693,0.47917,0.181818
0.999958,0.026812,0.286,0.073506,0.596077,0.0
0.999577,0.025378,0.389,0.16418,0.531491,0.0
0.999948,0.07172,0.167,0.52497,0.523728,0.181818
0.998759,0.193534,0.0,0.063393,0.419397,0.136364
0.999288,0.027033,0.643,0.132249,0.543704,0.045455
0.999965,0.16937,0.786,0.114489,0.476893,0.0
0.999958,0.026812,0.545,0.185998,0.550639,0.0
0.998278,0.047225,0.5,0.141426,0.517777,0.0
0.998759,0.033212,0.0,0.161121,0.540392,0.136364
0.999408,0.042039,0.647,0.247987,0.517466,0.0
0.999288,0.023944,0.429,0.180348,0.510376,0.181818
0.998759,0.114421,0.0,0.132249,0.422139,0.045455
0.999752,0.022399,0.481,0.145483,0.519174,0.181818
0.999619,0.039612,0.526,0.234222,0.499767,0.090909
0.999588,0.114421,0.7,0.093514,0.383119,0.0
0.999958,0.311486,0.5,0.157937,0.526109,0.0
0.999958,0.036743,0.182,0.315688,0.475289,0.045455
0.998278,0.056604,0.4,0.141426,0.490348,0.0
0.998606,0.095553,0.188,0.204819,0.451483,0.0
0.999958,0.015116,0.353,0.08209,0.567251,0.181818
0.999289,0.0619,0.607,0.106561,0.636806,0.136364
0.999963,0.07823,0.889,0.040233,0.605807,0.0
0.999424,0.02273,0.682,0.18553,0.590074,0.0
0.999681,0.02273,0.864,0.093514,0.592144,0.0
0.999965,0.081209,0.688,0.040233,0.553899,0.0
0.999971,0.084519,0.8,0.080467,0.480153,0.0
0.999577,0.081209,0.438,0.063393,0.487605,0.181818
0.999958,0.047225,0.5,0.132717,0.399162,0.0
0.951049,0.020523,0.789,0.132717,0.531387,0.0
0.999659,0.044467,0.45,0.241931,0.512446,0.0
0.999958,0.02935,0.462,0.05328,0.43782,0.045455
0.999817,0.024716,0.655,0.196111,0.635253,0.0
0.999577,0.018206,0.7,0.1109,0.574911,0.0
0.997948,0.01302,0.176,0.264498,0.786265,0.0
0.999958,0.061128,0.462,0.434921,0.745588,0.0
0.999815,0.008386,1.0,0.040233,0.605341,0.0
0.999291,0.025709,0.286,0.126787,0.503234,0.545455
0.999577,0.037074,0.333,0.16418,0.543342,0.0
0.999659,0.04248,0.667,0.377302,0.588004,0.0
0.999759,0.025378,0.684,0.146794,0.484397,0.0
0.998617,0.035308,0.385,0.092203,0.482379,0.0
0.999965,0.023944,0.6,0.093514,0.579361,0.0
0.999536,0.17268,0.533,0.128972,0.455312,0.0
0.999958,0.047225,0.5,0.206973,0.471821,0.0
0.999577,0.044908,0.438,0.229665,0.470113,0.0
0.999088,0.033543,0.476,0.221799,0.480153,0.0
0.999373,0.017323,0.743,0.116674,0.612793,0.0
0.999373,0.023723,0.65,0.249391,0.568028,0.0
0.999537,0.084519,0.533,0.08209,0.485173,0.045455
0.999958,0.177645,0.462,0.05328,0.451172,0.0
0.998759,0.125014,0.0,0.106561,0.396522,0.0
0.999561,0.020523,0.833,0.114489,0.575532,0.0
0.99963,0.030453,0.792,0.138086,0.488589,0.0
0.998759,0.09776,0.0,0.0,0.548673,0.0
0.999958,0.000441,0.643,0.0,0.771878,0.0
0.999958,0.000331,0.387,0.0,0.804637,0.272727
0.99981,0.065983,0.75,0.05328,0.61124,0.0
0.998759,0.031888,0.0,0.126787,0.432283,0.181818
0.950881,0.032771,0.4,0.127661,0.483931,0.0
0.999958,0.072493,0.316,0.270741,0.528489,0.0
0.999357,0.020523,0.769,0.041014,0.513326,0.0
0.950881,0.026812,0.632,0.058805,0.47032,0.0
0.999717,0.075692,0.833,0.02881,0.550743,0.0
0.998759,0.066093,0.0,0.33017,0.505822,0.0
0.998845,0.080216,0.136,0.106561,0.464835,0.181818
0.998759,0.061017,0.0,0.02881,0.612638,0.0
0.999958,0.027695,0.207,0.214807,0.619107,0.227273
0.999958,0.036963,0.48,0.25373,0.535269,0.0
0.999958,0.023392,0.514,0.22492,0.650468,0.0
0.999958,0.025819,0.387,0.22492,0.643327,0.0
0.999507,0.031557,0.31,0.265934,0.541841,0.0
0.999787,0.085623,0.81,0.13537,0.532837,0.0
0.999979,0.553349,0.182,0.113365,0.303007,0.0
0.951189,0.024937,0.559,0.116674,0.501578,0.0
0.998759,0.028578,0.0,0.13537,0.493039,0.227273
0.999577,0.105263,0.438,0.05328,0.563991,0.0
0.99896,0.03895,0.545,0.280885,0.394866,0.0
0.999971,0.033543,0.273,0.175604,0.421622,0.0
0.998759,0.052301,0.0,0.213122,0.362625,0.0
0.999836,0.062783,0.778,0.212654,0.41122,0.0
0.999659,0.04226,0.391,0.27508,0.468406,0.0
0.999958,0.088271,0.273,0.219146,0.460798,0.045455
0.999659,0.031336,0.5,0.188651,0.585675,0.0
0.999958,0.021847,0.647,0.08209,0.534441,0.0
0.99967,0.017323,0.75,0.092203,0.65435,0.0
0.998759,0.011255,0.0,0.106561,0.621125,0.318182
0.998759,0.014234,0.0,0.086429,0.640273,0.454545
0.998759,0.066314,0.0,0.159841,0.559385,0.363636
0.9995,0.151826,0.684,0.0,0.564405,0.0
0.999958,0.012799,0.545,0.02881,0.560161,0.0
0.999364,0.030453,0.75,0.241931,0.591471,0.0
0.999963,0.085402,0.8,0.040233,0.639186,0.0
0.999785,0.129538,0.882,0.080467,0.632562,0.0
0.999958,0.367097,0.375,0.0,0.469078,0.0
0.998474,0.021957,0.125,0.287284,0.567251,0.136364
0.999958,0.041818,0.545,0.132249,0.438286,0.0
0.999958,0.069072,0.4,0.0,0.590022,0.227273
0.999958,0.019309,0.333,0.05328,0.565388,0.0
0.999971,0.151826,0.6,0.109276,0.502355,0.0
0.998759,0.062341,0.0,0.141519,0.58169,0.0
0.999752,0.021847,0.765,0.132249,0.608498,0.0
0.998759,0.204127,0.0,0.063393,0.379599,0.0
0.998759,0.013903,0.0,0.040452,0.652797,0.0
0.999958,0.037405,0.632,0.261034,0.391709,0.0
0.999778,0.085623,0.714,0.169954,0.553848,0.0
0.999958,0.014896,0.375,0.077845,0.629147,0.136364
0.999806,0.036963,0.6,0.05328,0.577033,0.0
0.999861,0.01302,0.73,0.020226,0.640429,0.0
0.998759,0.381772,0.0,0.107778,0.36159,0.0
0.999742,0.027033,0.857,0.093514,0.526005,0.0
0.999963,0.210637,0.769,0.253355,0.377736,0.0
0.999958,0.024716,0.414,0.125351,0.557315,0.090909
0.999752,0.077899,0.591,0.1109,0.536356,0.0
0.998278,0.020523,0.167,0.05328,0.547741,0.227273
0.999578,0.088271,0.857,0.080467,0.486105,0.0
0.999958,0.074037,0.231,0.165397,0.524763,0.272727
0.999368,0.031336,0.5,0.139709,0.498111,0.0
0.999769,0.026702,0.519,0.139709,0.539202,0.090909
0.999903,0.025709,0.533,0.182721,0.606842,0.090909
0.999958,0.0064,0.825,0.130782,0.85287,0.0
0.999582,0.014123,0.889,0.0,0.577498,0.0
0.999567,0.019199,0.75,0.180348,0.699788,0.0
0.999587,0.030564,0.688,0.120326,0.507737,0.0
0.999958,0.022399,0.545,0.089082,0.544481,0.0
0.998759,0.084961,0.0,0.18553,0.513844,0.0
0.999291,0.190665,0.286,0.57463,0.409305,0.090909
0.999958,0.031888,0.24,0.222642,0.469751,0.045455
0.999958,0.013461,0.667,0.139709,0.674274,0.0
0.999958,0.0715,0.706,0.0,0.631268,0.0
0.998759,0.025047,0.0,0.05328,0.525125,0.136364
0.998759,0.065983,0.0,0.05328,0.603892,0.363636
0.999655,0.014234,0.741,0.05328,0.616933,0.136364
0.999851,0.021516,0.8,0.097853,0.538115,0.045455
0.998759,0.07823,0.0,0.08209,0.548207,0.227273
0.998759,0.075692,0.0,0.08209,0.561818,0.181818
0.998759,0.038288,0.0,0.120669,0.51462,0.0
0.999958,0.067307,0.3,0.010113,0.563939,0.363636
0.999877,0.258744,0.391,0.163275,0.347151,0.0
0.998759,0.014234,0.0,0.038579,0.541169,0.227273
0.99979,0.308838,0.5,0.332511,0.458417,0.0
0.999703,0.037957,0.656,0.384762,0.604565,0.0
0.999956,0.036963,0.56,0.241931,0.528179,0.0
0.998764,0.204127,0.545,0.053998,0.365057,0.0
0.998472,0.204127,0.455,0.013765,0.367386,0.0
0.999742,0.090698,0.52,0.224327,0.400507,0.272727
0.95109,0.253669,0.258,0.390318,0.397092,0.045455
0.998759,0.019309,0.0,0.116674,0.533044,0.363636
0.999948,0.41686,0.2,0.106561,0.426383,0.0
0.999958,0.029681,0.3,0.190336,0.540755,0.181818
0.999618,0.151716,0.714,0.213122,0.520313,0.0
0.999429,0.157784,0.789,0.080467,0.523211,0.0
0.999289,0.072824,0.739,0.13537,0.536045,0.0
0.999289,0.07481,0.773,0.106561,0.577861,0.0
0.999419,0.076906,0.762,0.122323,0.482534,0.0
0.999644,0.044135,0.63,0.209127,0.5229,0.0
0.999958,0.027033,0.429,0.05328,0.494799,0.045455
0.999627,0.033212,0.444,0.1109,0.430989,0.045455
0.999649,0.440141,0.773,0.133747,0.357243,0.0
0.998759,0.032109,0.0,0.067732,0.486156,0.090909
0.999958,0.023944,0.3,0.145483,0.498887,0.136364
0.999958,0.157122,0.286,0.092203,0.523469,0.0
0.998759,0.326051,0.0,0.08209,0.422864,0.0
0.999958,0.039612,0.333,0.198764,0.463437,0.0
0.999892,0.031336,0.368,0.180941,0.47948,0.045455
0.998759,0.07823,0.0,0.05328,0.575325,0.136364
0.999958,0.039832,0.24,0.270741,0.452776,0.0
0.998759,0.013241,0.0,0.106561,0.589246,0.363636
0.999828,0.04888,0.743,0.0,0.758992,0.0
0.999588,0.053183,0.438,0.500062,0.384205,0.0
0.999958,0.010151,0.5,0.063393,0.626921,0.0
0.999817,0.022399,0.704,0.185998,0.59292,0.0
0.999512,0.212402,0.649,0.355952,0.453656,0.0
0.999958,0.021516,0.188,0.155596,0.540806,0.227273
0.999988,0.402957,0.786,0.160934,0.342804,0.0
0.999958,0.020523,0.462,0.02881,0.562283,0.045455
0.999958,0.146861,0.375,0.0,0.55804,0.0
0.999958,0.031336,0.333,0.231257,0.543653,0.0
0.999958,0.005186,0.941,0.157937,0.881902,0.0
0.999577,0.018868,0.5,0.063393,0.516328,0.136364
0.999711,0.049873,0.55,0.348492,0.515034,0.0
0.999958,0.024385,0.5,0.08209,0.707654,0.0
0.998278,0.01644,0.167,0.13537,0.603219,0.363636
0.999935,0.10747,0.429,0.278638,0.446566,0.0
0.999958,0.015116,0.706,0.063393,0.596439,0.0
0.999956,0.039943,0.412,0.406111,0.542411,0.0
0.999958,0.034536,0.333,0.324021,0.497594,0.0
0.998759,0.194196,0.0,0.188651,0.330332,0.0
0.998759,0.214719,0.0,0.13537,0.376753,0.0
0.999958,0.030453,0.522,0.214807,0.53087,0.0
0.999956,0.041487,0.368,0.459392,0.508875,0.0
0.999752,0.033653,0.31,0.463731,0.466025,0.045455
0.999577,0.077899,0.304,0.16418,0.495886,0.045455
0.999288,0.075803,0.3,0.24627,0.499094,0.0
0.999778,0.034205,0.5,0.295212,0.540082,0.0
0.999715,0.363235,0.813,0.1207,0.520364,0.0
0.998759,0.019861,0.0,0.149479,0.62511,0.318182
0.998278,0.004303,0.129,0.05328,0.75511,0.272727
0.999556,0.000441,0.517,0.0,0.795684,0.590909
0.998759,0.022399,0.0,0.08209,0.517311,0.045455
0.998759,0.014123,0.0,0.038923,0.556021,0.136364
0.998759,0.014896,0.0,0.08209,0.615639,0.363636
0.998278,0.010151,0.077,0.063393,0.649433,0.363636
0.999958,0.078672,0.364,0.276765,0.477773,0.045455
0.999424,0.024385,0.6,0.177945,0.575169,0.0
0.998759,0.182942,0.0,0.0,0.486674,0.181818
0.998759,0.033212,0.0,0.120669,0.451534,0.363636
0.999958,0.151054,0.75,0.0,0.558764,0.0
0.999958,0.026812,0.333,0.14283,0.527661,0.272727
0.999577,0.071279,0.35,0.08209,0.589919,0.227273
0.999958,0.0064,0.286,0.010113,0.662009,0.318182
0.999011,0.028578,0.824,0.041014,0.491073,0.0
0.999536,0.026812,0.444,0.127536,0.480826,0.136364
0.999014,0.070617,0.786,0.13537,0.543963,0.0
0.999189,0.203244,0.771,0.13537,0.521089,0.0
0.999922,0.031888,0.565,0.173731,0.516328,0.0
0.999288,0.081982,0.474,0.153443,0.541583,0.136364
0.998278,0.038288,0.182,0.166459,0.425555,0.0
0.999903,0.037405,0.421,0.186716,0.475496,0.0
0.999773,0.230718,0.9,0.040233,0.530352,0.0
0.950945,0.015668,0.542,0.107778,0.622885,0.227273
0.999971,0.04888,0.353,0.211873,0.387517,0.181818
0.999086,0.025157,0.286,0.188651,0.590902,0.0
0.999903,0.185148,0.615,0.207348,0.485277,0.0
0.999973,0.025047,0.733,0.109276,0.503286,0.0
0.999958,0.084961,0.375,0.08209,0.52466,0.0
0.999063,0.050204,0.583,0.282852,0.31729,0.0
0.999716,0.012579,0.636,0.010113,0.57931,0.0
0.998278,0.041818,0.2,0.166459,0.408322,0.0
0.999958,0.016551,0.621,0.161527,0.667495,0.0
0.999581,0.019861,0.767,0.132717,0.62335,0.0
0.998759,0.049432,0.0,0.323054,0.456347,0.181818
0.999291,0.021626,0.333,0.13537,0.610154,0.227273
0.999958,0.013241,0.6,0.05328,0.608705,0.045455
0.999958,0.014123,0.667,0.08209,0.595818,0.0
0.999817,0.005407,0.731,0.05328,0.684055,0.045455
0.999958,0.020523,0.579,0.08209,0.583398,0.045455
0.998759,0.176211,0.0,0.010113,0.452311,0.0
0.999579,0.014123,0.789,0.081247,0.580241,0.0
0.999955,0.028467,0.258,0.249391,0.661647,0.0
0.998759,0.039612,0.0,0.291716,0.429385,0.0
0.999958,0.041046,0.316,0.214807,0.449102,0.0
0.999742,0.045901,0.667,0.226231,0.442271,0.0
0.998759,0.037736,0.0,0.206723,0.458417,0.0
0.99969,0.010703,0.833,0.05328,0.634736,0.0
0.998759,0.094781,0.0,0.159841,0.450396,0.136364
0.998759,0.033212,0.0,0.206723,0.483362,0.181818
0.998759,0.033212,0.0,0.180067,0.468302,0.227273
0.999958,0.139247,0.286,0.100162,0.627025,0.409091
0.999659,0.066534,0.29,0.188651,0.689851,0.0
0.999938,0.269668,0.367,0.271459,0.406407,0.0
0.999841,0.301666,0.59,0.426244,0.382084,0.0
0.998759,0.007062,0.0,0.08209,0.750453,0.5
0.999958,0.067748,0.462,0.142362,0.551829,0.136364
0.998759,0.066314,0.0,0.092203,0.611965,0.409091
0.999958,0.06499,0.444,0.092203,0.595197,0.0
0.999958,0.06499,0.444,0.092203,0.595197,0.0
0.999956,0.04226,0.636,0.318247,0.545412,0.0
0.999955,0.063445,0.571,0.268088,0.476996,0.0
0.999577,0.035308,0.5,0.13537,0.466335,0.0
0.998759,0.067196,0.0,0.14283,0.388604,0.0
0.999358,0.031116,0.704,0.302204,0.57253,0.0
0.9513,0.070065,0.162,0.149822,0.336335,0.272727
0.999958,0.135606,0.188,0.073506,0.564457,0.227273
0.999958,0.082644,0.3,0.192365,0.513326,0.045455
0.999304,0.099857,0.667,0.053998,0.39528,0.0
0.999958,0.035419,0.316,0.19299,0.46028,0.0
0.999979,0.447313,0.444,0.0,0.370491,0.0
0.999678,0.194086,0.563,0.269118,0.392693,0.0
