yprop/table4.oz246,yprop/table4.oz248,yprop/table4.oz250,yprop/table4.oz251
0.627451,0.48,0.204819,0.455054
0.580392,0.545,0.078969,0.651193
0.156863,0.0,0.05328,0.61419
0.497255,0.438,0.05328,0.563991
0.597176,0.308,0.430582,0.429954
0.248627,0.0,0.149479,0.478497
0.612863,0.429,0.13537,0.638669
0.440314,0.6,0.080467,0.308699
0.542588,0.429,0.139709,0.483672
0.470588,0.353,0.05328,0.558868
0.521098,0.471,0.102566,0.471769
0.364235,0.087,0.106561,0.632924
0.677961,0.457,0.26762,0.474926
0.497255,0.263,0.298396,0.372458
0.470588,0.4,0.05328,0.526419
0.641098,0.516,0.080467,0.390416
0.497255,0.7,0.100162,0.472183
0.542588,0.276,0.35717,0.43544
0.497255,0.333,0.106561,0.547896
0.719216,0.525,0.203103,0.610412
0.0,0.0,0.0,0.62718
0.470588,0.4,0.05328,0.567614
0.542588,0.533,0.201792,0.34653
0.612863,0.765,0.05328,0.57341
0.627451,0.5,0.106561,0.580552
0.597176,0.706,0.05328,0.427936
0.654118,0.85,0.128379,0.484604
0.641098,0.533,0.182721,0.606842
0.156863,0.0,0.0,0.47917
0.0,0.0,0.0,0.43161
0.728471,0.633,0.293277,0.488899
0.612863,0.542,0.092203,0.639859
0.597176,0.571,0.05328,0.633546
0.728471,0.462,0.193083,0.582052
0.156863,0.0,0.05328,0.621229
0.580392,0.48,0.144048,0.526109
0.470588,0.375,0.063393,0.489831
0.562353,0.588,0.169954,0.458573
0.156863,0.0,0.132249,0.340268
0.709647,0.647,0.476809,0.572892
0.580392,0.375,0.274455,0.511411
0.521098,0.467,0.106561,0.467733
0.612863,0.56,0.13537,0.658283
0.497255,0.583,0.08209,0.563577
0.542588,0.308,0.28666,0.479429
0.612863,0.393,0.19018,0.493039
0.612863,0.6,0.106561,0.541634
0.597176,0.542,0.215557,0.629871
0.248627,0.0,0.106561,0.589246
0.497255,0.444,0.010113,0.587021
0.542588,0.32,0.126787,0.531387
0.784314,0.7,0.130439,0.555297
0.641098,0.533,0.010113,0.705325
0.521098,0.533,0.219365,0.448326
0.627451,0.75,0.119202,0.617709
0.612863,0.433,0.254947,0.478601
0.769725,0.829,0.0,0.684987
0.440314,0.4,0.057619,0.531077
0.804549,0.27,0.86928,0.332609
0.0,0.0,0.057619,0.590126
0.627451,0.179,0.65672,0.428194
0.580392,0.786,0.159841,0.536511
0.641098,0.484,0.296897,0.502562
0.470588,0.25,0.227948,0.414946
0.737255,0.636,0.298926,0.560834
0.641098,0.714,0.063393,0.614915
0.677961,0.72,0.073506,0.627387
0.521098,0.24,0.214807,0.587538
0.627451,0.571,0.185998,0.537701
0.677961,0.72,0.074256,0.629043
0.313725,0.0,0.02881,0.612638
0.641098,0.609,0.13537,0.608342
0.521098,0.333,0.169954,0.447757
0.745882,0.407,0.126787,0.713399
0.745882,0.522,0.32836,0.497231
0.542588,0.308,0.174293,0.571288
0.597176,0.571,0.179131,0.65259
0.612863,0.583,0.167114,0.65849
0.497255,0.292,0.083619,0.408218
0.440314,0.0,0.618391,0.269989
0.627451,0.619,0.247987,0.332247
0.641098,0.105,0.630876,0.298039
0.313725,0.125,0.05328,0.535372
0.542588,0.269,0.26762,0.474926
0.754039,0.59,0.310787,0.501113
0.497255,0.375,0.106561,0.540599
0.597176,0.407,0.212591,0.484707
0.699451,0.514,0.240308,0.50634
0.248627,0.0,0.152101,0.355742
0.654118,0.68,0.057619,0.59763
0.156863,0.0,0.020226,0.574497
0.497255,0.471,0.252169,0.432697
0.248627,0.0,0.074256,0.566372
0.737255,0.525,0.514139,0.581949
0.597176,0.414,0.199357,0.677845
0.719216,0.688,0.175542,0.604668
0.641098,0.448,0.169954,0.504477
0.313725,0.167,0.08209,0.547741
0.521098,0.286,0.200012,0.366247
0.497255,0.25,0.16418,0.527454
0.497255,0.316,0.14283,0.527403
0.440314,0.333,0.120326,0.342597
0.627451,0.52,0.16418,0.524453
0.654118,0.548,0.155596,0.509393
0.654118,0.516,0.157781,0.598717
0.248627,0.0,0.201667,0.645604
0.470588,0.545,0.05328,0.417482
0.156863,0.0,0.05328,0.541169
0.542588,0.35,0.210406,0.433939
0.156863,0.0,0.100162,0.515344
0.654118,0.556,0.270741,0.535528
0.248627,0.0,0.13537,0.376753
0.40549,0.0,0.430333,0.378616
0.497255,0.3,0.13537,0.560938
0.754039,0.73,0.020226,0.640429
0.542588,0.375,0.151539,0.612897
0.521098,0.583,0.276328,0.302075
0.497255,0.261,0.192365,0.539512
0.542588,0.375,0.139709,0.521503
0.612863,0.48,0.14283,0.524246
0.521098,0.467,0.147575,0.440977
0.580392,0.143,0.693177,0.390312
0.597176,0.667,0.08209,0.576153
0.248627,0.0,0.073506,0.559282
0.497255,0.438,0.05328,0.613776
0.156863,0.0,0.131875,0.415619
0.745882,0.706,0.31035,0.574859
0.597176,0.75,0.049285,0.517673
0.470588,0.222,0.073506,0.512343
0.156863,0.0,0.168519,0.412514
0.470588,0.333,0.08209,0.566009
0.580392,0.706,0.094232,0.509289
0.248627,0.0,0.271584,0.412565
0.248627,0.0,0.243149,0.501009
0.248627,0.0,0.05328,0.562853
0.597176,0.462,0.144048,0.54298
0.612863,0.522,0.177321,0.570201
0.654118,0.577,0.213122,0.471097
0.580392,0.571,0.020226,0.595715
0.440314,0.273,0.159841,0.360607
0.580392,0.706,0.157937,0.711639
0.440314,0.667,0.0,0.431403
0.497255,0.471,0.158562,0.352016
0.156863,0.0,0.17086,0.399938
0.156863,0.0,0.05328,0.510997
0.719216,0.71,0.133747,0.500181
0.248627,0.0,0.092203,0.432283
0.666353,0.556,0.373026,0.38819
0.0,0.0,0.040452,0.401594
0.497255,0.636,0.08209,0.533975
0.612863,0.583,0.352581,0.657196
0.612863,0.722,0.142799,0.374735
0.612863,0.333,0.291029,0.417482
0.470588,0.5,0.05328,0.530922
0.248627,0.0,0.08209,0.615639
0.754039,0.657,0.403521,0.5864
0.542588,0.714,0.13537,0.542876
0.612863,0.778,0.18553,0.577964
0.580392,0.435,0.256758,0.424624
0.627451,0.433,0.126787,0.610257
0.777098,0.789,0.127255,0.856026
0.719216,0.778,0.213184,0.46499
0.470588,0.4,0.1109,0.50991
0.542588,0.3,0.325832,0.428608
0.880784,0.941,0.157937,0.881902
0.313725,0.0,0.279418,0.436371
0.728471,0.733,0.156907,0.573979
0.497255,0.125,0.287284,0.567251
0.542588,0.455,0.302204,0.554624
0.313725,0.0,0.185998,0.321223
0.440314,0.545,0.0,0.540496
0.364235,0.2,0.09985,0.421053
0.313725,0.0,0.196111,0.587072
0.719216,0.559,0.449934,0.444496
0.728471,0.645,0.371996,0.531284
0.762039,0.667,0.146794,0.526109
0.666353,0.81,0.05328,0.661077
0.440314,0.235,0.259754,0.399317
0.612863,0.476,0.235533,0.477255
0.470588,0.5,0.142799,0.366299
0.470588,0.5,0.132249,0.541634
0.699451,0.563,0.383076,0.486312
0.797961,0.721,0.186716,0.577033
0.709647,0.571,0.292028,0.524815
0.597176,0.385,0.198764,0.532474
0.791216,0.604,0.218553,0.542152
0.580392,0.688,0.093514,0.527506
0.542588,0.273,0.213122,0.506495
0.627451,0.833,0.049285,0.590954
0.612863,0.394,0.1109,0.361228
0.542588,0.692,0.08209,0.515965
0.521098,0.444,0.24627,0.47948
0.521098,0.296,0.053998,0.448792
0.0,0.0,0.128847,0.568183
0.699451,0.76,0.106561,0.584795
0.562353,0.471,0.188651,0.477255
0.248627,0.0,0.177508,0.439787
0.497255,0.727,0.106561,0.502769
0.562353,0.381,0.20613,0.384205
0.497255,0.222,0.461015,0.511774
0.0,0.0,0.057619,0.705377
0.677961,0.692,0.162557,0.563525
0.709647,0.955,0.05328,0.631838
0.612863,0.5,0.137649,0.49661
0.641098,0.636,0.268088,0.580034
0.562353,0.588,0.136088,0.474667
0.521098,0.533,0.17395,0.446463
0.470588,0.5,0.05328,0.517052
0.612863,0.65,0.05328,0.606997
0.521098,0.238,0.413322,0.30725
0.641098,0.316,0.270741,0.528489
0.497255,0.636,0.129752,0.383843
0.666353,0.439,0.079156,0.718988
0.688941,0.72,0.149135,0.546499
0.580392,0.647,0.262407,0.482689
0.497255,0.4,0.161714,0.392848
0.627451,0.414,0.217461,0.539978
0.313725,0.0,0.288782,0.371009
0.470588,0.333,0.067389,0.531387
0.580392,0.429,0.29515,0.309113
0.497255,0.417,0.179256,0.265849
0.470588,0.429,0.100162,0.487657
0.248627,0.0,0.132717,0.419241
0.440314,0.4,0.0,0.590022
0.597176,0.5,0.239278,0.404958
0.709647,0.513,0.377302,0.613776
0.699451,0.633,0.09186,0.592765
0.612863,0.478,0.235876,0.453501
0.728471,0.55,0.106561,0.656627
0.156863,0.0,0.092203,0.43782
0.470588,0.462,0.08209,0.4579
0.612863,0.619,0.1109,0.575635
0.248627,0.0,0.184406,0.419034
0.728471,0.657,0.159841,0.694509
0.666353,0.72,0.079156,0.605807
0.248627,0.0,0.092203,0.624903
0.580392,0.417,0.174293,0.457538
0.470588,0.273,0.179131,0.673084
0.562353,0.529,0.120326,0.528179
0.562353,0.455,0.240027,0.408011
0.612863,0.786,0.181004,0.404182
0.0,0.0,0.02881,0.486674
0.248627,0.0,0.126787,0.617709
0.470588,0.235,0.180785,0.410599
0.597176,0.5,0.221705,0.483207
0.688941,0.594,0.197328,0.478342
0.440314,0.222,0.057619,0.440408
0.654118,0.8,0.05328,0.626818
0.562353,0.4,0.202416,0.506236
0.562353,0.667,0.02881,0.458159
0.597176,0.48,0.05328,0.681157
0.612863,0.462,0.132717,0.587693
0.542588,0.194,0.213122,0.511308
0.823216,0.61,0.189681,0.674015
0.470588,0.4,0.05328,0.538322
0.688941,0.6,0.239871,0.543135
0.580392,0.391,0.132717,0.548103
0.641098,0.483,0.310631,0.3737
0.728471,1.0,0.0,0.758888
0.470588,0.333,0.063393,0.565544
0.364235,0.0,0.428678,0.511825
0.497255,0.28,0.05328,0.610464
0.719216,0.541,0.25373,0.502665
0.542588,0.692,0.05328,0.588159
0.654118,0.75,0.106561,0.576205
0.688941,0.556,0.057619,0.738343
0.728471,0.667,0.265435,0.452414
0.313725,0.0,0.228916,0.459659
0.440314,0.25,0.101973,0.367593
0.612863,0.462,0.195643,0.557263
0.641098,0.359,0.194769,0.641981
0.156863,0.0,0.0,0.643482
0.597176,0.476,0.217461,0.430109
0.654118,0.269,0.268275,0.579465
0.156863,0.0,0.153412,0.62837
0.470588,0.462,0.08209,0.580914
0.654118,0.467,0.26762,0.614501
0.497255,0.636,0.05328,0.475496
0.641098,0.536,0.188651,0.36899
0.542588,0.643,0.08209,0.452052
0.719216,0.636,0.155596,0.501992
0.497255,0.429,0.09985,0.27651
0.719216,0.541,0.180817,0.541376
0.156863,0.0,0.02881,0.554986
0.612863,0.545,0.155253,0.534751
0.754039,0.714,0.252325,0.623868
0.666353,0.895,0.181004,0.473529
0.562353,0.529,0.185155,0.513637
0.0,0.0,0.0,0.486674
0.627451,0.517,0.0,0.347306
0.470588,0.3,0.082808,0.337008
0.677961,0.72,0.1109,0.618382
0.0,0.0,0.02881,0.576877
0.440314,0.286,0.0,0.66853
0.497255,0.583,0.05328,0.532371
0.612863,0.722,0.063393,0.557884
0.612863,0.619,0.063393,0.571857
0.719216,0.741,0.159841,0.552864
0.641098,0.517,0.209532,0.488071
0.0,0.0,0.0,0.594007
0.641098,0.5,0.141488,0.587952
0.699451,0.333,0.188651,0.718781
0.677961,0.567,0.126787,0.541531
0.688941,0.633,0.1109,0.575998
0.612863,0.429,0.16418,0.568908
0.627451,0.833,0.128379,0.560058
0.156863,0.0,0.05328,0.511308
0.597176,0.414,0.05328,0.691404
0.666353,0.563,0.319683,0.631372
0.728471,0.526,0.367657,0.440408
0.470588,0.545,0.053998,0.365057
0.364235,0.231,0.08209,0.391709
0.542588,0.435,0.292091,0.655178
0.688941,0.462,0.32065,0.681519
0.688941,0.559,0.306449,0.476789
0.597176,0.6,0.132249,0.601459
0.521098,0.364,0.27689,0.627284
0.612863,0.478,0.275829,0.421001
0.612863,0.542,0.063393,0.581897
0.156863,0.0,0.201667,0.410702
0.156863,0.0,0.0,0.296124
0.156863,0.0,0.038579,0.403612
0.641098,0.636,0.239278,0.513274
0.754039,0.61,0.13537,0.485639
0.612863,0.765,0.132249,0.608498
0.580392,0.429,0.375866,0.422864
0.156863,0.0,0.08209,0.27739
0.313725,0.0,0.208534,0.436837
0.699451,0.633,0.145483,0.534648
0.562353,0.526,0.251701,0.517363
0.248627,0.0,0.08209,0.548207
0.597176,0.417,0.198764,0.450189
0.641098,0.583,0.14283,0.535786
0.666353,0.469,0.159841,0.493712
0.440314,0.125,0.269898,0.352896
0.699451,0.87,0.162557,0.521606
0.580392,0.238,0.177945,0.702686
0.248627,0.0,0.150571,0.753506
0.677961,0.485,0.243617,0.519174
0.542588,0.261,0.317623,0.36749
0.470588,0.545,0.05328,0.537028
0.440314,0.5,0.078969,0.498887
0.580392,0.632,0.136588,0.587021
0.521098,0.3,0.185998,0.428298
0.497255,0.222,0.1369,0.547172
0.580392,0.5,0.191772,0.527558
0.542588,0.471,0.213122,0.47446
0.654118,0.5,0.106561,0.665321
0.542588,0.643,0.155253,0.427884
0.677961,0.68,0.106561,0.613983
0.641098,0.519,0.121013,0.516845
0.641098,0.556,0.198764,0.589919
0.364235,0.0,0.323054,0.348859
0.440314,0.176,0.169954,0.33147
0.666353,0.294,0.13537,0.823319
0.521098,0.533,0.133747,0.321948
0.737255,0.759,0.297927,0.494385
0.470588,0.286,0.05328,0.599648
0.248627,0.182,0.116674,0.478135
0.497255,0.412,0.1109,0.577654
0.699451,0.633,0.106561,0.594783
0.440314,0.429,0.0,0.575946
0.542588,0.5,0.139709,0.498111
0.440314,0.75,0.0,0.496921
0.562353,0.409,0.13537,0.487968
0.641098,0.762,0.040233,0.628474
0.470588,0.353,0.139709,0.524453
0.440314,0.75,0.040233,0.412307
0.470588,0.211,0.289937,0.498629
0.470588,0.462,0.08209,0.451172
0.627451,0.65,0.132717,0.526626
0.627451,0.833,0.02881,0.550743
0.364235,0.0,0.278201,0.32909
0.542588,0.273,0.239278,0.46825
0.497255,0.375,0.132717,0.435543
0.470588,0.103,0.32836,0.568804
0.440314,0.333,0.067045,0.285825
0.699451,0.486,0.180067,0.601304
0.364235,0.1,0.08209,0.507996
0.521098,0.5,0.128379,0.50577
0.562353,0.296,0.374399,0.469078
0.440314,0.261,0.086429,0.534027
0.666353,0.455,0.273862,0.509755
0.627451,0.4,0.219801,0.567821
0.641098,0.64,0.051127,0.602598
0.542588,0.353,0.239278,0.41536
0.641098,0.625,0.171172,0.591834
0.156863,0.0,0.08209,0.62392
0.313725,0.0,0.202759,0.536045
0.580392,0.313,0.309664,0.552088
0.666353,0.857,0.168612,0.539461
0.497255,0.3,0.192365,0.513326
0.440314,0.25,0.010113,0.597112
0.562353,0.163,0.24627,0.488433
0.470588,0.056,0.295212,0.515396
0.313725,0.182,0.053998,0.353724
0.654118,0.6,0.168737,0.575946
0.688941,0.679,0.24627,0.548931
0.709647,0.733,0.069823,0.649123
0.641098,0.8,0.187028,0.433318
0.762039,0.813,0.226887,0.606635
0.612863,0.52,0.141426,0.560679
0.699451,0.84,0.010113,0.663148
0.542588,0.5,0.16418,0.461057
0.470588,0.462,0.093514,0.494799
0.0,0.0,0.0,0.486674
0.364235,0.0,0.206723,0.483362
0.597176,0.522,0.161059,0.673964
0.666353,1.0,0.040233,0.605341
0.612863,0.571,0.130782,0.607256
0.497255,0.538,0.162557,0.398903
0.728471,0.889,0.1207,0.588056
0.542588,0.75,0.05328,0.486363
0.666353,0.81,0.14205,0.584537
0.627451,0.619,0.106561,0.564923
0.156863,0.0,0.073506,0.422295
0.562353,0.786,0.0,0.504528
0.470588,0.467,0.080467,0.504942
0.562353,0.379,0.079156,0.609222
0.677961,0.536,0.270741,0.523987
0.40549,0.5,0.088145,0.433525
0.248627,0.0,0.13537,0.375304
0.627451,0.565,0.101973,0.472804
0.248627,0.0,0.120669,0.437044
0.562353,0.643,0.089737,0.366765
0.0,0.0,0.0,0.579465
0.248627,0.0,0.2635,0.469751
0.817098,0.6,0.408265,0.610412
0.654118,0.6,0.106561,0.56249
0.562353,0.786,0.0,0.599493
0.677961,0.947,0.05328,0.471666
0.440314,0.545,0.02881,0.453087
0.654118,0.762,0.142799,0.559023
0.364235,0.0,0.243461,0.411841
0.580392,0.5,0.077845,0.545826
0.580392,0.706,0.02881,0.631268
0.688941,0.87,0.040233,0.649226
0.440314,0.267,0.16418,0.454277
0.156863,0.0,0.05328,0.424106
0.248627,0.0,0.106561,0.334524
0.440314,0.375,0.0,0.585779
0.791216,0.714,0.228978,0.639186
0.470588,0.4,0.092203,0.439994
0.156863,0.0,0.086429,0.518657
0.641098,0.519,0.139709,0.505046
0.597176,0.571,0.08209,0.544274
0.440314,0.222,0.067732,0.615795
0.497255,0.353,0.120669,0.590178
0.542588,0.286,0.126787,0.503234
0.666353,0.75,0.0,0.705688
0.654118,0.472,0.107966,0.567665
0.81098,0.767,0.187028,0.579051
0.654118,0.5,0.173606,0.559851
0.470588,0.353,0.063393,0.566009
0.440314,0.316,0.038923,0.571288
0.248627,0.0,0.08209,0.438131
0.497255,0.5,0.200855,0.333696
0.521098,0.381,0.084369,0.613828
0.521098,0.333,0.166459,0.407131
0.677961,0.792,0.138086,0.488589
0.470588,0.05,0.453711,0.447291
0.521098,0.353,0.217273,0.431972
0.580392,0.706,0.010113,0.603529
0.497255,0.286,0.063393,0.539512
0.470588,0.24,0.133217,0.335093
0.641098,0.533,0.0,0.710759
0.470588,0.353,0.113241,0.553589
0.562353,0.45,0.253574,0.412151
0.654118,0.625,0.13537,0.546137
0.542588,0.692,0.159841,0.466491
0.699451,0.679,0.145483,0.623247
0.627451,0.464,0.174293,0.469803
0.641098,0.359,0.194769,0.641981
0.612863,0.375,0.231912,0.50784
0.641098,0.17,0.646014,0.386586
0.156863,0.0,0.05328,0.442426
0.754039,0.659,0.264842,0.689696
0.497255,0.5,0.16418,0.413342
0.497255,0.375,0.13537,0.484914
0.597176,0.647,0.127536,0.530352
0.845804,0.679,0.267963,0.840708
0.521098,0.667,0.180817,0.532888
0.521098,0.273,0.266153,0.468975
0.497255,0.667,0.0,0.521348
0.440314,0.75,0.080467,0.370284
0.709647,0.367,0.271459,0.406407
0.0,0.0,0.0,0.45112
0.313725,0.0,0.217461,0.443254
0.769725,0.73,0.106561,0.67976
0.745882,0.6,0.0,0.734617
0.542588,0.563,0.08209,0.568752
0.470588,0.136,0.343217,0.442685
0.719216,0.571,0.27689,0.680277
0.641098,0.609,0.222486,0.443151
0.709647,0.84,0.093514,0.563991
0.627451,0.609,0.08209,0.631993
0.677961,0.692,0.063393,0.647519
0.688941,0.72,0.176384,0.594525
0.627451,0.524,0.384418,0.436733
0.470588,0.5,0.08209,0.479118
0.364235,0.051,0.13537,0.767841
0.654118,0.517,0.279418,0.501268
0.248627,0.0,0.14489,0.52202
0.364235,0.2,0.166459,0.408322
0.156863,0.0,0.05328,0.561921
0.627451,0.52,0.101973,0.55126
0.754039,0.564,0.350178,0.527454
0.612863,0.867,0.114676,0.423847
0.562353,0.588,0.266402,0.507633
0.677961,0.75,0.133747,0.504321
0.709647,0.759,0.069043,0.646069
0.440314,0.545,0.0,0.560161
0.521098,0.421,0.131375,0.498991
0.728471,0.462,0.590424,0.476996
0.156863,0.0,0.05328,0.516586
0.542588,0.32,0.145483,0.50634
0.248627,0.0,0.145483,0.447705
0.440314,0.375,0.0,0.528903
0.612863,0.765,0.094232,0.488847
0.0,0.0,0.057619,0.487398
0.470588,0.462,0.132249,0.551933
0.627451,0.407,0.312691,0.411686
0.709647,0.679,0.188651,0.577602
0.654118,0.536,0.121013,0.533561
0.542588,0.24,0.354829,0.435233
0.641098,0.682,0.146732,0.547741
0.542588,0.207,0.270741,0.501423
0.784314,0.707,0.19171,0.613
0.470588,0.5,0.100162,0.445738
0.497255,0.15,0.321368,0.312477
0.666353,0.607,0.1109,0.655126
0.845804,0.719,0.0,0.520364
0.817098,0.857,0.482802,0.121617
0.542588,0.214,0.261814,0.447653
0.470588,0.538,0.080467,0.481654
0.470588,0.24,0.092203,0.638514
0.597176,0.647,0.232412,0.525384
0.521098,0.375,0.161527,0.536304
0.248627,0.0,0.0,0.770377
0.248627,0.0,0.0,0.505719
0.156863,0.0,0.05328,0.580655
0.612863,0.333,0.23341,0.552088
0.497255,0.583,0.05328,0.549708
0.248627,0.0,0.145483,0.437768
0.497255,0.583,0.080467,0.262382
0.719216,0.7,0.198421,0.529576
0.364235,0.1,0.13537,0.570098
0.364235,0.0,0.32836,0.564043
0.677961,0.381,0.24627,0.395694
0.719216,0.767,0.157937,0.751902
0.542588,0.3,0.27508,0.492367
0.688941,0.68,0.419034,0.425452
0.641098,0.8,0.057619,0.590436
0.40549,0.188,0.174293,0.451379
0.521098,0.353,0.180817,0.406407
0.699451,0.327,0.330888,0.561145
0.709647,0.733,0.119389,0.54386
0.641098,0.5,0.08209,0.664027
0.627451,0.591,0.106561,0.600476
0.677961,0.63,0.147762,0.566165
0.627451,0.538,0.092203,0.645759
0.440314,0.455,0.159841,0.396678
0.40549,0.4,0.067045,0.330435
0.440314,0.333,0.115238,0.508617
0.784314,0.634,0.295212,0.567976
0.719216,0.455,0.277545,0.417068
0.156863,0.0,0.08209,0.597009
0.313725,0.0,0.106561,0.467577
0.580392,0.44,0.295212,0.612845
0.313725,0.0,0.188651,0.503131
0.562353,0.476,0.29749,0.559851
0.654118,0.667,0.08209,0.375977
0.597176,0.722,0.0,0.666977
0.156863,0.0,0.08209,0.545567
0.641098,0.65,0.226231,0.47001
0.737255,0.676,0.332043,0.597164
0.440314,0.286,0.176384,0.418258
0.666353,0.667,0.345839,0.495886
0.156863,0.0,0.132249,0.460695
0.497255,0.316,0.19299,0.46028
0.470588,0.6,0.140396,0.406148
0.728471,0.688,0.19299,0.630906
0.762039,0.429,0.418597,0.568494
0.470588,0.286,0.157937,0.690369
0.580392,0.688,0.094294,0.549242
0.641098,0.625,0.128972,0.651866
0.248627,0.0,0.226138,0.446463
0.470588,0.333,0.092203,0.490297
0.612863,0.542,0.142549,0.516483
0.562353,0.267,0.210188,0.376494
0.627451,0.789,0.089519,0.60798
0.677961,0.773,0.106561,0.577861
0.627451,0.4,0.283133,0.486415
0.597176,0.429,0.092203,0.563577
0.248627,0.0,0.174293,0.487191
0.709647,0.778,0.140396,0.575584
0.562353,0.625,0.25707,0.369922
0.745882,0.583,0.368437,0.350515
0.156863,0.0,0.1109,0.593541
0.542588,0.444,0.213122,0.496714
0.597176,0.667,0.05328,0.574807
0.597176,0.632,0.05328,0.608705
0.597176,0.522,0.100162,0.661957
0.823216,0.667,0.442443,0.516069
0.677961,0.5,0.397341,0.497697
0.597176,0.524,0.092203,0.429592
0.364235,0.0,0.32836,0.575376
0.719216,0.793,0.02881,0.670652
0.156863,0.0,0.063393,0.419397
0.440314,0.103,0.206723,0.557212
0.654118,0.696,0.370903,0.568804
0.597176,0.375,0.291903,0.42157
0.0,0.0,0.0,0.532267
0.597176,0.545,0.1109,0.523987
0.627451,0.722,0.148511,0.519019
0.542588,0.381,0.300144,0.488071
0.612863,0.522,0.169986,0.553537
0.666353,0.607,0.151913,0.550794
0.0,0.0,0.0,0.601304
0.364235,0.0,0.297397,0.438182
0.521098,0.333,0.188651,0.447757
0.470588,0.429,0.08209,0.537649
0.597176,0.632,0.093514,0.57372
0.0,0.0,0.144048,0.38907
0.562353,0.35,0.299551,0.501371
0.497255,0.462,0.155503,0.412565
0.364235,0.0,0.391285,0.352016
0.497255,0.353,0.271334,0.520002
0.470588,0.333,0.141145,0.242095
0.580392,0.8,0.080467,0.480153
0.562353,0.357,0.168519,0.522124
0.40549,0.0,0.304857,0.341614
0.156863,0.0,0.180442,0.481757
0.0,0.0,0.154161,0.593852
0.719216,0.714,0.173606,0.512498
0.364235,0.0,0.206723,0.483362
0.562353,0.429,0.159841,0.581224
0.470588,0.2,0.234066,0.400921
0.627451,0.353,0.29543,0.362884
0.641098,0.636,0.106561,0.611396
0.709647,0.69,0.106561,0.642602
0.641098,0.5,0.16702,0.512188
0.497255,0.333,0.161527,0.547689
0.728471,0.59,0.104407,0.659887
0.688941,0.6,0.13537,0.450292
0.364235,0.0,0.367782,0.437717
0.612863,0.722,0.200855,0.530559
0.248627,0.0,0.13537,0.488796
0.0,0.0,0.0,0.608084
0.666353,0.516,0.409233,0.52378
0.562353,0.526,0.181659,0.529783
0.719216,0.733,0.343904,0.622264
0.666353,0.667,0.010113,0.641412
0.699451,0.563,0.265903,0.488433
0.470588,0.4,0.1109,0.515707
0.597176,0.429,0.121013,0.539047
0.470588,0.462,0.05328,0.522538
0.470588,0.13,0.24627,0.449206
0.612863,0.476,0.320713,0.408529
0.641098,0.519,0.073506,0.611137
0.688941,0.421,0.309664,0.583657
0.0,0.0,0.136588,0.563215
0.754039,0.564,0.321368,0.474875
0.313725,0.133,0.121013,0.484449
0.470588,0.353,0.063393,0.511101
0.737255,0.595,0.305543,0.582156
0.699451,0.84,0.0,0.711484
0.248627,0.0,0.16418,0.663096
0.666353,0.68,0.380454,0.529369
0.688941,0.679,0.142737,0.459815
0.364235,0.0,0.323054,0.348859
0.156863,0.0,0.020226,0.594783
0.677961,0.576,0.057619,0.417378
0.470588,0.286,0.073506,0.596077
0.497255,0.727,0.106561,0.502769
0.612863,0.591,0.132249,0.563422
0.542588,0.194,0.35717,0.470527
0.562353,0.588,0.102566,0.432645
0.440314,0.167,0.274455,0.427884
0.709647,0.606,0.322117,0.593541
0.745882,0.647,0.213122,0.470062
0.470588,0.313,0.19299,0.481654
0.440314,0.3,0.010113,0.584226
0.248627,0.0,0.250609,0.526109
0.728471,0.759,0.155846,0.607566
0.440314,0.462,0.057619,0.478497
