yprop/table8.oz124,yprop/table8.oz151,yprop/table8.oz165,yprop/table8.oz197,yprop/table8.oz31,oz249
0.0,0.0,0.0,0.1,0.0,0.3005
0.0,0.142857,0.0,0.0,0.0,0.266317
0.0,0.071429,0.0,0.0,0.0,0.270492
0.2,0.357143,0.0,0.0,0.0,0.31594
0.066667,0.285714,0.0,0.0,0.0,0.296048
0.133333,0.285714,0.0,0.0,0.0,0.242078
0.0,0.0,0.1,0.0,0.090909,0.185364
0.0,0.0,0.0,0.0,0.0,0.207029
0.066667,0.0,0.2,0.1,0.090909,0.159604
0.0,0.0,0.0,0.0,0.0,0.094903
0.0,0.0,0.1,0.1,0.0,0.175385
0.0,0.0,0.1,0.0,0.090909,0.124953
0.2,0.0,0.2,0.3,0.0,0.321484
0.133333,0.142857,0.0,0.0,0.0,0.266562
0.0,0.0,0.0,0.1,0.0,0.217043
0.066667,0.0,0.1,0.0,0.0,0.166204
0.0,0.0,0.0,0.0,0.0,0.118264
0.0,0.0,0.0,0.0,0.0,0.181978
0.133333,0.071429,0.2,0.2,0.0,0.263529
0.133333,0.0,0.2,0.0,0.0,0.171207
0.066667,0.0,0.0,0.2,0.0,0.133695
0.133333,0.0,0.0,0.0,0.0,0.180814
0.066667,0.285714,0.0,0.0,0.0,0.330585
0.0,0.0,0.1,0.2,0.0,0.138598
0.8,0.0,0.1,0.0,0.090909,0.711885
0.0,0.142857,0.0,0.2,0.0,0.207439
0.0,0.142857,0.0,0.0,0.0,0.379292
0.2,0.0,0.1,0.0,0.0,0.091635
0.133333,0.0,0.1,0.0,0.0,0.14937
0.066667,0.357143,0.0,0.0,0.0,0.277092
0.066667,0.071429,0.1,0.1,0.0,0.262562
0.0,0.214286,0.0,0.0,0.0,0.153844
0.066667,0.071429,0.0,0.0,0.0,0.097742
0.0,0.142857,0.0,0.0,0.0,0.198103
0.0,0.071429,0.1,0.0,0.0,0.164575
0.0,0.0,0.4,0.0,0.0,0.167095
0.066667,0.0,0.0,0.1,0.0,0.224296
0.066667,0.0,0.0,0.0,0.0,0.145252
0.0,0.0,0.0,0.0,0.0,0.195999
0.0,0.0,0.0,0.2,0.0,0.104991
0.133333,0.071429,0.1,0.0,0.0,0.193177
0.266667,0.142857,0.1,0.1,0.0,0.219806
0.2,0.0,0.1,0.1,0.0,0.2037
0.133333,0.0,0.1,0.0,0.0,0.22314
0.2,0.0,0.0,0.0,0.0,0.261174
0.0,0.0,0.0,0.0,0.0,0.330894
0.066667,0.071429,0.1,0.3,0.0,0.216413
0.0,0.142857,0.0,0.0,0.0,0.279536
0.333333,0.0,0.1,0.0,0.090909,0.419343
0.0,0.142857,0.0,0.0,0.0,0.343482
0.133333,0.0,0.0,0.0,0.0,0.275233
0.0,0.0,0.0,0.0,0.0,0.224821
0.0,0.071429,0.0,0.1,0.0,0.155455
0.0,0.142857,0.1,0.3,0.090909,0.277283
0.0,0.142857,0.0,0.2,0.0,0.304236
0.0,0.0,0.0,0.0,0.0,0.278868
0.066667,0.071429,0.2,0.1,0.0,0.311867
0.133333,0.071429,0.0,0.0,0.0,0.154462
0.133333,0.071429,0.0,0.0,0.0,0.139983
0.0,0.285714,0.2,0.1,0.181818,0.220022
0.333333,0.071429,0.0,0.0,0.0,0.262097
0.133333,0.0,0.0,0.2,0.0,0.299558
0.133333,0.0,0.1,0.0,0.0,0.099705
0.0,0.0,0.0,0.2,0.0,0.115572
0.066667,0.285714,0.0,0.0,0.090909,0.26555
0.066667,0.142857,0.1,0.1,0.090909,0.409246
0.133333,0.0,0.1,0.1,0.090909,0.273171
0.0,0.071429,0.0,0.0,0.0,0.125026
0.0,0.071429,0.1,0.0,0.090909,0.266266
0.266667,0.071429,0.0,0.0,0.090909,0.182188
0.0,0.0,0.1,0.0,0.090909,0.149771
0.066667,0.0,0.1,0.0,0.0,0.250463
0.066667,0.0,0.0,0.0,0.0,0.186854
0.066667,0.357143,0.2,0.2,0.0,0.292567
0.0,0.214286,0.1,0.0,0.090909,0.328109
0.133333,0.0,0.2,0.1,0.0,0.154662
0.066667,0.0,0.1,0.3,0.0,0.124425
0.0,0.0,0.2,0.0,0.0,0.251367
0.133333,0.0,0.1,0.0,0.0,0.283599
0.0,0.071429,0.0,0.0,0.0,0.251224
0.066667,0.071429,0.0,0.0,0.0,0.201963
0.0,0.0,0.0,0.0,0.090909,0.309866
0.0,0.071429,0.1,0.1,0.0,0.26154
0.066667,0.0,0.1,0.1,0.0,0.197533
0.066667,0.071429,0.1,0.0,0.0,0.149539
0.4,0.142857,0.0,0.0,0.0,0.264942
0.0,0.142857,0.1,0.0,0.0,0.200356
0.0,0.0,0.0,0.0,0.0,0.19199
0.333333,0.0,0.0,0.0,0.0,0.192158
0.133333,0.0,0.2,0.2,0.0,0.071317
0.0,0.0,0.0,0.0,0.0,0.152887
0.066667,0.0,0.0,0.0,0.0,0.259122
0.066667,0.0,0.0,0.0,0.0,0.124851
0.0,0.071429,0.0,0.2,0.0,0.132349
0.133333,0.0,0.1,0.0,0.0,0.15562
0.133333,0.142857,0.0,0.0,0.0,0.111725
0.066667,0.0,0.0,0.0,0.0,0.105042
0.266667,0.0,0.6,0.4,0.181818,0.471888
0.066667,0.0,0.0,0.0,0.0,0.182017
0.0,0.0,0.0,0.0,0.0,0.183608
0.066667,0.285714,0.3,0.2,0.0,0.40327
0.066667,0.0,0.0,0.1,0.0,0.151181
0.0,0.071429,0.0,0.1,0.0,0.190682
0.2,0.214286,0.3,0.3,0.0,0.320119
0.066667,0.0,0.0,0.0,0.0,0.194227
0.0,0.071429,0.0,0.0,0.0,0.195251
0.133333,0.071429,0.1,0.1,0.0,0.179671
0.066667,0.0,0.1,0.2,0.0,0.196804
0.266667,0.571429,0.0,0.0,0.0,0.472057
0.2,0.0,0.0,0.0,0.0,0.172912
0.266667,0.142857,0.0,0.0,0.0,0.139652
0.0,0.0,0.2,0.1,0.0,0.062381
0.0,0.142857,0.0,0.2,0.0,0.251596
0.066667,0.142857,0.0,0.0,0.0,0.198924
0.133333,0.0,0.2,0.1,0.090909,0.239386
0.0,0.0,0.0,0.0,0.0,0.120399
0.0,0.0,0.1,0.0,0.0,0.091113
0.2,0.0,0.0,0.0,0.0,0.092564
0.066667,0.142857,0.2,0.2,0.0,0.352113
0.2,0.214286,0.1,0.0,0.0,0.145179
0.0,0.214286,0.0,0.0,0.0,0.247109
0.133333,0.0,0.0,0.0,0.0,0.220044
0.2,0.0,0.0,0.0,0.0,0.118487
0.0,0.142857,0.2,0.0,0.0,0.294769
0.066667,0.0,0.0,0.1,0.0,0.119744
0.266667,0.0,0.2,0.4,0.0,0.174449
0.0,0.0,0.0,0.0,0.0,0.267602
0.133333,0.0,0.1,0.1,0.0,0.236923
0.2,0.0,0.1,0.0,0.0,0.128291
0.0,0.0,0.1,0.0,0.0,0.15155
0.133333,0.071429,0.1,0.1,0.0,0.180623
0.0,0.071429,0.2,0.0,0.181818,0.278514
0.066667,0.071429,0.0,0.1,0.0,0.232684
0.066667,0.214286,0.0,0.0,0.0,0.124072
0.066667,0.0,0.0,0.2,0.0,0.141828
0.0,0.0,0.1,0.1,0.0,0.19163
0.0,0.0,0.1,0.1,0.0,0.148374
0.0,0.142857,0.0,0.0,0.0,0.338722
0.066667,0.0,0.0,0.0,0.0,0.125971
0.0,0.428571,0.0,0.2,0.0,0.370885
0.0,0.0,0.0,0.0,0.0,0.224448
0.0,0.0,0.0,0.0,0.0,0.288274
0.066667,0.0,0.0,0.0,0.0,0.106464
0.066667,0.214286,0.0,0.1,0.0,0.216184
0.133333,0.0,0.0,0.1,0.0,0.153612
0.133333,0.142857,0.1,0.0,0.0,0.206956
0.0,0.0,0.1,0.0,0.090909,0.159817
0.0,0.071429,0.0,0.0,0.0,0.130022
0.066667,0.214286,0.3,0.1,0.181818,0.243539
0.133333,0.0,0.2,0.2,0.0,0.157367
0.066667,0.071429,0.1,0.0,0.0,0.121465
0.0,0.0,0.0,0.0,0.0,0.20967
0.0,0.214286,0.0,0.0,0.0,0.221603
0.0,0.071429,0.0,0.0,0.0,0.194023
0.0,0.0,0.0,0.0,0.0,0.113736
0.066667,0.142857,0.1,0.1,0.090909,0.367836
0.0,0.0,0.0,0.0,0.0,0.125946
0.0,0.0,0.0,0.0,0.0,0.275151
0.266667,0.142857,0.1,0.0,0.0,0.208397
0.266667,0.285714,0.4,0.4,0.0,0.294028
0.2,0.0,0.0,0.2,0.0,0.091384
0.0,0.0,0.0,0.3,0.0,0.136454
0.266667,0.428571,0.0,0.0,0.0,0.240188
0.2,0.071429,0.0,0.0,0.0,0.178335
0.266667,0.0,0.2,0.2,0.0,0.234266
0.0,0.142857,0.0,0.0,0.0,0.210784
0.0,0.0,0.0,0.0,0.0,0.139741
0.466667,0.0,0.0,0.1,0.0,0.260372
0.0,0.0,0.1,0.0,0.090909,0.17654
0.333333,0.214286,0.2,0.1,0.090909,0.561964
0.0,0.071429,0.0,0.0,0.090909,0.128934
0.0,0.071429,0.0,0.0,0.0,0.146529
0.066667,0.071429,0.2,0.1,0.0,0.152638
0.2,0.071429,0.0,0.0,0.0,0.200639
0.133333,0.142857,0.2,0.1,0.0,0.165046
0.066667,0.0,0.0,0.0,0.0,0.119044
0.066667,0.0,0.1,0.0,0.090909,0.276611
0.133333,0.357143,0.0,0.0,0.0,0.251414
0.133333,0.071429,0.1,0.0,0.0,0.20918
0.0,0.0,0.0,0.0,0.0,0.220439
0.0,0.0,0.0,0.2,0.0,0.080972
0.0,0.071429,0.1,0.1,0.0,0.144762
0.0,0.071429,0.0,0.0,0.0,0.203831
0.066667,0.142857,0.3,0.3,0.0,0.294642
0.0,0.071429,0.0,0.0,0.0,0.188636
0.0,0.142857,0.0,0.2,0.0,0.212365
0.0,0.0,0.0,0.0,0.0,0.152336
0.133333,0.0,0.1,0.0,0.0,0.186548
0.066667,0.285714,0.0,0.2,0.0,0.236019
0.0,0.428571,0.2,0.0,0.181818,0.164317
0.0,0.071429,0.1,0.0,0.090909,0.190831
0.0,0.214286,0.0,0.2,0.0,0.172693
0.2,0.0,0.0,0.0,0.0,0.228111
0.0,0.428571,0.2,0.1,0.0,0.305086
0.0,0.0,0.2,0.0,0.181818,0.112978
0.066667,0.0,0.0,0.1,0.0,0.072882
0.0,0.0,0.0,0.0,0.0,0.07138
0.133333,0.142857,0.1,0.1,0.0,0.282699
0.0,0.0,0.5,0.1,0.363636,0.464595
0.0,0.0,0.2,0.0,0.0,0.092383
0.0,0.0,0.1,0.0,0.090909,0.219175
0.066667,0.142857,0.2,0.4,0.0,0.289105
0.0,0.214286,0.0,0.0,0.0,0.250657
0.2,0.0,0.1,0.1,0.0,0.153899
0.0,0.0,0.4,0.1,0.272727,0.340654
0.0,0.0,0.0,0.0,0.0,0.201444
0.266667,0.214286,0.0,0.0,0.0,0.321175
0.0,0.357143,0.0,0.0,0.0,0.236318
0.0,0.0,0.0,0.1,0.0,0.188706
0.133333,0.214286,0.0,0.0,0.0,0.137968
0.0,0.0,0.0,0.0,0.0,0.172919
0.066667,0.071429,0.2,0.2,0.0,0.404393
0.133333,0.214286,0.0,0.0,0.0,0.281792
0.0,0.071429,0.0,0.0,0.0,0.135053
0.066667,0.5,0.0,0.0,0.0,0.543485
0.0,0.0,0.0,0.0,0.0,0.212945
0.133333,0.214286,0.0,0.0,0.0,0.198284
0.133333,0.0,0.0,0.1,0.0,0.109102
0.066667,0.142857,0.1,0.0,0.0,0.21128
0.2,0.0,0.0,0.0,0.0,0.162825
0.266667,0.142857,0.2,0.0,0.0,0.287609
0.066667,0.0,0.1,0.1,0.0,0.207576
0.066667,0.142857,0.0,0.0,0.0,0.161046
0.0,0.0,0.1,0.1,0.090909,0.205403
0.066667,0.0,0.0,0.0,0.0,0.351833
0.0,0.0,0.0,0.1,0.0,0.157545
0.0,0.214286,0.1,0.0,0.090909,0.203007
0.0,0.142857,0.0,0.1,0.0,0.22574
0.066667,0.142857,0.1,0.1,0.0,0.273604
0.0,0.0,0.0,0.0,0.0,0.166993
0.2,0.0,0.0,0.0,0.0,0.189037
0.0,0.142857,0.0,0.0,0.0,0.233849
0.066667,0.0,0.0,0.0,0.0,0.238781
0.066667,0.071429,0.0,0.0,0.0,0.168005
0.0,0.0,0.1,0.2,0.0,0.101857
0.266667,0.071429,0.0,0.0,0.0,0.161482
0.066667,0.071429,0.0,0.0,0.0,0.126118
0.2,0.0,0.0,0.0,0.0,0.152747
0.066667,0.071429,0.1,0.1,0.0,0.212661
0.266667,0.0,0.0,0.0,0.0,0.314658
0.133333,0.142857,0.0,0.1,0.0,0.134598
0.4,0.0,0.1,0.0,0.0,0.073691
0.133333,0.0,0.2,0.1,0.0,0.172861
0.0,0.0,0.1,0.0,0.090909,0.127613
0.133333,0.142857,0.0,0.0,0.0,0.24196
0.066667,0.285714,0.0,0.0,0.0,0.265404
0.066667,0.0,0.1,0.0,0.0,0.235866
0.066667,0.214286,0.0,0.0,0.0,0.247211
0.0,0.071429,0.0,0.2,0.0,0.160588
0.133333,0.214286,0.0,0.0,0.0,0.287959
0.066667,0.0,0.1,0.2,0.0,0.154252
0.133333,0.071429,0.1,0.2,0.0,0.381596
0.2,0.071429,0.0,0.0,0.0,0.096466
0.066667,0.071429,0.1,0.0,0.0,0.13871
0.066667,0.071429,0.0,0.0,0.0,0.38558
0.133333,0.142857,0.1,0.1,0.0,0.202688
0.066667,0.0,0.3,0.2,0.0,0.14475
0.133333,0.071429,0.1,0.1,0.0,0.231487
0.0,0.285714,0.0,0.0,0.0,0.174118
0.4,0.0,0.0,0.0,0.0,0.181094
0.0,0.0,0.0,0.0,0.0,0.146958
0.0,0.0,0.3,0.0,0.272727,0.251876
0.066667,0.0,0.0,0.0,0.0,0.153345
0.2,0.0,0.0,0.0,0.0,0.118099
0.066667,0.0,0.0,0.0,0.0,0.123486
0.133333,0.0,0.2,0.0,0.0,0.097755
0.0,0.0,0.0,0.0,0.0,0.358878
0.0,0.0,0.1,0.1,0.0,0.184566
0.133333,0.0,0.1,0.1,0.0,0.096969
0.0,0.142857,0.0,0.4,0.0,0.382086
0.066667,0.0,0.0,0.0,0.0,0.150796
0.0,0.0,0.0,0.2,0.0,0.08242
0.0,0.071429,0.0,0.0,0.0,0.229833
0.066667,0.0,0.0,0.0,0.0,0.25903
0.066667,0.0,0.0,0.0,0.0,0.161816
0.066667,0.0,0.2,0.1,0.090909,0.238724
0.2,0.0,0.4,0.3,0.0,0.141771
0.2,0.071429,0.1,0.0,0.090909,0.313353
0.133333,0.142857,0.3,0.3,0.0,0.190714
0.2,0.214286,0.1,0.0,0.0,0.189278
0.0,0.142857,0.1,0.1,0.0,0.286498
0.0,0.214286,0.0,0.0,0.0,0.180855
0.0,0.142857,0.1,0.1,0.0,0.189097
0.266667,0.071429,0.1,0.2,0.0,0.188321
0.133333,0.285714,0.1,0.0,0.0,0.167553
0.2,0.071429,0.2,0.0,0.0,0.306432
0.066667,0.0,0.1,0.1,0.0,0.068325
0.266667,0.071429,0.0,0.0,0.0,0.176193
0.066667,0.214286,0.0,0.0,0.0,0.167907
0.066667,0.214286,0.0,0.0,0.0,0.294524
0.0,0.071429,0.1,0.0,0.0,0.158987
0.066667,0.142857,0.1,0.0,0.0,0.285569
0.2,0.285714,0.1,0.1,0.0,0.320516
0.066667,0.214286,0.1,0.1,0.0,0.217298
0.066667,0.071429,0.0,0.0,0.0,0.191913
0.266667,0.0,0.0,0.2,0.0,0.143738
0.133333,0.0,0.1,0.0,0.0,0.172416
0.066667,0.071429,0.1,0.1,0.0,0.266517
0.066667,0.214286,0.0,0.0,0.0,0.178223
0.0,0.071429,0.0,0.1,0.0,0.241263
0.133333,0.071429,0.2,0.1,0.0,0.160371
0.0,0.0,0.0,0.0,0.0,0.31496
0.066667,0.0,0.1,0.0,0.0,0.239965
0.133333,0.0,0.1,0.0,0.0,0.135932
0.266667,0.0,0.0,0.0,0.0,0.176986
0.133333,0.214286,0.0,0.0,0.0,0.244923
0.0,0.428571,0.2,0.2,0.0,0.455439
0.0,0.0,0.2,0.0,0.181818,0.165838
0.133333,0.0,0.1,0.0,0.090909,0.169724
0.0,0.0,0.0,0.1,0.0,0.181428
0.0,0.142857,0.0,0.0,0.0,0.175204
0.066667,0.0,0.0,0.1,0.0,0.122815
0.0,0.0,0.1,0.0,0.0,0.10312
0.066667,0.0,0.2,0.1,0.090909,0.183913
0.0,0.0,0.0,0.0,0.0,0.507319
0.2,0.0,0.0,0.0,0.0,0.132314
0.133333,0.0,0.0,0.0,0.0,0.133017
0.0,0.142857,0.0,0.0,0.0,0.248407
0.0,0.0,0.1,0.0,0.090909,0.456314
0.133333,0.285714,0.0,0.0,0.0,0.243052
0.0,0.0,0.1,0.0,0.090909,0.308093
0.066667,0.142857,0.0,0.0,0.0,0.237145
0.0,0.071429,0.0,0.0,0.0,0.286861
0.066667,0.071429,0.0,0.0,0.0,0.081719
0.133333,0.0,0.0,0.0,0.0,0.32612
0.0,0.0,0.0,0.0,0.0,0.157431
0.133333,0.071429,0.0,0.0,0.0,0.188957
0.0,0.0,0.1,0.1,0.0,0.248541
0.0,0.071429,0.0,0.0,0.0,0.119776
0.0,0.0,0.1,0.0,0.090909,0.308386
0.066667,0.0,0.0,0.0,0.0,0.207433
0.2,0.0,0.2,0.1,0.090909,0.075161
0.2,0.0,0.2,0.1,0.0,0.236703
0.0,0.0,0.0,0.0,0.0,0.10157
0.0,0.0,0.0,0.0,0.0,0.119266
0.066667,0.0,0.1,0.1,0.0,0.213638
0.0,0.285714,0.0,0.0,0.0,0.239402
0.066667,0.142857,0.0,0.0,0.0,0.219128
0.0,0.0,0.1,0.1,0.0,0.166933
0.0,0.0,0.0,0.0,0.0,0.146961
0.0,0.0,0.0,0.0,0.0,0.532659
0.0,0.0,0.0,0.0,0.0,0.249887
0.0,0.071429,0.7,0.0,0.636364,0.509559
0.0,0.214286,0.0,0.2,0.0,0.262552
0.0,0.214286,0.1,0.0,0.0,0.230921
0.266667,0.071429,0.1,0.1,0.0,0.236375
0.0,0.285714,0.0,0.0,0.0,0.217285
0.4,0.0,0.3,0.2,0.0,0.525171
0.066667,0.0,0.0,0.2,0.0,0.178672
0.2,0.0,0.2,0.3,0.0,0.19415
0.2,0.142857,0.2,0.0,0.0,0.282966
0.0,0.0,0.0,0.1,0.0,0.149717
0.266667,0.0,0.0,0.0,0.0,0.346245
0.0,0.142857,0.0,0.1,0.0,0.277359
0.066667,0.142857,0.1,0.0,0.0,0.132399
0.266667,0.071429,0.0,0.0,0.0,0.266858
0.266667,0.214286,0.2,0.1,0.0,0.3394
0.066667,0.0,0.0,0.0,0.0,0.209629
0.066667,0.071429,0.1,0.1,0.0,0.115693
0.0,0.0,0.3,0.2,0.272727,0.304904
0.066667,0.071429,0.1,0.2,0.0,0.264118
0.133333,0.428571,0.0,0.0,0.0,0.266956
0.0,0.0,0.0,0.0,0.0,0.16349
0.066667,0.071429,0.1,0.0,0.0,0.178163
0.066667,0.142857,0.3,0.1,0.181818,0.215538
0.0,0.0,0.1,0.0,0.090909,0.129666
0.0,0.285714,0.0,0.3,0.0,0.309312
0.066667,0.142857,0.0,0.0,0.0,0.077576
0.066667,0.071429,0.0,0.0,0.090909,0.195917
0.133333,0.142857,0.1,0.1,0.0,0.192368
0.066667,0.0,0.0,0.2,0.0,0.176215
0.0,0.071429,0.0,0.0,0.0,0.265862
0.2,0.357143,0.0,0.0,0.0,0.348778
0.2,0.0,0.1,0.2,0.0,0.158767
0.066667,0.0,0.1,0.1,0.0,0.152782
0.266667,0.142857,0.0,0.0,0.0,0.318979
0.266667,0.071429,0.1,0.0,0.0,0.128877
0.0,0.214286,0.1,0.2,0.0,0.231106
0.133333,0.0,0.2,0.0,0.0,0.184025
0.266667,0.0,0.2,0.0,0.0,0.399649
0.266667,0.0,0.0,0.0,0.0,0.208843
0.066667,0.0,0.1,0.1,0.0,0.182169
0.066667,0.0,0.1,0.1,0.0,0.11813
0.066667,0.071429,0.1,0.1,0.0,0.179035
0.266667,0.142857,0.1,0.1,0.0,0.266221
0.266667,0.357143,0.0,0.0,0.0,0.147884
0.066667,0.142857,0.0,0.0,0.0,0.167687
0.0,0.0,0.0,0.0,0.0,0.20498
0.133333,0.0,0.0,0.0,0.0,0.119212
0.133333,0.0,0.0,0.0,0.0,0.063905
0.0,0.285714,0.0,0.0,0.0,0.275163
0.133333,0.071429,0.1,0.0,0.0,0.276939
0.0,0.285714,0.0,0.2,0.0,0.234619
0.0,0.142857,0.0,0.0,0.0,0.465196
0.133333,0.0,0.1,0.1,0.0,0.290479
0.0,0.214286,0.0,0.0,0.0,0.217712
0.066667,0.071429,0.1,0.1,0.0,0.143477
0.066667,0.071429,0.0,0.1,0.0,0.139719
0.2,0.0,0.1,0.0,0.0,0.102095
0.0,0.0,0.0,0.0,0.0,0.378162
0.066667,0.0,0.2,0.0,0.181818,0.230402
0.133333,0.071429,0.1,0.2,0.0,0.130958
0.0,0.214286,0.0,0.0,0.0,0.202249
0.133333,0.071429,0.1,0.0,0.0,0.124498
0.133333,0.142857,0.0,0.0,0.0,0.276404
0.066667,0.071429,0.0,0.3,0.0,0.237438
0.133333,0.071429,0.2,0.1,0.0,0.195134
0.0,0.071429,0.0,0.0,0.0,0.251644
0.0,0.0,0.0,0.0,0.0,0.183977
0.0,0.071429,0.0,0.0,0.0,0.204779
0.066667,0.071429,0.1,0.2,0.0,0.261553
0.0,0.0,0.2,0.1,0.0,0.409612
0.066667,0.142857,0.0,0.0,0.0,0.35897
0.0,0.0,0.0,0.1,0.0,0.182449
0.0,0.0,0.0,0.0,0.0,0.20343
0.133333,0.428571,0.1,0.0,0.0,0.285178
0.0,0.0,0.0,0.0,0.0,0.354515
0.0,0.0,0.0,0.0,0.0,0.148893
0.266667,0.142857,1.0,0.8,0.181818,0.91752
0.0,0.0,0.0,0.0,0.0,0.203735
0.533333,0.0,0.8,0.0,0.363636,0.360495
0.0,0.071429,0.0,0.0,0.0,0.136899
0.066667,0.142857,0.1,0.1,0.0,0.263335
0.0,0.071429,0.0,0.0,0.0,0.220092
0.066667,0.071429,0.0,0.1,0.090909,0.312523
0.0,0.142857,0.0,0.0,0.0,0.22716
0.0,0.142857,0.0,0.0,0.0,0.293302
0.0,0.071429,0.0,0.0,0.0,0.227255
0.066667,0.071429,0.1,0.1,0.0,0.21986
0.2,0.0,0.1,0.0,0.0,0.267739
0.066667,0.0,0.0,0.0,0.0,0.285152
0.0,0.0,0.1,0.0,0.090909,0.24913
0.066667,0.0,0.3,0.2,0.0,0.159187
0.133333,0.0,0.2,0.2,0.0,0.666732
0.066667,0.5,0.2,0.2,0.0,0.450179
0.0,0.0,0.2,0.0,0.181818,0.267061
0.066667,0.142857,0.0,0.0,0.0,0.281512
0.066667,0.0,0.0,0.0,0.0,0.252535
0.0,0.142857,0.0,0.0,0.0,0.199675
0.0,0.0,0.6,0.0,0.0,0.373835
0.066667,0.071429,0.1,0.1,0.0,0.178293
0.266667,0.0,0.2,1.0,0.0,0.570426
0.2,0.0,0.0,0.0,0.0,0.118102
0.133333,0.0,0.3,0.1,0.090909,0.261305
0.2,0.214286,0.1,0.1,0.0,0.415763
0.066667,0.214286,0.1,0.1,0.0,0.167732
0.133333,0.071429,0.1,0.1,0.0,0.22736
0.466667,0.071429,0.3,0.1,0.0,0.365599
0.133333,0.0,0.1,0.0,0.0,0.165765
0.0,0.0,0.0,0.0,0.0,0.223204
0.0,0.0,0.0,0.0,0.0,0.209982
0.0,0.0,0.0,0.0,0.0,0.205062
0.0,0.0,0.1,0.0,0.0,0.137602
0.266667,0.071429,0.2,0.1,0.0,0.393316
0.0,0.0,0.0,0.0,0.0,0.340313
0.066667,0.285714,0.0,0.0,0.090909,0.29061
0.133333,0.214286,0.3,0.3,0.0,0.298088
0.0,0.0,0.1,0.0,0.090909,0.120317
0.0,0.0,0.0,0.1,0.0,0.205699
0.133333,0.142857,0.2,0.1,0.090909,0.227268
0.0,0.142857,0.0,0.0,0.0,0.188629
0.0,0.0,0.0,0.2,0.0,0.111674
0.066667,0.142857,0.2,0.1,0.0,0.24485
0.066667,0.142857,0.0,0.0,0.0,0.275351
0.133333,0.142857,0.0,0.0,0.0,0.315361
0.0,0.0,0.0,0.0,0.0,0.399117
0.0,0.071429,0.0,0.2,0.0,0.097382
0.0,0.0,0.0,0.0,0.0,0.115349
0.133333,0.071429,0.1,0.1,0.0,0.187881
0.066667,0.0,0.0,0.1,0.0,0.17029
0.133333,0.285714,0.1,0.2,0.0,0.264726
0.2,0.0,0.2,0.0,0.090909,0.073793
0.0,0.0,0.3,0.2,0.272727,0.250679
0.0,0.071429,0.0,0.0,0.090909,0.184645
0.0,0.142857,0.0,0.0,0.0,0.380651
0.0,0.0,0.0,0.0,0.0,0.311266
0.066667,0.0,0.0,0.0,0.0,0.09014
0.266667,0.0,0.1,0.0,0.090909,0.258062
0.066667,0.071429,0.0,0.0,0.090909,0.244044
0.066667,0.0,0.0,0.0,0.0,0.254944
0.0,0.142857,0.0,0.0,0.0,0.121179
0.133333,0.0,0.4,0.1,0.363636,0.395314
0.0,0.0,0.1,0.0,0.090909,0.163089
0.0,0.0,0.1,0.1,0.0,0.220849
0.0,0.142857,0.1,0.1,0.0,0.189091
0.0,0.0,0.1,0.0,0.0,0.105061
0.066667,0.214286,0.0,0.2,0.0,0.341325
0.133333,0.071429,0.0,0.0,0.0,0.142789
0.4,0.0,0.1,0.1,0.0,0.256251
0.0,0.0,0.1,0.0,0.090909,0.116969
0.066667,0.071429,0.1,0.0,0.0,0.176397
0.0,0.0,0.0,0.0,0.0,0.154436
0.0,0.0,0.1,0.0,0.0,0.290005
0.066667,0.0,0.2,0.0,0.090909,0.214335
0.066667,0.0,0.1,0.0,0.0,0.146726
0.0,0.071429,0.0,0.0,0.0,0.200964
0.0,0.071429,0.2,0.0,0.0,0.246603
0.066667,0.071429,0.2,0.2,0.0,0.23734
0.0,0.0,0.0,0.0,0.0,0.252086
0.0,0.0,0.0,0.2,0.0,0.102732
0.0,0.285714,0.0,0.0,0.0,0.209941
0.2,0.214286,0.0,0.0,0.0,0.073589
0.2,0.0,0.0,0.0,0.0,0.163471
0.0,0.0,0.0,0.0,0.0,0.03173
0.266667,0.0,0.1,0.0,0.0,0.23557
0.266667,0.285714,0.0,0.2,0.0,0.323056
0.333333,0.0,0.1,0.0,0.090909,0.21052
0.266667,0.214286,0.1,0.0,0.0,0.237168
0.0,0.0,0.0,0.0,0.0,0.119521
0.133333,0.0,0.1,0.0,0.0,0.110143
0.0,0.0,0.0,0.0,0.0,0.270896
0.266667,0.071429,0.1,0.1,0.0,0.150513
0.133333,0.142857,0.0,0.0,0.0,0.282005
0.066667,0.071429,0.1,0.1,0.0,0.130216
0.066667,0.0,0.1,0.1,0.0,0.265906
0.0,0.142857,0.0,0.0,0.0,0.313124
0.0,0.071429,0.0,0.0,0.0,0.134713
0.0,0.214286,0.0,0.0,0.0,0.18728
0.133333,0.142857,0.0,0.2,0.0,0.218052
0.0,0.0,0.2,0.1,0.0,0.28506
0.0,0.357143,0.0,0.0,0.0,0.395862
0.066667,0.071429,0.0,0.0,0.0,0.229912
0.066667,0.285714,0.1,0.1,0.0,0.155846
0.0,0.071429,0.4,0.0,0.0,0.179407
0.0,0.142857,0.0,0.0,0.0,0.52493
0.2,0.0,0.2,0.0,0.181818,0.409634
0.066667,0.0,0.1,0.2,0.0,0.275994
0.0,0.0,0.1,0.0,0.181818,0.345058
0.0,0.214286,0.0,0.0,0.0,0.208146
0.133333,0.0,0.1,0.0,0.0,0.029331
0.0,0.285714,0.0,0.0,0.0,0.109067
0.0,0.071429,0.0,0.0,0.0,0.077719
0.0,0.0,0.1,0.1,0.0,0.264392
