RequestID,StartDate,EndDate,AgencyName,TypeOfNoticeDescription,CategoryDescription,ShortTitle,SelectionMethodDescription,SectionName,PIN,DueDate,AddressToRequest,ContactName,ContactPhone,Email
20140430011,05/08/2014,05/08/2014,Triborough Bridge and Tunnel Authority,Solicitation,Services (other than human services),"REQUEST FOR EXPRESSIONS OF INTEREST FOR PROJECT RK-23A, RECONSTRUCTION AND REHAB. OF THE 125TH ST. MANHATTAN APPROACH RAMPS",Competitive Sealed Proposals,Procurement,PSC142956000,05/21/2014 03:30:00 PM,"2 Broadway, New York, NY  10004",Victoria Warren,6462527092,vwarren@mtabt.org
20181213001,12/20/2018,12/20/2018,Triborough Bridge and Tunnel Authority,Solicitation,Services (other than human services),"REQUEST FOR EXPRESSIONS OF INTEREST FOR CONSTRUCTION ADMINISTRATION, INSPECTION AND DESIGN OVERSIGHT SERVICES FOR PROJECT BW-07/BW-32",Competitive Sealed Proposals,Procurement,PSC183023000,01/24/2019 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20160324013,03/24/2016,03/24/2016,Design and Construction,Solicitation,Construction/Construction Services,"REHABILITATION OF RETAINING WALL -BOROUGH OF THE BRONX, BROOKLYN AND QUEENS",Competitive Sealed Bids,Procurement,85016B0107,04/20/2016 11:00:00 AM,"30-30 Thomson Avenue, Contract Room, 1st Floor, Long Island City, NY 11101",Yamina Youb,7183911016,youbya@ddc.nyc.gov
20160217027,02/19/2016,02/19/2016,Housing Authority,Solicitation,Goods and Services,SMD QUARTERLY CLEANING OF KITCHEN RANGE HOOD EXHAUST SYSTEMS - VARIOUS DEVELOPMENTS ALL FIVE (5) BOROUGHS,Competitive Sealed Bids,Procurement,63269.,03/24/2016 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20121119003,11/27/2012,12/03/2012,Design and Construction,Intent to Award,Construction Related Services,"PDWTC2013, PRELIMINARY AND FINAL DESIGN FOR THE WORLD TRADE CENTER CAMPUS SECURITY PLAN",Negotiated Acquisition,Procurement,8502013HW0034P,12/04/2012 04:00:00 PM,"30-30 Thomson Avenue, 4th Floor, Long Island City, NY 11101",John Katsorhis,7183912263,katsorhjo@ddc.nyc.gov
20100804001,08/09/2010,08/09/2010,Brooklyn Navy Yard Development Corp.,Solicitation,Human Services/Client Services,JOB TRAINING,Request for Proposals,Procurement,201011,09/13/2010 05:00:00 PM,"63 Flushing Avenue, Unit 300, Bldg. 292, 3rd Fl., Brooklyn, NY  11205",Aisha Glover,7189075965,aglover@brooklynnavyyard.com
20060106017,01/09/2006,01/13/2006,Information Technology and Telecommunications,Solicitation,Services (other than human services),Janitorial Services,Sole Source,Procurement,85806SS00023,01/17/2006 03:00:00 PM,"75 PARK PLACE, 9TH FLOOR, NEW YORK, NY 10007",CARLOTTA J. PURNELL,2127885671,cpurnell@doitt.nyc.gov
20171108005,11/06/2017,11/06/2017,Citywide Administrative Services,Intent to Award,Goods and Services,CORRECTION: ELECTROTHERM DEMO CONTRACT,Demonstration Project,Procurement,85618D0001,11/16/2017 05:00:00 PM,"1 Centre Street, 18th Floor, New York, NY 10008",Jeff Choi,2123860407,jchoi@dcas.nyc.gov
20061204020,12/08/2006,12/08/2006,Parks and Recreation,Intent to Award,Services (other than human services),the renovation and operation of Cedar Lane Stables,Competitive Sealed Proposals,Procurement,Q94-ST,12/15/2006 03:00:00 AM,"The Arsenal- Central Park, 830 Fifth Avenue, Room 407, New York, NY 10021",David Langlieb,2123601397,david.langlieb@parks.nyc.gov
20181115002,11/21/2018,11/21/2018,Housing Authority,Solicitation,Construction Related Services,"SMD REPLACEMENT OF ELEVATOR DOOR  AND  DOOR BUCKS - KINGSBOROUGH HOUSES, BROOKLYN",Competitive Sealed Bids,Procurement,67823.,12/13/2018 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",La-Shondra Arnold,2123064603,la-shondra.arnold@nycha.nyc.gov
20180116001,01/18/2018,01/31/2018,Parks and Recreation,Solicitation,Services (other than human services),"DEVELOPMENT, OPERATION, AND MAINTENANCE OF PROGRAMMING AND VISITOR SERVICES AND OPTIONAL CAFE",Competitive Sealed Proposals,Procurement,B113A-O-SB-2018,03/06/2018 03:00:00 PM,"The Arsenal, Central Park, 830 Fifth Avenue, Room 407, New York, NY 10065",Ethan Lustig-Elgrably,2123603454,darryl.milton@parks.nyc.gov
20171102010,11/13/2017,11/13/2017,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,DESIGN/BUILD SERVICES FOR SERVICE BUILDING ELECTRICAL REHABILITATION AT THE HUGH L. CAREY TUNNEL,Competitive Sealed Proposals,Procurement,HC6400000000,11/30/2017 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20140714001,07/21/2014,07/21/2014,Triborough Bridge and Tunnel Authority,Solicitation,Services (other than human services),ASBESTOS AND INCIDENTAL LEAD ABATEMENT ON AN AS-NEEDED BASIS AT VARIOUS AUTHORITY FACILITIES,Competitive Sealed Proposals,Procurement,12HS28940000,08/20/2014 03:30:00 PM,"2 Broadway, New York, NY  10004",Victoria Warren,6462527092,vprocure@mtabt.org
20090127013,01/28/2009,02/10/2009,Parks and Recreation,Solicitation,Services (other than human services),Operation and Management of an Outdoor Arts  and  Crafts Fair,Competitive Sealed Proposals,Procurement,.M53-B-AS,03/06/2009 01:00:00 PM,"The Arsenal- Central Park, 830 Fifth Avenue, Room 407, New York, NY 10021",Gabrielle Ohayon,2123601397,gabrielle.ohayon@parks.nyc.gov
20130110013,01/18/2013,01/18/2013,Triborough Bridge and Tunnel Authority,Solicitation,Services (other than human services),ALL AGENCY BACKGROUND VERIFICATION AND INVESTIGATION SERVICES,Competitive Sealed Proposals,Procurement,PSC112893000,02/20/2013 03:30:00 PM,"2 Broadway - 24th Floor, New York NY  10004",Victoria Warren,6462527092,vprocure@mtabt.org
20170905012,09/05/2017,09/05/2017,Housing Authority,Solicitation,Goods and Services,"CORRECTION: PACT CITY STATE DEVELOPMENTS MANHATTAN, BROOKLYN, AND THE BRONX",Request for Proposals,Procurement,65865.,11/17/2017 02:00:00 PM,"90 Church Street, 6th Floor, New York, NY 10007",Jacques Barbot,2123063265,jacques.barbot@nycha.nyc.gov
20160201011,02/09/2016,02/09/2016,Triborough Bridge and Tunnel Authority,Solicitation,Construction Related Services,"REQUEST FOR EXPRESSIONS OF INTEREST FOR DESIGN/BUILD FOR REHABILITATION OF SKEWBACKS, VIADUCT PIERS AND LOWER LEVEL NORTH ABUTMENT AT THE HENRY HUDSON BRIDGE",Competitive Sealed Proposals,Procurement,HH8900000000,03/29/2016 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20091117023,11/19/2009,11/19/2009,Parks and Recreation,Intent to Award,Construction Related Services,RESTORATION AND RELOCATION OF THE ABRAHAM LINCOLN MONUMENT,Sole Source,Procurement,8462009B040D02,11/30/2009 04:30:00 PM,"Olmsted Center, Flushing Meadows-Corona Park, Room 59, Flushing, NY 11368",Grace Fields-Mitchell,7187606687,grace.fields-mitchell@parks.nyc.gov
20180206001,02/13/2018,02/13/2018,Housing Authority,Solicitation,Goods and Services,CORRECTION: SMD BRICK REPLACEMENT AND POINTING - VARIOUS DEVELOPMENTS LOCATED IN THE FIVE (5) BOROUGHS OF NYC,Competitive Sealed Bids,Procurement,66538.,02/27/2018 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",La-Shondra Arnold,2123064603,la-shondra.arnold@nycha.nyc.gov
20180509024,05/11/2018,05/11/2018,Housing Authority,Solicitation,Construction Related Services,SMS GENERAL PLUMBING MAINTENANCE (LABOR ONLY) ON LOW PRESSURE BOILERS -VARIOUS DEVELOPMENTS IN THE FIVE (5) BOROUGHS OF NEW YORK CITY,Competitive Sealed Bids,Procurement,67081.,06/07/2018 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20111227022,01/03/2012,01/09/2012,Information Technology and Telecommunications,Solicitation,Services (other than human services),CITYWIDE INFORMATION TECHNOLOGY AND TELECOMMUNICATION SECURITY SERVICES,Negotiated Acquisition,Procurement,85811O0009001N001,01/10/2012 04:00:00 PM,"75 Park Place, 9th Floor, New York, NY 10007",Margaret Budzinska,2127886510,acco@doitt.nyc.gov
20120730033,08/01/2012,08/01/2012,School Construction Authority,Solicitation,Services (other than human services),INVESTIGATION OF SPECIAL EMERGENCY  AND  HAZARDOUS CONDITIONS,Competitive Sealed Proposals,Procurement,13-00004R,08/22/2012 02:00:00 PM,"30-30 Thomson Avenue, Long Island City,  NY 11101",Sal DeVita,7184728049,sdevita@nycsca.org
20181115001,11/21/2018,11/21/2018,Housing Authority,Solicitation,Construction Related Services,"SMD REPLACEMENT OF ELEVATOR DOOR  AND  DOOR BUCKS - EAST RIVER HOUSES, MANHATTAN",Competitive Sealed Bids,Procurement,67824.,12/06/2018 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",La-Shondra Arnold,2123064603,la-shondra.arnold@nycha.nyc.gov
20150227001,03/06/2015,03/06/2015,Triborough Bridge and Tunnel Authority,Solicitation,Construction Related Services,RFEI - CONSTRUCTION INSPECTION AND ADMINISTRATION FOR PROJECT BW-14/BW-84C,Competitive Sealed Proposals,Procurement,PSC152966000,03/26/2015 03:30:00 PM,"2 Broadway, New York, NY  10004",Victoria Warren,6462527092,vprocure@mtabt.org
20110808016,08/15/2011,08/19/2011,Finance,Intent to Award,Services (other than human services),JPM CHASE MISCELLANEOUS NON-CONTRACTED LOCKBOX SERVICES,Negotiated Acquisition,Procurement,83612N0001,08/22/2011 03:30:00 PM,"1 Centre Street Room 1040 N.Y., N.Y. 10007",Robert Schaffer,2126694477,schafferr@finance.nyc.gov
20180403044,04/10/2018,04/10/2018,Design and Construction,Solicitation,Construction/Construction Services,"PW311S17A, REQUIREMENTS CONTRACTS FOR GEOTECHNICAL ENGINEERING SERVICES, CITYWIDE",Competitive Sealed Proposals,Procurement,8502018VP0037P-38P,05/08/2018 04:00:00 PM,"30-30 Thomson Avenue, Long Island City, NY  11101",Audry Thompson,7183911816,thompsona@ddc.nyc.gov
20190917006,09/17/2019,09/17/2019,Housing Authority,Solicitation,Services (other than human services),BID EXTENSION: SMD BOILER OVERHAUL - VARIOUS DEVELOPMENTS LOCATED WITHIN THE FIVE (5) BOROUGHS OF NEW YORK CITY,Competitive Sealed Bids,Procurement,68664.,09/24/2019 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20121119007,11/28/2012,11/28/2012,City University,Intent to Award,Services (other than human services),STARFISH SOFTWARE,Sole Source,Procurement,QCCPR5925-13,12/11/2012 02:00:00 PM,"Queensborough Community College, 222-05 56th Avenue,(Administration Building Room 406),   Bayside, N.Y. 11364",Macarthur Marshall,7186316625,mmarshall@qcc.cuny.edu
20101013012,10/14/2010,10/27/2010,Parks and Recreation,Solicitation,Services (other than human services),"DEVELOPMENT, OPERATION  AND  MAINTENANCE OF A SNACK BAR/CAFETERIA",Competitive Sealed Proposals,Procurement,Q99-J-SB 2010,11/23/2010 03:00:00 PM,"The Arsenal- Central Park, 830 Fifth Avenue, Room 407, New York, NY 10021",Glenn Kaalund,2123601397,glenn.kaalund@parks.nyc.gov
20190516024,05/16/2019,05/16/2019,Housing Authority,Solicitation,Goods and Services,CORRECTION: SMD GENERAL WELDING -VARIOUS DEVELOPMENTS LOCATED IN THE FIVE (5) BOROUGHS OF NYC,Competitive Sealed Bids,Procurement,68145.,05/23/2019 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20171208015,12/12/2017,12/12/2017,Housing Authority,Solicitation,Goods and Services,SMD ELECTRICAL WORK (LABOR ONLY)-VARIOUS DEVELOPMENT IN THE FIVE (5) BOROUGHS OF NEW YORK CITY,Competitive Sealed Bids,Procurement,66418.,01/11/2018 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Miriam Rodgers,2123063469,miriam.rodgers@nycha.nyc.gov
20151027002,10/26/2015,10/26/2015,Design and Construction,Solicitation,Construction/Construction Services,BID EXTENSION: RECONSTRUCTION OF CORONA PLAZA-BOROUGH OF QUEENS,Competitive Sealed Bids,Procurement,85015B0182,11/04/2015 11:00:00 AM,"30-30 Thomson Avenue, 1st Floor, Long Island City, NY 11101",Emmanuel Charles,7183913170,charlesem@ddc.nyc.gov
20120705019,07/09/2012,07/13/2012,Information Technology and Telecommunications,Solicitation,Services (other than human services),MAINTENANCE  AND  MODIFICATION SERVICES FOR ECTP STAGE 1,Negotiated Acquisition,Procurement,85805O0008CNVN001,07/16/2012 03:00:00 PM,"255 Greenwich Street, 9th Floor, New York, NY 10007",Anne Cody,2127886276,acody@doitt.nyc.gov
20120411006,04/11/2012,04/11/2012,Housing Authority,Solicitation,Human Services/Client Services,"BID EXTENSION: GSD_SOLICITATION FOR RESIDENT SERVICES FRAMEWORK, ASSESSMENT  AND  IMPLEMENTATION PLAN",Request for Proposals,Procurement,29425.,04/23/2012 02:00:00 PM,"NYCHA General Services Dept., 90 Church Street, 12th fl., NY NY 10007",Janice Shamblee,2123064457,janice.shamblee@nycha.nyc.gov
20190604016,06/11/2019,06/17/2019,Sanitation,Intent to Award,Services (other than human services),SPECIALIZED OPERATION OF DEC REGISTERED COMPOST EDUCATIONAL FACILITIES,Negotiated Acquisition,Procurement,82719BR0041,06/20/2019 11:00:00 AM,"44 Beaver Street, Room 203, New York, NY 10004","Debbie Sheintoch, Director",2124374625,dsheintoch@dsny.nyc.gov
20110922018,09/26/2011,09/30/2011,Parks and Recreation,Intent to Award,Construction Related Services,RECONSTRUCTION OF THE  TENNIS HOUSE,Sole Source,Procurement,8462011B073S01,10/03/2011 04:30:00 PM,"Olmsted Center, Flushing Meadows-Corona Park, Room 61, Flushing, NY 11368",Grace Fields-Mitchell,7187606687,grace.fieldsmitchell@parks.nyc.gov
20180626023,06/26/2018,06/26/2018,Housing Authority,Solicitation,Goods and Services,CORRECTION: SMD REPLACEMENT/REPAIR OF ROOF FANS - VARIOUS DEVELOPMENTS WITHIN THE FIVE (5) BOROUGHS OF NEW YORK CITY,Competitive Sealed Bids,Procurement,67233.,07/12/2018 10:05:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20110202011,02/10/2011,02/10/2011,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,REQUEST FOR EXPRESSIONS OF INTEREST FOR TOLL PLAZA IMPROVEMENTS,Competitive Sealed Proposals,Procurement,PSC102886000,02/25/2011 03:30:00 PM,"3 Stone Street - Bid Suite, New York NY 10004",Victoria Warren,6462526101,vprocure@mtabt.org
20100415008,04/16/2010,04/29/2010,Parks and Recreation,Solicitation,Services (other than human services),"INSTALLATION, OPERATION AND MANAGEMENT OF A HIGH QUALITY OUTDOOR HOLIDAY MARKET",Competitive Sealed Proposals,Procurement,M89-AS.,05/19/2010 03:00:00 PM,"The Arsenal- Central Park, 830 Fifth Avenue, Room 407, New York, NY 10021",Evan George,2123603495,evan.george@parks.nyc.gov
20110216003,02/22/2011,02/22/2011,Design and Construction,Solicitation,Construction/Construction Services,"SE-809, RESIDENT ENGINEERING INSPECTION SERVICES FOR THE INSTALLATION OF STORM  AND  SANITARY SEWERS ALONG THE WHITESTONE EXPRESSWAY SERVICE ROAD, BOROUGH OF QUEENS",Competitive Sealed Proposals,Procurement,8502011SE0022P,03/22/2011 04:00:00 PM,"30-30 Thomson Avenue, 4th Floor, Long Island City, NY 11101",Carlo DiFava,7183911541,difavac@ddc.nyc.gov
20150715006,07/16/2015,07/22/2015,Information Technology and Telecommunications,Intent to Award,Services (other than human services),DEMONSTRATION PROJECT FOR BROADBAND SERVICES,Demonstration Project,Procurement,85815D0003,07/23/2015 02:00:00 PM,"255 Greenwich St., 9th Floor, New York, NY 10007",Latanya Ferguson,2127886691,lferguson@doitt.nyc.gov
20170907023,09/08/2017,09/08/2017,Housing Authority,Solicitation,Goods and Services,SMD INSTALLATION OF VINYL COMPOSITION FLOOR TILE AND REMOVAL AND INSTALLATION OF VINYL COMPOSITION FLOOR TILE IN APARTMENTS - SETH LOW HOUSES  AND  GLENMORE PLAZA,Competitive Sealed Bids,Procurement,65894.,10/05/2017 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20120919006,09/19/2012,09/19/2012,Housing Authority,Solicitation,Human Services/Client Services,BID EXTENSION: GSD_PROVIDE RESEARCH ON QUANTIFYING THE POTENTIAL IMPACT OF NYCHAS RENTAL SUBSIDIES ON RESIDENTS DISPOSABLE INCOMES,Request for Proposals,Procurement,29900.,09/26/2012 02:00:00 PM,"NYCHA General Services Dept., 90 Church Street, 12th fl., NY NY 10007",Janice Shamblee,2123064457,janice.shamblee@nycha.nyc.gov
20120919008,09/19/2012,09/19/2012,Housing Authority,Solicitation,Human Services/Client Services,BID EXTENSION: GSD_PROVIDE RESEARCH ON QUANTIFYING THE ECONOMIC VALUE OF NYCHAS PUBLIC HOUSING INFRASTRUCTURE,Request for Proposals,Procurement,33919.,09/26/2012 02:00:00 PM,"NYCHA General Services Dept., 90 Church Street, 12th fl., NY NY 10007",Janice Shamblee,2123064457,janice.shamblee@nycha.nyc.gov
20100928009,10/01/2010,10/07/2010,Housing Authority,Solicitation,Construction/Construction Services,STRUCTURAL STEEL REMEDIATION AT POLO GROUNDS COMMUNITY CENTER,Competitive Sealed Bids,Procurement,ST1015181,10/22/2010 10:00:00 AM,"90 Church Street, 11th Floor, New York, NY 10007","Gloria Guillo, MPA, CPPO",2123063121,gloria.guillo@nycha.nyc.gov
20150223005,02/26/2015,03/04/2015,Parks and Recreation,Intent to Award,Construction Related Services,"LANDSCAPE, ARCHITECTURAL AND ENGINEERING DESIGN SERVICES",Negotiated Acquisition,Procurement,84615N0014,03/16/2015 04:30:00 PM,"Olmsted  Center Annex, Flushing Meadows-Corona Park, Flushing, NY 11368",Grace Fields-Mitchell,7187606687,grace.fields-mitchell@parks.nyc.gov
20191001027,10/01/2019,10/01/2019,Housing Authority,Solicitation,Services (other than human services),BID EXTENSION: COMPREHENSIVE EMERGENCY MANAGEMENT PLAN,Request for Proposals,Procurement,67028.,10/15/2019 02:00:00 PM,"90 Church Street  6th Floor,  New York, NY 10007",Yesenia Rosario,2123064536,rfp.procurement@nycha.nyc.gov
20181115005,11/23/2018,11/23/2018,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,REQUEST FOR EXPRESSIONS OF INTEREST FOR DESIGN/BUILD SERVICES FOR NEW HARLEM RIVER DRIVE CONNECTOR RAMP,Competitive Sealed Proposals,Procurement,RK23C0000000,12/19/2018 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20180420034,04/30/2018,04/30/2018,Triborough Bridge and Tunnel Authority,Solicitation,Construction Related Services,"DESIGN/BUILD QUALITY OVERSIGHT FOR PROJECTS HC-07, HC-64, HC-30/QM-91 AND QM-81",Competitive Sealed Proposals,Procurement,PSC183010X00,05/17/2018 03:30:00 PM,"2 Broadway, New York, NY 10004",Victoria Warren,6462527092,vprocure@mtabt.org
20171121015,11/24/2017,11/24/2017,Housing Authority,Solicitation,Goods and Services,SMD REPAIR OF UNDERGROUND WATER MAIN/SEWER LINE  - VARIOUS DEVELOPMENTS IN THE FIVE (5) BOROUGHS OF NYC,Competitive Sealed Bids,Procurement,66316.,12/07/2017 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20181009018,10/09/2018,10/09/2018,Housing Authority,Solicitation,Goods and Services,"SMD INSPECTION, CLEANING AND DISINFECTION OF ROOF TANKS AND RELATED WORK - VARIOUS DEVELOPMENTS WITHIN THE FIVE (5) BOROUGHS OF NYC",Competitive Sealed Bids,Procurement,67570.,10/30/2018 12:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20180907002,09/07/2018,09/07/2018,Housing Authority,Solicitation,Construction Related Services,CORRECTION: SMD INSTALLATION OF ELEVATOR DOOR LOCK MONITORING SYSTEMS - VARIOUS DEVELOPMENTS CITYWIDE,Competitive Sealed Bids,Procurement,67446.,09/25/2018 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Mimose Julien,2123068141,mimose.julien@nycha.nyc.gov
20150909017,09/17/2015,09/17/2015,Triborough Bridge and Tunnel Authority,Solicitation,Construction/Construction Services,EMERGENCY GENERATOR INSTALLATION AT THE GOVERNOR`S ISLAND VENTILATION BUILDING FOR THE HUGH L. CAREY TUNNEL,Competitive Sealed Bids,Procurement,HCMIT0200000,10/22/2015 03:00:00 PM,"2 Broadway, New York, NY  10004",Victoria Warren,6462527092,vwarren@mtabt.org
