Title Code,Title Description,Standard Hours,Assignment Level,Union Code,Bargaining Unit Short Name
71682,ASSOCIATE SANITATION ENFORCEME,40.0,02,22,CWA
71682,ASSOCIATE SANITATION ENFORCEME,40.0,03,22,CWA
71685,SANITATION COMPLIANCE AGENT,35.0,00,3,DC37
80102,REAL PROPERTY ASSISTANT,35.0,00,133,DC37
80112,REAL PROPERTY MANAGER,35.0,01,133,DC37
80112,REAL PROPERTY MANAGER,35.0,2A,133,DC37
80112,REAL PROPERTY MANAGER,35.0,2B,133,DC37
80122,ASSOCIATE REAL PROPERTY MANAGE,35.0,01,133,DC37
80122,ASSOCIATE REAL PROPERTY MANAGE,35.0,02,133,DC37
80184,SPACE ANALYST,35.0,01,4,DC37
80184,SPACE ANALYST,35.0,02,4,DC37
80200,HOUSING ASSISTANT TRAINEE,35.0,00,620,N/U
80201,HOUSING ASSISTANT (HA),35.0,00,420,IBT
80202,HOUSING ASSISTANT (BILINGUAL),35.0,00,420,IBT
80205,ASSISTANT HOUSING MANAGER (HA),35.0,00,420,IBT
80210,HOUSING MANAGER (HA),35.0,00,420,IBT
80275,DEPUTY DIRECTOR OF MANAGEMENT,35.0,00,791,N/U
80281,DIRECTOR OR MANAGEMENT,35.0,00,791,N/U
80283,DIRECTOR OF METHODS & ANALYSIS,35.0,00,791,N/U
80285,DIRECTOR OF INFORMATION SYSTEM,35.0,00,791,N/U
80287,DIRECTOR OF CONTRACT ADMINISTR,35.0,00,791,N/U
80289,DIRECTOR OF EQUAL OPPORTUNITY,35.0,00,791,N/U
80291,DIRECTOR OF PROGRAM PLANNING (,35.0,00,791,N/U
80293,DIR OF QUALITY & COST CONTROL,35.0,00,791,N/U
80295,DIRECTOR OF HUD ACQUIRED PROPE,35.0,00,791,N/U
80297,DIRECTOR OF HOUSING APPLICANTI,35.0,00,791,N/U
80299,DIRECTOR OF LEASED HOUSING (HA,35.0,00,791,N/U
80301,DIRECTOR OF GENERAL SERVICES (,35.0,00,791,N/U
80303,DIRECTOR OF REVIEW & COUNSELIN,35.0,00,791,N/U
80304,DIRECTOR OF AUDIT AND PROGRAM,35.0,00,720,N/U
80305,ASSISTANT RESIDENT BUILDING SU,40.0,00,420,IBT
80310,RESIDENT BUILDING SUPERINTENDE,35.0,00,420,IBT
80390,DIRECTOR OF PLANT OPERATIONS &,35.0,00,791,N/U
80510,CUSTODIAL SUPERVISOR,40.0,00,131,DC37
80535,SENIOR CUSTODIAL SUPERVISOR,40.0,00,131,DC37
80560,ASSISTANT PRINCIPAL CUSTODIAL,40.0,00,131,DC37
80561,PRINCIPAL CUSTODIAL SUPERVISOR,40.0,00,131,DC37
80609,CUSTODIAN,40.0,01,47,IBT
80609,CUSTODIAN,40.0,02,47,IBT
80609,CUSTODIAN,40.0,03,47,IBT
80609,CUSTODIAN,40.0,04,47,IBT
8060A,CUSTODIAN (MANAGERIAL ASSIGNME,35.0,00,771,N/U
80611,PROPERTY CLERK,35.0,00,773,N/U
80633,JOB TRAINING PARTICIPANT,40.0,00,72,DC37
80682,*ASSISTANT MAINTENANCE SUPERVI,35.0,00,131,DC37
80710,HOUSEKEEPER,35.0,00,121,IBT
80760,SUPERVISING HOUSEKEEPER,35.0,00,121,IBT
80880,SUPERINTENDENT OF LAUNDRIES,40.0,00,108,IBT
80935,ELEVATOR STARTER,40.0,00,132,DC37
81106,ASSOCIATE PARK SERVICE WORKER,40.0,00,132,DC37
81111,PARK SUPERVISOR,40.0,01,131,DC37
81111,PARK SUPERVISOR,40.0,02,131,DC37
81112,*PRINCIPAL PARK SUPERVISOR,40.0,00,131,DC37
81112,*PRINCIPAL PARK SUPERVISOR,40.0,00,131,DC37
81303,CLIMBER & PRUNER,40.0,00,132,DC37
81307,COOPERATIVE EDUCATION TRAINEE-,35.0,00,668,N/U
81310,GARDENER,40.0,01,132,DC37
81310,GARDENER,40.0,02,132,DC37
81350,SUPERVISING HOUSING GROUNDSKEE,40.0,00,420,IBT
81361,FORESTER,35.0,01,4,DC37
81361,FORESTER,35.0,02,4,DC37
81560,FERRY TERMINAL SUPERVISOR,40.0,00,111,UMD
81610,DOCKMASTER,40.0,00,111,UMD
81660,SUPERVISING DOCKMASTER,40.0,00,111,UMD
81665,CHIEF DOCKMASTER,40.0,00,111,UMD
81705,Assistant Caretaker (HA),40.0,00,662,N/U
81715,CHIEF CARETAKER (HA),40.0,00,420,IBT
81801,DIETARY AIDE,37.5,00,127,DC37
81801,DIETARY AIDE,40.0,00,127,DC37
81803,INSTITUTIONAL AIDE,35.0,00,127,DC37
81803,INSTITUTIONAL AIDE,37.5,00,127,DC37
81803,INSTITUTIONAL AIDE,40.0,00,127,DC37
81805,PUBLIC HEALTH ASSISTANT,35.0,00,130,DC37
81815,PUBLIC HEALTH ASSISTANT (SCHOO,35.0,00,130,DC37
81901,HOSTLER,40.0,00,47,IBT
82000,ELEV MECHANIC'S HELPER TRAINEE,40.0,00,145,IBT
82009,*HOUSING CARETAKER (HA),40.0,00,420,IBT
82011,SUPERVISOR OF HOUSING CARETAKE,40.0,00,420,IBT
82015,*CUSTODIAL ASSISTANT,40.0,00,132,DC37
82017,EMERGENCY SERVICE AIDE (HA),40.0,00,420,IBT
82107,LABORATORY HELPER,35.0,01,97,SEIU
82107,LABORATORY HELPER,35.0,02,97,SEIU
82110,ASSISTANT REAL ESTATE REPAIRER,35.0,00,133,DC37
82111,REAL ESTATE REPAIRER (DCAS),35.0,00,133,DC37
82203,COMMUNITY CENTER ATTENDANT,35.0,00,672,N/U
82205,SCHOOL AIDE,35.0,00,672,N/U
82206,FAMILY AUXILIARY,35.0,00,672,N/U
82207,EDUCATIONAL AUXILIARY,35.0,00,672,N/U
82503,CASEWORKER (SSC PROTECTIVE UNI,35.0,00,3,DC37
82800,INTELLEGENCE RESEARCH MANAGER-,35.0,00,772,N/U
82801,CIVILIANIZATION MANAGER-PD,35.0,00,772,N/U
82802,DIRECTOR OF PHOTOGRAPHIC SERVI,35.0,00,772,N/U
82803,DIRECTOR OF SUPPORT SERVICES-P,35.0,00,772,N/U
82901,SCHOOL PLANT MANAGER (BOE),35.0,00,772,N/U
82950,AGENCY CHIEF CONTRACTING OFFIC,35.0,00,772,N/U
82975,INVESTIGATIVE MANAGER (CCRB),35.0,00,772,N/U
82976,ADMINISTRATIVE PROCUREMENT ANA,35.0,00,771,N/U
82977,FIRST DEPUTY COMMISSIONER (DCA,35.0,00,773,N/U
82979,ADMINISTRATIVE LA GUARDIA MANA,35.0,00,771,N/U
8297A,ADM PROC ANAL-NM FRM M1-3,35.0,00,97,SEIU
82980,ADMINISTRATIVE PSYCHOLOGIST,35.0,00,771,N/U
82981,ADMINISTRATIVE JUVENILE COUNSE,35.0,00,771,N/U
82982,ADMINISTRATIVE SANITATION ENFO,35.0,00,771,N/U
82984,TELECOMMUNICATION MANAGER,35.0,00,771,N/U
82985,ADMINISTRATIVE ACTUARY,35.0,00,771,N/U
82986,ADMINISTRATIVE RETIREMENT BENE,35.0,00,771,N/U
82987,MANAGER OF RADIO REPAIR OPERAT,35.0,00,771,N/U
82988,ADMINISTRATIVE DEPUTY REGISTER,35.0,00,771,N/U
82989,ADMINISTRATIVE PUBLIC HEALTH S,35.0,00,771,N/U
8298A,TELECOMMUNICATIONS MANAGER (NO,35.0,00,129,DC37
8298C,ADMINISTRATIVE RETIREMENTS BEN,35.0,00,129,DC37
8298D,ADMINISTRATIVE PUBLIC HEALTH S,35.0,00,130,DC37
8298E,MANAGER OF RADIO REPAIR OPERAT,35.0,00,131,DC37
82991,ADMINISTRATIVE CONSTRUCTION PR,35.0,00,771,N/U
82994,ADMINISTRATIVE LABOR RELATIONS,35.0,00,771,N/U
82998,ADMINISTRATIVE SUPERINTENDENT,35.0,00,771,N/U
8299A,ADM CONSTRUCTION PRJ MGR-NM,35.0,00,4,DC37
83006,ADMINISTRATIVE HOUSING DEVELOP,35.0,00,771,N/U
83007,ADMINISTRATIVE DIRECTOR OF MAR,35.0,00,771,N/U
83008,ADMINISTRATIVE PROJECT MANAGER,35.0,00,771,N/U
8300A,ADM HOUSING DEV SPEC(NON MGRL),35.0,00,4,DC37
8300B,ADMINISTRATIVE PROJECT MANAGER,35.0,00,4,DC37
83032,PLANNER: PRODUCTION CNTRL & SC,35.0,00,180,OSA
83051,HEALTH CARE PROGRAM PLANNER/AN,35.0,00,23,CWA
83052,SR HEALTHCARE PROG PLAN ANLYST,35.0,01,180,OSA
83052,SR HEALTHCARE PROG PLAN ANLYST,35.0,02,180,OSA
8POLL,ELECTION TRAINER (PART-TIME)-B,1.0,00,992,N/U
90112,INSTITUTIONAL GARMENT WORKER,35.0,00,121,IBT
90116,LICENSED BARBER (CORRECTION),35.0,00,124,DC37
90202,POLICE ATTENDANT,40.0,00,132,DC37
90210,COOK,40.0,00,121,IBT
90211,BAKER,35.0,00,108,IBT
90234,SENIOR BAKER (CORRECTIONS),35.0,00,108,IBT
90235,SENIOR COOK,40.0,00,121,IBT
90310,TELEVISION LIGHTING TECHNICIAN,35.0,00,62,DC37
90313,FILM MANAGER,35.0,00,62,DC37
90411,RADIO AND TELEVISION OPERATOR,35.0,01,62,DC37
90411,RADIO AND TELEVISION OPERATOR,35.0,02,62,DC37
90411,RADIO AND TELEVISION OPERATOR,35.0,03,62,DC37
9041A,RADIO AND TELEVISION OPERATOR,35.0,01,39,IATS
9041A,RADIO AND TELEVISION OPERATOR,35.0,02,39,IATS
90436,SUPERVISOR OF RADIO AND TELEVI,35.0,01,62,DC37
90436,SUPERVISOR OF RADIO AND TELEVI,35.0,02,62,DC37
90505,SUPERVISOR (PEST CONTROL),35.0,01,131,DC37
90505,SUPERVISOR (PEST CONTROL),35.0,02,131,DC37
90505,SUPERVISOR (PEST CONTROL),35.0,03,131,DC37
90510,EXTERMINATOR,35.0,00,132,DC37
90510,EXTERMINATOR,35.0,00,132,DC37
90510,EXTERMINATOR,35.0,01,132,DC37
90510,EXTERMINATOR,35.0,02,131,DC37
90510,EXTERMINATOR,35.0,03,131,DC37
90511,HOUSING EXTERMINATOR (HA),40.0,01,420,IBT
9051A,HOUSING EXTERMINATOR-AL II & I,35.0,02,420,IBT
9051A,HOUSING EXTERMINATOR-AL II & I,35.0,03,420,IBT
9051B,HOUSING EXTERMINATOR-AL IV,35.0,04,620,N/U
90571,REPAIR CREW WORKER (HDA),35.0,00,133,DC37
90573,REPAIR CREW CHIEF (HDA),35.0,00,133,DC37
90574,SENIOR REPAIR CREW CHIEF (HDA),35.0,00,133,DC37
90576,REPAIR SHOP MANAGER (HDA),35.0,00,133,DC37
90605,FILM INSPECTION ASSISTANT,35.0,00,672,N/U
90610,PHOTOGRAPHER,35.0,00,142,IBT
90615,PHOTOGRAPHER AND PHOTOSTAT OPE,35.0,00,128,DC37
90615,PHOTOGRAPHER AND PHOTOSTAT OPE,40.0,00,128,DC37
90621,ASSISTANT MEDIA SERVICES TECHN,35.0,00,39,IATS
90622,MEDIA SERVICES TECHNICIAN,35.0,01,39,IATS
90622,MEDIA SERVICES TECHNICIAN,35.0,02,39,IATS
90622,MEDIA SERVICES TECHNICIAN,35.0,03,39,IATS
90635,SENIOR PHOTOGRAPHER,35.0,00,142,IBT
90641,CITY PARK WORKER,40.0,00,132,DC37
90642,CITY PARKING EQUIPMENT SERVICE,40.0,01,132,DC37
90642,CITY PARKING EQUIPMENT SERVICE,40.0,02,131,DC37
90643,CITY PEST CONTROL AIDE,35.0,00,132,DC37
90644,CITY CUSTODIAL ASSISTANT,40.0,00,132,DC37
90645,CARETAKER (HA),40.0,00,420,IBT
90647,CITY ATTENDANT,40.0,00,132,DC37
90648,CITY ELEVATOR OPERATOR,40.0,00,132,DC37
90650,CITY SECURITY AIDE,40.0,00,132,DC37
90692,ASSISTANT CITY HIGHWAY REPAIRE,40.0,00,132,DC37
90698,MAINTENANCE WORKER,40.0,00,47,IBT
90698,MAINTENANCE WORKER,40.0,00,147,IBT
90698,MAINTENANCE WORKER,40.0,00,147,IBT
90699,CITY DEBRIS REMOVER,40.0,00,132,DC37
90702,CITY LABORER,40.0,00,152,DC37
90706,CARRIAGE UPHOLSTERER,40.0,00,70,SEIU
90707,CLOCK REPAIRER,40.0,00,166,DC37
90710,ELEVATOR MECHANIC,40.0,00,47,IBT
90710,ELEVATOR MECHANIC,40.0,00,145,IBT
90711,ELEVATOR MECHANIC HELPER,40.0,00,145,IBT
90716,GLAZIER,35.0,00,37,DC9
90723,LOCKSMITH,40.0,00,160,DC37
90733,RADIO REPAIR MECHANIC,40.0,00,153,DC37
90734,RIGGER,40.0,00,101,UBCJ
90735,ROOFER,35.0,00,47,IBT
90735,ROOFER,35.0,00,161,IBT
90736,RUBBER TIRE REPAIRER,40.0,00,143,SEIU
90737,SCHOOL EQUIPMENT MAINTAINER,35.0,00,412,DC37
90739,SEWAGE TREATMENT WORKER,40.0,00,159,DC37
90740,SHOEMAKER,35.0,00,121,IBT
90748,APPRENTICE (CONSTRUCTION LABOR,40.0,00,132,DC37
90751,BOILER MAKER,40.0,00,44,LDG5
90756,CONSTRUCTION LABORER,40.0,00,184,DC37
90760,SUPERVISOR OF RADIO REPAIR OPE,40.0,00,131,DC37
90763,SUPERVISOR LOCKSMITH,40.0,00,160,DC37
90767,SENIOR SEWAGE TREATMENT WORKER,40.0,00,159,DC37
90769,SUPERVISOR ELEVATOR MECHANIC,40.0,00,145,IBT
90774,SUPERVISOR OF MECHANICS,40.0,00,45,IBEW
90774,SUPERVISOR OF MECHANICS,40.0,00,182,IBEW
90775,SUPERVISOR ROOFER,35.0,00,161,IBT
90776,SUPERVISOR BOILER MAKER,40.0,00,44,LDG5
90778,SUPERVISOR GLAZIER,35.0,00,37,DC9
90836,SENIOR OFFICE APPLIANCE MAINTA,35.0,00,128,DC37
90901,COOPERATIVE EDUCATION TRAINEE,35.0,00,668,N/U
90904,SUP TRAFFIC DEVICE MAINT L1,40.0,01,47,IBT
9090A,SUP TRAFFIC DEVICE MAINT L2&L3,35.0,02,180,OSA
9090A,SUP TRAFFIC DEVICE MAINT L2&L3,35.0,03,180,OSA
90910,TRAFFIC DEVICE MAINTAINER,40.0,00,132,DC37
91000,INSTRUMENTATION SPECIALIST TRA,35.0,00,4,DC37
91001,INSTRUMENTATION SPECIALIST,35.0,01,4,DC37
91001,INSTRUMENTATION SPECIALIST,35.0,02,4,DC37
91001,INSTRUMENTATION SPECIALIST,35.0,03,4,DC37
91011,WATERSHED MAINTAINER,40.0,00,132,DC37
91013,WATER TREATMENT PLANT OPERATOR,40.0,01,132,DC37
9101A,WATER TREATMENT PLANT OPERATOR,40.0,02,131,DC37
9101A,WATER TREATMENT PLANT OPERATOR,40.0,03,131,DC37
91110,BRIDGE OPERATOR,40.0,01,47,IBT
91110,BRIDGE OPERATOR,40.0,02,47,IBT
91110,BRIDGE OPERATOR,40.0,03,47,IBT
91110,BRIDGE OPERATOR,40.0,04,47,IBT
91210,MOTOR GRADER OPERATOR,40.0,00,117,OESE
91212,MOTOR VEHICLE OPERATOR,40.0,00,134,DC37
91215,TRACTOR OPERATOR (5 DAY OPERAT,40.0,00,117,OESE
91217,CHAUFFEUR-ATTENDANT,35.0,00,991,N/U
91217,CHAUFFEUR-ATTENDANT,40.0,00,991,N/U
91225,METAL WORK MECHANIC,40.0,00,181,LDG5
91232,MOTOR VEHICLE SUPERVISOR,40.0,01,134,DC37
91232,MOTOR VEHICLE SUPERVISOR,40.0,02,134,DC37
91237,OIL BURNER SPECIALIST,40.0,00,96,SEIU
91241,CHAUFFEUR-ATTENDANT (LPC),35.0,00,991,N/U
91242,CHAUFFEUR (BUILDINGS),35.0,00,662,N/U
91243,CHAUFFEUR-ATTENDANT (HA),35.0,00,991,N/U
91244,HELICOPTER PILOT (DEP),35.0,00,662,N/U
91279,SUPERVISOR OF MOTOR TRANSPORT,40.0,00,108,IBT
91279,SUPERVISOR OF MOTOR TRANSPORT,40.0,00,108,IBT
91308,SUPERVISOR (WATER & SEWER SYST,40.0,00,131,DC37
91309,DISTRICT SUPERVISOR (WATER & S,40.0,00,131,DC37
91310,SUPERVISOR,40.0,00,131,DC37
91310,SUPERVISOR,40.0,00,131,DC37
91314,SUPERVISOR (WATERSHED MAINTENA,40.0,01,131,DC37
91314,SUPERVISOR (WATERSHED MAINTENA,40.0,02,131,DC37
91314,SUPERVISOR (WATERSHED MAINTENA,40.0,03,131,DC37
91325,DISTRICT SUPERVISOR,40.0,00,131,DC37
91352,AREA SUPERVISOR (HIGHWAY MAINT,40.0,01,131,DC37
91352,AREA SUPERVISOR (HIGHWAY MAINT,40.0,02,131,DC37
91399,DIRECTOR (DIVISION OF MAINTENA,35.0,00,780,N/U
91400,DIRECTOR (DIVISION OF DESIGN A,35.0,00,780,N/U
91401,EXECUTIVE DIRECTOR (SCHOOL BUI,35.0,00,780,N/U
91405,CITY SERVICE AIDE,35.0,00,995,N/U
91405,CITY SERVICE AIDE,35.0,00,995,N/U
91405,CITY SERVICE AIDE,35.0,00,995,N/U
91405,CITY SERVICE AIDE,35.0,00,995,N/U
91406,CITY SEASONAL AIDE,35.0,00,172,DC37
91406,CITY SEASONAL AIDE,40.0,00,172,DC37
9140A,CITY SEASONAL AIDE (DOS ONLY),35.0,00,172,DC37
91415,GRAPHIC ARTIST,35.0,01,4,DC37
91415,GRAPHIC ARTIST,35.0,01,4,DC37
91415,GRAPHIC ARTIST,35.0,02,4,DC37
91415,GRAPHIC ARTIST,35.0,02,4,DC37
91415,GRAPHIC ARTIST,35.0,02,4,DC37
91470,MONUMENTS OFFICER,35.0,00,662,N/U
91501,MARINER,40.0,00,138,DC37
91504,ASSISTANT CAPTAIN,32.0,00,61,MEBA
91510,CAPTAIN (FERRY),32.0,00,61,MEBA
91516,CAPTAIN (SLUDGE BOAT),40.0,00,138,DC37
91522,CHIEF MARINE ENGINEER,32.0,00,61,MEBA
91523,CHIEF MARINE ENGINEER (DIESEL),40.0,00,138,DC37
91524,CHIEF MARINE ENGINEER (DC),40.0,00,61,MEBA
91529,DECKHAND,32.0,00,111,UMD
91534,MARINE ENGINEER (DIESEL),40.0,01,138,DC37
91534,MARINE ENGINEER (DIESEL),40.0,02,138,DC37
91542,MARINE ENGINEER,32.0,00,61,MEBA
91544,MARINE ENGINEER (DC),32.0,00,61,MEBA
91546,MARINE OILER,32.0,00,138,DC37
91546,MARINE OILER,40.0,00,138,DC37
91547,MARINE OILER(FERRY OPERATIONS),32.0,00,111,UMD
91548,MARINE OILER (DEPT OF CORRECTI,32.0,00,111,UMD
91556,MATE,32.0,00,61,MEBA
91573,LAUNCH OPERATOR/WATER POLLUTIO,32.0,00,111,UMD
91574,MARINE ELECTRONICS TECHNICIAN,40.0,00,4,DC37
91575,PORT MARINE ENGINEER (DOT),35.0,00,662,N/U
91576,MARINE ELECTRONICS TECHNICIAN,40.0,00,4,DC37
91577,PORT MARINE ENGINEER (DEP),35.0,00,662,N/U
91578,ASPHALT PLANT MANAGER (DOT),35.0,00,772,N/U
91580,MATE (DEP),40.0,01,138,DC37
91580,MATE (DEP),40.0,02,138,DC37
91580,MATE (DEP),40.0,03,138,DC37
91611,CRANE OPERATOR (ANY MOTIVE POW,40.0,00,136,IUOE
91616,GASOLINE ROLLER ENGINEER,40.0,00,120,IUOE
91619,HEATING PLANT TECHNICIAN (HA),40.0,00,420,IBT
91628,OILER,40.0,00,116,IUOE
91633,CUSTODIAN ENGINEER (BOE),40.0,01,425,N/U
91633,CUSTODIAN ENGINEER (BOE),40.0,02,425,N/U
91638,SENIOR STATIONARY ENGINEER,40.0,00,13,IUOE
91638,SENIOR STATIONARY ENGINEER,40.0,00,13,IUOE
91638,SENIOR STATIONARY ENGINEER,40.0,00,13,IUOE
91638,SENIOR STATIONARY ENGINEER,40.0,00,13,IUOE
91638,SENIOR STATIONARY ENGINEER,40.0,00,13,IUOE
91638,SENIOR STATIONARY ENGINEER,40.0,00,50,IUOE
91639,SENIOR STATIONARY ENGINEER (EL,40.0,00,57,IBEW
91639,SENIOR STATIONARY ENGINEER (EL,40.0,00,57,IBEW
91639,SENIOR STATIONARY ENGINEER (EL,40.0,00,57,IBEW
91639,SENIOR STATIONARY ENGINEER (EL,40.0,00,57,IBEW
91639,SENIOR STATIONARY ENGINEER (EL,40.0,00,57,IBEW
91639,SENIOR STATIONARY ENGINEER (EL,40.0,00,57,IBEW
91639,SENIOR STATIONARY ENGINEER (EL,40.0,00,57,IBEW
91639,SENIOR STATIONARY ENGINEER (EL,40.0,00,57,IBEW
91644,STATIONARY ENGINEER,40.0,00,50,IUOE
91644,STATIONARY ENGINEER,40.0,00,50,IUOE
91645,STATIONARY ENGINEER (ELECTRIC),40.0,00,71,IBEW
91650,HIGH PRESSURE PLANT TENDER,40.0,00,155,DC37
91697,AREA MANAGER OF SCHOOL MAINTEN,35.0,00,771,N/U
91717,ELECTRICIAN,35.0,00,45,IBEW
91717,ELECTRICIAN,35.0,00,73,IBEW
91717,ELECTRICIAN,40.0,00,73,IBEW
91719,ELECTRICIAN (AUTOMOBILE),40.0,00,95,SEIU
91722,ELECTRICIANS HELPER,35.0,00,45,IBEW
91722,ELECTRICIANS HELPER,35.0,00,73,IBEW
91762,COMMUNICATION ELECTRICIAN,40.0,00,83,IBEW
91763,SUPERVISING COMMUNICATION ELEC,40.0,00,83,IBEW
91764,SENIOR SUPERVISOR COMMUNICATIO,40.0,00,83,IBEW
91769,SUPERVISOR ELECTRICIAN,35.0,00,45,IBEW
91769,SUPERVISOR ELECTRICIAN,35.0,00,73,IBEW
91805,BRIDGE PAINTER,35.0,00,115,SEIU
91825,LETTERER AND SIGN PAINTER,37.5,00,33,SEIU
91830,PAINTER,35.0,00,42,DC9
91830,PAINTER,40.0,00,42,DC9
91871,SUPERVISOR BRIDGE PAINTER,35.0,00,115,SEIU
91873,SUPERVISOR PAINTER,35.0,00,42,DC9
91873,SUPERVISOR PAINTER,37.5,00,42,DC9
91915,PLUMBER,35.0,00,118,PLBR
91915,PLUMBER,40.0,00,118,PLBR
91916,PLUMBER'S HELPER,35.0,00,118,PLBR
91925,STEAM FITTER,35.0,00,119,STFT
91926,STEAM FITTER'S HELPER,35.0,00,119,STFT
91940,THERMOSTAT REPAIRER,35.0,00,118,PLBR
91964,SUPERVISOR THERMOSTAT REPAIR,35.0,00,118,PLBR
91971,SUPERVISOR STEAMFITTER,35.0,00,119,STFT
91972,SUPERVISOR PLUMBER,35.0,00,118,PLBR
91972,SUPERVISOR PLUMBER,40.0,00,118,PLBR
92005,CARPENTER,35.0,00,110,UBCJ
92010,DOCKBUILDER,40.0,00,109,UBCJ
92025,SHIP CARPENTER,40.0,00,103,UBCJ
92071,SUPERVISOR CARPENTER,35.0,00,110,UBCJ
92071,SUPERVISOR CARPENTER,40.0,00,110,UBCJ
92072,SUPERVISOR DOCKBUILDER,40.0,00,109,UBCJ
92073,SUPERVISOR SHIP CARPENTER,40.0,00,103,UBCJ
92105,BOOKBINDER,35.0,00,97,SEIU
92106,BOOKBINDER’S SEAMSTRESS,35.0,00,97,SEIU
92110,COMPOSITOR (JOB),40.0,00,165,DC37
92122,ASSISTANT PRINTING PRESS OPERA,35.0,00,132,DC37
92123,PRINTING PRESS OPERATOR,40.0,00,156,DC37
92170,SUPERVISING BOOKBINDER,35.0,00,97,SEIU
92205,BRICKLAYER,35.0,00,151,IBT
92210,CEMENT MASON,35.0,00,47,IBT
92210,CEMENT MASON,35.0,00,150,IBT
92210,CEMENT MASON,40.0,00,150,IBT
92225,MASONS HELPER,35.0,00,167,IBT
92235,PLASTERER,35.0,00,47,IBT
92235,PLASTERER,35.0,00,146,IBT
92235,PLASTERER,40.0,00,146,IBT
92237,LANDMARKS PRESERVATIONIST,35.0,01,4,DC37
92237,LANDMARKS PRESERVATIONIST,35.0,02,4,DC37
92238,ASSOCIATE LANDMARKS PRESERVATI,35.0,00,4,DC37
92248,URBAN ARCHEOLOGIST,35.0,00,4,DC37
92271,SUPERVISOR BRICKLAYER,35.0,00,151,IBT
92272,SUPERVISOR PLASTERER,35.0,00,146,IBT
92272,SUPERVISOR PLASTERER,40.0,00,146,IBT
92305,BLACKSMITH,40.0,00,163,LDG5
92306,BLACKSMITH'S HELPER,40.0,00,163,LDG5
92310,BRIDGE REPAIRER AND RIVETER,40.0,00,46,BSOI
92320,HORSESHOER,40.0,00,149,IBT
92340,SHEET METAL WORKER,35.0,00,144,SEIU
92340,SHEET METAL WORKER,40.0,00,144,SEIU
92343,SUPERVISOR SHEET METAL WORKER,35.0,00,144,SEIU
92355,WELDER,40.0,00,48,IUOE
92372,SUPERVISOR BRIDGE REPAIRER AND,40.0,00,46,BSOI
92376,SUPERVISOR OF IRONWORK,40.0,00,162,SEIU
92406,HIGHWAY REPAIRER,40.0,00,126,SE37
92472,SUPERVISOR HIGHWAY REPAIRER,40.0,00,187,DC37
92501,AUTO BODY WORKER,40.0,00,96,SEIU
92505,AUTO  MACHINIST,40.0,00,95,SEIU
92506,COOPERATIVE EDUCATION TRAINEE,35.0,00,668,N/U
92508,AUTOMOTIVE SERVICE WORKER,40.0,00,96,SEIU
92508,AUTOMOTIVE SERVICE WORKER,40.0,01,96,SEIU
92508,AUTOMOTIVE SERVICE WORKER,40.0,02,96,SEIU
92510,AUTO MECHANIC,40.0,00,95,SEIU
92511,AUTO MECHANIC (DIESEL),40.0,00,95,SEIU
92517,HELICOPTER MECHANIC (DEP),35.0,00,662,N/U
92575,SUPERVISOR OF MECHANICS(MECHAN,35.0,03,162,SEIU
92575,SUPERVISOR OF MECHANICS(MECHAN,40.0,01,162,SEIU
92575,SUPERVISOR OF MECHANICS(MECHAN,40.0,02,162,SEIU
9257A,SUPERVISOR OF MECHANICS-ME MGL,35.0,00,771,N/U
92580,DIRECTOR OF MOTOR TRANSPORT (P,35.0,00,162,SEIU
92587,MARINE MAINTENANCE MECHANIC,35.0,01,96,SEIU
92587,MARINE MAINTENANCE MECHANIC,35.0,02,96,SEIU
92590,TELEPHONE SERVICE TECHNICIAN,35.0,01,132,DC37
92590,TELEPHONE SERVICE TECHNICIAN,35.0,02,132,DC37
92610,MACHINIST,40.0,00,95,SEIU
92611,MACHINIST'S HELPER,40.0,00,95,SEIU
92705,FURNITURE MAINTAINER,40.0,00,158,DC37
92710,FURNITURE MAINTAINER'S HELPER,40.0,00,158,DC37
94045,ASSISTANT DIRECTOR OF ADMINIST,35.0,00,774,N/U
94047,DEPUTY ADMINISTRATION ASSISTAN,35.0,00,664,N/U
94055,LEGISLATIVE COORDINATOR,35.0,00,774,N/U
94056,EXECUTIVE LEGISLATIVE COORDINA,35.0,00,774,N/U
94063,ASSISTANT LEGISLATIVE INFORMAT,35.0,00,883,N/U
94065,LEGISLATIVE INFORMATION ASSIST,35.0,00,883,N/U
94069,SENIOR LEGISLATIVE FINANCIAL A,35.0,00,178,ALE
94074,COUNCIL MEMBER AIDE,35.0,00,178,ALE
94200,COUNSEL TO THE BOARD (BOE),35.0,00,992,N/U
94201,SENIOR ADMINISRATOR (BOARD OF,35.0,00,24,CWA
94202,SENIOR ADMINISTRATIVE ASSISTAN,35.0,00,24,CWA
94203,CHIEF CLERK (BOARD OF ELECTION,35.0,00,774,N/U
94204,DEPUTY CHIEF CLERK (BOARD OF E,35.0,00,774,N/U
94206,ADMINISTRATIVE ASSOCIATE (BOAR,35.0,00,24,CWA
94207,ADMINISTRATIVE ASSISTANT (BOE),35.0,00,24,CWA
94208,DIRECTOR OF EQUIPMENT (BOARD O,35.0,00,24,CWA
94209,INSPECTOR (BOARD OF ELECTIONS),35.0,00,24,CWA
94210,VOTING MACHINE TECHNICIAN (BOA,35.0,00,24,CWA
94211,SENIOR VOTING MACHINE TECHNICI,35.0,00,24,CWA
