Key_3_13,D3,D8,D177,D60,D10,D64,D83,D739,D158,D660,D187,D209,D146,D607,D87,D659,D182,D217,D469
1736,0.0,0.55614454,0.000514,0.0,0.304903902,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0714,0.0,0.4343265,0.0,0.0943,0.539307845,0.0
2516,0.0,0.442358988,0.000514,0.0,0.463596129,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
1607,0.0,0.108425688,0.000514,0.0588,0.225374341,0.0289,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.142857143,0.0,0.482118687,0.0,0.0943,0.539307845,0.0
2410,0.05,0.580298953,0.341275774,0.0,0.36664736,0.151268543,0.222222222,0.0455,0.0,0.0286,0.836961625,0.751077536,0.0952,0.0,0.307537755,0.25,0.205480788,0.539307845,0.0833
1950,0.15,0.488972057,0.105874731,0.0,0.357839021,0.166666669,0.111111111,0.136363636,0.0,0.0,0.748823334,0.296797516,0.0952,0.214285714,0.406708296,0.125,0.0943,0.290258385,0.166666667
3260,0.15,0.506644588,0.259094593,0.0,0.171155139,0.125083903,0.111111111,0.0909,0.0444,0.0571,0.836961625,0.296797516,0.0476,0.0,0.351471889,0.125,0.0943,0.539307845,0.166666667
1529,0.15,0.503116911,0.417791277,0.0,0.262403299,0.0102,0.222222222,0.25,0.0444,0.0571,0.836961625,0.296797516,0.0714,0.214285714,0.335155789,0.25,0.0943,0.539307845,0.166666667
734,0.1,0.596230373,0.000514,0.0,0.246619296,0.0789,0.0,0.0909,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024227,0.0,0.0943,0.539307845,0.166666667
1351,0.05,0.416412416,0.185815871,0.0,0.326269476,0.0,0.222222222,0.113636364,0.0667,0.0857,0.836961625,0.538304676,0.285714286,0.0714,0.291221824,0.229166667,0.249008517,0.539307845,0.0
842,0.0,0.0678,0.000514,0.0,0.270079463,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.351472058,0.0,0.0943,0.539307845,0.0
2635,0.15,0.548167492,0.291716832,0.0,0.34603134,0.0789,0.111111111,0.159090909,0.0,0.0286,0.836961625,0.296797516,0.142857143,0.0,0.307537755,0.125,0.0943,0.539307845,0.0833
1776,0.1,0.582147412,0.500562633,0.0,0.368641387,0.166666669,0.555555556,0.181818182,0.0,0.285714286,0.756684951,0.595124438,0.523809524,0.214285714,0.175735352,0.604166667,0.498060378,0.312472697,0.166666667
2640,0.1,0.454054495,0.0963,0.0,0.320024185,0.333333344,0.111111111,0.136363636,0.0,0.0,0.646169967,0.296797516,0.0952,0.142857143,0.4343265,0.125,0.0943,0.269759089,0.333333333
2336,0.05,0.538240617,0.384497551,0.0,0.331253234,0.0,0.222222222,0.0682,0.0,0.114285714,0.836961625,0.296797516,0.30952381,0.0714,0.235985586,0.25,0.0943,0.539307845,0.0
2367,0.0,0.588199336,0.71145962,0.0,0.369734077,0.0,0.555555556,0.0,0.0,0.457142857,0.836961625,0.791537285,0.357142857,0.0,0.148117318,0.625,0.625338621,0.539307845,0.0
350,0.0,0.580045012,0.372591759,0.0,0.337001276,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.693191825,0.404761905,0.0,0.219669486,0.375,0.438414277,0.539307845,0.0
3310,0.15,0.585444864,0.18927036,0.0,0.26658437,0.0,0.111111111,0.159090909,0.0444,0.0,0.836961625,0.296797516,0.0,0.0714,0.379090093,0.125,0.0943,0.539307845,0.25
2879,0.05,0.512171433,0.160071136,0.0,0.340809505,0.166666669,0.111111111,0.0455,0.0,0.0,0.756175349,0.296797516,0.0,0.0714,0.379090093,0.125,0.0943,0.311032731,0.166666667
931,0.05,0.523153953,0.46578429,0.0,0.283842684,0.0,0.222222222,0.0909,0.0,0.0286,0.836961625,0.296797516,0.0714,0.0,0.335155789,0.354166667,0.0943,0.539307845,0.166666667
1369,0.05,0.333862196,0.0711,0.0395,0.0928,0.0,0.666666667,0.0455,0.222222222,0.228571429,0.836961625,0.296797516,0.380952381,0.0,0.425727691,0.25,0.0943,0.539307845,0.0
3401,0.0,0.562543609,0.511576606,0.0,0.270989705,0.0,0.222222222,0.0,0.0444,0.142857143,0.836961625,0.296797516,0.0714,0.0,0.208367213,0.25,0.0943,0.539307845,0.0
1976,0.1,0.508341337,0.253114156,0.15326586,0.088,0.0144,0.333333333,0.204545455,0.222222222,0.0857,0.836961625,1.0,0.380952381,0.0714,0.175735352,0.125,0.263989121,0.539307845,0.0
3071,0.2,0.37740762,0.000514,0.0588,0.164270678,0.182089274,0.111111111,0.181818182,0.111111111,0.0,0.836961625,0.296797516,0.0476,0.0,0.43432633,0.0,0.0943,0.539307845,0.25
1555,0.05,0.603715896,0.44098908,0.0,0.37237801,0.166666669,0.333333333,0.0455,0.0,0.114285714,0.757440766,0.705427075,0.19047619,0.0714,0.263603451,0.375,0.320205665,0.314608378,0.166666667
880,0.05,0.556033002,0.118706442,0.0,0.345435066,0.0881,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.470816753,0.125,0.0943,0.539307845,0.0
418,0.15,0.289280576,0.000514,0.0882,0.186139617,0.283995746,0.0,0.0909,0.0889,0.0,0.836961625,0.296797516,0.119047619,0.0,0.561114906,0.0,0.0943,0.539307845,0.0
1871,0.3,0.527297124,0.18088201,0.00941,0.192200088,0.166666669,0.222222222,0.386363636,0.0889,0.142857143,0.748153407,0.407517264,0.261904762,0.285714286,0.330142639,0.208333333,0.121421451,0.288365396,0.166666667
2881,0.15,0.566600086,0.36413521,0.00621,0.254536324,0.0,0.333333333,0.272727273,0.0,0.114285714,0.836961625,0.296797516,0.333333333,0.214285714,0.26360379,0.25,0.0943,0.539307845,0.0
3184,0.0,0.542155549,0.257282101,0.0,0.281752544,0.0,0.111111111,0.0,0.0667,0.0286,0.836961625,0.296797516,0.0,0.0,0.252301348,0.125,0.0943,0.539307845,0.0
1850,0.1,0.398541198,0.106346871,0.0,0.350947819,0.166666669,0.0,0.0909,0.0,0.0,0.743137547,0.296797516,0.0952,0.0,0.406708296,0.0,0.0943,0.274192244,0.166666667
3354,0.05,0.591588416,0.485569571,0.0,0.385621266,0.0,0.333333333,0.0909,0.0,0.114285714,0.836961625,0.801269871,0.261904762,0.0714,0.208367383,0.354166667,0.352491169,0.539307845,0.0
747,0.0,0.662684237,0.125473779,0.0,0.409764041,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.406708127,0.125,0.0943,0.539307845,0.0
719,0.05,0.489162429,0.163572839,0.0588,0.184211537,0.0,0.111111111,0.0909,0.0889,0.0,0.836961625,0.296797516,0.119047619,0.0,0.4343265,0.125,0.0943,0.539307845,0.166666667
66,0.15,0.534366841,0.36910317,0.0,0.264748284,0.0933,0.222222222,0.227272727,0.0444,0.0571,0.836961625,0.296797516,0.142857143,0.214285714,0.362773993,0.25,0.0943,0.539307845,0.166666667
73,0.0,0.517719546,0.256350936,0.0275,0.352307669,0.0,0.111111111,0.0,0.0,0.0286,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
1843,0.0,0.658756155,0.584412042,0.0,0.389896577,0.0,0.444444444,0.0,0.0,0.228571429,0.836961625,0.923158919,0.619047619,0.0,0.120499114,0.5,0.708070563,0.539307845,0.0
409,0.0,0.236740045,0.000514,0.0588,0.168729395,0.0,0.111111111,0.0,0.111111111,0.0,0.836961625,0.296797516,0.0,0.0,0.428310618,0.0,0.0943,0.539307845,0.0
1476,0.05,0.608503779,0.533166511,0.0275,0.376761126,0.166666669,0.444444444,0.0682,0.0,0.257142857,0.758374082,0.745794133,0.380952381,0.0,0.175735352,0.5,0.446421993,0.317245619,0.166666667
994,0.05,0.55167353,0.173070719,0.0,0.33984792,0.0838,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0714,0.379090093,0.125,0.0943,0.539307845,0.0833
201,0.0,0.412388606,0.000514,0.0,0.161382303,0.0,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.45951448,0.0,0.0943,0.539307845,0.0
3277,0.15,0.485278989,0.386178894,0.0356,0.148344712,0.0589,0.333333333,0.25,0.155555556,0.171428571,0.836961625,0.296797516,0.285714286,0.142857143,0.291222163,0.25,0.0943,0.539307845,0.0
2032,0.05,0.691077768,0.135210351,0.0,0.39312659,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.406708127,0.125,0.0943,0.539307845,0.0
1860,0.05,0.459863651,0.109250531,0.0,0.323334001,0.249730779,0.111111111,0.0682,0.0,0.0,0.738911856,0.296797516,0.166666667,0.0714,0.4343265,0.125,0.0943,0.262251848,0.166666667
2714,0.0,0.386199296,0.000514,0.0,0.390360623,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
3095,0.05,0.610135702,0.145303651,0.0275,0.373610791,0.249730779,0.111111111,0.0455,0.0,0.0,0.751010616,0.296797516,0.0476,0.0714,0.406708296,0.125,0.0943,0.296438915,0.166666667
2529,0.0,0.618770666,0.808161724,0.0,0.371945502,0.0,0.555555556,0.0,0.0,0.342857143,0.836961625,0.89952264,0.452380952,0.0,0.120498945,0.625,0.665507228,0.539307845,0.0
2424,0.05,0.0678,0.000514,0.0,0.146878555,0.0734,0.0,0.0909,0.111111111,0.0,0.836961625,0.296797516,0.0714,0.0,0.472245091,0.0,0.0943,0.539307845,0.0
293,0.1,0.558631481,0.653459867,0.00621,0.253299507,0.0,0.444444444,0.25,0.0222,0.228571429,0.836961625,0.296797516,0.214285714,0.214285714,0.192051283,0.375,0.0943,0.539307845,0.0
2626,0.0,0.540534965,0.574536451,0.0,0.323696275,0.0,0.444444444,0.0,0.0,0.257142857,0.836961625,0.902674144,0.285714286,0.0,0.219669486,0.5,0.534219708,0.539307845,0.0
2063,0.0,0.502329842,0.379867958,0.0294,0.2804239,0.0,0.333333333,0.0,0.0222,0.2,0.836961625,0.817768921,0.404761905,0.0,0.219669656,0.375,0.346894437,0.539307845,0.0
3276,0.0,0.684418567,0.578316192,0.055,0.378553025,0.0,0.444444444,0.0,0.0,0.257142857,0.836961625,0.903879131,0.523809524,0.0,0.120499114,0.5,0.533379928,0.539307845,0.0
1078,0.05,0.570967145,0.292304383,0.0275,0.345100253,0.166666669,0.333333333,0.0455,0.0,0.0,0.748239295,0.719469806,0.30952381,0.0,0.263603621,0.25,0.198507899,0.288608086,0.166666667
3231,0.15,0.526093657,0.203463408,0.0,0.421934204,0.0545,0.111111111,0.136363636,0.0,0.0,0.836961625,0.720582101,0.142857143,0.142857143,0.252301517,0.125,0.197169668,0.539307845,0.25
784,0.05,0.0678,0.000514,0.0,0.174771933,0.0789,0.0,0.0682,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.45951448,0.0,0.0943,0.539307845,0.166666667
2695,0.1,0.526113356,0.337241602,0.0,0.331505541,0.166666669,0.222222222,0.136363636,0.0222,0.0571,0.74292569,0.296797516,0.119047619,0.142857143,0.362773993,0.25,0.0943,0.273593606,0.166666667
2214,0.05,0.511484875,0.363993568,0.0,0.314237615,0.102557979,0.222222222,0.0455,0.0,0.142857143,0.836961625,0.296797516,0.166666667,0.0714,0.291221655,0.25,0.0943,0.539307845,0.0833
2786,0.1,0.573279472,0.451984692,0.0,0.359972349,0.333333344,0.555555556,0.159090909,0.0,0.314285714,0.663364749,0.509477685,0.595238095,0.142857143,0.230971759,0.625,0.374547602,0.293575161,0.333333333
1631,0.0,0.532644792,0.454410966,0.0,0.323226155,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.927839829,0.214285714,0.0,0.263603621,0.375,0.389430683,0.539307845,0.0
531,0.0,0.530591188,0.698425938,0.0,0.252913683,0.0,0.555555556,0.0,0.0,0.342857143,0.836961625,0.938870093,0.357142857,0.0,0.120498945,0.5,0.398532822,0.539307845,0.0
2772,0.1,0.204380368,0.000514,0.117647068,0.159979597,0.161919076,0.0,0.0909,0.133333333,0.0,0.836961625,0.296797516,0.0476,0.0,0.45064243,0.0,0.0943,0.539307845,0.166666667
953,0.25,0.493196903,0.19476292,0.0,0.34128932,0.0,0.222222222,0.25,0.0,0.0,0.836961625,0.603837419,0.119047619,0.214285714,0.26360379,0.208333333,0.282718939,0.539307845,0.0
1011,0.15,0.550091623,0.448417414,0.0,0.38201658,0.38825801,0.444444444,0.227272727,0.0,0.285714286,0.663204425,0.532001668,0.476190476,0.285714286,0.23097159,0.5,0.374038316,0.293817852,0.333333333
266,0.0,0.555820536,0.521709251,0.0,0.352037638,0.0,0.333333333,0.0,0.0,0.171428571,0.836961625,0.919312231,0.380952381,0.0,0.192051452,0.375,0.243276337,0.539307845,0.0
977,0.0,0.537786588,0.444081596,0.0588,0.196301897,0.0,0.444444444,0.0,0.0222,0.171428571,0.836961625,0.877925569,0.333333333,0.0,0.192051283,0.375,0.368674555,0.539307845,0.0
1240,0.2,0.513055814,0.299556975,0.0543,0.386056186,0.0,0.222222222,0.25,0.0,0.0571,0.836961625,0.670389767,0.238095238,0.214285714,0.235985417,0.104166667,0.233123117,0.539307845,0.0
102,0.2,0.494395852,0.270877105,0.0,0.316269505,0.0878,0.222222222,0.318181818,0.0,0.0571,0.805074265,0.296797516,0.0952,0.285714286,0.390392196,0.25,0.0943,0.449204783,0.166666667
534,0.15,0.506522613,0.219749609,0.0,0.224540199,0.0,0.222222222,0.159090909,0.0,0.0571,0.836961625,0.296797516,0.142857143,0.0714,0.26360379,0.125,0.0943,0.539307845,0.0
1176,0.0,0.631015923,0.528704789,0.0,0.332783466,0.0,0.555555556,0.0,0.0,0.342857143,0.836961625,0.913472679,0.595238095,0.0,0.148117148,0.625,0.536478989,0.539307845,0.0
834,0.2,0.511550156,0.0797,0.0,0.343065076,0.333333344,0.111111111,0.181818182,0.0,0.0,0.634821296,0.296797516,0.119047619,0.214285714,0.4343265,0.125,0.0943,0.24959956,0.333333333
1290,0.05,0.552342147,0.262963517,0.0,0.345061433,0.00507,0.222222222,0.0455,0.0,0.0,0.836961625,0.496361867,0.19047619,0.0714,0.371646042,0.25,0.156757255,0.539307845,0.0
2115,0.1,0.337356282,0.000514,0.0588,0.125768325,0.0789,0.111111111,0.0682,0.111111111,0.0,0.836961625,0.296797516,0.0476,0.0,0.351472058,0.0,0.0943,0.539307845,0.166666667
2400,0.0,0.458600686,0.000514,0.0294,0.294113601,0.0,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.323853855,0.0,0.0943,0.539307845,0.0
2026,0.05,0.513808775,0.351573668,0.0,0.317026674,0.0589,0.222222222,0.0227,0.0222,0.0286,0.836961625,0.729619502,0.19047619,0.0,0.307537755,0.25,0.202062068,0.539307845,0.0
2646,0.25,0.221279345,0.0473,0.0,0.303179239,0.0,0.222222222,0.340909091,0.0,0.0857,0.836961625,0.683181165,0.142857143,0.285714286,0.346458231,0.208333333,0.290271547,0.539307845,0.0
2116,0.2,0.567028179,0.415960424,0.0,0.264749574,0.0102,0.222222222,0.272727273,0.0444,0.0571,0.836961625,0.773555174,0.119047619,0.285714286,0.263603621,0.25,0.214247015,0.539307845,0.166666667
752,0.0,0.63177535,0.697667892,0.0,0.366790988,0.0,0.666666667,0.0,0.0,0.514285714,0.836961625,0.905408537,0.714285714,0.0,0.0766,0.75,0.677497128,0.539307845,0.0
3087,0.15,0.503514519,0.154465787,0.0,0.24196902,0.0,0.222222222,0.181818182,0.0,0.0286,0.836961625,0.296797516,0.142857143,0.0,0.235985417,0.104166667,0.0943,0.539307845,0.0
664,0.1,0.596737526,0.315717272,0.0,0.393706096,0.0298,0.333333333,0.159090909,0.0,0.0857,0.836961625,0.47216944,0.214285714,0.142857143,0.235985417,0.333333333,0.242284854,0.539307845,0.0
1592,0.0,0.545235791,0.325128593,0.0376,0.220714745,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.870046809,0.357142857,0.0,0.219669486,0.25,0.368289881,0.539307845,0.0
1082,0.25,0.335237586,0.0974,0.0,0.322296274,0.0,0.222222222,0.340909091,0.0,0.0286,0.836961625,0.695323724,0.261904762,0.285714286,0.318840028,0.208333333,0.29310513,0.539307845,0.0
3423,0.05,0.507414717,0.282898309,0.0,0.329750089,0.166666669,0.222222222,0.0455,0.0,0.0,0.758173677,0.712425268,0.0952,0.0714,0.335155958,0.25,0.199981579,0.316679341,0.166666667
1518,0.05,0.537362557,0.167391926,0.0,0.344635666,0.166666669,0.111111111,0.0455,0.0,0.0,0.75776714,0.296797516,0.0,0.0714,0.379090093,0.125,0.0943,0.315530603,0.166666667
1187,0.2,0.527802291,0.54060009,0.0,0.293224496,0.333333344,0.333333333,0.272727273,0.0,0.114285714,0.663988869,0.607591417,0.261904762,0.214285714,0.302524943,0.375,0.175665865,0.294448849,0.416666667
3386,0.2,0.598372162,0.289778435,0.0,0.165592832,0.17688987,0.333333333,0.318181818,0.0889,0.2,0.756490272,0.683042128,0.19047619,0.142857143,0.219669317,0.208333333,0.192569837,0.311922598,0.166666667
3244,0.1,0.555115916,0.578219141,0.0,0.287523179,0.166666669,0.333333333,0.136363636,0.0,0.0,0.740589535,0.296797516,0.142857143,0.0714,0.318840366,0.375,0.0943,0.266992412,0.333333333
2649,0.1,0.569109341,0.151270974,0.0,0.355605668,0.0,0.111111111,0.113636364,0.0222,0.0286,0.836961625,0.766325254,0.166666667,0.0714,0.307537755,0.125,0.206125523,0.539307845,0.0
2482,0.2,0.55369533,0.540857144,0.0,0.283920157,0.166666669,0.222222222,0.227272727,0.0,0.114285714,0.756324222,0.713305835,0.119047619,0.142857143,0.247287521,0.25,0.196774159,0.311453395,0.166666667
1483,0.05,0.585444864,0.625068526,0.0,0.287610887,0.0,0.333333333,0.0909,0.0,0.0,0.836961625,0.296797516,0.119047619,0.0,0.291222163,0.375,0.0943,0.539307845,0.166666667
3138,0.1,0.184089302,0.000514,0.0588,0.166408417,0.0789,0.0,0.0682,0.133333333,0.0,0.836961625,0.296797516,0.0238,0.0,0.423024227,0.0,0.0943,0.539307845,0.166666667
2556,0.05,0.603655451,0.567580257,0.0,0.363708889,0.166666669,0.555555556,0.0682,0.0,0.4,0.757870206,0.629327525,0.619047619,0.0714,0.175735521,0.625,0.529392324,0.315821832,0.166666667
2034,0.3,0.375538113,0.0309,0.0,0.33927944,0.166666669,0.0,0.113636364,0.0,0.0,0.749510438,0.296797516,0.0952,0.0,0.362774162,0.0,0.0943,0.292199913,0.333333333
1595,0.1,0.435203752,0.249518024,0.0,0.311890425,0.0,0.333333333,0.136363636,0.0,0.171428571,0.836961625,0.296797516,0.380952381,0.142857143,0.374076435,0.25,0.0943,0.539307845,0.0
1244,0.05,0.63303235,0.571881976,0.0,0.364234264,0.166666669,0.555555556,0.0682,0.0,0.314285714,0.757853028,0.613662696,0.571428571,0.0714,0.175735352,0.625,0.548300934,0.315773294,0.166666667
453,0.1,0.183972427,0.000514,0.0882,0.159554247,0.0789,0.0,0.0909,0.155555556,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.166666667
2315,0.0,0.428590504,0.000514,0.0294,0.180899974,0.0144,0.111111111,0.0,0.0889,0.0,0.836961625,0.296797516,0.0952,0.0,0.400692753,0.0,0.0943,0.539307845,0.0
697,0.0,0.210679691,0.000514,0.0,0.250095832,0.0,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0238,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
180,0.1,0.274634208,0.000514,0.0,0.252302722,0.244983187,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0238,0.0,0.478260634,0.0,0.0943,0.539307845,0.166666667
1667,0.0,0.405877953,0.0479,0.0882,0.228730383,0.0,0.222222222,0.0,0.0889,0.0857,0.836961625,0.52027622,0.5,0.0,0.203353725,0.125,0.159731704,0.539307845,0.0
32,0.0,0.188360315,0.000514,0.0882,0.122369428,0.0,0.111111111,0.0,0.0889,0.0,0.836961625,0.296797516,0.0476,0.0,0.470816584,0.0,0.0943,0.539307845,0.0
1824,0.05,0.536915175,0.515849471,0.0,0.229403338,0.0,0.444444444,0.159090909,0.0222,0.171428571,0.836961625,0.896695555,0.333333333,0.142857143,0.219669656,0.375,0.235485339,0.539307845,0.0
1649,0.1,0.519838795,0.0645,0.0,0.367690953,0.333333344,0.111111111,0.0909,0.0,0.0,0.631185369,0.296797516,0.0714,0.142857143,0.4343265,0.125,0.0943,0.241995243,0.333333333
1382,0.0,0.620236289,0.516455384,0.0,0.343677493,0.0,0.555555556,0.0,0.0,0.342857143,0.836961625,0.884274922,0.69047619,0.0,0.148117318,0.625,0.522175628,0.539307845,0.0
703,0.05,0.611090564,0.686223747,0.0,0.279474131,0.0,0.555555556,0.159090909,0.0,0.228571429,0.836961625,0.894331928,0.452380952,0.142857143,0.120498945,0.5,0.375365711,0.539307845,0.0
3426,0.0,0.212382087,0.000514,0.0294,0.175724157,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0238,0.0,0.351472058,0.0,0.0943,0.539307845,0.0
444,0.05,0.439482723,0.236452866,0.0275,0.334270509,0.166666669,0.333333333,0.0682,0.0222,0.0571,0.747185736,0.378273161,0.261904762,0.0714,0.318840028,0.25,0.181793555,0.285631077,0.166666667
2867,0.1,0.0678,0.000514,0.0882,0.17092917,0.0789,0.0,0.0909,0.111111111,0.0,0.836961625,0.296797516,0.0476,0.0,0.45064243,0.0,0.0943,0.539307845,0.166666667
1588,0.1,0.391713984,0.122960946,0.0,0.324657403,0.166666669,0.111111111,0.0909,0.0,0.0,0.752201596,0.296797516,0.0714,0.142857143,0.406708296,0.125,0.0943,0.299804229,0.166666667
660,0.15,0.443801486,0.112002056,0.176470591,0.187156706,0.171635612,0.111111111,0.181818182,0.133333333,0.0571,0.748262199,0.51559531,0.238095238,0.142857143,0.4180104,0.125,0.150499534,0.288672804,0.166666667
1307,0.0,0.276602944,0.000514,0.0,0.425332268,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
1084,0.25,0.513200194,0.365019161,0.0,0.329780712,0.0,0.333333333,0.363636364,0.0,0.142857143,0.836961625,0.664550216,0.19047619,0.285714286,0.24728769,0.333333333,0.280492166,0.539307845,0.0
1426,0.1,0.567843079,0.0616,0.0275,0.425878405,0.333333344,0.0,0.0682,0.0,0.0,0.644291882,0.296797516,0.0476,0.0,0.406708296,0.0,0.0943,0.261604673,0.333333333
2754,0.05,0.602338187,0.4993613,0.0,0.380686521,0.0,0.333333333,0.0682,0.0,0.2,0.836961625,0.883811466,0.476190476,0.0714,0.192051452,0.375,0.233372343,0.539307845,0.0
196,0.1,0.547251444,0.313839205,0.0,0.304205274,0.17688987,0.111111111,0.136363636,0.0222,0.0286,0.751772156,0.296797516,0.0476,0.0714,0.362773993,0.125,0.0943,0.298590775,0.166666667
786,0.2,0.474027256,0.261520867,0.0944,0.148429133,0.0589,0.333333333,0.272727273,0.222222222,0.171428571,0.836961625,0.296797516,0.333333333,0.142857143,0.318840536,0.229166667,0.0943,0.539307845,0.0
2963,0.0,0.586125586,0.000514,0.0,0.463248875,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.478260465,0.0,0.0943,0.539307845,0.0
2303,0.0,0.681279683,0.579242111,0.055,0.378247711,0.0,0.444444444,0.0,0.0,0.257142857,0.836961625,0.903879131,0.476190476,0.0,0.120499114,0.5,0.534631472,0.539307845,0.0
1590,0.0,0.58571263,0.487927647,0.0,0.382147268,0.0,0.333333333,0.0,0.0,0.114285714,0.836961625,0.817259119,0.142857143,0.0,0.235985417,0.375,0.34557246,0.539307845,0.0
1238,0.25,0.538431444,0.408340612,0.0,0.26474949,0.0647,0.222222222,0.318181818,0.0444,0.0571,0.836961625,0.759929555,0.119047619,0.285714286,0.263603621,0.25,0.204380946,0.539307845,0.25
2468,0.0,0.527884376,0.27185286,0.00667,0.290074411,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
12,0.1,0.516446016,0.143491159,0.0,0.237691461,0.0,0.333333333,0.136363636,0.0889,0.171428571,0.836961625,0.296797516,0.380952381,0.142857143,0.374076604,0.25,0.0943,0.539307845,0.0
756,0.05,0.535666217,0.150536534,0.0,0.345373654,0.00507,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0714,0.415580346,0.125,0.0943,0.539307845,0.0
2920,0.0,0.467895771,0.000514,0.0,0.406234997,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0238,0.0,0.443198549,0.0,0.0943,0.539307845,0.0
1551,0.05,0.594629806,0.409463256,0.0,0.36556657,0.166666669,0.444444444,0.0682,0.0,0.114285714,0.758185129,0.746999119,0.476190476,0.0714,0.219669656,0.5,0.322492036,0.316711699,0.166666667
3002,0.15,0.173865496,0.000514,0.0,0.325379829,0.0585,0.0,0.0455,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.25
1102,0.2,0.49797087,0.257268986,0.0356,0.163175118,0.255445696,0.333333333,0.318181818,0.111111111,0.171428571,0.747764048,0.296797516,0.333333333,0.214285714,0.346458231,0.25,0.0943,0.287265196,0.166666667
3004,0.0,0.528157425,0.380513216,0.0376,0.220022567,0.0,0.444444444,0.0,0.0,0.171428571,0.836961625,0.820735042,0.238095238,0.0,0.247287859,0.375,0.353282188,0.539307845,0.0
