eyemove/table_0_0.label,eyemove/table_0_0.meanFixDur,eyemove/table_0_0.timePrtctg,eyemove/table_0_0.firstfixDur,Key_0_0
0,239.0,0.0253,239.0,7103
1,199.0,0.0193,199.0,2101
1,199.0,0.005,339.0,7127
0,80.0,0.007,139.0,2370
1,129.0,0.0275,139.0,4701
0,99.0,0.0102,80.0,6266
1,20.0,0.0018,20.0,3843
1,139.0,0.0534,139.0,2330
1,119.0,0.0534,119.0,4589
0,478.0,0.012,159.0,2425
0,139.0,0.0187,139.0,7549
0,80.0,0.0144,80.0,3858
1,179.0,0.0195,179.0,7493
1,199.0,0.0739,239.0,261
1,318.0,0.0416,318.0,4862
0,199.0,0.0096,99.0,768
1,259.0,0.0065,259.0,222
0,119.0,0.0209,139.0,3763
0,100.0,0.0196,100.0,3733
1,179.0,0.0131,179.0,843
1,99.0,0.0212,99.0,6333
1,99.0,0.0208,99.0,2078
1,179.0,0.0257,179.0,7304
0,139.0,0.0245,139.0,6479
0,99.0,0.0166,99.0,4457
1,100.0,0.0081,99.0,6287
0,238.0,0.0514,238.0,304
0,159.0,0.0204,159.0,1943
1,298.0,0.0533,298.0,5211
1,139.0,0.0079,139.0,6885
0,199.0,0.0212,199.0,3773
0,99.5,0.028,119.0,5766
1,179.0,0.0201,139.0,6937
1,219.0,0.0866,219.0,95
1,219.0,0.0234,199.0,631
0,279.0,0.0211,279.0,6764
0,179.0,0.0317,179.0,2188
1,119.0,0.0188,119.0,2922
0,80.0,0.0116,278.0,6560
0,80.0,0.0114,80.0,686
1,239.0,0.0203,239.0,56
0,319.0,0.0341,319.0,1717
0,298.0,0.0179,298.0,958
0,159.0,0.0491,159.0,2386
0,179.0,0.0178,179.0,2164
0,179.0,0.0107,99.0,7384
1,20.0,0.002,20.0,5921
0,179.0,0.0161,179.0,3381
0,159.0,0.0173,219.0,3253
1,100.0,0.0131,100.0,887
0,179.0,0.0172,179.0,1277
1,189.0,0.0905,179.0,3602
0,139.0,0.0164,139.0,6377
0,179.0,0.0364,179.0,5798
0,219.0,0.0297,219.0,7427
1,119.0,0.0231,119.0,5067
0,239.0,0.0534,239.0,1175
1,80.0,0.0093,80.0,5632
1,222.6,0.0748,139.0,4618
1,179.0,0.0375,179.0,4127
0,89.5,0.032,80.0,2582
0,80.0,0.01,80.0,6606
1,159.0,0.0491,159.0,2448
1,338.0,0.0787,338.0,559
1,99.0,0.0255,80.0,6955
1,239.0,0.0308,239.0,2129
0,99.0,0.0142,99.0,3978
1,139.0,0.0302,139.0,4101
0,89.5,0.0653,80.0,2468
1,139.0,0.0151,139.0,3909
1,199.0,0.0329,199.0,5611
1,179.0,0.0178,179.0,4714
1,139.0,0.025,139.0,1192
0,219.0,0.022,219.0,1686
1,80.0,0.0166,80.0,2994
0,159.0,0.0321,139.0,5315
0,149.5,0.0748,159.0,1714
0,259.0,0.0265,159.0,3027
0,139.0,0.0175,139.0,5877
1,159.0,0.0227,159.0,3948
1,119.0,0.027,119.0,5328
0,159.0,0.1177,239.0,1337
1,99.0,0.0102,80.0,2018
0,99.0,0.0219,99.0,4206
1,99.0,0.0127,99.0,3491
1,179.0,0.0336,179.0,3440
0,139.0,0.0134,139.0,4908
0,139.0,0.0112,139.0,7183
0,159.0,0.0209,159.0,6979
0,179.0,0.0172,179.0,4742
0,159.0,0.0262,159.0,2857
1,119.0,0.008,119.0,4595
0,179.0,0.04,159.0,2716
0,169.0,0.0302,199.0,4046
0,99.0,0.0084,99.0,4878
1,179.0,0.0348,179.0,5212
1,159.0,0.0192,159.0,6716
0,119.0,0.0277,119.0,2438
1,109.5,0.0186,119.0,6243
0,159.0,0.1067,119.0,5162
0,199.0,0.0161,119.0,3365
1,139.0,0.0213,318.0,430
0,140.0,0.018,140.0,3000
0,80.0,0.0118,80.0,4968
0,159.0,0.0159,199.0,1162
0,20.0,0.0034,120.0,4728
0,120.0,0.0074,120.0,1611
1,278.0,0.0303,278.0,4249
0,80.0,0.0068,80.0,4130
1,239.0,0.0143,239.0,2206
0,179.0,0.0167,179.0,6151
0,119.5,0.0239,159.0,7162
1,239.0,0.016,239.0,6142
0,119.0,0.0214,219.0,878
1,159.0,0.0152,159.0,298
0,179.0,0.0613,179.0,7577
1,132.3333,0.0366,119.0,4135
1,139.0,0.028,179.0,3912
0,199.0,0.0223,199.0,2968
1,139.0,0.0118,139.0,6588
0,139.0,0.0305,139.0,4057
0,139.0,0.0125,139.0,5689
0,139.0,0.0104,139.0,7351
1,99.0,0.0186,99.0,2004
1,99.0,0.0147,99.0,3798
0,139.0,0.0165,139.0,1932
0,99.0,0.0105,139.0,3073
1,119.0,0.02,119.0,2305
0,179.0,0.0153,179.0,4923
1,129.5,0.0304,179.0,829
0,89.5,0.0571,99.0,4442
1,199.0,0.0237,199.0,7231
1,219.0,0.0264,219.0,4475
0,278.0,0.0496,80.0,6277
0,139.0,0.0163,139.0,5859
1,259.0,0.0228,259.0,5955
0,159.0,0.0257,159.0,7526
1,209.0,0.0421,199.0,6679
1,80.0,0.0065,99.0,2096
1,338.0,0.0766,338.0,5935
0,338.0,0.0337,179.0,4358
0,199.0,0.0199,199.0,6282
1,139.0,0.0124,139.0,2012
1,139.0,0.0119,99.0,6755
1,258.0,0.0526,258.0,2585
0,219.0,0.0281,120.0,4221
1,238.0,0.1185,238.0,5753
0,139.0,0.02,139.0,6974
0,538.0,0.1267,538.0,3034
1,139.0,0.1296,139.0,1808
1,199.0,0.017,199.0,3900
1,239.0,0.0347,239.0,1064
1,139.0,0.025,139.0,254
1,99.0,0.0066,99.0,6297
0,238.0,0.0393,99.0,4261
0,159.0,0.0456,199.0,5661
0,99.0,0.0183,99.0,5148
1,248.5,0.062,199.0,7346
1,198.5,0.0763,219.0,6773
0,99.0,0.008,139.0,2815
0,199.0,0.0179,199.0,991
0,179.0,0.0503,179.0,2158
0,179.0,0.0269,179.0,5547
0,179.0,0.0162,179.0,6970
1,80.0,0.0064,139.0,273
1,100.0,0.02,100.0,2579
0,80.0,0.0048,80.0,1858
1,99.0,0.0114,99.0,7045
1,159.0,0.0483,139.0,3715
0,238.0,0.074,238.0,7426
0,119.0,0.0233,119.0,548
0,180.0,0.0045,199.0,2115
0,80.0,0.0054,80.0,4215
0,239.0,0.0238,239.0,3833
0,159.0,0.0204,159.0,6435
1,139.0,0.0251,139.0,1289
1,199.0,0.0263,199.0,1370
0,279.0,0.0507,279.0,640
0,169.0,0.0435,139.0,7266
1,139.0,0.0093,139.0,5034
1,139.0,0.0237,119.0,6671
0,179.0,0.0467,179.0,1365
0,258.0,0.0338,258.0,2273
0,199.0,0.0453,199.0,4071
1,139.0,0.0283,139.0,2045
0,112.6667,0.07,139.0,3405
0,219.0,0.025,219.0,1683
0,159.0,0.0136,159.0,29
0,99.0,0.0304,99.0,5059
0,159.0,0.0414,179.0,667
1,149.0,0.0572,139.0,6968
1,358.0,0.0431,358.0,6681
1,159.0,0.0143,159.0,1694
1,139.0,0.0217,139.0,4546
1,119.0,0.0102,119.0,2344
1,179.0,0.0166,258.0,4177
1,80.0,0.0146,80.0,5102
1,199.0,0.0213,199.0,4342
0,99.0,0.0192,99.0,2750
1,139.0,0.023,139.0,6634
0,219.0,0.0209,219.0,5435
1,99.0,0.0167,99.0,3886
0,179.0,0.0393,179.0,1642
1,80.0,0.0098,80.0,2685
0,319.0,0.0197,120.0,3994
0,80.0,0.0125,80.0,2148
1,80.0,0.023,80.0,724
0,179.0,0.0196,179.0,6413
1,119.0,0.0264,119.0,996
0,139.0,0.0391,139.0,6834
1,139.0,0.0176,139.0,4814
0,179.0,0.0218,179.0,2107
0,179.0,0.0359,179.0,3125
1,278.0,0.0886,278.0,6825
1,179.0,0.0133,179.0,1718
0,179.0,0.0278,179.0,2743
1,298.0,0.0144,298.0,7585
1,438.0,0.0562,199.0,5489
0,238.0,0.027,119.0,4280
0,100.0,0.0157,139.0,4246
0,119.0,0.0272,119.0,4098
1,100.0,0.0103,100.0,870
0,109.5,0.0411,80.0,684
0,139.0,0.0362,139.0,7525
1,199.0,0.0328,199.0,1507
1,99.0,0.0194,159.0,6406
0,159.0,0.0163,159.0,4932
0,119.0,0.0211,119.0,3020
1,139.0,0.0133,139.0,5544
0,99.0,0.0163,99.0,4320
0,179.0,0.0301,179.0,2222
1,258.0,0.0398,258.0,1731
1,199.0,0.0074,199.0,550
0,159.0,0.0188,239.0,1140
0,139.0,0.0152,139.0,4193
1,20.0,0.0018,20.0,5898
0,120.0,0.0074,120.0,5703
0,89.5,0.0295,80.0,2790
1,99.0,0.0048,239.0,4777
0,239.0,0.0296,239.0,274
1,80.0,0.0672,80.0,3486
1,159.0,0.0152,119.0,5486
0,179.0,0.0179,179.0,3032
0,228.75,0.0615,159.0,4316
0,179.0,0.0239,179.0,682
0,139.0,0.0182,179.0,5114
0,249.0,0.0126,219.0,3106
1,80.0,0.0338,80.0,4568
0,179.0,0.0166,179.0,1999
1,20.0,0.0016,20.0,5731
1,139.0,0.019,139.0,1393
1,99.0,0.0199,99.0,4109
0,239.0,0.0245,258.0,4766
1,80.0,0.0163,80.0,598
0,99.0,0.0124,99.0,7392
0,199.0,0.0151,199.0,5001
0,80.0,0.0171,80.0,2372
0,159.0,0.0114,239.0,2891
0,239.0,0.022,239.0,5818
1,159.0,0.0319,159.0,1430
1,159.0,0.0392,159.0,7141
0,80.0,0.0387,80.0,1449
1,417.0,0.0355,417.0,4713
1,120.0,0.0134,120.0,3474
0,139.0,0.0395,139.0,7061
0,179.0,0.036,179.0,5863
1,139.0,0.0315,139.0,1697
0,179.0,0.0834,179.0,4754
1,186.0,0.0596,219.0,6017
1,229.0,0.181,239.0,2036
1,179.0,0.0187,239.0,2618
1,179.0,0.0322,99.0,4831
0,159.0,0.0379,159.0,2113
1,199.0,0.0248,199.0,4972
1,99.0,0.0306,99.0,1934
0,179.0,0.0111,179.0,6395
1,199.0,0.0339,219.0,2032
1,145.6667,0.0777,99.0,1899
1,199.0,0.0074,219.0,5945
0,239.0,0.0171,239.0,122
0,179.0,0.0107,179.0,2491
0,20.0,0.0018,100.0,4512
0,179.0,0.0092,179.0,2069
0,119.0,0.0223,119.0,4490
0,99.0,0.0147,99.0,744
0,80.0,0.0108,159.0,1352
0,139.0,0.0052,139.0,1311
1,139.0,0.0229,139.0,5260
1,119.0,0.0102,119.0,1180
0,99.0,0.0061,80.0,6102
0,259.0,0.0259,259.0,4909
0,179.0,0.0161,179.0,315
1,99.0,0.0099,99.0,4478
1,199.0,0.0265,199.0,3242
1,139.0,0.0195,139.0,3205
1,139.0,0.0163,139.0,3934
0,139.0,0.0139,139.0,5905
1,189.5,0.0919,239.0,5225
0,159.0,0.0194,159.0,2723
0,139.0,0.0279,139.0,6302
1,139.0,0.0148,99.0,3957
1,109.0,0.0186,119.0,3753
1,238.0,0.0147,238.0,1929
0,139.0,0.0164,139.0,5771
0,139.0,0.0097,139.0,5757
1,139.0,0.0251,139.0,3228
0,99.0,0.0179,99.0,1354
0,80.0,0.0075,80.0,4704
0,219.0,0.0177,219.0,4296
0,119.0,0.0119,119.0,1076
1,119.5,0.0198,258.0,7465
0,100.0,0.0093,119.0,6537
1,199.0,0.1022,199.0,7051
1,99.0,0.0155,99.0,282
1,80.0,0.0137,258.0,6101
1,159.0,0.0119,159.0,4045
0,258.0,0.0782,258.0,1000
1,179.0,0.0348,179.0,4528
1,219.0,0.0435,219.0,5391
0,139.0,0.0314,139.0,2905
0,239.0,0.0254,139.0,1490
0,119.0,0.0159,119.0,3251
1,139.0,0.0244,139.0,6434
0,139.0,0.0179,139.0,2146
1,179.0,0.0128,179.0,4859
1,99.0,0.0212,99.0,5128
1,258.0,0.0343,258.0,2208
1,238.5,0.0286,338.0,6756
0,99.0,0.0048,99.0,6501
0,258.0,0.0147,258.0,7397
0,179.0,0.0196,179.0,3366
0,179.0,0.0388,179.0,4323
0,159.0,0.0159,159.0,5829
1,339.0,0.0798,339.0,3718
0,80.0,0.0039,80.0,6217
1,80.0,0.0068,80.0,1358
1,179.0,0.0111,179.0,3319
1,278.0,0.0328,298.0,611
1,239.0,0.0474,239.0,4409
1,199.0,0.0681,199.0,4652
0,159.0,0.0183,159.0,981
0,259.0,0.0412,259.0,3571
1,179.0,0.0571,179.0,6355
0,179.0,0.0417,159.0,2517
0,139.0,0.0104,239.0,1783
1,119.0,0.0407,119.0,5722
1,159.0,0.0143,159.0,2793
1,106.3333,0.0577,100.0,4755
1,99.0,0.0106,99.0,2512
0,239.0,0.043,239.0,973
1,80.0,0.0134,80.0,930
1,119.0,0.0233,119.0,7345
0,80.0,0.0086,80.0,1975
0,238.0,0.0429,238.0,1556
1,219.0,0.0338,219.0,3674
0,99.0,0.0184,99.0,7412
0,219.0,0.0234,219.0,4747
0,99.0,0.0295,99.0,1095
0,179.0,0.0212,179.0,7020
0,179.0,0.0323,179.0,1729
1,209.0,0.0467,279.0,5313
1,179.0,0.0171,179.0,2778
0,189.0,0.0625,159.0,5751
0,139.0,0.0149,179.0,2480
0,159.0,0.0129,199.0,357
1,219.0,0.0166,219.0,4282
1,199.0,0.0307,199.0,4600
1,149.0,0.0317,199.0,5830
0,178.6667,0.0431,139.0,5920
0,159.0,0.0181,159.0,5537
0,298.0,0.0207,298.0,6285
0,258.0,0.0742,258.0,2532
0,239.0,0.0369,239.0,2167
0,139.0,0.0125,139.0,6059
0,238.0,0.0445,238.0,6052
0,100.0,0.0326,100.0,270
1,100.0,0.0222,100.0,172
1,80.0,0.0118,80.0,4538
1,179.0,0.0131,179.0,3005
0,258.0,0.0273,179.0,4470
0,99.0,0.0124,99.0,85
0,179.0,0.0124,179.0,1738
0,99.0,0.011,99.0,3710
1,378.0,0.0477,378.0,5453
0,139.0,0.0122,139.0,804
0,438.0,0.027,438.0,5383
0,119.0,0.0229,119.0,5396
1,80.0,0.0144,80.0,6808
0,99.0,0.0092,99.0,1573
1,199.0,0.0165,139.0,4434
0,80.0,0.006,80.0,6009
0,139.0,0.022,139.0,6699
0,179.0,0.0272,179.0,2959
0,80.0,0.0066,239.0,3998
1,179.0,0.0204,179.0,6442
1,179.0,0.0152,179.0,6922
1,179.0,0.0195,179.0,5558
1,339.0,0.0446,339.0,5364
0,99.0,0.0166,99.0,6686
1,139.0,0.0184,139.0,3468
0,219.0,0.0147,159.0,3252
0,139.0,0.0169,139.0,310
1,238.0,0.0287,238.0,6816
0,119.0,0.0481,119.0,4542
0,146.0,0.0439,219.0,1053
1,89.5,0.0866,99.0,7475
1,238.0,0.0229,238.0,5926
1,199.0,0.0307,199.0,7409
0,119.0,0.0185,179.0,646
1,99.0,0.0453,99.0,3543
1,139.0,0.0245,139.0,2502
0,89.5,0.0265,179.0,7386
0,139.0,0.0362,139.0,1612
1,99.0,0.0317,99.0,1325
0,438.0,0.0846,438.0,7309
0,119.0,0.0158,119.0,4414
0,99.0,0.0109,99.0,3739
1,80.0,0.0183,80.0,4267
0,199.0,0.0199,239.0,3382
0,199.0,0.0253,278.0,4395
1,179.0,0.0219,99.0,1810
0,239.0,0.0378,239.0,4706
0,112.6667,0.1251,80.0,567
0,298.0,0.0682,298.0,1517
0,179.0,0.0162,179.0,938
0,109.5,0.0202,80.0,3973
1,109.0,0.0175,119.0,2010
1,219.0,0.0244,219.0,2423
1,258.0,0.0467,258.0,4871
1,109.0,0.0522,119.0,5938
1,80.0,0.0205,80.0,4317
0,339.0,0.0339,159.0,4982
0,99.5,0.0405,80.0,4564
0,80.0,0.0111,80.0,3266
0,119.0,0.0221,119.0,6517
0,179.0,0.0172,179.0,5732
1,379.0,0.0379,359.0,2099
1,239.0,0.0395,219.0,787
0,139.0,0.0195,139.0,562
1,139.0,0.0476,139.0,5150
1,120.0,0.0097,120.0,7408
0,99.0,0.0102,99.0,2100
1,298.0,0.0144,159.0,5361
1,99.0,0.0146,99.0,507
0,159.0,0.023,159.0,3131
1,179.0,0.0234,179.0,3346
1,219.0,0.0317,219.0,4703
1,139.0,0.0294,139.0,3638
1,80.0,0.0082,80.0,5063
0,359.0,0.009,279.0,2712
1,338.0,0.0678,338.0,2507
1,259.0,0.0174,179.0,2943
0,239.0,0.0261,239.0,511
0,139.0,0.018,139.0,6804
0,139.0,0.0072,139.0,2933
0,80.0,0.0112,80.0,1730
0,119.0,0.012,179.0,2767
0,199.0,0.0259,199.0,1723
0,189.0,0.0569,159.0,4173
1,149.0,0.0346,159.0,6793
1,139.0,0.0242,139.0,6558
1,179.0,0.0417,179.0,3887
0,258.0,0.0259,139.0,1284
0,159.0,0.006,159.0,852
1,139.0,0.0237,139.0,7434
0,139.0,0.0419,159.0,1907
1,139.0,0.0267,139.0,3324
0,169.0,0.0749,139.0,4198
1,129.0,0.0392,159.0,7335
1,139.0,0.0148,139.0,2939
0,219.0,0.0055,179.0,1239
1,199.0,0.0123,199.0,6719
1,159.0,0.0136,159.0,3770
1,219.0,0.0259,179.0,888
0,219.0,0.029,219.0,4061
0,219.0,0.0271,219.0,4675
0,140.0,0.0123,140.0,4970
1,99.0,0.0118,99.0,7565
0,130.0,0.0066,279.0,4865
1,219.0,0.0218,99.0,3487
0,219.0,0.0224,219.0,4088
1,139.0,0.0338,179.0,5280
0,199.0,0.0401,199.0,7036
0,258.0,0.0299,100.0,2079
0,169.0,0.0288,199.0,5949
1,219.0,0.0446,219.0,4614
1,159.0,0.0212,159.0,5953
1,99.0,0.0141,80.0,1863
1,140.0,0.0159,140.0,444
0,199.0,0.0165,199.0,5043
0,179.0,0.0153,179.0,1011
0,199.0,0.0178,199.0,896
1,219.0,0.0336,219.0,2253
0,99.0,0.0184,99.0,564
1,219.0,0.0244,219.0,6739
1,179.0,0.0226,179.0,3582
0,179.0,0.0067,179.0,863
1,179.0,0.024,99.0,5449
1,99.0,0.0211,99.0,6147
1,100.0,0.0075,100.0,4287
1,99.0,0.0214,99.0,3458
0,179.0,0.0219,179.0,2228
1,239.0,0.0217,239.0,6794
1,80.0,0.0177,80.0,5539
1,139.0,0.0308,139.0,794
0,99.0,0.0366,99.0,4007
0,318.0,0.0305,318.0,7160
1,179.0,0.0224,179.0,7001
1,179.0,0.0192,179.0,5521
1,99.0,0.0172,99.0,1102
0,139.0,0.0357,139.0,4125
0,139.0,0.0154,139.0,42
1,179.0,0.0198,119.0,5323
1,159.0,0.0293,179.0,5076
1,159.0,0.0119,159.0,979
1,80.0,0.0274,80.0,629
0,338.0,0.045,338.0,5352
1,139.0,0.0143,139.0,6862
0,89.5,0.0316,99.0,3658
1,99.0,0.0124,238.0,746
1,179.0,0.0259,179.0,7530
1,199.0,0.0119,557.0,6965
1,119.0,0.0137,119.0,1719
0,258.0,0.0265,258.0,426
0,99.0,0.0102,99.0,1969
0,119.0,0.0203,139.0,3830
0,299.0,0.0385,299.0,2625
1,159.0,0.0268,159.0,1386
1,159.0,0.02,159.0,5589
1,139.0,0.0249,139.0,1601
0,119.0,0.0159,119.0,7573
0,179.0,0.0222,179.0,3609
1,219.0,0.021,219.0,3245
0,219.0,0.0212,219.0,3126
1,219.0,0.0147,139.0,4665
0,258.0,0.0227,258.0,5517
1,219.0,0.0275,219.0,3784
0,259.0,0.0547,259.0,3629
1,99.0,0.0128,99.0,1213
0,179.0,0.0323,80.0,7220
0,109.5,0.0425,100.0,5010
0,119.0,0.012,80.0,6713
1,219.0,0.0283,219.0,6578
1,159.0,0.0321,159.0,5570
0,99.5,0.0221,80.0,2378
1,80.0,0.0099,80.0,5394
1,119.0,0.0187,119.0,6227
1,99.0,0.0479,99.0,3307
1,298.0,0.0524,298.0,4681
0,99.0,0.0153,99.0,4967
0,159.0,0.0153,139.0,7371
0,80.0,0.0081,80.0,4074
1,80.0,0.006,80.0,4712
1,99.0,0.0219,99.0,5922
1,80.0,0.008,239.0,6670
0,119.5,0.0393,139.0,137
0,139.0,0.0128,139.0,7111
0,99.0,0.0071,99.0,7607
0,99.0,0.0124,99.0,4220
1,80.0,0.0122,80.0,3935
1,219.0,0.0375,219.0,7007
0,139.0,0.0143,139.0,6485
0,258.0,0.0311,258.0,2114
0,179.0,0.0067,179.0,356
1,99.0,0.0125,179.0,1895
1,99.0,0.012,99.0,5210
1,259.0,0.0231,259.0,6067
0,179.0,0.0173,179.0,1417
1,139.0,0.0308,139.0,6306
1,259.0,0.0339,259.0,5327
0,199.0,0.0572,199.0,4582
1,119.0,0.0422,139.0,5484
0,238.0,0.0344,238.0,5646
0,278.0,0.0647,278.0,5459
0,80.0,0.0086,80.0,3217
0,99.0,0.0106,99.0,1746
1,139.0,0.017,139.0,300
1,179.0,0.0179,139.0,6334
0,179.0,0.0192,179.0,2998
1,129.0,0.0276,139.0,3184
1,259.0,0.0436,259.0,2338
1,119.0,0.0377,119.0,6917
0,259.0,0.0222,219.0,3599
1,20.0,0.002,20.0,1811
0,258.0,0.0213,258.0,7142
0,149.5,0.0532,139.0,3966
0,119.5,0.0557,159.0,43
1,199.0,0.0193,199.0,5028
1,139.0,0.016,139.0,5638
1,179.0,0.012,179.0,1578
1,179.0,0.0195,179.0,6007
0,179.0,0.0801,119.0,7026
1,100.0,0.0106,100.0,3239
1,239.0,0.058,140.0,4894
0,80.0,0.0135,80.0,2473
0,99.0,0.0112,99.0,3615
1,99.0,0.0134,99.0,5581
0,139.0,0.0247,139.0,2361
0,159.0,0.0095,159.0,1010
0,159.0,0.0242,159.0,3387
1,99.0,0.0127,80.0,366
0,119.3333,0.0382,80.0,921
1,159.0,0.0169,159.0,5891
1,239.0,0.0271,239.0,3092
1,129.5,0.0744,80.0,2818
0,179.0,0.03,139.0,6401
1,179.0,0.0107,199.0,2455
1,99.0,0.0102,99.0,5531
0,60.0,0.0093,60.0,5899
1,20.0,0.0018,20.0,3561
1,139.0,0.025,179.0,2244
1,99.5,0.0191,100.0,4004
1,139.0,0.0119,139.0,3786
0,139.0,0.0125,139.0,936
1,199.0,0.0113,238.0,1305
0,358.0,0.0539,139.0,6446
1,338.0,0.0578,338.0,1212
0,219.0,0.0266,219.0,6654
0,258.0,0.0347,258.0,5817
1,119.0,0.0315,119.0,3368
1,159.0,0.058,159.0,5462
0,139.0,0.0288,139.0,2888
0,209.0,0.0943,219.0,4749
0,99.0,0.0088,99.0,6625
0,199.0,0.0341,199.0,6006
0,219.0,0.0392,219.0,1702
0,99.0,0.0265,99.0,1716
0,139.0,0.0083,100.0,198
1,179.0,0.0257,179.0,5497
0,139.0,0.0104,139.0,7117
0,139.0,0.0149,139.0,455
0,129.0,0.0742,119.0,173
1,99.5,0.0296,119.0,4231
0,179.0,0.023,179.0,6811
1,179.0,0.011,279.0,2590
0,100.0,0.0101,100.0,7186
0,99.0,0.011,99.0,7357
0,80.0,0.0132,80.0,7504
1,239.0,0.0431,239.0,3146
0,119.0,0.0272,119.0,3424
1,339.0,0.0435,339.0,3831
1,165.3333,0.0615,99.0,1512
0,179.0,0.0346,179.0,1173
0,238.0,0.0677,238.0,3415
0,80.0,0.0341,80.0,6242
1,179.0,0.0158,179.0,3229
1,139.0,0.0323,99.0,4697
0,80.0,0.0228,80.0,5838
1,199.0,0.0223,199.0,5186
1,119.0,0.0148,119.0,7262
1,119.0,0.027,119.0,5481
1,159.0,0.0362,159.0,6291
1,119.0,0.0153,119.0,3562
1,179.0,0.0407,179.0,4303
1,219.0,0.022,219.0,5022
0,349.0,0.0176,299.0,4235
1,219.0,0.0368,219.0,4689
1,109.5,0.0676,139.0,4533
0,258.0,0.0185,258.0,6550
1,119.0,0.0148,119.0,5598
0,139.0,0.05,258.0,352
1,159.0,0.0129,159.0,789
1,120.0,0.0109,120.0,3654
1,179.0,0.0201,179.0,4830
1,120.0,0.0182,120.0,6001
0,119.0,0.0122,119.0,4307
1,298.0,0.0437,298.0,7171
0,179.0,0.0315,179.0,4340
0,239.0,0.0255,239.0,4877
1,219.0,0.0188,219.0,947
0,139.0,0.0132,119.0,5437
1,218.5,0.0547,139.0,6398
0,239.0,0.0292,239.0,500
0,219.0,0.0131,298.0,2288
0,159.0,0.0359,159.0,2589
1,109.5,0.0336,139.0,239
0,179.0,0.0145,179.0,14
0,139.0,0.0227,139.0,7048
0,89.5,0.032,80.0,6607
1,80.0,0.0089,80.0,7218
1,159.0,0.0672,159.0,2759
0,219.0,0.021,219.0,2476
0,219.0,0.0285,219.0,3093
1,100.0,0.0228,100.0,4368
1,119.5,0.0255,139.0,2973
0,179.0,0.0448,199.0,3001
1,100.0,0.0103,100.0,2210
1,20.0,0.0047,20.0,2796
1,159.0,0.0168,219.0,6694
0,239.0,0.0573,239.0,2820
1,99.0,0.0066,99.0,4163
0,159.0,0.0256,159.0,3292
1,99.0,0.0182,99.0,76
1,139.0,0.02,219.0,6175
1,139.0,0.01,199.0,3277
1,80.0,0.0119,80.0,4465
1,219.0,0.0318,219.0,604
0,558.0,0.0423,558.0,6037
0,119.0,0.0223,119.0,796
0,279.0,0.0424,179.0,2075
1,298.0,0.0466,298.0,4785
0,139.0,0.0093,139.0,3790
1,139.0,0.0206,139.0,802
1,99.0,0.0419,139.0,3117
1,99.0,0.0096,99.0,6279
1,139.0,0.0274,139.0,7112
1,159.0,0.0708,159.0,7255
0,417.0,0.0201,99.0,5504
0,119.0,0.0245,99.0,4456
0,80.0,0.0163,80.0,1246
1,139.0,0.0086,139.0,323
1,239.0,0.0205,159.0,5249
0,99.0,0.0069,298.0,312
1,179.0,0.0107,298.0,210
0,99.0,0.0141,99.0,5021
0,199.0,0.0184,199.0,1829
0,99.0,0.0157,99.0,770
1,199.0,0.0151,199.0,6908
1,20.0,0.0036,219.0,7004
1,259.0,0.0266,139.0,606
0,179.0,0.0543,179.0,4509
1,119.0,0.0176,119.0,529
1,179.0,0.0126,179.0,6123
0,179.0,0.0539,179.0,4324
1,139.0,0.0133,139.0,290
0,99.0,0.0118,99.0,4158
0,99.0,0.0135,99.0,1422
1,199.0,0.0288,199.0,92
1,179.0,0.0729,119.0,2524
1,238.0,0.0399,238.0,1306
0,169.0,0.095,199.0,4086
1,209.0,0.0475,219.0,1632
0,179.0,0.0409,179.0,4820
1,239.0,0.0464,239.0,3254
0,338.0,0.0552,338.0,7291
0,199.0,0.0231,199.0,6984
1,119.0,0.0118,119.0,2149
1,139.0,0.0139,258.0,7009
1,219.0,0.049,219.0,4562
0,99.0,0.012,99.0,6549
0,159.0,0.0232,99.0,94
0,139.0,0.0158,139.0,3839
0,100.0,0.0133,100.0,5348
0,179.0,0.0233,179.0,3139
0,139.0,0.0152,139.0,2780
1,179.0,0.0353,179.0,7562
0,379.0,0.0638,379.0,6524
0,238.5,0.0179,179.0,7413
0,179.0,0.0318,179.0,6386
0,179.0,0.011,179.0,1561
1,139.0,0.0201,139.0,2009
1,100.0,0.0112,100.0,6923
1,179.0,0.0102,179.0,7388
0,258.0,0.0505,258.0,813
1,159.0,0.0791,159.0,7354
0,89.5,0.03,80.0,5277
0,159.0,0.0435,159.0,5560
1,99.0,0.0356,99.0,1237
0,199.0,0.0399,199.0,3766
0,99.0,0.0237,99.0,6494
1,239.0,0.022,239.0,712
1,258.0,0.0368,258.0,3215
0,100.0,0.0148,100.0,621
1,139.0,0.0434,139.0,7250
1,159.0,0.0197,159.0,2318
0,139.0,0.0256,139.0,3930
0,139.0,0.04,139.0,409
1,185.6667,0.1554,219.0,4147
1,99.0,0.0615,99.0,3323
1,99.0,0.0185,99.0,2462
1,179.0,0.0302,179.0,6196
1,169.0,0.0209,159.0,3532
1,238.0,0.0295,238.0,7572
0,99.0,0.0305,99.0,1830
1,179.0,0.0162,179.0,1141
1,238.0,0.0147,238.0,525
0,119.0,0.0118,119.0,1209
1,99.0,0.0106,99.0,7559
1,638.0,0.178,638.0,3369
1,119.5,0.0472,139.0,3480
1,278.0,0.0172,199.0,1874
1,199.0,0.0242,199.0,917
1,99.0,0.0255,99.0,213
