Key_1_1,landingPos,firstSaccLen,P2stFixation
984,76.8798,244.6268,0
3747,53.4462,130.0961,0
7374,54.4656,430.6173,0
805,78.008,210.072,0
7033,129.2797,196.2549,0
6498,91.5765,118.6276,0
1423,23.4094,158.0925,0
3456,3.6401,260.5691,0
6750,57.5782,0.0,1
4587,109.7691,69.615,0
5421,120.7901,152.6434,0
3597,56.2694,105.9292,0
7064,70.5071,200.6795,1
6471,56.7737,155.1137,1
1154,86.5852,105.9552,1
5846,77.674,170.7527,0
3551,40.0281,152.6106,0
4856,49.0765,121.2456,0
5875,200.6053,56.6789,0
3238,70.4716,98.0816,1
999,64.2067,297.7302,1
4283,35.5985,249.2519,1
4599,45.0999,0.0,1
5227,109.6643,130.853,0
1904,85.4283,140.0652,1
6649,75.6059,72.5431,1
6747,45.5439,170.0625,1
2812,83.0692,78.1361,0
2639,143.2829,307.5,0
1692,139.79,153.0964,0
7310,40.302,115.1564,0
2848,100.8067,102.0061,0
5056,58.4508,141.5141,0
3590,90.4489,86.8692,0
4001,76.5278,275.8754,0
5461,31.6938,132.141,0
167,37.6198,93.0336,0
5644,50.5594,283.9036,0
4309,41.503,144.105,0
2093,92.7968,83.6436,0
5988,56.356,105.1095,0
1791,130.9809,252.5005,0
1106,67.1193,80.604,0
5187,9.3408,99.2837,0
4632,116.0711,0.0,0
6091,98.7041,132.1637,0
758,154.4668,51.7035,0
4695,120.6255,398.0154,0
2197,49.5707,485.4083,0
275,43.0813,71.1354,0
4032,103.5012,113.5892,0
6555,53.584,200.1225,0
7084,122.5612,233.1577,0
2710,121.837,77.785,0
3752,21.1009,320.7437,0
2388,35.4295,210.402,0
5430,78.7734,55.581,1
5708,183.3146,88.7426,1
6757,53.9004,50.6211,1
5815,62.0846,111.0101,1
5923,76.3217,73.8326,1
2261,32.5576,84.257,1
3381,116.4238,195.7173,1
4269,66.2118,90.5345,1
6337,80.9568,105.2331,1
4646,227.7158,391.2994,0
2029,940.1707,1097.7561,0
1949,75.3077,239.4097,0
3738,74.6073,114.0932,0
6086,90.1471,0.0,1
2948,67.4036,99.0568,1
5383,99.9162,97.5141,1
6818,84.6301,283.1855,0
7108,62.8172,225.633,0
3096,103.1855,0.0,0
3531,19.4551,105.0762,0
5650,112.331,413.2723,0
6917,70.2353,297.1952,0
1236,121.1249,503.1073,0
4125,27.8298,163.233,0
48,73.2069,71.6415,0
919,59.1143,110.5226,0
967,92.6499,169.5007,0
838,31.6267,446.5087,0
5596,1009.3707,266.6927,1
1978,162.5769,194.5308,0
2895,95.2956,198.6064,0
5110,22.2036,204.4749,0
929,61.8425,110.3291,0
5832,51.0221,177.7196,1
4691,21.36,445.6865,1
396,48.1923,89.4539,0
468,24.4591,109.1788,0
7017,116.5526,116.2723,1
7217,45.1054,200.0625,1
4574,46.306,165.0242,0
5304,8.3815,85.3478,0
6145,39.7398,97.6281,1
3049,37.5033,61.3922,0
3903,9.8615,175.5862,0
2486,57.0307,311.4161,1
4606,58.8727,83.1039,0
2061,91.7824,177.0664,0
4276,75.3127,95.0842,0
128,146.4923,282.799,0
6425,138.5135,200.0625,0
3467,70.889,76.8651,0
3495,41.0488,603.4211,0
3771,54.7837,155.1403,0
834,70.3651,140.9699,0
5417,43.9318,59.3001,1
4315,42.5118,198.7285,1
7275,64.9942,69.5701,0
5870,7.5166,51.4782,0
3638,101.1163,176.2874,0
5371,53.9004,160.2038,0
3328,46.0977,78.6003,0
4913,18.1246,64.7244,0
1731,66.4248,104.5048,0
1930,37.0742,183.1898,0
7364,64.2573,0.0,0
1562,69.1466,421.4748,0
2807,32.0975,127.548,0
2851,66.6877,144.1882,0
3948,69.5881,141.934,0
3379,62.6498,130.9208,0
1293,82.2572,88.0909,0
3674,48.7083,0.0,1
3444,101.6489,363.5691,1
3326,905.6558,1124.984,1
3573,34.2965,64.7611,1
1148,49.7016,138.9361,1
1823,35.6546,329.3543,0
4803,47.8017,124.6796,0
351,48.8697,114.6833,0
7583,26.7675,300.2732,0
1199,48.7468,73.7445,0
2622,25.5783,82.4697,0
3115,118.0381,1124.0143,1
963,81.5015,179.1382,1
7080,107.6162,179.0845,1
6328,111.2048,243.7263,1
6962,148.9874,197.2777,1
5983,132.1864,425.7056,1
7517,126.0198,113.7948,1
2173,120.0802,331.7699,1
1848,47.7127,81.8123,1
3480,82.9608,303.4967,1
2930,99.1022,194.1604,1
5860,68.893,144.3468,0
4329,36.3593,92.0869,0
1832,13.5093,317.3704,0
6111,95.8188,249.6127,0
7575,108.538,121.6481,0
4313,25.8118,119.5377,0
1070,27.6812,108.0937,0
6502,32.28,423.3536,0
7065,94.7259,148.0008,0
3163,79.0016,84.0729,0
2640,34.3111,73.0616,0
6683,68.469,89.3588,0
1576,7.0178,197.5057,0
3761,10.198,901.6041,0
2865,88.5353,153.209,0
6348,52.4619,369.1206,1
1120,23.5478,80.878,1
3266,84.8999,60.6486,0
2757,65.7647,210.9247,0
327,24.1661,421.4647,1
1411,20.0,163.059,1
7554,75.2629,56.0022,1
1631,63.2001,143.6054,0
3180,83.9836,109.0287,0
5213,36.7764,87.2955,0
3022,139.7507,258.5595,0
4229,48.2701,202.6999,1
1575,78.4618,10.0,1
1230,14.2215,29.5169,1
179,58.5875,109.1444,0
1565,182.8948,280.5539,0
5242,24.4131,316.0775,0
708,65.2993,52.1943,0
7590,11.6297,534.4645,0
6505,73.0924,26.6552,0
5945,50.6063,217.2061,0
4321,80.3197,269.0376,0
6314,94.6414,0.0,1
970,66.4568,314.848,0
3103,60.9631,199.8912,0
6809,76.2316,202.5883,0
3223,31.1328,534.659,0
6968,59.6657,196.7803,0
4962,118.6634,695.034,0
780,57.2931,99.4208,1
5071,26.6271,244.0184,1
4868,31.8944,147.0009,1
5121,138.7813,348.246,1
4603,126.7212,185.2633,1
3138,53.7448,358.8248,0
192,32.2568,192.9696,0
2010,245.726,564.5538,0
2403,6.5765,883.3178,0
1455,77.5145,780.2854,0
2898,77.0146,221.5277,0
1191,8.2006,177.0064,0
3592,44.5028,172.0182,0
2998,30.9556,191.3165,0
1646,4.7434,309.1035,0
4119,14.8071,269.5561,0
6239,95.6622,95.7405,0
5769,67.5463,196.1842,0
4320,83.4865,352.473,0
2597,86.7828,109.2932,0
3990,97.3717,0.0,1
699,61.5406,116.3884,1
3653,125.0,304.0843,1
1134,155.1233,386.1768,0
4554,87.4371,248.6765,0
7121,158.9851,311.5004,1
5884,136.2323,275.2199,1
3720,58.2344,423.5425,1
607,109.6141,104.9381,1
5614,35.5985,632.4043,1
6277,78.7464,122.8587,1
3690,36.5548,435.5232,1
6701,39.702,0.0,0
454,44.8386,142.5491,0
1371,98.718,708.5134,0
2619,75.5811,0.0,0
3682,124.913,181.0028,0
3369,119.1239,183.4864,0
1406,73.0924,96.0833,0
5762,120.8387,299.1927,1
7181,17.2192,384.5939,0
6038,22.8035,50.3314,0
5031,72.8577,275.2063,0
381,75.4205,203.1994,0
4015,50.232,316.942,0
2018,69.4208,61.5183,0
3479,23.6485,135.559,0
3627,90.667,83.2721,0
6459,40.3113,377.002,1
3684,40.7707,360.6279,1
3000,46.3303,89.5126,1
1563,297.8532,251.0428,1
5517,95.9284,23.0705,1
4179,89.6131,188.1203,1
3006,97.6281,181.6549,1
5297,181.844,359.5598,0
735,101.8258,114.2464,0
4872,133.6507,423.5003,0
4174,92.034,171.2921,0
3852,50.01,846.0508,0
1228,68.9148,523.7771,0
2037,42.9331,0.0,1
1698,103.0983,330.7329,0
3904,140.6076,273.27,0
2253,41.9076,488.5064,0
4195,94.3319,772.2288,1
3023,87.7568,433.6104,1
4447,23.6907,346.5927,1
4067,10.5119,143.7228,0
1011,37.4733,113.0531,0
314,98.5723,180.3607,1
669,42.8077,101.6673,1
6162,80.1639,190.6948,1
6121,60.9118,385.573,1
4943,75.0417,0.0,0
3354,93.2872,152.0148,0
1668,28.5044,0.0,1
71,58.5854,76.4003,0
1837,92.0054,196.8972,0
4014,55.2268,183.1338,0
7519,143.0044,201.0622,0
3488,44.0369,505.6108,1
812,72.7083,117.772,1
5675,11.5434,354.9704,1
3290,69.0398,52.6806,0
4177,76.5065,91.6038,1
3908,137.5327,472.7433,1
3985,39.3732,349.1504,1
3820,96.2873,57.6823,1
7008,80.5062,103.0946,1
665,33.0038,210.535,0
956,143.8376,643.6989,1
2794,120.7239,288.4588,1
5473,74.0355,166.1423,0
3228,71.2776,216.9239,0
4138,75.4255,232.7767,0
4549,69.0072,97.5,1
3075,101.415,159.9539,1
5820,101.7693,614.6863,0
3147,400.0153,0.0,0
6333,59.3317,332.6278,0
6921,95.5052,150.1949,0
6843,51.2104,402.4665,0
3461,63.3285,128.6177,0
4814,45.1885,0.0,0
1766,39.6011,59.1798,0
7314,15.5081,78.667,1
1567,15.2069,475.3959,1
3920,37.1618,919.2346,0
6619,66.8674,72.2669,0
3827,22.8035,74.2378,0
6949,72.3136,113.1868,0
1940,91.5874,351.4872,0
6096,36.8409,112.5389,0
4077,90.2358,0.0,0
6761,101.5443,202.4846,0
2679,91.7401,250.9308,0
1697,85.7467,61.1249,0
7397,106.5129,462.4722,1
7512,56.1894,599.8687,0
3375,95.6151,57.0898,0
1924,132.9662,91.9239,1
2321,141.6483,238.2315,1
3686,125.001,749.3659,0
835,100.9604,213.5843,0
374,119.708,149.1107,0
5508,24.1299,467.4497,0
818,99.9162,0.0,0
6759,49.0637,239.9568,0
845,79.0759,72.6034,0
2147,53.1507,429.4147,0
2225,76.5261,60.4669,0
6525,63.4133,144.8491,0
2862,45.9619,203.0025,0
1389,75.5993,100.1062,0
3400,124.7848,113.2751,0
4201,107.6812,183.6532,0
5834,30.4015,114.0175,0
2771,91.214,103.5917,0
2139,67.5666,124.0494,0
5504,89.1403,0.0,1
1222,54.1687,317.6212,0
830,61.131,152.8864,0
4483,95.2169,255.0848,0
2103,45.2355,246.7007,1
2580,77.8155,169.0044,0
2643,71.1758,47.3207,0
3517,45.763,111.1227,0
2507,16.8077,255.5044,0
5222,88.844,127.8251,0
766,33.1436,264.0928,1
359,219.3245,145.1594,0
2477,62.3157,135.5775,0
5271,81.5981,56.0892,1
6963,67.6702,119.1512,1
6027,52.3116,45.401,0
2530,65.0077,94.0811,1
3763,69.1466,715.3143,0
968,30.9919,110.8558,0
5090,38.2688,276.2829,0
2190,39.9061,288.1189,0
6547,52.1536,67.2031,0
6972,35.0036,466.7786,1
1408,52.5856,210.6899,0
7059,83.8004,79.1344,1
1069,106.5188,166.527,1
4831,98.6015,398.0314,0
5177,100.7187,274.1573,1
6925,59.7369,27.7218,1
7215,90.7083,222.8419,0
4010,111.6524,198.697,1
7394,100.4241,20.5061,0
2850,99.3793,78.4618,1
4635,61.1903,102.7533,0
6593,90.5884,146.2395,0
5678,104.2605,318.624,0
5357,56.8727,81.6104,0
3387,156.5,0.0,0
4253,98.1453,114.0175,1
7229,29.6057,100.8179,0
4136,15.0,140.0973,0
3086,45.853,454.303,0
3135,66.5676,450.0725,0
2521,104.2929,84.217,1
1487,140.532,93.4077,1
3435,127.06,203.141,0
421,37.1214,245.0,0
5547,56.6149,106.5235,0
2259,91.0673,1006.3332,1
5318,65.6601,148.1022,1
4744,45.31,208.0601,0
2663,66.4906,200.8109,0
1608,88.2638,150.6196,0
2210,53.1648,147.2753,0
4677,80.0156,305.6796,0
5768,124.6796,434.7419,0
361,117.3882,133.9123,1
7202,68.7095,23.4361,1
1953,80.9089,209.1531,0
1088,39.702,671.4239,0
6510,76.2955,113.4251,1
253,23.6907,0.0,0
4399,71.5856,102.0943,0
1439,51.0882,122.602,0
1566,41.1127,179.959,0
1805,51.6624,240.1755,1
5908,28.8141,382.4585,1
5655,41.3038,54.7951,1
5196,48.2597,249.3657,1
2203,84.4349,108.721,1
3209,154.1825,234.5767,1
519,94.7008,105.5711,1
6424,33.0492,548.5002,0
2396,90.7331,118.938,0
4799,105.4147,304.8942,0
285,81.0586,310.3244,1
5106,27.2809,215.5023,1
2922,91.6365,0.0,0
2494,56.8793,246.224,0
747,66.2816,253.7839,1
2076,79.3788,153.6953,1
3037,40.3764,93.8416,0
4213,145.5764,394.7851,1
7344,54.0393,110.8885,0
1644,47.6288,550.3135,0
1712,58.1743,194.1237,1
1927,38.0033,265.0924,0
1677,60.5248,361.8207,1
4552,53.0519,493.0254,1
605,100.0562,236.8459,1
4178,11.7686,473.4052,0
7170,21.4709,256.5122,0
5974,78.4618,215.5371,0
1063,76.7626,153.1878,0
6964,63.1269,134.6338,0
3862,159.3989,0.0,1
4727,92.057,207.8702,0
5958,36.8409,105.5047,0
6486,60.9118,149.459,0
1443,173.693,457.3513,0
3530,48.7083,134.5232,0
5120,57.2189,112.661,0
1009,80.7666,200.6801,0
3919,33.712,172.8504,0
5493,71.8053,824.4387,1
4373,58.0539,203.3624,1
5285,99.4585,104.2017,0
3004,101.8455,223.1098,0
5240,26.4055,182.6588,0
4942,87.1005,125.7309,0
3148,86.1177,446.1852,0
1705,92.3066,349.6159,1
1928,81.2604,309.5933,1
4634,70.1445,97.0322,1
7245,44.1616,161.4102,1
4471,43.3503,430.3045,0
4824,36.7865,159.803,0
7393,53.0377,0.0,0
2562,106.265,753.9504,1
2790,50.9828,229.0775,0
8,82.6831,99.1073,1
6440,71.5996,269.0116,1
1046,110.354,635.4577,1
7027,76.896,58.1227,1
5772,92.1805,208.8373,1
7274,6.8007,383.2039,1
643,93.2751,177.8145,1
4750,99.4309,125.1259,1
1854,52.4047,880.3602,0
986,55.0568,92.0448,0
7237,67.7532,87.122,0
4878,54.5092,72.5017,0
5390,55.7315,104.561,0
869,42.1723,115.8123,0
563,193.1864,726.654,0
5148,97.0168,358.9596,0
4184,91.6106,233.2349,0
5420,119.7675,146.8681,0
5588,97.1815,805.7745,1
7412,42.547,0.0,0
2586,52.4238,212.9842,0
1684,58.6941,195.0519,1
5533,48.9923,326.974,1
1357,63.0099,525.1726,0
6762,67.9577,81.2804,0
2393,38.4708,179.747,0
6966,29.2746,230.895,1
2534,101.5603,201.0603,0
4525,34.5398,109.5046,0
243,35.4295,765.1283,0
2894,104.969,323.7132,0
5981,90.1388,142.8863,0
5653,96.4326,543.5301,0
2217,71.5437,110.6526,0
914,84.5059,125.6433,0
2789,58.5342,108.0289,0
797,66.6202,110.6368,1
4614,28.3769,809.7711,1
4192,22.8528,112.5178,0
437,16.5076,356.1685,0
2452,93.5214,138.0226,0
4967,69.9214,397.305,0
7552,151.0033,283.4806,0
7516,156.5032,208.1952,0
5104,60.7063,76.6322,0
5293,67.7588,238.4722,0
3650,166.0369,607.0908,0
3578,89.1361,115.8285,0
4915,82.0549,454.5025,0
1005,55.5,102.511,0
2410,73.0839,112.1606,0
3553,74.3186,169.5029,0
6492,140.5036,383.4795,0
3769,64.3467,0.0,0
1307,234.8111,621.5002,1
283,72.2011,63.1447,0
6313,73.7462,221.6309,1
1672,149.413,187.0541,1
7249,141.5035,256.0176,1
4359,79.2465,95.0224,1
298,97.6844,164.8006,1
3654,148.5034,269.0297,1
2134,89.8568,610.6685,1
2773,70.7549,278.4044,0
52,94.6322,263.9555,0
7327,22.6108,244.2048,0
1409,118.7697,218.0573,0
3795,50.9166,103.8472,0
4035,107.4209,223.7856,1
3385,62.002,114.5044,0
87,23.0326,295.7047,0
3136,43.5,140.5889,0
3074,50.3016,134.1641,0
5146,55.0091,633.6981,1
4811,7.0711,327.112,0
6198,132.1003,252.6267,0
915,48.5103,142.5877,0
4121,8.0156,88.0057,0
5790,97.8174,161.6114,0
2615,26.1008,25.8118,0
4286,55.084,189.0298,0
7465,168.0476,197.6259,0
497,62.2274,299.6352,1
1032,170.3555,236.5338,1
7161,54.8657,161.038,1
6914,126.9212,752.7008,0
2081,65.2993,569.5184,1
774,75.2396,538.1889,1
2820,84.0788,211.9104,1
4122,16.6208,133.5758,1
5074,100.5199,134.1808,1
3287,54.5206,88.1717,0
3821,79.6273,77.0406,1
4623,78.6384,387.3619,1
549,43.2897,329.7764,1
2238,71.5891,121.878,1
3710,71.339,116.0172,1
5313,24.5204,158.4653,1
2441,27.2259,89.5237,1
5595,59.4243,120.7653,1
1430,51.0416,139.0,1
7421,68.0294,158.749,1
69,81.6241,534.8724,0
7534,19.4743,55.599,0
5325,24.1868,70.9102,0
7293,58.809,138.153,0
3318,44.0454,103.3562,0
5415,41.3824,68.2495,0
2456,35.0,59.7097,0
7180,87.9318,547.0448,0
6736,47.1301,198.0511,0
2626,50.4207,106.4249,0
4388,79.6775,114.5535,0
4454,53.1601,68.4124,0
357,89.4707,624.838,1
5867,121.1487,180.1,1
1817,67.309,167.1743,1
2086,93.4893,125.004,1
4148,121.7631,97.3255,1
3496,105.0762,185.7969,1
4738,88.8608,838.5335,1
55,48.0885,91.3085,1
6953,86.3148,95.4529,1
4589,59.785,80.6877,1
4918,82.4576,103.0012,1
4331,110.92,150.5075,1
6698,27.9016,147.5025,1
1184,34.6302,77.4209,1
7306,53.956,274.0,0
939,177.0537,257.0311,1
2658,90.7579,771.8654,1
7427,135.1758,756.6033,1
3043,254.0871,151.7934,1
1762,101.115,0.0,0
4360,42.9913,219.9892,0
242,53.956,462.1558,0
6451,79.6571,421.9328,1
3365,13.6565,368.5919,0
6890,112.5444,0.0,0
847,31.004,363.3098,0
4375,26.4764,77.3596,0
1435,151.9581,741.5153,0
2588,72.8577,409.1314,0
3305,78.1425,230.9816,0
3537,71.9253,385.5081,0
5480,31.7844,172.9169,0
520,48.3141,0.0,0
7023,69.857,425.2064,0
4376,77.5387,0.0,1
2080,61.5873,264.6531,1
4505,220.5,454.437,1
3909,69.7316,87.7568,0
4273,13.0863,541.4596,0
7063,38.3275,205.5006,0
5941,65.4714,149.6011,0
2956,75.0816,249.3657,0
1082,21.1009,224.5674,0
404,30.6023,630.914,1
1517,39.0128,225.8462,1
5136,56.932,374.0655,1
5546,45.722,132.8053,1
6009,70.0179,161.3079,1
5203,99.0316,621.8637,1
1879,31.4682,246.1549,1
1977,30.7002,90.5884,1
1465,61.792,182.3417,0
4187,77.6611,218.7521,0
6783,92.5648,299.8754,0
6035,52.0024,290.4385,0
4709,71.2776,181.965,0
6429,119.2361,235.0191,0
6678,67.2402,199.7029,0
7278,55.4617,469.3149,0
955,55.6103,117.7763,0
5880,46.9308,239.1025,0
3744,88.4604,325.6275,0
1881,188.7651,507.5355,0
4074,52.0433,165.339,0
5569,56.0022,128.1327,0
1534,92.0014,751.5585,0
1458,88.5056,169.5007,0
5171,57.6303,238.5886,0
7263,60.7968,115.3917,0
6884,41.0761,154.8233,0
3410,33.0,75.738,0
7174,103.0643,496.7809,0
4583,115.2964,0.0,1
4994,77.248,105.8702,0
1790,75.1083,269.5297,0
1781,137.99,220.096,0
6777,65.1959,172.0589,0
4886,140.9113,643.5441,1
6449,105.5047,210.0214,1
7041,92.1954,216.0208,1
136,45.8803,109.6734,1
2866,116.2422,76.2529,0
1464,66.2212,252.5045,0
3019,19.4165,704.5002,0
4540,20.7183,204.5807,0
3878,91.1002,563.838,0
4428,11.4237,122.5439,1
7594,41.5482,176.6529,1
1669,50.6187,130.3467,0
2249,88.6707,84.4423,0
5268,180.5997,335.226,1
3695,71.395,75.0816,1
653,10.8167,182.5062,1
2946,28.8487,584.8216,0
5620,74.6726,296.1271,0
5211,36.4726,87.7852,0
362,44.8386,254.6419,0
2155,127.5627,93.1034,1
1103,51.4198,195.3164,1
1330,63.8161,172.0356,0
958,46.0435,118.5591,0
5149,82.7179,106.0189,0
2553,71.2899,186.5905,0
1177,44.3199,109.638,0
5869,51.6188,161.9359,0
1720,79.3095,116.5204,0
6487,41.5482,168.0186,0
7479,21.5232,144.5545,0
2802,68.884,70.5868,0
3541,122.2957,260.44,1
7385,42.2404,183.5007,1
5683,143.5009,803.5006,1
1158,187.6706,86.2047,1
261,38.5811,196.7905,1
7346,22.1416,82.5136,0
7321,19.4743,187.3019,0
2541,48.5026,80.878,0
3668,69.029,130.0615,0
3859,52.469,266.77,0
1123,105.8017,342.2663,0
2034,85.8429,723.3072,0
1955,62.9484,290.1556,0
5937,127.548,159.0574,0
2940,111.9565,122.8993,0
4975,79.6947,590.4744,0
5791,133.874,173.5065,1
7269,36.5,196.8076,1
4264,56.6789,148.5842,0
2923,85.1469,177.7034,0
5033,77.5403,158.5386,1
4358,75.804,164.5615,1
1654,76.3217,136.2736,1
3,22.1923,794.308,0
1652,108.1157,136.5586,1
545,82.6075,116.0873,0
4043,96.2938,124.4639,1
1528,79.33,657.3197,0
1627,68.0074,103.7039,0
4953,75.015,100.5796,0
3398,59.7704,482.2287,1
1083,45.511,132.0606,0
6186,63.8318,103.0594,0
3062,39.3573,99.5301,0
6344,62.0846,307.0916,1
4499,47.4605,126.6689,0
208,58.5534,122.0092,1
6742,66.8973,0.0,0
1354,45.9837,148.5135,0
5842,27.0416,96.5117,1
898,28.2312,357.1589,1
1062,73.7055,103.6738,1
1141,74.2159,175.1471,0
6457,125.3924,662.9874,0
2740,18.6682,157.035,0
4419,72.0156,162.0903,0
5497,44.5337,124.6044,1
5224,39.9249,45.853,0
4863,72.2305,252.1081,0
3267,107.5941,123.3086,1
2945,79.267,822.6896,1
5963,84.257,68.469,0
884,84.1487,218.8293,0
2749,73.8394,129.1395,1
6531,35.0321,90.8102,0
1087,38.0132,104.3887,1
30,56.1805,293.3108,0
3262,60.6671,199.2185,0
2230,57.8468,213.4391,0
6723,128.8148,612.7424,0
4530,17.9234,187.4166,0
4921,26.6177,266.62,0
7442,77.4661,440.3479,1
1338,43.0465,146.4189,0
5479,67.1361,121.1033,0
199,93.086,62.5879,0
6472,53.3971,92.6998,0
900,139.866,0.0,0
7288,207.2993,282.438,1
4156,48.6338,621.8957,1
5279,57.1183,48.1274,1
6072,75.1332,114.7661,1
2844,50.01,133.0423,1
2329,103.2049,341.0367,1
7044,49.8623,111.6121,1
5317,42.5118,181.2236,1
7406,70.9524,145.1981,0
2695,6.8007,235.604,0
6414,80.6257,134.0233,0
7179,86.7208,589.8782,1
6610,111.0158,157.334,1
181,52.9245,223.0807,0
6075,88.5438,165.4358,0
1600,41.0366,50.4009,0
6199,38.1084,204.0098,0
3945,107.6894,172.529,0
1932,16.9189,126.8671,1
6321,56.7208,142.4254,1
1750,48.8262,152.4549,1
1612,86.5361,848.6849,0
3383,99.5314,149.6103,0
4220,66.2212,228.6974,0
2841,88.8172,138.7309,0
316,37.855,117.3084,0
3857,98.5114,135.1758,0
4437,50.1523,177.2907,0
2498,24.0416,0.0,1
1851,97.7471,352.23,0
2448,39.9656,87.57,0
1150,5.7009,347.7963,0
5865,77.0016,216.9453,0
4768,77.8412,258.0891,1
3440,25.5196,144.0868,1
6926,41.9315,100.5199,1
6043,10.5119,116.5204,1
2439,94.7589,165.5113,1
182,60.407,199.0226,1
426,122.6795,381.9453,1
5025,53.7448,83.7257,1
6428,39.0128,47.9296,1
5724,82.2192,107.6708,1
2680,40.2523,418.7317,0
1284,57.4913,199.0157,0
3032,55.4707,134.0755,0
5995,42.9796,166.8682,0
6741,74.2647,134.7368,0
1923,51.923,170.913,1
3482,125.6155,173.5029,1
4055,47.8017,873.9637,1
2338,75.6439,228.8154,1
142,81.4079,275.3271,1
2855,31.4841,318.4168,0
2924,53.2189,142.5351,0
7184,48.8365,112.5544,0
3875,74.9083,197.0971,1
1664,32.2684,542.6272,0
4455,39.6295,56.1427,0
645,35.5844,200.5224,0
2256,98.7244,197.6088,0
6514,51.0025,416.5948,0
1393,1088.3516,1453.2072,0
2354,55.491,300.5703,0
233,58.5769,332.6718,0
4985,3.0414,138.5442,0
4409,84.1204,148.0034,1
4671,89.1586,393.0919,0
1730,49.2392,735.3533,1
2183,133.0122,86.6487,1
3661,42.8544,209.5865,1
7270,14.8661,167.1743,1
3104,47.8774,0.0,0
2082,107.8239,294.3331,0
3378,92.5338,229.5196,0
4463,32.0156,107.2287,0
5795,26.9072,210.5053,0
3181,122.5612,181.8378,0
4524,117.0235,647.5,0
6823,94.0651,389.7708,0
1571,80.5761,89.1866,0
2684,144.8741,224.3819,0
2198,65.2993,0.0,0
1007,81.0015,89.6131,1
4150,107.0047,130.5613,1
4065,49.93,230.5195,1
2828,92.4905,288.3834,1
3315,95.2733,697.0088,0
7540,112.3755,215.0593,0
4228,107.5105,123.5364,0
2563,74.4799,285.3769,0
3429,60.5826,165.7739,0
3490,43.4885,650.0325,0
251,60.3366,99.0316,0
2554,77.7817,339.73,0
6552,12.3491,179.0112,0
7016,76.4853,506.9795,0
4792,61.502,477.256,0
1902,79.712,93.5481,0
4310,23.7171,41.9762,1
228,65.4866,184.4587,1
6090,3.1623,680.3178,0
1947,57.2647,90.6091,0
5484,36.2664,83.5374,0
4354,65.5172,0.0,0
322,79.5629,283.7781,0
1656,65.622,157.2895,0
3995,24.6272,290.3812,0
7247,65.6087,86.9669,0
7345,38.0132,89.237,0
3416,112.5,567.5795,0
7598,56.5685,75.4603,0
4146,125.3236,374.4389,0
1659,33.4701,212.5847,0
2517,69.9089,36.5548,1
3225,162.1496,0.0,0
1160,105.9965,284.5861,0
2963,75.5844,104.1933,0
1105,76.6045,93.5535,0
7443,58.9173,529.7955,0
7221,101.7214,289.5155,0
2053,51.3249,294.7563,0
5895,159.7975,120.5498,0
2493,85.3756,413.4834,0
7298,43.1856,272.3417,0
1557,102.06,36.868,0
5898,88.6411,715.4658,0
1001,60.9262,304.7971,1
4651,64.438,152.2104,1
2772,46.5242,201.7734,1
816,62.2776,639.0618,0
177,50.0625,481.1138,0
2840,35.3871,119.9177,0
2148,12.0,467.0043,0
2977,102.2595,248.582,0
1937,119.0011,124.904,0
4981,95.5314,566.7241,0
1171,66.0019,113.6101,0
3727,75.4255,187.8224,0
2383,58.9936,473.6465,0
3880,43.2926,177.1588,0
286,25.02,0.0,0
5647,48.3839,52.1392,0
90,173.4013,393.0385,0
1164,60.3925,100.4502,0
1333,15.8902,111.4473,0
1266,112.0814,482.0664,0
2138,16.3478,175.6595,0
5522,68.5164,375.5163,0
457,10.1242,433.8093,0
4394,71.8418,37.8319,0
1179,61.2944,98.4594,0
1356,57.7603,211.5,0
7375,75.7925,188.006,0
2457,63.9414,177.9396,0
5066,84.5355,171.0468,0
34,26.4008,0.0,1
7533,66.7533,394.3796,0
2644,58.8069,261.6911,0
2100,140.788,185.6946,0
4934,15.1327,271.5005,0
7404,41.5271,717.2247,0
2350,99.505,219.0365,0
7329,89.3155,90.5124,0
163,90.1388,356.6546,0
5471,43.5718,140.1749,0
1100,21.9659,451.6949,1
279,57.4674,55.6597,1
3332,16.14,52.7376,1
3417,28.0401,141.508,1
4450,62.572,218.8024,1
3977,42.0268,464.7819,1
5818,49.2392,55.491,0
2795,147.2753,518.5241,0
266,97.4641,116.5043,0
5565,105.1487,217.1687,0
6481,69.6796,109.6586,0
3449,104.7485,597.2441,0
2958,34.7311,158.2024,0
6423,32.9317,584.2929,0
3468,54.5642,0.0,1
168,105.5746,345.8949,0
7458,95.0329,279.8272,0
4531,108.6658,196.0638,0
6955,57.4891,75.2629,0
2078,50.6211,247.5727,0
844,85.3288,333.0323,0
7460,57.9245,95.2575,0
6448,24.6221,87.4643,0
7096,16.7705,117.0171,0
4968,45.853,344.0124,1
6192,21.7083,173.598,1
6667,58.6366,112.0179,1
4045,75.0417,133.9039,1
4152,56.5442,192.5526,1
1728,36.0451,142.6403,1
38,104.1393,456.7631,0
1370,38.1182,135.9871,0
2267,145.3109,261.5808,0
6483,15.2398,238.1344,0
6411,14.151,194.5925,0
5401,139.2157,642.5553,0
833,109.5822,211.0148,0
161,65.0404,255.6956,0
6189,78.0577,130.8625,0
4000,45.2217,448.1166,0
2489,69.78,0.0,1
5809,55.109,480.8807,1
6375,58.1055,341.7868,1
4585,93.0013,238.6179,1
6840,112.0279,503.5717,1
