eyemove/table_1_3.pupilDiamMax,eyemove/table_1_3.P1stFixation,eyemove/table_1_3.leavingPos,eyemove/table_1_3.Key_1_3,Key_0_0
0.1217,1,82.0686,2226,3773
0.1462,1,68.6331,250,5766
0.3742,0,259.3781,5900,6937
1.2479,1,69.7298,955,95
-0.0171,1,37.1652,6709,631
0.8061,1,50.6952,1033,6764
0.1212,1,34.0771,809,2188
0.082,1,25.9422,1286,2922
0.2591,1,98.0319,2870,6560
0.0091,1,33.0,7055,686
0.0737,1,48.0104,7475,56
1.15,1,53.6004,732,1717
0.1466,1,100.005,2475,958
0.2715,1,27.5726,2989,2386
0.0962,1,2.2361,6852,2164
0.0696,1,85.7103,2069,7384
0.0805,1,200.0225,7014,5921
-0.0314,1,89.836,3005,3381
0.0152,1,145.5077,6008,3253
0.0095,1,58.8218,1289,887
0.076,1,48.9923,7165,1277
0.0789,1,153.1617,3609,3602
0.263,1,49.3077,2555,6377
0.2485,0,47.8357,1621,5798
-0.1215,0,67.3665,2062,7427
0.1492,1,19.7294,4187,5067
0.1532,1,71.218,5333,1175
0.1933,0,70.6576,2611,5632
0.0795,1,149.7707,6487,4618
0.0342,1,46.0977,2025,4127
-0.079,1,110.5045,1346,2582
0.0845,0,30.8423,1915,6606
0.2495,1,111.8626,4505,2448
0.1469,1,51.0612,696,559
0.152,1,122.451,7102,6955
-0.3974,1,59.0,104,2129
-0.0893,1,55.3173,3148,3978
0.1748,1,112.1216,3966,4101
0.2227,1,83.3802,5449,2468
0.0802,1,52.9741,1665,3909
0.176,1,65.3854,1903,5611
0.2647,1,68.1836,7070,4714
0.0498,1,15.2069,4408,1192
0.1856,1,84.5946,1219,1686
0.4074,1,66.772,1222,2994
0.0785,1,45.6207,3129,5315
0.091,1,17.7553,4091,1714
0.0882,1,64.4127,178,3027
0.28,1,19.1638,544,5877
-0.0169,1,72.2928,1407,3948
0.4831,1,58.8239,5921,5328
0.3121,1,225.3908,399,1337
0.1124,1,201.4553,6026,2018
0.0175,0,76.1331,2506,4206
0.2759,1,71.0862,2047,3491
0.0881,1,33.8009,752,3440
0.0921,1,59.5525,7218,4908
0.0284,1,76.9367,155,7183
1.5181,0,52.5761,6015,6979
0.076,1,52.8607,4707,4742
0.1043,1,104.1729,1070,2857
0.3735,1,61.9879,6034,4595
0.8567,0,66.1381,666,2716
-0.0035,0,99.9525,4775,4046
0.1437,1,33.2415,5918,4878
0.1006,1,99.077,6226,5212
-0.0803,1,78.4761,4790,6716
0.1294,1,30.6472,372,2438
0.1457,0,76.3823,4922,6243
0.2802,1,187.6499,6781,5162
0.1435,1,116.0269,2218,3365
0.0438,0,60.0354,6795,430
1.5777,1,57.7062,4255,3000
0.2631,1,25.4951,3956,4968
1.3035,1,48.2545,3466,1162
1.6651,1,76.4886,4683,4728
1.7537,1,66.9123,7471,1611
0.1047,1,3.3541,866,4249
0.1034,1,111.8179,3136,4130
0.0751,0,39.538,2030,2206
0.1745,1,123.8275,2223,6151
0.0119,1,47.0425,6182,7162
0.1251,0,95.5641,2220,6142
0.1643,1,59.9708,2130,878
0.0326,1,63.675,5071,298
0.3838,1,38.0789,4820,7577
0.2166,1,58.5875,253,4135
0.018,1,38.3275,533,3912
1.2407,1,35.4295,3766,2968
0.1457,0,67.3238,6394,6588
0.0561,0,57.4913,1480,4057
0.1196,1,40.7707,6773,5689
0.269,1,1166.9538,2820,7351
0.0301,1,48.0026,5949,2004
0.0723,1,60.075,1342,3798
0.0957,1,127.289,4854,1932
0.1268,0,100.1062,3989,3073
0.2697,1,97.1558,5288,2305
0.089,1,45.0139,267,4923
0.2251,1,117.0096,7401,829
0.2713,1,51.6841,3839,4442
0.1047,1,30.2035,923,7231
0.2152,1,106.8562,6910,4475
0.1405,0,69.3776,3904,6277
0.3716,1,64.08,2241,5859
0.205,0,49.023,2562,5955
0.325,1,72.9932,3842,7526
0.122,1,85.4751,6821,6679
0.0415,1,107.912,669,2096
0.4881,1,53.106,5295,5935
0.9318,1,20.7966,4751,4358
-0.0092,1,89.0632,5753,6282
0.0745,1,13.1244,5916,2012
0.0229,1,53.033,622,6755
0.1989,1,53.24,404,2585
1.9487,0,90.649,3074,4221
0.0921,1,55.8234,2722,5753
0.1757,0,34.7635,2871,6974
1.7524,1,43.9602,3039,3034
0.1872,1,69.1556,4645,1808
-0.005,1,26.4433,11,3900
0.1402,1,8.3815,3937,1064
0.2813,1,34.0037,6675,254
0.191,0,29.5169,798,6297
0.1104,1,123.0254,6637,4261
0.0742,1,112.9436,1443,5661
0.0596,0,38.8104,1531,5148
0.1272,1,54.0093,1594,7346
0.1968,1,84.7894,1636,6773
0.0574,1,102.0123,3521,2815
0.1288,0,93.8416,2063,991
0.1507,1,37.2626,4636,2158
0.0949,1,66.259,1457,5547
1.2187,0,97.788,973,6970
0.1439,1,40.7063,3774,273
0.2539,1,45.8394,5838,2579
0.1671,1,13.6473,3818,1858
0.1755,1,14.1598,1251,7045
0.4189,1,93.1088,4353,3715
0.3093,1,13.6473,7254,7426
0.135,0,60.1768,4806,548
2.0375,1,89.3001,2808,2115
0.3776,1,47.3973,4008,4215
0.1377,1,49.163,1468,3833
0.3034,1,6.265,2840,6435
0.1968,1,51.0416,4695,1289
0.2551,1,111.9565,4367,1370
0.4576,1,72.7496,6580,640
0.3097,0,149.3067,6714,7266
0.2,1,23.4094,2175,5034
0.283,1,71.9809,7089,6671
0.0392,1,110.3925,7562,1365
0.1229,0,35.9235,1740,2273
0.1838,1,91.8178,6710,4071
-0.0847,1,62.6777,1502,2045
0.2289,1,111.4002,7548,3405
0.0606,1,41.1461,670,1683
0.0524,1,122.8678,3872,29
0.1034,1,36.7764,5639,5059
0.0366,1,45.7739,7141,667
0.0283,1,49.0026,6659,6968
0.1332,1,51.5873,2276,6681
0.3921,1,60.803,3814,1694
0.2122,0,80.0078,4466,4546
0.2389,0,13.7295,4741,2344
0.0971,1,92.3472,4907,4177
0.2122,1,102.2008,3445,5102
0.0124,1,80.5621,356,4342
0.1422,1,59.2558,566,2750
0.1955,1,54.0231,6369,6634
-0.0044,0,60.1851,2951,5435
0.1042,1,233.8568,3833,3886
0.199,1,9.7082,330,1642
-0.1032,0,79.3426,6348,2685
1.4717,1,19.2419,747,3994
0.1533,0,33.3804,5240,2148
0.281,1,27.2947,1867,724
-0.1273,1,26.7255,5539,6413
0.0621,1,54.7289,3637,996
0.1787,1,87.5357,3109,6834
-0.0362,1,107.8564,279,4814
0.2104,1,79.4512,958,2107
0.2431,1,34.1541,2085,3125
0.1392,1,29.4151,1918,6825
-0.0004,1,52.4452,4450,1718
-0.3803,1,15.2069,4087,2743
0.1792,0,17.9234,6925,7585
1.4937,1,51.4004,3926,5489
0.1621,0,55.3263,4387,4280
0.2923,1,45.9619,4319,4246
0.0721,1,74.0152,6811,4098
-0.1378,0,15.8824,4585,870
0.1795,0,60.8276,3736,684
0.1916,1,73.5136,3006,7525
0.1538,1,126.0248,2770,1507
0.0785,1,122.2303,1901,6406
0.1934,0,18.5607,6091,4932
0.1832,1,94.3835,6436,3020
-0.1019,0,39.3732,5143,5544
-0.0323,0,289.7145,1592,4320
0.0222,0,2.6926,2452,2222
0.323,1,86.0233,4311,1731
0.0487,0,50.2842,6848,550
0.3335,1,76.1183,5841,1140
-0.0683,1,48.5,458,4193
-0.3508,1,87.7268,3214,5898
1.2322,0,43.6835,4948,5703
0.0813,0,46.9814,5570,2790
0.2737,1,46.9068,1827,4777
0.2712,1,86.7006,5719,274
0.356,1,52.1464,2064,3486
-0.0404,1,65.5934,2185,5486
0.1649,0,20.5973,2724,3032
0.0835,1,50.9215,2554,4316
0.2133,1,18.9737,159,682
0.1819,0,55.2472,328,5114
1.525,1,180.5692,2557,3106
0.0319,0,87.7852,1817,4568
0.1051,1,91.5,6010,1999
1.5159,0,5.0,2,5731
0.2263,1,30.7937,2295,1393
0.1286,1,57.7603,1830,4109
0.0774,1,79.4292,6916,4766
0.1135,1,56.029,3549,598
0.0802,1,57.6043,2552,7392
-0.1094,0,88.7384,4002,5001
0.1479,1,84.0669,4004,2372
0.0395,1,65.3491,4641,2891
0.2346,1,95.0118,6841,5818
0.3719,0,26.5754,226,1430
0.2776,1,94.0213,832,7141
0.2239,1,54.4541,2435,1449
0.1787,1,51.3128,814,4713
0.1707,1,84.0015,6573,3474
0.3576,1,54.6923,19,7061
0.5086,1,26.6317,5933,5863
0.3581,1,24.1868,5303,1697
0.2822,1,30.9233,1113,4754
0.2295,0,218.5824,2061,6017
2.9684,1,106.6255,3650,2036
0.05,0,116.5204,6117,2618
0.0498,1,96.5194,5416,4831
0.0945,1,62.508,5558,2113
0.1432,1,55.6529,873,4972
0.188,1,63.9551,4188,1934
0.208,0,82.2192,4551,6395
0.0358,1,76.2053,2858,2032
0.2277,1,130.501,6329,1899
0.0502,1,131.577,6698,5945
0.1955,1,94.2987,6655,122
0.1391,0,101.4704,6373,2491
-0.2753,1,51.2079,7335,4512
0.2625,1,60.7289,2002,2069
0.0344,1,54.0833,6736,4490
0.0753,1,74.4312,108,744
0.1053,0,73.1642,2253,1352
-0.0438,1,75.326,3617,1311
0.1138,1,101.6132,7599,5260
0.2254,1,48.3994,3051,1180
0.231,1,61.0942,1172,6102
0.3645,1,101.5406,1702,4909
0.1121,1,68.0018,751,315
0.0564,1,45.1054,1722,4478
0.1143,0,131.3202,6758,3242
0.0517,1,145.7438,6826,3205
0.1387,1,129.6862,2010,3934
0.1033,1,48.8595,200,5905
1.1967,1,197.624,7238,5225
0.0073,1,99.7121,1117,2723
0.1499,1,92.3499,6123,6302
0.1267,0,76.6877,292,3957
0.0535,1,93.8416,278,3753
0.2655,1,58.6195,4713,1929
0.4465,1,52.0384,5757,5771
0.0956,1,87.122,558,5757
0.2843,1,45.7739,1761,3228
-0.034,1,51.2957,6354,1354
0.1605,1,30.3356,644,4704
0.065,1,98.1899,7271,4296
0.2543,1,79.577,2046,1076
0.1837,1,81.0247,836,7465
0.1786,1,92.4446,7153,6537
0.1991,1,13.6473,1472,7051
0.2497,1,11.3137,5526,282
0.4939,1,40.7462,5962,6101
0.166,1,59.0085,2236,4045
0.0834,1,23.585,6411,1000
0.0916,1,15.2069,5906,4528
0.2807,1,67.0615,2965,5391
0.1016,1,101.0198,5712,2905
0.3152,1,88.8623,25,1490
0.2133,1,144.3892,6112,3251
0.1533,1,94.5846,2878,6434
0.1192,1,103.0946,1031,2146
0.044,1,43.1567,5269,4859
0.2589,0,26.8561,706,5128
0.3628,1,75.3077,1423,2208
0.1326,1,125.025,2980,6756
0.1507,1,16.9853,1384,6501
0.3006,0,20.2485,7047,7397
0.1437,1,75.0483,443,3366
0.0425,1,32.5154,4966,4323
0.1339,1,63.8847,1404,5829
0.6819,1,110.7079,2232,3718
0.0697,0,16.3783,6760,6217
0.2487,1,49.7393,1429,1358
-0.0,0,12.083,1015,3319
0.1523,1,99.5038,6701,611
0.1052,1,49.5404,2328,4409
0.1394,1,78.5016,4702,4652
0.0385,1,76.0345,1081,981
0.1556,1,21.691,6509,3571
0.2303,1,89.3784,7042,6355
0.0871,1,79.404,4130,2517
0.0377,0,10.5948,6918,1783
0.1339,1,6.1847,133,5722
0.2688,1,88.6848,381,2793
0.1545,0,196.0006,6082,4755
0.0727,0,113.8178,781,2512
0.237,1,42.547,2649,973
0.1711,1,17.2047,2191,930
0.2395,1,82.9367,529,7345
0.0122,1,83.1039,4423,1975
0.2658,1,21.225,1844,1556
0.3765,1,76.9172,4316,3674
0.3988,1,42.3586,5640,7412
0.0122,1,43.0029,3061,4747
0.0528,1,124.4598,2453,1095
0.3242,1,40.5617,3656,7020
0.2343,1,65.6601,3752,1729
-0.3943,1,152.3959,2578,5313
0.1067,1,176.1022,6118,2778
0.19,1,84.8999,3765,5751
0.0242,1,108.0116,5607,2480
-0.0861,0,20.4022,4212,357
0.5216,1,128.6546,6633,4282
0.1296,1,94.0479,4711,4600
0.2992,1,63.0714,1353,5830
0.0874,0,118.6529,817,5920
-0.0278,1,68.1652,6304,5537
0.1456,1,79.0063,7447,6285
0.1187,1,56.5685,4221,2532
0.003,1,88.5113,3316,2167
0.1031,0,64.5949,7399,6059
-0.0691,1,83.6496,4072,6052
0.9075,0,95.4804,300,270
0.1693,0,80.6381,6455,172
0.4446,1,81.6532,7003,4538
0.0983,1,41.8629,6676,3005
0.0793,1,72.5017,5231,4470
0.0802,1,82.5379,6444,85
0.1456,1,35.171,7510,1738
0.2047,1,19.8116,3222,3710
0.235,1,95.1893,6805,5453
0.0681,1,59.5021,412,804
1.5602,0,178.8701,4079,5383
0.1493,1,85.5249,4009,5396
0.1053,1,69.6419,6634,6808
0.1706,0,128.2653,1179,1573
0.1332,0,55.6529,142,4434
0.2561,1,113.2254,5959,6009
0.0365,1,47.3207,1913,6699
0.6412,0,71.6886,3920,2959
0.2587,1,125.6234,7306,3998
0.2226,0,179.3377,5888,6442
0.1787,1,49.5908,7235,6922
0.0267,1,108.1134,4304,5558
0.7876,1,53.3526,882,5364
0.4371,1,166.548,4293,6686
0.1916,0,9.7082,4861,3468
0.0715,1,55.0318,5070,3252
0.2689,1,93.5481,4660,310
0.2152,1,59.6029,1220,6816
0.125,1,71.2618,5046,4542
0.2326,1,65.5134,2746,1053
0.0853,1,72.0434,5109,7475
0.1896,1,37.9111,6101,5926
0.0301,1,43.3647,4223,7409
-0.0103,0,26.5047,1770,646
0.1667,1,83.6794,6560,3543
0.2015,1,34.442,5944,2502
0.0385,1,70.5868,7303,7386
0.0546,0,1067.5865,2151,1612
0.3014,1,56.029,1962,1325
1.1726,1,56.5796,3535,7309
0.2493,1,66.3871,738,4414
0.1796,1,104.9238,7130,3739
0.1491,1,35.609,6467,4267
0.1224,0,130.4186,3420,3382
0.1942,1,41.3552,6120,4395
-0.1032,1,109.0653,2962,1810
0.0215,1,36.8816,3430,4706
0.0267,1,88.782,3585,567
0.1006,1,112.0045,3802,1517
-0.0208,1,84.0669,5708,938
-0.0159,0,43.983,1671,3973
0.0969,1,86.1757,790,2010
0.0949,0,36.6674,820,2423
0.015,1,45.6207,1426,4871
0.1736,1,72.6395,6631,5938
0.1211,0,62.155,3283,4317
1.3035,1,51.8941,395,4982
0.0815,1,58.0517,2859,4564
0.129,1,81.6165,6435,3266
0.1748,1,125.8104,5688,6517
0.1536,1,16.0078,1056,5732
0.972,1,89.3099,3376,2099
0.25,1,101.0371,6470,787
0.0482,1,116.8471,7452,562
0.3838,1,66.8599,3019,5150
0.5974,1,17.2699,5817,7408
0.1124,1,36.7049,3077,2100
0.2022,1,71.1003,2170,5361
-0.028,1,47.8592,857,507
0.2591,1,65.6601,3031,3131
0.1965,1,81.0015,2796,3346
0.1403,1,48.7647,692,4703
0.2395,1,26.8794,2060,3638
0.0179,0,55.2268,4104,5063
0.421,1,99.0,3882,2712
0.1471,1,77.2868,794,2507
0.2366,1,56.7186,5201,2943
-0.0338,1,48.6004,5377,511
0.3803,0,16.8003,3797,6804
0.0065,1,84.5991,7363,2933
0.1052,0,41.7852,337,1730
0.179,1,68.8368,2814,2767
0.0356,1,54.0231,5412,1723
0.0949,1,25.7002,5079,4173
0.0768,1,45.6098,7157,6793
0.0242,1,77.5258,2088,6558
0.1054,1,80.9089,450,3887
0.1846,1,191.579,2545,1284
0.3262,1,92.3052,3770,852
0.0368,0,86.4002,6520,7434
0.0568,1,39.6611,1715,1907
0.0868,1,27.7218,5758,3324
-0.078,0,22.4611,6057,4198
0.1153,1,85.0368,5270,7335
0.0632,0,24.1661,3824,2939
-1.113,1,15.1162,7074,1239
0.27,1,24.4591,7048,6719
-0.162,1,49.8623,5092,3770
0.276,1,64.0312,5268,888
0.1886,0,54.0023,3489,4061
0.0681,1,14.5344,5703,4675
-0.8475,1,46.5725,5087,4970
0.1982,1,149.2716,1372,7565
0.3575,1,178.5567,7128,4865
0.1042,1,69.7782,2281,3487
0.1342,1,98.5203,1664,4088
0.0969,1,47.5395,1038,5280
0.2041,1,83.4641,7473,7036
0.3048,1,40.025,5152,2079
0.1175,1,83.5284,5988,5949
0.0815,1,100.7782,6155,4614
0.1838,1,130.4243,995,5953
0.1806,0,104.8821,2550,1863
-0.8648,1,104.9774,5603,444
0.0372,1,41.3824,7158,5043
0.1189,1,44.4213,7478,1011
0.1855,1,59.1291,6997,896
-0.0512,1,105.245,7313,2253
0.1688,1,31.3249,2386,564
0.1628,1,84.8779,3883,6739
0.147,1,81.6364,6232,3582
-0.0538,0,77.5645,693,863
0.2366,1,160.9534,848,5449
0.1092,1,69.2477,4243,6147
0.1191,1,64.002,289,4287
0.1243,1,21.3776,7081,3458
0.0143,1,88.9565,4455,2228
-0.0108,1,73.6156,4898,6794
0.2128,0,103.5302,2150,5539
0.0645,1,39.1312,1458,794
0.0847,1,43.1567,2854,4007
0.0835,1,58.9788,3571,7160
0.0097,1,28.2577,5385,7001
-0.1138,1,80.1561,6000,5521
0.0837,0,104.2353,5347,1102
0.3311,0,56.4004,5524,4125
0.0837,1,153.1698,3672,42
0.2087,1,62.7873,5870,5323
0.2346,1,155.1403,3212,5076
0.4907,1,44.139,3098,979
0.2648,1,71.0018,1236,629
0.4138,1,73.7564,7353,5352
0.0813,1,95.39,671,6862
0.1945,1,33.6823,2665,3658
0.1867,1,100.8588,1976,746
0.4928,1,135.1629,4164,7530
0.0756,1,71.507,4396,6965
0.289,1,51.9086,4445,1719
0.1309,1,46.2196,5408,426
0.1458,1,62.7096,1848,1969
0.3642,1,143.3405,2171,3830
-0.6769,1,86.0058,3355,2625
0.3802,1,62.502,1332,1386
0.2152,1,50.5396,1810,5589
0.5104,1,35.5141,2638,1601
0.2083,1,23.6326,3948,7573
0.1288,1,110.5226,4249,3609
0.1766,1,63.4606,3437,3245
0.0921,1,34.0331,3026,3126
0.1965,1,21.2426,1413,4665
0.0571,0,78.8543,6605,5517
0.1302,1,86.4783,1315,3784
0.399,1,78.0256,3543,3629
0.0288,1,82.4621,6442,1213
0.2583,1,61.5833,5585,7220
0.2427,1,55.581,2832,5010
0.2165,1,57.7862,2836,6713
0.3158,0,95.2733,6908,6578
0.1085,1,90.5124,2254,5570
0.0602,1,116.5268,3972,2378
0.1803,1,97.7816,6796,5394
0.2953,1,57.5543,4955,6227
0.1198,1,25.5392,4997,3307
0.1913,1,57.5196,2351,4681
0.1026,1,4.9244,3482,4967
0.1256,1,81.7634,238,7371
-0.021,1,1182.604,783,4074
0.24,1,23.838,4342,4712
0.2128,1,92.2849,3978,5922
0.2543,1,92.9139,2650,6670
0.0312,1,75.6637,6422,137
0.1169,1,22.6385,3522,7111
0.0602,1,108.5104,3400,7607
0.0887,1,47.1832,2729,4220
0.0934,1,120.5041,7349,3935
-0.0006,1,34.1248,296,7007
0.1458,1,57.0285,4991,6485
-0.0593,0,21.225,5296,2114
0.2667,1,36.5821,7,356
-0.0177,1,62.3157,5289,1895
0.0404,1,69.0959,1086,5210
0.0316,1,105.7095,5423,6067
0.0311,1,72.94,5326,1417
-0.0089,1,81.168,4767,6306
0.0079,1,30.0042,6178,5327
-0.0765,0,92.5972,3575,4582
0.3122,1,46.2709,788,5484
0.2118,1,49.2468,240,5646
-0.0096,1,20.5061,2548,5459
0.1464,1,52.4047,2695,3217
0.1264,1,91.0879,5945,1746
-0.0762,1,32.1753,2717,300
0.4683,1,64.002,6133,6334
0.1731,1,77.6466,2670,2998
0.0924,1,142.1979,7375,3184
0.9971,1,24.6982,255,2338
0.0359,1,71.2215,1486,6917
0.1804,0,19.6087,5890,3599
0.19,1,38.2753,2620,1811
0.1787,0,59.3633,3945,7142
0.1492,1,70.214,2863,3966
0.1151,1,99.5804,2157,43
0.1966,1,50.2494,1073,5028
0.0755,1,38.3308,900,5638
0.168,1,60.6712,5938,1578
0.2507,1,29.5846,6036,6007
0.2802,1,29.5042,994,7026
0.1673,1,16.4012,3207,3239
-0.2433,1,78.1089,3464,4894
0.1042,1,67.4852,1933,2473
0.0941,1,93.8203,3723,3615
0.0018,1,112.6876,2893,5581
-0.1138,0,37.1012,5583,2361
0.0466,1,60.7968,2463,1010
0.2228,1,81.9954,2693,3387
0.3622,1,62.1289,5481,366
0.1427,0,154.159,4769,921
0.1837,0,79.9156,2014,5891
-0.5818,1,39.5885,1615,3092
0.2236,1,78.3023,3490,2818
0.3047,1,178.4615,5636,6401
0.0271,1,121.1033,5016,2455
0.1124,1,83.9836,7307,5531
0.3257,0,54.1156,7283,5899
1.196,1,74.0017,1253,3561
0.0856,1,44.1418,2546,2244
0.327,1,31.7569,4350,4004
0.2254,0,68.5073,4529,3786
0.0781,1,57.1686,2898,936
0.1621,1,90.4682,2147,1305
0.2379,1,101.7411,4197,6446
0.0604,1,106.9685,2200,1212
0.2719,1,75.5,7344,6654
0.059,0,41.0183,2317,5817
0.0859,1,148.7582,2629,3368
0.1332,1,38.7621,4568,5462
0.2954,0,45.7056,3681,2888
0.1467,0,65.0692,7114,4749
0.136,0,52.5952,6190,6625
0.2314,1,167.5836,5197,6006
0.0854,0,101.9657,6956,1702
0.2793,1,10.5948,946,1716
0.2036,1,98.3781,14,198
0.0657,1,135.2793,6398,5497
0.2071,1,40.3609,977,7117
0.2571,1,54.5825,1563,455
0.1127,1,49.5631,1966,173
0.0613,1,206.6519,1550,4231
1.5777,1,47.0106,3377,6811
-0.4198,1,23.6326,3220,2590
0.132,1,38.2394,6818,7186
-0.0421,0,64.2067,4965,7357
0.2544,1,56.3494,7045,7504
0.2373,1,65.2936,6046,3146
0.0666,1,81.0494,6705,3424
1.2112,0,56.3072,2948,3831
-0.0442,1,59.6699,4407,1512
0.8551,1,68.8204,3280,1173
0.1131,1,75.9539,869,3415
0.3012,0,28.8531,4528,6242
0.6915,0,41.7163,2412,3229
0.2777,1,31.504,6307,4697
0.4406,1,15.0416,6639,5838
0.3061,1,67.574,2137,5186
0.0708,1,73.2069,4765,7262
0.159,1,223.5022,858,5481
0.2213,1,85.2658,6062,6291
0.2722,1,89.56,3209,3562
-0.0602,1,71.1354,2310,4303
0.0195,1,26.3865,3697,5022
1.954,1,110.7249,797,4235
0.0242,1,83.8361,169,4689
0.0677,1,66.5676,7453,4533
0.0592,0,76.2266,5262,6550
0.0193,1,80.4503,6948,5598
0.2565,1,99.0669,5806,352
0.1004,1,49.2164,194,789
-0.4938,1,36.6742,5151,3654
0.1146,1,141.3515,769,4830
0.4637,1,60.0521,3792,6001
0.1174,0,69.5432,6312,4307
0.015,1,25.8312,1136,7171
0.089,1,55.8055,4459,4340
0.4335,1,84.4423,1854,4877
0.1709,0,30.3356,525,947
0.1602,1,57.9418,3993,5437
0.1802,1,40.8044,2755,6398
0.0743,1,14.3265,4017,500
0.1301,1,147.0451,237,2288
0.3132,1,61.565,4213,2589
0.0418,1,38.5876,564,239
0.4999,1,67.7366,1637,14
0.2369,1,49.5101,1109,7048
-0.2025,1,18.6682,5225,6607
0.1109,1,48.3865,5215,7218
0.0319,0,41.5752,1408,2759
0.102,1,42.72,1392,2476
0.1201,1,71.8766,5386,3093
0.1348,1,17.9513,6625,4368
0.0767,1,54.722,6849,2973
0.0812,1,14.7139,1181,3001
0.2538,1,18.8481,3441,2210
1.0519,1,174.305,4134,2796
-0.0092,1,87.023,3106,6694
0.1145,1,26.8002,163,2820
0.168,1,22.6991,951,4163
0.539,1,75.6059,2839,3292
0.1456,1,69.9732,3336,76
0.1257,1,61.6543,2761,6175
-0.0403,1,44.7465,1250,3277
0.1138,1,81.9771,3295,4465
0.2407,1,1191.4815,6749,604
0.8051,1,84.4334,174,6037
0.1795,0,61.2148,3018,796
0.9212,1,38.5649,5504,2075
-0.0239,1,81.1311,5594,4785
0.052,1,50.8035,4652,3790
0.1061,1,95.6883,7151,802
0.1339,0,45.6207,2862,3117
0.3966,1,59.7537,5400,6279
0.2236,1,63.437,3559,7112
0.1829,1,48.8697,5599,7255
0.0827,1,50.448,1035,5504
0.1458,1,65.7362,4654,4456
0.2485,0,56.8902,3822,1246
-0.0285,0,45.722,4303,323
0.2364,1,64.3467,4543,5249
0.0471,0,41.0122,4547,312
0.0486,1,88.285,2437,210
-0.0124,1,28.2577,7433,5021
0.0696,1,21.7083,1037,1829
0.0251,1,48.6261,7524,770
-0.1774,1,70.9119,2028,6908
0.4866,1,67.1956,6177,7004
0.0989,1,47.2969,821,606
0.0319,1,68.0312,3368,4509
0.1915,1,129.4488,6610,529
-1.1764,1,24.0104,7550,6123
0.2108,1,63.1506,7059,4324
0.327,1,116.9722,5904,290
0.1737,1,24.0832,1569,4158
0.0128,1,69.8946,5384,1422
0.0843,1,41.8868,5460,92
0.1895,1,113.2486,1048,2524
0.1737,1,56.626,2285,1306
0.0682,1,45.2383,4435,4086
0.2786,1,146.1651,1777,1632
0.0716,1,70.1231,4047,4820
0.1276,1,80.9707,2617,3254
0.1824,1,51.2372,6473,7291
0.1082,1,93.0484,4248,6984
0.1377,1,52.4047,7053,2149
0.3264,1,86.8058,1681,7009
-0.0328,1,48.0521,3600,4562
0.1714,0,54.353,745,6549
0.0943,1,61.3514,6519,94
0.2986,1,34.9607,54,3839
0.0173,1,38.0789,674,5348
0.0636,1,58.6941,4625,3139
-0.0683,1,36.0312,839,2780
0.1004,1,31.5634,3947,7562
0.8811,0,97.0824,6533,6524
0.0377,0,134.0755,5789,7413
-0.1038,1,59.785,7220,6386
1.4717,1,1333.2893,1960,1561
0.1268,1,86.5231,5774,2009
0.2743,1,39.2747,2947,6923
0.1916,0,65.025,6080,7388
0.128,1,101.6071,1610,813
0.0921,1,59.1354,4811,7354
0.1852,1,171.3863,4355,5277
0.1091,1,5.2202,4420,5560
0.0202,1,63.2851,3864,1237
0.1771,1,44.9722,7084,3766
0.1145,1,51.7035,5724,6494
0.1656,1,54.722,5317,712
0.2535,0,96.1587,5052,3215
-0.0095,1,80.1764,405,621
0.0885,0,66.3363,3931,7250
0.0798,1,110.0045,3225,2318
0.2446,1,64.9865,679,3930
0.1465,0,101.2744,4277,409
1.7995,1,985.5112,5765,4147
0.2188,1,143.5078,6786,3323
0.1029,1,12.7475,2581,2462
0.2247,0,22.6108,3084,6196
0.2775,1,105.0,232,3532
0.1061,1,59.9103,311,7572
0.0282,1,27.7894,7086,1830
-0.0108,1,89.0351,5090,1141
0.0335,0,13.4629,3593,525
0.0642,1,50.045,3449,1209
0.1529,0,55.644,5485,7559
2.9875,1,26.0864,6501,3369
0.2284,1,37.5932,2535,3480
0.0335,1,60.2764,6379,1874
0.1289,0,17.3566,7181,917
0.278,1,21.5523,7160,213
0.0465,1,52.1177,3772,252
0.0143,1,13.7931,7382,1418
0.3803,1,30.4385,5116,912
0.1612,0,5.831,1246,4139
0.082,1,30.7327,4354,5593
0.1968,1,162.5492,898,1844
0.16,1,154.7385,4570,4504
0.1764,1,25.1247,2344,350
0.1815,1,62.5799,715,5088
0.1942,0,60.5248,5662,5985
0.1446,0,96.5207,4830,6945
0.1538,1,22.0511,6139,7057
0.0838,1,71.7948,6887,349
0.0631,1,36.5,4874,4229
0.1661,1,38.0592,44,6616
0.1788,0,16.5,52,5440
-0.0039,1,24.4387,459,3578
0.0406,1,48.5644,3501,6410
0.1845,1,48.4407,6553,2430
0.1363,0,88.4265,2428,1770
-0.9888,0,179.4714,2146,6360
0.0821,1,102.3291,4710,1027
1.8132,1,80.6381,867,3682
0.1733,1,88.278,921,857
-0.2253,1,82.134,3290,6294
0.0058,1,48.2701,5956,2866
-0.714,0,72.7479,4561,6373
-0.3369,1,25.4018,1506,3483
0.1698,0,29.7405,6449,663
0.2099,1,19.8116,2339,1672
0.2347,1,62.0181,1304,3443
0.1063,1,66.3042,6794,1646
-0.0849,0,48.0885,3542,4654
0.1056,1,75.0417,1909,1156
0.539,1,43.177,1857,916
0.1592,1,97.582,1650,1475
0.6906,1,23.0217,5638,4997
