pupilDiamLag,pupilDiamMax,timePrtctg,totalFixDur
0.179,0.066,0.0309,100.0
0.1218,0.2633,0.0176,99.0
0.2401,0.0441,0.0097,139.0
0.207,0.1205,0.0161,199.0
0.0005,0.136,0.0297,219.0
0.1462,0.1052,0.0308,219.0
0.4063,0.1268,0.0359,199.0
0.344,0.0295,0.0127,80.0
1.7037,1.5777,0.023,179.0
0.1325,0.1245,0.0399,318.0
0.1643,0.0498,0.0168,159.0
0.3253,0.0703,0.0242,119.0
0.2875,0.0775,0.0677,537.0
0.2636,0.0956,0.0097,139.0
0.2451,0.2216,0.0199,199.0
1.15,0.36,0.0319,299.0
0.1289,0.0409,0.0292,159.0
0.3235,0.139,0.0112,139.0
0.1039,0.0309,0.0508,199.0
0.1396,0.1396,0.0677,238.0
0.1946,0.2091,0.0248,159.0
0.1602,0.0787,0.0152,159.0
0.269,0.1655,0.0193,258.0
1.4366,0.1391,0.006,100.0
0.1711,0.1816,0.0559,358.0
0.1791,0.1791,0.028,139.0
0.3061,0.0591,0.0201,179.0
0.2724,0.2299,0.0769,159.0
0.0795,0.052,0.0134,199.0
0.3575,0.0125,0.007,279.0
0.1812,0.1542,0.0447,437.0
0.2347,0.1067,0.0113,119.0
0.3642,0.0642,0.022,258.0
0.1741,-0.0159,0.0202,219.0
0.4497,0.0327,0.0174,100.0
0.3229,0.3074,0.0412,199.0
0.0969,0.0954,0.0507,417.0
0.2672,0.1477,0.027,139.0
0.1208,0.1208,0.0197,159.0
0.2431,0.2431,0.0319,159.0
0.2085,0.175,0.0005,20.0
0.5211,1.1726,0.0846,438.0
0.0259,0.1739,0.011,99.0
0.3513,0.3818,0.0542,180.0
0.0543,0.0663,0.0173,139.0
0.0886,0.0901,0.0665,418.0
0.0173,0.1258,0.0397,298.0
0.0621,0.0176,0.0201,179.0
0.7725,0.734,0.0035,139.0
0.4915,0.1765,0.008,119.0
0.9126,0.7296,0.0367,279.0
0.2754,0.2364,0.0391,457.0
0.0526,0.0231,0.0271,219.0
-0.0216,-0.0086,0.0287,219.0
0.1767,0.1472,0.01,80.0
0.0845,0.081,0.0225,179.0
0.38,0.212,0.0294,139.0
0.5446,0.1761,0.0481,219.0
0.2215,0.199,0.016,159.0
0.3554,0.3554,0.0238,278.0
0.0798,0.1433,0.0246,338.0
0.253,0.047,0.0275,219.0
0.2235,0.2235,0.0379,377.0
0.1595,0.048,0.0283,179.0
0.0945,0.076,0.0427,179.0
0.3691,0.2671,0.0332,496.0
0.4074,0.2954,0.0288,139.0
0.1138,0.0813,0.0328,199.0
0.1665,0.131,0.0212,179.0
0.2357,0.1812,0.0082,80.0
0.3121,0.5301,0.0637,258.0
0.3791,0.2176,0.0139,139.0
0.3536,0.2561,0.006,80.0
0.2751,-0.0029,0.0219,99.0
0.1371,0.1171,0.0175,199.0
0.6825,0.0886,0.0261,139.0
0.2141,0.1886,0.029,219.0
0.132,0.085,0.0081,80.0
0.4174,0.0449,0.0693,219.0
0.0959,-0.1086,0.0439,219.0
0.1491,0.0446,0.0727,318.0
0.4009,0.2229,0.0427,139.0
0.3085,1.3045,0.019,179.0
0.1745,0.35,0.0227,338.0
0.2954,0.1879,0.0159,159.0
0.7736,0.8061,0.0121,160.0
0.1437,0.0952,0.0304,278.0
0.5383,0.1398,0.0747,159.0
0.4406,0.1131,0.0677,238.0
0.2678,0.1468,0.0105,99.0
0.1852,0.1162,0.0227,179.0
0.3083,0.2658,0.0429,238.0
0.0979,0.0844,0.0096,119.0
0.3583,0.3163,0.0161,139.0
0.1124,-0.0331,0.0103,100.0
0.1327,0.1737,0.0142,119.0
0.2367,0.2282,0.0142,198.0
0.6357,0.1467,0.0087,80.0
0.1198,-0.0927,0.0866,179.0
0.1764,0.2284,0.0274,139.0
0.1233,0.1383,0.0316,298.0
0.1359,0.1189,0.0188,219.0
0.3464,0.2184,0.0495,239.0
0.4949,0.1099,0.0409,477.0
0.2853,0.1893,0.0265,99.0
1.1726,1.1726,0.05,259.0
0.4798,0.2198,0.0559,119.0
0.1847,0.2307,0.0117,99.0
0.0819,0.0494,0.017,159.0
0.3536,-0.0149,0.0074,99.0
0.2592,0.2622,0.0178,179.0
0.1729,0.1628,0.0155,139.0
0.126,0.059,0.0187,139.0
1.0012,0.1352,0.0379,298.0
0.0837,0.0862,0.0308,278.0
3.2536,1.2976,0.0303,180.0
0.275,0.494,0.0179,239.0
0.3136,0.0406,0.0259,199.0
0.0851,0.1386,0.0125,139.0
0.4061,0.2521,0.0508,99.0
0.1126,0.0311,0.0173,179.0
0.1428,0.0703,0.0163,80.0
0.2405,0.1465,0.04,139.0
0.106,0.106,0.0312,417.0
1.4196,0.6906,0.0196,219.0
0.0427,0.0437,0.0181,99.0
0.0923,0.0943,0.0232,318.0
0.2633,0.1723,0.0247,139.0
0.1211,0.1121,0.0161,179.0
0.2853,0.3838,0.0613,179.0
0.0366,0.0526,0.0363,279.0
0.1176,0.0086,0.0286,139.0
0.1133,0.1053,0.0108,80.0
0.1587,0.1887,0.0822,258.0
0.2649,0.0394,0.0187,219.0
1.598,0.981,0.1948,598.0
0.1443,0.2263,0.0271,119.0
0.1091,0.0831,0.0435,159.0
0.007,0.003,0.0153,99.0
0.3621,0.2316,0.0067,80.0
0.4398,0.2608,0.0573,239.0
0.1347,0.1347,0.0129,179.0
0.1456,0.1041,0.0083,119.0
0.3262,0.3822,0.0074,199.0
0.114,0.034,0.0093,139.0
0.0608,0.0793,0.0273,258.0
0.1127,0.1187,0.0742,258.0
0.1717,0.1352,0.0424,258.0
0.3878,0.0123,0.0336,219.0
0.5094,0.2689,0.0097,80.0
0.1462,0.1052,0.0391,278.0
0.102,0.106,0.0133,139.0
0.5446,0.1761,0.0393,179.0
0.1643,0.0913,0.0085,80.0
2.7764,2.7764,0.0443,299.0
0.9162,0.9162,0.0402,259.0
0.4465,0.263,0.0446,377.0
0.2765,0.162,0.0141,99.0
0.0771,0.2036,0.0107,179.0
0.4197,0.2027,0.0048,100.0
0.4009,0.1404,0.0672,219.0
0.1315,0.0835,0.0615,915.0
0.2953,0.2923,0.0218,139.0
0.4355,-0.07,0.0134,99.0
0.1525,0.128,0.0584,298.0
0.2953,0.2923,0.0187,119.0
0.9915,0.9915,0.0151,598.0
0.3413,0.1458,0.0143,139.0
0.105,0.12,0.032,218.0
0.0592,0.0707,0.0171,179.0
0.5452,0.3012,0.0341,80.0
0.4932,0.1882,0.0414,159.0
0.3329,0.3554,0.0205,239.0
0.226,0.374,0.1185,735.0
0.1796,0.1211,0.0331,299.0
-0.1907,-0.1907,0.0168,159.0
0.1181,-0.0834,0.0228,239.0
0.1816,0.0666,0.0272,119.0
0.3791,0.1846,0.0259,258.0
0.0489,0.0559,0.0255,139.0
0.0926,0.0786,0.0332,398.0
0.1649,0.1014,0.0219,219.0
0.6081,0.3191,0.02,119.0
0.1837,0.2587,0.0214,259.0
1.9487,1.5457,0.0204,159.0
0.2334,0.2214,0.094,99.0
0.106,0.1315,0.0305,318.0
0.1876,0.1706,0.0437,199.0
0.7577,-0.2613,0.0385,339.0
0.1538,0.1138,0.0229,139.0
0.3554,0.1924,0.0085,99.0
0.12,0.1845,0.0175,119.0
0.0265,-0.009,0.0248,278.0
-0.0316,-0.0316,0.0161,199.0
0.2114,0.1944,0.0162,99.0
0.2236,0.4056,0.1029,358.0
0.082,0.0395,0.0188,119.0
0.5597,-0.4743,0.0271,239.0
0.351,0.1425,0.0372,119.0
-1.206,-0.429,0.0045,179.0
0.1175,0.127,0.038,378.0
0.1339,0.1039,0.0661,259.0
0.2002,0.0132,0.0234,139.0
2.7764,1.3989,0.0324,219.0
0.2485,0.212,0.0163,80.0
0.0039,0.0359,0.0192,179.0
0.2091,0.1191,0.0186,99.0
0.327,0.154,0.0095,99.0
0.2284,-0.0956,0.0843,318.0
1.2617,1.5602,0.027,438.0
0.385,0.3235,0.008,99.0
0.0787,0.1487,0.0246,258.0
0.4182,0.4182,0.0208,99.0
0.8376,0.0441,0.0084,120.0
0.2416,0.1961,0.0192,179.0
0.1815,0.122,0.008,99.0
0.2389,0.1744,0.023,179.0
0.0883,0.1113,0.0139,139.0
0.6825,0.0301,0.0522,278.0
0.3047,0.3047,0.0233,139.0
-0.0083,-0.0343,0.0139,139.0
0.2373,0.0388,0.0287,159.0
0.6234,-0.0501,0.0298,139.0
0.1393,0.0798,0.0072,99.0
0.3011,0.1591,0.0122,139.0
0.1386,0.1386,0.0179,199.0
0.522,0.089,0.0221,99.0
0.1388,-0.0002,0.0098,80.0
0.2477,0.2257,0.0233,199.0
0.1086,0.0271,0.0083,119.0
0.0359,0.0814,0.0256,239.0
0.0047,0.0047,0.0417,1114.0
0.404,0.404,0.0206,139.0
0.3783,0.1098,0.0116,80.0
0.1393,0.0798,0.0203,278.0
0.0487,0.2337,0.0037,100.0
0.7675,1.748,0.008,319.0
0.4364,-0.1566,0.03,199.0
0.1729,0.0524,0.0155,139.0
0.3303,0.3303,0.0357,159.0
0.2094,0.1309,0.0326,318.0
0.2037,0.0887,0.0048,100.0
0.2162,0.3002,0.0475,239.0
-0.0086,0.0489,0.0261,199.0
0.085,0.407,0.0565,219.0
0.2284,0.0464,0.0274,139.0
0.248,0.1385,0.0387,278.0
0.0978,0.0783,0.0212,159.0
3.0962,1.5822,0.0203,179.0
0.291,0.066,0.0525,219.0
0.1233,0.1383,0.0379,358.0
0.0752,-0.0108,0.0208,179.0
0.2751,0.0165,0.0264,119.0
0.1194,0.2104,0.0218,179.0
0.9383,-0.0272,0.0388,179.0
0.1325,0.1165,0.0174,139.0
1.3177,1.2217,0.0245,219.0
0.203,0.1745,0.0167,179.0
0.0531,0.0971,0.0149,179.0
0.1746,0.1001,0.0349,418.0
0.1212,-0.0188,0.0492,278.0
0.0954,0.0509,0.0256,239.0
0.1958,0.1443,0.0767,337.0
0.2508,0.2118,0.0344,238.0
0.4497,0.4267,0.0312,179.0
0.2537,0.0997,0.03,239.0
0.0437,0.0437,0.0254,139.0
0.1461,0.1271,0.0348,179.0
0.1347,-0.0328,0.0243,338.0
0.5007,0.0222,0.0301,179.0
0.9383,0.1063,0.0258,119.0
0.4201,0.4981,0.027,119.0
0.3344,0.2659,0.0153,179.0
0.4466,0.2141,0.0184,139.0
0.1461,0.1271,0.0231,119.0
0.2322,0.1787,0.0213,258.0
0.6747,0.1432,0.0457,278.0
0.2544,0.0869,0.043,99.0
0.0526,0.0231,0.0147,119.0
0.5605,0.147,0.0224,139.0
0.4321,0.1611,0.0165,179.0
-0.0593,-0.2253,0.0192,159.0
0.2076,0.1386,0.0133,199.0
0.1529,0.1464,0.0276,258.0
0.1921,0.1446,0.0093,139.0
0.1172,0.1172,0.0144,298.0
0.2394,0.0694,0.0392,219.0
0.0781,0.1151,0.0417,179.0
0.029,-0.0175,0.0092,179.0
0.0267,0.1592,0.0296,80.0
0.5964,0.1054,0.0463,199.0
0.1168,0.1008,0.0226,219.0
0.0736,0.0351,0.0394,318.0
0.1432,-0.0143,0.0115,80.0
0.2184,0.2174,0.0246,240.0
0.1487,0.1487,0.0265,278.0
0.2076,0.1386,0.0213,318.0
0.3754,0.1538,0.0295,179.0
0.1682,0.1682,0.0449,199.0
0.0647,-0.0453,0.026,219.0
0.6131,0.2126,0.0547,239.0
0.1862,0.1737,0.0228,159.0
0.0581,0.1771,0.0359,179.0
0.3684,0.3684,0.0153,179.0
0.291,0.0635,0.0192,80.0
0.0183,0.1448,0.0244,139.0
0.2395,0.1135,0.0194,99.0
1.1966,0.7296,0.0499,379.0
0.19,0.19,0.0179,179.0
0.2253,-0.0682,0.0116,80.0
0.1893,0.2868,0.0214,80.0
0.2303,0.2713,0.0443,139.0
0.3804,0.2119,0.0102,119.0
0.9383,0.0663,0.0215,99.0
0.111,0.199,0.0393,179.0
-0.157,-1.067,0.0228,259.0
0.9162,0.2082,0.0434,279.0
0.0039,0.0419,0.0106,99.0
0.1587,0.2352,0.0127,99.0
0.1136,0.2556,0.0141,99.0
0.2338,0.2388,0.0308,139.0
0.614,-0.0595,0.0309,100.0
0.5989,0.0899,0.0163,80.0
0.2118,-0.0332,0.0315,218.0
0.2337,0.0552,0.0129,179.0
0.4941,0.1706,0.0147,159.0
0.1029,0.0284,0.0112,139.0
0.0593,0.0833,0.0125,139.0
0.3283,0.2298,0.0245,179.0
0.4046,0.2591,0.0116,80.0
0.3212,0.2587,0.0048,100.0
0.1144,0.0639,0.0341,199.0
0.2667,0.2667,0.0052,139.0
0.2923,-0.0122,0.0155,99.0
-1.067,-0.8475,0.0211,239.0
0.056,-0.007,0.01,99.0
0.3339,0.3884,0.0292,179.0
0.2758,0.1618,0.0426,258.0
0.127,0.15,0.03,298.0
0.1215,0.1855,0.0178,199.0
0.5365,0.4645,0.0298,119.0
0.0079,-0.0216,0.0235,179.0
-0.5825,-1.1465,0.0295,279.0
0.0823,0.0143,0.0258,219.0
0.1643,0.2813,0.025,139.0
0.5446,0.0561,0.0305,139.0
1.4375,0.0675,0.0055,219.0
0.1215,0.074,0.0124,139.0
0.1518,0.1878,0.0205,199.0
0.1259,0.0169,0.0176,219.0
0.2875,0.0775,0.0175,139.0
0.0386,0.0701,0.0178,159.0
0.3241,0.2446,0.0165,179.0
-0.292,-0.5825,0.019,179.0
0.1529,0.1294,0.0255,238.0
1.3232,1.2187,0.0162,179.0
0.253,0.2085,0.0296,179.0
0.1356,0.0621,0.0156,139.0
0.1567,0.1267,0.0148,139.0
1.1076,1.1076,0.016,179.0
0.2253,-0.0127,0.0259,179.0
0.0708,0.0463,0.0272,219.0
0.2246,0.0466,0.0095,159.0
0.3193,0.3553,0.0318,239.0
0.1741,0.1326,0.0219,238.0
0.2241,0.2786,0.0271,239.0
0.3121,0.2211,0.0491,199.0
0.2906,0.1821,0.0159,159.0
0.1327,0.1327,0.0177,139.0
0.1643,0.1428,0.0785,437.0
0.0015,0.12,0.0437,298.0
0.1951,0.1441,0.0341,199.0
0.249,0.2271,0.02,198.0
0.4325,0.207,0.0112,139.0
1.9487,1.5457,0.0409,319.0
1.0804,1.0804,0.0481,319.0
0.1187,0.2087,0.0857,298.0
0.8481,0.1906,0.02,298.0
0.2986,0.0941,0.0112,99.0
0.2298,0.2298,0.0353,258.0
0.3122,0.1212,0.0317,179.0
0.3761,0.1936,0.0095,99.0
1.4802,1.4802,0.0496,239.0
0.2751,-0.0089,0.0177,80.0
0.1557,0.2182,0.0048,99.0
0.1538,0.0983,0.0196,119.0
0.3302,0.1092,0.0492,278.0
0.556,0.4335,0.0319,299.0
0.8065,0.103,0.0187,139.0
0.2052,0.0837,0.0154,139.0
0.3036,0.7796,0.0196,279.0
0.1525,0.0785,0.0351,179.0
0.3335,-1.113,0.0055,219.0
0.4915,0.197,0.0054,80.0
0.0841,0.0731,0.0313,338.0
0.2923,-0.0067,0.0155,99.0
0.3442,0.3462,0.0237,218.0
0.5515,0.287,0.0746,239.0
0.0246,-0.0629,0.0204,179.0
0.6028,0.6028,0.0989,179.0
0.0903,0.1493,0.0501,219.0
0.4046,0.2591,0.0346,239.0
0.4074,0.3229,0.0246,119.0
0.1456,0.1916,0.0362,139.0
0.0833,0.1288,0.0341,378.0
0.2556,0.2051,0.0143,100.0
0.4466,0.2141,0.029,219.0
0.1947,-0.0193,0.0291,159.0
1.15,0.36,0.0191,179.0
0.1526,-0.0004,0.0133,139.0
0.0925,0.0825,0.0225,139.0
0.3797,0.2422,0.0232,198.0
-0.0408,-0.0728,0.0112,298.0
0.0921,0.0921,0.0212,219.0
0.1296,0.3241,0.0238,258.0
0.147,0.0805,0.0351,278.0
0.289,0.1755,0.0367,318.0
0.9337,1.0372,0.0271,239.0
0.3684,0.0354,0.0255,139.0
0.3893,0.1938,0.0385,298.0
0.2395,0.128,0.0194,99.0
-0.0422,-0.0422,0.0271,219.0
0.1403,0.0843,0.0344,238.0
0.111,0.0885,0.0338,80.0
0.133,0.0825,0.0269,258.0
0.1665,0.0265,0.0141,119.0
0.237,0.2565,0.0679,378.0
0.1977,0.2142,0.003,80.0
0.4968,0.1428,0.0202,99.0
0.3161,0.3006,0.0147,258.0
0.2216,0.1676,0.022,219.0
0.211,0.212,0.01,99.0
0.0841,0.0696,0.0166,179.0
0.0945,0.1385,0.0128,179.0
0.0329,0.1059,0.0153,179.0
0.3131,0.3651,0.0083,99.0
0.1386,0.0981,0.0179,199.0
0.2327,0.1042,0.0135,80.0
0.123,0.2055,0.0338,80.0
0.2033,0.0058,0.0288,139.0
0.2729,0.1154,0.0184,179.0
0.3803,0.3893,0.018,139.0
0.7876,1.5351,0.0682,518.0
0.2617,0.1802,0.0177,139.0
0.2133,0.1308,0.0107,80.0
0.104,0.1775,0.0427,258.0
0.0103,0.0263,0.032,258.0
0.3554,0.3359,0.0068,80.0
0.2128,0.2583,0.0178,99.0
0.1717,0.1487,0.0654,398.0
0.0775,0.1435,0.0161,199.0
0.5086,0.2041,0.0401,199.0
0.1801,0.3791,0.0159,159.0
0.1462,0.0927,0.028,199.0
0.0047,-0.1278,0.0067,179.0
0.4978,0.4978,0.0177,119.0
0.2243,0.1698,0.0563,179.0
0.5197,0.2647,0.0222,179.0
0.0761,0.2081,0.0344,278.0
0.1958,0.1348,0.0271,119.0
0.3176,0.1166,0.021,219.0
0.2099,0.1394,0.0749,219.0
0.0698,0.1008,0.0279,159.0
0.2521,0.2086,0.1022,199.0
0.0708,0.0463,0.0123,99.0
0.2022,-0.0848,0.0441,179.0
0.1757,0.0682,0.095,338.0
0.0804,0.0714,0.0358,219.0
0.1442,0.2227,0.1232,338.0
0.1682,0.3162,0.0223,99.0
0.2544,0.0869,0.0516,119.0
0.2215,0.2215,0.016,159.0
0.1432,-0.0173,0.02,139.0
2.5361,1.4196,0.0391,438.0
-0.0285,-0.025,0.0135,219.0
0.5515,0.1545,0.0559,179.0
0.4725,0.154,0.0054,80.0
-0.0043,-0.0023,0.0192,179.0
0.3413,0.2443,0.0082,80.0
0.029,0.0445,0.0103,199.0
0.2322,0.2587,0.0082,99.0
0.0639,0.0129,0.0272,159.0
0.1166,-0.0499,0.0087,99.0
0.3222,0.3077,0.0105,99.0
0.1471,0.0006,0.0211,159.0
0.2116,0.2116,0.009,100.0
0.2822,0.2247,0.0167,99.0
0.3163,0.2253,0.0208,179.0
0.3188,0.1458,0.0245,238.0
0.1643,0.0913,0.0147,139.0
0.205,0.117,0.0157,219.0
0.5303,0.1723,0.0218,139.0
1.0012,1.0012,0.0151,119.0
0.0854,0.0854,0.0533,298.0
0.2298,0.1853,0.0109,80.0
0.2215,0.2235,0.014,139.0
0.1196,0.0216,0.0125,139.0
0.152,0.153,0.0385,219.0
0.1831,0.1876,0.0305,139.0
0.1211,0.0681,0.033,298.0
0.2401,0.2401,0.0097,139.0
0.9836,0.4221,0.0308,438.0
2.6022,1.4717,0.0197,319.0
0.2718,0.2104,0.0636,378.0
-0.0139,0.0126,0.0074,99.0
-0.0062,-0.0422,0.0369,298.0
0.6525,1.525,0.008,319.0
0.0819,0.0924,0.0319,298.0
0.0437,0.0182,0.0618,338.0
0.4932,0.1882,0.0777,298.0
1.5457,1.7037,0.0409,319.0
0.136,0.1785,0.0621,458.0
0.085,0.2805,0.0255,99.0
0.043,0.0425,0.0648,299.0
0.2938,0.0693,0.0161,179.0
0.1497,0.2062,0.0144,99.0
0.25,0.25,0.0329,199.0
0.2636,0.4406,0.0395,139.0
0.9425,0.9425,0.0141,558.0
0.4069,-0.1466,0.0402,119.0
0.4172,0.1192,0.0179,139.0
0.1289,0.0199,0.0329,179.0
0.5104,0.3939,0.0356,199.0
0.2004,0.0854,0.0249,139.0
0.2636,0.0571,0.0227,258.0
0.1645,0.5365,0.0996,398.0
0.1796,0.1546,0.0132,119.0
0.5532,0.1672,0.0879,1037.0
0.1645,-0.0585,0.0448,179.0
0.1727,0.2002,0.0142,139.0
0.4446,0.2631,0.0118,80.0
0.1356,0.0621,0.0223,199.0
0.154,0.0835,0.0209,218.0
0.2071,0.0396,0.0177,238.0
0.0969,0.0954,0.0242,199.0
0.3095,0.0815,0.0283,139.0
0.0776,0.0016,0.019,199.0
0.1788,0.2133,0.0319,239.0
0.1401,0.0901,0.0181,179.0
0.1171,0.1021,0.0157,179.0
0.1816,0.0411,0.0364,159.0
0.0596,-0.0639,0.0159,139.0
0.285,0.105,0.02,80.0
0.4189,0.2029,0.0211,139.0
0.0184,0.3729,0.0016,20.0
0.2912,0.3262,0.0067,179.0
0.2952,0.2037,0.0067,139.0
0.2022,0.1307,0.0067,139.0
0.3359,0.2554,0.0341,398.0
2.2879,0.9659,0.1032,438.0
0.1859,0.0724,0.0139,139.0
0.1113,0.0653,0.0139,139.0
0.1471,0.0006,0.0315,238.0
0.1688,0.1043,0.0262,159.0
0.124,0.105,0.0145,99.0
-0.0043,-0.0268,0.0086,80.0
0.2373,0.0883,0.0251,139.0
0.1806,0.0946,0.0198,139.0
0.1819,0.1189,0.0208,159.0
0.1465,-0.0165,0.0153,179.0
0.3455,0.233,0.0431,199.0
0.0921,0.2126,0.0231,239.0
0.2895,0.124,0.0291,198.0
0.0293,-0.0127,0.017,139.0
0.3628,0.1533,0.0125,80.0
0.4924,0.4999,0.0145,179.0
0.3893,0.3738,0.0335,259.0
0.2537,0.1237,0.0149,119.0
0.1462,0.2052,0.0132,119.0
0.25,0.19,0.0625,378.0
0.1022,0.1587,0.0142,139.0
0.1935,0.0755,0.0103,199.0
0.1774,0.3034,0.0307,239.0
0.1206,0.0541,0.0379,338.0
0.3028,0.2418,0.0364,159.0
0.1151,0.0721,0.0741,318.0
0.0957,0.0767,0.0381,357.0
0.3207,0.0617,0.0166,99.0
1.3812,1.4612,0.0337,139.0
0.1432,-0.0328,0.0173,139.0
0.3328,0.4603,0.022,80.0
0.1613,0.1523,0.0187,159.0
0.3397,0.1872,0.0095,80.0
1.6042,1.7537,0.0074,120.0
0.1795,0.029,0.0219,99.0
0.3536,0.0901,0.006,80.0
0.6081,0.3426,0.0267,159.0
0.0921,0.2126,0.0269,278.0
0.2337,0.0437,0.0058,80.0
0.1682,0.1467,0.0943,418.0
0.2589,0.3484,0.0467,218.0
0.0435,0.024,0.0092,179.0
0.404,0.0385,0.0324,219.0
0.1274,0.0194,0.029,338.0
0.2496,0.2446,0.0286,139.0
0.3933,0.2544,0.0132,80.0
1.3177,0.3472,0.0379,339.0
0.4009,0.2229,0.0488,159.0
0.6353,-0.0812,0.0387,80.0
0.2565,0.2565,0.05,278.0
0.1335,0.081,0.0111,80.0
0.114,0.018,0.016,238.0
0.2395,0.135,0.0194,99.0
0.0818,0.0228,0.0302,238.0
0.4063,0.0683,0.0287,159.0
0.0353,0.4803,0.0439,199.0
0.2126,0.0591,0.0272,119.0
0.1202,0.0107,0.0172,99.0
0.1063,0.1748,0.0302,139.0
0.1595,0.124,0.0157,99.0
-0.0238,-0.1273,0.0196,179.0
0.1029,0.0664,0.0096,119.0
0.3438,0.3438,0.0673,119.0
0.1855,0.0915,0.0302,338.0
0.419,0.1656,0.0141,139.0
0.1235,-0.0515,0.0179,99.0
0.304,0.0396,0.0285,119.0
0.1968,0.2128,0.0788,437.0
0.2297,0.1987,0.0151,119.0
0.248,0.0845,0.0166,119.0
1.2332,1.0317,0.0145,160.0
0.2427,-0.1038,0.0318,179.0
0.2451,0.2216,0.0239,238.0
1.002,0.9425,0.0085,339.0
0.0231,0.0736,0.0419,338.0
-0.007,0.0195,0.0401,398.0
0.0652,0.1102,0.0346,318.0
0.4063,0.1708,0.0287,159.0
0.279,0.1285,0.0253,219.0
0.0639,0.0129,0.0238,139.0
0.0978,0.0978,0.0147,139.0
0.124,0.0015,0.0233,159.0
0.0841,0.0681,0.0271,219.0
0.2232,0.1507,0.0503,179.0
0.0708,0.0208,0.0173,139.0
0.046,0.1385,0.0085,119.0
0.2943,0.2213,0.0419,139.0
0.2635,0.314,0.031,139.0
0.0085,0.0395,0.0242,338.0
0.6412,0.8442,0.0394,259.0
0.1572,0.0677,0.0383,318.0
0.663,0.023,0.0522,219.0
0.1274,0.0524,0.0136,159.0
2.7591,1.6561,0.018,140.0
0.1101,-0.0469,0.0157,179.0
0.1456,0.1526,0.0133,139.0
0.1432,-0.0143,0.0572,398.0
0.0971,0.1786,0.0393,199.0
0.139,0.065,0.0177,219.0
0.3397,0.3397,0.0306,258.0
0.2625,0.0065,0.0072,139.0
0.1767,0.0812,0.0473,378.0
0.1458,0.1008,0.0103,100.0
0.2754,0.2364,0.0085,99.0
0.1682,0.0932,0.0494,219.0
0.0161,0.1821,0.012,179.0
0.283,0.085,0.0221,259.0
0.1258,0.2023,0.0265,199.0
-0.0083,-0.0343,0.0119,119.0
0.0282,0.0067,0.0171,119.0
0.2565,0.1985,0.0821,457.0
0.1487,0.1352,0.0163,99.0
0.3768,0.3768,0.0308,99.0
0.0173,0.1523,0.0132,99.0
0.304,-0.1004,0.0429,179.0
0.2777,0.2312,0.0115,99.0
0.5964,0.1054,0.0324,139.0
0.2081,0.0861,0.0245,198.0
0.1975,0.1755,0.0147,219.0
0.1611,0.1441,0.0442,477.0
0.522,0.089,0.0443,199.0
0.0621,0.0386,0.0201,179.0
0.3642,0.1437,0.0084,99.0
0.2052,0.0617,0.011,99.0
0.2162,0.2242,0.0632,318.0
0.2667,0.2442,0.0067,179.0
0.3253,0.0008,0.0202,99.0
0.0708,0.0463,0.0247,199.0
0.2059,0.1764,0.0274,80.0
0.1377,0.1097,0.0098,99.0
0.2903,0.3498,0.0376,80.0
0.3006,0.2396,0.0102,179.0
0.0736,-0.1939,0.007,100.0
0.8257,0.9667,0.0226,199.0
0.2032,0.1382,0.0306,238.0
0.1166,0.1651,0.0228,80.0
0.4172,0.2192,0.0256,199.0
0.2284,0.0464,0.0432,219.0
0.2002,0.3167,0.0183,179.0
0.0259,-0.0421,0.011,99.0
0.1061,0.0096,0.0296,239.0
0.4,0.1545,0.0176,119.0
0.361,0.35,0.0305,219.0
0.0843,0.1408,0.0402,278.0
0.3913,0.4253,0.0602,219.0
0.1494,-0.0591,0.0454,278.0
0.2648,0.3593,0.0889,159.0
0.2907,0.2907,0.0635,298.0
0.3554,0.1239,0.0136,159.0
0.0723,0.0423,0.0266,179.0
0.1325,0.1245,0.025,199.0
0.1174,0.0989,0.0285,278.0
0.1327,0.1737,0.0118,99.0
0.248,0.2781,0.0464,458.0
0.2135,0.361,0.0568,279.0
0.3185,0.267,0.0493,298.0
0.2347,-0.0503,0.0234,219.0
0.0441,-0.3369,0.014,199.0
0.204,0.185,0.0265,119.0
0.8061,0.8051,0.0423,558.0
0.052,0.017,0.012,179.0
0.1568,0.1053,0.0188,139.0
0.2758,0.1464,0.0163,99.0
0.1063,0.1183,0.0302,139.0
2.3481,1.1056,0.0435,239.0
0.1468,0.1193,0.0607,298.0
0.1816,0.2091,0.0806,516.0
0.1824,0.2644,0.0227,139.0
0.0829,0.1169,0.0146,159.0
0.2776,0.1795,0.0223,119.0
0.1113,0.2003,0.0218,218.0
0.2636,0.0571,0.0192,219.0
-0.0378,-0.0823,0.0037,99.0
0.212,0.1255,0.0221,218.0
0.1525,0.199,0.0525,239.0
0.0016,0.0826,0.0152,159.0
0.3464,0.3464,0.07,338.0
0.1756,-0.0969,0.0407,358.0
0.2672,0.1477,0.0155,80.0
-0.1317,-0.1317,0.0267,119.0
1.8132,1.0497,0.0197,319.0
0.0837,0.0942,0.0154,139.0
0.2724,0.2034,0.0479,99.0
0.2037,0.1427,0.0048,99.0
0.1557,0.2182,0.0039,80.0
0.2451,0.1126,0.0154,159.0
0.1476,0.1016,0.0155,80.0
0.2625,0.095,0.0072,139.0
0.0713,0.0753,0.0147,99.0
0.0979,0.0144,0.008,99.0
0.0592,0.0652,0.0346,318.0
0.3547,0.2672,0.0309,159.0
