P2stFixation,firstSaccLen,lastSaccLen,nextWordRegress,prevFixDur,prevFixPos,regressDur,wordNo
0,201.575,139.6755,0,179.0,193.8891,537.0,4.0
0,196.0057,120.2341,0,179.0,149.2146,0.0,4.0
0,187.5613,100.9022,0,139.0,105.9906,0.0,2.0
0,314.6824,145.2481,0,239.0,278.2104,0.0,2.0
0,217.0576,55.0,0,119.0,215.0093,0.0,3.0
0,194.0103,106.5106,0,99.0,96.7729,0.0,2.0
1,0.0,359.4165,0,0.0,0.0,0.0,4.0
1,163.0,350.8208,1,219.0,116.4302,179.0,3.0
0,134.0121,199.6509,0,99.0,105.0428,0.0,3.0
0,170.0118,159.5125,0,139.0,89.7385,0.0,3.0
0,79.0142,96.1067,0,119.0,101.1187,0.0,1.0
1,168.7965,196.5057,1,80.0,61.6847,199.0,6.0
0,119.877,1600.9859,0,319.0,131.0038,0.0,9.0
0,435.9014,68.884,0,80.0,428.2242,0.0,2.0
0,208.0487,149.1208,0,139.0,32.5576,0.0,5.0
0,0.0,102.4414,0,0.0,0.0,0.0,1.0
1,584.2418,122.5826,0,80.0,561.6022,0.0,2.0
0,469.3967,200.8015,1,80.0,500.064,99.0,1.0
0,160.05,260.1216,0,259.0,112.0402,0.0,6.0
1,328.1421,169.9301,1,179.0,356.2948,0.0,1.0
1,59.8018,122.0,1,219.0,98.0816,0.0,1.0
0,541.6013,145.2902,0,159.0,577.814,0.0,1.0
1,164.6003,252.292,0,139.0,212.5135,0.0,1.0
1,58.6366,247.8003,1,179.0,97.5295,119.0,2.0
0,140.1517,940.6488,0,159.0,101.005,0.0,9.0
0,406.6771,136.4597,0,99.0,575.0313,238.0,1.0
1,440.0821,271.8607,0,119.0,318.2656,0.0,5.0
0,197.851,292.767,1,239.0,213.1385,199.0,4.0
1,152.7956,97.8621,0,239.0,142.0458,0.0,2.0
0,256.1411,314.331,0,119.0,259.0946,0.0,5.0
0,936.2094,1121.4024,1,199.0,69.7209,377.0,2.0
1,62.9007,202.5154,1,239.0,78.8733,278.0,1.0
0,138.0906,176.5574,0,119.0,52.2015,0.0,3.0
1,110.5486,99.193,1,159.0,123.3288,832.0,3.0
0,214.0707,112.5278,1,159.0,194.2498,179.0,2.0
0,251.8238,188.9153,0,99.0,267.5855,0.0,2.0
0,161.6052,169.713,0,99.0,211.4001,0.0,2.0
1,304.943,199.5,0,199.0,385.0519,0.0,1.0
0,97.788,113.1592,0,80.0,65.307,0.0,2.0
0,93.9601,197.7758,0,258.0,101.1187,179.0,1.0
0,267.5565,88.5692,0,159.0,396.7266,139.0,1.0
0,133.1813,109.6016,0,80.0,109.2245,0.0,4.0
1,130.7765,115.0761,1,219.0,187.0668,457.0,3.0
0,536.0784,147.6186,0,99.0,671.7887,238.0,1.0
1,100.6541,121.7508,0,179.0,85.3815,278.0,1.0
0,363.6661,207.0441,1,258.0,221.0362,238.0,4.0
1,234.5021,233.0,0,159.0,165.003,776.0,3.0
1,237.4031,81.2604,1,219.0,248.582,1654.0,5.0
0,244.9908,280.6924,0,99.0,255.6658,119.0,5.0
0,163.8063,174.2591,0,179.0,98.7168,0.0,5.0
0,495.4203,203.104,0,120.0,496.0454,0.0,2.0
0,369.7465,177.3055,0,119.0,359.9069,238.0,2.0
0,286.507,393.008,0,179.0,253.0,0.0,5.0
0,235.2297,223.9866,0,139.0,260.2307,0.0,1.0
0,846.7628,173.1509,0,159.0,878.4697,0.0,1.0
1,82.1736,0.0,0,279.0,64.2884,0.0,2.0
0,233.8568,652.5002,0,139.0,167.0479,0.0,9.0
1,638.1618,290.8509,0,80.0,631.3478,398.0,2.0
1,981.6314,231.5005,0,20.0,255.5504,0.0,1.0
0,137.5354,161.1118,0,0.0,157.943,0.0,2.0
1,88.7257,307.2344,1,119.0,42.9418,259.0,2.0
0,297.0038,107.2287,0,139.0,228.7094,0.0,4.0
0,156.205,83.0692,0,119.0,286.4001,0.0,1.0
1,118.6054,103.5978,0,179.0,44.1022,0.0,3.0
1,88.8735,79.1581,1,239.0,165.4237,179.0,1.0
0,203.0548,151.7383,0,99.0,131.0038,0.0,3.0
0,100.5609,80.0765,1,159.0,52.9245,179.0,2.0
0,43.2348,100.1299,1,179.0,106.8878,199.0,1.0
0,558.2902,193.0784,0,278.0,686.3855,337.0,1.0
0,121.2023,114.0537,0,99.0,126.6057,0.0,1.0
1,102.1482,480.7788,0,339.0,71.0,918.0,5.0
0,0.0,69.5072,0,0.0,0.0,159.0,2.0
1,176.0575,313.6312,0,179.0,104.2929,358.0,6.0
0,188.9874,116.5,0,159.0,153.522,0.0,4.0
1,408.0668,606.0101,0,80.0,386.0052,537.0,7.0
1,71.332,44.9722,0,258.0,157.623,0.0,2.0
0,219.5023,174.5523,0,119.0,145.8252,0.0,2.0
0,140.1856,122.1024,0,119.0,182.5705,0.0,2.0
1,202.4846,244.4407,0,80.0,192.3798,0.0,4.0
1,68.8368,98.2306,0,99.0,16.2788,0.0,2.0
1,157.0796,171.7942,0,99.0,81.0555,0.0,2.0
1,101.0161,149.2414,0,179.0,72.1803,0.0,2.0
0,500.536,713.472,0,80.0,488.3697,0.0,8.0
1,128.1766,83.8048,0,199.0,76.922,0.0,1.0
0,165.0485,198.0057,0,179.0,81.7863,0.0,6.0
1,0.0,287.2686,1,0.0,0.0,497.0,1.0
1,291.5617,787.0815,0,80.0,231.9526,0.0,6.0
1,102.0306,259.3318,0,159.0,61.6604,0.0,4.0
0,175.1207,110.9516,1,258.0,98.4784,0.0,6.0
1,135.9062,454.0069,0,239.0,74.7329,359.0,6.0
0,114.0175,167.2872,0,119.0,133.7946,0.0,1.0
1,94.012,747.2486,1,278.0,162.1111,636.0,5.0
1,55.5563,187.2385,0,99.0,121.1652,0.0,1.0
0,294.5819,261.4273,0,139.0,354.4573,298.0,1.0
0,117.9841,325.6662,0,100.0,153.7173,0.0,1.0
1,698.5517,146.3233,1,179.0,692.5208,0.0,7.0
0,125.1259,151.1663,1,139.0,222.4095,794.0,4.0
0,129.8249,264.2546,0,99.0,52.469,0.0,4.0
0,396.2783,216.5092,0,139.0,458.1899,139.0,1.0
1,429.3673,191.1675,0,159.0,526.0152,1074.0,1.0
1,390.9735,213.6428,1,99.0,522.8097,139.0,4.0
1,129.1375,97.7816,0,298.0,125.1958,0.0,6.0
0,74.2849,137.8278,0,159.0,108.2312,0.0,1.0
0,156.0032,536.1,0,119.0,48.0833,0.0,5.0
0,193.0784,219.3171,0,179.0,138.7552,417.0,3.0
0,217.0184,116.2755,1,100.0,134.8073,0.0,4.0
0,426.5563,191.845,0,239.0,529.7735,0.0,1.0
0,177.1588,258.0514,0,159.0,95.5196,139.0,3.0
1,122.5408,65.622,1,99.0,123.7942,2008.0,4.0
0,465.758,51.5388,0,139.0,487.2628,1531.0,4.0
0,216.037,73.6699,0,99.0,181.3339,0.0,4.0
0,69.3055,93.8416,0,199.0,79.177,676.0,1.0
0,292.767,97.949,0,259.0,353.051,478.0,2.0
1,277.3793,213.7832,0,258.0,182.3321,437.0,3.0
1,115.1271,338.0444,1,219.0,93.1075,0.0,4.0
0,170.7352,289.573,0,179.0,106.8878,0.0,2.0
0,70.2602,120.4004,0,80.0,74.3303,0.0,3.0
0,190.5026,208.9527,0,20.0,160.3278,0.0,2.0
0,178.5252,267.0117,0,80.0,125.004,179.0,3.0
1,561.1,370.4582,0,139.0,553.9973,0.0,1.0
0,188.908,255.1103,0,239.0,154.3017,556.0,4.0
0,94.5476,97.6281,0,259.0,61.2046,0.0,2.0
0,132.0606,137.5354,0,278.0,67.0671,0.0,2.0
0,223.1636,218.0166,0,159.0,182.3321,0.0,4.0
1,148.1022,174.5029,0,179.0,152.5025,358.0,3.0
1,136.0744,435.1839,1,239.0,188.0425,179.0,1.0
0,361.8764,208.6295,0,159.0,337.2907,0.0,6.0
0,197.5152,424.2717,0,139.0,115.4123,0.0,5.0
0,115.9062,282.0217,1,139.0,178.2274,318.0,1.0
1,698.7331,116.0388,0,139.0,816.2702,0.0,1.0
0,92.5419,129.387,0,100.0,54.3783,0.0,2.0
0,44.3847,170.0118,0,99.0,21.9545,0.0,6.0
0,104.2845,49.3077,0,100.0,67.2309,100.0,6.0
0,136.4597,145.555,0,119.0,177.6119,0.0,1.0
0,125.4193,77.2431,0,100.0,107.7868,0.0,2.0
1,58.5021,100.7782,1,139.0,38.0789,0.0,3.0
0,707.5373,202.6111,0,99.0,860.914,179.0,1.0
0,143.5871,133.1362,0,159.0,122.8007,0.0,2.0
0,311.6769,326.531,0,179.0,294.1513,0.0,5.0
0,148.3139,242.9532,0,278.0,94.2444,0.0,2.0
0,153.8059,166.5008,0,99.0,86.977,0.0,3.0
0,163.5619,392.3684,0,238.0,21.5407,0.0,4.0
1,77.1314,112.8207,1,139.0,156.0833,0.0,1.0
1,175.035,299.9054,0,0.0,114.5862,0.0,5.0
0,463.132,152.645,0,80.0,557.7741,0.0,1.0
0,149.688,195.1442,0,139.0,49.679,0.0,5.0
1,357.8243,99.0051,0,139.0,437.7488,1690.0,1.0
0,315.0571,521.6742,0,80.0,247.4773,0.0,5.0
0,99.8424,140.5569,0,80.0,52.3927,0.0,8.0
1,128.0791,404.5346,0,179.0,53.0377,0.0,4.0
0,135.2036,444.4868,1,139.0,200.1225,99.0,5.0
1,203.0794,69.0887,0,219.0,196.4612,0.0,6.0
1,692.9203,194.0309,0,199.0,727.7651,0.0,2.0
0,101.1781,688.5821,0,279.0,46.3249,0.0,7.0
1,195.1442,97.0,1,199.0,149.0134,319.0,3.0
0,126.58,177.5197,0,99.0,140.2462,179.0,2.0
0,40.2523,101.8541,1,199.0,66.2873,139.0,2.0
0,187.6006,100.3457,1,199.0,148.0,837.0,5.0
1,210.1773,244.778,0,99.0,206.2935,0.0,4.0
1,441.5343,150.49,0,298.0,497.17,80.0,2.0
0,211.0024,136.1947,0,219.0,194.0103,0.0,4.0
0,72.1405,152.5664,0,199.0,29.7321,0.0,4.0
0,209.5024,236.0095,0,159.0,202.3116,0.0,4.0
1,223.2896,178.085,0,99.0,295.7719,119.0,1.0
1,134.708,106.2462,0,139.0,49.4773,0.0,6.0
1,165.4003,367.5241,0,139.0,139.4633,258.0,1.0
0,117.8346,88.7257,0,259.0,102.6499,0.0,1.0
0,234.5645,148.5,0,159.0,248.582,0.0,4.0
1,71.8923,307.1795,1,99.0,191.157,278.0,1.0
0,105.0107,129.0349,1,179.0,120.4159,537.0,7.0
0,262.7741,499.0774,1,140.0,282.1436,2051.0,3.0
0,703.7565,119.501,0,139.0,681.1989,0.0,1.0
1,55.9151,170.7469,0,139.0,149.4122,0.0,1.0
0,401.0527,713.9009,0,139.0,335.7216,0.0,5.0
0,721.021,53.2189,1,199.0,749.0808,578.0,1.0
0,116.0388,120.0802,0,239.0,156.9777,0.0,1.0
0,392.3684,108.334,0,139.0,485.372,159.0,1.0
1,1098.318,112.5722,1,199.0,374.2005,4861.0,2.0
0,140.5222,91.9837,0,99.0,81.1234,378.0,5.0
0,655.8363,122.1239,0,159.0,667.012,259.0,2.0
0,242.5,187.1069,0,159.0,117.0043,0.0,3.0
1,68.0,103.3017,0,139.0,29.0,199.0,2.0
0,130.5412,127.5157,0,179.0,41.7253,358.0,5.0
1,139.5143,261.3054,0,99.0,12.083,0.0,3.0
1,146.5307,141.8185,0,179.0,130.05,0.0,3.0
1,78.2624,228.1847,0,139.0,125.1599,199.0,1.0
1,162.0633,184.0448,0,238.0,68.0147,159.0,2.0
1,174.6031,231.7159,0,199.0,91.1976,0.0,5.0
1,154.1371,215.1192,0,99.0,126.2537,0.0,4.0
1,773.5273,119.4247,0,159.0,903.3028,0.0,1.0
1,104.0685,91.4289,0,219.0,28.8617,160.0,2.0
0,331.7356,157.2657,0,99.0,260.0077,0.0,5.0
0,242.8482,206.8139,0,99.0,135.724,0.0,5.0
1,241.6495,279.099,0,139.0,232.0022,179.0,4.0
0,647.8244,108.5933,1,99.0,656.0373,337.0,6.0
1,105.1023,198.142,1,199.0,125.873,199.0,1.0
1,94.5939,158.5008,1,80.0,117.0043,199.0,2.0
1,0.0,167.0067,0,0.0,0.0,0.0,1.0
1,429.6283,187.3533,0,179.0,153.3949,0.0,3.0
0,260.1658,302.8473,0,80.0,216.2267,0.0,7.0
0,86.3713,224.5089,1,140.0,124.1974,20.0,4.0
0,67.1751,157.1631,0,199.0,26.1725,0.0,2.0
0,72.111,207.406,0,119.0,105.8017,0.0,1.0
0,158.418,196.0006,0,80.0,139.4346,0.0,4.0
0,53.0094,125.8014,1,199.0,68.3593,179.0,2.0
0,122.001,108.1665,0,179.0,40.4969,0.0,4.0
1,0.0,464.7349,0,0.0,0.0,179.0,4.0
0,341.1323,144.4412,0,80.0,349.4639,0.0,2.0
1,184.5332,110.7576,1,99.0,286.6653,2349.0,1.0
0,410.9039,209.4684,0,99.0,486.215,0.0,2.0
0,157.7157,180.5339,0,80.0,97.5756,0.0,3.0
0,163.1295,144.7731,0,139.0,90.956,0.0,2.0
0,289.1133,107.4826,0,80.0,198.0227,139.0,5.0
0,848.1327,1551.7633,0,80.0,958.0188,278.0,1.0
0,88.5353,102.8251,0,99.0,57.9828,99.0,5.0
1,381.635,300.1666,0,99.0,507.2297,0.0,1.0
0,67.8325,200.0025,1,139.0,104.561,318.0,2.0
1,996.452,162.4815,0,99.0,1070.3616,0.0,1.0
1,260.5389,147.2659,1,219.0,312.0016,835.0,1.0
0,271.5,227.0666,0,159.0,221.0362,0.0,5.0
1,222.7431,192.7706,0,159.0,116.4302,776.0,3.0
1,130.2162,436.9751,1,238.0,96.2549,159.0,4.0
0,651.5491,691.7301,0,80.0,662.0045,0.0,1.0
1,187.7292,147.6025,0,80.0,213.4409,0.0,1.0
1,153.04,141.8767,1,279.0,80.2808,238.0,3.0
0,143.5035,558.9387,0,179.0,108.8531,0.0,7.0
0,112.2074,233.0193,0,199.0,154.7773,0.0,1.0
0,1442.3623,72.7633,1,20.0,330.0,819.0,3.0
1,293.3108,228.2898,1,99.0,298.6135,2349.0,1.0
0,0.0,87.2353,0,0.0,0.0,0.0,3.0
0,410.1756,226.8447,0,159.0,357.0056,0.0,4.0
0,128.6585,355.981,0,219.0,91.0824,119.0,3.0
0,587.5053,387.7435,0,80.0,644.5727,0.0,1.0
1,561.5804,234.5021,0,258.0,594.9832,558.0,2.0
1,295.3968,88.4096,1,179.0,205.9951,0.0,3.0
0,332.1333,88.9565,0,139.0,331.1827,100.0,4.0
0,158.7278,99.5038,0,80.0,88.6002,0.0,5.0
0,367.3027,1538.7094,0,99.0,435.3539,0.0,4.0
0,151.0828,518.5022,0,358.0,135.5913,0.0,3.0
1,163.4786,428.7336,0,100.0,71.0282,159.0,5.0
1,170.8874,96.791,1,80.0,103.3247,0.0,6.0
0,231.2926,334.642,0,159.0,108.462,0.0,5.0
0,297.056,130.501,0,179.0,375.6927,0.0,1.0
1,104.3935,306.6178,0,279.0,109.2016,219.0,5.0
0,146.4283,147.7921,0,139.0,208.6337,300.0,2.0
0,105.0774,125.5488,0,139.0,93.1933,99.0,3.0
0,358.8851,202.8725,0,219.0,335.7216,0.0,4.0
0,92.9045,114.4246,0,99.0,115.8836,0.0,1.0
1,226.4757,110.0011,0,199.0,239.6164,0.0,4.0
0,1538.7094,124.2266,0,80.0,270.0,0.0,7.0
1,204.3679,197.31,0,99.0,126.6689,0.0,2.0
1,196.4701,216.6893,0,0.0,255.1549,0.0,4.0
1,132.9003,84.5237,0,139.0,159.3142,219.0,1.0
0,168.2149,330.7329,0,80.0,97.0052,0.0,4.0
0,132.0038,163.0598,1,80.0,95.901,159.0,6.0
0,297.8867,316.9941,0,159.0,378.3808,0.0,1.0
0,219.8846,291.5017,0,119.0,108.3744,0.0,2.0
1,940.6488,118.5854,0,100.0,919.34,99.0,2.0
0,454.0069,725.0498,0,139.0,473.0095,239.0,2.0
0,313.7375,327.9489,0,119.0,273.0,0.0,3.0
0,140.1517,601.584,1,20.0,118.423,618.0,5.0
1,87.6727,146.5307,0,179.0,115.4513,0.0,1.0
1,66.3193,0.0,0,119.0,179.9389,0.0,5.0
1,109.3446,92.0054,1,359.0,161.2979,796.0,3.0
1,166.5608,226.0138,0,159.0,210.8009,199.0,2.0
1,190.9097,160.5942,1,99.0,124.1692,1370.0,4.0
0,74.6073,187.6006,1,20.0,110.0182,819.0,3.0
1,171.1586,146.6714,1,99.0,206.2426,80.0,4.0
0,137.0912,574.8211,0,99.0,100.7174,0.0,7.0
0,0.0,87.5914,0,0.0,0.0,0.0,1.0
0,164.1714,113.0,0,258.0,97.1648,199.0,4.0
0,352.7811,333.1625,0,199.0,292.8515,0.0,3.0
1,43.9118,481.0751,1,119.0,174.797,595.0,1.0
1,119.6766,446.1491,0,258.0,47.0956,0.0,5.0
1,278.3779,140.8918,1,179.0,295.0424,755.0,3.0
0,64.4748,163.0598,1,99.0,108.7796,1154.0,1.0
0,213.9071,582.5019,0,99.0,242.8662,0.0,1.0
0,234.8154,120.3755,0,219.0,373.5144,0.0,1.0
0,302.8473,213.2985,0,139.0,385.0052,99.0,3.0
0,208.9527,207.4729,0,179.0,136.4734,0.0,3.0
0,121.2456,895.1633,0,159.0,51.0882,0.0,8.0
0,125.6831,100.927,0,100.0,178.0,0.0,2.0
0,329.5186,95.1118,0,159.0,404.5541,0.0,1.0
0,67.5074,556.234,1,20.0,47.0106,239.0,5.0
1,428.7336,155.6478,0,159.0,507.2849,198.0,2.0
1,107.8761,163.8063,0,219.0,83.6002,0.0,3.0
1,51.9711,103.5978,0,199.0,49.2443,718.0,2.0
1,180.5028,105.6279,0,179.0,123.0,0.0,3.0
0,49.9124,125.5886,0,99.0,89.1403,0.0,1.0
0,320.0664,232.7928,0,80.0,326.7185,0.0,3.0
1,110.0227,304.6609,0,179.0,118.1059,0.0,4.0
1,0.0,289.3596,0,0.0,0.0,0.0,1.0
0,274.8609,287.007,0,239.0,329.9712,0.0,1.0
0,125.4442,104.2029,0,219.0,64.622,0.0,3.0
0,289.573,574.2269,0,139.0,282.023,0.0,4.0
0,448.6159,237.0243,0,100.0,560.2758,0.0,1.0
0,201.748,273.2215,1,100.0,190.759,318.0,3.0
0,87.6427,170.6261,0,0.0,91.3017,895.0,2.0
0,50.1597,105.6882,0,199.0,104.0048,0.0,2.0
0,457.8398,1464.488,0,80.0,341.0235,0.0,6.0
0,341.6771,231.0779,0,179.0,292.3354,0.0,4.0
0,139.5036,144.0139,0,159.0,128.4562,0.0,3.0
0,124.2578,101.1002,0,438.0,162.4962,239.0,2.0
1,104.5108,120.1759,0,278.0,70.1142,278.0,2.0
1,243.7714,280.6622,0,119.0,219.7635,0.0,4.0
0,125.093,167.863,0,159.0,83.6002,0.0,3.0
1,164.0831,178.1327,0,80.0,106.9766,318.0,3.0
1,312.4684,71.1354,0,139.0,343.5957,0.0,1.0
0,64.158,115.0761,0,99.0,107.8147,0.0,1.0
1,159.3212,181.0028,0,179.0,252.0575,0.0,1.0
0,110.8264,205.0494,0,239.0,57.28,0.0,3.0
0,204.7877,119.1774,0,99.0,139.4633,0.0,3.0
0,526.0271,163.8856,0,179.0,699.3118,219.0,1.0
0,132.417,253.7504,0,219.0,130.1384,0.0,3.0
0,187.7345,87.5014,0,139.0,227.0088,0.0,1.0
0,211.5053,238.0189,0,179.0,194.579,0.0,5.0
1,159.8202,174.1522,1,199.0,225.7299,199.0,1.0
0,44.3424,872.5173,0,139.0,74.8866,0.0,1.0
1,284.103,110.269,0,99.0,372.3439,358.0,1.0
0,612.0182,170.7352,0,179.0,677.2237,0.0,1.0
0,145.494,123.9758,0,139.0,147.0272,0.0,2.0
0,363.1425,299.6769,0,80.0,268.3654,0.0,6.0
0,166.5008,243.2057,0,80.0,47.3814,0.0,4.0
0,55.0,274.0972,1,80.0,98.8585,99.0,2.0
0,162.5131,223.4066,0,119.0,137.6408,0.0,3.0
0,183.892,161.3459,0,239.0,168.5764,595.0,3.0
0,161.4845,207.5488,0,298.0,59.0339,0.0,2.0
0,216.5092,246.7007,1,80.0,196.0638,119.0,3.0
1,72.0434,77.1622,0,319.0,99.0202,0.0,1.0
0,240.0047,176.098,0,159.0,227.7279,0.0,3.0
1,243.0741,103.3102,1,179.0,173.5655,258.0,5.0
0,117.3765,184.0,0,159.0,65.5134,0.0,2.0
0,145.4184,397.102,0,80.0,64.195,0.0,4.0
1,747.2424,246.3433,0,179.0,760.5156,338.0,3.0
0,305.3936,0.0,0,99.0,192.0026,0.0,6.0
0,256.186,182.0687,0,99.0,314.56,0.0,1.0
1,122.0,273.4273,0,179.0,61.8142,0.0,2.0
0,108.9461,165.6336,0,99.0,76.922,0.0,2.0
0,306.4841,156.5799,0,119.0,359.3884,0.0,1.0
0,356.7555,346.048,0,238.0,317.0773,0.0,4.0
0,164.0526,166.503,0,179.0,87.0919,0.0,2.0
0,250.1125,444.8508,0,278.0,150.7481,0.0,5.0
0,192.2869,220.2504,0,219.0,117.2732,0.0,4.0
0,150.9205,262.7818,0,139.0,69.3758,1491.0,5.0
0,249.0502,527.5192,1,20.0,172.8034,618.0,5.0
0,0.0,433.6465,1,0.0,0.0,0.0,5.0
0,464.2933,307.4703,0,179.0,570.1719,80.0,1.0
1,511.4834,390.6549,0,258.0,588.4123,0.0,1.0
1,131.6368,149.6103,0,119.0,89.5545,0.0,7.0
0,205.5736,180.5249,1,279.0,165.8945,179.0,4.0
0,273.7449,163.0069,0,99.0,288.1753,0.0,2.0
1,307.1795,119.6766,1,99.0,272.0901,0.0,4.0
1,306.1634,144.0069,1,119.0,180.3996,3561.0,4.0
0,154.4288,130.3467,0,119.0,216.1227,219.0,1.0
1,241.042,119.105,1,179.0,153.7335,755.0,3.0
1,52.9009,125.2557,0,119.0,11.6619,398.0,2.0
0,335.6285,24.0468,0,179.0,234.2413,0.0,4.0
0,116.3454,389.7749,1,99.0,88.0511,796.0,6.0
0,529.6414,285.9204,0,179.0,631.1521,0.0,1.0
1,80.6505,149.9667,0,199.0,38.8973,0.0,3.0
1,177.3055,581.5325,0,119.0,189.8341,278.0,1.0
1,30.7002,139.7033,0,199.0,19.799,0.0,3.0
1,365.9535,88.3091,0,139.0,459.0044,1690.0,1.0
0,147.6186,356.7948,0,179.0,101.6366,0.0,2.0
0,258.9363,176.2839,0,258.0,268.1287,0.0,1.0
0,200.0025,128.3988,0,159.0,151.3308,199.0,4.0
0,163.0598,144.105,0,199.0,48.7955,1312.0,2.0
1,585.7184,0.0,0,139.0,570.3122,0.0,1.0
0,485.0673,262.5019,1,99.0,485.0495,198.0,3.0
0,69.8713,177.5451,0,99.0,60.9262,0.0,2.0
0,214.2574,142.8863,0,139.0,157.8132,0.0,5.0
0,63.1269,163.833,0,140.0,75.06,0.0,2.0
0,267.4177,97.269,1,80.0,339.0767,139.0,1.0
0,154.7966,221.0481,0,99.0,223.2353,0.0,1.0
1,143.6959,822.3711,0,80.0,86.4928,0.0,6.0
0,755.1864,136.7644,0,179.0,864.6167,0.0,1.0
0,89.2328,229.0775,0,159.0,74.7329,557.0,3.0
1,58.4829,63.8161,0,339.0,142.8356,0.0,1.0
1,113.5011,226.9736,1,239.0,52.6308,1690.0,3.0
0,590.0686,0.0,0,239.0,680.0735,180.0,1.0
0,152.7195,29.3471,1,139.0,121.3136,0.0,6.0
0,139.6612,86.0712,0,159.0,120.3038,0.0,2.0
0,96.5829,111.5437,1,139.0,36.7967,119.0,6.0
0,85.5409,157.7157,0,99.0,57.4891,0.0,2.0
0,293.5106,427.7341,0,159.0,244.1311,0.0,5.0
0,77.5065,122.001,0,238.0,29.0689,0.0,3.0
1,816.3659,0.0,0,159.0,790.7591,1014.0,1.0
0,105.0774,147.5737,0,199.0,102.8591,0.0,1.0
1,109.11,230.9248,0,100.0,138.0326,0.0,1.0
0,196.0006,73.5425,0,219.0,232.0539,139.0,2.0
1,98.1835,153.018,0,179.0,85.1469,0.0,4.0
0,165.2763,660.1585,0,119.0,118.4567,0.0,7.0
0,119.1774,310.3824,0,139.0,142.3517,0.0,4.0
0,264.1751,147.5305,0,179.0,218.8264,0.0,3.0
1,151.7432,358.0,0,139.0,118.9496,0.0,4.0
0,377.2218,193.8414,0,139.0,360.7991,0.0,4.0
0,1351.7157,136.2066,0,179.0,173.4157,0.0,6.0
0,553.9251,39.9625,0,139.0,538.0567,637.0,3.0
0,124.5642,111.0011,1,139.0,84.6463,0.0,5.0
0,144.6046,114.7279,0,159.0,67.6831,139.0,2.0
0,50.1224,288.0508,0,258.0,44.2945,0.0,6.0
0,144.5424,249.8024,0,179.0,148.4082,0.0,4.0
1,130.384,220.4342,0,179.0,51.0392,0.0,4.0
0,57.8662,77.4919,1,199.0,178.0169,139.0,2.0
0,140.6983,158.2948,0,279.0,107.8239,0.0,3.0
0,681.3048,71.8766,0,99.0,715.051,0.0,1.0
1,165.0189,139.0,1,159.0,103.8171,199.0,4.0
1,71.0862,55.3173,0,140.0,106.527,0.0,1.0
1,326.5061,256.5239,0,199.0,388.2396,718.0,2.0
1,385.331,93.2269,1,438.0,380.2552,1314.0,4.0
1,350.5267,502.4326,0,179.0,255.002,0.0,5.0
1,731.5234,0.0,0,278.0,704.1733,796.0,2.0
1,291.7096,260.5389,0,219.0,425.3998,517.0,2.0
0,133.2901,182.5842,0,119.0,282.2145,537.0,2.0
0,140.5009,257.0238,0,258.0,97.3242,0.0,2.0
1,254.0177,159.4091,0,80.0,352.1491,0.0,1.0
0,64.158,117.8357,0,139.0,40.3113,0.0,3.0
1,84.3579,184.359,0,199.0,21.5407,379.0,5.0
1,73.3792,101.7472,1,159.0,37.3363,379.0,2.0
1,22.0057,285.0425,0,99.0,25.4951,0.0,3.0
1,631.4784,228.3424,0,119.0,531.3379,0.0,7.0
0,210.538,225.0028,0,437.0,144.5856,0.0,3.0
1,0.0,284.103,0,0.0,0.0,119.0,3.0
0,348.509,337.7692,0,159.0,243.5282,0.0,5.0
1,495.1336,143.7028,1,139.0,589.0849,219.0,1.0
0,111.3643,121.5905,0,80.0,45.1774,159.0,2.0
1,0.0,78.1361,0,0.0,0.0,0.0,2.0
0,245.0005,332.733,0,179.0,388.2177,299.0,5.0
0,239.7415,331.7748,0,159.0,316.291,0.0,4.0
0,605.0424,454.5099,0,99.0,666.8883,0.0,1.0
0,368.541,595.4914,0,80.0,255.0176,0.0,6.0
0,90.7373,150.2065,0,119.0,175.4138,0.0,1.0
0,125.6831,217.0184,0,99.0,80.3057,0.0,2.0
0,77.9647,595.0011,0,99.0,110.5712,0.0,1.0
0,215.8894,228.6072,0,20.0,137.1313,0.0,3.0
0,219.3285,191.9642,0,437.0,150.7481,0.0,3.0
0,200.1125,115.088,0,219.0,144.4991,0.0,2.0
0,208.5863,140.1517,0,219.0,152.0,0.0,7.0
1,265.6991,155.6808,0,80.0,231.9698,139.0,7.0
0,127.5245,221.9668,0,99.0,47.5395,258.0,4.0
0,88.0738,72.5844,0,20.0,128.9961,0.0,1.0
1,179.5446,202.8084,1,179.0,168.5823,0.0,3.0
1,227.1503,85.0368,0,199.0,223.2241,0.0,3.0
1,155.2297,96.566,1,99.0,226.9207,438.0,1.0
0,311.0486,111.3665,0,99.0,343.9084,0.0,2.0
0,139.8231,166.0482,0,339.0,182.1757,0.0,4.0
0,198.2524,671.6057,1,99.0,46.6154,80.0,5.0
0,216.3354,116.1034,0,0.0,43.8634,179.0,2.0
0,175.5,112.9889,0,119.0,201.7573,0.0,1.0
1,229.5441,310.5906,0,80.0,181.0249,0.0,5.0
0,74.9283,236.6527,0,119.0,84.22,0.0,1.0
0,169.4616,164.0191,0,99.0,118.8781,239.0,4.0
0,90.4005,206.5871,0,119.0,66.0984,0.0,2.0
0,123.199,306.7801,0,80.0,76.4853,0.0,4.0
0,240.6502,128.5243,0,239.0,283.7199,0.0,1.0
