eyemove/table3.firstPassFixDur,eyemove/table3.firstfixDur,eyemove/table3.lastSaccLen,eyemove/table3.meanFixDur
179.0,179.0,142.2744,179.0
119.0,119.0,210.2439,119.0
139.0,139.0,285.0689,139.0
139.0,139.0,147.1343,139.0
179.0,179.0,56.6591,179.0
179.0,179.0,49.023,179.0
278.0,278.0,82.0061,278.0
179.0,179.0,480.6376,179.0
179.0,179.0,172.0966,179.0
298.0,298.0,366.2871,298.0
199.0,199.0,129.4314,438.0
119.0,119.0,627.1475,238.0
139.0,139.0,148.1022,100.0
119.0,119.0,155.9888,119.0
100.0,100.0,829.4607,100.0
219.0,80.0,128.2078,109.5
139.0,139.0,200.6103,139.0
199.0,199.0,338.9207,199.0
159.0,159.0,431.6321,99.0
159.0,159.0,219.206,159.0
119.0,119.0,306.9405,119.0
139.0,139.0,215.6965,139.0
99.0,99.0,294.0021,99.0
179.0,179.0,59.0339,179.0
258.0,258.0,183.1338,258.0
199.0,199.0,95.4529,199.0
239.0,239.0,146.7762,159.0
139.0,139.0,105.8702,139.0
20.0,20.0,147.6558,20.0
120.0,120.0,55.3828,120.0
179.0,80.0,171.1586,89.5
239.0,239.0,152.942,99.0
239.0,239.0,258.774,239.0
80.0,80.0,0.0,80.0
119.0,119.0,0.0,159.0
179.0,179.0,98.6927,179.0
915.0,159.0,62.5,228.75
179.0,179.0,698.5517,179.0
179.0,179.0,742.8879,139.0
378.0,219.0,568.4259,249.0
80.0,80.0,147.7168,80.0
179.0,179.0,429.6283,179.0
20.0,20.0,141.0009,20.0
139.0,139.0,212.9941,139.0
99.0,99.0,234.5021,99.0
258.0,258.0,367.1597,239.0
80.0,80.0,628.9141,80.0
99.0,99.0,173.2404,99.0
199.0,199.0,134.0755,199.0
80.0,80.0,192.2531,80.0
239.0,239.0,164.5068,159.0
239.0,239.0,171.5488,239.0
159.0,159.0,220.5385,159.0
159.0,159.0,149.1107,159.0
80.0,80.0,106.4918,80.0
417.0,417.0,344.0124,417.0
120.0,120.0,337.7965,120.0
139.0,139.0,29.5169,139.0
179.0,179.0,420.4741,179.0
139.0,139.0,257.2105,139.0
179.0,179.0,113.6717,179.0
558.0,219.0,230.0804,186.0
458.0,239.0,54.1872,229.0
378.0,239.0,140.788,179.0
99.0,99.0,102.06,179.0
159.0,159.0,140.1517,159.0
199.0,199.0,274.0,199.0
99.0,99.0,139.4104,99.0
179.0,179.0,103.5978,179.0
219.0,219.0,95.8853,199.0
99.0,99.0,213.9024,145.6667
219.0,219.0,185.7969,199.0
239.0,239.0,285.9204,239.0
179.0,179.0,189.5534,179.0
100.0,100.0,61.0512,20.0
179.0,179.0,122.001,179.0
119.0,119.0,470.5159,119.0
99.0,99.0,204.7877,99.0
159.0,159.0,355.777,80.0
139.0,139.0,82.3772,139.0
139.0,139.0,129.3223,139.0
119.0,119.0,156.7713,119.0
80.0,80.0,71.8923,99.0
259.0,259.0,113.1923,259.0
179.0,179.0,101.4938,179.0
99.0,99.0,181.0249,99.0
199.0,199.0,245.0,199.0
139.0,139.0,374.5013,139.0
139.0,139.0,184.34,139.0
139.0,139.0,580.7342,139.0
379.0,239.0,140.0652,189.5
159.0,159.0,271.5,159.0
139.0,139.0,222.3342,139.0
99.0,99.0,140.4315,139.0
218.0,119.0,75.5149,109.0
238.0,238.0,244.2048,238.0
139.0,139.0,454.0069,139.0
139.0,139.0,433.5049,139.0
139.0,139.0,273.5804,139.0
99.0,99.0,122.1024,99.0
80.0,80.0,168.2409,80.0
219.0,219.0,425.4894,219.0
119.0,119.0,120.5259,119.0
258.0,258.0,98.256,119.5
119.0,119.0,107.8378,100.0
199.0,199.0,209.0215,199.0
99.0,99.0,100.7795,99.0
258.0,258.0,0.0,80.0
159.0,159.0,62.3939,159.0
258.0,258.0,110.0227,258.0
179.0,179.0,246.0046,179.0
219.0,219.0,232.9211,219.0
139.0,139.0,181.0249,139.0
139.0,139.0,81.2527,239.0
119.0,119.0,538.5165,119.0
139.0,139.0,307.6967,139.0
139.0,139.0,141.726,139.0
179.0,179.0,92.0448,179.0
99.0,99.0,154.9298,99.0
258.0,258.0,159.5384,258.0
477.0,338.0,129.1395,238.5
99.0,99.0,262.3738,99.0
258.0,258.0,86.2047,258.0
179.0,179.0,198.0057,179.0
179.0,179.0,84.9779,179.0
239.0,159.0,138.1304,159.0
339.0,339.0,97.1249,339.0
80.0,80.0,172.9227,80.0
80.0,80.0,255.811,80.0
179.0,179.0,140.5889,179.0
298.0,298.0,132.9596,278.0
239.0,239.0,89.4218,239.0
199.0,199.0,220.0528,199.0
159.0,159.0,726.9458,159.0
259.0,259.0,338.6333,259.0
179.0,179.0,560.5644,179.0
239.0,159.0,232.5048,179.0
239.0,239.0,159.0503,139.0
119.0,119.0,381.1263,119.0
159.0,159.0,393.0919,159.0
319.0,100.0,617.2773,106.3333
99.0,99.0,211.254,99.0
239.0,239.0,291.776,239.0
80.0,80.0,302.6434,80.0
119.0,119.0,602.8766,119.0
80.0,80.0,158.418,80.0
238.0,238.0,728.3716,238.0
219.0,219.0,280.5071,219.0
99.0,99.0,68.884,99.0
219.0,219.0,148.4461,219.0
198.0,99.0,223.2896,99.0
179.0,179.0,231.0779,179.0
179.0,179.0,178.1327,179.0
498.0,279.0,131.0057,209.0
179.0,179.0,116.1658,179.0
378.0,159.0,277.5018,189.0
179.0,179.0,77.4919,139.0
199.0,199.0,241.2105,159.0
219.0,219.0,200.0625,219.0
199.0,199.0,184.017,199.0
298.0,199.0,70.4006,149.0
357.0,139.0,805.0531,178.6667
159.0,159.0,534.6833,159.0
298.0,298.0,124.6445,298.0
258.0,258.0,92.5662,258.0
239.0,239.0,228.3555,239.0
139.0,139.0,105.6279,139.0
238.0,238.0,165.7181,238.0
100.0,100.0,103.5978,100.0
100.0,100.0,318.624,100.0
80.0,80.0,206.5387,80.0
179.0,179.0,36.868,179.0
318.0,179.0,219.4767,258.0
99.0,99.0,171.3337,99.0
179.0,179.0,510.6332,179.0
99.0,99.0,129.0349,99.0
378.0,378.0,747.6505,378.0
139.0,139.0,33.0038,139.0
438.0,438.0,208.3273,438.0
119.0,119.0,186.6936,119.0
80.0,80.0,153.4829,80.0
99.0,99.0,259.525,99.0
278.0,139.0,90.5055,199.0
80.0,80.0,144.2099,80.0
139.0,139.0,172.5877,139.0
179.0,179.0,283.1855,179.0
338.0,239.0,312.5076,80.0
179.0,179.0,75.0816,179.0
179.0,179.0,87.4643,179.0
179.0,179.0,217.1687,179.0
339.0,339.0,85.3478,339.0
99.0,99.0,334.642,99.0
139.0,139.0,706.5143,139.0
915.0,159.0,114.2147,219.0
278.0,139.0,100.005,139.0
238.0,238.0,281.8639,238.0
238.0,119.0,464.8252,119.0
219.0,219.0,256.9679,146.0
179.0,99.0,116.0043,89.5
238.0,238.0,242.0976,238.0
199.0,199.0,444.1804,199.0
179.0,179.0,1097.7561,119.0
99.0,99.0,342.8119,99.0
139.0,139.0,457.7109,139.0
179.0,179.0,157.7633,89.5
139.0,139.0,1274.0944,139.0
99.0,99.0,352.7694,99.0
438.0,438.0,124.2578,438.0
119.0,119.0,213.5053,119.0
99.0,99.0,546.6736,99.0
80.0,80.0,109.5091,80.0
239.0,239.0,184.954,199.0
278.0,278.0,139.0,199.0
99.0,99.0,72.8097,179.0
239.0,239.0,190.217,239.0
80.0,80.0,126.3171,112.6667
298.0,298.0,337.7692,298.0
179.0,179.0,173.4416,179.0
219.0,80.0,235.2573,109.5
218.0,119.0,154.7966,109.0
219.0,219.0,556.4396,219.0
258.0,258.0,178.0709,258.0
218.0,119.0,111.8928,109.0
80.0,80.0,497.0362,80.0
159.0,159.0,249.6808,339.0
199.0,80.0,168.4429,99.5
80.0,80.0,152.645,80.0
119.0,119.0,700.9326,119.0
179.0,179.0,301.5933,179.0
359.0,359.0,249.2519,379.0
219.0,219.0,49.9925,239.0
139.0,139.0,225.1444,139.0
139.0,139.0,146.4326,139.0
120.0,120.0,320.1265,120.0
99.0,99.0,71.8766,99.0
159.0,159.0,141.9472,298.0
99.0,99.0,350.5267,99.0
159.0,159.0,118.0678,159.0
179.0,179.0,196.3288,179.0
219.0,219.0,125.081,219.0
139.0,139.0,114.8085,139.0
80.0,80.0,108.3444,80.0
279.0,279.0,112.5722,359.0
338.0,338.0,138.5081,338.0
318.0,179.0,124.8779,259.0
239.0,239.0,773.8233,239.0
139.0,139.0,175.6822,139.0
139.0,139.0,169.7425,139.0
80.0,80.0,316.532,80.0
179.0,179.0,348.7496,119.0
199.0,199.0,97.4166,199.0
278.0,159.0,362.4417,189.0
298.0,159.0,87.57,149.0
139.0,139.0,312.3604,139.0
179.0,179.0,188.914,179.0
238.0,139.0,212.9941,258.0
159.0,159.0,149.5836,159.0
139.0,139.0,109.2016,139.0
278.0,159.0,144.5424,139.0
139.0,139.0,201.0305,139.0
338.0,139.0,252.3846,169.0
258.0,159.0,242.0186,129.0
139.0,139.0,208.8043,139.0
179.0,179.0,150.1874,219.0
199.0,199.0,218.0573,199.0
159.0,159.0,57.2647,159.0
179.0,179.0,97.0322,219.0
219.0,219.0,104.0685,219.0
219.0,219.0,508.5199,219.0
140.0,140.0,129.0591,140.0
99.0,99.0,157.0072,99.0
279.0,279.0,55.0091,130.0
317.0,99.0,124.0585,219.0
219.0,219.0,294.0017,219.0
278.0,179.0,249.0848,139.0
199.0,199.0,202.9495,199.0
100.0,100.0,157.7862,258.0
338.0,199.0,142.5175,169.0
219.0,219.0,99.3001,219.0
159.0,159.0,268.5168,159.0
80.0,80.0,95.7079,99.0
140.0,140.0,200.1225,140.0
199.0,199.0,60.6012,199.0
179.0,179.0,8.7464,179.0
199.0,199.0,701.9238,199.0
219.0,219.0,86.6631,219.0
99.0,99.0,502.0458,99.0
219.0,219.0,95.7627,219.0
179.0,179.0,80.514,179.0
179.0,179.0,176.0007,179.0
99.0,99.0,222.2639,179.0
99.0,99.0,114.0175,99.0
100.0,100.0,181.2988,100.0
99.0,99.0,273.7449,99.0
179.0,179.0,196.5407,179.0
239.0,239.0,132.141,239.0
80.0,80.0,20.5061,80.0
139.0,139.0,532.5601,139.0
99.0,99.0,129.0213,99.0
318.0,318.0,140.322,318.0
179.0,179.0,52.1392,179.0
179.0,179.0,169.0118,179.0
99.0,99.0,447.5025,99.0
139.0,139.0,0.0,139.0
139.0,139.0,460.4131,139.0
119.0,119.0,161.0256,179.0
318.0,179.0,579.1032,159.0
159.0,159.0,121.878,159.0
80.0,80.0,74.9283,80.0
338.0,338.0,280.9008,338.0
139.0,139.0,123.5364,139.0
179.0,99.0,218.0166,89.5
357.0,238.0,154.749,99.0
179.0,179.0,221.8203,179.0
557.0,557.0,155.0,199.0
119.0,119.0,211.5668,119.0
258.0,258.0,72.2928,258.0
99.0,99.0,177.0254,99.0
238.0,139.0,85.5409,119.0
299.0,299.0,59.4643,299.0
159.0,159.0,197.1605,159.0
159.0,159.0,472.1525,159.0
139.0,139.0,145.9495,139.0
119.0,119.0,203.0185,119.0
179.0,179.0,235.9158,179.0
219.0,219.0,112.8716,219.0
219.0,219.0,171.2921,219.0
139.0,139.0,632.7152,219.0
258.0,258.0,139.3592,258.0
219.0,219.0,160.507,219.0
259.0,259.0,136.5375,259.0
99.0,99.0,254.0049,99.0
80.0,80.0,160.7809,179.0
219.0,100.0,368.1644,109.5
80.0,80.0,77.9503,119.0
219.0,219.0,59.7369,219.0
159.0,159.0,260.4309,159.0
199.0,80.0,200.5898,99.5
80.0,80.0,66.2212,80.0
119.0,119.0,305.6796,119.0
99.0,99.0,583.2752,99.0
298.0,298.0,102.5987,298.0
99.0,99.0,179.3551,99.0
139.0,139.0,95.0,159.0
80.0,80.0,1041.8582,80.0
80.0,80.0,130.6771,80.0
99.0,99.0,78.4618,99.0
239.0,239.0,95.3952,80.0
239.0,139.0,83.1775,119.5
139.0,139.0,140.2257,139.0
99.0,99.0,226.7918,99.0
99.0,99.0,127.0157,99.0
80.0,80.0,145.4519,80.0
219.0,219.0,146.5341,219.0
139.0,139.0,100.7782,139.0
258.0,258.0,154.0811,258.0
179.0,179.0,244.778,179.0
179.0,179.0,47.2017,99.0
99.0,99.0,103.5917,99.0
259.0,259.0,169.5007,259.0
179.0,179.0,304.2014,179.0
139.0,139.0,184.6652,139.0
259.0,259.0,160.0195,259.0
199.0,199.0,197.0159,199.0
238.0,139.0,165.7264,119.0
238.0,238.0,205.3223,238.0
278.0,278.0,112.5711,278.0
80.0,80.0,189.191,80.0
99.0,99.0,150.2065,99.0
139.0,139.0,618.8184,139.0
139.0,139.0,270.6335,179.0
179.0,179.0,123.0447,179.0
258.0,139.0,510.8035,129.0
259.0,259.0,104.5048,259.0
119.0,119.0,642.9483,119.0
219.0,219.0,170.6605,259.0
20.0,20.0,121.2456,20.0
258.0,258.0,71.0862,258.0
139.0,139.0,212.1615,149.5
239.0,159.0,89.2328,119.5
199.0,199.0,834.8151,199.0
139.0,139.0,350.6426,139.0
179.0,179.0,173.518,179.0
179.0,179.0,729.1257,179.0
119.0,119.0,290.9729,179.0
100.0,100.0,359.834,100.0
140.0,140.0,170.0625,239.0
80.0,80.0,321.624,80.0
99.0,99.0,191.802,99.0
99.0,99.0,280.8247,99.0
139.0,139.0,149.2414,139.0
159.0,159.0,623.7708,159.0
159.0,159.0,210.5024,159.0
80.0,80.0,85.2877,99.0
358.0,80.0,183.5824,119.3333
159.0,159.0,440.1548,159.0
239.0,239.0,210.402,239.0
259.0,80.0,44.7772,129.5
139.0,139.0,116.1034,179.0
199.0,199.0,100.6293,179.0
99.0,99.0,681.3048,99.0
60.0,60.0,463.0432,60.0
20.0,20.0,100.0012,20.0
179.0,179.0,822.6896,139.0
199.0,100.0,140.4608,99.5
139.0,139.0,123.3055,139.0
139.0,139.0,80.7233,139.0
238.0,238.0,103.7039,199.0
139.0,139.0,79.6492,358.0
338.0,338.0,240.5047,338.0
219.0,219.0,218.5967,219.0
258.0,258.0,302.0348,258.0
119.0,119.0,323.687,119.0
159.0,159.0,413.0399,159.0
139.0,139.0,110.7079,139.0
418.0,219.0,225.0,209.0
99.0,99.0,310.5906,99.0
199.0,199.0,82.134,199.0
219.0,219.0,143.7028,219.0
99.0,99.0,90.7662,99.0
100.0,100.0,114.9282,139.0
179.0,179.0,846.4765,179.0
139.0,139.0,65.0692,139.0
139.0,139.0,110.5271,139.0
258.0,119.0,166.4332,129.0
199.0,119.0,152.5991,99.5
179.0,179.0,114.8151,179.0
279.0,279.0,83.8824,179.0
100.0,100.0,618.2952,100.0
99.0,99.0,720.6837,99.0
80.0,80.0,132.0947,80.0
239.0,239.0,102.5,239.0
119.0,119.0,287.1489,119.0
339.0,339.0,257.2805,339.0
496.0,99.0,98.9949,165.3333
179.0,179.0,140.4724,179.0
238.0,238.0,230.2851,238.0
80.0,80.0,287.6891,80.0
179.0,179.0,296.0511,179.0
278.0,99.0,325.6275,139.0
80.0,80.0,218.2441,80.0
199.0,199.0,250.9223,199.0
119.0,119.0,470.8514,119.0
119.0,119.0,237.1708,119.0
159.0,159.0,164.0922,159.0
119.0,119.0,62.155,119.0
179.0,179.0,181.0028,179.0
219.0,219.0,68.6477,219.0
518.0,299.0,0.0,349.0
219.0,219.0,215.7835,219.0
219.0,139.0,664.3087,109.5
258.0,258.0,377.3185,258.0
119.0,119.0,206.0607,119.0
258.0,258.0,371.3506,139.0
159.0,159.0,1215.5355,159.0
120.0,120.0,591.1584,120.0
179.0,179.0,452.1338,179.0
120.0,120.0,850.245,120.0
119.0,119.0,368.8204,119.0
298.0,298.0,209.5024,298.0
179.0,179.0,104.2029,179.0
239.0,239.0,89.9347,239.0
219.0,219.0,145.6511,219.0
119.0,119.0,210.3426,139.0
139.0,139.0,211.5,218.5
239.0,239.0,424.945,239.0
298.0,298.0,254.9431,219.0
159.0,159.0,59.1354,159.0
219.0,139.0,70.8414,109.5
179.0,179.0,148.0304,179.0
139.0,139.0,260.3094,139.0
179.0,80.0,56.7825,89.5
80.0,80.0,477.3306,80.0
159.0,159.0,270.5818,159.0
219.0,219.0,92.0666,219.0
219.0,219.0,200.1125,219.0
100.0,100.0,50.3314,100.0
139.0,139.0,49.0026,119.5
358.0,199.0,99.0808,179.0
100.0,100.0,142.762,100.0
20.0,20.0,71.3863,20.0
219.0,219.0,213.5053,159.0
239.0,239.0,505.004,239.0
99.0,99.0,259.1419,99.0
159.0,159.0,151.9186,159.0
198.0,99.0,172.8504,99.0
219.0,219.0,409.3803,139.0
199.0,199.0,374.0655,139.0
80.0,80.0,493.6583,80.0
219.0,219.0,1611.1568,219.0
558.0,558.0,196.3982,558.0
119.0,119.0,71.6746,119.0
179.0,179.0,110.8388,279.0
298.0,298.0,92.6094,298.0
139.0,139.0,78.729,139.0
139.0,139.0,355.9277,139.0
139.0,139.0,593.6449,99.0
99.0,99.0,371.571,99.0
139.0,139.0,248.0247,139.0
159.0,159.0,158.1779,159.0
99.0,99.0,190.19,417.0
238.0,99.0,81.7389,119.0
80.0,80.0,563.1174,80.0
139.0,139.0,739.1747,139.0
159.0,159.0,108.1504,239.0
298.0,298.0,86.9253,99.0
298.0,298.0,152.1003,179.0
99.0,99.0,374.9567,99.0
199.0,199.0,140.8918,199.0
99.0,99.0,454.8937,99.0
199.0,199.0,177.0664,199.0
219.0,219.0,607.1822,20.0
139.0,139.0,84.8896,259.0
179.0,179.0,228.5662,179.0
119.0,119.0,142.1452,119.0
179.0,179.0,108.0937,179.0
179.0,179.0,255.5044,179.0
139.0,139.0,872.8717,139.0
99.0,99.0,119.2015,99.0
99.0,99.0,592.964,99.0
199.0,199.0,112.2074,199.0
358.0,119.0,599.8687,179.0
238.0,238.0,113.5925,238.0
338.0,199.0,122.0092,169.0
418.0,219.0,126.5158,209.0
179.0,179.0,104.4761,179.0
239.0,239.0,181.4456,239.0
338.0,338.0,86.4653,338.0
199.0,199.0,174.018,199.0
119.0,119.0,240.5047,119.0
258.0,258.0,82.0015,139.0
219.0,219.0,115.0532,219.0
99.0,99.0,66.8431,99.0
318.0,99.0,358.8851,159.0
139.0,139.0,206.5871,139.0
100.0,100.0,620.1842,100.0
179.0,179.0,100.8179,179.0
139.0,139.0,85.9215,139.0
179.0,179.0,213.5632,179.0
379.0,379.0,78.6003,379.0
179.0,179.0,125.1209,238.5
179.0,179.0,201.575,179.0
179.0,179.0,49.3077,179.0
139.0,139.0,359.5125,139.0
100.0,100.0,58.2001,100.0
179.0,179.0,103.0594,179.0
258.0,258.0,264.2546,258.0
159.0,159.0,246.224,159.0
179.0,80.0,311.0486,89.5
159.0,159.0,457.5959,159.0
99.0,99.0,198.4452,99.0
199.0,199.0,174.3395,199.0
99.0,99.0,238.0005,99.0
239.0,239.0,314.6824,239.0
258.0,258.0,69.5432,258.0
100.0,100.0,128.7643,100.0
139.0,139.0,148.5673,139.0
159.0,159.0,684.4043,159.0
278.0,139.0,108.2959,139.0
139.0,139.0,475.3959,139.0
557.0,219.0,1200.7081,185.6667
198.0,99.0,100.1062,99.0
99.0,99.0,63.0714,99.0
179.0,179.0,214.6491,179.0
338.0,159.0,56.7979,169.0
238.0,238.0,188.2691,238.0
99.0,99.0,383.4169,99.0
179.0,179.0,275.8754,179.0
238.0,238.0,252.6267,238.0
119.0,119.0,356.7948,119.0
99.0,99.0,95.7079,99.0
638.0,638.0,0.0,638.0
239.0,139.0,731.7585,119.5
378.0,199.0,327.112,278.0
199.0,199.0,322.6399,199.0
99.0,99.0,153.3118,99.0
159.0,159.0,290.0349,159.0
199.0,199.0,535.1479,199.0
259.0,179.0,224.831,129.5
80.0,80.0,331.5931,80.0
278.0,99.0,403.5991,239.0
80.0,80.0,224.7093,80.0
99.0,99.0,282.0044,99.0
99.0,99.0,289.7904,99.0
199.0,199.0,85.4239,199.0
139.0,139.0,165.0189,139.0
139.0,139.0,166.2415,139.0
159.0,159.0,722.0229,119.0
298.0,298.0,63.502,298.0
159.0,159.0,342.7922,139.0
139.0,139.0,344.5033,139.0
258.0,258.0,825.7471,258.0
199.0,199.0,65.1556,199.0
199.0,199.0,264.0573,199.0
199.0,199.0,105.0774,199.0
80.0,80.0,346.5927,80.0
139.0,139.0,84.0015,129.5
298.0,298.0,157.3181,139.0
199.0,199.0,72.7633,219.0
139.0,139.0,453.1724,139.0
159.0,159.0,37.8319,159.0
139.0,139.0,24.3311,139.0
179.0,179.0,242.1012,279.0
199.0,199.0,260.1216,199.0
278.0,278.0,222.8419,99.0
80.0,80.0,107.7926,80.0
239.0,159.0,91.1112,119.5
119.0,119.0,150.6793,119.0
258.0,159.0,367.5241,129.0
119.0,119.0,589.8782,119.0
99.0,99.0,369.7465,99.0
119.0,119.0,89.3826,119.0
239.0,239.0,231.9925,319.0
437.0,99.0,86.0058,109.25
179.0,179.0,82.0549,179.0
99.0,99.0,169.0044,119.0
258.0,159.0,197.5664,129.0
198.0,99.0,53.0377,80.0
199.0,199.0,176.9364,199.0
179.0,179.0,269.8453,179.0
199.0,199.0,545.8177,199.0
20.0,20.0,54.5206,219.0
100.0,100.0,226.0868,100.0
139.0,139.0,0.0,219.0
219.0,219.0,152.0206,139.0
179.0,99.0,116.5204,89.5
418.0,239.0,104.0,258.0
80.0,80.0,145.4184,80.0
80.0,80.0,158.7278,80.0
278.0,99.0,86.7006,139.0
120.0,120.0,1600.9859,120.0
99.0,99.0,958.4313,99.0
199.0,199.0,78.5064,239.0
159.0,159.0,84.5931,159.0
319.0,319.0,216.6576,319.0
159.0,159.0,151.758,179.0
258.0,258.0,58.3095,258.0
857.0,458.0,97.0696,428.5
139.0,139.0,106.9205,139.0
179.0,179.0,299.5004,179.0
99.0,99.0,71.5856,99.0
119.0,119.0,85.2482,119.0
219.0,219.0,93.0336,219.0
139.0,139.0,149.5209,139.0
100.0,100.0,258.8035,100.0
139.0,139.0,312.9077,139.0
298.0,139.0,129.5782,149.0
100.0,100.0,183.7621,80.0
139.0,139.0,274.5656,139.0
80.0,80.0,283.004,80.0
139.0,139.0,182.654,139.0
139.0,139.0,144.4412,139.0
159.0,159.0,560.0116,159.0
238.0,238.0,141.2869,139.0
338.0,338.0,307.0818,338.0
159.0,159.0,78.8495,159.0
239.0,239.0,174.5236,239.0
179.0,179.0,189.6905,179.0
239.0,239.0,191.0026,239.0
100.0,100.0,162.1496,100.0
80.0,80.0,290.8006,80.0
139.0,139.0,188.2817,139.0
179.0,179.0,137.5082,179.0
139.0,139.0,330.2128,139.0
80.0,80.0,94.9658,80.0
139.0,139.0,279.4875,139.0
99.0,99.0,150.1541,139.0
139.0,139.0,335.0082,139.0
259.0,179.0,384.5939,168.5
179.0,179.0,253.0005,159.0
100.0,100.0,402.4665,100.0
99.0,99.0,518.5022,99.0
239.0,239.0,211.2865,239.0
20.0,20.0,168.6179,20.0
278.0,278.0,226.8447,278.0
80.0,80.0,461.1196,80.0
139.0,139.0,296.5034,219.0
219.0,219.0,264.6531,219.0
99.0,99.0,148.6178,99.0
298.0,80.0,203.6989,99.3333
179.0,179.0,130.1163,179.0
119.0,119.0,122.4847,119.0
199.0,199.0,857.5036,199.0
298.0,298.0,130.384,298.0
119.0,119.0,118.0953,119.0
219.0,219.0,151.4001,219.0
258.0,258.0,151.4414,179.0
219.0,139.0,200.2255,109.5
100.0,100.0,256.5239,359.0
80.0,80.0,21.8289,80.0
398.0,179.0,141.5141,199.0
279.0,199.0,223.0454,139.5
616.0,477.0,80.1311,99.0
80.0,80.0,170.5007,159.0
80.0,80.0,184.5332,199.0
80.0,80.0,394.5155,80.0
259.0,259.0,143.1477,259.0
139.0,139.0,262.7818,225.3333
119.0,119.0,144.5415,119.0
99.0,99.0,821.5024,99.0
179.0,179.0,477.256,99.0
139.0,139.0,251.2195,139.0
458.0,458.0,331.7699,159.0
239.0,239.0,142.8863,199.0
298.0,298.0,541.0501,298.0
80.0,80.0,51.58,80.0
199.0,119.0,92.1263,99.5
160.0,80.0,93.5481,80.0
139.0,139.0,118.2582,139.0
80.0,80.0,239.2995,80.0
398.0,219.0,160.0383,199.0
139.0,139.0,70.8308,139.0
418.0,418.0,154.6367,418.0
457.0,80.0,433.7594,114.25
298.0,159.0,571.4169,149.0
80.0,80.0,225.2204,219.0
139.0,139.0,55.9151,139.0
279.0,279.0,429.2528,279.0
238.0,99.0,809.7711,119.0
199.0,199.0,99.5038,199.0
99.0,99.0,146.1651,139.6667
278.0,278.0,166.0271,278.0
397.0,397.0,80.0765,397.0
139.0,139.0,96.5829,199.0
199.0,199.0,189.3198,199.0
218.0,119.0,284.029,109.0
179.0,179.0,276.0349,179.0
179.0,179.0,513.5197,218.5
139.0,139.0,145.0078,139.0
379.0,379.0,165.0242,379.0
80.0,80.0,540.389,80.0
359.0,359.0,321.4129,359.0
80.0,80.0,119.6046,80.0
238.0,99.0,314.8575,119.0
219.0,219.0,95.8188,219.0
99.0,99.0,300.5004,99.0
219.0,219.0,311.137,219.0
119.0,119.0,164.5615,199.0
159.0,159.0,91.6652,159.0
139.0,139.0,464.9172,99.0
199.0,199.0,84.257,319.0
119.0,119.0,111.6882,149.0
358.0,179.0,643.5441,179.0
179.0,179.0,146.237,219.0
298.0,119.0,317.7373,149.0
139.0,139.0,195.0923,139.0
378.0,199.0,543.5301,189.0
219.0,219.0,168.5007,219.0
100.0,100.0,88.8651,100.0
99.0,99.0,100.927,99.0
438.0,219.0,56.0803,219.0
238.0,99.0,607.2967,119.0
199.0,199.0,429.9006,199.0
179.0,179.0,156.0008,179.0
99.0,99.0,190.1328,99.0
219.0,219.0,132.8345,219.0
159.0,159.0,628.2653,179.0
179.0,179.0,57.0351,199.0
179.0,80.0,90.312,89.5
119.0,119.0,256.002,119.0
99.0,99.0,573.0218,159.0
715.0,99.0,0.0,357.5
238.0,238.0,304.0695,238.0
358.0,199.0,53.6004,99.0
258.0,258.0,102.0196,119.0
99.0,99.0,277.6626,99.0
80.0,80.0,320.6513,80.0
119.0,119.0,0.0,119.0
80.0,80.0,152.2662,99.0
219.0,139.0,149.8332,109.5
119.0,119.0,185.4036,119.0
139.0,139.0,595.0011,139.0
179.0,179.0,52.1009,179.0
100.0,100.0,233.0,100.0
99.0,99.0,721.6171,99.0
139.0,139.0,210.7143,139.0
179.0,179.0,59.8018,179.0
179.0,179.0,260.5389,219.0
179.0,179.0,105.9552,239.0
258.0,258.0,117.5043,258.0
219.0,219.0,147.2175,219.0
139.0,139.0,0.0,139.0
139.0,139.0,114.7279,139.0
219.0,219.0,123.4555,219.0
358.0,358.0,304.6609,179.0
238.0,238.0,157.1631,238.0
357.0,119.0,207.0006,178.5
338.0,99.0,170.0,169.0
379.0,379.0,300.4813,379.0
99.0,99.0,101.3903,99.0
139.0,139.0,123.0254,139.0
199.0,199.0,91.5874,199.0
119.0,119.0,74.2428,119.0
139.0,139.0,221.338,139.0
20.0,20.0,229.752,20.0
119.0,119.0,87.8877,119.5
259.0,179.0,72.2669,129.5
159.0,159.0,261.1915,159.0
159.0,159.0,246.6034,159.0
159.0,159.0,165.4358,159.0
179.0,179.0,420.9825,179.0
159.0,159.0,318.202,159.0
199.0,199.0,381.9453,199.0
139.0,139.0,1219.8796,139.0
159.0,159.0,206.6549,159.0
99.0,99.0,289.5004,99.0
199.0,199.0,68.9094,199.0
159.0,159.0,134.0755,159.0
318.0,318.0,196.8972,318.0
119.0,119.0,160.3824,119.0
199.0,199.0,80.6489,199.0
378.0,239.0,503.5717,189.0
258.0,139.0,154.0552,129.0
278.0,139.0,131.4201,139.0
119.0,119.0,148.0076,119.0
497.0,219.0,379.9872,248.5
219.0,139.0,306.5587,99.0
99.0,99.0,306.9796,159.0
278.0,139.0,238.8812,139.0
219.0,219.0,127.6656,219.0
259.0,259.0,204.5,259.0
219.0,219.0,462.5595,219.0
99.0,99.0,605.2183,99.0
219.0,219.0,334.506,219.0
