eyemove/table1.firstPassFixDur,eyemove/table1.landingPos,eyemove/table1.lastSaccLen,eyemove/table1.leavingPos,eyemove/table1.lineNo,eyemove/table1.meanFixDur,eyemove/table1.nextFixDur,eyemove/table1.prevFixPos,eyemove/table1.pupilDiamLag,eyemove/table1.pupilDiamMax
139.0,15.1327,717.2247,31.5317,5398.0,139.0,278.0,286.1748,0.1392,0.0802
99.0,39.0512,125.6831,18.6078,10270.0,99.0,100.0,216.3909,0.3023,0.2508
119.0,15.8114,345.167,37.5133,6177.0,199.0,139.0,63.1506,0.1061,0.0526
180.0,72.9126,0.0,108.3444,2958.0,180.0,518.0,680.0735,1.4802,1.4802
298.0,47.2969,129.1375,61.1903,800.0,298.0,139.0,147.8716,0.1211,0.0681
259.0,101.7706,106.0578,97.5115,74.0,259.0,199.0,0.0,0.055,-0.0045
139.0,166.0369,115.8285,169.5361,4244.0,219.0,179.0,774.0161,0.02,0.0295
219.0,4.6098,75.634,6.5765,866.0,219.0,179.0,179.0112,0.2769,0.0774
139.0,9.9247,252.0005,5.7009,7108.0,139.0,80.0,216.0208,0.1766,0.0781
139.0,57.3629,53.5093,61.0328,5647.0,139.0,99.0,181.7058,0.125,0.125
219.0,93.5655,106.0106,82.0244,3001.0,438.0,199.0,312.7459,2.5361,1.4196
179.0,43.8321,68.5894,56.3072,2306.0,179.0,20.0,216.3932,1.8132,1.8012
119.0,40.0031,451.0291,50.7986,9177.0,139.0,258.0,75.1665,0.1022,0.1587
239.0,82.5969,134.1827,90.0888,366.0,239.0,99.0,448.2957,-0.0176,0.0949
319.0,35.5985,387.6509,103.1213,2742.0,159.5,299.0,246.13,1.3035,1.1075
159.0,70.0589,272.1369,61.4003,8107.0,159.0,199.0,48.2597,0.1289,0.0409
139.0,20.0,169.2705,34.3111,10611.0,139.0,159.0,67.0671,0.4577,0.0712
179.0,50.7666,92.0054,127.343,2878.0,209.0,199.0,161.2979,1.8317,1.9487
179.0,35.7526,662.4519,26.2393,3687.0,80.0,80.0,545.5282,0.3095,0.0185
338.0,66.8599,48.0208,66.6408,693.0,338.0,298.0,300.8156,0.2246,0.2151
258.0,73.5391,87.6727,91.5601,7650.0,258.0,80.0,112.5389,0.2326,0.2616
99.0,134.578,82.4621,136.5476,452.0,159.0,219.0,495.202,0.0823,0.0823
259.0,76.397,79.1581,62.8013,1856.0,129.5,179.0,165.4237,0.2228,0.1283
298.0,28.6225,160.5895,29.6057,618.0,298.0,139.0,9.8995,0.4361,0.1676
80.0,91.0673,53.7075,82.4924,3889.0,80.0,139.0,1063.632,0.2953,0.1563
239.0,111.4731,121.9108,126.4852,2445.0,439.0,179.0,486.6467,0.6815,0.795
218.0,90.312,246.1229,88.5,1806.0,109.0,80.0,90.7855,0.2743,0.1563
159.0,203.8535,170.0029,182.5,553.0,159.0,119.0,0.0,0.0853,-0.0057
259.0,172.6854,281.064,173.5115,8765.0,259.0,338.0,26.0768,0.1658,0.1963
139.0,31.004,77.3596,34.1248,4505.0,139.0,159.0,407.3978,0.1882,-0.0393
239.0,96.831,183.6968,96.9149,7017.0,298.0,139.0,492.3749,0.1468,0.1193
258.0,105.3874,94.5939,93.6056,10522.0,139.0,80.0,65.215,-0.0083,0.1042
80.0,36.9899,731.5234,38.6264,3423.0,80.0,100.0,179.2345,0.4803,0.4803
80.0,84.5488,269.717,77.4919,10294.0,80.0,80.0,103.846,0.2853,0.2523
159.0,23.3077,39.8811,19.4165,1768.0,159.0,139.0,120.9339,0.4533,0.1023
99.0,161.623,196.4701,159.0739,6858.0,99.0,80.0,80.4487,0.2544,0.0869
139.0,79.8827,139.0225,61.131,1413.0,139.0,99.0,106.5692,0.1332,0.2327
179.0,89.7399,124.6966,111.4563,10192.0,179.0,159.0,347.0014,0.3622,0.1912
239.0,59.7097,107.3837,65.307,9235.0,239.0,80.0,454.1024,0.4197,0.2572
99.0,27.5,243.6047,17.1026,6039.0,99.0,159.0,0.0,0.2416,0.1866
199.0,21.5523,178.7659,13.2004,1104.0,199.0,179.0,158.1139,0.1819,0.0079
219.0,58.5854,172.8381,51.8652,6149.0,219.0,179.0,306.0408,0.1211,0.0081
139.0,63.4547,109.5468,59.3001,6455.0,219.0,119.0,334.2529,0.1599,0.3139
99.0,107.7033,520.4087,102.8129,139.0,99.0,259.0,219.0365,0.0445,0.0635
199.0,14.1598,52.9741,9.0139,10519.0,119.0,139.0,197.0,-0.0343,0.1247
139.0,66.4568,199.8912,47.2652,3317.0,139.0,139.0,313.1581,0.5545,0.1625
99.0,71.332,307.6544,79.6994,10493.0,99.0,258.0,280.4015,0.2542,0.1277
239.0,110.3143,88.8735,106.0424,1855.0,239.0,179.0,537.7295,0.2154,0.1283
278.0,38.0132,293.3108,46.5242,4943.0,139.0,219.0,97.5295,0.4681,0.4966
139.0,88.8046,181.6762,83.1685,9856.0,139.0,99.0,70.5762,0.1625,0.122
835.0,107.6151,221.299,66.9123,8416.0,208.75,179.0,492.6033,0.0642,0.0902
179.0,4.6098,31.504,15.5242,1333.0,179.0,239.0,752.0645,0.0767,0.0272
99.0,40.4042,141.2029,45.763,8478.0,99.0,239.0,84.1724,0.5592,0.2242
119.0,58.8218,270.267,65.3911,10633.0,119.0,258.0,104.2017,0.1587,0.1887
179.0,86.4827,60.2993,108.1168,8492.0,179.0,139.0,36.2353,0.1077,0.0772
139.0,80.3508,88.0511,61.131,10571.0,139.0,179.0,133.6451,0.0837,0.1797
99.0,22.1923,168.6987,10.198,338.0,99.0,378.0,129.124,0.2789,0.1334
100.0,55.3263,182.6342,70.5443,10041.0,100.0,159.0,68.1836,0.1477,0.1492
419.0,116.5526,105.6705,75.3127,3017.0,419.0,239.0,228.0088,1.5351,1.7096
159.0,111.072,261.959,102.0992,9959.0,159.0,99.0,306.7572,0.2,0.16
199.0,117.1804,206.2092,133.7395,9958.0,139.0,278.0,79.404,0.2,0.1755
80.0,50.6063,269.0376,49.1172,3309.0,80.0,99.0,179.3377,0.4355,-0.0755
179.0,75.4255,473.6465,85.6519,5356.0,179.0,318.0,103.0194,0.0472,0.1332
139.0,76.5506,469.3533,81.939,10476.0,139.0,119.0,81.5843,0.0542,0.3167
199.0,34.7131,121.3342,39.8811,10069.0,99.5,100.0,138.4377,0.1572,-0.1138
120.0,69.0887,0.0,81.8123,2146.0,120.0,638.0,479.5873,2.3504,2.3504
159.0,64.9192,121.5905,74.3236,10296.0,159.0,179.0,45.1774,0.2648,0.2853
179.0,74.7412,404.5346,89.6131,7112.0,179.0,99.0,53.0377,0.4381,-0.0709
139.0,86.6487,62.2294,73.2888,859.0,139.0,179.0,35.805,0.1039,0.0634
99.0,61.4919,834.1902,56.2539,4367.0,99.0,179.0,654.2308,-0.0378,-0.0823
199.0,55.2472,111.7195,127.5353,2387.0,99.5,100.0,114.6298,0.2482,-0.4638
179.0,47.5395,529.6414,44.5926,4185.0,179.0,239.0,104.7378,0.117,0.1955
258.0,85.8429,290.1556,88.5226,4816.0,258.0,139.0,803.1967,0.2776,0.1436
278.0,67.537,108.9036,55.599,6823.0,139.0,99.0,93.0,0.3229,0.2109
219.0,81.7863,129.5473,90.1388,1489.0,159.0,139.0,134.1641,0.8481,0.1471
258.0,98.5089,151.1663,62.2294,1507.0,119.0,239.0,222.4095,0.0606,0.1111
179.0,50.0924,59.5021,37.1248,263.0,179.0,219.0,200.04,0.0959,-0.0701
219.0,107.28,138.5938,118.4736,6125.0,219.0,139.0,328.0244,0.3156,0.3226
139.0,106.5317,203.6774,119.0011,9499.0,139.0,119.0,119.4738,0.1086,-0.0119
159.0,18.0278,40.5771,26.3865,5948.0,159.0,417.0,118.6971,0.1946,0.2091
258.0,94.7008,548.5002,94.5053,3964.0,258.0,119.0,14.2127,0.7386,0.3086
279.0,71.36,202.0155,57.9418,2622.0,239.0,199.0,61.5224,2.0375,2.0375
258.0,84.5,124.917,91.5014,7421.0,100.0,119.0,357.8156,0.6053,0.1438
99.0,45.2355,163.0989,44.1163,737.0,119.0,99.0,62.3699,0.0626,0.0756
99.0,56.2694,147.5686,65.0481,7735.0,99.0,139.0,169.7056,0.1136,0.2556
80.0,36.7865,162.5,35.3836,6342.0,80.0,99.0,100.6628,0.2895,0.124
1335.0,72.5207,66.3042,72.6705,2221.0,445.0,478.0,0.0,2.6859,2.6859
99.0,24.8847,180.2505,24.6221,7898.0,99.0,159.0,131.856,0.3273,0.3218
219.0,99.925,122.8587,95.0224,447.0,219.0,238.0,99.2824,0.0823,0.0053
219.0,63.9414,171.0468,91.0069,5379.0,219.0,80.0,112.641,0.0917,0.0582
258.0,40.5123,137.5736,68.0625,1295.0,129.0,159.0,97.0052,0.3222,0.3077
199.0,52.0096,111.809,47.5,6042.0,199.0,179.0,158.4929,0.2416,0.1866
80.0,91.5669,142.2436,103.9243,7622.0,80.0,99.0,212.4924,0.2431,0.3061
99.0,17.1026,371.3812,18.7417,300.0,99.0,239.0,185.0432,0.1774,0.3034
179.0,2.0616,372.6342,3.0,6160.0,179.0,99.0,192.5097,0.7781,0.3716
298.0,77.4355,93.5855,62.8828,1185.0,149.0,139.0,235.4782,-0.0062,-0.0422
139.0,76.3692,126.935,82.0,10222.0,139.0,119.0,132.0606,0.1027,0.1447
239.0,46.0679,229.0922,55.6821,8539.0,239.0,159.0,415.4636,0.2232,0.1507
119.0,86.0131,148.1595,66.7608,8707.0,119.0,99.0,152.1217,0.1448,0.0943
99.0,56.8001,110.911,48.0677,10663.0,99.0,99.0,178.2274,0.1377,0.1097
99.0,79.267,180.7374,70.0179,9484.0,99.0,80.0,97.17,0.1446,0.0481
139.0,104.0697,401.0527,97.3717,28.0,139.0,179.0,150.0833,0.3045,0.074
100.0,82.1842,586.3519,81.1865,2083.0,109.0,258.0,578.4203,0.1339,0.2954
99.0,62.3879,417.1624,80.2808,7332.0,99.0,80.0,70.0,0.2003,0.2543
119.0,35.4683,388.9248,37.5766,7762.0,119.0,139.0,258.3118,0.1236,0.1806
139.0,16.14,141.508,12.0104,5417.0,219.0,219.0,72.9932,0.0267,0.0152
139.0,49.5631,133.0338,63.5079,187.0,139.0,139.0,770.0006,0.225,-0.0305
458.0,67.1361,369.3812,59.0191,2612.0,339.0,199.0,140.5276,1.002,0.9425
100.0,90.1388,294.5505,101.5197,3530.0,100.0,119.0,30.0,0.105,0.2365
119.0,76.5016,201.0025,96.791,256.0,119.0,80.0,209.0598,0.5104,0.5104
179.0,4.272,372.9786,8.0623,749.0,179.0,119.0,799.9106,0.2271,0.0831
179.0,41.1096,76.8668,41.4367,6374.0,179.0,99.0,98.2344,0.0945,0.076
100.0,105.1404,192.7706,113.0675,753.0,119.0,80.0,116.4302,1.4366,0.1421
258.0,80.0156,434.7419,61.5183,3900.0,129.0,139.0,387.9188,0.1563,0.2953
179.0,62.2294,45.5439,53.2658,1902.0,179.0,99.0,64.195,0.4009,0.2229
139.0,14.0089,86.3713,4.0311,3081.0,139.0,20.0,79.0,2.9916,-0.6944
498.0,41.4397,107.1972,177.3866,2412.0,249.0,179.0,160.2061,-0.0218,0.3057
119.0,50.0625,119.9177,45.1774,5333.0,119.0,199.0,525.0381,0.1572,0.0742
278.0,75.738,200.2255,77.0584,9957.0,278.0,139.0,163.1502,0.2,0.1755
299.0,89.627,112.5711,73.6156,3192.0,299.0,319.0,0.0,0.4221,0.0986
100.0,54.4518,428.2444,48.3994,10107.0,100.0,219.0,232.0022,0.2507,0.0222
80.0,38.2099,379.0963,24.1868,3062.0,80.0,259.0,64.2573,-0.0379,0.2336
80.0,34.6771,337.8113,27.0601,3728.0,80.0,119.0,283.5101,0.1166,0.1651
239.0,161.5008,101.8455,141.5495,506.0,219.0,99.0,59.0762,0.1853,0.0078
179.0,153.4446,207.5054,140.4724,8813.0,179.0,159.0,121.499,0.1628,0.0753
20.0,1082.3569,981.6314,1092.9485,2263.0,20.0,558.0,652.5182,1.0804,0.1029
160.0,88.6411,349.2825,48.0234,5299.0,80.0,119.0,799.316,0.1393,0.1238
139.0,63.4133,188.6915,62.6598,7449.0,139.0,179.0,285.7866,0.1602,0.0162
99.0,76.1183,784.7716,101.9865,6520.0,99.0,99.0,88.0227,0.2949,0.2949
199.0,25.224,243.6658,23.0217,10232.0,199.0,99.0,100.8415,0.1822,0.0887
258.0,59.5504,198.1067,76.844,8299.0,258.0,119.0,122.2007,0.1319,-0.0081
139.0,75.804,136.2736,70.799,4828.0,139.0,199.0,84.4808,0.1621,0.1606
219.0,106.0719,275.2063,110.1919,3445.0,219.0,80.0,0.0,0.3913,0.4253
398.0,93.8416,649.6676,85.821,3532.0,398.0,179.0,141.1737,0.1645,0.5365
159.0,62.4039,244.2396,69.7603,539.0,159.0,139.0,146.1848,0.2083,0.1968
179.0,85.6636,77.5403,84.5813,1167.0,179.0,199.0,639.578,0.3548,0.4623
99.0,35.6721,73.3485,35.3412,1997.0,99.0,139.0,118.9033,0.2334,0.2214
298.0,53.1413,94.0479,132.297,6982.0,149.0,199.0,76.896,0.4718,0.3783
358.0,133.2788,170.8954,122.8912,7541.0,358.0,139.0,471.2505,0.1487,0.2632
99.0,192.5526,120.8139,102.511,460.0,179.0,219.0,600.3865,0.2128,0.2128
99.0,28.1824,161.5031,11.2361,8971.0,99.0,139.0,698.1984,0.1307,0.1442
80.0,83.0136,83.6675,75.4321,6525.0,80.0,179.0,166.1927,0.179,0.0901
80.0,125.0,254.0177,124.2508,3368.0,80.0,119.0,173.4878,0.248,0.4895
258.0,68.0074,100.5796,69.5449,4839.0,258.0,318.0,56.356,0.1916,0.1661
219.0,38.0296,244.232,32.5346,262.0,219.0,179.0,152.2662,0.0959,-0.1086
119.0,8.5,120.0135,30.2696,10779.0,119.0,139.0,212.0849,0.204,0.185
219.0,22.8254,191.6155,15.8114,8346.0,219.0,179.0,88.193,0.3884,0.1824
259.0,83.0557,59.5525,113.6893,2960.0,259.0,199.0,0.0,1.0896,0.6531
258.0,73.4983,52.1943,83.4161,3300.0,258.0,179.0,244.5608,-0.07,-0.1435
139.0,58.6003,480.6376,52.5952,8902.0,139.0,139.0,239.0188,0.1047,0.0337
119.0,80.5062,130.384,73.5017,7025.0,119.0,99.0,29.8329,0.3253,0.0703
179.0,78.0,195.7173,64.531,2880.0,179.0,199.0,218.8173,1.6662,1.8317
199.0,80.399,116.3454,78.5064,717.0,199.0,199.0,57.1402,0.0696,0.0696
100.0,50.0,217.0184,32.4076,10271.0,100.0,199.0,80.3057,0.3023,0.1963
80.0,52.1177,457.5423,60.4028,8651.0,80.0,139.0,174.0402,0.0918,0.0073
99.0,56.0201,0.0,69.78,8433.0,99.0,378.0,92.0489,0.4182,0.4182
80.0,41.8808,419.5074,46.7172,1809.0,99.0,80.0,147.0034,0.1739,0.2743
358.0,132.9662,238.2315,129.717,3694.0,149.0,80.0,128.7051,0.3095,0.3095
80.0,66.4172,94.7629,63.2653,1031.0,80.0,159.0,80.05,0.1189,0.1254
139.0,39.08,152.5819,37.0135,9921.0,139.0,199.0,93.3006,0.0925,0.0655
219.0,66.6108,684.5928,43.6406,8990.0,219.0,199.0,251.3901,0.1462,0.0817
99.0,24.7487,1164.1789,25.894,9366.0,99.0,219.0,95.3362,0.1497,0.2407
139.0,60.5516,114.9478,56.4358,6671.0,139.0,179.0,606.3308,0.304,-0.092
99.0,85.2599,41.7612,86.1931,7121.0,99.0,99.0,0.0,0.2151,0.0871
159.0,77.5016,89.8137,97.9617,886.0,159.0,318.0,206.4219,0.1054,0.1029
219.0,49.7016,256.6384,49.6488,3144.0,219.0,339.0,93.1719,-0.1409,0.8831
259.0,40.302,90.312,45.0111,862.0,259.0,179.0,93.3809,0.1339,0.1039
239.0,47.1832,60.6671,60.1851,272.0,239.0,100.0,164.5387,0.3719,0.2539
119.0,120.8729,213.851,141.8467,10371.0,119.0,99.0,625.0824,0.6683,0.1158
298.0,15.0416,244.4407,6.3246,4008.0,298.0,179.0,192.3798,0.3876,0.3596
99.0,47.1699,368.7058,50.0,17.0,99.0,139.0,79.3095,0.1975,0.17
139.0,82.7647,93.0121,87.0359,8124.0,139.0,179.0,34.2053,0.2284,0.0464
139.0,95.6831,322.9478,93.9415,9091.0,139.0,119.0,80.7775,0.3162,0.1357
119.0,94.3663,77.2868,80.2636,7794.0,119.0,159.0,449.3206,0.1456,0.1526
119.0,35.7841,308.6118,48.8467,6631.0,119.0,159.0,60.959,0.2091,-0.0124
219.0,72.7908,98.5812,60.102,1129.0,199.0,179.0,98.7927,0.2793,0.2948
378.0,53.6493,470.3576,27.8657,10904.0,378.0,179.0,321.0,0.0535,-0.0165
119.0,47.4131,367.032,62.859,6433.0,119.0,80.0,110.0182,0.5989,0.1989
99.0,400.0153,722.9374,411.5984,3611.0,99.0,99.0,0.0,0.496,0.3665
139.0,91.0838,285.7866,78.9589,3795.0,139.0,139.0,182.1675,0.2943,0.2213
119.0,6.0828,149.0252,7.433,411.0,119.0,238.0,143.0559,0.3083,0.2658
379.0,166.0098,166.1272,160.8143,2234.0,179.0,219.0,196.367,2.7764,1.9949
179.0,18.0693,138.8254,11.7047,5809.0,179.0,258.0,45.2217,0.111,0.199
139.0,36.7049,365.9535,43.203,685.0,139.0,298.0,161.0124,0.1466,0.1466
139.0,56.5265,139.5797,47.3207,10636.0,139.0,179.0,311.4884,0.1357,0.1452
139.0,44.1814,104.4629,65.5305,6469.0,139.0,139.0,279.2132,0.6234,-0.0906
80.0,65.4083,728.6323,66.6108,6616.0,80.0,99.0,410.2999,0.1191,0.1226
139.0,37.8319,236.6268,53.6027,8703.0,139.0,139.0,548.6,0.1448,0.0533
139.0,11.5109,355.1479,4.5277,6339.0,139.0,159.0,170.9883,0.2895,0.105
139.0,74.5822,105.119,80.3275,250.0,139.0,199.0,157.6864,0.5104,0.3074
119.0,89.4343,1019.6304,84.6655,7129.0,119.0,80.0,123.1666,0.1296,0.1901
100.0,59.6343,145.4003,73.6699,6263.0,100.0,80.0,364.9658,0.3695,-0.023
199.0,24.6221,117.0171,47.9505,5451.0,199.0,417.0,61.5224,0.1622,0.1787
99.0,59.0,286.5925,57.0351,8969.0,99.0,100.0,353.5534,0.1307,0.1257
179.0,64.2515,233.2349,69.694,679.0,179.0,298.0,135.0148,0.1431,0.0791
80.0,44.0454,879.3112,60.5578,6987.0,99.0,219.0,182.0247,0.0343,0.1028
319.0,27.7354,340.1092,19.6596,3121.0,319.0,279.0,124.7397,-0.0089,0.4576
119.0,85.1499,154.5,98.1835,8878.0,119.0,100.0,270.6917,0.2297,0.1987
258.0,35.6721,145.5137,45.5988,8070.0,258.0,159.0,94.3027,0.0073,0.1413
179.0,68.3118,90.6104,70.214,4580.0,179.0,139.0,840.0119,0.2337,0.0552
358.0,57.7862,241.8703,102.3938,5755.0,179.0,179.0,305.4521,0.122,0.0855
278.0,28.0401,215.1192,18.0278,806.0,219.0,239.0,126.2537,0.1211,0.1211
357.0,79.2465,164.8006,69.4622,4286.0,178.5,139.0,101.8332,0.211,0.186
139.0,64.4864,87.1436,53.782,10289.0,139.0,139.0,0.0,0.3838,0.5503
159.0,79.0142,106.0189,83.0963,7767.0,99.0,219.0,606.513,0.3861,0.0721
80.0,74.049,109.7235,67.9798,6587.0,80.0,80.0,822.8979,0.2895,0.152
279.0,91.5492,72.7496,84.8322,2169.0,279.0,120.0,309.8596,0.3729,0.2899
139.0,76.9042,70.066,65.8217,8706.0,139.0,139.0,623.0008,0.1448,0.0943
199.0,65.192,143.2,58.6728,5901.0,199.0,119.0,135.2036,0.121,0.054
179.0,15.0416,59.5336,13.1244,10715.0,179.0,99.0,130.1883,0.0825,-0.0505
99.0,75.208,100.5547,87.2711,7452.0,99.0,199.0,208.6912,0.1602,0.0867
159.0,66.0019,262.6071,69.5432,6891.0,159.0,179.0,0.0,0.1198,0.0163
299.0,167.3096,79.5503,91.4686,7597.0,149.5,238.0,0.0,0.4056,0.4056
179.0,64.2067,219.8551,67.6794,1517.0,179.0,99.0,137.3062,0.0766,0.0686
99.0,7.2801,189.2564,14.5086,597.0,99.0,298.0,80.0625,0.1233,0.1378
139.0,36.8816,423.317,36.1386,2506.0,139.0,299.0,48.0104,0.2585,0.2085
438.0,66.7533,261.6911,38.2099,5395.0,219.0,139.0,393.117,0.1392,0.0282
80.0,24.4131,98.0306,4.5,6865.0,80.0,80.0,126.657,-0.1201,-0.1201
99.0,39.3859,154.7942,44.4072,1914.0,99.0,99.0,133.0038,0.2724,0.2034
99.0,63.5689,80.2153,62.55,2106.0,129.5,80.0,235.2297,0.1819,0.1649
259.0,39.5,133.5459,76.5408,2693.0,259.0,179.0,536.7104,0.4215,0.272
179.0,64.002,103.1467,58.5342,826.0,298.0,99.0,373.7191,0.1226,0.1881
139.0,39.6989,179.6003,40.2647,10447.0,119.0,80.0,161.79,0.2687,0.2427
179.0,82.0549,102.511,151.0075,4246.0,159.0,139.0,532.0038,0.095,0.02
119.0,49.2062,316.2673,46.8241,5292.0,119.0,159.0,275.9601,0.1238,0.0903
159.0,58.6195,62.566,50.9902,8465.0,159.0,219.0,86.539,0.3002,0.2242
139.0,34.2965,215.6879,38.1608,329.0,139.0,139.0,100.7174,0.0639,0.0129
298.0,19.4165,204.5807,37.5366,4717.0,298.0,298.0,711.3621,-0.0803,0.0567
338.0,106.6607,239.1783,70.445,10623.0,169.0,99.0,201.9926,0.1167,0.0147
119.0,31.5357,219.8846,43.909,7225.0,119.0,99.0,105.5462,0.1771,0.0951
99.0,67.6794,135.0926,74.6073,1294.0,99.0,278.0,212.8497,0.3222,0.3077
179.0,83.0241,469.0003,96.6566,8794.0,179.0,119.0,201.896,0.2133,0.2083
219.0,21.36,74.0017,25.318,3003.0,159.0,140.0,452.482,2.5831,1.6806
179.0,93.2805,179.5446,103.6641,8948.0,179.0,219.0,568.5464,0.1757,0.1052
299.0,26.7675,73.7445,42.0476,3154.0,149.5,339.0,321.84,1.6561,0.7396
179.0,32.1753,174.5029,29.7321,4640.0,179.0,179.0,152.5025,0.0752,-0.0183
139.0,43.0465,127.0984,51.6188,712.0,139.0,239.0,418.0191,0.0696,0.0751
338.0,123.4909,195.1442,112.9248,395.0,338.0,179.0,49.679,0.2373,0.1043
198.0,138.0444,245.8709,48.0234,4731.0,99.0,179.0,41.0122,-0.0439,-0.0134
80.0,64.8999,216.6893,61.7454,6859.0,80.0,80.0,255.1549,0.2544,0.0029
80.0,53.2565,141.5221,52.8015,5791.0,80.0,99.0,175.9233,0.132,0.085
477.0,31.3249,431.7789,143.7228,10900.0,238.5,139.0,75.326,-0.0165,-0.1045
80.0,35.9026,73.5425,24.8395,10095.0,139.0,80.0,232.0539,0.1787,-0.0248
139.0,72.6722,226.9736,71.3863,4869.0,239.0,119.0,52.6308,0.1916,-0.0854
119.0,32.6841,302.0981,31.8904,6764.0,119.0,99.0,276.0072,0.0179,0.1124
199.0,71.0387,96.0208,58.8982,5198.0,199.0,100.0,701.1947,0.1458,0.1008
80.0,85.5643,480.8123,82.9473,7516.0,199.0,139.0,51.6236,0.1432,-0.0143
238.0,56.6789,222.1041,47.1699,1360.0,238.0,99.0,727.607,0.8872,0.1427
199.0,41.7642,141.8185,32.8824,5116.0,219.0,378.0,45.793,0.0833,0.1288
199.0,42.9942,97.6281,47.1832,5522.0,199.0,179.0,51.3517,0.0445,0.048
238.0,12.51,427.452,19.78,905.0,238.0,258.0,24.0416,0.1529,0.1294
298.0,56.225,116.2422,36.8409,581.0,298.0,219.0,340.3895,0.7263,0.1978
278.0,56.0357,113.2166,160.0383,5566.0,139.0,159.0,151.053,0.037,0.0625
139.0,70.0071,242.55,67.1509,8647.0,139.0,99.0,0.0,0.0838,-0.0052
239.0,39.3192,174.8607,54.8179,2839.0,239.0,279.0,277.0271,0.5597,-0.4743
80.0,144.7152,0.0,146.7055,1889.0,100.0,139.0,84.8764,0.2173,0.2173
199.0,107.5,126.0089,99.0808,681.0,199.0,298.0,642.4866,0.1466,0.0581
337.0,23.0489,89.0505,125.5637,1605.0,112.3333,99.0,167.4425,0.1176,0.1176
139.0,19.4743,70.9102,22.6991,4394.0,139.0,239.0,71.7844,0.5697,0.4992
179.0,67.6702,90.7979,68.2495,10389.0,179.0,99.0,251.0976,0.1487,0.1352
179.0,56.648,109.8692,49.0,8047.0,179.0,179.0,96.566,0.1718,0.0613
119.0,96.8155,306.1066,91.2195,2064.0,119.0,159.0,287.9201,0.3264,0.0729
179.0,53.4883,256.7358,75.4205,7295.0,99.0,139.0,126.3171,0.1138,-0.0182
99.0,80.5388,393.2951,74.9533,9427.0,99.0,139.0,171.7469,0.1771,0.1531
139.0,58.0539,236.1573,56.4845,4065.0,139.0,179.0,143.4015,0.4321,0.1646
238.0,66.9104,80.5062,66.9496,8053.0,119.0,80.0,463.2429,0.3408,0.1718
80.0,49.0637,72.6034,53.5934,3720.0,80.0,318.0,291.158,0.2636,0.4406
119.0,85.1499,107.3336,83.4341,3667.0,119.0,238.0,376.5222,0.287,0.287
278.0,19.6596,196.5407,12.0416,7565.0,278.0,119.0,320.6525,0.2697,0.2697
179.0,69.5449,164.0526,71.2127,10916.0,179.0,99.0,202.2004,0.283,0.1465
298.0,66.2514,116.3239,44.4438,10736.0,298.0,239.0,80.2309,0.308,0.308
139.0,81.6165,256.4888,87.6641,5120.0,139.0,179.0,112.058,0.0593,0.0833
179.0,8.0156,161.6114,18.868,4331.0,179.0,199.0,102.0441,0.091,0.034
179.0,75.1083,220.096,69.7209,4657.0,179.0,159.0,193.5071,-0.0238,-0.0238
139.0,15.9138,67.5666,2.9155,254.0,139.0,139.0,96.0469,0.2924,0.5104
437.0,47.8357,352.473,58.4145,3357.0,218.5,239.0,159.5243,0.1405,-0.0835
139.0,72.4189,164.746,67.8565,8444.0,139.0,99.0,85.2115,0.0437,0.0437
80.0,10.5119,81.6241,18.0278,9453.0,80.0,298.0,164.4536,0.1271,0.0861
139.0,28.0713,280.6924,41.6203,7769.0,119.0,159.0,255.6658,0.3861,0.0721
179.0,93.2631,370.4582,91.351,580.0,179.0,298.0,553.9973,0.7263,0.1688
99.0,123.6285,75.0267,136.0606,5027.0,99.0,80.0,989.0682,0.3131,0.3651
239.0,44.1192,153.2359,41.9672,1173.0,239.0,199.0,305.9837,0.0643,0.0223
179.0,17.2409,51.5388,4.6098,10887.0,179.0,119.0,487.2628,0.1315,0.127
159.0,84.9264,100.9022,87.5171,8551.0,159.0,119.0,105.9906,0.1212,0.0587
199.0,133.6507,171.2921,145.5378,3485.0,199.0,80.0,285.8479,0.2753,0.3018
259.0,45.5439,825.9546,25.4951,9052.0,259.0,199.0,235.0085,0.5117,0.1617
139.0,48.6621,371.7637,55.211,10132.0,139.0,80.0,42.0476,0.0647,-0.0963
159.0,47.9088,103.3017,56.0045,8516.0,199.0,199.0,29.0,0.0227,0.1937
99.0,70.2887,83.4341,76.0148,9266.0,139.0,100.0,98.6712,0.1792,0.1217
199.0,117.3925,203.1976,109.9602,7941.0,199.0,80.0,130.0,0.1813,0.1988
99.0,58.9958,580.9038,35.3553,284.0,99.0,378.0,145.279,0.1994,0.1744
259.0,47.7624,158.2688,33.6043,2665.0,259.0,219.0,149.8566,2.9875,1.7995
99.0,182.8948,316.0775,177.1384,3287.0,99.0,179.0,100.8067,0.1785,0.098
99.0,38.8233,189.1144,46.768,7558.0,99.0,179.0,157.0,0.2492,0.2927
199.0,65.1249,314.8341,65.025,10480.0,199.0,159.0,95.0158,0.1647,0.0407
99.0,23.0489,232.0345,8.3217,10500.0,99.0,80.0,74.8131,0.3742,-0.1303
119.0,96.4689,60.92,116.4302,6716.0,119.0,80.0,90.0056,0.1795,0.1006
537.0,67.3294,155.5289,79.3426,2368.0,179.0,219.0,138.7732,0.8787,0.6112
259.0,114.5011,682.6377,113.3192,1576.0,99.0,139.0,806.7478,0.0651,-0.0139
