eyemove/table9.P2stFixation,eyemove/table9.lastSaccLen,eyemove/table9.regressDur,eyemove/table9.regressLen,eyemove/table9.wordNo,prevFixDur
0,172.8381,0.0,0.0,1.0,378.0
1,109.5468,139.0,0.0,4.0,80.0
0,520.4087,0.0,0.0,5.0,199.0
1,52.9741,337.0,7035.0,3.0,99.0
0,199.8912,0.0,0.0,2.0,80.0
0,307.6544,0.0,0.0,4.0,99.0
0,88.8735,239.0,0.0,1.0,159.0
1,293.3108,0.0,0.0,1.0,298.0
1,181.6762,954.0,0.0,4.0,219.0
0,221.299,0.0,0.0,1.0,139.0
0,31.504,179.0,239.0,2.0,80.0
0,141.2029,0.0,0.0,2.0,238.0
1,270.267,0.0,0.0,1.0,199.0
0,60.2993,0.0,0.0,3.0,258.0
1,88.0511,139.0,0.0,1.0,199.0
0,168.6987,99.0,0.0,4.0,358.0
0,182.6342,0.0,0.0,2.0,119.0
1,105.6705,0.0,777.0,1.0,279.0
0,261.959,0.0,0.0,1.0,139.0
0,206.2092,139.0,417.0,2.0,219.0
0,269.0376,0.0,0.0,3.0,80.0
0,473.6465,0.0,0.0,3.0,358.0
0,469.3533,0.0,0.0,4.0,119.0
0,121.3342,119.0,0.0,4.0,179.0
1,0.0,0.0,0.0,1.0,120.0
0,121.5905,159.0,0.0,2.0,80.0
1,404.5346,0.0,0.0,4.0,179.0
0,62.2294,0.0,0.0,3.0,239.0
1,834.1902,0.0,0.0,1.0,179.0
0,111.7195,0.0,0.0,5.0,239.0
0,529.6414,0.0,0.0,6.0,179.0
0,290.1556,0.0,0.0,1.0,139.0
0,108.9036,278.0,0.0,2.0,80.0
1,129.5473,1054.0,0.0,6.0,119.0
0,151.1663,794.0,0.0,4.0,139.0
0,59.5021,0.0,0.0,6.0,219.0
0,138.5938,0.0,0.0,5.0,139.0
0,203.6774,695.0,0.0,1.0,139.0
0,40.5771,0.0,516.0,3.0,298.0
1,548.5002,0.0,0.0,6.0,99.0
1,202.0155,4861.0,11655.0,2.0,199.0
1,124.917,579.0,239.0,1.0,99.0
0,163.0989,1490.0,0.0,2.0,298.0
0,147.5686,0.0,0.0,4.0,219.0
0,162.5,0.0,0.0,3.0,99.0
0,66.3042,0.0,0.0,1.0,0.0
0,180.2505,0.0,0.0,2.0,199.0
0,122.8587,0.0,0.0,1.0,99.0
0,171.0468,0.0,0.0,5.0,258.0
0,137.5736,0.0,0.0,4.0,99.0
0,111.809,0.0,0.0,1.0,80.0
0,142.2436,0.0,0.0,1.0,99.0
0,371.3812,139.0,4372.0,4.0,119.0
0,372.6342,0.0,0.0,5.0,139.0
1,93.5855,298.0,0.0,1.0,239.0
0,126.935,0.0,0.0,2.0,119.0
0,229.0922,0.0,0.0,1.0,80.0
0,148.1595,0.0,0.0,1.0,139.0
0,110.911,0.0,0.0,6.0,119.0
1,180.7374,297.0,9816.0,6.0,139.0
0,401.0527,0.0,0.0,1.0,239.0
1,586.3519,0.0,4931.0,1.0,80.0
1,417.1624,0.0,0.0,4.0,139.0
0,388.9248,357.0,0.0,6.0,80.0
1,141.508,0.0,0.0,3.0,0.0
1,133.0338,278.0,358.0,3.0,99.0
1,369.3812,2255.0,4105.0,1.0,219.0
0,294.5505,0.0,0.0,2.0,99.0
0,201.0025,0.0,0.0,1.0,139.0
1,372.9786,1192.0,15604.0,2.0,139.0
0,76.8668,0.0,0.0,1.0,159.0
1,192.7706,776.0,0.0,3.0,159.0
0,434.7419,258.0,0.0,1.0,119.0
0,45.5439,0.0,0.0,1.0,159.0
0,86.3713,0.0,2231.0,5.0,259.0
1,107.1972,0.0,597.0,2.0,199.0
0,119.9177,0.0,199.0,2.0,219.0
1,200.2255,1870.0,0.0,1.0,199.0
0,112.5711,0.0,0.0,1.0,0.0
0,428.2444,0.0,0.0,4.0,159.0
1,379.0963,0.0,0.0,5.0,219.0
0,337.8113,0.0,0.0,4.0,119.0
1,101.8455,0.0,0.0,4.0,219.0
0,207.5054,139.0,0.0,3.0,139.0
0,981.6314,0.0,0.0,1.0,419.0
0,349.2825,0.0,377.0,1.0,99.0
0,188.6915,0.0,0.0,4.0,159.0
0,784.7716,0.0,0.0,6.0,139.0
0,243.6658,0.0,0.0,2.0,99.0
0,198.1067,0.0,0.0,3.0,238.0
1,136.2736,139.0,0.0,3.0,199.0
0,275.2063,0.0,0.0,1.0,0.0
0,649.6676,0.0,0.0,7.0,119.0
1,244.2396,0.0,736.0,1.0,139.0
1,77.5403,0.0,199.0,2.0,100.0
0,73.3485,0.0,0.0,1.0,179.0
1,94.0479,298.0,0.0,3.0,80.0
0,170.8954,0.0,0.0,1.0,139.0
1,120.8139,0.0,0.0,1.0,0.0
0,161.5031,0.0,0.0,2.0,100.0
0,83.6675,0.0,0.0,3.0,80.0
1,254.0177,0.0,0.0,2.0,80.0
0,100.5796,536.0,0.0,4.0,199.0
0,244.232,0.0,0.0,4.0,238.0
1,120.0135,80.0,0.0,2.0,99.0
1,191.6155,0.0,0.0,1.0,338.0
1,59.5525,0.0,0.0,1.0,0.0
1,52.1943,0.0,0.0,1.0,219.0
0,480.6376,139.0,0.0,1.0,298.0
0,130.384,0.0,0.0,3.0,139.0
1,195.7173,796.0,638.0,3.0,359.0
0,116.3454,796.0,0.0,5.0,119.0
0,217.0184,0.0,0.0,2.0,99.0
0,457.5423,80.0,0.0,5.0,179.0
1,0.0,0.0,0.0,2.0,338.0
1,419.5074,99.0,0.0,5.0,119.0
1,238.2315,0.0,0.0,1.0,80.0
1,94.7629,159.0,1372.0,3.0,219.0
0,152.5819,139.0,0.0,3.0,139.0
0,684.5928,0.0,0.0,8.0,99.0
0,1164.1789,0.0,0.0,2.0,99.0
1,114.9478,0.0,0.0,2.0,80.0
0,41.7612,0.0,0.0,1.0,0.0
0,89.8137,0.0,0.0,1.0,338.0
1,256.6384,0.0,0.0,3.0,259.0
0,90.312,0.0,0.0,1.0,99.0
1,60.6671,0.0,0.0,1.0,278.0
0,213.851,0.0,0.0,1.0,99.0
1,244.4407,0.0,0.0,4.0,80.0
0,368.7058,0.0,2326.0,2.0,159.0
0,93.0121,0.0,0.0,3.0,219.0
0,322.9478,636.0,0.0,2.0,179.0
0,77.2868,0.0,0.0,1.0,139.0
0,308.6118,0.0,0.0,3.0,80.0
1,98.5812,0.0,755.0,1.0,219.0
0,470.3576,0.0,0.0,4.0,139.0
0,367.032,0.0,0.0,1.0,258.0
0,722.9374,0.0,0.0,4.0,0.0
0,285.7866,0.0,0.0,3.0,139.0
0,149.0252,0.0,0.0,7.0,119.0
1,166.1272,179.0,398.0,4.0,458.0
0,138.8254,179.0,0.0,2.0,179.0
0,365.9535,834.0,0.0,4.0,199.0
0,139.5797,0.0,0.0,2.0,119.0
0,104.4629,0.0,0.0,1.0,99.0
0,728.6323,0.0,0.0,6.0,99.0
0,236.6268,139.0,0.0,2.0,139.0
0,355.1479,0.0,0.0,3.0,99.0
0,105.119,0.0,0.0,1.0,199.0
0,1019.6304,0.0,0.0,1.0,119.0
0,145.4003,0.0,0.0,1.0,99.0
0,117.0171,0.0,0.0,4.0,179.0
1,286.5925,0.0,0.0,4.0,139.0
1,233.2349,1253.0,0.0,3.0,80.0
1,879.3112,596.0,2905.0,7.0,119.0
0,340.1092,0.0,0.0,3.0,219.0
0,154.5,0.0,100.0,4.0,100.0
0,145.5137,0.0,0.0,1.0,179.0
1,90.6104,0.0,815.0,1.0,139.0
0,241.8703,0.0,0.0,1.0,139.0
1,215.1192,0.0,3917.0,4.0,99.0
1,164.8006,456.0,1870.0,1.0,119.0
0,87.1436,0.0,2783.0,2.0,0.0
1,106.0189,456.0,0.0,1.0,139.0
0,109.7235,0.0,0.0,1.0,80.0
0,72.7496,279.0,0.0,5.0,20.0
0,70.066,139.0,0.0,2.0,139.0
0,143.2,0.0,0.0,3.0,159.0
0,59.5336,0.0,99.0,3.0,139.0
1,100.5547,0.0,0.0,1.0,99.0
0,262.6071,0.0,0.0,1.0,0.0
0,79.5503,0.0,0.0,1.0,0.0
1,219.8551,358.0,0.0,2.0,139.0
0,189.2564,99.0,0.0,2.0,239.0
1,423.317,1314.0,0.0,4.0,438.0
0,261.6911,0.0,0.0,1.0,139.0
0,98.0306,0.0,0.0,2.0,179.0
0,154.7942,0.0,0.0,3.0,80.0
1,80.2153,418.0,279.0,1.0,258.0
0,133.5459,0.0,0.0,1.0,159.0
1,103.1467,0.0,557.0,1.0,99.0
0,179.6003,537.0,238.0,4.0,179.0
0,102.511,636.0,0.0,1.0,139.0
0,316.2673,0.0,0.0,4.0,219.0
0,62.566,0.0,0.0,2.0,179.0
0,215.6879,0.0,0.0,2.0,159.0
0,204.5807,0.0,298.0,3.0,139.0
0,239.1783,0.0,0.0,5.0,179.0
0,219.8846,0.0,0.0,1.0,99.0
1,135.0926,0.0,377.0,3.0,139.0
0,469.0003,0.0,0.0,3.0,159.0
1,74.0017,0.0,857.0,1.0,179.0
1,179.5446,358.0,0.0,1.0,159.0
0,73.7445,0.0,0.0,1.0,120.0
1,174.5029,358.0,0.0,3.0,179.0
1,127.0984,876.0,239.0,3.0,139.0
0,195.1442,0.0,179.0,5.0,139.0
0,245.8709,198.0,0.0,2.0,159.0
1,216.6893,0.0,179.0,4.0,0.0
0,141.5221,99.0,0.0,3.0,99.0
0,431.7789,0.0,0.0,6.0,119.0
0,73.5425,139.0,0.0,2.0,219.0
1,226.9736,1690.0,795.0,3.0,239.0
0,302.0981,0.0,0.0,3.0,99.0
0,96.0208,0.0,0.0,1.0,100.0
0,480.8123,398.0,2705.0,7.0,119.0
0,222.1041,0.0,0.0,1.0,80.0
0,141.8185,219.0,597.0,2.0,338.0
0,97.6281,0.0,0.0,5.0,179.0
0,427.452,0.0,0.0,5.0,139.0
1,116.2422,0.0,0.0,1.0,179.0
0,113.2166,0.0,0.0,5.0,139.0
0,242.55,0.0,0.0,3.0,0.0
0,174.8607,0.0,0.0,3.0,199.0
1,0.0,180.0,0.0,2.0,99.0
1,126.0089,3479.0,1391.0,1.0,298.0
0,89.0505,337.0,0.0,1.0,139.0
0,70.9102,0.0,0.0,2.0,239.0
0,90.7979,0.0,0.0,1.0,80.0
0,109.8692,0.0,0.0,1.0,298.0
1,306.1066,517.0,1791.0,1.0,139.0
1,256.7358,0.0,0.0,3.0,139.0
0,393.2951,0.0,0.0,5.0,100.0
1,236.1573,0.0,0.0,2.0,258.0
0,80.5062,0.0,0.0,7.0,99.0
0,72.6034,0.0,0.0,1.0,139.0
0,107.3336,238.0,0.0,1.0,239.0
0,196.5407,0.0,0.0,2.0,219.0
0,164.0526,0.0,0.0,1.0,199.0
0,116.3239,0.0,239.0,3.0,258.0
0,256.4888,0.0,0.0,3.0,258.0
0,161.6114,179.0,1909.0,8.0,0.0
0,220.096,358.0,0.0,4.0,179.0
0,67.5666,0.0,139.0,3.0,100.0
0,352.473,0.0,0.0,4.0,99.0
1,164.746,0.0,0.0,4.0,159.0
0,81.6241,595.0,536.0,4.0,219.0
0,280.6924,119.0,0.0,5.0,99.0
1,370.4582,0.0,0.0,1.0,139.0
0,75.0267,0.0,0.0,1.0,119.0
0,153.2359,0.0,0.0,5.0,139.0
0,51.5388,1531.0,1372.0,4.0,139.0
0,100.9022,0.0,0.0,2.0,139.0
0,171.2921,0.0,0.0,4.0,100.0
0,825.9546,0.0,0.0,7.0,139.0
0,371.7637,0.0,0.0,3.0,179.0
1,103.3017,199.0,0.0,2.0,139.0
1,83.4341,1550.0,2583.0,2.0,99.0
0,203.1976,199.0,0.0,1.0,159.0
0,580.9038,0.0,0.0,6.0,139.0
0,158.2688,0.0,0.0,3.0,239.0
0,316.0775,0.0,0.0,3.0,219.0
0,189.1144,0.0,0.0,3.0,298.0
0,314.8341,0.0,0.0,1.0,80.0
1,232.0345,278.0,0.0,3.0,80.0
0,60.92,0.0,0.0,2.0,119.0
0,155.5289,0.0,0.0,2.0,239.0
1,682.6377,0.0,417.0,4.0,139.0
1,105.6468,0.0,854.0,7.0,139.0
1,165.0068,0.0,0.0,2.0,139.0
0,1118.9992,0.0,0.0,2.0,120.0
0,700.1116,318.0,974.0,6.0,179.0
0,134.0457,0.0,0.0,3.0,219.0
0,299.6769,0.0,0.0,6.0,80.0
0,200.5006,258.0,536.0,3.0,179.0
0,113.5892,0.0,0.0,8.0,139.0
1,250.5718,876.0,0.0,2.0,99.0
1,253.5178,0.0,0.0,1.0,239.0
0,181.5991,0.0,0.0,1.0,119.0
0,421.0205,139.0,0.0,6.0,99.0
0,262.5019,198.0,0.0,3.0,99.0
0,116.0528,0.0,0.0,4.0,239.0
0,200.4507,0.0,0.0,3.0,219.0
0,180.6557,0.0,0.0,2.0,139.0
0,167.1414,0.0,0.0,5.0,139.0
1,94.0811,0.0,219.0,1.0,0.0
0,239.1511,0.0,0.0,1.0,278.0
1,353.0871,179.0,0.0,4.0,219.0
0,208.1952,975.0,0.0,2.0,179.0
0,142.088,0.0,0.0,3.0,219.0
1,109.7474,1550.0,2583.0,2.0,99.0
1,331.1654,676.0,2903.0,4.0,199.0
1,517.2316,139.0,338.0,1.0,99.0
1,480.7788,918.0,22218.0,5.0,339.0
1,15.9765,0.0,0.0,2.0,179.0
0,170.0007,199.0,0.0,1.0,119.0
0,205.4343,0.0,199.0,2.0,199.0
0,102.4414,0.0,0.0,1.0,0.0
0,768.789,0.0,0.0,8.0,219.0
1,0.0,0.0,0.0,3.0,159.0
1,182.9624,1869.0,0.0,5.0,139.0
0,70.2887,0.0,0.0,1.0,100.0
1,173.3854,40.0,0.0,2.0,0.0
0,188.6379,438.0,0.0,2.0,80.0
0,370.7159,358.0,139.0,2.0,99.0
0,336.7911,0.0,0.0,2.0,80.0
1,681.5359,792.0,219.0,6.0,99.0
1,113.1106,0.0,0.0,2.0,298.0
0,99.3642,99.0,0.0,1.0,99.0
1,89.5237,1153.0,835.0,2.0,139.0
0,82.5136,796.0,0.0,1.0,139.0
1,246.6577,1431.0,0.0,2.0,199.0
0,132.0038,239.0,0.0,5.0,80.0
0,75.634,0.0,0.0,1.0,0.0
1,226.5657,0.0,0.0,6.0,258.0
0,709.1574,0.0,0.0,6.0,80.0
1,81.5552,0.0,0.0,1.0,139.0
0,93.5481,0.0,0.0,1.0,99.0
0,113.3016,0.0,0.0,5.0,199.0
0,142.5491,0.0,2583.0,3.0,0.0
1,223.7856,219.0,993.0,3.0,199.0
1,53.4439,0.0,0.0,2.0,279.0
0,521.6474,100.0,3328.0,6.0,100.0
1,193.0648,1014.0,0.0,1.0,159.0
0,96.8104,0.0,0.0,4.0,139.0
0,109.1788,0.0,0.0,3.0,339.0
0,97.949,478.0,0.0,2.0,259.0
1,102.6158,199.0,0.0,4.0,119.0
0,182.8066,636.0,0.0,2.0,199.0
0,584.5864,0.0,0.0,10.0,159.0
0,87.0919,3248.0,9087.0,4.0,279.0
1,75.6637,139.0,3597.0,1.0,338.0
0,42.5735,179.0,298.0,2.0,179.0
0,112.5389,0.0,1492.0,2.0,139.0
1,189.6536,3699.0,219.0,2.0,0.0
0,99.5301,637.0,1272.0,3.0,278.0
1,91.3085,437.0,0.0,1.0,258.0
1,189.0238,318.0,0.0,3.0,80.0
0,117.0438,0.0,0.0,3.0,358.0
0,183.6532,0.0,0.0,1.0,139.0
1,430.4257,199.0,0.0,1.0,199.0
0,174.0065,0.0,0.0,6.0,199.0
0,216.9239,0.0,0.0,1.0,99.0
0,514.3953,0.0,0.0,5.0,219.0
0,0.0,0.0,0.0,2.0,159.0
0,1452.9874,0.0,0.0,2.0,179.0
0,801.0275,179.0,338.0,2.0,99.0
0,58.0775,0.0,0.0,4.0,99.0
1,209.1531,358.0,338.0,6.0,139.0
1,207.0054,239.0,179.0,4.0,199.0
1,129.6784,418.0,0.0,2.0,199.0
0,283.4806,636.0,0.0,1.0,139.0
0,588.3292,0.0,0.0,6.0,80.0
0,166.4227,0.0,0.0,2.0,0.0
0,421.9328,0.0,0.0,4.0,239.0
0,599.092,0.0,0.0,6.0,179.0
1,99.7309,0.0,837.0,2.0,20.0
0,398.6289,99.0,0.0,4.0,258.0
0,211.5053,379.0,239.0,4.0,159.0
0,138.058,0.0,0.0,1.0,0.0
0,386.0534,0.0,0.0,3.0,80.0
0,118.6276,0.0,0.0,4.0,279.0
0,397.0519,99.0,0.0,4.0,80.0
0,257.7518,0.0,0.0,4.0,238.0
1,56.3604,0.0,4931.0,1.0,80.0
0,122.7609,0.0,0.0,1.0,298.0
1,132.1855,1946.0,1710.0,1.0,179.0
0,130.9399,0.0,0.0,4.0,159.0
0,164.0191,239.0,0.0,4.0,99.0
0,327.6236,0.0,0.0,1.0,119.0
1,170.7527,219.0,458.0,2.0,239.0
0,125.4472,0.0,0.0,2.0,199.0
1,137.689,715.0,0.0,2.0,99.0
1,587.5053,0.0,0.0,5.0,119.0
1,77.5645,99.0,0.0,1.0,139.0
1,228.6099,952.0,0.0,1.0,0.0
1,263.6001,0.0,0.0,4.0,239.0
1,460.0024,0.0,160.0,4.0,219.0
0,0.0,0.0,0.0,1.0,159.0
0,101.9031,0.0,0.0,2.0,119.0
1,197.784,0.0,1550.0,3.0,139.0
1,239.852,0.0,854.0,2.0,159.0
0,220.2504,0.0,0.0,3.0,238.0
0,155.6767,0.0,0.0,1.0,139.0
1,348.246,0.0,278.0,5.0,99.0
1,161.6447,0.0,0.0,1.0,139.0
0,159.914,80.0,0.0,1.0,80.0
1,361.8304,0.0,0.0,5.0,179.0
0,105.5012,0.0,0.0,4.0,179.0
0,107.2287,0.0,0.0,2.0,238.0
0,155.2329,0.0,0.0,3.0,179.0
1,91.0343,219.0,2091.0,4.0,160.0
1,140.6289,0.0,855.0,1.0,239.0
0,83.5419,0.0,0.0,1.0,119.0
0,461.2055,99.0,516.0,6.0,139.0
1,360.0559,0.0,0.0,4.0,159.0
1,196.7803,3699.0,219.0,2.0,0.0
0,87.5471,299.0,0.0,1.0,80.0
1,152.7195,0.0,0.0,6.0,99.0
1,109.7144,399.0,0.0,3.0,139.0
1,119.7466,0.0,417.0,3.0,99.0
0,154.1371,0.0,0.0,2.0,179.0
0,787.5294,0.0,0.0,8.0,159.0
0,561.6558,0.0,0.0,6.0,119.0
0,1050.0501,139.0,0.0,1.0,99.0
0,198.1338,478.0,1034.0,1.0,239.0
0,165.2763,0.0,0.0,6.0,259.0
0,103.8472,0.0,0.0,5.0,199.0
0,81.8551,139.0,318.0,2.0,238.0
1,74.2243,0.0,0.0,2.0,219.0
0,103.0364,1036.0,9724.0,3.0,757.0
0,62.2977,139.0,318.0,2.0,0.0
0,47.8539,0.0,0.0,1.0,80.0
0,886.1072,0.0,0.0,9.0,179.0
1,535.3001,0.0,0.0,7.0,179.0
1,349.5515,0.0,2504.0,1.0,179.0
0,297.2226,0.0,0.0,4.0,199.0
0,152.8807,0.0,656.0,1.0,219.0
0,623.0532,0.0,0.0,5.0,159.0
0,247.2655,0.0,0.0,2.0,258.0
0,42.0268,0.0,0.0,1.0,99.0
0,181.7945,238.0,0.0,2.0,159.0
1,230.9248,0.0,775.0,1.0,100.0
0,300.0375,0.0,0.0,3.0,239.0
0,216.0208,0.0,0.0,1.0,139.0
1,441.5343,0.0,1352.0,5.0,139.0
0,195.5019,0.0,855.0,4.0,139.0
0,219.5091,0.0,0.0,2.0,80.0
0,63.4606,0.0,0.0,5.0,179.0
0,256.1411,0.0,0.0,3.0,298.0
1,80.0391,1196.0,0.0,1.0,199.0
1,263.7698,1431.0,0.0,1.0,199.0
0,320.8913,0.0,0.0,3.0,239.0
1,380.5,0.0,2504.0,1.0,179.0
1,50.1597,0.0,1593.0,1.0,139.0
0,788.9899,0.0,0.0,6.0,99.0
0,281.1485,1270.0,358.0,3.0,159.0
0,232.1379,0.0,0.0,1.0,119.0
0,143.921,0.0,0.0,2.0,179.0
0,150.1408,278.0,0.0,1.0,179.0
1,178.5252,139.0,279.0,2.0,139.0
0,157.8171,0.0,0.0,1.0,119.0
1,201.748,438.0,3160.0,1.0,99.0
0,149.6103,0.0,0.0,1.0,139.0
1,726.199,0.0,0.0,7.0,219.0
0,110.5226,179.0,478.0,3.0,120.0
1,159.5125,0.0,0.0,3.0,0.0
0,191.0792,0.0,0.0,2.0,139.0
1,1115.7699,198.0,0.0,1.0,199.0
0,95.7209,0.0,0.0,1.0,139.0
1,259.2822,279.0,657.0,2.0,0.0
1,79.1344,358.0,0.0,2.0,119.0
1,130.384,0.0,0.0,3.0,139.0
0,166.5008,0.0,0.0,3.0,99.0
0,159.803,0.0,0.0,1.0,139.0
0,87.1321,0.0,298.0,2.0,80.0
1,144.0868,99.0,0.0,1.0,139.0
1,97.0477,0.0,397.0,1.0,119.0
1,128.0791,0.0,0.0,3.0,139.0
0,116.0097,0.0,378.0,4.0,139.0
0,413.2242,139.0,477.0,1.0,99.0
0,104.1561,0.0,0.0,1.0,99.0
0,64.8267,119.0,2960.0,3.0,119.0
0,95.9231,477.0,3619.0,1.0,278.0
0,176.6593,0.0,0.0,2.0,159.0
0,55.5788,0.0,0.0,1.0,119.0
0,89.9514,0.0,0.0,2.0,219.0
0,130.1768,0.0,0.0,1.0,298.0
0,83.9315,0.0,0.0,1.0,119.0
1,81.6777,1631.0,4075.0,1.0,119.0
1,155.4638,0.0,2107.0,8.0,139.0
0,146.6671,179.0,318.0,2.0,100.0
0,88.319,0.0,0.0,1.0,99.0
0,71.0282,895.0,0.0,5.0,159.0
1,572.1713,179.0,0.0,1.0,139.0
0,97.269,139.0,0.0,1.0,80.0
1,359.1131,656.0,0.0,4.0,179.0
0,96.6049,119.0,0.0,1.0,100.0
0,122.084,0.0,0.0,1.0,139.0
0,132.9003,0.0,0.0,3.0,258.0
0,148.0287,199.0,0.0,3.0,119.0
0,151.5008,0.0,0.0,2.0,179.0
1,224.1082,139.0,0.0,2.0,119.0
1,317.5661,0.0,0.0,3.0,99.0
1,99.5301,239.0,0.0,5.0,199.0
0,159.803,0.0,0.0,4.0,199.0
1,56.0022,0.0,0.0,2.0,99.0
0,231.2407,0.0,0.0,4.0,179.0
0,783.9547,0.0,0.0,6.0,0.0
0,370.9761,318.0,0.0,4.0,179.0
1,410.9039,0.0,160.0,4.0,219.0
0,143.0428,337.0,417.0,6.0,99.0
1,236.5338,577.0,0.0,3.0,179.0
0,68.6586,239.0,0.0,4.0,239.0
0,376.3313,0.0,0.0,2.0,398.0
0,249.1586,99.0,0.0,1.0,80.0
0,590.4744,0.0,0.0,6.0,139.0
1,245.0877,0.0,716.0,3.0,139.0
0,119.3032,0.0,0.0,6.0,199.0
1,257.7072,0.0,0.0,4.0,278.0
1,64.2359,179.0,139.0,2.0,219.0
1,362.2051,139.0,0.0,4.0,119.0
0,185.1385,0.0,0.0,3.0,99.0
0,404.6891,0.0,0.0,4.0,139.0
0,170.7352,0.0,0.0,1.0,179.0
0,471.365,100.0,0.0,5.0,159.0
0,112.6421,0.0,0.0,2.0,99.0
0,672.1356,0.0,0.0,1.0,238.0
0,94.3107,0.0,0.0,2.0,0.0
1,450.0725,0.0,0.0,5.0,159.0
0,653.6704,0.0,0.0,6.0,139.0
1,265.4642,0.0,0.0,3.0,159.0
1,89.5126,0.0,0.0,8.0,159.0
0,101.0272,0.0,0.0,4.0,139.0
0,184.5704,0.0,0.0,3.0,139.0
0,752.7378,0.0,718.0,7.0,179.0
0,105.6433,0.0,0.0,3.0,0.0
0,267.9151,0.0,0.0,1.0,119.0
1,71.0862,0.0,1913.0,1.0,259.0
0,217.2061,80.0,0.0,1.0,199.0
1,233.0161,0.0,0.0,3.0,219.0
0,122.5408,0.0,278.0,5.0,139.0
0,29.3471,418.0,1869.0,3.0,199.0
0,277.414,0.0,0.0,2.0,139.0
0,129.1908,0.0,0.0,1.0,119.0
0,118.6518,0.0,0.0,6.0,179.0
1,525.1726,0.0,4434.0,4.0,139.0
0,199.7029,0.0,0.0,3.0,99.0
0,106.6501,80.0,0.0,1.0,119.0
0,95.1118,0.0,0.0,1.0,159.0
0,495.4203,0.0,0.0,6.0,239.0
1,64.0956,240.0,358.0,4.0,100.0
0,829.0544,615.0,1034.0,7.0,139.0
0,205.5006,0.0,358.0,3.0,239.0
0,209.2893,298.0,0.0,1.0,99.0
0,322.1401,0.0,0.0,4.0,238.0
0,589.9564,398.0,0.0,8.0,179.0
0,194.6362,0.0,0.0,2.0,139.0
0,81.5751,198.0,0.0,4.0,99.0
0,443.6623,0.0,0.0,4.0,179.0
0,197.5057,0.0,0.0,1.0,100.0
0,453.4358,0.0,0.0,6.0,80.0
1,155.0887,0.0,3917.0,4.0,99.0
0,96.8401,0.0,0.0,7.0,119.0
1,100.6591,1191.0,6938.0,4.0,179.0
0,139.6755,537.0,238.0,4.0,179.0
0,130.9208,0.0,0.0,1.0,179.0
0,166.527,0.0,0.0,2.0,139.0
1,444.302,0.0,0.0,4.0,139.0
1,245.2249,0.0,0.0,3.0,199.0
0,261.9971,0.0,0.0,4.0,99.0
0,184.481,0.0,0.0,3.0,278.0
0,481.1138,0.0,0.0,6.0,199.0
0,765.1283,0.0,0.0,9.0,338.0
0,133.1841,0.0,0.0,1.0,179.0
0,151.0828,0.0,0.0,3.0,179.0
1,341.0367,637.0,0.0,1.0,179.0
0,605.0052,0.0,0.0,7.0,99.0
0,306.945,0.0,0.0,2.0,119.0
0,127.0118,0.0,0.0,1.0,80.0
0,400.7808,476.0,0.0,1.0,119.0
0,110.269,0.0,676.0,5.0,159.0
0,167.863,0.0,0.0,3.0,159.0
1,423.5425,0.0,0.0,2.0,80.0
0,378.0212,0.0,0.0,3.0,219.0
0,209.6527,0.0,0.0,5.0,119.0
1,247.2231,0.0,0.0,2.0,99.0
0,74.0827,0.0,0.0,1.0,99.0
0,185.0007,0.0,0.0,5.0,159.0
1,256.8292,537.0,595.0,3.0,80.0
1,77.9888,0.0,0.0,1.0,100.0
1,83.3562,0.0,934.0,2.0,497.0
0,132.5009,0.0,199.0,2.0,199.0
1,201.8143,894.0,0.0,3.0,99.0
0,136.5742,0.0,0.0,1.0,179.0
0,103.64,697.0,458.0,4.0,179.0
0,845.7489,0.0,0.0,9.0,159.0
0,645.9106,0.0,0.0,7.0,139.0
0,147.0077,0.0,0.0,4.0,238.0
1,169.5118,875.0,2405.0,2.0,219.0
0,74.4866,0.0,0.0,7.0,139.0
0,618.0809,0.0,0.0,2.0,199.0
1,179.1291,457.0,358.0,3.0,219.0
0,186.8081,318.0,0.0,1.0,179.0
0,83.7437,358.0,0.0,2.0,219.0
0,242.7396,337.0,0.0,1.0,278.0
0,107.3231,258.0,0.0,4.0,179.0
1,140.1749,0.0,0.0,1.0,119.0
0,119.8384,180.0,0.0,4.0,199.0
0,103.2049,0.0,0.0,1.0,99.0
0,778.0214,0.0,0.0,8.0,119.0
1,122.4091,918.0,22218.0,5.0,339.0
0,91.3154,139.0,417.0,2.0,219.0
0,168.6891,0.0,0.0,2.0,278.0
0,142.4254,0.0,0.0,1.0,139.0
0,207.6018,0.0,0.0,4.0,159.0
0,111.2048,0.0,0.0,1.0,278.0
1,100.7633,298.0,139.0,2.0,199.0
1,23.4361,358.0,338.0,6.0,139.0
0,149.6011,179.0,0.0,1.0,139.0
0,207.406,0.0,0.0,1.0,119.0
0,180.1402,0.0,0.0,3.0,199.0
0,81.0015,0.0,0.0,1.0,139.0
0,410.8637,0.0,0.0,4.0,99.0
1,88.6242,0.0,0.0,3.0,99.0
1,117.772,0.0,0.0,2.0,0.0
0,427.7341,0.0,0.0,5.0,159.0
1,178.5175,139.0,2166.0,3.0,99.0
1,75.6108,0.0,80.0,2.0,278.0
0,285.4689,0.0,119.0,7.0,80.0
0,430.6173,0.0,0.0,4.0,179.0
0,323.7901,0.0,0.0,4.0,278.0
0,61.0184,0.0,0.0,2.0,80.0
0,91.6038,0.0,417.0,1.0,278.0
