eyemove/table2.firstPassFixDur,eyemove/table2.meanFixDur,eyemove/table2.pupilDiamLag,eyemove/table2.pupilDiamMax,eyemove/table2.timePrtctg
159.0,20.0,0.1557,0.5577,0.0017
139.0,139.0,0.3804,0.2754,0.0119
139.0,139.0,0.0943,0.0983,0.0101
179.0,139.3333,0.0692,0.2477,0.065
99.0,99.0,0.1404,0.0329,0.0304
358.0,358.0,0.1006,0.2071,0.0267
179.0,179.0,0.166,0.053,0.0316
338.0,338.0,0.2126,0.1031,0.0773
159.0,159.0,0.2451,0.1126,0.0154
139.0,139.0,0.2071,0.0396,0.0104
139.0,139.0,0.3716,0.1211,0.0163
139.0,239.0,0.0775,0.1175,0.024
219.0,219.0,1.8407,0.0197,0.0531
139.0,139.0,0.2288,0.1023,0.0302
517.0,172.3333,0.3716,0.1211,0.0606
139.0,139.0,0.2395,0.1525,0.0272
139.0,139.0,0.1411,0.1926,0.0357
119.0,80.0,0.2091,0.099,0.015
99.0,99.0,0.385,0.3235,0.008
139.0,139.0,0.188,0.045,0.0429
119.0,119.0,0.4915,0.1765,0.008
139.0,139.0,0.1526,0.0326,0.0133
119.0,139.0,0.3162,0.3162,0.0154
80.0,80.0,0.0267,0.1592,0.0296
159.0,159.0,0.8065,0.126,0.0214
298.0,298.0,0.0427,0.0437,0.0545
199.0,199.0,0.0723,0.0423,0.0296
139.0,139.0,0.4224,0.0579,0.0864
338.0,169.0,0.0652,0.0592,0.0368
20.0,20.0,0.3729,0.4924,0.0016
100.0,100.0,0.5227,0.5592,0.0199
258.0,129.0,0.3901,0.1726,0.0336
218.0,109.0,0.2407,0.1402,0.0316
119.0,119.0,0.1617,0.3797,0.0139
139.0,139.0,0.0438,-0.0577,0.0213
239.0,119.5,0.3017,0.3302,0.0423
80.0,80.0,0.291,0.0635,0.0192
198.0,179.0,0.3562,0.2332,0.023
278.0,139.0,0.5076,0.2611,0.3042
99.0,99.0,0.1356,0.0426,0.0087
99.0,89.5,0.1526,-0.0194,0.0171
139.0,219.0,0.1977,0.2142,0.0082
99.0,99.0,0.4338,0.2188,0.0308
219.0,219.0,0.1933,0.1523,0.0254
99.0,99.0,0.3028,0.1928,0.0226
179.0,179.0,0.4043,0.0443,0.0539
119.0,119.0,0.4465,0.2595,0.0141
219.0,159.0,0.0726,0.0971,0.0133
139.0,139.0,0.1988,-0.0147,0.0237
119.0,119.0,0.5989,0.1594,0.0242
139.0,139.0,0.1392,0.0802,0.0151
99.0,99.0,0.3023,0.2508,0.0143
119.0,199.0,0.1061,0.0526,0.0247
180.0,180.0,1.4802,1.4802,0.0373
298.0,298.0,0.1211,0.0681,0.033
259.0,259.0,0.055,-0.0045,0.0457
139.0,219.0,0.02,0.0295,0.0113
219.0,219.0,0.2769,0.0774,0.0559
139.0,139.0,0.1766,0.0781,0.0324
139.0,139.0,0.125,0.125,0.0093
219.0,438.0,2.5361,1.4196,0.0391
179.0,179.0,1.8132,1.8012,0.011
119.0,139.0,0.1022,0.1587,0.0142
239.0,239.0,-0.0176,0.0949,0.022
319.0,159.5,1.3035,1.1075,0.0319
159.0,159.0,0.1289,0.0409,0.0292
139.0,139.0,0.4577,0.0712,0.0507
179.0,209.0,1.8317,1.9487,0.0537
179.0,80.0,0.3095,0.0185,0.0163
338.0,338.0,0.2246,0.2151,0.0203
258.0,258.0,0.2326,0.2616,0.0259
99.0,159.0,0.0823,0.0823,0.0187
259.0,129.5,0.2228,0.1283,0.0393
298.0,298.0,0.4361,0.1676,0.1144
80.0,80.0,0.2953,0.1563,0.0125
239.0,439.0,0.6815,0.795,0.0387
218.0,109.0,0.2743,0.1563,0.0243
159.0,159.0,0.0853,-0.0057,0.0262
259.0,259.0,0.1658,0.1963,0.0274
139.0,139.0,0.1882,-0.0393,0.0362
239.0,298.0,0.1468,0.1193,0.0607
258.0,139.0,-0.0083,0.1042,0.0139
80.0,80.0,0.4803,0.4803,0.0177
80.0,80.0,0.2853,0.2523,0.0274
159.0,159.0,0.4533,0.1023,0.0267
99.0,99.0,0.2544,0.0869,0.043
139.0,139.0,0.1332,0.2327,0.0115
179.0,179.0,0.3622,0.1912,0.023
239.0,239.0,0.4197,0.2572,0.0115
99.0,99.0,0.2416,0.1866,0.0106
199.0,199.0,0.1819,0.0079,0.0261
219.0,219.0,0.1211,0.0081,0.0257
139.0,219.0,0.1599,0.3139,0.0469
99.0,99.0,0.0445,0.0635,0.0088
199.0,119.0,-0.0343,0.1247,0.0119
139.0,139.0,0.5545,0.1625,0.0359
99.0,99.0,0.2542,0.1277,0.0099
239.0,239.0,0.2154,0.1283,0.0363
278.0,139.0,0.4681,0.4966,0.025
139.0,139.0,0.1625,0.122,0.0112
835.0,208.75,0.0642,0.0902,0.1751
179.0,179.0,0.0767,0.0272,0.0191
99.0,99.0,0.5592,0.2242,0.0197
119.0,119.0,0.1587,0.1887,0.0379
179.0,179.0,0.1077,0.0772,0.0415
139.0,139.0,0.0837,0.1797,0.0242
99.0,99.0,0.2789,0.1334,0.0169
100.0,100.0,0.1477,0.1492,0.0194
419.0,419.0,1.5351,1.7096,0.0552
159.0,159.0,0.2,0.16,0.0106
199.0,139.0,0.2,0.1755,0.0093
80.0,80.0,0.4355,-0.0755,0.0108
179.0,179.0,0.0472,0.1332,0.0215
139.0,139.0,0.0542,0.3167,0.0429
199.0,99.5,0.1572,-0.1138,0.0213
120.0,120.0,2.3504,2.3504,0.0283
159.0,159.0,0.2648,0.2853,0.0544
179.0,179.0,0.4381,-0.0709,0.0417
139.0,139.0,0.1039,0.0634,0.0355
99.0,99.0,-0.0378,-0.0823,0.0037
199.0,99.5,0.2482,-0.4638,0.0206
179.0,179.0,0.117,0.1955,0.0128
258.0,258.0,0.2776,0.1436,0.0147
278.0,139.0,0.3229,0.2109,0.0575
219.0,159.0,0.8481,0.1471,0.0107
258.0,119.0,0.0606,0.1111,0.0375
179.0,179.0,0.0959,-0.0701,0.0359
219.0,219.0,0.3156,0.3226,0.0212
139.0,139.0,0.1086,-0.0119,0.0097
159.0,159.0,0.1946,0.2091,0.0248
258.0,258.0,0.7386,0.3086,0.0342
279.0,239.0,2.0375,2.0375,0.006
258.0,100.0,0.6053,0.1438,0.0122
99.0,119.0,0.0626,0.0756,0.0071
99.0,99.0,0.1136,0.2556,0.0141
80.0,80.0,0.2895,0.124,0.0117
1335.0,445.0,2.6859,2.6859,0.1977
99.0,99.0,0.3273,0.3218,0.0445
219.0,219.0,0.0823,0.0053,0.0258
219.0,219.0,0.0917,0.0582,0.0274
258.0,129.0,0.3222,0.3077,0.0274
199.0,199.0,0.2416,0.1866,0.0213
80.0,80.0,0.2431,0.3061,0.016
99.0,99.0,0.1774,0.3034,0.0127
179.0,179.0,0.7781,0.3716,0.021
298.0,149.0,-0.0062,-0.0422,0.0369
139.0,139.0,0.1027,0.1447,0.0175
239.0,239.0,0.2232,0.1507,0.0672
119.0,119.0,0.1448,0.0943,0.0209
99.0,99.0,0.1377,0.1097,0.0098
99.0,99.0,0.1446,0.0481,0.0069
139.0,139.0,0.3045,0.074,0.0182
100.0,109.0,0.1339,0.2954,0.0218
99.0,99.0,0.2003,0.2543,0.0099
119.0,119.0,0.1236,0.1806,0.017
139.0,219.0,0.0267,0.0152,0.0238
139.0,139.0,0.225,-0.0305,0.0124
458.0,339.0,1.002,0.9425,0.0085
100.0,100.0,0.105,0.2365,0.025
119.0,119.0,0.5104,0.5104,0.0213
179.0,179.0,0.2271,0.0831,0.0107
179.0,179.0,0.0945,0.076,0.0427
100.0,119.0,1.4366,0.1421,0.0071
258.0,129.0,0.1563,0.2953,0.0404
179.0,179.0,0.4009,0.2229,0.055
139.0,139.0,2.9916,-0.6944,0.0105
498.0,249.0,-0.0218,0.3057,0.0557
119.0,119.0,0.1572,0.0742,0.0143
278.0,278.0,0.2,0.1755,0.0186
299.0,299.0,0.4221,0.0986,0.021
100.0,100.0,0.2507,0.0222,0.0107
80.0,80.0,-0.0379,0.2336,0.0061
80.0,80.0,0.1166,0.1651,0.0228
239.0,219.0,0.1853,0.0078,0.0232
179.0,179.0,0.1628,0.0753,0.0222
20.0,20.0,1.0804,0.1029,0.003
160.0,80.0,0.1393,0.1238,0.0117
139.0,139.0,0.1602,0.0162,0.0132
99.0,99.0,0.2949,0.2949,0.0419
199.0,199.0,0.1822,0.0887,0.025
258.0,258.0,0.1319,-0.0081,0.0483
139.0,139.0,0.1621,0.1606,0.0079
219.0,219.0,0.3913,0.4253,0.0602
398.0,398.0,0.1645,0.5365,0.0996
159.0,159.0,0.2083,0.1968,0.0343
179.0,179.0,0.3548,0.4623,0.0374
99.0,99.0,0.2334,0.2214,0.094
298.0,149.0,0.4718,0.3783,0.0432
358.0,358.0,0.1487,0.2632,0.0709
99.0,179.0,0.2128,0.2128,0.0422
99.0,99.0,0.1307,0.1442,0.0143
80.0,80.0,0.179,0.0901,0.0081
80.0,80.0,0.248,0.4895,0.0111
258.0,258.0,0.1916,0.1661,0.0147
219.0,219.0,0.0959,-0.1086,0.0439
119.0,119.0,0.204,0.185,0.0265
219.0,219.0,0.3884,0.1824,0.0358
259.0,259.0,1.0896,0.6531,0.0231
258.0,258.0,-0.07,-0.1435,0.035
139.0,139.0,0.1047,0.0337,0.0165
119.0,119.0,0.3253,0.0703,0.0242
179.0,179.0,1.6662,1.8317,0.023
199.0,199.0,0.0696,0.0696,0.0119
100.0,100.0,0.3023,0.1963,0.0145
80.0,80.0,0.0918,0.0073,0.0108
99.0,99.0,0.4182,0.4182,0.0208
80.0,99.0,0.1739,0.2743,0.011
358.0,149.0,0.3095,0.3095,0.0607
80.0,80.0,0.1189,0.1254,0.0069
139.0,139.0,0.0925,0.0655,0.0225
219.0,219.0,0.1462,0.0817,0.0308
99.0,99.0,0.1497,0.2407,0.0144
139.0,139.0,0.304,-0.092,0.0333
99.0,99.0,0.2151,0.0871,0.0258
159.0,159.0,0.1054,0.1029,0.037
219.0,219.0,-0.1409,0.8831,0.0282
259.0,259.0,0.1339,0.1039,0.0661
239.0,239.0,0.3719,0.2539,0.0479
119.0,119.0,0.6683,0.1158,0.0221
298.0,298.0,0.3876,0.3596,0.0261
99.0,99.0,0.1975,0.17,0.0129
139.0,139.0,0.2284,0.0464,0.0274
139.0,139.0,0.3162,0.1357,0.0154
119.0,119.0,0.1456,0.1526,0.0114
119.0,119.0,0.2091,-0.0124,0.0223
219.0,199.0,0.2793,0.2948,0.0257
378.0,378.0,0.0535,-0.0165,0.0322
119.0,119.0,0.5989,0.1989,0.0242
99.0,99.0,0.496,0.3665,0.0306
139.0,139.0,0.2943,0.2213,0.0419
119.0,119.0,0.3083,0.2658,0.0215
379.0,179.0,2.7764,1.9949,0.0265
179.0,179.0,0.111,0.199,0.0393
139.0,139.0,0.1466,0.1466,0.0083
139.0,139.0,0.1357,0.1452,0.0443
139.0,139.0,0.6234,-0.0906,0.0298
80.0,80.0,0.1191,0.1226,0.015
139.0,139.0,0.1448,0.0533,0.0244
139.0,139.0,0.2895,0.105,0.0204
139.0,139.0,0.5104,0.3074,0.0249
119.0,119.0,0.1296,0.1901,0.031
100.0,100.0,0.3695,-0.023,0.0309
199.0,199.0,0.1622,0.1787,0.0169
99.0,99.0,0.1307,0.1257,0.0143
179.0,179.0,0.1431,0.0791,0.0107
80.0,99.0,0.0343,0.1028,0.0143
319.0,319.0,-0.0089,0.4576,0.058
119.0,119.0,0.2297,0.1987,0.0151
258.0,258.0,0.0073,0.1413,0.0534
179.0,179.0,0.2337,0.0552,0.0129
358.0,179.0,0.122,0.0855,0.0361
278.0,219.0,0.1211,0.1211,0.0242
357.0,178.5,0.211,0.186,0.0221
139.0,139.0,0.3838,0.5503,0.0476
159.0,99.0,0.3861,0.0721,0.0141
80.0,80.0,0.2895,0.152,0.0181
279.0,279.0,0.3729,0.2899,0.0226
139.0,139.0,0.1448,0.0943,0.0244
199.0,199.0,0.121,0.054,0.0329
179.0,179.0,0.0825,-0.0505,0.0315
99.0,99.0,0.1602,0.0867,0.0094
159.0,159.0,0.1198,0.0163,0.0769
299.0,149.5,0.4056,0.4056,0.0859
179.0,179.0,0.0766,0.0686,0.0282
99.0,99.0,0.1233,0.1378,0.0222
139.0,139.0,0.2585,0.2085,0.0035
438.0,219.0,0.1392,0.0282,0.0477
80.0,80.0,-0.1201,-0.1201,0.0347
99.0,99.0,0.2724,0.2034,0.0479
99.0,129.5,0.1819,0.1649,0.0259
259.0,259.0,0.4215,0.272,0.0277
179.0,298.0,0.1226,0.1881,0.033
139.0,119.0,0.2687,0.2427,0.0212
179.0,159.0,0.095,0.02,0.0164
119.0,119.0,0.1238,0.0903,0.0087
159.0,159.0,0.3002,0.2242,0.0316
139.0,139.0,0.0639,0.0129,0.0238
298.0,298.0,-0.0803,0.0567,0.036
338.0,169.0,0.1167,0.0147,0.1251
119.0,119.0,0.1771,0.0951,0.0269
99.0,99.0,0.3222,0.3077,0.0105
179.0,179.0,0.2133,0.2083,0.0239
219.0,159.0,2.5831,1.6806,0.0142
179.0,179.0,0.1757,0.1052,0.0258
299.0,149.5,1.6561,0.7396,0.0385
179.0,179.0,0.0752,-0.0183,0.0208
139.0,139.0,0.0696,0.0751,0.0083
338.0,338.0,0.2373,0.1043,0.061
198.0,99.0,-0.0439,-0.0134,0.0226
80.0,80.0,0.2544,0.0029,0.0347
80.0,80.0,0.132,0.085,0.0081
477.0,238.5,-0.0165,-0.1045,0.0407
80.0,139.0,0.1787,-0.0248,0.0149
139.0,239.0,0.1916,-0.0854,0.0271
119.0,119.0,0.0179,0.1124,0.0122
199.0,199.0,0.1458,0.1008,0.0205
80.0,199.0,0.1432,-0.0143,0.0572
238.0,238.0,0.8872,0.1427,0.0254
199.0,219.0,0.0833,0.1288,0.0197
199.0,199.0,0.0445,0.048,0.0208
238.0,238.0,0.1529,0.1294,0.0255
298.0,298.0,0.7263,0.1978,0.0491
278.0,139.0,0.037,0.0625,0.0208
139.0,139.0,0.0838,-0.0052,0.0188
239.0,239.0,0.5597,-0.4743,0.0271
80.0,100.0,0.2173,0.2173,0.0152
199.0,199.0,0.1466,0.0581,0.0119
337.0,112.3333,0.1176,0.1176,0.0692
139.0,139.0,0.5697,0.4992,0.0052
179.0,179.0,0.1487,0.1352,0.0294
179.0,179.0,0.1718,0.0613,0.0315
119.0,119.0,0.3264,0.0729,0.0119
179.0,99.0,0.1138,-0.0182,0.0147
99.0,99.0,0.1771,0.1531,0.0199
139.0,139.0,0.4321,0.1646,0.0128
238.0,119.0,0.3408,0.1718,0.0419
80.0,80.0,0.2636,0.4406,0.0228
119.0,119.0,0.287,0.287,0.0372
278.0,278.0,0.2697,0.2697,0.0466
179.0,179.0,0.283,0.1465,0.0153
298.0,298.0,0.308,0.308,0.063
139.0,139.0,0.0593,0.0833,0.0125
179.0,179.0,0.091,0.034,0.0111
179.0,179.0,-0.0238,-0.0238,0.0196
139.0,139.0,0.2924,0.5104,0.0249
437.0,218.5,0.1405,-0.0835,0.078
139.0,139.0,0.0437,0.0437,0.0254
80.0,80.0,0.1271,0.0861,0.0056
139.0,119.0,0.3861,0.0721,0.017
179.0,179.0,0.7263,0.1688,0.0295
99.0,99.0,0.3131,0.3651,0.0083
239.0,239.0,0.0643,0.0223,0.0986
179.0,179.0,0.1315,0.127,0.0153
159.0,159.0,0.1212,0.0587,0.0282
199.0,199.0,0.2753,0.3018,0.0599
259.0,259.0,0.5117,0.1617,0.0303
139.0,139.0,0.0647,-0.0963,0.0165
159.0,199.0,0.0227,0.1937,0.0445
99.0,139.0,0.1792,0.1217,0.0067
199.0,199.0,0.1813,0.1988,0.0339
99.0,99.0,0.1994,0.1744,0.0127
259.0,259.0,2.9875,1.7995,0.0722
99.0,99.0,0.1785,0.098,0.0134
99.0,99.0,0.2492,0.2927,0.0166
199.0,199.0,0.1647,0.0407,0.0614
99.0,99.0,0.3742,-0.1303,0.0099
119.0,119.0,0.1795,0.1006,0.0264
537.0,179.0,0.8787,0.6112,0.0555
259.0,99.0,0.0651,-0.0139,0.0122
119.0,119.0,0.3139,0.3484,0.0255
139.0,139.0,0.0764,0.0819,0.0149
20.0,20.0,0.447,-1.226,0.0018
219.0,159.0,0.1033,0.0673,0.0658
139.0,139.0,0.1972,-0.0168,0.0234
139.0,139.0,0.2996,0.1761,0.027
99.0,258.0,0.122,0.0855,0.026
258.0,258.0,0.1077,0.0642,0.0598
139.0,80.0,0.0661,0.1306,0.0056
219.0,219.0,0.828,-0.157,0.0193
199.0,199.0,0.2004,0.1054,0.0372
139.0,139.0,0.2402,0.2497,0.0217
80.0,80.0,0.2931,0.1351,0.0056
498.0,249.0,0.6972,-0.2613,0.0566
318.0,318.0,0.1491,0.0446,0.0727
119.0,119.0,0.1052,0.0817,0.0167
179.0,179.0,0.2215,0.221,0.018
318.0,159.0,0.3958,0.3003,0.0565
119.0,119.0,0.4063,0.0738,0.0214
179.0,179.0,0.5124,0.0419,0.0457
139.0,139.0,0.0295,0.0435,0.0072
239.0,239.0,0.0639,0.0114,0.0409
99.0,99.0,0.4197,0.1507,0.0048
139.0,169.0,0.3596,0.3416,0.0296
219.0,219.0,0.2927,0.3047,0.0367
179.0,179.0,1.0915,1.058,0.0045
218.0,99.0,0.3008,0.1623,0.019
199.0,199.0,0.4338,0.0313,0.0618
239.0,239.0,0.1294,0.0329,0.0205
119.0,119.0,0.5605,0.147,0.0192
457.0,457.0,0.2235,0.209,0.046
238.0,119.0,0.3095,0.3095,0.0484
219.0,219.0,0.0522,0.0752,0.0254
159.0,159.0,0.5227,0.5592,0.0316
219.0,219.0,0.5216,-0.3884,0.0166
438.0,146.0,0.3023,0.2508,0.0633
179.0,179.0,0.1206,-0.0039,0.0172
218.0,109.0,0.3442,0.3462,0.0237
199.0,99.0,0.1875,0.143,0.0066
179.0,179.0,0.0282,0.1847,0.0257
99.0,99.0,0.0404,0.0344,0.0262
418.0,159.0,0.3742,0.4907,0.006
219.0,179.0,0.2546,0.3161,0.0102
139.0,139.0,0.1755,0.16,0.0093
80.0,80.0,0.8215,0.107,0.0083
20.0,129.5,0.556,0.2805,0.0277
99.0,99.0,0.0813,0.1518,0.0102
139.0,139.0,0.4548,0.1253,0.0201
357.0,178.5,0.0957,0.0767,0.0381
139.0,139.0,0.3413,0.1693,0.0143
159.0,159.0,0.3348,0.0573,0.0364
139.0,139.0,0.3023,0.0843,0.0307
159.0,219.0,-0.0285,-0.025,0.0135
20.0,20.0,-0.8588,-0.7208,0.0017
179.0,100.0,4.4917,1.6042,0.0062
179.0,179.0,0.1023,0.0513,0.0179
119.0,119.0,0.3507,0.1637,0.0207
259.0,259.0,1.7096,0.8401,0.0341
199.0,239.0,1.1076,1.0896,0.0213
200.0,199.0,0.1621,0.1606,0.0113
159.0,159.0,0.0626,0.0756,0.0095
99.0,99.0,0.2497,0.1282,0.0155
219.0,259.0,0.734,0.734,0.0065
139.0,99.0,0.2524,0.0959,0.012
159.0,159.0,0.0845,0.1325,0.0199
80.0,80.0,0.5515,0.29,0.025
159.0,80.0,0.1326,0.0791,0.0048
238.0,219.0,0.2141,0.1916,0.0125
418.0,218.5,0.0487,0.0487,0.0164
179.0,139.0,0.1968,0.2583,0.0251
179.0,179.0,0.2908,0.2923,0.0539
159.0,159.0,0.3263,0.3113,0.0442
179.0,179.0,0.1171,0.1021,0.0157
179.0,179.0,0.0166,0.0411,0.0255
159.0,159.0,0.2685,0.222,0.0256
218.0,109.0,0.1396,0.1396,0.0336
99.0,99.0,0.4621,0.4621,0.0258
199.0,99.5,0.258,0.122,0.0402
179.0,179.0,0.3684,0.3684,0.0153
159.0,159.0,0.6081,0.2306,0.0267
199.0,159.0,0.1753,0.1563,0.0249
239.0,239.0,0.7594,0.4174,0.0194
179.0,239.0,0.0859,0.0634,0.022
179.0,179.0,0.0295,0.0435,0.0092
139.0,139.0,0.4267,0.1077,0.0242
80.0,80.0,0.2298,0.1853,0.0109
258.0,258.0,0.2712,0.1542,0.032
219.0,219.0,0.2298,0.1853,0.0299
139.0,139.0,0.447,-1.226,0.0123
239.0,99.0,0.275,0.24,0.0074
179.0,179.0,1.5822,0.5597,0.0203
99.0,99.0,0.2487,0.1527,0.0366
219.0,219.0,0.2023,0.1938,0.0292
199.0,199.0,1.971,0.6315,0.0213
99.0,99.0,0.124,0.105,0.0145
139.0,139.0,0.4406,0.2111,0.0395
100.0,139.0,0.3404,0.1819,0.0278
378.0,126.0,0.2718,0.2104,0.0636
278.0,139.0,0.2366,0.1681,0.0093
159.0,159.0,0.2133,0.1838,0.0212
239.0,239.0,0.0246,-0.0629,0.0273
200.0,100.0,0.1647,0.0542,0.0617
20.0,219.0,0.194,0.298,0.0219
219.0,219.0,0.8567,0.4057,0.0245
259.0,259.0,0.0445,0.0635,0.0231
80.0,80.0,0.2447,0.1202,0.0139
179.0,99.0,0.2642,0.2332,0.0127
119.0,119.0,0.1794,0.1484,0.0156
199.0,199.0,0.4364,-0.1566,0.03
278.0,139.0,0.0703,0.1468,0.0566
258.0,129.0,0.1829,0.4183,0.1148
239.0,239.0,0.2118,0.0613,0.0345
437.0,218.5,0.1643,0.1428,0.0785
219.0,278.0,0.2405,0.1465,0.0799
199.0,199.0,0.101,-0.0065,0.0268
219.0,219.0,0.2011,0.1656,0.0629
159.0,159.0,0.407,0.282,0.041
139.0,139.0,0.1538,0.1138,0.0229
80.0,80.0,0.3229,0.2109,0.0166
159.0,159.0,0.1878,0.1903,0.0164
119.0,119.0,0.1721,0.1196,0.0107
298.0,149.0,0.1563,0.1563,0.0617
478.0,239.0,0.9107,0.6112,0.0494
279.0,219.0,-0.0379,0.4211,0.0166
139.0,139.0,0.0793,0.1233,0.0147
179.0,179.0,0.2253,-0.0127,0.0259
139.0,99.0,0.1568,0.0883,0.0134
179.0,179.0,0.1613,0.1523,0.0211
159.0,258.5,0.0361,0.0271,0.031
299.0,299.0,0.3729,0.4999,0.0243
219.0,109.5,0.1637,0.1202,0.0381
159.0,80.0,0.1806,0.0946,0.0114
80.0,80.0,0.3554,0.2214,0.0068
99.0,99.0,0.1211,0.1061,0.0109
80.0,80.0,0.0622,0.1317,0.0068
219.0,219.0,0.2062,0.0852,0.0318
139.0,139.0,0.1175,0.233,0.0225
139.0,139.0,0.1102,0.0657,0.0148
119.0,119.0,0.283,0.038,0.0101
219.0,219.0,0.27,0.27,0.0135
100.0,139.0,0.2297,0.1087,0.0177
338.0,159.0,0.125,0.125,0.0208
518.0,518.0,1.8775,1.63,0.0131
159.0,159.0,0.1201,0.0246,0.0207
80.0,80.0,0.2047,0.2052,0.0089
159.0,159.0,0.0441,0.0651,0.0119
239.0,239.0,0.0169,0.1319,0.0192
259.0,159.0,0.1456,0.1526,0.0152
239.0,239.0,0.5227,0.5592,0.0475
597.0,119.0,0.3375,0.4355,0.0161
119.0,119.0,0.1435,0.166,0.0089
100.0,100.0,0.2418,0.1658,0.0229
238.0,119.0,0.3547,0.2672,0.0462
238.0,119.0,0.3834,0.0824,0.0194
179.0,139.0,0.0621,0.0386,0.0156
199.0,199.0,0.0901,0.1586,0.0317
219.0,219.0,0.1838,0.1643,0.0232
298.0,298.0,0.4978,0.0713,0.0444
139.0,139.0,0.0467,0.0187,0.0115
258.0,258.0,0.1665,0.1665,0.0455
119.0,119.0,0.1315,0.089,0.0101
119.0,119.0,0.0829,0.1099,0.011
298.0,149.0,0.348,0.1815,0.0241
80.0,119.0,0.4915,0.197,0.008
180.0,180.0,1.4757,0.2517,0.0153
259.0,179.0,0.0246,0.1201,0.0171
418.0,199.0,0.3057,0.8567,0.0223
338.0,169.0,0.106,0.035,0.0253
99.0,99.0,0.1792,0.1642,0.0048
278.0,139.0,0.2699,0.2354,0.0338
179.0,179.0,0.1388,-0.0002,0.0219
338.0,139.0,0.1402,0.0852,0.0202
159.0,139.0,0.1859,0.1339,0.0139
159.0,159.0,0.0971,0.1016,0.0314
100.0,100.0,0.4197,0.2027,0.0048
199.0,199.0,0.4211,0.3131,0.0166
179.0,179.0,0.7267,0.0977,0.02
20.0,179.0,-0.1024,0.2931,0.016
139.0,139.0,0.314,0.314,0.031
159.0,159.0,0.121,0.054,0.0263
99.0,99.0,0.3287,0.3742,0.0099
139.0,139.0,0.1063,0.1748,0.0302
20.0,20.0,1.1785,0.283,0.0021
199.0,199.0,0.1085,0.1745,0.0134
179.0,179.0,0.0837,0.1102,0.0191
199.0,99.5,0.3554,0.3324,0.017
359.0,119.6667,0.4465,0.2595,0.0425
397.0,198.5,0.1296,0.0986,0.0439
616.0,308.0,0.2008,0.2423,0.0714
179.0,179.0,0.1212,0.0282,0.0257
179.0,179.0,0.4381,0.0041,0.0417
238.0,119.0,0.1206,-0.0039,0.0229
139.0,139.0,0.3245,0.404,0.0206
258.0,258.0,0.1383,0.0923,0.0273
139.0,139.0,0.0376,0.2286,0.0286
298.0,477.0,0.4949,0.1099,0.0409
219.0,109.5,0.5258,0.2213,0.0499
258.0,258.0,0.1289,0.1294,0.0221
179.0,179.0,0.4466,0.2141,0.0237
358.0,358.0,0.1233,0.1383,0.0379
318.0,318.0,0.2565,0.2565,0.0572
199.0,159.0,0.0915,0.0775,0.0129
139.0,139.0,0.1788,0.1788,0.0185
139.0,179.0,0.1764,0.2284,0.0353
139.0,139.0,0.1871,0.2011,0.04
179.0,179.0,0.0271,-0.0154,0.0107
99.0,80.0,0.3207,0.2082,0.0134
139.0,139.0,0.0951,0.1916,0.0314
219.0,219.0,0.2583,0.2343,0.0395
119.0,119.0,0.1739,0.2743,0.0133
160.0,80.0,0.1847,0.3057,0.023
139.0,139.0,0.1937,0.2067,0.0311
199.0,199.0,0.4978,0.0723,0.0296
199.0,199.0,0.13,0.043,0.0431
139.0,139.0,0.1371,0.1171,0.0122
219.0,219.0,0.1327,0.1242,0.0261
239.0,239.0,0.1181,-0.0834,0.0228
160.0,80.0,0.0875,-0.0305,0.0201
80.0,219.0,0.273,0.2765,0.0312
119.0,119.0,0.0329,0.0534,0.0102
139.0,139.0,0.1746,-0.0445,0.0333
159.0,159.0,0.0139,0.0949,0.0146
278.0,99.0,0.3253,0.0573,0.0202
119.0,119.0,0.2729,0.2184,0.0122
219.0,179.0,0.089,0.091,0.0111
278.0,139.0,0.124,0.082,0.044
179.0,179.0,0.1645,-0.0585,0.0448
99.0,99.0,0.249,0.1205,0.0306
80.0,80.0,0.2776,0.2051,0.0046
179.0,199.0,0.2477,0.2257,0.0233
99.0,99.0,0.092,0.074,0.0092
139.0,139.0,0.5463,0.4488,0.0333
179.0,179.0,0.1729,0.0524,0.02
139.0,139.0,0.2198,0.1783,0.0237
99.0,99.0,0.203,0.158,0.0092
139.0,139.0,0.2616,0.1871,0.0139
318.0,159.0,0.3363,0.2028,0.0423
100.0,100.0,0.2173,0.1419,0.0152
119.0,119.0,0.2395,0.1525,0.0233
80.0,80.0,0.2812,0.2232,0.0125
80.0,80.0,0.2122,0.1917,0.0125
159.0,159.0,0.1143,0.0783,0.0212
100.0,100.0,0.1188,0.0543,0.0124
278.0,139.0,0.2938,0.0443,0.0251
219.0,219.0,0.3018,0.3423,0.0659
159.0,159.0,0.4466,0.2141,0.0211
238.0,238.0,0.2561,0.0961,0.0177
80.0,80.0,0.3379,0.4999,0.0065
139.0,219.0,0.0833,0.0833,0.0197
139.0,139.0,0.1995,0.1995,0.013
219.0,219.0,0.6906,0.0116,0.0196
80.0,80.0,0.4355,-0.07,0.0108
339.0,160.0,1.2332,1.0317,0.0145
99.0,99.0,0.348,0.1625,0.008
239.0,239.0,0.3011,0.1591,0.0209
219.0,219.0,0.4035,0.283,0.0187
119.0,119.0,0.1786,0.1856,0.0235
337.0,112.3333,0.1379,0.2874,0.0271
199.0,199.0,0.1935,0.0755,0.0103
298.0,149.0,0.3362,0.3402,0.0214
