P2stFixation,lastSaccLen,prevFixDur,regressDur,regressLen,wordNo
1,145.7781,199.0,0.0,0.0,3.0
0,64.531,199.0,0.0,0.0,3.0
1,419.5074,119.0,99.0,0.0,5.0
0,71.9253,140.0,2051.0,2152.0,3.0
0,192.5058,119.0,0.0,0.0,5.0
1,551.6965,179.0,1752.0,0.0,6.0
0,78.5143,219.0,20.0,299.0,4.0
0,125.077,99.0,0.0,0.0,4.0
1,156.7713,179.0,0.0,0.0,1.0
0,618.2952,179.0,0.0,99.0,7.0
0,128.1181,379.0,0.0,0.0,4.0
0,293.5106,258.0,0.0,0.0,2.0
0,297.056,219.0,179.0,0.0,3.0
0,31.7057,239.0,0.0,259.0,2.0
0,118.2381,318.0,0.0,0.0,2.0
0,203.0025,199.0,0.0,0.0,3.0
0,242.1699,139.0,0.0,0.0,7.0
0,90.6035,99.0,2132.0,537.0,2.0
0,162.4962,139.0,139.0,0.0,3.0
0,68.1707,0.0,0.0,0.0,1.0
0,101.1558,199.0,577.0,1395.0,5.0
0,153.5985,318.0,0.0,0.0,4.0
0,69.3001,139.0,0.0,0.0,4.0
0,116.3239,258.0,0.0,239.0,3.0
0,253.6632,119.0,0.0,0.0,4.0
0,117.031,199.0,0.0,0.0,6.0
1,177.5063,278.0,0.0,0.0,3.0
0,118.8876,99.0,0.0,258.0,2.0
1,79.1344,0.0,0.0,219.0,1.0
1,260.1082,139.0,3462.0,1611.0,5.0
1,306.1634,99.0,1393.0,0.0,2.0
0,334.506,239.0,0.0,0.0,3.0
1,38.513,199.0,0.0,0.0,3.0
0,857.5036,80.0,0.0,0.0,1.0
1,460.7779,179.0,0.0,0.0,4.0
0,114.8151,20.0,399.0,0.0,2.0
0,117.3765,119.0,0.0,0.0,1.0
0,308.1173,179.0,0.0,0.0,3.0
0,130.384,139.0,0.0,0.0,3.0
0,128.9079,139.0,2505.0,1410.0,4.0
1,433.5049,298.0,297.0,4690.0,3.0
0,742.43,199.0,0.0,0.0,6.0
0,430.6173,179.0,0.0,0.0,4.0
0,272.1369,179.0,0.0,0.0,3.0
1,223.6096,179.0,695.0,0.0,2.0
0,67.1751,0.0,0.0,0.0,1.0
0,600.4759,80.0,0.0,0.0,6.0
0,40.5771,298.0,0.0,516.0,3.0
1,111.2845,119.0,0.0,219.0,2.0
0,123.2284,179.0,0.0,0.0,3.0
1,222.7431,258.0,558.0,0.0,2.0
0,58.1055,179.0,0.0,159.0,3.0
0,162.0378,258.0,0.0,0.0,5.0
0,189.1593,139.0,0.0,0.0,1.0
0,140.5569,179.0,0.0,0.0,3.0
0,263.5043,239.0,0.0,0.0,2.0
1,206.1965,199.0,4861.0,11655.0,2.0
0,513.5197,358.0,437.0,0.0,1.0
0,182.2142,80.0,0.0,0.0,2.0
0,140.5009,99.0,0.0,0.0,1.0
1,235.2573,80.0,199.0,0.0,6.0
0,117.9841,139.0,0.0,0.0,1.0
0,184.5332,80.0,439.0,577.0,2.0
0,304.1488,139.0,0.0,0.0,4.0
0,207.099,80.0,0.0,0.0,3.0
1,72.8371,239.0,298.0,0.0,1.0
0,459.0103,179.0,0.0,0.0,5.0
1,347.1041,219.0,1654.0,896.0,5.0
0,124.2578,259.0,0.0,239.0,4.0
1,565.0179,99.0,99.0,0.0,1.0
0,135.559,0.0,0.0,0.0,1.0
0,195.0923,119.0,0.0,0.0,1.0
0,280.5303,139.0,0.0,0.0,4.0
0,194.1262,219.0,298.0,0.0,1.0
1,265.5772,100.0,0.0,775.0,1.0
0,503.0002,279.0,3248.0,9087.0,4.0
1,314.7876,80.0,800.0,0.0,5.0
0,65.7305,20.0,0.0,0.0,1.0
1,580.5603,99.0,0.0,99.0,7.0
0,74.8415,139.0,438.0,0.0,1.0
0,131.911,80.0,657.0,0.0,2.0
0,461.1196,119.0,0.0,99.0,5.0
1,291.4125,179.0,358.0,0.0,1.0
0,103.0303,139.0,0.0,0.0,1.0
0,224.0273,199.0,219.0,0.0,5.0
0,141.5009,179.0,0.0,0.0,7.0
1,159.0951,0.0,278.0,0.0,1.0
0,302.3384,99.0,0.0,0.0,1.0
0,499.5928,139.0,0.0,0.0,4.0
0,93.7257,457.0,0.0,0.0,1.0
1,328.1421,99.0,0.0,0.0,4.0
0,76.8668,159.0,0.0,0.0,1.0
1,151.8634,119.0,1054.0,0.0,6.0
1,110.7079,119.0,139.0,0.0,4.0
1,304.943,80.0,398.0,0.0,3.0
0,196.5204,119.0,0.0,0.0,2.0
0,652.102,219.0,0.0,0.0,6.0
0,64.1327,119.0,0.0,298.0,8.0
0,505.5022,238.0,0.0,397.0,5.0
0,848.1327,80.0,99.0,1132.0,8.0
0,321.3973,80.0,0.0,437.0,10.0
1,169.3576,0.0,497.0,0.0,1.0
1,156.5966,119.0,1213.0,0.0,2.0
1,104.0685,99.0,219.0,0.0,1.0
0,141.5221,99.0,99.0,0.0,3.0
0,99.0454,119.0,219.0,0.0,1.0
0,244.232,238.0,0.0,0.0,4.0
0,200.4507,219.0,0.0,0.0,3.0
0,105.7568,219.0,0.0,0.0,1.0
1,381.147,199.0,0.0,199.0,4.0
1,307.0818,139.0,755.0,0.0,5.0
1,179.4833,139.0,139.0,279.0,2.0
1,94.4696,558.0,199.0,0.0,3.0
0,167.8519,139.0,0.0,0.0,6.0
0,329.5186,119.0,0.0,0.0,3.0
0,230.2851,298.0,0.0,0.0,1.0
0,342.646,139.0,0.0,0.0,4.0
1,290.0108,179.0,238.0,2664.0,2.0
0,728.3716,119.0,0.0,0.0,8.0
1,206.3129,139.0,0.0,1571.0,2.0
0,150.2132,99.0,0.0,0.0,3.0
1,169.1686,0.0,119.0,358.0,3.0
0,261.5578,119.0,0.0,0.0,1.0
1,139.5143,119.0,0.0,0.0,2.0
0,160.6526,139.0,0.0,0.0,3.0
0,420.4608,159.0,0.0,0.0,3.0
0,113.5099,139.0,139.0,0.0,1.0
0,107.6162,298.0,0.0,0.0,1.0
0,117.8346,278.0,477.0,3619.0,1.0
1,117.5383,80.0,378.0,0.0,1.0
0,95.9231,278.0,477.0,3619.0,1.0
0,108.7945,139.0,99.0,0.0,3.0
0,115.5692,179.0,0.0,0.0,3.0
0,265.993,119.0,0.0,0.0,2.0
1,220.6043,179.0,0.0,0.0,4.0
1,89.4497,159.0,0.0,0.0,1.0
0,533.496,80.0,99.0,1132.0,8.0
1,243.0741,139.0,179.0,0.0,3.0
1,280.2356,0.0,497.0,318.0,4.0
0,88.459,258.0,0.0,159.0,2.0
1,120.0521,278.0,636.0,2525.0,5.0
0,196.3982,139.0,0.0,0.0,3.0
1,97.7164,319.0,0.0,0.0,1.0
0,157.7862,258.0,99.0,0.0,4.0
0,264.0573,239.0,0.0,0.0,5.0
1,123.3086,179.0,278.0,1152.0,1.0
0,150.3105,80.0,0.0,0.0,2.0
0,304.2014,199.0,0.0,0.0,4.0
1,239.2995,99.0,0.0,0.0,2.0
1,475.3959,199.0,0.0,0.0,4.0
0,191.0,179.0,417.0,0.0,1.0
1,113.0896,478.0,0.0,0.0,3.0
1,58.826,139.0,0.0,457.0,6.0
0,358.8851,139.0,0.0,0.0,1.0
0,182.0247,159.0,139.0,0.0,1.0
0,101.4938,139.0,179.0,0.0,2.0
1,339.4013,139.0,298.0,0.0,1.0
0,110.269,159.0,0.0,676.0,5.0
1,171.896,358.0,258.0,318.0,1.0
1,258.56,179.0,0.0,0.0,4.0
0,50.1224,119.0,0.0,0.0,5.0
1,157.0199,119.0,0.0,0.0,4.0
1,104.3935,100.0,1375.0,1036.0,4.0
0,299.1927,219.0,238.0,0.0,1.0
1,96.6049,139.0,139.0,2127.0,2.0
0,437.907,239.0,0.0,0.0,2.0
0,158.7278,179.0,0.0,0.0,4.0
0,207.2402,139.0,0.0,0.0,2.0
0,196.0057,99.0,0.0,0.0,3.0
1,315.0778,139.0,2169.0,0.0,2.0
0,133.6507,239.0,0.0,0.0,3.0
1,272.9991,298.0,278.0,576.0,6.0
0,219.4767,358.0,0.0,4314.0,2.0
0,92.5662,99.0,0.0,0.0,1.0
0,205.2182,119.0,0.0,0.0,3.0
1,354.9412,179.0,0.0,0.0,4.0
0,221.5141,179.0,0.0,1749.0,3.0
1,160.0383,0.0,278.0,0.0,2.0
0,142.1487,199.0,0.0,0.0,3.0
0,308.6313,99.0,358.0,199.0,3.0
0,339.6472,139.0,80.0,0.0,5.0
1,490.2499,179.0,0.0,0.0,5.0
1,83.5,359.0,0.0,0.0,1.0
0,430.3045,99.0,0.0,0.0,4.0
1,219.9528,139.0,0.0,0.0,3.0
1,250.8371,139.0,1192.0,15604.0,2.0
1,201.748,99.0,438.0,3160.0,1.0
0,334.9336,159.0,438.0,0.0,2.0
1,62.5,0.0,716.0,0.0,1.0
0,353.0598,139.0,339.0,0.0,2.0
0,534.4645,80.0,0.0,0.0,6.0
0,114.5884,100.0,0.0,0.0,1.0
0,198.4263,139.0,119.0,0.0,4.0
0,116.9241,219.0,0.0,2650.0,8.0
0,58.5021,139.0,0.0,0.0,2.0
0,796.2401,298.0,0.0,0.0,7.0
1,127.3283,99.0,219.0,0.0,1.0
1,287.6891,199.0,0.0,0.0,4.0
0,206.6549,159.0,318.0,0.0,2.0
1,398.4595,159.0,0.0,0.0,5.0
1,162.0633,119.0,278.0,0.0,1.0
0,274.6643,239.0,0.0,0.0,1.0
0,92.0666,139.0,0.0,0.0,4.0
1,99.5301,199.0,239.0,0.0,5.0
0,287.1489,119.0,0.0,0.0,3.0
0,212.9941,199.0,258.0,0.0,2.0
0,477.7682,199.0,0.0,0.0,4.0
0,50.4009,0.0,0.0,0.0,1.0
0,145.1043,119.0,219.0,0.0,5.0
0,406.9843,139.0,0.0,0.0,4.0
0,216.2556,119.0,0.0,0.0,1.0
1,1107.6039,0.0,319.0,618.0,1.0
0,73.3485,179.0,0.0,0.0,1.0
0,180.025,179.0,0.0,0.0,1.0
0,1500.8852,100.0,199.0,0.0,1.0
0,71.2969,159.0,339.0,0.0,1.0
1,161.6447,139.0,0.0,0.0,1.0
1,819.2565,159.0,0.0,5363.0,7.0
0,138.0906,99.0,0.0,0.0,2.0
1,319.8664,139.0,278.0,0.0,4.0
1,111.7866,20.0,477.0,0.0,3.0
0,72.94,179.0,0.0,0.0,1.0
0,146.96,238.0,0.0,0.0,3.0
0,137.816,179.0,119.0,0.0,3.0
0,174.8607,199.0,0.0,0.0,3.0
0,158.1597,119.0,0.0,0.0,3.0
0,262.7741,20.0,618.0,4103.0,5.0
0,111.0281,159.0,756.0,0.0,1.0
0,90.312,99.0,0.0,0.0,1.0
0,817.2033,139.0,0.0,0.0,6.0
1,372.3657,379.0,219.0,0.0,2.0
0,85.2877,99.0,0.0,457.0,4.0
1,537.5733,99.0,179.0,0.0,4.0
1,204.3679,179.0,0.0,160.0,1.0
0,313.9606,99.0,0.0,0.0,2.0
0,92.7793,99.0,0.0,0.0,1.0
1,208.3273,20.0,836.0,1155.0,2.0
0,167.638,99.0,0.0,0.0,1.0
0,268.4143,278.0,0.0,0.0,6.0
1,0.0,338.0,0.0,0.0,2.0
0,387.3296,140.0,0.0,0.0,5.0
0,140.0036,179.0,0.0,0.0,3.0
0,431.1812,139.0,0.0,338.0,5.0
0,199.1212,179.0,0.0,0.0,2.0
0,727.8958,80.0,139.0,975.0,6.0
1,66.0,139.0,1072.0,1391.0,3.0
0,22.102,0.0,179.0,278.0,2.0
1,152.1907,139.0,139.0,0.0,1.0
0,85.0368,0.0,0.0,159.0,2.0
0,168.2974,139.0,0.0,0.0,1.0
1,106.0189,119.0,99.0,854.0,6.0
0,200.5025,239.0,139.0,0.0,3.0
1,166.0188,179.0,278.0,1152.0,1.0
0,126.7251,99.0,0.0,0.0,1.0
0,228.6329,179.0,0.0,0.0,1.0
1,245.0877,139.0,0.0,716.0,3.0
0,119.0378,139.0,1090.0,2545.0,4.0
0,116.3497,219.0,239.0,477.0,2.0
1,220.6111,0.0,358.0,0.0,1.0
0,271.8993,179.0,139.0,0.0,4.0
1,242.4072,139.0,0.0,0.0,4.0
1,63.7122,159.0,377.0,477.0,5.0
1,97.3255,219.0,0.0,0.0,7.0
0,119.877,219.0,0.0,2650.0,8.0
1,263.6001,239.0,0.0,0.0,4.0
1,204.0055,179.0,278.0,0.0,1.0
0,0.0,119.0,318.0,0.0,7.0
1,103.9639,139.0,0.0,0.0,1.0
1,219.2761,0.0,417.0,0.0,1.0
0,173.7074,298.0,0.0,0.0,3.0
0,589.9564,179.0,398.0,0.0,8.0
0,358.8248,99.0,0.0,0.0,4.0
0,583.7949,139.0,0.0,0.0,7.0
1,574.6723,139.0,0.0,299.0,1.0
1,216.1926,139.0,0.0,0.0,3.0
0,343.1268,239.0,0.0,0.0,6.0
1,214.9244,99.0,219.0,0.0,1.0
0,130.1768,298.0,0.0,0.0,1.0
0,148.1022,99.0,358.0,0.0,2.0
0,321.5016,0.0,0.0,0.0,5.0
0,56.6591,80.0,0.0,378.0,1.0
0,138.4783,99.0,0.0,1491.0,4.0
0,529.279,139.0,0.0,0.0,5.0
0,282.16,299.0,0.0,0.0,1.0
0,200.3578,239.0,0.0,0.0,2.0
0,724.1768,139.0,179.0,159.0,7.0
0,282.438,0.0,0.0,0.0,1.0
0,187.5613,0.0,0.0,0.0,1.0
1,219.4203,119.0,298.0,0.0,6.0
1,384.5939,139.0,1192.0,0.0,1.0
0,205.3223,159.0,0.0,0.0,1.0
0,266.9724,298.0,0.0,0.0,4.0
0,321.0876,219.0,159.0,616.0,7.0
1,164.746,159.0,0.0,0.0,4.0
0,143.6706,119.0,0.0,0.0,3.0
0,95.1223,99.0,0.0,0.0,1.0
1,142.6087,0.0,179.0,0.0,2.0
0,150.6793,199.0,0.0,0.0,2.0
0,186.5905,80.0,0.0,0.0,3.0
0,89.0056,99.0,1012.0,0.0,5.0
0,112.8683,179.0,0.0,0.0,3.0
0,127.5245,199.0,0.0,0.0,2.0
1,71.0862,80.0,0.0,0.0,3.0
0,125.865,219.0,556.0,0.0,5.0
1,62.0725,159.0,0.0,0.0,3.0
0,133.2901,199.0,199.0,995.0,4.0
0,470.1205,119.0,238.0,0.0,2.0
1,278.2175,139.0,0.0,0.0,1.0
0,37.8319,298.0,0.0,0.0,1.0
0,118.0042,199.0,199.0,139.0,5.0
0,203.81,80.0,0.0,0.0,8.0
0,61.4003,179.0,139.0,0.0,2.0
1,429.3673,99.0,1370.0,796.0,4.0
1,163.0,298.0,219.0,377.0,2.0
1,98.1122,80.0,0.0,775.0,1.0
1,98.1542,219.0,0.0,0.0,3.0
0,120.2341,139.0,338.0,0.0,1.0
0,60.2702,179.0,0.0,139.0,2.0
1,198.5157,80.0,0.0,0.0,4.0
0,158.2561,139.0,298.0,0.0,1.0
0,113.554,179.0,160.0,0.0,2.0
1,172.7614,159.0,298.0,1134.0,3.0
0,214.7819,139.0,0.0,0.0,3.0
1,92.5054,139.0,1510.0,0.0,1.0
1,808.1765,159.0,0.0,0.0,6.0
1,259.6137,219.0,398.0,0.0,3.0
0,644.6877,80.0,0.0,0.0,8.0
0,191.0026,159.0,478.0,0.0,1.0
0,178.4888,139.0,0.0,0.0,2.0
0,184.7444,139.0,0.0,0.0,1.0
0,801.0275,99.0,179.0,338.0,2.0
1,151.2457,179.0,0.0,0.0,4.0
0,195.9656,119.0,219.0,338.0,5.0
0,96.3379,139.0,0.0,0.0,2.0
0,165.0242,279.0,0.0,0.0,3.0
0,208.5096,20.0,0.0,0.0,5.0
1,180.7242,80.0,99.0,0.0,2.0
0,127.0984,119.0,377.0,0.0,2.0
0,64.158,199.0,0.0,0.0,2.0
1,170.8874,99.0,0.0,0.0,5.0
0,307.6467,278.0,0.0,0.0,1.0
0,138.8254,179.0,179.0,0.0,2.0
1,109.8203,159.0,0.0,20.0,6.0
1,190.0217,179.0,279.0,0.0,1.0
1,251.0005,199.0,99.0,0.0,1.0
0,125.5807,119.0,0.0,0.0,1.0
0,147.5686,219.0,0.0,0.0,4.0
1,137.5582,199.0,278.0,0.0,1.0
0,402.4665,139.0,0.0,0.0,3.0
1,143.6959,119.0,0.0,0.0,5.0
0,314.8877,199.0,0.0,0.0,3.0
1,90.6104,139.0,0.0,815.0,1.0
1,131.5485,99.0,159.0,0.0,1.0
0,237.5426,139.0,377.0,0.0,1.0
0,256.4888,258.0,0.0,0.0,3.0
0,61.8971,99.0,0.0,0.0,1.0
0,24.4591,219.0,80.0,0.0,1.0
1,261.5134,179.0,4931.0,11988.0,2.0
0,350.4169,139.0,199.0,0.0,3.0
1,84.0536,179.0,0.0,219.0,3.0
0,232.2848,179.0,99.0,0.0,1.0
0,90.05,20.0,478.0,219.0,2.0
1,852.1367,159.0,0.0,0.0,10.0
1,92.8924,338.0,0.0,0.0,1.0
0,154.0552,139.0,258.0,0.0,1.0
0,169.0362,139.0,378.0,0.0,4.0
0,701.9238,119.0,0.0,0.0,8.0
0,152.0148,99.0,0.0,0.0,4.0
1,102.5597,139.0,537.0,2783.0,2.0
1,205.5736,0.0,279.0,657.0,2.0
1,98.7142,259.0,0.0,298.0,7.0
1,152.0206,199.0,119.0,0.0,1.0
1,135.1333,119.0,0.0,0.0,7.0
1,287.7725,199.0,4861.0,11655.0,2.0
1,121.2642,99.0,0.0,0.0,7.0
1,167.5,139.0,0.0,0.0,3.0
0,177.7301,179.0,0.0,0.0,2.0
0,290.0728,199.0,417.0,0.0,3.0
1,361.8764,119.0,338.0,537.0,3.0
0,274.5073,199.0,199.0,497.0,3.0
0,721.021,239.0,0.0,259.0,6.0
0,427.452,139.0,0.0,0.0,5.0
1,471.7648,159.0,0.0,0.0,6.0
0,390.4971,259.0,0.0,0.0,4.0
0,168.1458,99.0,0.0,0.0,2.0
1,211.164,179.0,0.0,1412.0,1.0
1,83.5733,219.0,0.0,0.0,3.0
0,83.5419,119.0,0.0,0.0,1.0
0,90.5055,80.0,0.0,99.0,2.0
0,623.7708,99.0,796.0,3936.0,6.0
0,263.1316,219.0,478.0,0.0,3.0
1,207.3475,338.0,238.0,0.0,4.0
1,172.1424,239.0,1690.0,795.0,3.0
0,258.0484,298.0,0.0,0.0,4.0
1,573.0218,159.0,239.0,1512.0,6.0
1,826.4581,258.0,139.0,3717.0,6.0
1,197.784,139.0,0.0,1550.0,3.0
0,266.3104,179.0,0.0,0.0,5.0
0,131.0,358.0,0.0,0.0,1.0
1,255.6766,139.0,317.0,1632.0,7.0
0,220.096,99.0,834.0,0.0,1.0
1,84.257,0.0,319.0,618.0,1.0
1,0.0,558.0,0.0,0.0,3.0
0,172.5007,219.0,0.0,0.0,1.0
1,169.0067,219.0,676.0,656.0,7.0
1,191.802,119.0,139.0,0.0,1.0
0,197.3537,99.0,0.0,0.0,6.0
0,147.1436,159.0,0.0,0.0,3.0
0,380.659,238.0,0.0,0.0,4.0
0,590.0686,279.0,0.0,698.0,7.0
1,26.5047,99.0,0.0,278.0,1.0
0,369.3457,139.0,297.0,119.0,4.0
0,212.8057,119.0,0.0,0.0,4.0
0,58.5342,179.0,0.0,179.0,2.0
0,149.541,239.0,0.0,0.0,2.0
0,241.5186,159.0,0.0,0.0,1.0
0,315.833,139.0,0.0,0.0,4.0
0,114.7966,299.0,279.0,0.0,2.0
0,201.1523,99.0,0.0,0.0,1.0
1,150.1874,339.0,918.0,22218.0,5.0
1,319.188,119.0,1744.0,159.0,4.0
1,89.2749,258.0,537.0,2167.0,5.0
1,324.6798,99.0,139.0,0.0,1.0
0,336.7911,80.0,0.0,0.0,2.0
0,298.0759,80.0,478.0,0.0,3.0
0,526.0271,239.0,179.0,0.0,5.0
0,0.0,139.0,0.0,0.0,1.0
1,678.9464,159.0,0.0,0.0,5.0
0,170.5029,278.0,0.0,0.0,3.0
1,117.1164,139.0,457.0,398.0,3.0
0,200.6103,139.0,0.0,0.0,3.0
1,79.5393,139.0,378.0,1252.0,1.0
1,230.7347,139.0,199.0,0.0,1.0
0,91.0124,139.0,0.0,0.0,1.0
0,258.6238,99.0,159.0,378.0,2.0
0,137.0328,179.0,0.0,0.0,3.0
1,524.1612,139.0,80.0,3639.0,2.0
0,146.5094,199.0,0.0,0.0,2.0
0,335.0302,119.0,0.0,0.0,3.0
1,157.9818,0.0,358.0,0.0,1.0
0,171.2921,239.0,0.0,0.0,1.0
0,104.6721,139.0,0.0,0.0,8.0
0,139.0081,99.0,834.0,139.0,5.0
0,688.5231,80.0,318.0,0.0,6.0
0,266.1748,359.0,717.0,0.0,3.0
0,142.4649,179.0,0.0,0.0,3.0
0,67.0671,219.0,0.0,0.0,2.0
0,129.8249,159.0,0.0,0.0,3.0
1,321.5603,0.0,0.0,0.0,1.0
1,329.3907,159.0,0.0,0.0,3.0
0,259.512,119.0,80.0,0.0,3.0
0,270.2041,139.0,0.0,0.0,1.0
0,158.9166,179.0,0.0,0.0,1.0
0,108.0116,199.0,0.0,0.0,3.0
1,138.0154,179.0,0.0,0.0,4.0
0,104.7485,99.0,0.0,0.0,2.0
1,86.2047,219.0,258.0,417.0,5.0
0,192.2869,139.0,0.0,0.0,3.0
1,165.1552,139.0,457.0,0.0,1.0
1,278.3779,258.0,537.0,2167.0,5.0
0,114.2639,179.0,179.0,0.0,3.0
1,117.6287,298.0,0.0,0.0,2.0
0,75.0267,119.0,0.0,0.0,1.0
1,45.853,199.0,0.0,278.0,2.0
0,321.624,99.0,80.0,0.0,1.0
0,128.4338,0.0,0.0,0.0,1.0
0,24.3311,99.0,0.0,0.0,1.0
1,440.702,139.0,0.0,318.0,4.0
1,101.6526,139.0,278.0,258.0,2.0
1,200.0625,219.0,0.0,0.0,2.0
1,94.012,258.0,139.0,3717.0,6.0
0,1074.1036,139.0,0.0,0.0,1.0
0,164.1714,139.0,0.0,0.0,2.0
0,208.1952,258.0,0.0,0.0,1.0
1,75.5993,139.0,0.0,0.0,1.0
0,557.2443,219.0,99.0,0.0,7.0
0,170.0118,199.0,0.0,0.0,6.0
1,150.1308,99.0,796.0,0.0,3.0
0,202.9495,80.0,0.0,0.0,1.0
0,390.9735,99.0,0.0,0.0,7.0
1,221.5023,219.0,0.0,0.0,1.0
1,569.5184,199.0,0.0,0.0,7.0
1,0.0,99.0,119.0,3678.0,1.0
1,143.1861,159.0,358.0,0.0,1.0
0,179.8506,139.0,0.0,0.0,3.0
0,117.0684,99.0,417.0,0.0,3.0
0,448.0137,159.0,0.0,0.0,1.0
0,131.344,139.0,0.0,0.0,3.0
0,52.9009,179.0,0.0,0.0,2.0
0,61.7738,100.0,0.0,119.0,3.0
1,92.1263,0.0,0.0,0.0,1.0
0,319.5767,219.0,99.0,0.0,1.0
0,269.8453,0.0,0.0,0.0,1.0
0,122.0092,199.0,0.0,0.0,1.0
0,206.8586,100.0,0.0,0.0,2.0
0,229.0851,99.0,0.0,0.0,2.0
0,80.9151,159.0,0.0,0.0,1.0
1,211.3534,0.0,0.0,179.0,4.0
0,712.2837,159.0,0.0,0.0,9.0
0,96.5829,139.0,1491.0,0.0,5.0
1,106.0106,140.0,0.0,0.0,1.0
1,223.7856,199.0,219.0,993.0,3.0
0,250.6472,179.0,179.0,0.0,2.0
0,435.4366,80.0,0.0,299.0,3.0
0,130.1163,80.0,0.0,0.0,5.0
1,81.3895,139.0,0.0,0.0,3.0
1,210.0536,219.0,517.0,1353.0,2.0
0,222.3044,259.0,0.0,338.0,2.0
0,132.795,258.0,0.0,0.0,1.0
1,246.3341,179.0,0.0,0.0,4.0
1,135.0926,139.0,0.0,377.0,3.0
0,51.1981,99.0,238.0,476.0,2.0
0,68.469,219.0,0.0,0.0,4.0
1,158.5757,179.0,0.0,0.0,5.0
0,284.6753,99.0,0.0,0.0,3.0
0,81.7389,159.0,0.0,0.0,1.0
0,162.2421,159.0,0.0,80.0,6.0
0,201.562,179.0,0.0,0.0,5.0
0,92.6674,278.0,139.0,0.0,1.0
1,82.6514,179.0,238.0,2664.0,2.0
1,135.4289,298.0,219.0,377.0,2.0
0,166.4227,0.0,0.0,0.0,2.0
0,92.5486,238.0,0.0,0.0,2.0
0,179.5341,259.0,179.0,497.0,3.0
1,69.8355,0.0,0.0,0.0,2.0
0,168.2624,179.0,238.0,0.0,6.0
1,129.1375,119.0,298.0,0.0,4.0
1,283.317,119.0,2860.0,854.0,3.0
1,128.161,20.0,398.0,1234.0,4.0
0,74.6073,219.0,758.0,200.0,4.0
0,122.7609,298.0,0.0,0.0,1.0
0,275.5454,298.0,0.0,0.0,2.0
1,93.5855,239.0,298.0,0.0,1.0
1,119.5199,179.0,4343.0,17872.0,1.0
0,284.2789,119.0,0.0,0.0,3.0
0,125.8978,159.0,0.0,0.0,1.0
0,201.4274,199.0,596.0,0.0,1.0
0,128.8031,20.0,638.0,0.0,2.0
1,168.6335,239.0,0.0,458.0,2.0
0,135.2562,99.0,0.0,0.0,4.0
0,479.0942,0.0,0.0,0.0,2.0
1,97.0,159.0,0.0,0.0,3.0
1,103.0109,99.0,259.0,0.0,1.0
0,107.5186,199.0,0.0,0.0,4.0
0,17.5285,80.0,0.0,0.0,4.0
1,80.514,179.0,4343.0,17872.0,1.0
0,144.5415,100.0,0.0,0.0,2.0
1,141.726,0.0,278.0,0.0,1.0
0,112.1751,199.0,0.0,0.0,2.0
0,252.9056,139.0,0.0,299.0,1.0
1,495.1336,238.0,0.0,1154.0,4.0
0,139.3592,159.0,0.0,0.0,8.0
0,649.6676,119.0,0.0,0.0,7.0
0,289.5622,139.0,119.0,0.0,1.0
0,159.5282,159.0,0.0,0.0,1.0
0,376.3313,398.0,0.0,0.0,2.0
0,1924.1347,139.0,0.0,0.0,6.0
0,500.536,139.0,0.0,0.0,4.0
1,108.1157,179.0,0.0,0.0,4.0
0,346.5274,199.0,218.0,0.0,3.0
0,936.2094,239.0,992.0,0.0,1.0
1,109.7144,139.0,0.0,0.0,1.0
0,57.0898,219.0,0.0,0.0,1.0
1,259.5308,298.0,199.0,0.0,2.0
1,110.3913,119.0,239.0,0.0,2.0
0,120.204,80.0,119.0,0.0,4.0
1,430.4257,199.0,199.0,0.0,1.0
0,348.509,139.0,0.0,0.0,4.0
0,67.8325,219.0,139.0,159.0,3.0
0,140.532,159.0,0.0,0.0,6.0
0,45.1221,159.0,0.0,139.0,4.0
1,72.9126,80.0,0.0,836.0,2.0
0,127.3862,199.0,0.0,0.0,4.0
1,187.5167,159.0,1074.0,0.0,1.0
1,423.7313,0.0,417.0,0.0,1.0
1,88.37,0.0,278.0,0.0,1.0
1,78.2336,279.0,0.0,937.0,2.0
0,379.3761,139.0,139.0,0.0,7.0
0,545.6796,80.0,139.0,975.0,6.0
0,151.5074,159.0,238.0,0.0,1.0
0,466.2502,119.0,0.0,0.0,5.0
0,397.0519,80.0,99.0,0.0,4.0
0,131.4002,139.0,0.0,0.0,4.0
0,149.688,159.0,179.0,0.0,4.0
1,85.856,199.0,139.0,1253.0,5.0
1,178.5343,119.0,2231.0,278.0,4.0
0,184.1962,378.0,0.0,0.0,1.0
0,270.4741,159.0,0.0,0.0,4.0
0,102.9332,199.0,239.0,0.0,1.0
0,116.6812,159.0,0.0,0.0,1.0
1,200.1406,139.0,0.0,0.0,1.0
1,265.6991,139.0,80.0,0.0,5.0
0,148.0304,279.0,0.0,0.0,6.0
0,139.5609,219.0,0.0,0.0,2.0
0,845.7489,159.0,0.0,0.0,9.0
0,1581.9637,139.0,0.0,0.0,3.0
0,277.5018,219.0,0.0,0.0,1.0
1,451.0291,258.0,139.0,954.0,4.0
1,525.1726,139.0,0.0,4434.0,4.0
0,118.4789,99.0,239.0,0.0,1.0
1,220.1113,179.0,0.0,0.0,4.0
0,571.9869,99.0,0.0,0.0,8.0
0,138.5036,99.0,0.0,0.0,1.0
1,81.5552,139.0,0.0,0.0,1.0
1,270.8967,238.0,0.0,0.0,1.0
0,66.7271,219.0,0.0,0.0,2.0
