P1stFixation,label,nextWordRegress,prevFixDur,prevFixPos,regressDur,wordNo
1,0,0,139.0,609.6425,0.0,1.0
1,0,0,99.0,124.1974,0.0,4.0
1,0,0,259.0,82.0244,0.0,2.0
0,0,0,319.0,73.7835,359.0,4.0
1,0,0,219.0,300.8156,597.0,1.0
1,0,0,199.0,130.6484,0.0,3.0
1,0,0,159.0,201.896,0.0,3.0
1,0,0,219.0,62.6498,0.0,2.0
1,0,0,99.0,102.4207,0.0,1.0
0,0,1,99.0,43.1856,894.0,3.0
1,0,1,179.0,103.407,438.0,4.0
0,0,1,99.0,17.8045,0.0,5.0
1,0,0,119.0,135.0037,0.0,3.0
1,0,1,100.0,144.8862,198.0,3.0
1,0,0,80.0,96.8401,259.0,2.0
1,0,1,119.0,210.2808,556.0,3.0
1,0,0,139.0,68.4105,0.0,2.0
0,0,0,99.0,314.0844,0.0,2.0
0,0,1,119.0,28.1603,0.0,8.0
1,0,0,99.0,844.029,0.0,1.0
1,0,0,298.0,478.1767,1490.0,2.0
0,0,0,99.0,403.3175,0.0,6.0
0,0,0,179.0,97.509,4931.0,2.0
0,0,0,298.0,217.205,0.0,2.0
1,0,0,0.0,0.0,0.0,2.0
1,0,1,99.0,450.16,2132.0,2.0
0,0,0,258.0,85.5102,0.0,6.0
0,0,0,159.0,150.03,0.0,4.0
1,0,1,80.0,100.3045,0.0,5.0
1,0,0,179.0,171.9767,1188.0,3.0
1,0,0,119.0,216.7602,0.0,1.0
1,0,0,99.0,111.5706,0.0,3.0
1,0,0,179.0,74.2428,0.0,2.0
1,0,0,219.0,106.2121,0.0,2.0
1,0,0,119.0,240.1687,0.0,4.0
0,0,0,199.0,49.2443,0.0,4.0
1,0,0,139.0,320.0,99.0,4.0
1,0,1,278.0,128.0352,0.0,3.0
1,0,0,258.0,109.9864,0.0,1.0
1,0,0,179.0,519.8317,0.0,2.0
1,0,1,119.0,126.5701,0.0,3.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,99.0,192.0937,219.0,2.0
1,0,0,199.0,63.1506,199.0,4.0
0,0,0,258.0,194.4351,596.0,4.0
1,0,1,239.0,469.3847,992.0,1.0
1,0,0,179.0,181.7278,1188.0,3.0
1,0,0,199.0,98.4784,0.0,3.0
1,0,1,199.0,114.7258,199.0,2.0
1,0,0,0.0,0.0,0.0,1.0
0,0,0,279.0,164.0732,359.0,3.0
0,0,1,120.0,114.2322,299.0,3.0
1,0,0,179.0,190.3733,4343.0,1.0
1,0,0,139.0,525.2904,80.0,2.0
1,0,1,99.0,95.0842,139.0,1.0
1,0,1,299.0,159.8124,0.0,6.0
1,0,0,99.0,74.3236,0.0,1.0
1,0,0,99.0,442.6511,792.0,6.0
1,0,1,179.0,201.9926,0.0,5.0
1,0,0,99.0,158.9119,0.0,7.0
1,0,0,80.0,421.019,0.0,7.0
1,0,0,119.0,66.1287,119.0,2.0
1,0,0,298.0,57.5587,1490.0,2.0
1,0,0,0.0,0.0,0.0,2.0
0,0,0,199.0,250.002,0.0,8.0
0,0,0,99.0,90.7855,0.0,2.0
1,0,1,119.0,202.0223,100.0,3.0
1,0,0,80.0,133.0601,0.0,4.0
1,0,0,99.0,95.901,0.0,3.0
0,0,0,219.0,38.4708,0.0,4.0
0,0,0,139.0,32.311,199.0,2.0
1,0,0,159.0,165.4358,358.0,5.0
1,0,0,0.0,34.0,0.0,2.0
1,0,0,179.0,365.5708,0.0,1.0
1,0,0,99.0,294.2414,0.0,7.0
0,0,1,139.0,583.5975,99.0,2.0
1,0,0,139.0,315.4838,0.0,1.0
0,0,1,139.0,81.5843,100.0,4.0
1,0,1,298.0,129.7575,159.0,1.0
1,0,1,379.0,139.517,0.0,3.0
1,0,1,199.0,294.2006,4861.0,2.0
1,0,0,139.0,684.8073,0.0,1.0
1,0,0,219.0,59.0339,517.0,2.0
0,0,1,99.0,342.9475,199.0,4.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,258.0,194.7434,0.0,8.0
1,0,1,99.0,243.4625,337.0,6.0
1,0,1,159.0,145.5816,417.0,1.0
0,0,0,99.0,313.6399,0.0,2.0
0,0,1,139.0,38.833,1075.0,2.0
1,0,0,298.0,95.3362,0.0,2.0
1,0,0,199.0,175.0943,80.0,3.0
1,0,0,80.0,562.0854,219.0,1.0
1,0,0,80.0,82.0975,0.0,3.0
1,0,0,139.0,152.1217,0.0,1.0
1,0,0,119.0,66.9403,338.0,3.0
0,0,1,139.0,147.3126,219.0,2.0
1,0,0,159.0,126.9212,0.0,3.0
1,0,0,99.0,237.6826,0.0,7.0
1,0,0,99.0,70.7107,0.0,4.0
1,0,0,219.0,174.2871,0.0,2.0
1,0,0,179.0,410.7578,0.0,1.0
1,0,0,179.0,77.3886,0.0,3.0
1,0,0,99.0,334.5983,0.0,1.0
1,0,0,0.0,0.0,0.0,1.0
1,0,1,298.0,239.0188,139.0,1.0
1,0,0,139.0,163.6001,0.0,1.0
1,0,0,0.0,0.0,139.0,2.0
1,0,1,179.0,156.205,794.0,2.0
1,0,0,199.0,297.4357,0.0,3.0
1,0,1,20.0,41.0,819.0,3.0
1,0,0,199.0,95.4149,0.0,1.0
0,0,0,139.0,30.8869,0.0,4.0
0,0,0,258.0,145.0,0.0,3.0
1,0,0,119.0,139.0036,100.0,2.0
1,0,0,99.0,115.0695,259.0,6.0
1,0,0,199.0,130.9809,0.0,5.0
1,0,0,219.0,84.8764,238.0,1.0
1,0,0,119.0,118.2582,0.0,2.0
0,0,0,159.0,141.6757,0.0,6.0
1,0,0,159.0,701.0235,0.0,2.0
0,0,0,139.0,123.3207,873.0,4.0
0,0,0,298.0,344.9203,0.0,2.0
1,0,0,139.0,80.7217,0.0,1.0
1,0,0,119.0,138.7552,0.0,3.0
1,0,0,219.0,174.0115,0.0,3.0
1,0,0,159.0,82.6075,80.0,3.0
1,0,0,99.0,90.6697,0.0,3.0
1,0,0,80.0,97.7446,0.0,3.0
1,0,1,0.0,0.0,199.0,2.0
1,0,0,159.0,546.3122,0.0,1.0
1,0,0,179.0,69.7782,318.0,6.0
0,0,0,119.0,274.0073,0.0,7.0
1,0,0,119.0,62.5859,0.0,5.0
1,0,0,179.0,217.8095,0.0,1.0
1,0,0,159.0,130.1384,0.0,6.0
1,0,1,139.0,19.6469,180.0,2.0
1,0,1,199.0,140.8013,219.0,2.0
1,0,0,80.0,73.0068,0.0,4.0
1,0,0,99.0,674.505,0.0,1.0
1,0,1,159.0,80.6226,0.0,3.0
1,0,1,99.0,410.2999,0.0,6.0
1,0,0,179.0,782.2154,0.0,1.0
1,0,0,80.0,293.1706,0.0,4.0
1,0,0,119.0,255.7851,0.0,1.0
1,0,0,219.0,69.0652,0.0,3.0
1,0,0,219.0,197.0178,0.0,10.0
1,0,0,0.0,0.0,0.0,4.0
1,0,0,179.0,155.0806,0.0,3.0
0,0,1,139.0,590.5726,139.0,2.0
1,0,0,179.0,781.1716,0.0,1.0
1,0,0,119.0,284.7385,0.0,1.0
1,0,1,338.0,95.0053,0.0,2.0
1,0,0,99.0,270.0019,0.0,5.0
1,0,0,298.0,149.7732,0.0,2.0
1,0,0,219.0,40.05,0.0,2.0
0,0,0,139.0,63.2851,99.0,2.0
1,0,1,159.0,33.541,0.0,4.0
1,0,0,20.0,107.5639,0.0,2.0
1,0,0,80.0,86.5332,80.0,7.0
1,0,0,219.0,226.1791,298.0,6.0
1,0,0,139.0,333.1501,99.0,4.0
1,0,0,139.0,189.0238,3462.0,5.0
1,0,0,119.0,182.5842,0.0,3.0
1,0,1,159.0,108.0046,119.0,2.0
0,0,0,199.0,254.9216,298.0,1.0
1,0,0,219.0,180.8535,0.0,1.0
1,0,1,119.0,118.33,278.0,1.0
1,0,0,139.0,130.0154,0.0,2.0
0,0,1,219.0,189.4518,100.0,6.0
1,0,0,139.0,29.1548,0.0,6.0
1,0,1,99.0,519.824,119.0,2.0
1,0,0,119.0,27.7849,318.0,4.0
1,0,0,119.0,536.4066,0.0,2.0
1,0,0,199.0,79.404,0.0,1.0
1,0,0,238.0,74.0608,199.0,6.0
0,0,0,119.0,189.2644,0.0,5.0
1,0,0,139.0,628.996,0.0,3.0
1,0,0,239.0,148.0135,179.0,3.0
0,0,1,179.0,156.4161,179.0,3.0
1,0,0,80.0,69.857,0.0,3.0
1,0,0,298.0,689.8956,0.0,1.0
1,0,0,259.0,49.8197,478.0,2.0
1,0,0,99.0,148.7179,0.0,1.0
1,0,0,99.0,119.6035,0.0,3.0
1,0,1,219.0,70.5762,954.0,4.0
1,0,0,219.0,82.3286,80.0,1.0
1,0,0,99.0,46.5725,0.0,3.0
1,0,0,99.0,99.2824,0.0,1.0
1,0,0,179.0,78.8543,0.0,5.0
0,0,0,139.0,70.7107,80.0,8.0
0,0,1,119.0,136.1947,1213.0,2.0
0,0,0,99.0,102.4207,0.0,5.0
1,0,0,199.0,920.0658,676.0,1.0
0,0,0,239.0,81.0247,0.0,6.0
1,0,0,0.0,0.0,2224.0,1.0
0,0,1,139.0,106.5317,378.0,1.0
1,0,0,99.0,15.0,0.0,5.0
0,0,0,159.0,278.4044,80.0,3.0
1,0,0,139.0,120.9339,0.0,6.0
1,0,1,199.0,125.1958,1016.0,4.0
1,0,0,120.0,298.6855,0.0,1.0
1,0,0,100.0,731.4349,179.0,2.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,199.0,706.785,0.0,2.0
1,0,0,119.0,29.1548,0.0,3.0
1,0,0,99.0,405.2222,0.0,3.0
0,0,0,119.0,142.1443,199.0,5.0
1,0,0,179.0,153.0,0.0,3.0
1,0,0,179.0,40.8534,0.0,3.0
1,0,0,119.0,614.1181,0.0,1.0
1,0,0,199.0,79.6994,0.0,2.0
1,0,0,99.0,188.3215,0.0,5.0
0,0,0,20.0,286.4001,836.0,2.0
1,0,0,99.0,225.02,119.0,1.0
1,0,0,99.0,458.2685,0.0,1.0
1,0,0,139.0,355.0,477.0,1.0
0,0,0,99.0,137.0584,0.0,6.0
1,0,1,139.0,78.032,477.0,4.0
1,0,0,139.0,176.2073,0.0,1.0
1,0,1,219.0,275.9601,0.0,4.0
1,0,0,179.0,104.7378,0.0,6.0
1,0,0,179.0,24.5967,438.0,3.0
1,0,0,99.0,225.6103,219.0,1.0
0,0,0,99.0,141.6616,0.0,4.0
1,0,0,139.0,106.9205,0.0,6.0
1,0,0,80.0,129.1898,99.0,4.0
1,0,0,99.0,86.0233,0.0,4.0
0,0,0,219.0,164.003,278.0,6.0
1,0,0,359.0,332.9399,379.0,1.0
1,0,1,199.0,132.0,4861.0,2.0
0,0,1,80.0,74.1687,318.0,3.0
1,0,0,219.0,109.7725,238.0,1.0
1,0,0,159.0,59.0339,398.0,7.0
1,0,0,179.0,37.7359,0.0,7.0
1,0,0,259.0,41.1096,0.0,2.0
1,0,0,139.0,101.3163,0.0,1.0
0,0,1,159.0,759.2338,0.0,6.0
1,0,0,199.0,366.1175,0.0,1.0
1,0,0,119.0,185.0432,139.0,4.0
0,0,0,99.0,265.0679,0.0,5.0
1,0,0,119.0,182.2361,0.0,3.0
1,0,1,239.0,37.054,179.0,2.0
1,0,0,119.0,190.4442,159.0,3.0
1,0,1,99.0,112.969,199.0,4.0
0,0,1,359.0,155.129,796.0,3.0
1,0,0,119.0,78.1089,378.0,5.0
1,0,0,239.0,101.3163,0.0,2.0
1,0,1,139.0,37.8021,755.0,5.0
1,0,0,199.0,25.02,0.0,3.0
1,0,1,199.0,201.5589,0.0,3.0
0,0,1,119.0,147.0034,99.0,5.0
1,0,1,140.0,297.1397,2051.0,3.0
1,0,0,119.0,135.2368,0.0,5.0
0,0,0,179.0,143.4225,1752.0,6.0
1,0,0,219.0,114.2804,20.0,4.0
1,0,0,99.0,214.021,0.0,4.0
1,0,0,179.0,118.1524,0.0,1.0
1,0,0,179.0,26.6271,0.0,7.0
1,0,0,379.0,63.3246,0.0,4.0
1,0,0,258.0,82.0549,0.0,2.0
1,0,1,219.0,147.1224,179.0,3.0
1,0,0,239.0,75.6902,0.0,2.0
1,0,0,318.0,76.7919,0.0,2.0
1,0,0,199.0,143.2829,0.0,3.0
1,0,0,139.0,281.2152,0.0,7.0
1,0,1,99.0,196.8883,2132.0,2.0
1,0,1,139.0,117.0385,139.0,3.0
1,0,0,0.0,0.0,0.0,1.0
1,0,1,199.0,141.2091,577.0,5.0
1,0,0,318.0,312.7059,0.0,4.0
1,0,0,139.0,199.8324,0.0,4.0
1,0,0,258.0,80.2309,0.0,3.0
1,0,0,119.0,157.7466,0.0,4.0
1,0,0,199.0,32.8024,0.0,6.0
0,0,0,278.0,82.8553,0.0,3.0
1,0,0,99.0,207.6632,0.0,2.0
1,0,0,0.0,115.9353,0.0,1.0
1,0,0,139.0,47.0956,3462.0,5.0
0,0,1,99.0,193.6621,1393.0,2.0
0,0,0,239.0,60.0333,0.0,3.0
0,0,1,199.0,64.0781,0.0,3.0
1,0,0,80.0,406.7677,0.0,1.0
0,0,0,179.0,90.5539,0.0,4.0
1,0,1,20.0,27.4591,399.0,2.0
1,0,0,119.0,343.4312,0.0,1.0
1,0,0,179.0,138.4377,0.0,3.0
0,0,1,139.0,29.8329,0.0,3.0
1,0,1,139.0,365.0055,2505.0,4.0
1,0,0,298.0,124.5793,297.0,3.0
1,0,0,199.0,225.1089,0.0,6.0
1,0,0,179.0,93.3435,0.0,4.0
1,0,0,179.0,48.2597,0.0,3.0
1,0,1,179.0,21.0,695.0,2.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,80.0,121.8072,0.0,6.0
1,0,0,298.0,118.6971,0.0,3.0
1,0,0,119.0,61.9839,0.0,2.0
1,0,0,179.0,247.655,0.0,3.0
1,0,0,258.0,552.7106,558.0,2.0
1,0,0,179.0,113.5341,0.0,3.0
1,0,0,258.0,185.0973,0.0,5.0
1,0,0,139.0,161.4001,0.0,1.0
1,0,0,179.0,114.6298,0.0,3.0
1,0,0,239.0,92.2659,0.0,2.0
1,0,1,199.0,74.3303,4861.0,2.0
1,0,1,358.0,146.0856,437.0,1.0
1,0,0,80.0,54.037,0.0,2.0
1,0,0,99.0,285.6081,0.0,1.0
0,0,1,80.0,146.7515,199.0,6.0
1,0,0,139.0,695.6558,0.0,1.0
1,0,1,80.0,189.156,439.0,2.0
1,0,0,139.0,58.3095,0.0,4.0
1,0,0,80.0,33.5261,0.0,3.0
1,0,1,239.0,658.041,298.0,1.0
1,0,0,179.0,72.2011,0.0,5.0
1,0,1,219.0,291.2902,1654.0,5.0
1,0,0,259.0,43.6578,0.0,4.0
0,0,1,99.0,87.2983,99.0,1.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,119.0,581.5445,0.0,1.0
1,0,0,139.0,113.9517,0.0,4.0
1,0,0,219.0,325.0415,298.0,1.0
1,0,0,100.0,833.6624,0.0,1.0
1,0,1,279.0,22.1359,3248.0,4.0
1,0,0,80.0,418.0765,800.0,5.0
1,0,0,20.0,106.4519,0.0,1.0
0,0,0,99.0,128.8759,0.0,7.0
1,0,1,139.0,284.176,438.0,1.0
1,0,0,80.0,211.0853,657.0,2.0
1,0,0,119.0,149.2716,0.0,5.0
0,0,1,179.0,573.362,358.0,1.0
1,0,0,139.0,178.4405,0.0,1.0
1,0,0,199.0,244.002,219.0,5.0
1,0,0,179.0,142.8986,0.0,7.0
1,0,0,0.0,221.5085,278.0,1.0
1,0,0,99.0,764.5247,0.0,1.0
1,0,0,139.0,117.3882,0.0,4.0
1,0,0,457.0,937.8454,0.0,1.0
1,0,0,99.0,63.2851,0.0,4.0
1,0,0,159.0,98.2344,0.0,1.0
1,0,1,119.0,195.6042,1054.0,6.0
0,0,0,119.0,84.0952,139.0,4.0
0,0,1,80.0,227.1079,398.0,3.0
1,0,0,119.0,77.4661,0.0,2.0
1,0,0,219.0,65.0308,0.0,6.0
1,0,0,119.0,155.541,0.0,8.0
1,0,0,238.0,231.0,0.0,5.0
1,0,0,80.0,41.7732,99.0,8.0
0,0,0,80.0,108.6646,0.0,10.0
1,0,1,0.0,357.4353,497.0,1.0
0,0,1,119.0,96.7471,1213.0,2.0
0,0,0,99.0,627.2878,219.0,1.0
1,0,0,99.0,175.9233,99.0,3.0
1,0,0,119.0,155.6567,219.0,1.0
1,0,0,238.0,152.2662,0.0,4.0
1,0,0,219.0,82.3772,0.0,3.0
1,0,0,219.0,338.5203,0.0,1.0
1,0,0,199.0,44.0454,0.0,4.0
1,0,1,139.0,309.414,755.0,5.0
0,0,0,139.0,78.0256,139.0,2.0
1,0,1,558.0,97.0052,199.0,3.0
1,0,0,139.0,125.7816,0.0,6.0
1,0,0,119.0,190.704,0.0,3.0
1,0,0,298.0,612.6745,0.0,1.0
1,0,0,139.0,52.8867,0.0,4.0
1,0,0,179.0,107.3546,238.0,2.0
1,0,0,119.0,115.0174,0.0,8.0
0,0,1,139.0,112.6455,0.0,2.0
1,0,0,99.0,79.3095,0.0,3.0
1,0,0,0.0,162.5208,119.0,3.0
1,0,0,119.0,346.3019,0.0,1.0
0,0,0,119.0,166.0753,0.0,2.0
1,0,0,139.0,154.1752,0.0,3.0
1,0,0,159.0,245.6603,0.0,3.0
1,0,1,139.0,93.1933,139.0,1.0
1,0,1,298.0,120.4159,0.0,1.0
1,0,0,278.0,101.9657,477.0,1.0
1,0,1,80.0,183.3085,378.0,1.0
1,0,0,278.0,183.4394,477.0,1.0
1,0,0,139.0,206.8744,99.0,3.0
1,0,1,179.0,104.7855,0.0,3.0
1,0,0,119.0,711.9452,0.0,2.0
1,0,0,179.0,34.2053,0.0,4.0
0,0,0,159.0,235.3763,0.0,1.0
1,0,0,80.0,304.5817,99.0,8.0
0,0,1,139.0,172.3514,179.0,3.0
1,0,0,0.0,53.7587,497.0,4.0
1,0,0,258.0,357.7401,0.0,2.0
1,0,1,278.0,47.2969,636.0,5.0
1,0,0,139.0,218.0023,0.0,3.0
1,0,0,319.0,89.8888,0.0,1.0
1,0,1,258.0,100.9604,99.0,4.0
1,0,0,239.0,80.05,0.0,5.0
1,0,0,179.0,144.7791,278.0,1.0
1,0,0,80.0,77.0779,0.0,2.0
1,0,0,199.0,105.9292,0.0,4.0
0,0,0,99.0,187.0722,0.0,2.0
0,0,0,199.0,107.5174,0.0,4.0
1,0,1,179.0,338.5912,417.0,1.0
0,0,0,478.0,141.0567,0.0,3.0
0,0,0,139.0,160.6113,0.0,6.0
1,0,0,139.0,766.9035,0.0,1.0
1,0,1,159.0,112.7209,139.0,1.0
1,0,1,139.0,25.4951,179.0,2.0
1,0,0,139.0,210.5825,298.0,1.0
1,0,0,159.0,77.0065,0.0,5.0
1,0,0,358.0,62.9682,258.0,1.0
0,0,0,179.0,294.0612,0.0,4.0
1,0,0,119.0,250.008,0.0,5.0
0,0,0,119.0,88.459,0.0,4.0
0,0,1,100.0,114.7911,1375.0,4.0
1,0,0,219.0,72.9178,238.0,1.0
1,0,0,139.0,401.263,139.0,2.0
1,0,0,239.0,136.0588,0.0,2.0
1,0,0,179.0,154.2077,0.0,4.0
1,0,0,139.0,240.6346,0.0,2.0
1,0,0,99.0,162.1974,0.0,3.0
1,0,1,139.0,29.1548,2169.0,2.0
1,0,0,239.0,149.0839,0.0,3.0
1,0,1,298.0,151.1985,278.0,6.0
1,0,0,358.0,141.0319,0.0,2.0
1,0,0,99.0,521.5515,0.0,1.0
1,0,0,119.0,95.2575,0.0,3.0
0,0,0,179.0,30.2655,0.0,4.0
0,0,0,179.0,57.0088,0.0,3.0
1,0,0,0.0,375.2253,278.0,2.0
1,0,0,199.0,181.276,0.0,3.0
1,0,1,99.0,131.0611,358.0,3.0
1,0,1,139.0,223.0,80.0,5.0
0,0,0,179.0,52.3927,0.0,5.0
0,0,0,359.0,264.6091,0.0,1.0
1,0,0,99.0,44.5533,0.0,4.0
0,0,0,139.0,30.5941,0.0,3.0
1,0,0,139.0,280.0803,1192.0,2.0
1,0,1,99.0,135.8308,438.0,1.0
1,0,0,159.0,220.0954,438.0,2.0
1,0,1,0.0,0.0,716.0,1.0
1,0,0,139.0,95.901,339.0,2.0
1,0,0,80.0,105.9481,0.0,6.0
1,0,0,100.0,461.1952,0.0,1.0
1,0,0,139.0,123.199,119.0,4.0
1,0,1,219.0,155.029,0.0,8.0
1,0,0,139.0,72.111,0.0,2.0
1,0,0,298.0,179.0112,0.0,7.0
1,0,1,99.0,454.9253,219.0,1.0
0,0,0,199.0,26.9258,0.0,4.0
1,0,0,159.0,94.3663,318.0,2.0
0,0,0,159.0,56.5685,0.0,5.0
1,0,0,119.0,1046.2476,278.0,1.0
1,0,0,239.0,186.9358,0.0,1.0
1,0,0,139.0,171.2367,0.0,4.0
0,0,1,199.0,250.056,239.0,5.0
1,0,0,119.0,71.1758,0.0,3.0
1,0,0,199.0,723.0443,258.0,2.0
1,0,0,199.0,64.5368,0.0,4.0
1,0,0,0.0,599.096,0.0,1.0
0,0,0,119.0,297.6071,219.0,5.0
1,0,0,139.0,286.3425,0.0,4.0
1,0,1,119.0,305.3686,0.0,1.0
1,0,0,0.0,87.8009,319.0,1.0
1,0,0,179.0,118.9033,0.0,1.0
1,0,0,179.0,890.4229,0.0,1.0
1,0,0,100.0,279.351,199.0,1.0
1,0,0,159.0,851.0288,339.0,1.0
1,0,0,139.0,221.4159,0.0,1.0
1,0,0,159.0,73.1095,0.0,7.0
1,0,0,99.0,79.1012,0.0,2.0
0,0,0,139.0,58.4209,278.0,4.0
0,0,1,20.0,58.6941,477.0,3.0
1,0,0,179.0,70.0,0.0,1.0
1,0,0,238.0,131.0,0.0,3.0
1,0,1,179.0,87.0919,119.0,3.0
1,0,0,199.0,277.0271,0.0,3.0
1,0,0,119.0,104.69,0.0,3.0
1,0,1,20.0,111.0045,618.0,5.0
1,0,1,159.0,179.1787,756.0,1.0
1,0,0,99.0,93.3809,0.0,1.0
1,0,0,139.0,267.0169,0.0,6.0
0,0,1,379.0,234.4781,219.0,2.0
1,0,0,99.0,239.416,0.0,4.0
0,0,0,99.0,214.021,179.0,4.0
0,0,0,179.0,372.6996,0.0,1.0
1,0,0,99.0,26.6271,0.0,2.0
1,0,0,99.0,153.4959,0.0,1.0
0,0,0,20.0,174.5623,836.0,2.0
1,0,0,99.0,133.66,0.0,1.0
1,0,0,278.0,230.0022,0.0,6.0
0,0,0,338.0,92.0489,0.0,2.0
1,0,0,140.0,92.5419,0.0,5.0
1,0,0,179.0,43.4166,0.0,3.0
1,0,0,139.0,175.2627,0.0,5.0
1,0,0,179.0,76.0263,0.0,2.0
0,0,0,80.0,76.0263,139.0,6.0
0,0,1,139.0,157.0127,1072.0,3.0
1,0,0,0.0,0.0,179.0,2.0
0,0,0,139.0,422.4808,139.0,1.0
1,0,0,0.0,0.0,0.0,2.0
1,0,0,139.0,110.0591,0.0,1.0
1,0,0,119.0,129.0349,99.0,6.0
0,0,0,239.0,58.8218,139.0,3.0
1,0,0,179.0,239.1757,278.0,1.0
1,0,0,99.0,213.1783,0.0,1.0
1,0,0,179.0,212.3252,0.0,1.0
1,0,0,139.0,90.7965,0.0,3.0
0,0,0,139.0,127.1417,1090.0,4.0
1,0,0,219.0,258.544,239.0,2.0
1,0,0,0.0,199.0603,358.0,1.0
1,0,0,179.0,465.0011,139.0,4.0
1,0,0,139.0,281.5173,0.0,4.0
1,0,1,159.0,265.8138,377.0,5.0
0,0,0,219.0,136.2351,0.0,7.0
1,0,1,219.0,73.1095,0.0,8.0
0,0,0,239.0,86.4928,0.0,4.0
0,0,1,179.0,128.0976,278.0,1.0
0,0,0,119.0,212.0094,318.0,7.0
1,0,0,139.0,853.863,0.0,1.0
1,0,1,0.0,0.0,417.0,1.0
1,0,0,298.0,36.7696,0.0,3.0
1,0,0,179.0,293.0836,398.0,8.0
1,0,0,99.0,233.311,0.0,4.0
1,0,0,139.0,250.1999,0.0,7.0
1,0,0,139.0,677.5227,0.0,1.0
0,0,0,139.0,140.4279,0.0,3.0
1,0,0,239.0,135.4843,0.0,6.0
1,0,0,99.0,571.148,219.0,1.0
1,0,0,298.0,84.0536,0.0,1.0
1,0,0,99.0,71.7008,358.0,2.0
1,0,1,0.0,150.1632,0.0,5.0
1,0,0,80.0,129.1395,0.0,1.0
1,0,0,99.0,235.0766,0.0,4.0
1,0,0,139.0,68.542,0.0,5.0
1,0,0,299.0,88.3233,0.0,1.0
1,0,0,239.0,34.7131,0.0,2.0
1,0,0,139.0,119.3399,179.0,7.0
1,0,0,0.0,0.0,0.0,1.0
1,0,0,0.0,0.0,0.0,1.0
0,0,0,119.0,384.1575,298.0,6.0
1,0,0,139.0,584.5083,1192.0,1.0
1,0,0,159.0,114.0395,0.0,1.0
1,0,0,298.0,415.0434,0.0,4.0
1,0,0,219.0,290.8333,159.0,7.0
0,0,0,159.0,85.2115,0.0,4.0
1,0,0,119.0,69.7209,0.0,3.0
1,0,0,99.0,581.173,0.0,1.0
1,0,1,0.0,83.0,179.0,2.0
1,0,0,199.0,41.1096,0.0,2.0
1,0,0,80.0,33.2415,0.0,3.0
1,0,1,99.0,37.6962,1012.0,5.0
1,0,0,179.0,38.0789,0.0,3.0
1,0,0,199.0,170.3203,0.0,2.0
0,0,0,80.0,253.3969,0.0,3.0
1,0,1,219.0,118.2074,556.0,5.0
0,0,1,159.0,273.3862,0.0,3.0
1,0,0,199.0,63.8905,199.0,4.0
1,0,0,119.0,47.5184,238.0,2.0
1,0,0,139.0,286.2953,0.0,1.0
1,0,0,298.0,411.0523,0.0,1.0
1,0,1,199.0,26.8701,199.0,5.0
1,0,0,80.0,60.1332,0.0,8.0
1,0,0,179.0,91.2195,139.0,2.0
1,0,1,99.0,142.1724,1370.0,4.0
1,0,0,298.0,28.6007,219.0,2.0
1,0,0,80.0,127.5617,0.0,1.0
0,0,1,219.0,138.0326,0.0,3.0
1,0,0,139.0,118.0042,338.0,1.0
1,0,0,179.0,199.5294,0.0,2.0
1,0,0,80.0,151.1092,0.0,4.0
1,0,0,139.0,331.4363,298.0,1.0
1,0,0,179.0,535.7322,160.0,2.0
1,0,1,159.0,109.5901,298.0,3.0
1,0,0,139.0,410.278,0.0,3.0
1,0,1,139.0,494.9828,1510.0,1.0
0,0,1,159.0,114.2147,0.0,6.0
0,0,1,219.0,323.3481,398.0,3.0
1,0,0,80.0,126.0159,0.0,8.0
1,0,1,159.0,265.9361,478.0,1.0
1,0,0,139.0,51.788,0.0,2.0
1,0,0,139.0,264.6224,0.0,1.0
1,0,0,99.0,329.5649,179.0,2.0
0,0,1,179.0,157.3086,0.0,4.0
1,0,0,119.0,194.7434,219.0,5.0
1,0,0,139.0,63.1269,0.0,2.0
1,0,0,279.0,102.5914,0.0,3.0
1,0,0,20.0,29.5296,0.0,5.0
0,0,0,80.0,43.4166,99.0,2.0
1,0,1,119.0,23.7697,377.0,2.0
1,0,0,199.0,40.7063,0.0,2.0
0,0,0,99.0,303.0413,0.0,5.0
1,0,0,278.0,106.066,0.0,1.0
1,0,1,179.0,45.2217,179.0,2.0
1,0,0,159.0,220.2748,0.0,6.0
1,0,0,179.0,587.1669,279.0,1.0
0,0,1,199.0,91.2634,99.0,1.0
1,0,0,119.0,99.7647,0.0,1.0
1,0,0,219.0,169.7056,0.0,4.0
0,0,1,199.0,84.1487,278.0,1.0
1,0,0,139.0,230.6708,0.0,3.0
1,0,1,119.0,302.8003,0.0,5.0
1,0,0,199.0,162.0123,0.0,3.0
1,0,0,139.0,840.0119,0.0,1.0
0,0,1,99.0,411.7596,159.0,1.0
1,0,1,139.0,187.4166,377.0,1.0
1,0,0,258.0,112.058,0.0,3.0
1,0,0,99.0,225.3375,0.0,1.0
1,0,0,219.0,508.1191,80.0,1.0
0,0,0,179.0,428.6595,4931.0,2.0
1,0,1,139.0,180.025,199.0,3.0
0,0,0,179.0,197.0634,0.0,3.0
