eyemove/table8.P1stFixation,eyemove/table8.nextWordRegress,eyemove/table8.prevFixPos,eyemove/table8.regressDur,eyemove/table8.wordNo,prevFixDur,label
1,0,13.6015,0.0,2.0,298.0,0
1,0,408.2707,737.0,3.0,219.0,0
1,0,380.9265,0.0,1.0,119.0,0
1,0,69.7782,0.0,1.0,80.0,0
1,0,116.8418,0.0,3.0,398.0,0
1,0,53.1601,3984.0,3.0,219.0,1
0,0,265.0679,0.0,5.0,99.0,0
1,1,611.2356,0.0,1.0,159.0,0
1,0,150.333,0.0,3.0,179.0,0
1,0,0.0,0.0,1.0,0.0,1
0,0,151.6377,0.0,2.0,219.0,1
1,0,95.4149,0.0,1.0,199.0,0
0,0,91.1976,0.0,5.0,199.0,0
1,0,65.9242,0.0,3.0,159.0,0
1,0,269.0911,0.0,6.0,80.0,0
1,0,120.2206,0.0,1.0,159.0,1
0,0,171.0029,0.0,5.0,179.0,0
1,0,268.1287,0.0,1.0,258.0,0
1,0,196.8883,0.0,1.0,298.0,1
1,0,56.648,0.0,2.0,199.0,1
1,0,65.2763,0.0,2.0,139.0,1
1,0,412.2839,219.0,1.0,139.0,1
1,0,289.166,0.0,1.0,159.0,1
1,0,81.3941,0.0,3.0,139.0,0
1,0,214.0374,0.0,4.0,298.0,0
1,0,138.6001,0.0,2.0,258.0,1
0,0,67.0671,0.0,2.0,278.0,0
1,1,179.1787,756.0,1.0,159.0,0
1,0,90.0222,0.0,5.0,20.0,0
0,0,219.2556,0.0,1.0,258.0,1
1,0,376.9615,0.0,1.0,139.0,1
1,1,75.1665,0.0,1.0,80.0,1
1,1,21.0,695.0,2.0,179.0,0
0,1,134.1044,596.0,7.0,119.0,1
1,0,63.1269,0.0,3.0,0.0,0
1,1,522.8097,139.0,4.0,99.0,0
0,0,92.1954,0.0,1.0,99.0,0
1,0,276.74,0.0,1.0,179.0,0
1,0,52.3259,139.0,2.0,298.0,1
0,0,71.1688,0.0,7.0,99.0,0
1,0,93.6376,0.0,1.0,139.0,1
1,0,44.2832,0.0,4.0,219.0,0
1,0,147.5568,418.0,1.0,1036.0,0
1,0,172.4558,0.0,4.0,199.0,1
1,0,655.7965,259.0,2.0,159.0,0
0,0,129.6919,537.0,2.0,139.0,0
1,0,304.2433,0.0,1.0,80.0,0
1,0,0.0,0.0,1.0,0.0,1
1,0,41.1096,0.0,2.0,20.0,1
1,0,125.0,477.0,5.0,219.0,0
0,0,436.7711,0.0,2.0,80.0,1
0,0,143.405,0.0,6.0,179.0,1
1,0,37.3631,0.0,7.0,99.0,0
1,0,84.22,0.0,2.0,258.0,0
0,0,75.2396,836.0,2.0,20.0,0
1,0,161.895,0.0,1.0,219.0,1
1,0,529.2155,0.0,1.0,219.0,1
1,0,97.8673,0.0,9.0,159.0,0
1,0,128.1913,0.0,2.0,219.0,1
0,0,128.7245,0.0,3.0,100.0,1
0,1,381.0354,538.0,2.0,438.0,1
1,0,84.7231,0.0,1.0,119.0,1
1,0,75.452,0.0,1.0,139.0,1
1,1,66.9403,278.0,6.0,179.0,0
1,0,139.4633,0.0,3.0,99.0,0
1,0,486.7628,0.0,1.0,139.0,1
1,0,430.0105,199.0,1.0,139.0,1
1,0,303.3101,0.0,2.0,100.0,0
1,0,63.1506,0.0,4.0,139.0,0
1,0,181.7278,1188.0,3.0,179.0,0
0,0,31.305,119.0,4.0,179.0,1
0,1,47.676,1116.0,4.0,199.0,1
1,0,296.1435,438.0,3.0,179.0,1
1,0,0.0,0.0,6.0,0.0,0
1,0,247.8003,0.0,1.0,279.0,1
1,0,0.0,0.0,1.0,0.0,1
1,0,17.4642,99.0,4.0,179.0,1
1,0,492.7575,0.0,2.0,139.0,0
1,0,573.6061,0.0,1.0,119.0,1
1,0,18.0278,0.0,3.0,99.0,0
1,0,308.1104,0.0,7.0,100.0,1
1,0,263.8788,0.0,2.0,179.0,1
1,0,326.9557,0.0,2.0,80.0,1
1,0,339.5895,0.0,6.0,99.0,0
1,1,49.3356,596.0,2.0,199.0,0
1,1,284.176,438.0,1.0,139.0,0
1,0,352.433,0.0,1.0,80.0,1
1,1,182.044,994.0,2.0,80.0,0
1,0,229.2182,2680.0,2.0,199.0,0
0,0,173.4618,0.0,4.0,80.0,0
1,0,32.5576,0.0,5.0,139.0,0
1,0,102.8591,0.0,1.0,199.0,0
0,0,121.5977,0.0,4.0,219.0,0
0,0,612.3079,199.0,2.0,179.0,1
1,0,33.9559,0.0,3.0,99.0,0
0,0,72.7805,0.0,3.0,179.0,0
0,0,89.1403,0.0,7.0,139.0,1
1,0,368.4087,0.0,1.0,239.0,1
1,0,588.4123,0.0,1.0,258.0,0
1,0,785.9421,0.0,2.0,199.0,0
1,0,104.4462,0.0,1.0,239.0,1
1,0,0.0,0.0,2.0,0.0,1
1,0,476.0011,0.0,5.0,199.0,1
1,1,289.0623,596.0,2.0,199.0,0
1,1,151.4761,0.0,4.0,139.0,0
1,0,78.1601,0.0,4.0,20.0,1
1,1,160.6393,139.0,1.0,80.0,1
1,0,380.4379,238.0,1.0,179.0,1
1,1,36.8782,0.0,2.0,179.0,1
1,0,290.8333,159.0,7.0,219.0,0
1,1,205.9951,0.0,3.0,179.0,0
1,0,77.4661,0.0,2.0,119.0,0
1,0,104.7855,0.0,2.0,199.0,0
1,0,117.4564,0.0,1.0,100.0,1
1,0,460.213,0.0,5.0,119.0,1
1,0,109.0,0.0,3.0,179.0,0
1,0,96.4624,159.0,9.0,99.0,1
1,0,778.8408,0.0,1.0,119.0,1
1,0,375.2932,1947.0,1.0,338.0,1
1,0,1008.77,0.0,1.0,258.0,0
1,0,74.7329,557.0,3.0,159.0,0
0,0,156.4001,754.0,1.0,139.0,1
1,0,654.1598,0.0,1.0,99.0,0
1,0,127.0276,0.0,1.0,80.0,0
0,0,87.1321,0.0,3.0,219.0,1
1,0,121.8072,0.0,6.0,80.0,0
0,0,47.0956,0.0,5.0,258.0,0
0,0,53.1507,119.0,2.0,179.0,1
1,1,155.029,0.0,8.0,219.0,0
1,0,473.0095,239.0,2.0,139.0,0
1,0,49.0408,0.0,2.0,199.0,1
1,1,118.4567,199.0,3.0,558.0,0
1,0,0.0,0.0,2.0,0.0,1
1,0,186.3867,0.0,4.0,99.0,1
1,0,174.2699,99.0,1.0,99.0,0
1,0,205.061,0.0,8.0,258.0,0
1,0,123.8467,0.0,1.0,99.0,1
0,0,56.3649,0.0,2.0,219.0,0
1,0,131.5903,655.0,6.0,159.0,1
0,0,40.8044,0.0,5.0,258.0,1
1,0,284.0018,0.0,3.0,139.0,0
1,0,57.4891,0.0,2.0,99.0,0
1,0,19.4165,0.0,2.0,80.0,1
1,0,426.0,478.0,2.0,120.0,0
1,0,132.0189,0.0,3.0,179.0,1
0,0,79.1581,0.0,3.0,199.0,1
0,0,181.4663,119.0,4.0,179.0,1
1,0,486.215,0.0,2.0,99.0,0
1,0,108.8531,0.0,1.0,258.0,0
1,1,78.848,238.0,7.0,298.0,0
1,1,803.5571,1651.0,1.0,199.0,1
1,1,26.9072,358.0,6.0,159.0,0
1,0,0.0,179.0,2.0,0.0,0
0,0,367.9674,0.0,2.0,417.0,1
1,0,101.005,0.0,9.0,159.0,0
1,0,155.5892,0.0,1.0,80.0,1
1,0,51.7397,240.0,4.0,100.0,1
0,0,286.4001,836.0,2.0,20.0,0
1,0,366.3796,0.0,1.0,139.0,0
1,0,67.2086,0.0,2.0,99.0,1
1,0,57.3149,0.0,3.0,139.0,1
1,0,168.5022,140.0,4.0,20.0,1
1,0,732.2739,0.0,1.0,179.0,0
0,0,582.1065,0.0,1.0,99.0,0
0,1,177.2484,378.0,4.0,258.0,0
1,0,133.1353,0.0,3.0,139.0,0
1,0,361.7955,160.0,1.0,179.0,1
1,0,125.8769,219.0,5.0,139.0,1
1,0,167.0479,0.0,2.0,179.0,0
1,0,237.0,0.0,4.0,258.0,1
1,0,132.4575,0.0,1.0,358.0,0
1,1,386.7609,0.0,1.0,139.0,1
1,1,152.1611,219.0,5.0,199.0,0
1,0,457.2931,0.0,2.0,219.0,1
1,0,85.0059,0.0,4.0,80.0,1
1,0,0.0,0.0,1.0,0.0,0
1,0,110.0591,0.0,1.0,139.0,0
1,0,39.2046,219.0,2.0,139.0,1
1,1,144.1562,219.0,1.0,99.0,1
1,0,99.4887,0.0,1.0,179.0,1
1,0,333.9236,0.0,1.0,139.0,0
1,0,911.0549,815.0,1.0,0.0,1
1,0,530.431,0.0,1.0,80.0,1
1,0,231.9698,0.0,2.0,139.0,1
1,0,72.2011,0.0,5.0,179.0,0
0,0,489.655,0.0,3.0,139.0,1
1,0,166.7153,0.0,1.0,159.0,1
0,1,173.8074,1690.0,3.0,239.0,0
0,0,201.5589,418.0,4.0,139.0,1
1,0,204.4138,318.0,4.0,119.0,0
1,1,140.8013,219.0,2.0,199.0,0
1,0,173.4157,0.0,6.0,179.0,0
1,0,42.72,0.0,3.0,159.0,1
0,0,133.0338,0.0,6.0,99.0,0
1,0,0.0,0.0,3.0,0.0,0
1,0,162.4962,239.0,2.0,438.0,0
0,0,629.0389,318.0,5.0,298.0,1
1,0,39.5601,0.0,6.0,179.0,0
1,0,201.8539,0.0,2.0,159.0,0
1,0,112.058,0.0,1.0,298.0,0
1,0,326.3771,0.0,1.0,99.0,0
1,0,611.4,0.0,2.0,219.0,1
0,0,196.4612,0.0,6.0,219.0,0
1,0,302.5525,0.0,1.0,179.0,1
1,0,0.0,0.0,1.0,0.0,0
1,0,312.5188,179.0,1.0,99.0,0
1,1,94.3398,597.0,5.0,219.0,0
0,1,165.0969,697.0,2.0,219.0,0
1,0,721.4111,0.0,1.0,159.0,1
1,0,142.1724,0.0,3.0,80.0,1
0,0,117.2391,0.0,4.0,199.0,0
1,0,142.8986,0.0,7.0,179.0,0
0,0,66.3702,238.0,3.0,99.0,0
1,0,31.305,0.0,3.0,139.0,1
1,0,109.7725,238.0,1.0,219.0,0
1,0,18.7883,0.0,2.0,99.0,0
1,0,283.6512,1074.0,1.0,159.0,0
1,0,265.3639,159.0,1.0,199.0,1
1,0,0.0,0.0,1.0,0.0,1
0,0,333.5461,358.0,2.0,80.0,0
0,1,115.1217,139.0,2.0,99.0,1
1,0,29.1548,0.0,3.0,119.0,0
1,1,201.0398,259.0,1.0,139.0,1
1,0,689.2924,100.0,2.0,80.0,1
1,0,129.9885,278.0,5.0,99.0,0
1,0,87.4643,0.0,2.0,318.0,1
1,0,287.3134,0.0,1.0,139.0,0
1,0,47.0106,0.0,4.0,199.0,0
0,1,127.3185,0.0,1.0,139.0,0
1,0,283.5719,0.0,5.0,119.0,1
1,0,98.6154,0.0,2.0,258.0,1
1,0,69.0652,0.0,3.0,219.0,0
0,1,51.4296,0.0,5.0,80.0,0
1,0,47.5395,258.0,4.0,99.0,0
0,0,318.2656,0.0,5.0,119.0,0
1,0,389.3084,0.0,1.0,120.0,0
0,0,739.4714,0.0,6.0,159.0,1
1,1,131.0611,358.0,3.0,99.0,0
1,0,241.6154,1112.0,1.0,99.0,0
1,1,122.2007,139.0,1.0,139.0,1
1,0,270.0019,0.0,5.0,99.0,0
1,0,164.2468,0.0,8.0,238.0,0
1,1,103.407,438.0,4.0,179.0,0
1,1,213.1385,119.0,4.0,159.0,0
1,0,96.5194,0.0,3.0,239.0,1
1,1,91.2853,298.0,1.0,0.0,1
1,0,139.9178,0.0,2.0,139.0,0
0,0,158.4929,0.0,4.0,199.0,0
1,0,117.3882,0.0,2.0,119.0,0
1,0,594.0379,0.0,1.0,159.0,1
1,0,617.1912,0.0,1.0,139.0,1
1,0,94.9368,0.0,1.0,139.0,0
1,0,333.1216,0.0,4.0,219.0,1
1,1,196.8883,2132.0,2.0,99.0,0
1,0,156.0801,0.0,5.0,139.0,0
1,0,373.0335,0.0,6.0,139.0,1
1,0,125.2557,0.0,1.0,80.0,1
0,0,41.4367,99.0,2.0,80.0,0
1,0,179.8889,278.0,2.0,139.0,1
1,0,259.4937,0.0,3.0,159.0,1
1,0,19.2094,0.0,5.0,159.0,1
1,0,156.2594,0.0,4.0,179.0,1
0,0,262.6062,0.0,2.0,80.0,1
1,0,48.3839,0.0,2.0,258.0,1
1,0,357.4633,0.0,1.0,99.0,0
1,0,920.8393,0.0,1.0,179.0,1
1,0,146.4548,0.0,1.0,139.0,0
1,0,120.8139,0.0,3.0,219.0,1
1,0,332.9399,379.0,1.0,359.0,0
1,0,676.0274,0.0,1.0,80.0,1
1,0,0.0,0.0,2.0,0.0,1
0,0,43.0465,1032.0,4.0,239.0,1
1,0,177.1384,0.0,2.0,139.0,1
1,0,164.9848,0.0,5.0,199.0,1
0,0,129.5569,537.0,6.0,179.0,0
1,0,351.6888,0.0,1.0,179.0,1
1,1,41.6773,0.0,2.0,199.0,0
1,0,242.825,0.0,6.0,80.0,1
1,0,193.2046,179.0,1.0,258.0,1
1,0,677.5227,0.0,1.0,139.0,0
1,0,240.2998,0.0,5.0,179.0,0
0,0,50.8035,0.0,2.0,239.0,1
1,0,81.3941,716.0,1.0,338.0,1
1,0,267.0674,0.0,4.0,159.0,0
0,0,70.0643,0.0,3.0,159.0,1
1,0,130.6484,0.0,3.0,199.0,0
0,0,109.6586,0.0,3.0,139.0,0
1,0,100.6578,0.0,4.0,159.0,0
1,0,249.97,0.0,2.0,219.0,1
1,0,0.0,0.0,3.0,0.0,1
1,0,117.8898,0.0,1.0,99.0,1
1,0,183.0683,0.0,4.0,219.0,1
0,1,83.5225,159.0,3.0,219.0,0
1,0,251.5094,99.0,3.0,139.0,1
1,0,489.5222,0.0,1.0,99.0,1
1,0,156.7323,0.0,2.0,99.0,0
1,1,100.4988,199.0,1.0,139.0,1
1,0,154.3049,0.0,1.0,159.0,0
1,0,339.8382,0.0,1.0,99.0,0
1,0,137.4627,0.0,2.0,318.0,1
1,0,209.6521,0.0,2.0,139.0,1
1,0,64.5368,715.0,2.0,437.0,0
1,0,37.3363,0.0,3.0,179.0,1
1,0,113.0708,0.0,3.0,179.0,0
1,0,91.1373,0.0,4.0,219.0,1
1,1,231.2163,4861.0,2.0,199.0,0
1,1,136.3121,139.0,6.0,179.0,1
0,0,254.0079,0.0,4.0,159.0,0
1,0,247.6308,0.0,1.0,219.0,0
1,0,242.2065,0.0,5.0,100.0,1
1,0,743.8925,0.0,1.0,100.0,1
1,0,532.5646,0.0,1.0,119.0,1
1,0,60.7454,0.0,8.0,99.0,0
1,0,134.0149,0.0,6.0,199.0,1
1,0,304.2433,0.0,1.0,219.0,1
1,0,85.5862,0.0,1.0,80.0,0
1,1,232.2154,119.0,1.0,119.0,1
1,0,381.084,2860.0,3.0,119.0,0
1,0,399.0614,0.0,2.0,99.0,1
1,1,297.1397,2051.0,3.0,140.0,0
1,0,72.0347,0.0,3.0,99.0,0
1,0,255.002,0.0,5.0,179.0,0
1,0,263.7347,0.0,1.0,179.0,0
1,0,181.648,0.0,2.0,159.0,1
1,0,98.8989,0.0,3.0,139.0,0
1,0,0.0,0.0,2.0,0.0,1
1,0,714.9517,0.0,2.0,99.0,1
1,0,419.5486,0.0,1.0,139.0,1
1,0,95.4254,577.0,1.0,100.0,1
1,1,248.582,1654.0,5.0,219.0,0
1,0,352.3308,0.0,1.0,219.0,0
1,0,497.2132,0.0,3.0,99.0,1
0,0,46.3249,0.0,4.0,199.0,1
1,1,156.5886,1494.0,1.0,99.0,1
1,0,928.4724,0.0,1.0,80.0,0
1,0,85.235,0.0,1.0,80.0,1
1,0,0.0,0.0,2.0,0.0,0
1,0,606.4693,0.0,1.0,238.0,1
1,0,58.0086,0.0,2.0,100.0,0
1,0,226.0199,1550.0,2.0,99.0,1
1,1,330.3604,317.0,7.0,139.0,0
1,0,71.4493,0.0,2.0,159.0,1
1,1,190.9476,398.0,2.0,179.0,0
1,0,0.0,0.0,2.0,0.0,0
0,0,200.6614,99.0,3.0,119.0,0
1,0,178.4433,0.0,1.0,159.0,1
1,0,137.0912,0.0,3.0,259.0,0
1,0,466.0043,358.0,2.0,119.0,1
1,0,851.1498,0.0,1.0,219.0,0
1,0,169.8499,40.0,2.0,0.0,0
1,0,118.1059,0.0,1.0,119.0,1
1,0,273.0018,0.0,5.0,199.0,1
1,0,431.094,0.0,7.0,80.0,1
1,0,384.4386,0.0,1.0,99.0,1
1,0,311.8782,0.0,1.0,179.0,1
1,0,61.1882,0.0,7.0,119.0,0
1,1,260.6933,3561.0,4.0,119.0,0
1,0,0.0,0.0,1.0,0.0,1
1,0,558.5499,0.0,1.0,139.0,1
0,0,38.2884,0.0,2.0,139.0,1
1,0,101.0198,0.0,3.0,80.0,1
1,1,38.2753,179.0,6.0,139.0,0
1,0,366.3496,0.0,3.0,179.0,1
1,0,131.6055,398.0,4.0,20.0,0
0,0,362.0221,4931.0,2.0,179.0,0
1,0,0.0,0.0,3.0,0.0,1
0,1,203.924,99.0,1.0,179.0,1
1,0,33.2415,239.0,2.0,99.0,1
1,0,338.5203,0.0,1.0,219.0,0
1,0,295.6772,0.0,2.0,159.0,1
1,0,290.6286,0.0,1.0,239.0,1
1,0,319.5074,0.0,4.0,219.0,0
1,1,67.0075,377.0,2.0,139.0,0
0,1,63.0,536.0,4.0,199.0,1
1,0,256.9085,0.0,1.0,179.0,1
1,0,133.2066,0.0,1.0,159.0,1
1,0,114.0395,0.0,4.0,199.0,1
0,0,40.05,0.0,5.0,179.0,1
1,0,0.0,0.0,1.0,0.0,1
1,0,492.8539,0.0,2.0,258.0,1
1,0,135.1629,1194.0,4.0,239.0,1
1,0,107.912,0.0,8.0,259.0,1
1,1,126.5701,0.0,3.0,119.0,0
1,0,97.9439,438.0,1.0,238.0,1
1,0,90.6697,0.0,3.0,99.0,0
0,0,112.3299,0.0,1.0,139.0,1
1,0,228.0351,0.0,6.0,238.0,1
1,0,146.1677,0.0,7.0,100.0,1
1,0,94.5145,0.0,1.0,258.0,0
1,0,79.2465,0.0,3.0,219.0,0
1,1,157.6864,139.0,1.0,119.0,1
1,1,182.0,99.0,5.0,139.0,1
1,0,256.4566,0.0,1.0,139.0,1
1,0,495.8246,0.0,1.0,139.0,1
1,1,36.7967,119.0,6.0,139.0,0
1,0,49.0918,219.0,2.0,298.0,0
1,1,177.8145,796.0,1.0,318.0,0
1,0,12.53,0.0,5.0,159.0,1
1,0,186.2713,0.0,2.0,199.0,1
1,1,0.0,0.0,3.0,0.0,0
0,0,99.0454,0.0,5.0,119.0,1
0,1,48.2597,279.0,2.0,219.0,1
1,0,142.2146,0.0,3.0,139.0,0
1,0,318.22,0.0,3.0,119.0,1
1,0,122.8007,0.0,2.0,159.0,0
1,0,72.2011,0.0,5.0,99.0,0
1,0,0.0,0.0,1.0,0.0,0
1,0,473.3202,0.0,1.0,100.0,1
0,0,21.5407,379.0,5.0,199.0,0
1,1,220.8189,1054.0,6.0,119.0,0
1,1,231.2163,796.0,1.0,139.0,0
0,0,61.4003,0.0,3.0,99.0,1
1,0,0.0,0.0,2.0,0.0,1
1,0,196.2167,0.0,1.0,199.0,1
1,0,121.5113,99.0,2.0,139.0,1
1,0,128.2225,1631.0,1.0,119.0,1
0,0,78.7718,0.0,1.0,278.0,0
1,0,92.4446,478.0,5.0,179.0,0
1,0,101.2373,0.0,1.0,219.0,0
1,0,147.1224,0.0,4.0,119.0,0
1,1,144.3918,139.0,4.0,99.0,0
0,1,61.6847,199.0,6.0,80.0,0
1,0,117.3882,0.0,2.0,179.0,1
1,1,252.7944,239.0,3.0,298.0,0
1,0,32.5576,0.0,5.0,99.0,0
1,0,106.3673,0.0,3.0,199.0,0
1,0,0.0,0.0,2.0,0.0,1
1,0,90.5539,0.0,2.0,100.0,0
1,0,175.8664,0.0,1.0,119.0,1
1,0,193.982,179.0,1.0,139.0,1
1,0,0.0,0.0,5.0,0.0,0
1,0,169.7557,0.0,8.0,179.0,0
1,1,98.8585,99.0,2.0,80.0,0
0,1,37.4833,1075.0,2.0,139.0,0
1,0,113.2784,159.0,2.0,159.0,1
1,0,0.0,0.0,1.0,0.0,1
1,0,59.0339,0.0,2.0,298.0,0
1,0,77.0779,0.0,2.0,80.0,0
1,0,327.4706,0.0,4.0,139.0,1
1,0,291.1632,0.0,1.0,99.0,1
1,0,140.289,0.0,6.0,139.0,1
1,0,919.34,99.0,2.0,100.0,0
0,0,533.436,199.0,1.0,139.0,1
1,0,321.0062,0.0,1.0,159.0,1
0,1,156.4161,179.0,3.0,179.0,0
1,0,594.138,0.0,2.0,139.0,0
1,0,0.0,0.0,1.0,0.0,0
0,1,146.3284,218.0,2.0,139.0,0
1,0,66.7533,0.0,2.0,159.0,0
1,0,282.8569,0.0,6.0,100.0,0
1,0,159.3142,477.0,1.0,219.0,1
1,0,0.0,0.0,6.0,0.0,0
1,0,439.0558,0.0,5.0,139.0,1
1,0,293.2201,179.0,4.0,99.0,1
1,0,59.0339,0.0,4.0,259.0,1
1,0,125.1,834.0,1.0,99.0,0
1,0,225.02,119.0,1.0,99.0,0
1,0,145.0414,0.0,1.0,259.0,0
0,0,760.5156,338.0,3.0,179.0,0
1,0,458.2685,0.0,1.0,99.0,0
1,0,293.6818,179.0,3.0,179.0,1
1,0,280.765,1431.0,1.0,199.0,0
0,1,434.9023,438.0,1.0,159.0,1
1,0,0.0,0.0,1.0,0.0,0
1,0,208.0385,0.0,4.0,119.0,1
0,0,530.6647,279.0,3.0,119.0,1
1,0,624.5414,0.0,7.0,199.0,1
0,0,107.0561,0.0,9.0,119.0,1
1,0,0.0,0.0,1.0,0.0,1
1,1,49.0408,0.0,2.0,239.0,0
0,0,260.7317,0.0,4.0,139.0,1
1,0,62.3939,0.0,2.0,139.0,1
1,0,51.614,0.0,4.0,159.0,1
1,0,0.0,0.0,1.0,0.0,1
1,1,224.0558,417.0,1.0,0.0,0
0,0,134.1641,0.0,3.0,139.0,1
0,0,343.2157,0.0,1.0,278.0,1
0,0,405.2653,417.0,5.0,199.0,1
0,0,110.2905,676.0,4.0,159.0,0
1,0,216.2267,0.0,7.0,80.0,0
1,1,167.9673,417.0,1.0,159.0,0
0,0,88.459,0.0,4.0,119.0,0
1,0,165.0121,0.0,1.0,159.0,1
1,1,547.8695,498.0,1.0,179.0,0
0,0,215.956,0.0,1.0,139.0,1
1,0,80.1561,338.0,8.0,179.0,1
0,0,109.165,0.0,6.0,159.0,0
1,1,78.0,198.0,2.0,199.0,1
0,0,56.0,0.0,6.0,139.0,1
1,0,352.5975,0.0,6.0,80.0,0
1,0,563.4909,0.0,1.0,99.0,0
1,0,201.2486,0.0,5.0,139.0,0
1,0,442.8239,0.0,6.0,139.0,1
1,0,94.255,0.0,3.0,99.0,1
1,0,286.4001,0.0,1.0,119.0,0
1,0,458.1899,139.0,1.0,139.0,0
1,0,5.831,0.0,3.0,20.0,1
1,0,689.8956,0.0,1.0,298.0,0
0,0,94.0213,99.0,5.0,179.0,1
1,0,734.173,0.0,3.0,80.0,0
0,0,121.2642,298.0,5.0,238.0,1
0,0,83.6301,0.0,6.0,219.0,0
1,1,165.1938,279.0,1.0,219.0,1
1,0,123.2396,0.0,2.0,219.0,0
0,0,325.0415,0.0,5.0,159.0,1
1,0,70.0,0.0,1.0,179.0,0
1,0,60.8769,0.0,4.0,99.0,0
1,0,96.1301,0.0,6.0,199.0,1
1,0,83.8153,0.0,2.0,179.0,1
0,0,361.0222,735.0,7.0,179.0,1
1,0,434.0288,0.0,5.0,139.0,1
1,0,94.2444,0.0,2.0,278.0,0
1,0,0.0,0.0,1.0,0.0,1
1,0,13.0,3040.0,2.0,139.0,1
1,0,355.584,139.0,1.0,139.0,1
1,0,107.912,0.0,1.0,119.0,1
1,0,205.0098,0.0,3.0,199.0,1
1,0,113.7409,0.0,1.0,80.0,0
1,0,103.0194,0.0,2.0,238.0,1
1,1,223.0807,139.0,5.0,119.0,1
1,0,143.5688,3984.0,3.0,219.0,1
1,0,56.5685,99.0,2.0,179.0,1
1,0,181.0,0.0,4.0,119.0,1
0,0,120.204,815.0,4.0,99.0,1
1,0,101.3163,0.0,2.0,239.0,0
1,0,615.2235,437.0,1.0,258.0,1
1,0,796.1533,636.0,1.0,437.0,1
1,0,40.0125,0.0,3.0,258.0,1
1,0,809.6944,238.0,2.0,179.0,0
0,1,59.6825,2426.0,2.0,179.0,1
0,0,312.41,377.0,2.0,179.0,0
1,0,87.367,0.0,4.0,80.0,0
1,0,148.0135,179.0,3.0,239.0,0
1,1,357.4353,497.0,1.0,0.0,0
1,0,134.5362,0.0,4.0,219.0,1
1,0,537.4095,0.0,1.0,139.0,1
1,0,622.5271,0.0,2.0,219.0,1
1,0,146.1677,0.0,3.0,259.0,1
1,0,844.029,0.0,1.0,99.0,0
1,0,49.0918,0.0,4.0,199.0,1
0,0,116.056,0.0,4.0,279.0,0
1,0,109.1146,0.0,4.0,159.0,1
1,0,0.0,0.0,1.0,0.0,1
0,0,262.2689,517.0,2.0,259.0,1
1,0,283.0283,0.0,1.0,179.0,0
1,1,243.4625,337.0,6.0,99.0,0
1,1,129.7266,1095.0,1.0,0.0,1
1,0,112.2943,0.0,1.0,80.0,0
1,0,155.541,0.0,8.0,119.0,0
1,0,213.1783,0.0,1.0,99.0,0
1,0,579.8638,0.0,1.0,497.0,1
1,1,260.3459,579.0,1.0,99.0,1
1,1,426.3918,0.0,1.0,139.0,1
1,0,592.0845,318.0,2.0,0.0,1
1,0,37.2156,0.0,4.0,0.0,0
0,0,109.4897,0.0,3.0,99.0,1
1,0,245.1306,0.0,5.0,80.0,1
1,1,123.7942,2008.0,4.0,99.0,0
1,0,465.0011,139.0,4.0,179.0,0
1,0,609.7516,0.0,1.0,139.0,1
1,0,172.2353,179.0,4.0,139.0,1
1,0,226.1791,298.0,6.0,219.0,0
1,0,25.02,0.0,3.0,199.0,0
1,0,224.6976,0.0,1.0,119.0,1
0,0,60.4401,0.0,3.0,159.0,1
1,1,258.0,0.0,4.0,159.0,1
1,0,133.8208,0.0,5.0,219.0,0
1,0,650.5359,119.0,1.0,99.0,0
1,1,100.4639,399.0,3.0,139.0,1
1,0,198.2524,0.0,4.0,179.0,1
1,1,274.3319,179.0,6.0,80.0,0
1,0,164.3472,0.0,3.0,159.0,1
1,0,158.7104,0.0,2.0,279.0,1
1,0,348.2427,0.0,6.0,139.0,1
1,0,73.736,0.0,3.0,159.0,1
1,0,283.0071,0.0,8.0,179.0,0
1,0,138.4377,0.0,3.0,179.0,0
1,0,108.4159,179.0,6.0,80.0,0
0,0,524.7666,99.0,6.0,99.0,0
1,0,184.5644,0.0,4.0,80.0,1
1,0,0.0,0.0,2.0,0.0,1
1,0,408.9315,0.0,1.0,239.0,1
1,0,77.9295,0.0,3.0,139.0,0
1,0,114.9652,0.0,1.0,80.0,1
1,0,320.1265,516.0,1.0,99.0,1
1,0,321.6224,0.0,7.0,99.0,0
1,0,676.8345,0.0,1.0,99.0,1
1,0,73.9797,119.0,3.0,80.0,0
1,0,106.6068,0.0,1.0,159.0,1
1,0,40.2492,438.0,5.0,258.0,0
1,0,147.0918,0.0,5.0,99.0,1
1,0,46.8722,0.0,2.0,139.0,1
1,0,133.66,0.0,5.0,139.0,0
1,1,81.3941,159.0,2.0,259.0,0
1,0,325.0415,298.0,1.0,219.0,0
1,1,188.4489,99.0,2.0,139.0,1
1,0,138.1014,478.0,5.0,179.0,0
1,0,60.4401,0.0,4.0,139.0,0
1,0,130.8625,0.0,1.0,278.0,1
1,0,33.2415,179.0,2.0,179.0,1
0,0,384.1575,298.0,6.0,119.0,0
0,0,61.0737,518.0,2.0,80.0,0
0,1,36.3456,139.0,8.0,259.0,1
1,0,579.6447,0.0,2.0,159.0,0
0,0,80.6226,0.0,6.0,179.0,1
0,1,97.8621,219.0,3.0,379.0,0
1,0,236.753,0.0,1.0,139.0,1
0,0,82.662,0.0,2.0,179.0,0
