firstPassFixDur,landingPos,lastSaccLen,leavingPos,lineNo,meanFixDur,nextFixDur,prevFixPos,pupilDiamLag,pupilDiamMax
100.0,114.4771,96.566,106.7825,9265.0,139.0,139.0,226.9207,0.1792,0.1102
99.0,37.4767,111.3665,34.5254,7569.0,99.0,159.0,343.9084,0.3207,0.1737
379.0,46.1546,166.0482,23.0489,2473.0,379.0,239.0,182.1757,1.261,0.447
99.0,181.4635,671.6057,180.783,10531.0,80.0,99.0,46.6154,0.0417,-0.0428
139.0,178.7023,116.1034,178.4615,7554.0,179.0,99.0,43.8634,0.2927,0.3047
198.0,135.8354,112.9889,125.6344,7714.0,99.0,119.0,201.7573,0.1816,0.1206
99.0,47.6681,310.5906,52.5952,167.0,99.0,139.0,181.0249,0.1215,0.136
219.0,31.0161,236.6527,31.5159,8111.0,219.0,99.0,84.22,0.3684,0.0734
239.0,51.6188,164.0191,40.9298,4733.0,239.0,179.0,118.8781,0.0246,-0.0629
139.0,31.5159,206.5871,34.9607,4890.0,139.0,159.0,66.0984,0.2891,0.2986
139.0,50.9608,306.7801,66.8001,10178.0,139.0,99.0,76.4853,0.2032,0.0832
179.0,43.9118,128.5243,56.1471,10130.0,179.0,179.0,283.7199,0.0647,-0.0703
80.0,14.6373,66.8824,17.066,4087.0,80.0,199.0,420.3047,0.5086,0.2041
179.0,42.72,286.0559,41.1005,10856.0,179.0,219.0,137.2953,0.6975,0.3105
99.0,58.331,173.2404,57.6043,10228.0,99.0,99.0,124.4026,0.1767,0.0802
80.0,4.0311,285.9204,118.0138,7939.0,159.0,100.0,204.4138,0.1988,0.1678
139.0,79.77,197.5152,63.4133,1199.0,139.0,199.0,82.7647,0.1803,0.0908
139.0,13.0863,111.6121,8.3815,10327.0,139.0,100.0,329.492,0.2028,0.0173
219.0,18.7417,160.5125,25.5049,2796.0,219.0,339.0,128.0625,1.2187,0.4872
139.0,90.0403,79.6492,101.7411,1785.0,358.0,159.0,300.0283,0.2379,0.2379
199.0,90.5994,130.5613,91.5874,5174.0,199.0,179.0,84.22,0.1903,0.1553
139.0,8.544,129.3957,13.6473,10722.0,139.0,238.0,111.2879,0.3065,0.0825
238.0,86.6833,42.0268,68.5894,10060.0,119.0,99.0,211.2487,0.3547,0.2672
278.0,84.1264,93.5909,78.5828,5113.0,338.0,119.0,279.4351,0.1288,0.1093
119.0,66.9795,666.9501,63.7828,3363.0,119.0,278.0,349.3666,0.237,0.1405
278.0,58.5235,83.6809,42.6058,7048.0,278.0,99.0,328.8921,0.1698,-0.0312
278.0,85.9884,132.0606,85.072,996.0,278.0,278.0,1008.77,0.0864,0.0989
160.0,19.4743,119.7633,41.7612,3060.0,199.0,279.0,118.4567,-0.0379,0.4211
80.0,83.9315,229.5441,81.4448,166.0,80.0,99.0,125.2996,0.1215,0.17
80.0,100.206,155.9623,108.462,1457.0,99.0,80.0,50.2096,0.2966,0.2966
139.0,76.9042,70.066,65.8217,8706.0,139.0,139.0,623.0008,0.1448,0.0943
159.0,66.0019,262.6071,69.5432,6891.0,159.0,179.0,0.0,0.1198,0.0163
139.0,10.6066,89.8568,18.4459,7051.0,139.0,179.0,312.41,0.2243,0.1663
179.0,23.838,132.5009,29.1548,9740.0,179.0,179.0,87.4757,0.2125,0.079
159.0,38.7331,87.7055,35.3871,4683.0,159.0,179.0,81.6149,0.1427,0.1437
258.0,23.7539,79.267,32.28,5805.0,258.0,99.0,139.4417,0.199,0.168
179.0,78.7718,140.4724,68.8204,3169.0,179.0,259.0,76.844,1.1726,0.8551
100.0,73.0428,477.5128,90.824,7521.0,100.0,119.0,62.6259,0.3627,0.0107
179.0,15.8824,1097.7561,26.5047,2902.0,119.0,179.0,251.4538,0.3597,-0.0103
159.0,58.5,534.6833,68.1652,2843.0,159.0,179.0,98.2344,1.1002,-0.0278
159.0,90.7042,382.4585,102.617,3958.0,159.0,99.0,15.6525,0.4466,0.1881
238.0,33.121,179.0175,37.9638,1802.0,119.0,179.0,134.4024,0.2743,-0.0207
238.0,55.9866,77.5065,63.9414,4256.0,238.0,179.0,155.1161,0.407,0.2625
219.0,28.4429,136.7708,73.0154,2591.0,149.5,219.0,503.2544,-1.206,-0.1365
258.0,115.9526,104.1453,111.8939,1505.0,318.0,239.0,189.9526,0.0001,0.1361
338.0,165.0273,134.3317,175.9808,6816.0,99.6667,80.0,277.5842,0.3464,0.2779
139.0,39.2747,182.654,40.1995,4576.0,139.0,139.0,602.2242,0.1072,0.0487
99.0,124.0816,165.4637,102.1225,3612.0,99.0,119.0,844.0646,0.496,0.3665
179.0,1015.4794,145.6683,125.8223,5912.0,179.0,159.0,249.884,0.1201,0.0771
258.0,94.1409,137.4018,85.1146,10735.0,258.0,298.0,196.4001,0.308,0.368
239.0,84.9073,83.1775,75.6637,10383.0,119.5,139.0,261.8416,0.1352,0.0312
139.0,59.7097,70.0874,73.8546,5867.0,239.0,179.0,41.2311,0.0775,0.1175
318.0,43.0639,265.0887,62.502,7246.0,159.0,239.0,177.2597,0.0778,0.1883
259.0,1086.8179,278.6149,19.0394,2174.0,129.5,239.0,40.3609,0.3729,0.3729
119.0,24.9098,144.5554,30.8869,9420.0,119.0,159.0,61.0983,0.1531,0.0946
179.0,110.7362,109.11,99.505,9600.0,199.0,159.0,245.1306,0.0621,0.0386
219.0,84.006,103.5012,91.5,4231.0,259.0,179.0,173.908,0.0435,-0.069
139.0,67.1063,186.1511,71.0634,1927.0,139.0,139.0,24.2074,0.0984,0.1029
278.0,64.8845,291.689,40.783,10273.0,278.0,179.0,174.2642,0.2923,0.3023
139.0,82.2572,82.3772,75.326,4355.0,139.0,199.0,74.108,0.0047,-0.0438
119.0,31.3209,408.3754,19.5,6310.0,119.0,159.0,0.0,0.3765,0.1925
80.0,265.9497,638.1618,255.5827,2072.0,80.0,159.0,111.6154,0.3214,0.1799
199.0,112.8771,427.3479,98.6826,6633.0,99.5,139.0,586.9821,0.1976,0.0746
119.0,42.4264,194.6362,60.3262,7383.0,119.0,119.0,322.8947,-0.0292,0.0578
80.0,34.5254,502.5062,30.8423,5715.0,80.0,80.0,128.0156,0.033,0.0845
179.0,27.4089,43.2348,19.9123,1155.0,179.0,199.0,232.9485,0.3843,0.2168
397.0,71.5681,80.0765,81.4448,160.0,397.0,99.0,134.3577,0.1855,0.132
179.0,9.1924,73.5153,1.5,4411.0,259.0,179.0,971.2183,0.2142,0.2037
139.0,69.6348,105.6279,74.0962,7053.0,119.0,179.0,72.0278,0.2243,0.1698
80.0,43.6578,168.2409,30.3356,64.0,80.0,99.0,152.0822,0.203,0.1605
139.0,226.527,681.7692,215.168,542.0,139.0,219.0,67.1863,0.2083,0.1303
299.0,62.5,173.6491,41.8718,2990.0,478.0,259.0,40.7185,0.6906,-0.4869
179.0,62.155,136.045,61.7454,5860.0,179.0,139.0,12.53,0.1495,0.2215
239.0,70.0286,147.8792,113.1205,2727.0,239.0,379.0,96.5194,0.19,0.194
139.0,63.2653,377.2218,58.4059,10374.0,139.0,139.0,578.2534,0.6683,0.1333
299.0,72.5844,194.5308,84.4808,2994.0,299.0,20.0,51.0098,1.4196,0.1471
99.0,118.2582,76.2053,110.3087,6713.0,179.0,99.0,100.6876,0.1795,0.0435
238.0,40.1622,97.2895,29.7195,7199.0,119.0,80.0,586.6686,0.1831,0.1876
139.0,59.4348,354.9704,47.6366,3564.0,139.0,278.0,144.3918,0.058,0.142
80.0,60.21,50.0,75.1482,6996.0,80.0,80.0,351.4598,0.2253,0.0343
99.0,11.8849,152.0995,27.8657,7080.0,119.0,199.0,127.0354,0.1708,0.0443
179.0,48.9336,477.256,16.0078,5209.0,99.0,159.0,193.3106,0.3413,0.1398
80.0,34.9178,106.0389,31.8159,4281.0,80.0,199.0,1007.8001,0.211,0.068
437.0,21.6449,140.0009,76.58,10082.0,145.6667,80.0,103.1601,-0.0023,-0.0318
179.0,73.6495,138.8254,67.8122,4227.0,179.0,99.0,222.3241,-0.0385,0.029
139.0,100.2958,188.5,105.4336,7573.0,139.0,139.0,179.0251,0.3207,0.0812
119.0,72.5827,106.5422,64.438,7458.0,139.0,80.0,156.7323,0.0652,0.1602
239.0,52.7376,145.0138,58.7388,1502.0,119.5,258.0,157.3181,0.1361,0.1741
99.0,36.8409,288.6468,42.5118,8455.0,99.0,199.0,98.2497,0.5202,0.1367
119.0,124.904,519.0323,136.4441,909.0,119.0,80.0,18.7883,0.1529,0.1259
179.0,130.5421,216.6478,116.0786,9850.0,179.0,119.0,0.0,0.122,0.065
99.0,70.7001,592.964,69.8946,7974.0,99.0,258.0,98.3514,0.2298,0.0128
139.0,101.1781,181.0249,101.0198,7227.0,139.0,99.0,221.4001,0.1771,0.1016
80.0,66.6521,250.002,63.7122,10495.0,80.0,139.0,177.792,0.3082,0.0797
99.0,75.6654,79.7762,82.1523,1733.0,99.0,238.0,288.295,0.2544,0.1104
358.0,83.4865,133.291,32.7567,6002.0,119.0,139.0,144.3607,0.0216,0.2071
139.0,70.0286,588.5688,64.2359,3893.0,139.0,100.0,123.4909,0.2953,0.2923
80.0,103.9351,150.1949,99.2031,1190.0,80.0,179.0,27.8927,0.0263,-0.0247
219.0,55.0318,120.584,106.9871,3220.0,219.0,259.0,66.2873,-0.1324,-0.4219
140.0,69.4874,1123.4996,57.7062,2859.0,140.0,399.0,64.5136,1.7037,1.5777
179.0,51.0392,119.5377,67.0615,4112.0,179.0,179.0,122.7029,0.2595,0.263
199.0,24.3772,57.0548,60.2702,3013.0,199.0,159.0,56.3649,1.7096,1.5181
199.0,23.7697,147.0077,29.7741,4183.0,199.0,179.0,239.0753,0.1955,0.204
159.0,167.5269,138.153,175.3147,9597.0,119.0,179.0,115.3646,0.0621,0.0166
239.0,35.7561,84.0536,49.6236,8479.0,239.0,239.0,174.3932,0.5592,0.2242
219.0,60.531,218.5967,75.5,8152.0,219.0,139.0,38.0,0.2119,0.2719
299.0,82.3787,55.9732,88.4604,2747.0,119.5,339.0,252.4856,1.254,0.9525
258.0,72.0295,176.5574,76.5278,6258.0,258.0,80.0,180.6239,0.332,0.066
139.0,57.0789,394.5257,57.2931,9899.0,139.0,159.0,192.585,0.1205,0.0915
99.0,12.0208,36.5034,7.7621,9944.0,99.0,139.0,201.8539,0.1175,0.325
179.0,30.0,194.3515,43.2261,1970.0,159.0,119.0,820.7393,0.1289,0.0769
139.0,76.0263,177.8103,85.9069,5727.0,139.0,80.0,96.5401,0.253,0.047
219.0,50.6211,313.2112,45.533,5797.0,219.0,99.0,257.0992,-0.021,0.1165
179.0,42.1456,116.9027,55.2675,1443.0,179.0,80.0,63.3246,0.2671,0.2076
159.0,50.5618,93.1625,42.2907,10707.0,159.0,179.0,153.2645,0.05,0.152
159.0,58.843,257.8536,52.3546,10865.0,159.0,119.0,26.8328,0.123,0.2055
278.0,68.7204,155.0887,68.0974,802.0,179.0,239.0,123.0691,0.1211,0.0326
80.0,10.1242,178.2414,6.5765,3909.0,80.0,179.0,172.9393,0.5303,0.1058
319.0,63.9531,216.6576,90.5124,2343.0,319.0,239.0,119.365,0.0132,-0.8588
179.0,23.0326,247.3702,34.7922,5502.0,179.0,278.0,98.1529,0.133,0.119
139.0,36.0902,70.8308,56.2694,8145.0,139.0,119.0,64.0703,0.2469,0.1469
238.0,66.6652,154.5291,75.1665,7598.0,238.0,219.0,91.7061,0.4056,0.4056
139.0,49.2164,118.2582,43.4626,1547.0,139.0,99.0,37.2156,0.3311,0.3311
259.0,25.1098,208.4448,26.8002,2759.0,259.0,219.0,81.5966,1.1967,1.4612
159.0,48.5026,450.0725,52.4452,3871.0,159.0,298.0,190.2525,0.1143,0.0783
139.0,71.1706,402.5102,59.5399,194.0,139.0,238.0,0.0,0.0115,-0.075
457.0,70.1231,154.9653,69.2856,453.0,457.0,139.0,154.3049,0.0688,0.0823
239.0,63.3028,119.0976,83.8048,4933.0,239.0,119.0,48.8365,0.2586,0.0736
139.0,41.1947,260.3094,49.5101,8269.0,139.0,179.0,52.7731,0.2114,0.2369
119.0,70.0643,385.1873,67.862,4866.0,119.0,219.0,176.7258,0.1756,-0.0969
99.0,83.4641,62.1168,68.6531,4894.0,139.0,219.0,181.7471,0.2911,0.2891
139.0,27.0185,229.5615,54.1295,7937.0,139.0,219.0,94.6414,0.1988,-0.0147
338.0,45.4588,129.1908,42.2995,10721.0,338.0,139.0,519.9048,0.2015,0.0825
278.0,22.0737,108.2959,64.9865,4043.0,139.0,199.0,179.0,0.3241,0.2446
298.0,75.738,130.384,79.555,5947.0,298.0,159.0,355.8441,0.1946,0.2091
139.0,84.7172,188.5239,85.0235,865.0,139.0,219.0,74.0068,0.2769,0.0774
258.0,59.0021,145.5764,56.3405,3302.0,298.0,179.0,128.082,0.4355,-0.1215
80.0,83.0136,83.6675,75.4321,6525.0,80.0,179.0,166.1927,0.179,0.0901
139.0,9.8615,144.5701,19.2094,1110.0,139.0,139.0,118.0678,0.1819,0.1819
199.0,21.2132,40.2523,16.0078,8475.0,199.0,139.0,116.619,0.5592,0.2162
318.0,42.9942,838.2412,148.0034,5573.0,159.0,139.0,138.4377,0.494,0.106
179.0,29.6057,272.3279,38.7621,9537.0,179.0,119.0,116.8418,0.4371,0.2606
239.0,61.0082,168.3278,63.8318,3995.0,239.0,139.0,138.1774,0.3011,0.1886
259.0,59.0762,381.6733,51.5606,10840.0,259.0,179.0,83.3607,0.253,0.2455
338.0,56.5796,129.9885,61.5731,1289.0,338.0,139.0,98.4073,0.3377,0.2992
219.0,83.3847,182.1984,83.2541,7018.0,219.0,179.0,108.1896,0.0963,0.1468
119.0,49.135,167.6343,40.0312,62.0,119.0,139.0,113.0708,0.203,0.1745
358.0,53.7587,114.2147,22.0227,6000.0,358.0,139.0,38.0789,0.1006,0.2071
338.0,46.057,124.0363,55.9732,1635.0,338.0,119.0,79.0253,0.2126,0.1031
179.0,46.3303,52.1009,47.7938,4761.0,179.0,258.0,95.7706,0.4981,0.5071
159.0,52.9741,108.5564,73.1317,1925.0,80.0,139.0,30.4138,0.1029,0.1029
199.0,116.1217,174.6031,113.5396,151.0,199.0,179.0,26.0,0.0915,0.032
119.0,96.4689,60.92,116.4302,6716.0,119.0,80.0,90.0056,0.1795,0.1006
298.0,75.1681,93.1034,72.3671,4759.0,298.0,119.0,0.0,0.4881,0.5071
179.0,17.4642,167.1414,34.7311,5856.0,179.0,159.0,114.3547,0.2215,0.221
139.0,85.1469,553.1121,78.0545,7202.0,119.0,179.0,141.4284,0.5446,0.1831
80.0,85.3288,304.5148,90.3687,3635.0,80.0,99.0,211.7026,0.1465,0.3965
159.0,143.2236,698.2036,119.3399,9119.0,159.0,80.0,168.1904,0.2052,0.0837
258.0,33.5894,272.1659,56.136,6266.0,258.0,99.0,337.0994,0.3695,0.179
99.0,105.6504,105.9835,106.2132,4313.0,179.0,258.0,551.0327,0.01,0.1165
219.0,11.8533,81.0941,14.5774,8451.0,219.0,179.0,267.0674,0.2122,-0.0193
80.0,14.0089,119.7466,18.9275,8201.0,80.0,119.0,813.9908,0.3554,0.2214
139.0,92.0828,164.6003,79.0142,3996.0,139.0,318.0,80.5047,0.3416,0.2571
99.0,76.5588,128.8187,71.0018,6597.0,99.0,139.0,43.1856,0.3931,0.1105
179.0,80.9938,157.7633,70.5868,6283.0,89.5,100.0,531.3605,0.404,0.0385
20.0,79.456,259.2822,78.3342,2624.0,20.0,239.0,0.0,1.1785,0.283
199.0,7.0711,195.1442,67.6018,2988.0,70.0,239.0,47.0425,0.6906,-0.1049
140.0,14.5774,149.6103,6.1847,3079.0,140.0,259.0,181.0442,1.4766,-0.0574
279.0,14.5774,329.928,63.7828,2551.0,498.0,199.0,249.97,0.7725,0.7065
139.0,47.2149,57.1183,38.7331,9920.0,139.0,139.0,0.0,0.0925,0.0655
139.0,50.9166,253.7839,54.3921,3980.0,139.0,199.0,0.0,0.0941,0.0996
120.0,77.5194,49.0408,76.4886,3096.0,20.0,399.0,154.9226,1.9801,1.6651
179.0,59.6657,96.791,59.7097,4651.0,179.0,239.0,20.3961,-0.0238,-0.1048
139.0,54.6008,296.5034,58.6366,384.0,219.0,159.0,71.7008,0.0854,0.0859
80.0,86.7208,293.1092,36.6231,10534.0,129.0,139.0,462.3851,0.1057,-0.0083
179.0,66.191,67.5074,148.8027,2638.0,119.5,199.0,94.8103,-0.5825,0.3085
219.0,88.0866,654.3764,85.856,7723.0,219.0,179.0,432.2615,0.3266,0.1816
219.0,77.6032,208.9791,66.2514,3084.0,20.0,20.0,169.8499,2.9916,0.7986
299.0,31.3129,130.853,42.0268,2761.0,299.0,239.0,126.8464,0.7427,1.3812
318.0,70.5638,683.5353,166.1693,4740.0,159.0,238.0,53.1507,0.2226,0.0246
199.0,53.106,226.7692,58.1055,10198.0,99.0,139.0,129.0736,0.3622,0.1842
99.0,64.1327,204.8908,58.1055,6963.0,99.0,99.0,111.463,0.2988,0.1038
119.0,89.6674,211.6058,74.788,9907.0,119.0,219.0,73.2462,0.2825,0.1205
199.0,76.8798,121.1084,93.8416,5114.0,199.0,378.0,30.8058,0.1288,0.1288
278.0,82.5651,230.9816,77.1897,4525.0,139.0,318.0,229.4014,0.1052,0.1052
99.0,78.578,139.5036,83.0015,7955.0,99.0,199.0,324.9923,0.2848,0.1183
20.0,97.0271,122.549,91.2277,3178.0,20.0,199.0,165.0969,0.5336,0.2646
298.0,47.9505,93.3876,42.547,5338.0,298.0,159.0,807.6788,0.1357,0.1572
139.0,156.1089,209.3735,164.003,7672.0,139.0,199.0,725.5405,0.2906,0.1806
99.0,49.8623,153.8059,39.5127,8196.0,99.0,119.0,90.4268,0.3554,0.3324
139.0,153.8254,183.0983,148.0692,8903.0,139.0,119.0,323.8904,0.1047,0.0437
80.0,34.0037,371.066,52.2398,9771.0,80.0,219.0,164.195,0.279,0.1285
379.0,99.6255,78.6003,97.0824,3101.0,379.0,259.0,270.9336,1.1616,0.8811
100.0,66.9104,234.2584,58.6366,6371.0,100.0,99.0,295.3676,0.076,0.1525
219.0,85.5365,635.0185,94.0013,6222.0,219.0,298.0,68.1836,0.1206,0.0356
99.0,55.8614,500.3124,79.9531,10491.0,99.0,99.0,395.7335,0.2282,0.1702
80.0,87.023,368.541,100.3606,8785.0,80.0,199.0,228.6001,0.2083,0.0993
219.0,147.3745,186.3934,164.5965,2596.0,319.0,219.0,190.9476,0.319,-1.113
139.0,47.7624,54.5367,51.9832,8144.0,139.0,139.0,291.6248,0.2469,0.1469
99.0,16.2788,320.8415,24.0052,10907.0,99.0,139.0,154.0811,0.1465,-0.06
179.0,52.2805,341.6771,52.8607,5676.0,179.0,179.0,49.0408,0.098,0.076
139.0,87.0129,775.7385,90.1124,4579.0,139.0,179.0,107.7868,0.2282,0.0552
99.0,93.984,345.4917,98.2344,3692.0,99.0,358.0,81.6149,0.3095,0.117
378.0,7.7621,183.5824,17.1026,4150.0,378.0,159.0,833.0294,0.0395,0.0395
318.0,27.074,161.9452,32.9621,887.0,318.0,159.0,65.9242,0.1054,0.1029
99.0,83.5464,298.6051,72.2669,5587.0,99.0,99.0,122.8007,0.162,0.275
219.0,20.8626,52.7873,28.0401,3752.0,219.0,80.0,96.1769,0.3603,0.3143
379.0,166.0098,166.1272,160.8143,2234.0,179.0,219.0,196.367,2.7764,1.9949
239.0,48.7545,464.2933,53.6493,5577.0,239.0,80.0,113.565,0.275,0.494
219.0,48.5824,363.8259,44.5253,9908.0,219.0,139.0,260.6933,0.2825,0.159
20.0,74.5201,661.376,75.1415,2256.0,20.0,279.0,256.7976,0.4364,-0.5261
139.0,77.719,255.5117,63.3482,1246.0,238.0,119.0,66.3702,0.1592,0.1592
398.0,38.9102,429.5975,215.5145,6140.0,199.0,239.0,48.0,0.0811,0.0876
99.0,37.6198,172.1918,46.7787,10146.0,99.0,179.0,68.2495,0.3397,0.3242
80.0,42.19,261.7007,63.1051,6259.0,80.0,119.0,155.0032,0.3695,0.066
139.0,53.7587,516.6297,71.2776,9011.0,139.0,238.0,380.9265,0.2982,0.1557
239.0,44.0369,158.5788,47.6471,2849.0,239.0,179.0,499.1693,3.0962,1.1002
239.0,79.5063,251.2867,84.1724,2078.0,139.0,100.0,272.738,0.2954,0.1879
179.0,81.6838,115.0272,84.6242,8537.0,179.0,80.0,48.7545,0.1882,0.1167
119.0,51.3079,129.3136,47.5395,1681.0,119.0,258.0,101.3903,0.0766,0.1986
139.0,56.3604,150.1707,78.3661,6307.0,150.8,139.0,63.1269,0.4285,0.1335
179.0,70.4557,126.8562,66.4248,9859.0,179.0,139.0,147.0544,0.2385,0.0965
318.0,54.8931,166.4121,26.163,9452.0,159.0,80.0,555.9469,0.1271,0.1456
119.0,42.7931,163.2728,20.5548,8508.0,119.0,258.0,0.0,0.1937,0.2067
99.0,40.302,193.0058,24.5153,408.0,99.0,139.0,73.9797,0.3083,0.2978
179.0,61.5549,131.0467,62.2113,6281.0,179.0,219.0,90.4434,0.404,-0.0095
139.0,37.0473,103.5193,22.5,6886.0,139.0,139.0,168.0744,0.4069,-0.0551
139.0,120.2799,241.042,130.1163,652.0,159.0,139.0,49.3356,0.0971,0.0841
179.0,17.6139,142.8356,13.8293,863.0,179.0,179.0,92.2009,0.1339,0.1039
179.0,65.2476,185.0547,48.8723,8533.0,179.0,199.0,116.1077,0.1507,0.0462
357.0,16.4924,482.9319,16.5076,1967.0,139.0,179.0,56.0803,0.0874,0.0979
139.0,9.8234,114.2147,87.4371,2541.0,129.5,299.0,268.3654,0.948,0.948
159.0,228.8154,111.6121,50.01,1109.0,159.5,258.0,383.471,0.1819,0.1694
159.0,110.4774,169.4993,76.7626,3179.0,179.0,179.0,229.264,0.5336,0.2646
99.0,14.5344,98.5457,26.2488,10148.0,99.0,258.0,231.5534,0.3397,0.2767
159.0,92.0706,209.5024,80.5559,7795.0,159.0,139.0,127.1417,0.1416,0.1526
379.0,70.8696,108.074,59.8206,2323.0,279.0,180.0,152.7776,4.4917,4.4917
198.0,63.0317,558.2764,224.5557,134.0,99.0,139.0,253.16,0.259,0.259
80.0,83.3547,129.848,79.1154,6264.0,80.0,99.0,143.0,0.3695,0.179
258.0,109.5411,179.1291,115.434,9144.0,258.0,119.0,187.0962,0.1542,0.1342
139.0,17.3277,230.411,13.4629,5329.0,139.0,318.0,0.0,0.1572,-0.0348
318.0,82.2344,83.9315,52.6806,5830.0,318.0,199.0,451.2206,0.2565,0.2565
80.0,15.4353,408.0668,12.7279,703.0,80.0,139.0,225.0089,0.2036,0.2051
119.0,87.8877,209.5376,109.4178,7511.0,119.0,80.0,122.9309,0.1432,0.1212
258.0,40.5123,137.5736,68.0625,1295.0,129.0,159.0,97.0052,0.3222,0.3077
357.0,50.589,203.0548,42.9214,1197.0,178.5,99.0,609.6425,0.1803,0.0108
198.0,15.5322,427.7528,89.7566,1362.0,99.0,159.0,124.1974,0.8872,0.2482
80.0,60.6321,133.1813,40.0125,3230.0,80.0,140.0,82.0244,0.5411,-0.1594
120.0,89.0084,401.4776,87.9332,2277.0,359.0,299.0,73.7835,2.1322,1.9002
338.0,66.8599,48.0208,66.6408,693.0,338.0,298.0,300.8156,0.2246,0.2151
119.0,45.0111,41.3401,49.6009,617.0,119.0,298.0,130.6484,0.1676,0.1676
179.0,83.0241,469.0003,96.6566,8794.0,179.0,119.0,201.896,0.2133,0.2083
259.0,66.259,136.5375,78.0256,10734.0,259.0,258.0,62.6498,0.308,0.399
99.0,45.5247,194.0103,51.1004,5128.0,99.0,159.0,102.4207,0.1538,0.0443
179.0,101.5972,281.575,101.0792,746.0,119.0,99.0,43.1856,0.1671,0.0626
219.0,63.7377,77.4355,63.8847,1826.0,219.0,199.0,103.407,0.1628,0.0238
159.0,116.4302,584.7959,105.2295,1296.0,159.0,239.0,17.8045,0.3222,0.3152
139.0,11.2361,68.4726,13.0863,2024.0,139.0,159.0,135.0037,0.0969,0.0954
99.0,54.5825,227.5703,55.7315,7156.0,99.0,239.0,144.8862,0.1586,0.1571
80.0,89.6172,164.0831,89.8012,7064.0,80.0,179.0,96.8401,0.2583,0.2343
119.0,33.3242,130.4847,33.3204,7384.0,119.0,139.0,210.2808,-0.0292,0.0578
119.0,81.5751,114.4749,89.3784,4095.0,119.0,179.0,68.4105,0.1665,0.0265
99.0,60.4669,66.8431,54.353,2049.0,99.0,119.0,314.0844,0.1054,0.1714
139.0,95.0053,874.0631,97.0271,2086.0,139.0,159.0,28.1603,0.1859,0.1554
259.0,112.9004,131.6368,92.1805,10913.0,259.0,119.0,844.029,0.1465,0.1465
99.0,87.5914,110.7542,85.7103,719.0,179.0,99.0,478.1767,0.0271,0.0696
99.0,54.6466,148.6178,58.0452,10163.0,99.0,139.0,403.3175,0.4172,0.1987
159.0,33.812,199.2768,158.0071,9261.0,178.5,139.0,97.509,0.1237,0.2227
219.0,27.313,70.8414,103.4758,7024.0,169.0,179.0,217.205,0.1428,0.0703
298.0,65.1786,192.0319,73.7309,8901.0,298.0,139.0,0.0,0.1047,-0.0043
338.0,17.5642,94.1833,39.6548,9858.0,169.0,179.0,450.16,0.1815,0.122
99.0,38.1084,226.5657,42.9418,5182.0,99.0,139.0,85.5102,0.0813,0.1518
179.0,54.5825,360.0559,40.1123,465.0,179.0,179.0,150.03,0.1613,0.1523
99.0,48.8109,146.1651,112.6344,6798.0,139.6667,119.0,100.3045,0.2624,0.2489
119.0,58.843,164.7741,57.3847,9851.0,119.0,219.0,171.9767,0.122,0.065
278.0,80.0,96.2549,68.0165,8640.0,278.0,99.0,216.7602,0.9383,0.1063
199.0,39.6232,129.0475,26.9258,8578.0,199.0,179.0,111.5706,0.2487,0.2252
119.0,181.5172,215.0145,179.0,9166.0,119.0,139.0,74.2428,0.2002,0.3097
298.0,60.3345,169.6445,62.859,8594.0,298.0,259.0,106.2121,0.2002,-0.0333
139.0,38.3308,106.9205,29.2617,9718.0,139.0,119.0,240.1687,0.3095,0.023
219.0,209.7105,413.0366,205.8476,3841.0,219.0,139.0,49.2443,0.1793,0.2338
99.0,71.0158,144.0009,51.8652,8341.0,99.0,119.0,320.0,0.2479,0.1679
99.0,32.9621,190.7367,35.0179,794.0,99.0,139.0,128.0352,0.0681,0.0356
239.0,71.7948,258.774,86.7006,4478.0,239.0,278.0,109.9864,0.2712,0.2712
99.0,34.176,378.0268,22.0,6897.0,139.0,80.0,519.8317,0.6353,0.1123
80.0,40.6971,124.6154,42.1456,6619.0,80.0,119.0,126.5701,0.1191,0.1155
179.0,93.8096,124.6044,89.836,4900.0,179.0,179.0,0.0,0.1186,-0.0314
80.0,37.9012,176.7067,46.669,2069.0,80.0,119.0,192.0937,0.3264,0.0799
119.0,15.8114,345.167,37.5133,6177.0,199.0,139.0,63.1506,0.1061,0.0526
298.0,52.1536,339.4971,58.1055,4342.0,298.0,139.0,194.4351,0.153,0.089
99.0,70.9524,161.0093,73.5425,6004.0,129.0,199.0,469.3847,0.0126,0.0891
119.0,111.7195,170.2072,107.5744,9904.0,99.0,219.0,181.7278,0.159,0.1095
279.0,65.8027,173.1134,69.8516,3746.0,139.5,219.0,98.4784,0.3143,0.3173
199.0,44.071,84.5931,44.0,4283.0,199.0,159.0,114.7258,0.211,0.063
338.0,102.8591,144.6245,72.6034,3745.0,169.0,199.0,0.0,0.3173,0.2698
359.0,20.3961,237.0258,44.4072,2894.0,359.0,259.0,164.0732,0.9162,0.6157
299.0,69.3109,103.0594,90.7979,2276.0,299.0,359.0,114.2322,2.1322,1.3597
199.0,69.7316,260.0562,98.2344,2500.0,199.0,219.0,190.3733,0.2085,-0.7975
139.0,54.4518,124.3262,41.4367,7814.0,80.0,80.0,525.2904,0.1181,-0.0894
139.0,56.932,1050.0501,55.1453,9945.0,139.0,100.0,95.0842,0.1175,0.233
