assgNo,landingPos,pupilDiamLag
110.0,96.2873,0.71
111.0,80.5062,0.374
111.0,33.0038,0.4625
111.0,143.8376,0.2685
111.0,120.7239,0.2685
111.0,74.0355,0.2685
111.0,71.2776,0.2685
111.0,75.4255,0.0925
111.0,69.0072,0.0925
111.0,101.415,0.0925
111.0,101.7693,0.0925
112.0,400.0153,0.496
112.0,59.3317,0.496
112.0,95.5052,0.496
112.0,51.2104,0.614
112.0,63.3285,-0.0275
113.0,45.1885,0.3645
113.0,39.6011,0.164
113.0,15.5081,0.164
113.0,15.2069,0.2405
114.0,37.1618,0.29
114.0,66.8674,0.29
114.0,22.8035,0.29
114.0,72.3136,0.287
114.0,91.5874,0.5515
114.0,36.8409,0.5515
115.0,90.2358,0.389
115.0,101.5443,0.361
115.0,91.7401,0.2135
115.0,85.7467,0.2135
115.0,106.5129,0.2135
115.0,56.1894,0.2485
115.0,95.6151,0.3095
115.0,132.9662,0.3095
115.0,141.6483,0.3095
116.0,125.001,0.6371
116.0,100.9604,0.6371
116.0,119.708,0.6371
116.0,24.1299,0.6371
117.0,99.9162,0.4406
117.0,49.0637,0.2636
117.0,79.0759,0.2196
118.0,53.1507,0.2188
118.0,76.5261,0.2523
118.0,63.4133,0.4338
118.0,45.9619,0.4338
118.0,75.5993,0.4338
119.0,124.7848,0.3263
119.0,107.6812,0.3603
119.0,30.4015,0.3603
119.0,91.214,0.3603
119.0,67.5666,0.3603
120.0,89.1403,0.4858
120.0,54.1687,0.4858
120.0,61.131,0.4858
120.0,95.2169,0.4858
120.0,45.2355,0.3023
120.0,77.8155,0.3023
120.0,71.1758,0.3023
120.0,45.763,0.2493
121.0,16.8077,0.2923
121.0,88.844,0.2908
121.0,33.1436,0.2943
121.0,219.3245,0.2943
121.0,62.3157,0.2943
121.0,81.5981,0.2943
121.0,67.6702,0.2943
121.0,52.3116,0.2943
122.0,65.0077,0.3958
122.0,69.1466,0.3958
122.0,30.9919,0.3958
122.0,38.2688,0.3958
122.0,39.9061,-0.0077
122.0,52.1536,-0.0077
122.0,35.0036,-0.0077
122.0,52.5856,0.2633
122.0,83.8004,0.1218
122.0,106.5188,0.2428
122.0,98.6015,0.1218
123.0,100.7187,0.2388
123.0,59.7369,0.2388
123.0,90.7083,0.2128
123.0,111.6524,0.2558
123.0,100.4241,0.2558
123.0,99.3793,0.2558
123.0,61.1903,0.2558
123.0,90.5884,0.2558
123.0,104.2605,0.2558
123.0,56.8727,0.2558
124.0,156.5,0.3448
124.0,98.1453,0.4138
124.0,29.6057,0.1163
124.0,15.0,0.1163
124.0,45.853,0.1163
124.0,66.5676,0.1143
124.0,104.2929,0.1143
124.0,140.532,0.1143
124.0,127.06,0.0933
124.0,37.1214,0.0933
124.0,56.6149,0.0933
125.0,91.0673,0.2953
125.0,65.6601,0.2953
125.0,45.31,0.2953
125.0,66.4906,0.2083
125.0,88.2638,0.1563
125.0,53.1648,0.1563
125.0,80.0156,0.1563
125.0,124.6796,0.1753
125.0,117.3882,0.1753
125.0,68.7095,0.1753
125.0,80.9089,0.1753
125.0,39.702,0.1753
125.0,76.2955,0.5303
126.0,23.6907,0.2811
126.0,71.5856,0.7691
127.0,51.0882,0.2141
127.0,41.1127,0.4466
127.0,51.6624,0.4466
127.0,28.8141,0.4466
127.0,41.3038,0.3086
127.0,48.2597,0.3086
127.0,84.4349,0.3086
127.0,154.1825,0.7386
127.0,94.7008,0.7386
127.0,33.0492,0.7386
127.0,90.7331,0.7386
127.0,105.4147,0.7386
127.0,81.0586,0.7386
127.0,27.2809,0.1916
128.0,91.6365,0.6741
128.0,56.8793,0.6741
129.0,66.2816,0.0941
129.0,79.3788,0.1591
129.0,40.3764,0.1886
129.0,145.5764,0.2571
129.0,54.0393,0.3011
129.0,47.6288,0.3011
129.0,58.1743,0.3416
129.0,38.0033,0.3416
129.0,60.5248,0.2761
129.0,53.0519,0.3596
129.0,100.0562,0.3596
129.0,11.7686,0.7216
129.0,21.4709,0.7216
129.0,78.4618,0.7216
129.0,76.7626,0.7216
129.0,63.1269,0.7216
130.0,159.3989,0.1656
130.0,92.057,0.2866
130.0,36.8409,0.2936
130.0,60.9118,0.2936
130.0,173.693,0.2346
130.0,48.7083,0.2446
130.0,57.2189,0.2446
130.0,80.7666,0.2446
130.0,33.712,0.2446
130.0,71.8053,0.4321
130.0,58.0539,0.4321
131.0,99.4585,0.2041
131.0,101.8455,0.5086
131.0,26.4055,0.5086
131.0,87.1005,0.5086
131.0,86.1177,0.5086
132.0,92.3066,0.1665
132.0,81.2604,0.263
132.0,70.1445,0.263
132.0,44.1616,0.263
132.0,43.3503,0.4465
132.0,36.7865,0.4465
133.0,53.0377,0.131
133.0,106.265,0.1385
133.0,50.9828,0.1385
133.0,82.6831,0.1385
133.0,71.5996,0.1385
133.0,110.354,0.108
133.0,76.896,0.1475
133.0,92.1805,0.2085
133.0,6.8007,0.2085
133.0,93.2751,0.2085
133.0,99.4309,0.2085
133.0,52.4047,0.2085
133.0,55.0568,0.2085
133.0,67.7532,0.2085
133.0,54.5092,0.2085
133.0,55.7315,0.2085
133.0,42.1723,0.2085
133.0,193.1864,0.2085
133.0,97.0168,0.204
133.0,91.6106,0.204
133.0,119.7675,0.1955
133.0,97.1815,0.205
134.0,42.547,0.069
134.0,52.4238,0.1015
134.0,58.6941,0.1015
134.0,48.9923,0.1015
134.0,63.0099,0.1935
134.0,67.9577,0.1935
134.0,38.4708,0.2075
134.0,29.2746,0.2075
134.0,101.5603,0.2075
134.0,34.5398,0.2075
134.0,35.4295,0.2075
134.0,104.969,0.2075
134.0,90.1388,0.2075
134.0,96.4326,0.133
134.0,71.5437,0.1135
134.0,84.5059,0.057
134.0,58.5342,0.0445
134.0,66.6202,0.0135
134.0,28.3769,0.03
134.0,22.8528,0.03
134.0,16.5076,0.0435
134.0,93.5214,0.0435
134.0,69.9214,0.0295
134.0,151.0033,0.0295
134.0,156.5032,0.0295
134.0,60.7063,0.0295
134.0,67.7588,0.0295
134.0,166.0369,0.02
134.0,89.1361,0.02
134.0,82.0549,0.095
134.0,55.5,0.2625
134.0,73.0839,0.2625
134.0,74.3186,0.2625
134.0,140.5036,0.314
135.0,64.3467,0.2775
135.0,234.8111,0.2775
135.0,72.2011,0.2775
135.0,73.7462,0.186
135.0,149.413,0.211
135.0,141.5035,0.211
135.0,79.2465,0.211
135.0,97.6844,0.2655
135.0,148.5034,0.2655
135.0,89.8568,0.27
135.0,70.7549,0.27
135.0,94.6322,0.27
135.0,22.6108,0.27
135.0,118.7697,0.27
135.0,50.9166,0.208
135.0,107.4209,0.002
135.0,62.002,0.006
135.0,23.0326,0.0335
135.0,43.5,0.0335
135.0,50.3016,0.0335
135.0,55.0091,0.091
135.0,7.0711,0.091
135.0,132.1003,0.091
135.0,48.5103,0.091
135.0,8.0156,0.091
135.0,97.8174,0.091
135.0,26.1008,0.089
135.0,55.084,0.089
135.0,168.0476,0.089
135.0,62.2274,0.089
135.0,170.3555,0.089
135.0,54.8657,0.089
135.0,126.9212,0.1455
136.0,65.2993,0.0047
136.0,75.2396,0.0182
136.0,84.0788,0.0942
136.0,16.6208,0.0942
136.0,100.5199,0.0942
136.0,54.5206,0.0942
136.0,79.6273,0.1597
136.0,78.6384,0.4492
136.0,43.2897,0.4907
136.0,71.5891,0.4907
136.0,71.339,0.3587
136.0,24.5204,0.3742
136.0,27.2259,0.3742
136.0,59.4243,0.4087
136.0,51.0416,0.4592
136.0,68.0294,0.4992
136.0,81.6241,0.4992
136.0,19.4743,0.5697
136.0,24.1868,0.5697
136.0,58.809,0.5697
136.0,44.0454,0.5697
136.0,41.3824,0.5697
136.0,35.0,0.5697
136.0,87.9318,0.5402
136.0,47.1301,0.4552
136.0,50.4207,0.4192
136.0,79.6775,0.3822
136.0,53.1601,0.3822
136.0,89.4707,0.2442
136.0,121.1487,0.2667
136.0,67.309,0.2667
136.0,93.4893,0.2667
136.0,121.7631,0.0487
136.0,105.0762,0.0487
136.0,88.8608,0.0487
136.0,48.0885,0.0442
136.0,86.3148,0.0997
136.0,59.785,0.1177
136.0,82.4576,0.1177
136.0,110.92,0.1177
136.0,27.9016,0.1177
137.0,34.6302,0.1617
137.0,53.956,0.1617
137.0,177.0537,0.1617
137.0,90.7579,0.1602
137.0,135.1758,0.1602
137.0,254.0871,0.1602
138.0,101.115,0.2712
138.0,42.9913,0.2712
138.0,53.956,0.2712
138.0,79.6571,0.2712
138.0,13.6565,0.4237
139.0,112.5444,0.1662
139.0,31.004,0.1882
139.0,26.4764,0.1882
140.0,151.9581,0.1052
140.0,72.8577,0.1052
140.0,78.1425,0.1052
140.0,71.9253,0.1572
140.0,31.7844,0.1572
141.0,48.3141,0.2532
141.0,69.857,0.2532
142.0,77.5387,0.1347
142.0,61.5873,0.1347
142.0,220.5,0.1347
142.0,69.7316,0.1347
142.0,13.0863,0.0167
142.0,38.3275,0.0167
142.0,65.4714,-0.0118
142.0,75.0816,-0.0303
142.0,21.1009,-0.0403
142.0,30.6023,0.0422
142.0,39.0128,0.0422
142.0,56.932,0.0487
142.0,45.722,0.0487
142.0,70.0179,0.0487
142.0,99.0316,0.0552
142.0,31.4682,0.0552
142.0,30.7002,0.0552
142.0,61.792,0.0552
142.0,77.6611,0.0592
142.0,92.5648,0.0592
142.0,52.0024,0.3402
142.0,71.2776,0.3402
142.0,119.2361,0.3362
142.0,67.2402,0.3402
143.0,55.4617,0.2777
143.0,55.6103,0.2312
143.0,46.9308,0.2312
143.0,88.4604,0.2312
143.0,188.7651,0.2312
143.0,52.0433,0.2312
143.0,56.0022,0.2312
143.0,92.0014,0.2067
143.0,88.5056,0.1682
143.0,57.6303,0.1682
143.0,60.7968,0.1682
143.0,41.0761,0.1682
143.0,33.0,0.1682
143.0,103.0643,0.0752
144.0,115.2964,-0.0683
144.0,77.248,-0.0238
144.0,75.1083,-0.0238
144.0,137.99,-0.1093
144.0,65.1959,-0.1043
144.0,140.9113,-0.0168
144.0,105.5047,0.0647
144.0,92.1954,0.0862
144.0,45.8803,0.0862
145.0,116.2422,0.2152
145.0,66.2212,0.1872
145.0,19.4165,-0.0803
145.0,20.7183,-0.1808
145.0,91.1002,0.0362
145.0,11.4237,0.0362
145.0,41.5482,0.0362
146.0,50.6187,0.0901
146.0,88.6707,-0.0134
146.0,180.5997,0.3426
146.0,71.395,0.3426
146.0,10.8167,0.3426
146.0,28.8487,0.3426
146.0,74.6726,0.4036
146.0,36.4726,0.4036
146.0,44.8386,0.4036
147.0,127.5627,0.4981
147.0,51.4198,0.4981
147.0,63.8161,0.4981
147.0,46.0435,0.4981
147.0,82.7179,0.4981
147.0,71.2899,0.4201
147.0,44.3199,0.4201
147.0,51.6188,0.4201
147.0,79.3095,0.4201
147.0,41.5482,0.4201
148.0,21.5232,0.2221
148.0,68.884,0.2221
148.0,122.2957,0.3586
148.0,42.2404,0.3586
148.0,143.5009,0.3586
148.0,187.6706,0.3161
148.0,38.5811,0.3161
148.0,22.1416,0.2051
148.0,19.4743,0.2051
148.0,48.5026,0.2051
148.0,69.029,0.2586
148.0,52.469,0.2586
148.0,105.8017,0.2776
148.0,85.8429,0.2776
148.0,62.9484,0.2776
148.0,127.548,0.2776
148.0,111.9565,0.2776
148.0,79.6947,0.2776
148.0,133.874,0.2776
148.0,36.5,0.2776
148.0,56.6789,0.2776
148.0,85.1469,0.2776
148.0,77.5403,0.1606
148.0,75.804,0.1621
148.0,76.3217,0.1621
148.0,22.1923,0.1916
148.0,108.1157,0.1916
148.0,82.6075,0.1916
148.0,96.2938,0.1916
148.0,79.33,0.1916
148.0,68.0074,0.1916
148.0,75.015,0.1916
148.0,59.7704,0.1161
148.0,45.511,0.1581
148.0,63.8318,0.2141
148.0,39.3573,0.2141
148.0,62.0846,0.2141
148.0,47.4605,0.2141
148.0,58.5534,0.2141
149.0,66.8973,-0.0969
149.0,45.9837,-0.0969
149.0,27.0416,-0.0334
149.0,28.2312,0.2786
149.0,73.7055,0.2786
149.0,74.2159,0.2786
149.0,125.3924,0.2986
149.0,18.6682,0.2986
149.0,72.0156,0.2986
150.0,44.5337,0.1386
150.0,39.9249,0.1386
150.0,72.2305,0.1386
150.0,107.5941,0.0996
150.0,79.267,0.0996
150.0,84.257,0.2116
150.0,84.1487,0.1196
150.0,73.8394,0.1196
150.0,35.0321,0.1196
150.0,38.0132,0.4681
150.0,56.1805,0.4681
150.0,60.6671,0.4681
150.0,57.8468,0.4681
150.0,128.8148,0.4681
150.0,17.9234,0.4291
150.0,26.6177,0.4681
150.0,77.4661,0.4681
151.0,43.0465,0.2591
151.0,67.1361,0.2591
151.0,93.086,0.2886
151.0,53.3971,0.3621
152.0,139.866,0.0371
153.0,207.2993,0.1771
153.0,48.6338,0.1771
153.0,57.1183,0.1771
153.0,75.1332,0.1771
153.0,50.01,0.1056
153.0,103.2049,0.1056
153.0,49.8623,0.1056
153.0,42.5118,0.1056
153.0,70.9524,0.1056
153.0,6.8007,0.1056
153.0,80.6257,0.0786
153.0,86.7208,0.0786
153.0,111.0158,0.0786
153.0,52.9245,0.0786
153.0,88.5438,0.0751
153.0,41.0366,0.3651
153.0,38.1084,0.3651
153.0,107.6894,0.3651
153.0,16.9189,0.2981
153.0,56.7208,0.3131
153.0,48.8262,0.3131
153.0,86.5361,0.4211
153.0,99.5314,0.4811
153.0,66.2212,0.5746
153.0,88.8172,0.5746
153.0,37.855,0.5746
153.0,98.5114,0.5746
153.0,50.1523,0.5746
154.0,24.0416,0.2423
154.0,97.7471,0.2423
154.0,39.9656,0.2423
154.0,5.7009,0.2423
154.0,77.0016,0.2423
154.0,77.8412,0.2008
154.0,25.5196,0.2008
154.0,41.9315,0.1523
154.0,10.5119,0.1563
154.0,94.7589,0.1818
154.0,60.407,0.1818
154.0,122.6795,0.1818
154.0,53.7448,0.1818
154.0,39.0128,0.1818
154.0,82.2192,0.1818
154.0,40.2523,0.1933
154.0,57.4913,0.2253
154.0,55.4707,0.2253
154.0,42.9796,0.2718
154.0,74.2647,0.3048
154.0,51.923,0.3163
154.0,125.6155,0.3163
154.0,47.8017,0.3583
154.0,75.6439,0.1378
155.0,81.4079,0.1978
155.0,31.4841,0.1978
155.0,53.2189,0.1978
155.0,48.8365,0.1978
155.0,74.9083,0.1288
155.0,32.2684,0.0443
155.0,39.6295,0.0443
155.0,35.5844,0.0443
155.0,98.7244,0.0693
155.0,51.0025,0.1538
155.0,1088.3516,0.3358
155.0,55.491,0.3358
155.0,58.5769,0.3358
155.0,3.0414,0.3358
155.0,84.1204,0.3358
155.0,89.1586,0.3038
155.0,49.2392,0.1148
155.0,133.0122,0.1148
155.0,42.8544,0.1148
155.0,14.8661,0.1148
156.0,47.8774,0.1563
156.0,107.8239,0.1563
156.0,92.5338,0.1563
156.0,32.0156,0.1563
156.0,26.9072,0.1033
156.0,122.5612,0.1033
156.0,117.0235,0.1033
156.0,94.0651,0.1033
156.0,80.5761,0.1033
156.0,144.8741,0.1033
157.0,65.2993,0.1553
157.0,81.0015,0.1903
157.0,107.0047,0.1903
157.0,49.93,0.1903
157.0,92.4905,0.1878
157.0,95.2733,0.0813
157.0,112.3755,0.0353
157.0,107.5105,0.0353
157.0,74.4799,0.0868
157.0,60.5826,0.0873
157.0,43.4885,0.1008
157.0,60.3366,0.1008
157.0,77.7817,0.1008
157.0,12.3491,0.1008
157.0,76.4853,0.1008
157.0,61.502,0.3413
157.0,79.712,0.3413
157.0,23.7171,0.2313
157.0,65.4866,0.2313
157.0,3.1623,0.2918
157.0,57.2647,0.2713
157.0,36.2664,0.2538
158.0,65.5172,0.1468
158.0,79.5629,0.1468
158.0,65.622,0.1423
158.0,24.6272,0.1423
158.0,65.6087,0.1183
158.0,38.0132,0.1183
158.0,112.5,0.1183
158.0,56.5685,0.1183
158.0,125.3236,0.1878
158.0,33.4701,0.1878
158.0,69.9089,0.1878
159.0,162.1496,0.0983
159.0,105.9965,0.0983
159.0,75.5844,0.0983
159.0,76.6045,0.0983
159.0,58.9173,0.0983
159.0,101.7214,0.0983
159.0,51.3249,0.0983
159.0,159.7975,0.0943
159.0,85.3756,0.0943
159.0,43.1856,0.0808
159.0,102.06,0.0768
159.0,88.6411,0.1393
159.0,60.9262,0.0623
159.0,64.438,0.3173
159.0,46.5242,0.3173
159.0,62.2776,0.3173
161.0,50.0625,0.1572
161.0,35.3871,0.1572
161.0,12.0,0.1572
161.0,102.2595,0.1572
161.0,119.0011,0.1357
161.0,95.5314,0.1332
161.0,66.0019,0.1332
161.0,75.4255,0.0472
161.0,58.9936,0.0472
161.0,43.2926,0.0472
162.0,25.02,0.0382
162.0,48.3839,0.0427
162.0,173.4013,0.0812
162.0,60.3925,0.0812
162.0,15.8902,0.0812
162.0,112.0814,0.0812
162.0,16.3478,0.1767
162.0,68.5164,0.1767
162.0,10.1242,0.1802
162.0,71.8418,0.1722
162.0,61.2944,0.1217
162.0,57.7603,0.0722
162.0,75.7925,0.0917
162.0,63.9414,0.0917
162.0,84.5355,0.0917
163.0,26.4008,0.1392
163.0,66.7533,0.1392
163.0,58.8069,0.1392
163.0,140.788,0.1392
163.0,15.1327,0.1392
163.0,41.5271,0.1392
163.0,99.505,0.1392
163.0,89.3155,0.1392
163.0,90.1388,0.1392
163.0,43.5718,0.1102
163.0,21.9659,0.0267
163.0,57.4674,0.0267
163.0,16.14,0.0267
163.0,28.0401,0.0267
163.0,62.572,0.0957
163.0,42.0268,0.1467
163.0,49.2392,0.1467
163.0,147.2753,0.1467
163.0,97.4641,0.1467
163.0,105.1487,0.2332
163.0,69.6796,0.2507
163.0,104.7485,0.6357
163.0,34.7311,0.6357
163.0,32.9317,0.6357
164.0,54.5642,0.0257
164.0,105.5746,0.0882
164.0,95.0329,0.1787
164.0,108.6658,0.1787
164.0,57.4891,0.1787
164.0,50.6211,0.1787
164.0,85.3288,0.1787
164.0,57.9245,0.1622
164.0,24.6221,0.1622
164.0,16.7705,0.1457
164.0,45.853,0.1457
164.0,21.7083,0.1457
164.0,58.6366,0.0417
164.0,75.0417,0.0947
164.0,56.5442,0.0947
164.0,36.0451,0.0947
164.0,104.1393,0.1437
164.0,38.1182,0.1722
164.0,145.3109,0.2187
164.0,15.2398,0.2222
164.0,14.151,0.2467
164.0,139.2157,0.3567
164.0,109.5822,0.3567
164.0,65.0404,0.3567
164.0,78.0577,0.3522
164.0,45.2217,0.3522
165.0,69.78,0.133
165.0,55.109,0.077
165.0,58.1055,0.077
165.0,93.0013,0.0765
165.0,112.0279,0.062
165.0,13.7295,0.062
165.0,33.9559,0.062
165.0,95.6883,0.062
165.0,59.5336,0.062
165.0,17.0294,0.062
165.0,16.3783,0.053
165.0,62.452,0.053
165.0,30.3727,0.053
165.0,161.5008,0.053
165.0,41.7433,0.053
165.0,60.1041,0.053
165.0,34.6591,0.0585
165.0,45.2604,0.0805
165.0,61.5325,0.1435
165.0,21.691,0.2825
165.0,53.9838,0.2825
165.0,119.9604,0.2945
165.0,31.0161,0.2945
165.0,20.8087,0.2945
165.0,38.3308,0.36
166.0,114.0055,0.133
166.0,57.5847,0.166
166.0,52.7944,0.166
166.0,83.3847,0.166
166.0,42.4382,0.166
166.0,72.0069,0.166
166.0,108.462,0.166
166.0,36.2215,0.166
166.0,41.0488,0.159
166.0,18.0278,0.1435
166.0,130.5613,0.127
166.0,25.4951,0.069
166.0,30.4015,0.069
166.0,27.2259,0.275
166.0,83.8048,0.275
166.0,165.0651,0.275
166.0,81.6165,0.275
166.0,39.3192,0.275
166.0,72.8097,0.162
166.0,94.1608,0.162
166.0,89.0351,0.162
167.0,65.1556,0.1745
167.0,122.7538,0.1085
167.0,55.0091,0.0895
167.0,68.4854,0.0895
167.0,70.4716,0.0825
167.0,11.4018,0.0825
167.0,112.361,0.0825
167.0,27.0185,0.052
167.0,126.2785,0.0675
167.0,29.6816,0.173
167.0,14.1156,0.1735
167.0,49.135,0.1955
167.0,33.5336,0.1955
167.0,57.3629,0.125
167.0,15.5322,0.125
168.0,384.0963,0.2555
168.0,36.6742,0.147
168.0,22.8254,0.147
168.0,46.2088,0.1315
168.0,68.6167,0.1315
168.0,111.9431,0.1315
168.0,37.7127,0.106
168.0,47.0239,0.102
168.0,38.9391,0.076
168.0,94.2669,0.0835
168.0,103.2594,0.327
168.0,112.865,0.327
168.0,31.4006,0.086
168.0,48.3037,0.086
168.0,122.0092,0.086
168.0,215.3938,0.0785
169.0,80.5683,0.1325
169.0,25.0,0.1325
169.0,74.6676,0.1055
169.0,14.5602,0.0845
169.0,46.7787,0.0845
169.0,163.7834,0.0845
169.0,116.0711,0.0845
169.0,72.1543,0.047
169.0,41.003,0.0815
169.0,71.2057,0.0875
169.0,70.1231,0.0875
169.0,53.1907,0.3345
169.0,18.1728,0.3345
169.0,113.6354,0.3095
169.0,109.532,0.294
169.0,10.0,0.387
171.0,57.7862,0.122
171.0,155.2683,0.122
171.0,42.1456,0.122
171.0,70.1231,0.122
171.0,69.5701,0.122
171.0,26.9119,0.122
171.0,17.2192,0.122
171.0,83.0136,0.122
171.0,97.0,0.046
171.0,21.5,0.0785
171.0,11.4237,0.0785
171.0,65.2706,0.0785
171.0,33.3654,0.0785
171.0,114.9978,0.0785
171.0,27.1708,0.0785
171.0,34.6157,0.049
171.0,94.6177,0.049
171.0,32.6267,0.0195
171.0,67.9154,0.056
171.0,49.2164,0.117
171.0,9.6566,0.117
171.0,80.1639,0.117
171.0,36.5034,0.2055
171.0,49.6236,-0.021
172.0,61.7778,0.0785
172.0,67.9117,0.0785
172.0,37.5932,0.024
172.0,66.4078,0.153
172.0,56.4469,0.153
172.0,45.1248,0.153
172.0,34.6302,0.153
173.0,91.9239,0.0975
173.0,40.0281,0.0975
173.0,61.2883,0.0975
173.0,60.7454,0.214
174.0,75.1881,0.209
174.0,42.8632,0.209
174.0,51.4636,0.2235
174.0,30.6023,0.2235
174.0,53.0212,0.2235
174.0,41.9672,0.2235
174.0,50.6211,0.2235
174.0,87.1321,0.2235
174.0,163.0529,0.011
174.0,75.1066,0.0475
174.0,65.3242,0.0475
174.0,21.8289,0.2875
175.0,58.8558,0.1955
175.0,24.8244,0.1955
175.0,116.6898,0.1775
175.0,55.2268,0.1775
175.0,55.0818,0.1775
175.0,99.5904,0.1775
175.0,50.2245,0.122
175.0,86.7655,0.104
175.0,79.4292,0.121
175.0,74.3858,0.121
175.0,65.192,0.121
175.0,41.4638,0.121
176.0,5.2202,0.0751
176.0,38.8104,0.0751
176.0,16.3248,0.0751
176.0,80.1655,0.0751
176.0,127.3931,0.0751
176.0,33.5932,0.0751
176.0,145.833,0.3901
176.0,72.0781,0.3901
176.0,92.9422,0.3901
176.0,18.5068,0.3566
176.0,90.4268,0.3566
177.0,68.6913,0.2091
177.0,74.5453,0.2091
177.0,13.0863,0.2091
177.0,22.8528,0.2091
177.0,70.2157,0.1711
177.0,41.6473,0.1711
177.0,20.025,0.2086
177.0,55.0568,0.4721
177.0,49.5202,0.4721
177.0,44.2041,0.4721
177.0,62.566,0.3621
177.0,55.0205,0.3621
178.0,64.5,0.0651
178.0,79.712,0.0651
178.0,46.3816,0.0651
178.0,24.3516,0.0651
178.0,56.7737,0.0651
178.0,37.1652,0.0441
178.0,138.3808,0.0886
178.0,113.0177,0.0886
178.0,84.0134,0.0996
178.0,119.6432,0.1281
178.0,45.0999,0.1281
178.0,18.527,0.2561
178.0,41.7732,0.2561
178.0,14.3003,0.2561
178.0,80.0812,0.3536
178.0,27.9732,0.3536
178.0,69.7227,0.3536
178.0,43.203,0.3536
178.0,109.638,0.3536
178.0,70.2318,0.3536
178.0,79.0,0.3536
179.0,27.5,0.2416
179.0,23.7118,0.2416
179.0,54.4243,0.2416
179.0,71.6327,0.0796
179.0,64.2806,0.0601
179.0,62.9623,0.0356
179.0,61.6644,0.0916
179.0,48.5618,0.0916
179.0,62.6997,0.1016
179.0,33.5336,0.1016
179.0,31.004,0.1016
179.0,89.0505,0.1096
179.0,40.0281,0.2841
179.0,50.1523,0.2841
179.0,40.5123,0.2841
179.0,36.6947,0.2841
179.0,42.4264,0.2081
179.0,40.7707,0.2081
180.0,45.9619,0.1966
180.0,35.6721,0.2126
180.0,133.9944,0.2126
180.0,55.0364,0.2126
180.0,35.4401,0.2126
180.0,65.622,0.2126
180.0,74.7061,0.0341
180.0,77.0,0.0656
180.0,56.5796,0.1126
180.0,118.5169,0.1126
180.0,79.9531,0.1126
180.0,36.4177,0.3966
180.0,69.2261,0.3966
180.0,40.9207,0.3966
180.0,67.5074,0.3966
180.0,132.6216,0.3966
180.0,85.2115,0.3966
180.0,114.1271,0.3226
180.0,45.9619,0.3156
180.0,71.2776,0.3156
180.0,107.28,0.3156
180.0,113.2795,0.3156
181.0,57.0088,0.1366
181.0,82.9729,0.1366
181.0,84.2511,0.1366
181.0,89.244,0.0816
181.0,45.7739,0.0816
181.0,47.2784,0.0926
181.0,58.5854,0.1211
181.0,64.1327,0.2251
181.0,31.197,0.2251
181.0,82.6105,0.3716
181.0,46.5242,0.3716
181.0,72.1284,0.3716
181.0,50.324,0.3716
181.0,91.0824,0.7781
182.0,84.0773,0.1061
182.0,200.1599,0.1626
182.0,27.0185,0.1626
182.0,25.894,0.1626
182.0,28.7924,0.1626
182.0,32.2064,0.1586
183.0,111.4271,0.1946
183.0,47.0106,0.1896
183.0,71.5891,0.1766
183.0,31.1207,0.1766
183.0,95.1972,0.1766
183.0,35.7001,0.1766
183.0,28.3637,0.1766
183.0,73.2547,0.0461
183.0,34.6302,0.0446
183.0,25.3476,0.0446
183.0,66.9645,0.0136
183.0,45.2355,0.0136
183.0,26.5754,-0.0039
183.0,48.7647,-0.0039
183.0,118.0011,-0.0039
183.0,13.2853,0.0356
183.0,57.743,0.1256
183.0,46.9521,0.1936
183.0,56.0357,0.2516
183.0,125.077,0.3176
183.0,32.8976,0.3761
183.0,31.217,0.3761
184.0,63.1229,0.249
184.0,62.8371,0.249
184.0,44.0028,0.249
184.0,102.9138,0.249
184.0,45.511,0.249
184.0,100.6541,0.188
184.0,44.78,0.179
184.0,52.2015,0.179
184.0,59.6343,0.3695
184.0,96.6398,0.3695
185.0,83.506,0.258
185.0,58.2344,0.404
185.0,62.6039,0.404
185.0,25.9471,0.3245
185.0,56.0803,0.3245
185.0,109.2577,0.196
185.0,137.1022,0.196
185.0,35.9201,0.196
185.0,63.561,0.196
185.0,158.7018,0.196
185.0,121.6563,0.1625
185.0,80.025,0.1625
185.0,55.2268,0.1625
185.0,19.9249,0.1625
186.0,115.5173,0.3765
186.0,61.5081,0.3765
186.0,16.3248,0.3765
186.0,96.7187,0.3765
186.0,46.1736,0.3765
187.0,64.3448,0.1845
187.0,44.5786,0.1845
187.0,80.6381,0.105
187.0,61.9698,0.124
187.0,37.977,0.124
187.0,57.5196,0.124
187.0,4.6098,0.2895
187.0,67.2309,0.2895
187.0,57.1774,0.2895
187.0,36.3456,0.253
187.0,181.8969,0.253
187.0,72.5603,0.253
187.0,53.782,0.162
187.0,27.2259,0.162
187.0,71.486,0.162
188.0,44.9138,0.236
188.0,70.0,0.236
188.0,47.3973,0.236
188.0,92.7793,0.236
188.0,283.8706,0.236
188.0,114.6571,0.236
188.0,162.0933,0.0945
188.0,48.5232,0.0945
188.0,36.4177,0.0945
189.0,74.5268,0.1335
189.0,36.3112,0.1765
189.0,49.3077,0.1765
189.0,29.9666,0.1765
189.0,58.6963,0.1765
189.0,4.0311,0.1765
189.0,21.2603,0.1615
189.0,33.444,0.183
189.0,43.2926,0.183
189.0,80.514,0.199
189.0,77.8621,0.199
189.0,64.5,0.199
189.0,34.6302,0.199
189.0,45.2134,0.4955
190.0,65.192,0.3249
190.0,25.1048,0.3249
190.0,33.2415,0.5989
190.0,46.4462,0.5989
