eyemove/table5.assgNo,eyemove/table5.landingPos,eyemove/table5.pupilDiamLag
296.0,24.3311,0.0386
129.0,78.4618,0.7216
138.0,103.3683,0.2767
250.0,54.7083,0.3408
24.0,72.6722,0.1796
161.0,38.4708,0.1357
289.0,92.5122,0.3262
225.0,37.2324,0.4683
153.0,70.9524,0.1056
8.0,50.5025,0.3719
293.0,82.3787,0.2636
77.0,53.6773,0.447
155.0,133.0122,0.1148
261.0,151.1969,0.2834
296.0,11.0454,0.1356
30.0,114.3164,0.0989
236.0,79.0142,0.2216
275.0,49.135,0.1568
33.0,53.106,0.0079
194.0,82.5015,0.2781
248.0,19.6023,0.3283
78.0,31.8904,0.4735
136.0,48.9719,0.2667
242.0,45.722,0.1013
55.0,92.5,0.1079
334.0,167.5858,0.253
58.0,44.2832,0.2173
293.0,66.1098,0.1271
187.0,80.6381,0.105
312.0,33.2453,0.2508
192.0,71.402,0.0859
256.0,15.7877,0.2364
204.0,33.5596,0.3464
212.0,69.1556,0.0828
89.0,77.8621,0.9337
22.0,3.9051,0.0751
2.0,105.3055,0.092
30.0,125.504,0.1309
2.0,7.7782,0.092
215.0,54.1479,0.1708
43.0,42.0862,0.0467
155.0,31.4841,0.1978
206.0,91.4822,0.1279
293.0,179.4714,0.2401
31.0,124.287,0.1429
203.0,46.7467,0.2729
181.0,91.0824,0.7781
282.0,108.334,0.0847
289.0,78.339,0.2037
148.0,42.2404,0.3586
184.0,21.7083,0.3695
222.0,62.7475,0.1563
23.0,75.71,0.1296
95.0,64.2573,0.6921
61.0,30.0,0.1289
312.0,64.8845,0.2923
294.0,58.2001,0.6081
91.0,92.6499,0.0116
74.0,73.8241,0.6117
121.0,33.1436,0.2943
254.0,77.9647,0.2284
41.0,45.0694,0.2202
44.0,5.2202,0.2366
54.0,75.5414,0.1784
136.0,15.0083,0.0047
67.0,38.0296,2.9684
246.0,73.0154,0.4633
92.0,73.0068,1.5351
212.0,13.7295,0.4718
240.0,132.9069,-0.0204
324.0,67.0466,0.1637
215.0,11.8849,0.1708
66.0,45.0,0.1224
222.0,43.0639,0.0778
76.0,43.546,0.7267
15.0,84.4408,0.1233
79.0,37.769,1.5165
254.0,73.4456,0.2284
66.0,47.4473,0.1554
159.0,63.2317,0.1393
78.0,75.6902,1.4535
241.0,80.5559,0.5383
169.0,38.8909,0.047
91.0,95.2956,1.6806
37.0,55.1453,0.0103
321.0,73.1198,0.1057
237.0,93.7723,0.4061
189.0,70.7001,0.1235
22.0,32.9621,0.0271
46.0,1093.1255,0.5936
13.0,98.0204,0.2168
19.0,74.5268,0.3303
178.0,83.4865,0.0216
66.0,35.7246,0.1649
176.0,41.6473,0.0961
215.0,82.0549,0.4063
219.0,95.8449,0.0901
138.0,41.0,0.2647
212.0,148.0709,0.4368
261.0,76.0953,0.1824
309.0,43.9118,0.0647
321.0,64.5136,-0.0083
289.0,162.706,0.1522
306.0,9.6177,0.193
67.0,42.4647,2.9684
154.0,125.6155,0.3163
251.0,43.5488,0.2033
273.0,27.5545,0.1797
329.0,82.1736,-0.0505
2.0,64.3817,0.0935
183.0,125.077,0.3176
249.0,30.8302,0.2813
134.0,16.5076,0.0435
31.0,84.5931,0.2344
85.0,50.5594,0.4217
327.0,48.7263,0.1587
279.0,11.5434,0.1708
94.0,73.1642,3.2536
183.0,45.2355,0.0136
98.0,36.773,0.8376
125.0,225.6086,0.2953
61.0,77.5838,0.1259
70.0,16.5605,1.8894
73.0,73.3161,-0.3453
202.0,86.5592,0.6429
113.0,52.6047,0.406
276.0,16.568,0.1448
135.0,34.9178,0.211
206.0,143.0044,0.1279
286.0,80.0062,0.0837
155.0,58.5769,0.3358
83.0,70.5071,0.194
10.0,45.7957,0.2314
136.0,50.4207,0.4192
31.0,28.0179,0.1274
99.0,78.4618,0.9305
178.0,79.712,0.0651
308.0,15.2069,-0.0603
138.0,101.115,0.2712
98.0,69.7209,1.2396
84.0,25.1098,1.1967
136.0,67.0019,0.2912
61.0,79.5393,0.2339
72.0,164.6853,-0.0006
288.0,59.5084,0.1107
122.0,38.2688,0.3958
101.0,245.726,0.0565
134.0,94.921,0.1015
130.0,57.0811,0.4321
256.0,121.6737,0.3344
249.0,75.3011,0.2053
120.0,56.1894,0.2493
313.0,80.5047,0.3438
85.0,58.4508,-0.0108
307.0,4.0311,0.3547
164.0,38.1182,0.1722
61.0,98.2573,0.1259
278.0,60.1041,0.1733
319.0,68.7968,0.2427
149.0,57.3781,0.2241
287.0,60.5991,0.1267
267.0,65.2725,0.3002
129.0,111.6893,0.3416
197.0,69.3776,0.6825
107.0,50.01,0.4043
136.0,71.5891,0.4907
255.0,80.3508,0.1379
187.0,27.2259,0.162
86.0,84.7659,-0.5818
87.0,66.2118,1.9977
29.0,81.939,0.2059
101.0,118.6634,0.407
86.0,58.0775,0.7577
108.0,58.5769,0.3008
71.0,118.4926,2.7764
277.0,119.6547,0.1643
284.0,52.5214,0.1617
148.0,85.1469,0.2776
287.0,174.5716,0.1542
122.0,35.0036,-0.0077
60.0,70.3793,0.2639
111.0,33.0492,0.8115
213.0,54.1341,0.4968
194.0,80.7233,0.2781
111.0,101.7693,0.0925
30.0,123.0386,0.2094
5.0,27.7849,0.0265
89.0,1010.9457,0.9212
122.0,98.6015,0.1218
333.0,16.6208,0.082
6.0,43.5029,0.126
61.0,110.6097,0.0979
291.0,13.6015,0.2812
329.0,81.1942,0.2015
52.0,30.5655,0.1986
276.0,57.4543,0.1533
134.0,28.3769,0.03
159.0,46.5242,0.3173
284.0,98.0459,0.3797
306.0,36.0174,0.2265
204.0,70.1088,0.3229
105.0,53.4462,0.2183
161.0,119.0011,0.1357
167.0,14.1156,0.1735
311.0,64.0078,0.1767
168.0,31.4006,0.086
136.0,59.785,0.1177
308.0,59.1354,0.2507
43.0,19.2354,0.0467
312.0,140.0152,0.0843
79.0,99.6895,-0.5825
31.0,50.1224,0.2389
134.0,156.5032,0.0295
97.0,118.0381,0.2646
37.0,40.1404,0.1803
221.0,43.909,0.7051
294.0,172.3231,0.2606
315.0,50.9755,0.3013
172.0,23.7539,0.199
185.0,76.6551,0.1335
133.0,54.5092,0.2085
108.0,41.9076,0.1708
183.0,29.5169,0.3466
38.0,62.5,0.0418
282.0,120.9483,0.1757
262.0,138.4783,0.5452
148.0,57.717,0.3006
258.0,46.0353,0.2369
42.0,37.4066,0.1567
238.0,63.7672,0.3266
209.0,16.6208,0.6398
240.0,81.5751,0.0246
10.0,89.4218,0.0639
169.0,64.0703,0.1325
2.0,21.1896,0.0985
200.0,26.4433,0.1795
98.0,95.8188,-0.8904
85.0,11.4018,1.2187
251.0,47.9505,0.2033
167.0,49.135,0.1955
289.0,101.2978,0.2587
242.0,14.5344,0.1123
289.0,91.7074,0.1792
90.0,70.2353,0.7377
79.0,83.1865,1.5165
42.0,80.9568,0.0462
256.0,62.2435,0.3804
29.0,66.1154,0.2099
55.0,108.4827,0.1023
318.0,56.1805,0.3022
82.0,34.9285,2.582
33.0,247.5081,0.0489
41.0,56.5796,0.3377
135.0,48.5103,0.091
136.0,24.0832,0.2667
317.0,173.5259,0.1487
142.0,126.5356,0.2367
74.0,98.5051,0.5577
66.0,77.9888,0.1859
93.0,29.77,2.9916
179.0,51.1297,0.0071
236.0,96.0013,0.1806
43.0,149.5502,0.2327
314.0,2.0616,0.5893
194.0,49.1172,0.179
227.0,84.7732,0.0417
281.0,32.0039,0.1047
265.0,82.1523,0.0902
47.0,76.6893,0.1426
157.0,23.7171,0.2313
197.0,39.5885,0.1795
33.0,73.1471,-0.0086
153.0,37.855,0.5746
240.0,31.3249,0.1456
203.0,62.5979,0.0984
104.0,85.0,0.3893
164.0,172.4739,0.3642
280.0,99.5615,0.1852
204.0,63.4606,0.4074
151.0,67.1361,0.2591
221.0,77.9295,0.7011
290.0,139.5896,0.1402
167.0,70.4716,0.0825
135.0,107.4209,0.002
321.0,55.8144,0.3742
167.0,68.1487,0.052
289.0,29.6057,0.2037
153.0,31.4086,0.3651
224.0,118.0265,0.4978
265.0,85.213,0.2142
90.0,103.1855,0.5647
274.0,17.7553,0.1748
44.0,58.4059,0.0956
136.0,84.9264,0.1977
336.0,102.5305,0.1465
336.0,31.1448,0.283
289.0,43.5259,0.2587
194.0,131.1154,0.248
240.0,23.2648,-0.0404
303.0,106.3015,0.1525
135.0,55.084,0.089
125.0,117.3882,0.1753
227.0,72.5827,0.0652
336.0,25.632,0.1315
131.0,18.6078,0.1791
293.0,37.7359,0.3266
187.0,70.7478,0.124
54.0,69.029,0.3754
156.0,47.8774,0.1563
5.0,57.3956,0.1215
64.0,124.7808,0.2449
68.0,27.4089,2.2879
102.0,14.8071,0.068
24.0,38.7072,0.0681
329.0,69.0652,-0.0505
52.0,60.1519,0.1646
99.0,139.7507,0.534
187.0,97.4025,0.12
135.0,72.5155,0.231
171.0,103.9423,0.1165
255.0,48.2312,0.2699
46.0,79.1344,0.3311
31.0,98.2102,0.1359
248.0,30.5164,0.3053
162.0,14.6031,0.1802
165.0,17.0294,0.062
222.0,28.1514,0.0818
311.0,45.6508,0.1277
64.0,41.9762,0.2454
85.0,64.9038,1.3232
284.0,169.6209,0.1387
183.0,31.217,0.3761
159.0,110.5226,0.1433
207.0,106.0047,0.0144
12.0,7.5166,0.2978
142.0,92.5648,0.0592
178.0,79.0,0.3536
101.0,138.7813,0.278
312.0,75.5066,0.2118
324.0,52.8441,0.1637
41.0,116.4302,0.3222
159.0,64.438,0.3173
133.0,69.5072,0.0395
119.0,38.1215,0.3603
4.0,57.1074,0.147
29.0,41.9672,0.2099
274.0,33.1059,0.0663
287.0,84.5059,0.1412
83.0,70.0286,0.19
289.0,132.0019,0.1792
114.0,37.1618,0.29
209.0,21.9829,0.2713
23.0,79.8389,0.2406
132.0,100.6007,0.4465
234.0,26.7255,0.2236
223.0,24.5204,0.5463
40.0,59.5756,0.1187
270.0,39.5601,0.1882
183.0,66.9645,0.0136
207.0,59.3507,0.4069
38.0,51.6236,0.1693
225.0,151.2457,0.0883
48.0,51.87,0.2496
209.0,48.1923,0.2713
122.0,103.7413,0.2633
308.0,57.639,-0.0043
57.0,28.1114,0.1739
165.0,20.8087,0.2945
159.0,63.3285,0.0903
213.0,45.7056,0.3253
14.0,101.789,0.5623
254.0,44.9472,0.2469
91.0,102.7485,0.0316
145.0,12.3491,-0.1383
157.0,97.4705,0.3413
295.0,81.8841,0.2236
267.0,52.6165,0.5592
328.0,109.9147,0.0482
33.0,57.0351,0.0489
276.0,56.6414,0.0183
293.0,276.8542,0.1086
131.0,14.6373,0.5086
24.0,17.4642,0.1796
321.0,83.5539,-0.0083
14.0,93.2269,0.1298
99.0,14.9164,0.273
165.0,112.0279,0.062
27.0,143.6323,0.1469
123.0,118.0614,0.3633
48.0,82.7602,0.1176
285.0,33.6341,0.2822
9.0,45.5,0.1059
135.0,89.8568,0.27
153.0,48.8262,0.3131
142.0,99.0316,0.0552
165.0,16.3783,0.053
317.0,94.6177,0.1732
317.0,100.8067,0.1717
110.0,39.3732,0.007
18.0,31.6623,0.1978
187.0,35.107,0.2895
332.0,63.5,0.1515
33.0,70.8961,0.1929
276.0,7.0711,0.3343
289.0,78.3661,0.3212
31.0,62.3939,0.2389
134.0,54.8293,0.2625
81.0,2.6926,0.345
219.0,81.5,0.7766
181.0,72.7083,0.7781
72.0,90.118,-0.0006
226.0,43.6835,0.6053
176.0,127.3931,0.0751
57.0,14.5774,0.1729
86.0,33.444,3.0962
150.0,56.1894,0.1196
73.0,52.0024,0.2277
289.0,135.1814,0.2842
59.0,66.5301,0.4009
150.0,65.1345,0.1386
110.0,5.0249,0.142
87.0,112.3488,1.7037
29.0,114.5535,0.1529
281.0,50.5,0.1737
173.0,140.8128,0.2565
289.0,46.9707,0.2587
176.0,80.1655,0.0751
256.0,49.5101,0.2254
176.0,72.0781,0.3901
289.0,114.4771,0.1792
58.0,69.6312,0.2394
318.0,63.0714,0.1782
143.0,41.0761,0.1682
102.0,49.7695,0.237
74.0,126.8592,0.9047
238.0,16.7108,0.1281
276.0,45.7056,0.0183
251.0,52.7565,0.3358
321.0,55.8614,0.2282
280.0,33.738,0.1327
136.0,27.2259,0.3742
301.0,97.9617,0.115
325.0,84.9779,0.1442
110.0,96.2873,0.71
175.0,86.7655,0.104
91.0,62.5,0.6906
119.0,67.5666,0.3603
74.0,69.5288,0.5532
129.0,54.0393,0.3011
300.0,93.484,0.0885
22.0,22.3215,0.0696
191.0,38.5389,0.0939
277.0,61.6604,0.1643
117.0,99.9162,0.4406
120.0,32.8101,0.2893
12.0,33.8711,0.2978
41.0,11.8849,0.1167
12.0,82.4212,0.2373
12.0,40.302,0.3083
289.0,113.853,0.3152
284.0,224.3931,0.1497
102.0,18.7216,0.3265
106.0,94.2444,0.5288
85.0,83.0692,-0.2753
23.0,10.5475,0.1351
135.0,170.3555,0.089
162.0,51.5218,0.1802
103.0,58.2344,0.361
70.0,21.36,2.0074
286.0,31.8473,0.1072
98.0,61.5833,0.0441
133.0,55.7315,0.2085
131.0,86.1177,0.5086
153.0,39.0512,0.0531
306.0,93.3769,0.1875
78.0,111.7721,1.764
225.0,122.1966,0.1113
18.0,82.8689,0.1138
99.0,48.8109,0.275
227.0,45.8394,0.1602
142.0,85.5716,0.2282
124.0,85.1029,0.0978
180.0,40.9207,0.3966
334.0,6.3246,0.253
289.0,33.6341,0.3212
308.0,29.6184,0.0122
190.0,46.4462,0.5989
127.0,33.0492,0.7386
183.0,35.0464,0.1946
178.0,119.6432,0.1281
94.0,20.8926,1.5631
291.0,95.0842,0.2497
79.0,50.2021,1.407
306.0,47.5421,0.4725
302.0,120.1041,0.258
328.0,90.5345,0.2647
25.0,119.3241,0.1441
59.0,44.1475,0.4009
47.0,424.7838,0.2081
274.0,24.4387,0.2288
286.0,79.853,0.3162
289.0,25.2438,0.2227
30.0,53.033,0.2094
289.0,93.7257,0.2137
78.0,78.3135,0.6525
134.0,75.6257,0.1935
92.0,39.7398,3.3196
136.0,100.5199,0.0942
133.0,53.0377,0.131
204.0,96.7471,0.4074
183.0,64.4302,0.3176
163.0,105.1487,0.2332
178.0,44.5,0.2071
227.0,143.2655,0.1602
287.0,65.5305,0.2357
229.0,76.1003,0.0282
127.0,48.2597,0.3086
4.0,20.2485,0.556
98.0,7.0178,0.0771
81.0,91.5765,2.157
227.0,78.5016,0.0707
231.0,66.4831,0.3127
261.0,41.1005,0.3369
234.0,48.3141,0.1871
219.0,108.9151,0.1586
42.0,67.5,0.1102
332.0,27.0601,0.522
92.0,34.1797,2.7606
153.0,7.1063,0.1771
108.0,73.1095,0.2633
30.0,3.9051,0.0989
100.0,34.1321,-0.1215
43.0,67.4036,0.0362
43.0,74.5252,0.1837
179.0,23.7118,0.2416
98.0,94.7259,-0.3369
131.0,99.4585,0.2041
52.0,41.4367,0.1356
250.0,19.0066,0.3408
184.0,44.0028,0.249
130.0,140.788,0.0136
321.0,41.6803,0.2592
65.0,32.8824,0.0969
255.0,46.9068,0.2699
4.0,140.0571,0.227
240.0,54.4518,0.1181
28.0,57.9159,0.1294
83.0,57.5782,0.3655
28.0,77.5145,0.0039
91.0,75.4404,1.1076
158.0,38.0132,0.1183
286.0,119.7299,0.2047
215.0,63.1506,0.2583
9.0,34.0331,0.2469
107.0,297.8532,0.3018
206.0,42.3615,0.1279
183.0,34.6302,0.0446
166.0,174.1845,0.106
304.0,19.906,0.1815
169.0,74.6676,0.1055
156.0,80.5761,0.1033
44.0,73.1095,0.2366
200.0,36.1179,0.1795
290.0,30.104,0.1402
22.0,35.5844,0.0756
102.0,70.5762,0.237
148.0,74.027,0.3006
159.0,100.1212,0.1433
253.0,13.9014,0.3684
30.0,42.5,0.1279
210.0,60.4669,0.1893
328.0,105.3008,0.0482
78.0,72.1561,1.4375
5.0,93.5053,0.1215
293.0,165.8327,0.1456
17.0,31.8944,0.1968
147.0,44.3199,0.4201
312.0,34.442,0.2333
259.0,43.9005,0.2004
174.0,53.0212,0.2235
279.0,172.3463,0.1308
125.0,34.5579,0.3628
287.0,57.0548,0.2002
11.0,85.821,0.0854
297.0,112.0402,0.1476
334.0,65.4313,0.3185
193.0,18.4391,0.5514
289.0,105.7178,0.1557
113.0,98.1759,0.164
61.0,16.4924,0.0874
212.0,74.6324,0.1558
130.0,63.3482,0.3241
116.0,125.001,0.6371
263.0,52.0865,0.2802
306.0,31.504,0.4915
41.0,75.5017,0.1167
42.0,38.3047,0.0957
239.0,46.6181,0.1136
254.0,47.0239,0.2469
163.0,23.2648,0.0162
309.0,69.6419,0.1632
73.0,42.5353,1.8012
315.0,66.4267,0.2823
320.0,43.4885,-0.0013
91.0,49.8197,1.0896
336.0,62.7714,0.0005
239.0,47.7598,0.1806
96.0,82.7118,1.1741
26.0,84.7172,0.2769
308.0,53.1507,0.2347
306.0,13.4629,0.5105
287.0,198.6416,0.1727
335.0,105.201,0.111
74.0,18.8215,0.2517
79.0,21.783,1.407
250.0,51.5388,0.3408
306.0,62.7236,0.4725
306.0,135.5332,0.1875
157.0,107.0047,0.1903
219.0,80.0391,0.0596
289.0,41.7433,0.2092
229.0,86.5014,0.3012
95.0,69.1466,0.4576
123.0,33.6823,0.2128
202.0,80.7357,0.6429
144.0,63.0496,0.1437
177.0,62.566,0.3621
136.0,50.636,0.0047
182.0,27.5045,0.0736
313.0,66.3363,0.3438
225.0,72.6808,0.9318
203.0,66.017,0.1749
173.0,54.5711,0.2565
280.0,45.31,0.2297
94.0,40.1622,3.2536
102.0,69.7227,-0.0835
70.0,67.6757,0.3729
22.0,72.0642,0.1421
334.0,31.217,0.3105
167.0,49.1452,0.114
321.0,73.6699,0.3742
78.0,46.3276,1.525
309.0,41.0,0.2387
255.0,59.5756,0.5094
134.0,35.4295,0.2075
151.0,43.0465,0.2591
304.0,124.6966,0.1205
164.0,48.0416,0.1787
15.0,116.182,0.4488
327.0,50.3115,0.1672
1.0,21.006,0.3045
319.0,83.2541,0.0057
284.0,122.083,0.3797
164.0,108.6658,0.1787
190.0,55.7584,0.1989
22.0,161.3103,0.1391
169.0,25.0,0.1325
37.0,117.8442,0.0908
159.0,76.9708,0.1393
96.0,95.1236,2.7591
182.0,45.0694,0.0526
293.0,40.025,0.2401
57.0,90.8433,0.1308
101.0,6.5765,0.0565
185.0,109.2577,0.196
187.0,66.7083,0.0015
183.0,71.5891,0.1766
149.0,83.4641,0.2911
177.0,74.0304,0.2546
315.0,4.4721,0.2028
144.0,75.8765,-0.0238
185.0,69.0797,0.404
34.0,25.9326,0.2768
10.0,62.7415,0.0639
34.0,62.2133,0.3018
34.0,41.1886,0.3893
153.0,66.2212,0.5746
230.0,47.9009,0.5327
76.0,37.8319,1.3177
78.0,89.6939,1.7875
17.0,93.6496,0.2003
60.0,42.5441,0.2724
103.0,142.1487,0.1335
206.0,81.4325,0.0869
219.0,95.9231,0.1586
65.0,28.1114,0.1609
300.0,56.943,0.19
247.0,78.578,0.2848
286.0,82.6378,0.3162
68.0,28.64,2.3504
137.0,154.6302,0.1432
324.0,69.2261,0.4497
298.0,125.6433,0.2531
24.0,7.5,0.1296
316.0,124.8249,0.6683
117.0,113.6101,0.2636
68.0,13.4629,2.3504
103.0,82.5379,0.3965
226.0,47.5946,0.1933
145.0,20.7183,-0.1808
289.0,25.894,0.1172
203.0,119.6349,0.1124
102.0,8.2006,0.3265
66.0,133.7881,0.1859
325.0,26.7255,0.4577
129.0,127.6411,0.3596
238.0,64.3817,0.1816
308.0,24.4591,-0.0603
176.0,18.5068,0.3566
236.0,32.28,0.3791
165.0,59.5336,0.062
145.0,82.8734,-0.0228
22.0,8.1394,0.0756
153.0,16.9189,0.2981
219.0,132.0701,0.1586
189.0,34.6302,0.199
251.0,49.0026,0.3358
110.0,107.5419,0.142
78.0,84.4541,1.525
336.0,30.5369,-0.0165
269.0,57.3062,0.1937
258.0,74.6358,0.1074
166.0,30.4015,0.069
189.0,71.6955,0.0355
18.0,39.08,0.1538
289.0,58.9513,0.2137
146.0,40.3887,0.0596
104.0,95.0789,0.3893
123.0,63.8318,0.2338
301.0,32.311,0.279
135.0,20.1556,0.188
158.0,69.9089,0.1878
74.0,40.0031,-0.3683
139.0,69.5072,0.1882
242.0,27.9508,0.1883
188.0,48.5232,0.0945
293.0,223.2023,0.0661
321.0,56.6591,-0.0083
104.0,40.6356,0.3893
180.0,13.5093,0.2701
155.0,52.6165,0.1093
181.0,77.2528,0.0811
42.0,79.6006,0.1567
106.0,90.5677,0.2018
148.0,56.626,0.3006
153.0,112.7885,0.0971
217.0,32.5346,0.4871
280.0,65.0942,0.2297
32.0,74.2462,0.1034
136.0,46.5027,0.2142
295.0,76.5278,0.1611
204.0,66.6202,0.3464
109.0,59.3043,0.5365
65.0,11.2361,0.0969
50.0,67.574,0.2126
77.0,112.3054,0.447
65.0,74.7412,0.0969
35.0,14.2302,0.4623
198.0,74.8131,0.304
187.0,71.8766,0.2895
47.0,54.0948,0.0841
98.0,34.3111,-0.1939
226.0,89.8109,0.0293
153.0,56.7208,0.3131
167.0,100.1012,0.052
168.0,38.9391,0.076
168.0,138.3618,0.106
197.0,74.6358,0.1191
127.0,41.3038,0.3086
134.0,67.9577,0.1935
166.0,130.5613,0.127
135.0,113.3589,0.186
240.0,26.3059,0.1201
174.0,41.9672,0.2235
8.0,83.7929,0.2524
163.0,28.0401,0.0267
225.0,41.3793,0.1033
78.0,42.7112,1.525
25.0,117.0171,0.2001
304.0,130.5421,0.122
306.0,84.5015,0.1755
328.0,76.1003,0.0482
81.0,98.732,1.15
119.0,90.7965,0.3603
58.0,82.5651,0.2718
307.0,13.7568,0.1477
253.0,69.5881,0.0559
313.0,85.6519,0.3438
304.0,21.8289,0.348
75.0,123.0041,-0.1378
248.0,42.003,0.2298
157.0,65.4866,0.2313
312.0,69.2604,0.2118
133.0,99.4309,0.2085
277.0,115.2443,0.1643
274.0,11.5109,0.1063
321.0,23.817,0.1612
165.0,13.7295,0.062
208.0,14.6373,0.6353
333.0,59.5189,0.082
75.0,16.1941,0.2372
3.0,34.0037,0.3395
81.0,3.6401,2.451
137.0,53.956,0.1617
304.0,39.4271,0.1625
54.0,96.9665,0.2758
78.0,29.4109,0.9425
153.0,88.5438,0.0751
155.0,35.5844,0.0443
77.0,89.6172,0.9995
287.0,92.2727,0.1342
175.0,116.6898,0.1775
112.0,63.3285,-0.0275
66.0,177.0113,0.2954
271.0,48.9311,0.3302
22.0,10.0,0.1326
223.0,63.7201,0.5463
150.0,72.2305,0.1386
150.0,56.1805,0.4681
93.0,14.5774,1.4766
275.0,94.4788,0.1568
156.0,26.9072,0.1033
104.0,59.5021,0.4803
132.0,73.5833,0.55
297.0,48.0937,0.1461
148.0,143.5009,0.3586
327.0,51.6236,0.5022
329.0,61.8971,0.0465
181.0,59.6196,0.0756
165.0,45.2604,0.0805
124.0,66.5676,0.1143
94.0,37.0742,1.9266
204.0,58.7133,0.3464
264.0,53.9073,0.1682
169.0,136.5586,0.0845
258.0,106.2544,0.4249
110.0,105.8702,0.007
324.0,111.7195,0.4497
178.0,109.638,0.3536
34.0,51.1566,0.3893
194.0,102.0025,0.212
278.0,25.6223,0.1903
135.0,234.8111,0.2775
256.0,49.5908,0.2364
130.0,91.4686,0.1741
74.0,44.0369,-0.8588
162.0,95.3362,0.1767
111.0,28.2179,0.374
280.0,131.123,0.2297
225.0,77.719,0.9318
253.0,3.3541,0.0734
154.0,52.6711,0.3583
185.0,158.7018,0.196
33.0,155.8541,0.1229
121.0,219.3245,0.2943
192.0,15.9452,0.0859
316.0,98.6978,0.3988
78.0,28.178,-1.206
278.0,23.2863,0.1788
52.0,48.9004,0.0946
289.0,98.5089,0.1522
182.0,32.2064,0.1586
123.0,90.7083,0.2128
296.0,39.1472,0.1206
62.0,71.5629,0.0904
284.0,193.5439,0.2257
73.0,1105.6322,-0.3453
64.0,76.4281,0.3014
282.0,112.7752,0.1757
272.0,29.4151,0.1952
315.0,75.5017,0.2023
307.0,48.013,0.3547
3.0,40.5123,0.2915
254.0,56.2228,0.1764
155.0,3.0414,0.3358
268.0,47.1832,0.1077
111.0,143.8376,0.2685
225.0,91.6965,0.3013
294.0,137.2953,0.6081
183.0,48.7647,-0.0039
223.0,38.461,0.4398
212.0,71.5891,0.4718
57.0,108.6393,0.0259
173.0,40.0281,0.0975
48.0,79.1344,0.2496
180.0,69.0254,0.1126
72.0,64.0078,-0.1566
303.0,18.3371,0.328
299.0,225.6419,0.043
292.0,88.5113,0.1286
93.0,75.3127,1.3871
181.0,82.9729,0.1366
37.0,125.7945,-0.0422
216.0,79.8326,0.1151
266.0,50.01,0.0437
203.0,27.7714,0.2184
298.0,125.3994,0.2531
166.0,48.7545,0.275
22.0,210.5148,0.1671
177.0,55.0568,0.4721
61.0,56.1894,0.2874
229.0,194.0522,0.0847
65.0,57.7862,0.1709
168.0,112.865,0.327
138.0,48.013,0.2902
266.0,44.0596,0.0437
157.0,57.2647,0.2713
134.0,71.5437,0.1135
304.0,48.3141,0.0915
24.0,19.78,0.1796
210.0,67.5814,0.2853
327.0,25.5539,0.1587
134.0,63.0099,0.1935
148.0,79.6947,0.2776
2.0,42.0862,0.203
52.0,91.9959,0.0766
6.0,9.8615,0.101
2.0,70.2157,0.1745
134.0,74.3186,0.2625
303.0,61.8466,0.1525
82.0,111.298,2.582
315.0,48.2131,0.0173
223.0,32.3805,0.4398
91.0,22.2036,2.4076
225.0,86.077,0.2003
17.0,90.7965,0.2083
94.0,53.9004,1.1616
329.0,57.5196,0.152
43.0,46.8855,0.2327
163.0,6.265,0.0592
278.0,55.0114,0.2133
231.0,86.0262,0.2697
215.0,61.1658,0.2843
78.0,29.0,-0.1365
259.0,88.278,0.1259
68.0,16.5529,2.3504
320.0,41.6083,0.1647
97.0,81.5015,1.7931
227.0,15.8114,0.1602
150.0,70.0928,0.1386
21.0,103.0049,0.0971
43.0,83.9598,0.0467
166.0,25.4608,0.162
163.0,140.788,0.1392
279.0,96.0325,0.1708
242.0,47.2705,0.1883
84.0,45.5439,1.8407
98.0,118.8465,0.7796
3.0,112.0279,0.088
133.0,82.6831,0.1385
166.0,25.6223,0.269
179.0,21.2603,0.3516
107.0,60.9118,0.4043
129.0,26.1008,0.1166
11.0,148.5842,0.0634
284.0,106.0189,0.3797
94.0,49.366,1.9266
180.0,93.9601,0.0921
224.0,59.5189,0.0753
179.0,56.9956,0.0261
21.0,81.7588,0.1611
106.0,111.6356,0.2153
192.0,42.5735,0.0859
61.0,82.8025,0.0874
293.0,93.3515,0.0661
149.0,45.9837,-0.0969
212.0,84.5946,0.4353
155.0,64.5174,0.3358
289.0,98.5,0.1172
227.0,102.1812,0.1602
328.0,105.5959,0.1687
212.0,16.7631,0.3783
164.0,49.5101,0.3642
226.0,10.0623,0.0293
90.0,80.7001,1.4802
135.0,44.071,0.211
4.0,35.0143,0.147
286.0,2.5,0.2052
142.0,52.0024,0.3402
221.0,84.4304,0.1451
54.0,76.6893,0.3754
202.0,105.5888,0.4174
304.0,38.3275,0.0915
7.0,115.2931,0.5104
256.0,92.2659,0.2364
61.0,82.0686,0.1029
103.0,51.0,0.248
287.0,75.5414,0.1412
200.0,65.192,0.2751
33.0,134.9907,0.1819
75.0,117.824,-0.2753
130.0,6.5192,0.1296
136.0,53.0212,0.3262
293.0,112.969,0.0471
229.0,41.2311,0.1432
165.0,29.7532,0.0585
135.0,67.3684,0.2645
132.0,103.7039,0.4465
12.0,96.199,0.7158
288.0,52.6711,0.2302
113.0,91.1002,0.164
149.0,57.3149,-0.0854
274.0,75.7314,0.9383
89.0,99.9162,0.9212
226.0,421.0701,0.1933
28.0,44.5253,0.1294
45.0,80.7419,0.0686
69.0,37.6431,1.5854
213.0,48.3865,0.0703
227.0,63.8788,0.2442
