V35,V38,class
0.649476,1.0,0
-1.19728,0.95,0
10.328,0.197222,0
-3.15895,0.269444,0
0.0044926,0.261111,0
-2.74499,0.163889,0
3.89373,1.0,0
-5.87378,0.111111,0
3.24386,0.585417,0
0.291514,0.480556,0
-0.123279,0.608333,0
2.69623,0.266667,0
11.0084,0.352778,0
8.2948,0.102083,0
11.4109,0.203125,0
9.52899,0.402778,0
-1.80528,0.161111,0
-5.9428,0.852083,0
4.40273,1.0,0
-5.57117,0.466667,0
2.2283,0.558333,0
-4.25521,0.133333,0
-3.3519,0.238889,0
-4.9646,0.105556,0
1.62906,0.405556,0
1.15494,0.263889,0
2.64716,0.211111,0
-6.79547,0.275,0
4.54384,0.783333,0
6.47277,0.338889,0
-1.5212,0.145833,0
-4.97773,0.358333,0
-4.72718,0.354167,0
3.54808,0.341667,0
1.21093,0.664583,0
0.0912308,0.219444,0
10.0164,0.505556,0
0.524552,0.538889,0
-0.773606,0.6125,0
0.323306,0.2125,0
-0.26091,0.188889,0
0.666049,0.152083,0
1.89924,0.233333,0
1.65718,0.119444,0
-1.73857,0.294444,0
0.526542,0.529167,0
8.11255,0.0416667,0
2.8815,0.43125,0
3.1886,1.0,0
-1.9422,0.235417,0
6.44175,0.683333,0
34.5425,0.172917,0
6.35259,0.397917,0
-8.69127,0.5,0
2.92786,0.35,0
1.02843,0.147222,0
-0.659344,0.409375,0
4.04591,0.125,0
15.2068,0.269444,0
-2.72653,0.136111,0
1.87193,0.341667,0
10.6588,0.179167,0
-0.20636,0.0805556,0
-3.00326,0.715625,0
-1.03528,0.0520833,0
3.21337,0.0666667,0
0.988802,0.169444,0
3.7251,0.0625,0
-1.63516,0.425,0
6.63999,0.169444,0
6.86121,0.269444,0
-2.51918,0.0916667,0
0.0229702,0.225,0
4.50786,0.455556,0
0.288847,0.683333,0
3.68772,0.511111,0
-1.71409,0.219444,0
9.10971,0.191667,0
0.866545,0.411111,0
-5.39232,0.172222,0
-4.97165,0.291667,0
-0.289694,0.125,0
-0.418436,0.616667,0
1.74847,0.188889,0
1.46734,0.408333,0
1.24131,0.772917,0
0.195885,0.146875,0
2.42057,0.56875,0
-9.59224,0.163889,0
1.92129,0.230556,0
11.7136,0.440625,0
-1.97601,0.0861111,0
-0.999933,0.783333,0
26.9933,0.994444,0
-0.464368,0.26875,0
-4.4733,0.16875,0
-7.729,0.341667,0
0.342554,0.15,0
3.82343,0.1625,0
3.26059,0.10625,0
-1.5121,0.172222,0
0.207467,0.127083,0
4.25608,0.104167,0
-0.135509,0.235417,0
1.97357,0.186111,0
1.98919,0.69375,0
17.5153,0.427778,0
4.38143,0.2375,0
18.9899,0.0354167,0
1.72982,0.514583,0
1.03051,0.194444,0
0.142289,0.241667,0
7.69387,0.785417,0
0.490441,0.6,0
5.07841,0.761111,0
2.09746,0.0833333,0
-3.13663,0.960417,0
-15.1646,0.625,0
1.86569,0.666667,0
-0.27829,0.158333,0
6.83358,0.858333,0
-8.5903,0.994444,0
-4.28108,0.227778,0
2.66296,0.158333,0
-0.712619,0.615625,0
1.82185,0.194444,0
5.43708,0.505556,0
-1.61614,0.0777778,0
0.51503,0.89375,0
0.336198,0.766667,0
-4.97032,0.402778,0
-4.49289,0.522222,0
0.284468,0.325,0
-0.919918,0.288889,0
2.43459,0.395833,0
1.97082,0.0833333,0
3.34174,0.0944444,0
-2.1024,0.438889,0
4.88659,0.139583,0
0.266644,0.733333,0
-3.85727,0.533333,0
-0.71678,0.294444,0
-6.22471,0.105556,0
6.59585,0.647222,0
-0.772608,0.485417,0
4.70922,0.354167,0
5.75642,0.075,0
-0.838075,0.238889,0
-11.0577,0.183333,0
2.66969,0.847222,0
-0.0610842,0.50625,0
-5.93784,0.20625,0
-3.49607,0.55,0
-2.16173,0.7375,0
-1.6664,0.594444,0
-4.02795,0.191667,0
10.7258,0.102778,0
25.4857,0.122222,0
-0.402672,0.921875,0
-6.1271,0.397222,0
1.05418,0.135417,0
5.28451,0.0694444,0
-5.80869,0.191667,0
15.7934,0.588889,0
4.24318,0.666667,0
-0.916841,0.388889,0
-9.07157,0.2375,0
-0.934872,0.577778,0
-10.3819,0.321875,0
2.65405,0.75,0
5.30715,0.463889,0
-1.87922,0.125,0
3.66741,0.8375,0
-1.10283,0.127083,0
-4.00735,0.363889,0
-0.132117,0.105556,0
2.25628,0.33125,0
1.01142,0.236111,0
-3.51222,0.169444,0
-3.99364,0.225,0
1.71462,0.0611111,0
-2.40948,0.147917,0
-1.11107,0.458333,0
-6.91036,0.0888889,0
1.29506,0.48125,0
0.600795,0.416667,0
1.71634,0.833333,0
0.118947,0.0791667,0
-17.1396,0.188889,0
0.486877,0.405556,0
3.05713,0.65625,0
12.6413,0.475,0
-3.22193,0.621875,0
-0.26025,0.255556,0
2.58657,0.963889,0
-1.60698,0.169444,0
4.60311,0.50625,0
-3.88324,0.0979167,0
5.95776,0.430556,0
-1.31207,0.660417,0
-0.0648072,0.708333,0
2.08013,0.075,0
-2.23974,0.116667,0
-1.08378,0.288889,0
1.9739,0.745833,0
-1.29673,0.319444,0
-0.00131693,0.139583,0
-3.6683,0.38125,0
0.412755,0.28125,0
4.41441,1.0,0
-3.73662,0.402083,0
-0.131697,0.25,0
-4.28247,0.0833333,0
-4.07644,0.525,0
3.93554,0.183333,0
5.14131,0.0777778,0
3.29384,0.429167,0
4.35081,0.355556,0
-7.77641,0.347222,0
1.95316,0.114583,0
12.8859,0.222222,0
-4.81791,0.444444,0
0.632194,0.188889,0
2.18453,0.127778,0
0.555319,0.221875,0
1.2194,0.333333,0
9.8156,0.122222,0
-0.0833039,0.558333,0
-0.916773,0.280556,0
-4.33244,0.325,0
7.58291,0.183333,0
9.04859,0.264583,0
2.56734,0.485417,0
-1.18788,0.60625,0
0.43788,1.0,0
-1.15194,0.325,0
-2.31938,0.577778,0
-2.59354,0.0833333,0
-0.0116087,0.113889,0
2.86994,0.39375,0
-8.80605,0.188889,0
5.06594,0.210417,0
-8.0234,0.741667,0
5.9529,0.8375,0
14.789,0.505556,0
-1.76057,0.202778,0
-0.960819,0.388889,0
18.5511,0.794444,0
-3.54566,0.075,0
5.11546,0.3125,0
2.96225,0.25625,0
-0.116598,0.347222,0
1.86598,0.561111,0
6.56685,0.76875,0
-0.478848,0.7125,0
-1.56931,0.0916667,0
-2.22959,0.138889,0
3.53371,0.209375,0
-7.51741,1.0,0
-1.47595,0.439583,0
4.24482,0.169444,0
3.89918,0.661111,0
-5.25338,0.822222,0
12.5538,0.18125,0
-3.37487,0.214583,0
-1.53771,0.413889,0
14.6703,0.127778,0
-4.02317,0.780556,0
4.13894,0.488889,0
0.174982,0.258333,0
-2.70597,0.955556,0
4.38842,0.780556,0
-0.910864,0.269444,0
-1.71239,0.5875,0
0.670042,0.413889,0
6.32667,0.213889,0
0.145709,0.655556,0
0.514154,0.335417,0
-6.00368,0.752778,0
6.03507,0.2,0
6.81477,0.577778,0
1.14034,0.204167,0
3.07891,0.241667,0
4.59236,0.795833,0
3.43728,0.897222,0
2.71374,0.45,0
2.64062,0.0875,0
3.03289,0.188889,0
3.41218,0.255556,0
1.53354,0.345833,0
-0.100776,0.53125,0
0.792755,0.430556,0
-3.08055,0.0916667,0
6.66472,0.3,0
4.41455,0.497222,0
3.16843,0.516667,0
-8.29444,0.625,0
1.17388,0.364583,0
2.47408,0.161111,0
-0.807663,0.597222,0
-3.42751,0.0805556,0
-1.1549,0.305556,0
3.10704,0.3125,0
-1.72916,0.991667,0
7.2459,0.552778,0
2.97144,0.110417,0
-2.31787,0.441667,0
-2.89952,0.422222,0
1.74424,0.834375,0
2.03949,0.475,0
0.45402,0.344444,0
7.02527,0.125,0
-13.3379,0.9625,0
2.10331,0.0944444,0
4.32452,0.386111,0
-0.563216,0.161111,0
3.13376,0.502083,0
19.3312,0.502778,0
3.13416,0.26875,0
-9.33953,0.572222,0
50.272,0.252778,0
2.26602,0.186111,0
2.7187,0.69375,0
5.95231,0.305556,0
2.37664,0.714583,0
-1.10111,0.496875,0
-3.86552,0.525,0
0.576239,0.180556,0
-0.12101,0.752778,0
0.606993,0.413889,0
-8.65135,0.954167,0
-3.13435,0.360417,0
-1.21892,0.241667,0
5.24568,0.222222,0
-5.08276,0.185417,0
-3.56052,0.20625,0
-1.46685,0.1125,0
-0.151239,0.391667,0
3.10507,0.833333,0
2.26711,0.569444,0
2.49892,0.625,0
-2.19385,0.497222,0
20.3453,0.352778,0
-1.51221,0.239583,0
4.27714,0.152778,0
8.00177,0.133333,0
26.0659,0.425,0
0.319352,0.388889,0
0.295289,0.85,0
-3.24989,0.252778,0
4.76357,0.633333,0
10.0597,0.108333,0
4.60089,0.313889,0
2.33062,0.096875,0
-0.371766,0.380556,0
4.01985,0.553125,0
-0.0745736,0.43125,0
-2.86249,0.877778,0
-6.62275,0.15,0
3.5808,0.2,0
11.4092,0.116667,0
11.5994,0.630556,0
2.51019,0.619444,0
-1.21526,0.0583333,0
0.419015,0.708333,0
0.80118,0.213889,0
0.118991,0.0888889,0
1.66259,0.869444,0
0.489206,0.13125,0
2.37716,0.491667,0
8.47467,0.391667,0
3.96016,0.297222,0
-0.406379,0.5125,0
5.41176,0.24375,0
-5.60046,0.319444,0
1.35128,0.477778,0
-16.3694,0.361111,0
3.51416,0.708333,0
4.82685,0.145833,0
-7.24649,0.619444,0
2.62838,0.583333,0
-0.41532,0.280556,0
1.38046,0.254167,0
-0.435918,0.355556,0
-3.9532,0.436111,0
-5.36691,0.152778,0
0.570434,0.458333,0
0.479909,0.583333,0
-0.0225072,0.469444,0
-4.62264,0.36875,0
5.35468,0.16875,0
-0.946508,0.214583,0
-1.52661,0.302778,0
-0.270093,0.216667,0
-3.56941,0.185417,0
1.3849,0.152778,0
0.901093,0.366667,0
2.63197,0.55,0
0.925733,0.55,0
-3.36177,0.0805556,0
17.3542,0.639583,0
5.83257,0.158333,0
0.103227,0.16875,0
-0.968284,0.725,0
31.3817,0.325,0
9.17828,0.136111,0
3.03192,0.133333,0
-9.68361,0.114583,0
21.9401,0.316667,0
1.95942,0.18125,0
1.91525,0.614583,0
-2.01806,0.533333,0
0.122106,0.939583,0
4.6716,0.186111,0
-0.0234316,0.384375,0
-1.36292,0.346875,0
5.96169,0.475,0
5.47079,0.444444,0
-8.91508,1.0,0
-12.1871,0.938889,0
-1.32097,0.775,0
-4.09694,0.0722222,0
-1.75832,0.254167,0
5.73717,0.779167,0
-7.74365,0.308333,0
-1.5714,0.166667,0
2.70338,0.2,0
-5.91211,0.291667,0
1.27903,0.316667,0
0.442837,0.1875,0
6.95742,0.255556,0
0.729434,0.808333,0
-19.4179,0.316667,0
16.2431,0.06875,0
5.04543,0.411111,0
1.70634,0.247222,0
0.638173,0.688889,0
1.02217,0.65625,0
2.00404,0.410417,0
0.674279,0.586111,0
-6.075,0.213889,0
6.46048,0.877778,0
14.7232,0.188889,0
0.36976,0.15625,0
2.76155,0.772222,0
-2.60392,0.547222,0
-0.377673,0.460417,0
-1.66974,0.436111,0
4.19386,0.672222,0
3.78464,0.928125,0
7.59535,0.283333,0
2.6609,0.345833,0
1.15427,0.747222,0
-1.20079,0.397917,0
28.6607,0.309375,0
5.0721,0.18125,0
12.3544,0.416667,0
0.664782,0.159375,0
3.95581,0.191667,0
-4.43875,0.677778,0
3.19592,0.313889,0
3.14791,0.275,0
0.793821,0.102778,0
3.84756,0.280556,0
0.909377,0.6,0
-1.9274,0.34375,0
-0.605914,0.161111,0
6.36716,0.391667,0
1.23484,0.163889,0
-6.29099,0.0611111,0
3.35952,0.105556,0
4.9388,0.305556,0
7.44024,1.0,0
-0.981058,0.616667,0
1.4299,0.772222,0
-1.60655,0.647917,0
-3.25278,0.244444,0
-1.07242,0.2375,0
1.23859,0.702778,0
1.80221,0.11875,0
-0.187093,0.125,0
12.1399,0.429167,0
10.5388,0.108333,0
2.04499,0.210417,0
-0.880591,0.125,0
0.329665,0.125,0
-11.966,0.264583,0
3.35829,0.638889,0
1.86963,0.261111,0
-4.36024,0.719444,0
2.57866,0.20625,0
10.8216,1.0,0
-4.52312,0.125,0
-4.2232,0.820833,0
-9.60455,0.470833,0
10.9176,0.122917,0
30.0195,0.158333,0
5.40192,0.252083,0
-3.98826,0.197917,0
-4.25486,0.125,0
0.307903,1.0,0
-1.01656,0.3,0
-7.241,0.0888889,0
-0.602975,0.183333,0
-2.7123,0.816667,0
7.4501,0.777083,0
3.09028,0.96875,0
4.26959,0.0944444,0
15.4947,0.808333,0
-2.5596,0.708333,0
-3.46335,0.5,0
-2.05786,0.153125,0
1.04149,0.25625,0
-3.77845,0.5375,0
-1.74629,0.463889,0
-1.81018,0.477778,0
0.638175,0.483333,0
-2.11505,0.288889,0
-0.147429,0.308333,0
-0.59431,0.260417,0
5.27864,0.627778,0
-4.31306,0.0472222,0
10.0262,0.813889,0
5.6299,0.475,0
-9.4226,0.277778,0
-6.74086,0.783333,0
-0.659609,0.455556,0
-3.3373,0.497222,0
5.13536,0.74375,0
2.08133,0.358333,0
1.57162,0.330556,0
-3.57623,0.539583,0
0.761814,0.161111,0
-7.98779,0.197222,0
-0.495486,0.322222,0
-1.08118,0.138889,0
5.43469,0.279167,0
8.67473,0.485417,0
6.55647,0.205556,0
0.41533,0.272222,0
0.56431,0.25,0
5.04894,0.583333,0
1.83366,0.355556,0
-2.83092,0.330556,0
1.45954,0.19375,0
2.46631,0.277083,0
-1.7167,0.216667,0
-21.0456,0.275,0
0.659365,0.389583,0
-1.01216,0.172222,0
1.7846,0.277778,0
-0.238111,0.647917,0
0.115635,0.2375,0
3.45383,0.984375,0
0.578415,0.578125,0
0.697227,0.14375,0
-1.69397,0.691667,0
-0.278837,0.147222,0
0.568302,0.46875,0
-6.85714,0.616667,0
-1.94416,0.1,0
1.34606,0.365625,0
0.667808,0.2,0
-0.693054,0.19375,0
2.70345,0.933333,0
-11.1497,0.555556,0
0.790004,0.05625,0
-5.61563,0.70625,0
0.035626,0.652083,0
3.88322,0.419444,0
8.50333,0.258333,0
5.41599,0.566667,0
-0.13539,0.425,0
-0.0990704,0.233333,0
1.96376,0.261111,0
2.62896,0.269444,0
1.18282,0.330556,0
2.46475,0.384375,0
3.87246,0.1,0
-5.59274,0.313889,0
0.0284198,0.630556,0
0.0471391,0.447917,0
2.49484,0.216667,0
2.78926,0.189583,0
4.20085,0.334375,0
0.769348,0.797917,0
-8.02127,0.525,0
-1.6231,0.810417,0
6.47102,0.0791667,0
-1.32832,0.84375,0
2.6509,0.204167,0
-0.537923,0.225,0
-3.62993,0.0645833,0
2.68382,0.579167,0
0.696084,0.297222,0
-0.422142,0.416667,0
9.10452,0.388889,0
-5.71953,0.427083,0
0.519355,0.259375,0
-2.14746,0.397222,0
3.41694,0.1375,0
1.55971,0.319444,0
-1.25594,0.203125,0
-19.0493,0.363889,0
6.14504,0.233333,0
-0.0401741,0.202778,0
-3.27249,0.344444,0
-3.85112,0.35,0
0.347421,0.0604167,0
-0.63041,0.655556,0
-2.82321,0.186111,0
-11.1696,0.477778,0
2.78571,0.295833,0
0.112404,0.179167,0
1.14817,0.197222,0
2.21876,0.391667,0
3.10232,0.508333,0
-0.890896,0.122917,0
18.337,0.327778,0
-5.68253,0.147222,0
-7.86826,0.810417,0
3.35661,0.183333,0
0.452464,0.125,0
0.885101,0.533333,0
0.551197,0.497917,0
-0.512099,0.328125,0
0.422322,0.522222,0
-0.326602,0.877778,0
4.15992,0.355556,0
-8.82089,0.316667,0
4.88019,0.502778,0
1.78386,0.122222,0
1.50676,0.205556,0
0.890697,0.172222,0
0.375397,0.375,0
11.0854,0.736111,0
3.29142,0.127778,0
0.636207,0.288889,0
-5.48712,0.0541667,0
0.512335,0.344444,0
5.53244,0.216667,0
-21.2573,0.458333,0
3.07012,0.266667,0
-1.74985,0.465625,0
-0.313286,0.19375,0
4.69602,0.630556,0
1.14013,0.4375,0
4.61537,0.503125,0
0.585478,0.675,0
-1.09788,0.386111,0
-0.0332577,0.111111,0
-2.37488,0.483333,0
5.59417,0.158333,0
0.357134,0.727778,0
-2.82488,0.591667,0
-1.61036,0.644444,0
8.85473,0.111111,0
-10.0722,0.522222,0
3.84953,0.075,0
2.06253,0.5125,0
-1.72692,0.361111,0
0.782793,0.502778,0
-0.583673,0.316667,0
11.9153,0.822222,0
0.701823,0.622222,0
-6.38055,0.872222,0
4.89462,0.3,0
-0.395595,0.144444,0
2.61255,0.28125,0
1.37347,0.8875,0
3.95757,0.425,0
4.42153,0.311111,0
1.66793,0.910417,0
0.569411,0.519444,0
0.736508,0.233333,0
2.81599,0.0611111,0
8.30097,0.219444,0
3.66239,0.255556,0
-1.93817,0.135417,0
-0.799127,0.41875,0
-1.83977,0.190625,0
-1.23779,0.220833,0
8.71853,0.372917,0
-0.964473,0.129167,0
0.0639034,0.783333,0
3.36627,0.544444,0
3.23211,0.554167,0
-0.778148,0.416667,0
5.56512,0.163889,0
2.4753,0.515625,0
6.88085,0.358333,0
-0.299858,0.311111,0
-0.751561,0.558333,0
1.32442,0.0972222,0
0.646595,0.69375,0
-1.96941,0.409375,0
1.83556,0.152778,0
-0.32918,0.4,0
-9.6765,0.278125,0
-4.54254,0.929167,0
3.52051,0.197222,0
-0.600182,0.46875,0
-2.99526,0.102778,0
1.79759,0.233333,0
-3.45556,0.55625,0
-0.0986521,0.0916667,0
2.43249,0.558333,0
0.634545,0.441667,0
3.18375,0.238889,0
2.26748,0.502778,0
3.6239,0.265625,0
-5.07056,0.416667,0
5.44258,0.0555556,0
1.69114,0.163889,0
0.399854,0.133333,0
4.05423,0.347917,0
2.65823,0.175,0
1.49285,0.230556,0
1.64297,0.275,0
-0.18643,0.294444,0
-0.69324,0.302778,0
-5.08229,0.725,0
11.1329,0.933333,0
-2.05062,0.369444,0
1.05098,0.655556,0
-1.99859,0.747917,0
1.04939,0.141667,0
3.23037,0.111111,0
-1.14753,0.111111,0
2.51776,0.6,0
-0.995483,0.2,0
0.897685,0.213889,0
-1.64622,1.0,0
1.95901,0.441667,0
9.06248,0.730556,0
-8.34823,0.178125,0
5.1666,0.419444,0
-1.0356,0.140625,0
-0.96585,0.55625,0
13.9474,0.691667,0
0.946428,0.641667,0
0.931906,0.505556,0
2.75797,0.152778,0
-1.31948,0.177778,0
3.13784,0.622917,0
5.37633,0.183333,0
2.70045,0.336111,0
6.9836,0.0694444,0
-1.88578,0.35,0
3.3199,0.483333,0
12.8494,0.294444,0
3.95261,0.4,0
-1.0578,0.294444,0
0.0511728,0.227778,0
8.11149,0.43125,0
-0.316669,0.183333,0
-2.64986,0.983333,0
-3.54679,0.216667,0
2.40375,0.0395833,0
-7.4307,0.219444,0
-4.77287,0.463889,0
2.69781,0.597222,0
-3.19594,0.222222,0
-7.73095,0.833333,0
0.190079,0.104167,0
-0.327041,0.544444,0
-8.5902,0.141667,0
-2.0524,0.353125,0
1.79679,0.185417,0
11.8112,0.763889,0
-2.18836,0.727083,0
3.07743,0.861111,0
1.59436,0.145833,0
1.60165,0.333333,0
-4.27998,0.811111,0
-2.26806,1.0,0
-3.73165,0.833333,0
-1.35502,0.102083,0
-0.308992,0.1,0
-0.381981,0.0555556,0
-4.65232,0.279167,0
2.72704,0.388889,0
-9.30136,0.419444,0
0.48379,0.594444,0
4.04779,0.138889,0
3.36299,0.210417,0
0.365152,0.866667,0
-2.63783,0.4125,0
-4.47224,1.0,0
-0.680802,1.0,0
-0.593294,0.525,0
5.38449,0.705556,0
-4.16755,0.140625,0
0.715179,0.05,0
-2.3489,0.3125,0
-5.97152,0.534375,0
-7.24704,0.402083,0
0.62,0.252778,0
-0.290249,0.254167,0
7.04539,0.541667,0
-1.23697,0.286111,0
1.05395,0.277778,0
3.89921,0.99375,0
5.4485,0.220833,0
-1.43024,0.472222,0
0.389957,0.608333,0
0.482359,0.245833,0
-3.39832,0.433333,0
1.57214,0.138889,0
1.86643,0.8,0
-4.47339,0.327778,0
23.1338,0.202778,0
2.51032,0.484375,0
0.0117462,0.583333,0
3.79956,0.116667,0
-0.0491083,0.55,0
-9.01331,0.219444,0
-1.29262,0.641667,0
-2.67973,0.136111,0
-9.5314,0.920833,0
0.291351,0.244444,0
4.18276,0.694444,0
-3.33477,0.266667,0
-2.46235,0.4125,0
-8.9195,0.111111,0
1.93459,0.616667,0
0.611783,0.2,0
5.86956,0.6125,0
-5.78257,0.219444,0
-13.6391,0.113889,0
-9.32161,0.522917,0
0.0383447,0.319444,0
-2.10575,0.125,0
-0.153929,0.35,0
19.8812,0.538889,0
-0.416258,0.341667,0
2.53981,0.48125,0
1.70099,0.35,0
6.22276,0.544444,0
-3.52427,0.136111,0
-3.26168,0.375,0
-1.11707,0.341667,0
-10.5166,0.186111,0
-1.664,0.363889,0
-5.14496,0.775,0
1.76742,0.283333,0
0.635877,0.527778,0
9.49112,0.533333,0
-0.0106271,0.580556,0
2.85078,1.0,0
-2.78917,0.238889,0
12.4238,0.141667,0
2.03246,0.08125,0
6.94541,0.227778,0
4.12724,0.272222,0
1.26245,0.375,0
5.34254,0.129167,0
3.65101,0.204167,0
-0.987423,0.1875,0
-1.61584,0.619444,0
-6.61251,0.40625,0
1.79014,0.297222,0
-0.0719935,0.5875,0
-2.70822,0.766667,0
-0.982699,0.272917,0
34.5119,0.13125,0
-2.35935,0.425,0
2.39045,0.475,0
2.34036,0.194444,0
2.75298,0.166667,0
3.36338,0.0833333,0
-9.62569,0.955556,0
-6.50984,1.0,0
0.0362491,0.61875,0
-0.158962,0.504167,0
-0.000908262,0.2875,0
-7.83663,0.25625,0
1.60427,0.35,0
-4.17354,0.538889,0
4.70326,0.333333,0
6.2676,0.310417,0
-0.083847,0.472222,0
-1.86671,0.558333,0
6.81737,0.133333,0
0.818978,0.488889,0
11.9838,0.211111,0
15.604,0.547917,0
-0.397386,0.629167,0
2.1184,0.81875,0
-5.5222,0.705556,0
1.85846,0.152083,0
-6.86916,0.511111,0
3.82855,0.659375,0
3.54217,0.38125,0
-0.280449,0.11875,0
7.74165,0.213889,0
3.48956,0.272222,0
2.8852,0.45,0
-0.388753,0.23125,0
2.25315,0.172222,0
10.2812,0.586111,0
2.16972,0.146875,0
0.95384,0.397222,0
1.68087,0.244444,0
-0.559174,0.705556,0
2.03865,0.45,0
-22.6111,0.233333,0
0.796748,0.308333,0
-0.928785,0.725,0
0.122266,0.14375,0
0.753186,0.847222,0
4.57657,0.35,0
1.77575,0.133333,0
0.955989,0.386111,0
4.65561,0.577778,0
-5.69111,0.383333,0
-1.07187,0.339583,0
3.01158,0.166667,0
4.48593,1.0,0
-3.46837,0.295833,0
43.2227,0.5625,0
0.444089,0.572222,0
10.5172,0.302778,0
-0.0229057,0.49375,0
-1.50378,0.686111,0
-0.96082,0.244444,0
-1.56756,0.403125,0
2.80042,0.686111,0
5.48571,0.908333,0
3.35649,0.308333,0
1.41905,0.166667,0
5.82955,0.119444,0
16.468,0.175,0
1.42303,0.105556,0
3.51739,0.891667,0
-0.739114,0.661111,0
0.277265,0.141667,0
41.6368,0.266667,0
-6.47105,0.419444,0
-1.98747,0.566667,0
-1.4425,0.108333,0
-0.187332,0.116667,0
-0.443651,0.225,0
2.59919,0.166667,0
0.132298,0.670833,0
-3.35574,0.216667,0
-0.715754,0.345833,0
-4.47173,0.110417,0
6.33055,0.338889,0
2.51568,0.277778,0
1.28038,0.327778,0
-0.00431967,0.0777778,0
-28.2432,0.38125,0
-0.498626,0.075,0
0.355012,0.711111,0
4.43053,0.689583,0
-1.41381,0.380556,0
-3.32733,0.211111,0
-3.65638,0.5,0
3.84934,0.81875,0
2.03992,0.252778,0
-3.42483,0.585417,0
2.04854,0.397222,0
3.18216,0.477778,0
-9.47554,0.603125,0
3.27307,0.0916667,0
-5.02175,0.594444,0
-1.14192,0.211111,0
-1.44206,0.134375,0
0.295515,0.236111,0
0.102175,0.616667,0
-4.34028,0.68125,0
0.935771,0.455556,0
-2.31804,0.297222,0
0.0330852,0.560417,0
2.74371,0.238889,0
2.68352,0.128125,0
-3.85081,0.186111,0
4.16375,0.611111,0
5.14328,0.78125,0
-5.31787,0.561111,0
0.293839,0.34375,0
7.12875,0.203125,0
0.825272,0.741667,0
0.383934,0.140625,0
-6.46888,0.461111,0
-0.562948,0.272917,0
2.96938,0.0805556,0
-1.22503,0.15,0
2.98228,0.166667,0
2.45297,0.275,0
0.232345,0.225,0
0.488648,0.186111,0
3.24893,0.0638889,0
-12.874,0.708333,0
-10.1131,0.169444,0
-8.1418,0.158333,0
5.95415,0.436111,0
-8.33085,0.269444,0
2.08711,0.438889,0
2.12964,0.0527778,0
-7.01175,0.263889,0
3.5885,0.219444,0
11.9335,0.504167,0
-2.18775,0.55,0
-1.09628,0.397222,0
-2.73686,0.291667,0
4.51989,0.325,0
-0.412852,0.4875,0
-0.784644,0.833333,0
-2.51865,0.739583,0
-0.815073,0.458333,0
-2.27991,0.127083,0
-0.137477,0.408333,0
2.20473,0.191667,0
2.36279,1.0,0
3.28946,0.180556,0
8.46977,0.330556,0
5.85832,0.786111,0
3.1292,0.177778,0
7.20326,0.180556,0
1.92635,0.208333,0
-0.143023,0.603125,0
-1.60337,0.311111,0
2.1117,0.455556,0
5.98151,0.416667,0
4.82467,0.702778,0
1.5385,0.194444,0
0.40898,0.577083,0
2.73814,0.102778,0
-10.1308,0.166667,0
3.07903,0.9,0
4.24788,0.802778,0
0.165545,0.244444,0
5.01151,0.397222,0
-4.03679,0.0895833,0
-10.7509,0.164583,0
-5.70448,0.747917,0
6.35917,0.230556,0
25.3799,0.263889,0
-2.75823,0.204167,0
6.69112,0.491667,0
9.26826,0.391667,0
0.632208,0.269444,0
6.14725,0.702778,0
4.27775,0.13125,0
3.35849,0.659375,0
6.20525,0.325,0
-7.3045,0.177083,0
10.3791,0.0694444,0
-1.66329,0.39375,0
4.60488,0.372917,0
-0.640982,0.0916667,0
-5.82154,0.275,0
8.89581,0.163889,0
1.59592,0.175,0
2.26569,0.283333,0
4.46588,0.722917,0
0.113903,0.283333,0
-8.31956,0.819444,0
-1.07617,0.811111,0
-12.3418,0.564583,0
5.62549,0.159375,0
3.46175,0.50625,0
1.43803,0.121875,0
1.75562,0.622917,0
7.71507,0.25625,0
-1.43783,0.102778,0
3.77585,0.155556,0
-3.23382,0.341667,0
0.162417,0.375,0
-5.88701,0.472222,0
-1.5493,0.269444,0
1.9307,0.208333,0
3.16082,0.410417,0
6.97817,0.983333,0
3.71763,0.152778,0
0.331042,0.922917,0
1.03153,0.425,0
1.7548,0.5,0
2.46022,0.220833,0
2.38765,0.302778,0
10.4706,0.255556,0
1.29076,0.394444,0
0.715182,0.519444,0
-3.85506,1.0,0
-0.546544,0.705556,0
2.57239,0.338889,0
-3.89145,0.255556,0
-4.0923,0.2,0
-0.638893,0.202778,0
2.24066,0.680556,0
-0.553772,0.338889,0
0.103093,0.0944444,0
5.91417,0.236111,0
-0.62883,0.734375,0
1.27375,0.236111,0
5.64095,0.2875,0
2.0756,0.6625,0
3.36059,0.161111,0
2.41928,1.0,0
-3.64538,0.197222,0
-0.265799,0.23125,0
-1.99225,0.413889,0
2.29468,0.26875,0
1.96502,0.177778,0
0.00766269,0.397222,0
6.07981,0.488889,0
5.28888,0.413889,0
-2.18682,0.116667,0
-0.292776,0.158333,0
6.5301,0.136111,0
6.1753,0.575,0
-0.130182,0.414583,0
7.51157,0.35,0
5.92822,0.197917,0
0.73332,0.102778,0
9.07206,0.494444,0
-0.60615,0.6,0
11.0962,0.277778,0
4.1069,0.65,0
17.8993,0.136111,0
-1.76619,0.688889,0
-3.56048,0.494444,0
-2.25043,0.972917,0
3.08263,0.530556,0
-1.52657,0.663889,0
2.66977,0.497222,0
-8.8859,0.0722222,0
2.00854,0.266667,0
-4.10593,0.0861111,0
3.27157,0.2125,0
