V1,V2,V3,V7,V8
0.269655,1.0,0.328125,0.309856,0.0262923
0.0635612,0.35,0.234375,0.202711,0.0439414
0.169473,1.0,0.229167,0.188994,0.0299129
0.136829,0.638889,0.525,0.561552,0.0423786
0.110202,0.997917,0.222222,0.167451,0.0561361
0.0358912,0.175,0.358333,0.293583,0.0522412
0.567766,1.0,0.752083,0.666735,0.0135052
0.0661458,0.264583,0.444444,0.332991,0.0486439
0.312274,1.0,0.641667,0.524187,0.0221642
0.299173,1.0,0.441667,0.339622,0.0229607
0.18864,1.0,0.625,0.524635,0.0415989
0.0653935,1.0,0.227083,0.183974,0.07
0.0513867,0.366667,0.19375,0.159186,0.054352
0.44444,1.0,0.478125,0.446911,0.0180617
0.337413,1.0,0.541667,0.509751,0.0235143
0.156562,1.0,0.186111,0.161205,0.0409182
0.461771,1.0,0.8375,0.85292,0.0282979
0.00967593,0.0833333,0.247222,0.201601,0.125598
0.0356018,0.10625,0.383333,0.370585,0.0557542
0.475637,1.0,1.0,1.20403,0.0309527
0.403333,1.0,0.488889,0.459492,0.0249799
0.0246528,0.527778,0.1,0.0610566,0.0985916
0.205191,1.0,0.341667,0.252452,0.0340694
0.168776,0.358333,0.759375,0.642799,0.0294322
0.110556,0.5625,0.452778,0.324274,0.0318258
0.000300926,0.025,0.0166667,0.0140364,0.480769
0.128412,0.791667,0.253125,0.199767,0.0429426
0.00927662,0.0916667,0.15,0.121957,0.0923269
0.0497222,0.2125,0.627778,0.654018,0.0669227
0.433079,1.0,0.494444,0.446688,0.016182
0.0492998,0.533333,0.158333,0.133414,0.0665571
0.446816,1.0,0.54375,0.523343,0.0215937
0.0139178,0.0791667,0.316667,0.239248,0.10395
0.217234,0.691667,0.479167,0.437667,0.0299164
0.26974,1.0,0.555556,0.472122,0.0337474
0.140585,0.888889,0.320833,0.265952,0.0389001
0.0065162,0.1,0.0972222,0.0778286,0.102131
0.477181,1.0,0.5625,0.513871,0.0208609
0.0935417,0.986111,0.14375,0.110669,0.0491834
0.0931944,0.439583,0.483333,0.371246,0.0412941
0.246372,0.991667,0.364583,0.305717,0.024781
0.0145197,0.129167,0.252778,0.214077,0.0852929
0.0927315,0.311111,0.472917,0.401007,0.0320145
0.161852,1.0,0.202083,0.1873,0.0299628
0.088151,0.43125,0.29375,0.240259,0.029616
0.269346,0.902778,0.8125,0.945084,0.0371699
0.174977,1.0,0.386111,0.321221,0.0401177
0.157251,0.638889,0.38125,0.335436,0.0255769
0.370804,0.75,0.705556,0.586544,0.0217558
0.386672,1.0,0.608333,0.556085,0.0170166
0.202483,0.960417,0.480556,0.387018,0.0487582
0.378665,0.890625,0.789583,0.686096,0.0182762
0.227622,1.0,0.614583,0.716624,0.0526784
0.390091,0.49375,1.0,1.00942,0.0176908
0.741464,1.0,0.991667,0.834863,0.0113795
0.0344965,0.191667,0.261111,0.199089,0.0583795
0.507407,1.0,0.513889,0.507452,0.0150433
0.294837,1.0,0.3625,0.310325,0.0246428
0.117176,1.0,0.141667,0.123133,0.0515606
0.0451497,0.310417,0.18125,0.153245,0.05292
0.210488,0.970833,0.325,0.26683,0.0426216
0.136869,0.970833,0.258333,0.192234,0.0457486
0.148009,0.704167,0.280556,0.240407,0.0299109
0.0229225,0.104167,0.522222,0.463128,0.0979551
0.147946,1.0,0.235417,0.197413,0.0376687
0.0600637,0.38125,0.444444,0.365783,0.0483669
0.119462,0.63125,0.472222,0.393911,0.0517367
0.271111,1.0,0.3,0.289053,0.0268528
0.383086,1.0,0.440625,0.411276,0.0197988
0.373353,1.0,0.403125,0.37461,0.0209427
0.357135,1.0,0.572222,0.534978,0.022556
0.220307,0.58125,0.661111,0.569722,0.0206993
0.434138,1.0,0.938889,0.873649,0.047268
0.12752,0.647917,0.45,0.27734,0.0441619
0.00433449,0.0604167,0.102778,0.089169,0.129506
0.0279688,0.458333,0.1375,0.0986766,0.0744879
0.176753,1.0,1.0,1.20314,0.0352618
0.0781076,0.435417,0.247222,0.202093,0.0363784
0.335747,1.0,0.388889,0.341844,0.0207353
0.344387,1.0,0.805556,0.827808,0.0255083
0.0200579,0.127083,0.494444,0.380151,0.132429
0.128587,0.483333,0.30625,0.27464,0.0301757
0.0179224,0.202778,0.116667,0.0995697,0.0607039
0.418432,1.0,0.483333,0.457825,0.0212433
0.0875752,0.422917,0.241667,0.212089,0.035221
0.0543692,0.280556,0.254167,0.238133,0.0412986
0.0117361,0.0583333,0.338889,0.308623,0.127712
0.129375,0.841667,0.303125,0.198371,0.0466989
0.080353,0.291667,0.35,0.30328,0.032265
0.0207465,0.154167,0.219444,0.185418,0.0672245
0.0965856,0.261111,0.516667,0.419115,0.0326543
0.054809,0.31875,0.338889,0.287457,0.0455073
0.0238542,0.102083,0.288889,0.262905,0.0657448
0.00490741,0.0520833,0.125,0.109694,0.120283
0.0249074,0.0805556,0.347917,0.324995,0.0827138
0.216724,0.45,0.80625,0.69991,0.0249933
0.116372,0.5625,0.402778,0.409722,0.0615645
0.0735156,0.441667,0.33125,0.280642,0.0484414
0.063941,0.210417,0.4,0.331361,0.0327631
0.148686,1.0,0.241667,0.190606,0.0417234
0.261875,1.0,0.511111,0.374407,0.030076
0.358316,1.0,0.79375,0.650441,0.0263902
0.0643815,0.60625,0.135417,0.115501,0.0429771
0.222575,0.766667,0.563889,0.463248,0.0219963
0.262014,1.0,0.416667,0.321225,0.022153
0.305538,1.0,0.508333,0.427964,0.0201337
0.482285,0.703125,1.0,0.898074,0.0176838
0.0957986,0.88125,0.225,0.176456,0.0648786
0.0101215,0.202778,0.0708333,0.0560895,0.0960549
0.0113079,0.1375,0.175,0.137959,0.0987718
0.0275463,0.280556,0.141667,0.115152,0.047479
0.379508,1.0,0.402778,0.38053,0.0188322
0.398756,1.0,0.430556,0.409323,0.0192439
0.213848,1.0,0.236111,0.216618,0.029957
0.0188773,0.145833,0.238889,0.193993,0.0889025
0.277103,1.0,0.378125,0.311467,0.0280525
0.206337,1.0,0.252083,0.226048,0.0279624
0.0350405,0.345833,0.141667,0.114039,0.0652353
0.0368287,0.802083,0.138889,0.119891,0.109837
0.293767,1.0,0.369444,0.311906,0.0259441
0.0739988,0.483333,0.225,0.207137,0.0488778
0.0700058,0.9625,0.202778,0.158427,0.0603455
0.0885648,0.65625,0.222222,0.169459,0.0490068
0.170706,1.0,0.288889,0.221291,0.0510543
0.262118,1.0,0.386111,0.354824,0.0238442
0.0953183,0.497917,0.377778,0.274251,0.0425597
0.0720833,0.558333,0.171875,0.152023,0.0517522
0.2107,1.0,0.491667,0.429496,0.0334807
0.203362,0.91875,0.563889,0.464425,0.030591
0.176644,1.0,0.208333,0.195835,0.039084
0.175428,1.0,0.225,0.180606,0.0362209
0.159375,1.0,0.291667,0.244249,0.0392883
0.107014,1.0,0.1375,0.111314,0.045371
0.127541,1.0,0.20625,0.167688,0.0377513
0.166522,0.997222,0.2625,0.190599,0.0314509
0.0332422,0.227083,0.234375,0.203365,0.0532707
0.195775,1.0,0.369444,0.309712,0.0381614
0.252773,1.0,0.3875,0.332415,0.0305981
0.679786,1.0,0.741667,0.686997,0.012114
0.0820718,1.0,0.129167,0.103729,0.0602877
0.06761,0.40625,0.3,0.24027,0.0450227
0.138461,0.689583,0.336111,0.303773,0.0361531
0.0179051,0.154167,0.258333,0.201622,0.0833872
0.295723,1.0,0.322222,0.299846,0.0238547
0.0114323,0.090625,0.283333,0.236827,0.165148
0.27077,1.0,0.322222,0.277655,0.0244929
0.219034,1.0,0.372917,0.308201,0.0244128
0.0539236,0.255556,0.239583,0.229933,0.0393861
0.122578,0.558333,0.45,0.344627,0.0391438
0.113958,0.841667,0.205556,0.183268,0.0534227
0.134178,0.894444,0.285417,0.276562,0.0415337
0.426377,1.0,0.586111,0.490767,0.0180651
0.0781424,0.441667,0.227778,0.18881,0.0391024
0.568027,1.0,0.652778,0.57785,0.0139779
0.280156,1.0,0.314583,0.292233,0.0217977
0.200087,1.0,0.569444,0.487506,0.0321041
0.485388,1.0,0.527778,0.498705,0.0176811
0.12691,1.0,0.463889,0.366718,0.0559052
0.508571,1.0,0.566667,0.52477,0.0161241
0.104647,0.227778,0.7625,0.71598,0.0620472
0.280561,1.0,0.458333,0.376378,0.0290217
0.0191862,0.13125,0.208333,0.176215,0.0756702
0.130012,0.572222,0.40625,0.326889,0.0278643
0.314502,1.0,0.345833,0.333706,0.0228536
0.039647,0.233333,0.352778,0.256625,0.0785287
0.0279803,0.202083,0.188889,0.152068,0.0502585
0.00402778,0.0854167,0.0805556,0.062481,0.147988
0.0711169,0.402083,0.327778,0.222486,0.0414192
0.146221,1.0,0.258333,0.205413,0.0414375
0.303165,1.0,1.0,1.12115,0.0529521
0.163704,0.727083,0.441667,0.448936,0.0536623
0.219086,1.0,0.222222,0.219266,0.0292673
0.53647,1.0,0.63125,0.583056,0.0163319
0.0797331,0.508333,0.265625,0.214343,0.0432759
0.0167766,0.122917,0.205556,0.167673,0.0672646
0.0297859,0.272917,0.144444,0.117025,0.0629493
0.128686,1.0,0.213889,0.157394,0.0512659
0.0478183,0.4375,0.2,0.152754,0.0568801
0.787668,1.0,1.0,1.06825,0.0204689
0.207982,0.491667,0.690625,0.652656,0.0254492
0.0993345,0.639583,0.377778,0.311009,0.0393242
0.131279,0.366667,0.591667,0.468991,0.028521
0.213565,1.0,0.461111,0.416331,0.0318665
0.263374,0.875,0.641667,0.486205,0.0293336
0.0868056,0.520833,0.286111,0.230584,0.0389333
0.338463,0.8625,0.59375,0.50212,0.025025
0.234873,0.666667,0.611111,0.552396,0.0334105
0.146111,0.64375,0.447222,0.327321,0.0339433
0.510446,1.0,0.56875,0.511773,0.0139675
0.0223727,0.270833,0.125,0.0981466,0.0737196
0.131908,1.0,0.234375,0.155965,0.0547851
0.20489,0.80625,0.558333,0.495611,0.0341477
0.400932,1.0,0.5875,0.568,0.0245233
0.24309,1.0,0.425,0.366947,0.0260915
0.0201331,0.111111,0.2375,0.223036,0.075309
0.0395117,0.189583,0.346875,0.289257,0.052727
0.0275586,0.165625,0.216667,0.187214,0.0548075
0.405978,0.886111,0.952083,0.799218,0.0244608
0.182448,0.519444,0.885417,0.740674,0.0304501
0.0688737,0.997917,0.175,0.144842,0.0959448
0.17088,1.0,0.236111,0.191516,0.0439244
0.106019,0.629167,0.311111,0.264522,0.0380458
0.261707,1.0,0.372222,0.29654,0.0361321
0.220903,1.0,0.291667,0.222663,0.0294457
0.019566,0.15,0.2,0.154388,0.0632949
0.0219444,0.644444,0.0458333,0.0386508,0.124209
0.0485243,0.514583,0.227778,0.195006,0.0711986
0.0559896,0.46875,0.158333,0.147734,0.0519897
0.00994213,0.05,0.325,0.273113,0.137951
0.0885764,1.0,0.322222,0.234554,0.0936234
0.0990394,1.0,0.530556,0.420067,0.0621129
0.0169965,0.26875,0.125,0.119119,0.0977188
0.122679,0.66875,0.394444,0.34714,0.0502382
0.0966927,0.7875,0.55,0.53427,0.0725155
0.14912,0.702778,0.377083,0.342013,0.0292611
0.0200058,0.341667,0.0833333,0.0729838,0.101533
0.0234375,0.275,0.128125,0.101848,0.0855556
0.00863426,0.0520833,0.280556,0.234456,0.142091
0.203044,1.0,0.341667,0.271017,0.0299835
0.166094,1.0,0.319444,0.272761,0.0418104
0.0424653,0.547222,0.258333,0.265703,0.0688198
0.315909,1.0,0.516667,0.3782,0.0201139
0.106395,0.852083,0.191667,0.163662,0.0447647
0.259915,0.9375,0.41875,0.381276,0.0259499
0.516227,1.0,0.58125,0.55428,0.0164679
0.182211,0.779167,0.502778,0.484666,0.0397002
0.272465,0.810417,0.433333,0.378061,0.0237033
0.326794,1.0,0.470833,0.387867,0.0233044
0.115544,0.325,0.558333,0.48101,0.0313533
0.191493,0.980556,0.341667,0.283452,0.0244183
0.0309838,0.288889,0.15625,0.13181,0.0530444
0.00710069,0.075,0.138889,0.126155,0.108395
0.224994,0.879167,0.377778,0.326821,0.0256437
0.0202836,0.160417,0.211111,0.174032,0.0644793
0.025706,1.0,0.0541667,0.0400662,0.171769
0.0741377,0.297917,0.438889,0.357923,0.0455858
0.684485,0.964583,1.0,1.03733,0.0191496
0.0638657,0.15,0.994444,0.955479,0.0697717
0.355255,1.0,0.7,0.571836,0.0204274
0.0996354,1.0,0.238889,0.225748,0.0703375
0.163304,1.0,0.25,0.194604,0.0351536
0.61554,1.0,0.859375,0.822116,0.018668
0.368264,1.0,0.504167,0.437016,0.0233987
0.200827,0.563889,0.564583,0.527508,0.022073
0.00891204,0.0777778,0.214583,0.216536,0.13961
0.27695,0.995833,0.394444,0.376885,0.0229016
0.556875,1.0,1.0,0.879543,0.0249615
0.0482986,0.325,0.21875,0.177949,0.0446921
0.224682,1.0,0.522222,0.357985,0.0282808
0.0560221,0.433333,0.309375,0.380577,0.100291
0.297616,1.0,0.544444,0.39392,0.0281364
0.380301,1.0,0.466667,0.405586,0.0184734
0.277928,1.0,0.422222,0.362281,0.032066
0.0429861,0.277083,0.236111,0.21332,0.0487345
0.132824,1.0,0.222222,0.166245,0.0444406
0.045293,0.422917,0.13125,0.118962,0.0649705
0.0636863,0.252083,0.377778,0.310695,0.039891
0.547072,1.0,0.95,0.820178,0.019887
0.169363,0.464583,0.805556,0.620708,0.0329734
0.0221643,0.73125,0.0472222,0.0353994,0.184073
0.24831,1.0,0.291667,0.250573,0.0265452
0.063112,0.441667,0.196875,0.17515,0.0454921
0.279857,1.0,0.33125,0.300412,0.026055
0.720729,1.0,0.979167,0.876282,0.0108718
0.0336111,0.152083,0.316667,0.261631,0.0470041
0.257685,0.658333,0.505556,0.445805,0.0184154
0.390006,0.708333,1.0,1.04273,0.0209814
0.163449,0.833333,0.441667,0.33418,0.0301303
0.142054,1.0,0.1625,0.15054,0.0361348
0.0845139,0.825,0.13125,0.106444,0.0464941
0.0618519,0.383333,0.205556,0.172803,0.0433196
0.186088,0.747222,0.404167,0.355145,0.0284861
0.405,1.0,0.675,0.643887,0.0279385
0.370197,1.0,0.505556,0.429246,0.0203533
0.0370313,0.65,0.0944444,0.0800793,0.0979841
0.132257,0.483333,0.413889,0.329128,0.031198
0.0187956,0.304167,0.090625,0.0784489,0.102529
0.0887847,1.0,0.102778,0.0931357,0.0653761
0.0903841,0.910417,0.21875,0.182988,0.0654758
0.0368113,0.4625,0.138889,0.117442,0.0751454
0.750168,1.0,0.839583,0.75252,0.0116641
0.0380035,0.15625,0.425,0.298235,0.0525354
0.0162847,0.191667,0.135417,0.128789,0.0760483
0.0217361,0.225,0.116667,0.105264,0.0561768
0.180237,1.0,0.280556,0.217056,0.0361535
0.0793034,1.0,0.128125,0.102959,0.0821772
0.221019,1.0,0.227778,0.221247,0.0292208
0.165203,1.0,0.380556,0.282947,0.0469401
0.0212384,0.333333,0.102083,0.0801418,0.072752
0.0300781,0.402083,0.103125,0.0895349,0.0841991
0.178142,1.0,0.21875,0.193601,0.0280349
0.4586,1.0,1.0,1.01509,0.0311309
0.190474,1.0,0.560417,0.46599,0.0523485
0.218403,1.0,0.266667,0.226229,0.0302332
0.402668,1.0,0.588889,0.601929,0.0336442
0.170665,1.0,0.2625,0.202779,0.0297379
0.164045,1.0,0.366667,0.246627,0.0410273
0.0160243,1.0,0.3375,0.441866,0.119538
0.324456,1.0,0.408333,0.345585,0.0213677
0.356638,0.583333,0.775,0.66651,0.0145066
0.0195718,0.283333,0.108333,0.0830278,0.0884092
0.152349,1.0,0.325,0.25845,0.0436451
0.0623495,1.0,0.102083,0.0635077,0.07416
0.68702,1.0,0.719444,0.712447,0.0151284
0.185174,0.71875,0.4,0.319046,0.0232514
0.685012,1.0,0.725,0.686017,0.0115316
0.693987,1.0,0.736111,0.697419,0.0120913
0.128154,1.0,0.186111,0.14801,0.0472793
0.0226852,0.269444,0.152083,0.119102,0.059949
0.148883,1.0,0.366667,0.306602,0.0402301
0.270168,1.0,0.34375,0.30856,0.0248688
0.106279,0.263889,0.670833,0.648673,0.0396406
0.269049,1.0,0.3625,0.324802,0.031433
0.17963,1.0,0.236111,0.204186,0.0381443
0.248206,0.902083,0.383333,0.334833,0.0230357
0.0169857,0.195833,0.14375,0.128396,0.0854734
0.299751,1.0,0.716667,0.596036,0.0333031
0.0194039,0.144444,0.1625,0.146712,0.0599463
0.379034,1.0,0.625,0.592329,0.025024
0.467899,1.0,0.710417,0.568031,0.0236602
0.0567824,0.2375,0.327778,0.303701,0.0358744
0.0466667,0.339583,0.208333,0.191842,0.0457589
0.419178,1.0,0.694444,0.585877,0.0270315
0.12298,0.319444,0.622917,0.536663,0.034916
0.233073,0.533333,0.710417,0.555951,0.0272626
0.0747569,0.727778,0.19375,0.127689,0.0475306
0.10044,0.720833,0.347222,0.24946,0.0539871
0.109213,0.879167,0.191667,0.148409,0.046153
0.0230093,0.205556,0.202083,0.171974,0.0623742
0.184722,0.7375,0.419444,0.324284,0.0264724
0.0697106,0.36875,0.275,0.240372,0.043832
0.14798,0.614583,0.691667,0.513936,0.0381682
0.0169271,0.1375,0.169444,0.139885,0.0611966
0.0395833,0.533333,0.122222,0.101455,0.0805556
0.316325,0.9125,0.436111,0.395843,0.0200509
0.116829,0.439583,0.427778,0.309082,0.0326927
0.334935,1.0,0.509375,0.386944,0.024861
0.187095,0.727083,0.427778,0.316192,0.0337767
0.00855469,0.283333,0.053125,0.0416593,0.212329
0.117038,1.0,0.145833,0.118526,0.0419425
0.19441,1.0,0.233333,0.206551,0.0329523
0.188507,0.847222,0.360417,0.278493,0.0286425
0.59048,1.0,0.86875,0.798044,0.0253932
0.0138368,0.430556,0.0666667,0.0436987,0.138854
0.071901,0.752083,0.134375,0.103572,0.068544
0.205556,0.545833,0.588889,0.500112,0.0362613
0.105978,1.0,0.197222,0.136936,0.0571179
0.0040162,0.0638889,0.114583,0.0990539,0.164265
0.309022,1.0,0.594444,0.435769,0.0304313
0.0944727,0.445833,0.378125,0.288726,0.0742196
0.00811921,0.05,0.214583,0.182501,0.149679
0.350457,1.0,0.519444,0.46902,0.0197824
0.0064294,0.0625,0.147222,0.122419,0.106211
0.576667,1.0,0.597222,0.578223,0.0135979
0.115891,0.8,0.310417,0.295366,0.0645661
0.0240046,0.275,0.152778,0.122259,0.0650916
0.304497,0.929167,0.444444,0.383047,0.0209248
0.981001,1.0,1.0,1.00749,0.011521
0.02,0.304167,0.141667,0.109965,0.107928
0.394809,1.0,0.520833,0.43162,0.0179851
0.264196,1.0,0.386111,0.339254,0.0367993
0.0637956,0.35,0.277083,0.234302,0.0363302
0.0342361,0.313889,0.18125,0.145084,0.0485125
0.0521238,0.2125,0.361111,0.327032,0.0445209
0.120127,0.6,0.304167,0.258492,0.0294826
0.130012,0.708333,0.529167,0.398067,0.0411733
0.261551,1.0,0.377778,0.326356,0.0249801
0.0770544,0.330556,0.3375,0.331771,0.0380023
0.149103,0.441667,0.654167,0.467855,0.0317873
0.0281771,0.7125,0.053125,0.040827,0.159427
0.102743,0.675,0.191667,0.16741,0.0408922
0.339485,1.0,0.3875,0.346905,0.0185977
0.539288,0.980556,0.975,0.878059,0.0216549
0.0231655,0.494444,0.06875,0.051218,0.0984262
0.27026,0.858333,0.353125,0.329244,0.023969
0.0998437,1.0,0.247917,0.236976,0.0597577
0.473275,1.0,0.509375,0.47923,0.0172914
0.337546,1.0,0.722222,0.569411,0.0270882
0.0744387,0.41875,0.280556,0.234865,0.0391044
0.125498,1.0,0.202778,0.157254,0.0474039
0.0623322,1.0,0.163889,0.14447,0.0568192
0.229936,1.0,0.302778,0.286747,0.0278358
0.182824,0.933333,0.294444,0.28561,0.0411497
0.0301331,0.43125,0.130556,0.0887672,0.0881506
0.286157,1.0,0.441667,0.363291,0.0268565
0.0529102,0.516667,0.15625,0.138698,0.0621386
0.168895,0.835417,0.475,0.356131,0.0312147
0.0641536,0.54375,0.209375,0.162918,0.0589608
0.123819,0.325,0.441667,0.404471,0.0281828
0.0414236,0.1375,0.694444,0.637747,0.076418
0.253704,1.0,0.302778,0.267099,0.0257984
0.105955,1.0,0.147222,0.128727,0.0565842
0.236152,1.0,0.333333,0.284228,0.0251918
0.0285995,0.252083,0.163889,0.149609,0.0637394
0.243503,1.0,0.309375,0.26632,0.0356131
0.0562731,0.46875,0.177778,0.130149,0.0531674
0.0656076,0.3125,0.413889,0.367304,0.0406633
0.0611053,0.413889,0.245833,0.206001,0.0411971
0.104206,0.20625,0.696875,0.594579,0.0371111
0.131186,0.927083,0.394444,0.258017,0.0443337
0.0769965,0.341667,0.314583,0.281441,0.0359263
0.0246933,0.108333,0.3125,0.302466,0.076869
0.026263,0.33125,0.23125,0.22507,0.0850273
0.478414,1.0,0.808333,0.691856,0.0220636
0.200463,1.0,0.308333,0.269289,0.0330543
0.134746,1.0,0.28125,0.202117,0.0499106
0.213628,1.0,0.335417,0.251969,0.0256264
0.0551042,0.295833,0.247222,0.222687,0.0406427
0.11206,0.810417,0.263889,0.213402,0.0414687
0.302697,0.872917,0.669444,0.487152,0.0258479
0.265116,1.0,0.419444,0.335068,0.0302977
0.641169,0.98125,0.786111,0.729594,0.0138906
0.26248,0.65625,0.696875,0.548982,0.0248034
0.204005,0.90625,0.563889,0.443121,0.0378135
0.322639,1.0,0.577778,0.463592,0.0279273
0.0096875,0.08125,0.144444,0.137258,0.0925926
0.187043,0.658333,0.513889,0.408879,0.0289286
0.339178,0.933333,0.491667,0.419413,0.0231019
0.319635,1.0,0.45,0.397658,0.0239712
0.411701,0.966667,0.630556,0.525699,0.0247674
0.0394213,0.35625,0.186111,0.135926,0.0521139
0.0108218,0.205556,0.0875,0.0708271,0.0925134
0.111862,0.429167,0.4375,0.371987,0.0320684
0.172587,1.0,0.233333,0.201178,0.0305469
0.0599479,0.295833,0.294444,0.245119,0.0400618
0.287894,1.0,1.0,0.737806,0.0514996
0.181626,1.0,0.39375,0.339581,0.0364824
0.214682,1.0,0.355556,0.272507,0.0290859
0.0759201,0.891667,0.1875,0.154278,0.0612089
0.00624421,0.102083,0.0944444,0.0834859,0.119555
0.211852,0.672917,0.394444,0.362463,0.0239292
0.306638,0.819444,0.645833,0.575796,0.0180988
0.0156308,0.20625,0.122222,0.102683,0.0796001
0.22397,1.0,0.455556,0.366607,0.0296884
0.166834,1.0,0.361111,0.367991,0.063894
0.431696,1.0,0.447917,0.434937,0.0156709
0.0868403,1.0,0.125,0.102624,0.0685726
0.191377,0.65625,0.413889,0.325135,0.0238887
0.366401,1.0,0.438889,0.380334,0.019348
0.217309,1.0,0.297222,0.252298,0.030119
0.415093,1.0,0.738889,0.505672,0.0180961
0.078287,0.835417,0.25,0.172903,0.063424
0.236186,1.0,0.364583,0.328318,0.0377576
0.148056,1.0,0.258333,0.185579,0.0412367
0.126001,0.358333,0.804167,0.722916,0.0570431
0.388067,1.0,0.436111,0.392638,0.0185809
0.101742,0.770833,0.202778,0.185344,0.0437404
0.00990162,0.1375,0.1,0.0870406,0.0864991
0.145075,1.0,0.258333,0.211417,0.0414057
0.0772454,1.0,0.333333,0.279322,0.103012
0.0941406,1.0,0.121875,0.100171,0.0707469
0.279097,0.991667,0.622222,0.42895,0.030501
0.199774,1.0,0.45,0.421,0.0414241
0.425174,1.0,0.610417,0.473079,0.017041
0.0319661,0.289583,0.14375,0.126573,0.0659878
0.0334664,0.466667,0.108333,0.0851195,0.0831748
0.0423785,0.252778,0.24375,0.201447,0.0431517
0.0937963,0.397222,0.727083,0.483575,0.0594768
0.158883,1.0,0.169444,0.161323,0.0388636
0.0754977,0.758333,0.136111,0.105794,0.0602483
0.0641262,0.316667,0.329167,0.286845,0.0426857
0.53478,1.0,0.575,0.554127,0.0168597
0.15945,0.895833,0.508333,0.340682,0.0430443
0.316185,1.0,0.6,0.490707,0.0293209
0.0447627,0.239583,0.397222,0.355218,0.0629606
0.0696065,0.313889,0.866667,0.825014,0.0789824
0.0436632,0.147222,0.352083,0.344054,0.0546057
0.183346,1.0,0.308333,0.25404,0.0312833
0.0553472,1.0,0.075,0.0619376,0.103513
0.999126,1.0,1.0,0.999186,0.00966701
0.0507234,0.361111,0.21875,0.172309,0.0407302
0.437593,1.0,0.794444,0.550164,0.0177872
0.174655,1.0,0.378125,0.283829,0.0422708
0.023015,0.195833,0.288889,0.213005,0.0734222
0.064809,0.45625,0.311111,0.281082,0.0486651
0.385677,1.0,0.386111,0.385682,0.018441
0.419543,1.0,0.427778,0.419603,0.0174214
0.00559028,0.05,0.227778,0.17651,0.170808
0.0497164,0.70625,0.194444,0.143508,0.0918403
0.0354225,0.169444,0.525,0.48017,0.0854435
0.442037,1.0,0.460417,0.442903,0.0150031
0.0480035,0.402778,0.214583,0.182148,0.0444846
0.0620718,0.414583,0.2,0.160176,0.0448443
0.153576,0.2875,0.677778,0.638834,0.0283744
0.100457,1.0,0.111111,0.102139,0.0587592
0.383843,1.0,0.441667,0.390481,0.0199916
0.259172,1.0,0.9,1.10873,0.0348331
0.182031,0.660417,0.444444,0.349233,0.0283262
0.11735,0.929167,0.2125,0.196359,0.0635229
0.184566,0.872917,0.491667,0.354727,0.03402
0.371291,1.0,0.613889,0.577311,0.0334793
0.0122917,0.233333,0.0604167,0.0552071,0.0960452
0.0238484,0.119444,0.24375,0.217568,0.0681873
0.155532,0.997917,0.372222,0.300432,0.0552538
0.0843634,0.339583,0.377778,0.345965,0.0349842
0.161406,0.764583,0.336111,0.257963,0.0292568
0.0190799,0.283333,0.0958333,0.0853529,0.070367
0.641794,0.964583,1.0,1.10248,0.0241745
0.167263,1.0,0.213889,0.180821,0.0372626
0.425163,1.0,0.55,0.46847,0.0222954
0.242656,0.81875,0.977778,0.719515,0.0518709
0.909167,1.0,1.0,1.0413,0.0145636
0.360324,1.0,0.477778,0.391025,0.0209431
0.227617,1.0,0.446875,0.329491,0.0313769
0.0372859,0.24375,0.2,0.166326,0.0527705
0.365451,1.0,0.430556,0.37167,0.0194933
