jannis/table10.V20,jannis/table10.V21,jannis/table10.V23,jannis/table10.V24
1.53726,1.73302,6.08914,6.50563
2.60187,7.9021,2.91056,4.62818
2.40367,22.0632,2.42598,10.0315
5.11674,14.7587,2.39105,5.52322
0.294301,1.14153,0.780788,1.22414
2.74212,10.6866,1.56137,4.74148
5.80598,19.3198,6.75854,7.64678
1.37507,10.1998,2.41428,9.11764
10.8241,21.0668,1.25486,2.24463
-0.123068,10.8198,1.38728,3.68902
-0.263724,2.17991,0.737153,1.28555
0.497254,7.47181,1.30415,2.85592
-4.40028,22.941,4.26043,16.6149
8.1198,10.5486,10.9451,6.0118
-0.311849,6.62915,1.64876,3.856
-0.814594,-1.17164,0.434926,1.06913
7.5572,4.30739,3.06045,2.90719
3.6135,7.2723,0.985129,4.82207
2.48121,-14.6967,5.23247,8.65531
9.33319,1.13448,23.2524,6.37444
-1.31851,-0.588173,1.46115,3.0632
2.39844,8.67776,0.943846,1.69707
1.98496,6.77025,3.00592,7.33817
1.71996,-3.12295,1.02851,2.31427
9.34732,4.08604,10.3069,8.3614
1.78664,0.112815,2.32281,2.50564
1.16022,7.26391,2.08105,5.26746
7.47194,-7.89351,4.06262,5.29376
1.1472,5.83739,2.43904,4.7794
6.55084,6.6536,2.65257,3.06905
52.2446,-0.113847,11.5747,3.40212
2.16747,10.2025,1.65025,2.08744
4.08165,10.157,2.80364,6.39044
-0.171722,11.0211,3.27472,9.03452
-0.0659176,-0.4365,0.26605,0.854875
1.15814,4.96172,1.07761,5.4284
6.24127,11.202,4.59433,4.69269
-4.78345,-19.4799,0.900601,4.25248
-9.34376,-10.0919,2.31418,2.72463
2.57866,3.80022,2.08055,3.22034
1.30109,25.9453,2.09387,5.50271
-9.96833,-25.6237,2.65508,6.50036
1.74987,34.0992,2.10679,4.34823
9.37623,12.7257,7.09559,9.03223
7.73794,12.6651,2.87793,3.44192
1.22934,6.14208,2.28428,4.3691
0.320099,-2.4886,0.323499,0.525358
0.113877,4.30109,6.26218,6.41131
3.92321,0.312616,1.07464,1.79711
2.90985,8.48508,1.349,4.81484
11.0014,11.0513,10.5516,10.7147
-7.66569,33.3449,4.0835,20.4291
2.92807,24.3646,2.66473,8.55648
-0.290581,3.14846,3.76894,3.8548
-8.67863,25.9562,5.15264,9.96779
-9.19313,23.0177,5.52124,10.7293
-3.99684,7.49524,1.68416,3.73288
-2.92088,10.2248,2.99489,9.48303
13.6659,18.8135,7.70108,4.78071
-7.90038,-6.6746,1.00316,1.23428
-0.391443,15.2922,1.43899,4.30499
1.65236,7.86507,2.61994,5.38122
10.2965,7.34282,1.35126,2.82219
-1.54638,4.94667,4.85811,9.88119
3.30014,19.2556,2.4802,10.0407
-3.03465,9.91972,5.45649,14.4227
-2.50251,22.644,5.81033,15.4258
1.70293,18.8466,5.6688,10.129
-11.878,27.4944,5.12157,9.38843
-0.140436,16.0956,3.82363,10.6129
0.104273,16.858,5.1672,9.23074
1.43483,-2.07663,1.7711,3.09281
7.98432,50.5647,9.80827,19.6558
-1.07832,-2.14373,0.787135,3.51835
3.09882,14.1027,2.09651,13.0008
-4.44806,5.27569,0.783726,1.20098
-11.6868,28.8817,4.91526,9.6215
-0.909266,6.00059,2.49919,3.92089
0.162895,6.00581,1.04892,2.74127
-1.80279,14.2018,5.52736,11.2035
-9.62278,27.9744,3.80011,6.42631
0.544056,8.25846,3.24768,8.59423
-0.37215,-0.0389813,1.1068,1.13227
0.272061,-1.95934,0.60338,2.5346
-0.1338,7.42556,4.5213,8.30768
3.64283,5.57755,1.09938,1.83155
4.15362,4.50628,2.89496,4.29336
-0.169504,-7.74333,2.43099,5.69895
-1.54342,4.26723,3.45874,2.03404
21.3501,12.2735,14.2364,11.1244
0.600795,-0.113673,1.58208,1.17599
0.809139,0.0547357,1.91118,1.23638
2.47723,4.22839,2.72198,8.14728
0.767771,1.74233,4.80898,7.31403
2.64219,-3.80271,1.60352,2.26258
27.0902,5.02088,21.5386,8.92474
12.5111,7.92439,21.3597,16.3129
4.72041,17.6606,1.31288,5.18969
-0.97426,4.18438,1.31949,3.46232
7.97749,18.949,1.26516,2.11967
-0.978038,1.90751,1.45365,3.69786
-0.854767,3.00797,1.55525,3.27805
1.06359,0.164354,2.93188,3.61177
1.89528,13.9025,0.864448,2.79606
0.910854,8.36746,4.87578,10.8001
-0.329586,-2.91407,0.903641,3.22272
9.8942,18.8867,4.6641,12.9244
2.98733,8.75626,3.9214,7.262
2.31102,17.9213,3.82314,5.53435
5.48776,4.07511,3.9439,3.85721
-2.92104,-3.54633,0.986354,1.64045
-0.300654,-3.51931,8.13487,7.84196
2.08286,7.4613,1.49096,2.32698
-0.227809,-0.296486,3.06678,3.39304
1.79283,4.56822,2.07888,3.94392
1.23287,1.822,1.38674,1.44151
11.7882,8.2058,2.9492,2.89104
1.47071,26.0613,1.61612,9.51679
0.625483,0.619891,1.73576,5.01087
0.255507,-13.637,0.63816,1.49951
-9.57151,20.0803,6.45305,10.296
-6.99276,15.2555,4.17456,10.0837
1.05177,5.69441,1.87436,3.37305
5.4485,2.87964,8.47737,3.10991
6.253,5.79794,2.61976,2.80723
0.127787,-0.394029,0.204402,0.390987
4.38949,33.0252,3.45816,7.97963
10.7836,26.7678,13.2417,11.8091
-0.330648,3.29037,1.26317,1.65843
5.20877,11.8313,5.84927,2.80854
-0.0106727,17.8768,0.949331,1.40591
2.11127,-1.38951,3.14176,3.35583
-7.86464,20.5045,6.4598,10.5798
-3.46118,20.5736,1.97419,5.70629
-3.45756,3.72432,0.927498,1.26488
0.504352,18.7167,2.3986,11.9262
-8.25761,25.0086,5.53848,11.2373
-2.21786,5.5573,1.86867,4.04526
1.45683,-8.39669,1.35647,2.46631
-0.960723,2.32108,1.34395,2.9129
4.21498,25.3319,20.6103,27.1818
1.82181,1.9813,1.11998,2.04208
-0.0733996,-2.66409,0.735156,1.36056
3.27389,0.0371198,6.11519,12.4899
9.39476,-22.9282,1.85018,2.06285
4.56257,9.58046,7.73297,6.5606
-1.00295,-3.17026,1.81061,2.85835
-2.60488,8.92802,3.41427,4.51763
-12.3375,-0.277829,5.36542,5.71662
-2.90859,-3.83876,0.733215,1.54392
25.2767,-1.28923,28.0343,4.30674
-0.308949,-0.314033,1.21157,0.487172
-0.460611,-0.348658,2.64048,6.42293
-4.63354,-10.5666,1.93493,3.05569
-8.16389,19.7946,1.73788,3.56675
-2.16718,-7.37141,0.686956,1.94073
11.4096,11.9963,13.3469,9.52032
-10.0356,21.8565,5.94994,12.5451
-5.89903,6.92574,5.40205,13.6218
1.93093,4.11836,3.91336,8.51493
-6.1392,-23.0067,0.930463,1.42196
-0.199903,0.335806,0.285502,0.690369
28.1552,15.4717,29.0729,25.0763
-1.97062,-2.12056,1.43051,2.60508
5.07691,6.906,6.25499,6.11229
0.696001,-7.79765,0.964693,2.15292
2.58922,6.42836,0.85731,1.66291
-0.532851,4.72843,1.59021,2.77792
5.26712,1.34717,5.74513,6.04019
-0.121631,2.96695,0.56588,1.09816
-5.32144,-10.3915,2.82598,3.07587
1.05515,1.29413,0.90166,2.95831
0.889653,-2.83869,0.783946,0.945141
-1.15773,-1.9003,2.79461,7.25507
-0.330751,12.4268,0.857006,3.97537
0.00735648,-1.2898,0.612186,2.3109
0.560889,-3.87847,2.2521,5.98531
14.6885,5.16203,5.89968,3.84286
7.58716,18.4132,4.72295,5.87306
1.83879,3.80753,2.06124,3.79761
5.00773,-0.257143,1.94627,1.7887
1.69986,12.5911,1.24648,5.99844
-0.120611,-14.9495,0.713409,6.52446
1.5439,2.30089,6.75712,4.00167
-1.45651,11.1278,1.2037,4.0366
5.32765,9.67699,5.22865,7.04117
-1.1162,7.2935,1.85011,1.89409
-6.39921,8.51289,4.50426,10.4605
-4.92588,-6.17014,5.08405,7.12731
5.49796,-2.70781,3.61974,1.25174
5.57357,4.23602,1.61168,3.28163
6.17197,24.9493,2.40583,5.17822
1.97193,14.6481,1.20271,8.2336
-0.309356,0.827108,0.582028,1.05445
-2.06596,22.9232,11.8064,7.7172
-0.46625,-24.7199,6.48115,5.73179
0.185831,13.7191,2.31307,4.93687
7.28251,15.7661,8.55902,13.7513
55.1453,13.8784,13.8277,5.31676
1.32203,-0.983626,2.45721,3.25989
-3.35833,-6.9399,2.07165,3.89535
0.519836,5.61141,2.58006,5.03965
-0.517044,1.72604,1.15926,7.25402
0.796229,-1.67647,0.421416,1.79138
-11.6844,28.8577,3.73674,7.96838
2.85594,5.82933,3.23269,3.99698
7.33697,18.3959,1.28809,3.52822
-2.24345,-2.34291,3.33434,6.09982
-0.991136,9.49913,3.11931,6.97078
0.256265,3.04343,1.96883,4.94355
12.583,16.6161,8.71668,8.30474
-5.35817,-22.4786,0.626179,3.05396
8.14725,-20.7308,3.85886,10.3046
0.415874,1.41129,7.37276,12.3628
4.17689,16.6272,4.21937,8.44364
16.034,27.8585,5.88212,10.3826
-1.67135,8.82313,3.79906,4.37122
-0.929017,8.20835,1.18468,3.22808
-15.0879,14.8738,4.89741,6.03792
-0.019371,-2.39134,0.567908,1.54167
1.24893,4.52315,1.34938,2.86675
0.381918,-2.20793,0.52254,1.32639
0.514176,0.321363,0.700854,0.859801
1.07868,5.44734,0.530974,0.8858
2.95882,0.403792,4.14409,4.73736
17.7788,34.6639,15.1505,11.1451
-3.05167,-10.0676,1.40331,1.87518
2.62741,9.95902,2.5302,7.10865
-0.592965,-1.76426,0.527041,0.628474
-6.22638,19.9622,5.09938,14.3847
17.4801,8.78298,17.7004,10.1073
2.91449,14.498,1.02381,1.26181
1.10696,3.97536,0.588789,2.62326
-4.51024,-24.6554,0.879313,2.08244
0.0536813,11.8015,4.0914,4.99754
-0.590077,16.7779,2.75651,9.52846
0.657283,33.9825,5.85494,12.1142
-0.798052,1.62252,5.87481,4.45215
-0.0226409,0.701059,4.31292,4.95615
-0.119208,0.179253,0.30052,0.464269
-7.3758,11.9544,3.88064,7.03453
-5.20035,-22.7666,0.779997,2.99169
0.682132,-14.5494,2.54369,4.3184
3.81624,6.86317,4.58888,4.44542
1.72567,4.98716,5.2618,8.30068
-0.110465,1.85697,0.821668,1.45105
1.07882,7.95529,3.13741,5.52562
0.948866,-2.13649,1.03148,3.18239
0.837955,2.1822,1.92031,2.28072
-3.97736,-9.76864,1.47419,1.58218
0.85948,-0.604913,0.909148,2.98707
3.65883,17.093,3.96088,6.89357
-0.348856,12.5084,1.17063,1.87952
0.333976,9.26092,0.697639,1.22929
-2.88266,-4.93953,1.99539,2.45609
0.0183956,11.3533,0.855816,2.413
0.647976,-3.71706,0.570654,2.11722
4.84225,8.32753,3.7346,6.18728
-0.554765,-0.89035,1.13013,2.62567
-0.177905,-0.0829848,0.489485,0.915302
6.34566,31.746,5.56941,15.1276
4.02242,18.6379,5.06621,7.04088
-0.342032,12.7304,2.82988,5.50216
1.45991,1.58374,3.74792,3.71279
-9.19261,17.0712,6.83141,9.03975
36.3973,12.6735,17.2934,2.86573
-12.6198,9.9851,5.31088,10.2715
11.3928,11.3262,12.0073,13.8359
0.643432,9.39859,0.888187,1.70292
-2.555,-2.62604,1.15056,2.47105
-3.80989,12.8007,1.75932,4.75208
-1.58946,5.75003,1.76218,3.00026
-2.21837,10.5728,4.06209,7.24273
-2.43287,-16.3534,1.66668,5.90354
-1.0069,9.08083,1.73525,2.40574
-5.11952,8.66175,2.89054,9.41638
-0.574473,10.1932,4.97071,17.9981
6.84925,27.4275,7.11013,12.4172
0.0686064,8.34352,3.34342,4.39017
0.07539,-2.99085,0.387608,0.598039
-5.33229,10.8957,4.37222,4.75024
-1.69408,4.02464,2.3581,5.41277
9.01198,-7.6703,7.78837,5.39964
3.46171,12.3925,1.60019,4.78154
0.424973,-1.06146,5.1332,7.40761
-0.0618364,-1.98464,0.868822,1.92479
-4.31404,6.72733,3.14984,5.43185
4.17905,10.4837,1.1015,2.41855
1.81883,2.93182,2.67197,3.82985
-2.17764,-2.24697,1.45351,2.1358
3.2129,2.03999,1.91473,3.1473
10.0931,10.6215,5.11033,8.85181
6.18633,-2.63002,3.61391,5.60056
0.31593,-0.166074,0.228638,0.363894
4.06858,6.38832,2.18167,2.8988
8.40054,2.7599,14.8907,8.51762
34.6264,30.9999,5.88887,9.25009
1.88747,8.83663,0.893032,1.26823
10.1969,21.0311,2.08188,2.88054
-0.0635363,-0.08996,0.315397,0.50951
11.8935,10.7426,8.72612,7.53103
-0.56359,1.2144,1.64379,3.86169
1.32277,18.1606,1.08271,2.79774
18.2887,17.669,16.362,11.094
-14.2428,20.2704,3.19137,4.36042
-5.73839,12.6081,3.36804,5.69823
-5.27749,6.22175,5.91807,8.97318
-5.96314,-24.518,0.732717,4.37975
-0.99005,-21.8291,1.25819,4.34146
3.99421,9.79527,10.3764,12.3853
0.713631,-1.71126,1.14525,1.62567
29.8797,5.29376,27.9351,6.61437
-2.92987,-2.02254,1.36345,2.71848
1.55028,-1.85349,1.90342,5.85548
4.95855,24.6215,3.79228,9.95603
-3.11121,-0.213461,2.80746,1.84385
5.45984,4.26549,2.90452,3.73479
-7.53444,42.0207,3.25904,9.08312
-8.51551,-17.0663,2.44888,4.70815
-1.68502,4.6175,2.87336,7.29336
-6.90507,-4.80038,1.68059,4.99996
-0.163555,7.4028,3.85949,11.2659
3.51305,-5.28336,3.28882,4.71643
-17.8642,30.6689,1.70369,2.81842
1.04246,1.80703,2.06393,6.64678
-0.0618327,1.2949,2.27627,4.48778
0.0812137,2.79919,1.18318,4.26607
8.33261,1.57771,2.94281,7.60149
4.06823,-0.696406,4.25186,2.74628
0.324666,10.7348,8.19828,6.51482
-0.867285,-4.97543,1.61177,4.16264
-0.882064,15.9542,2.32802,5.51519
-5.25004,12.759,2.95916,5.89704
5.1963,19.5362,3.55706,6.65967
-1.69808,-3.25658,3.08402,2.79102
-0.0277254,0.949448,0.68334,2.46017
2.12915,7.29907,5.0351,6.37089
1.60413,-5.57329,0.915035,4.33724
-5.00023,9.61937,8.63778,14.2006
-4.80738,-8.8859,0.854366,1.64998
3.24075,28.4972,1.78166,9.39912
-5.48,17.0269,5.3831,7.95098
1.96207,2.14662,0.873098,2.20883
0.767511,15.5411,2.07286,7.56916
-1.27065,-16.8866,0.971746,1.5837
-0.285672,-1.3403,0.654446,0.809866
-0.125946,-0.701813,1.17736,4.36665
-0.263981,1.36946,2.21717,3.94306
1.72197,9.73062,7.10121,12.3977
-2.8748,-0.079671,1.5069,2.01749
-2.61628,6.91617,2.41872,5.31102
0.20868,4.00875,3.16082,5.7242
1.50282,3.90413,5.21588,9.32848
-0.467105,-0.0497945,3.95241,5.30688
-4.30832,24.7267,3.65557,10.0698
0.437639,-3.79093,1.29733,3.45075
-0.616042,1.65166,0.903763,0.813236
4.16392,10.1487,1.38904,3.8247
3.52164,9.96083,1.7881,1.94169
1.06719,-4.1291,6.72201,4.97168
-0.993501,-4.9621,0.541802,0.846648
-0.0744434,-1.12956,1.97339,3.32881
-0.231682,9.77634,1.17722,2.84286
2.54483,2.22883,4.23043,4.85855
-1.30921,11.353,1.07629,3.09709
4.22482,16.6176,22.9613,16.412
4.59845,16.8157,5.17491,4.04286
-1.16113,-4.91293,0.664722,0.756142
0.56288,-1.41467,0.990189,3.56682
5.4696,0.0105995,13.7924,9.17771
7.39325,2.54327,11.35,1.88549
2.6358,13.3983,0.851354,3.6472
1.01755,1.63648,2.33875,1.42738
1.02481,2.44262,0.661221,0.880079
-0.72636,1.98401,1.32706,2.62234
5.07857,18.9018,4.46698,7.04278
2.80495,8.81933,10.243,14.0661
2.68492,5.20589,2.31739,4.64628
-10.6157,22.3193,7.57258,9.74312
0.637411,2.35727,11.7375,4.20244
12.8301,22.1805,5.78002,9.08694
-0.569459,2.49226,2.9442,8.51769
2.52987,6.91381,2.09045,5.52183
-0.709467,1.47591,0.144891,0.303028
4.80617,4.54645,6.17493,7.8217
-0.697667,-14.4344,0.72607,3.06724
-2.17462,5.36063,1.24444,2.76705
-8.50216,20.2284,1.32219,2.97201
-3.53111,-1.19332,4.2063,1.54501
-8.48644,-8.18108,1.23612,2.07292
-4.45261,-2.93757,3.40402,3.33005
-2.88957,1.01931,5.04189,5.91983
4.02723,4.21391,2.50139,3.96259
3.12013,1.38952,2.19345,3.86522
-8.12358,12.9382,3.83117,5.30381
1.6342,3.20174,3.52042,8.92471
7.39418,12.893,3.38886,5.10816
-2.6463,12.8983,8.16258,11.4068
0.595461,-12.9425,0.920285,4.07735
-6.19655,17.4993,3.1901,7.52069
7.32581,9.41754,11.5843,9.30811
-2.79162,4.15879,4.90111,7.44357
-20.3224,-12.5859,4.22206,0.867607
-0.99031,15.4387,2.44778,4.27705
1.83509,11.8391,4.72594,6.0671
8.09976,15.3345,4.03337,4.79658
-0.787473,-4.67735,3.24061,8.92883
0.827932,5.87199,1.36186,3.4489
-1.98543,13.2868,2.06521,6.13124
0.804473,3.07967,1.02696,3.39998
0.130122,0.487128,0.604451,1.76293
1.46968,3.75411,5.37649,5.62459
1.07933,14.1659,1.71841,6.3433
1.71534,11.0093,0.808487,2.07809
-1.92101,5.29341,1.73597,2.7947
0.702975,2.7889,0.538141,0.628821
-0.175046,-7.43806,0.584023,3.28261
2.6886,2.99346,1.44125,1.86373
-3.47936,23.6633,7.21489,11.4821
6.05371,0.98062,2.86455,5.19125
10.6999,10.0974,3.68372,3.55864
-0.472537,-0.58846,0.938291,0.546503
-8.05442,24.8173,3.37527,7.16055
0.098692,1.37175,2.01356,3.89179
0.423428,-13.971,0.549676,2.03916
-0.361719,4.06013,3.18706,6.74841
0.330684,13.256,3.09709,7.22929
2.89171,-5.14214,9.18619,9.72835
1.92031,3.50981,1.07276,1.47534
7.51912,4.45338,6.73108,4.85876
5.75965,18.7998,5.37204,8.09616
2.24479,12.2017,2.69882,4.21168
9.67288,-19.8687,4.03932,5.75939
1.77763,-0.858039,6.79938,15.2352
4.10858,-26.9378,1.1736,2.75623
2.68091,15.6725,4.30817,4.40899
0.535329,8.28035,2.0511,4.08389
-4.31509,-6.3094,1.07387,1.45568
-1.69006,0.0161839,0.683107,1.08211
-7.25609,22.9979,2.33604,2.40119
-0.325541,2.92941,0.567467,2.09795
-8.24291,-8.31017,2.65722,2.19368
-4.20162,4.18836,4.55057,5.15737
-5.12653,6.91841,2.78438,5.3321
2.77491,11.0851,1.79528,5.72708
2.21906,-1.26657,2.56463,4.21088
-0.584044,6.4224,1.31098,2.74782
-1.09056,10.4989,0.918473,3.31218
-0.246974,-7.37467,0.942752,5.76132
1.66285,2.94958,2.90736,4.58748
-2.78913,-13.7609,1.10025,2.98411
2.46893,1.67141,2.81461,5.70389
0.37598,7.00308,3.76082,10.3949
-0.649819,6.38264,0.587937,0.746561
-8.25084,13.4233,4.73435,5.95718
7.07006,11.1281,7.98989,10.5644
1.25825,10.8042,1.02545,2.22949
-0.0761346,3.25937,2.472,2.9716
3.06496,10.0341,2.88616,5.02057
4.20633,6.39833,1.76003,3.27351
-9.70372,13.0157,5.96358,7.8192
-2.54693,17.4876,5.39967,9.87735
3.26432,14.8218,1.67877,3.6333
-0.567293,-1.1095,0.514296,2.37225
-6.24143,-10.7613,1.95557,2.41554
-4.95727,23.9041,5.76294,9.10177
-0.015527,0.737604,0.698225,1.50429
-0.277685,-2.73392,0.500531,0.916504
-14.8153,58.1244,1.76136,5.1802
3.87908,-4.72524,1.86286,4.62102
-1.13651,1.67681,1.14874,2.83073
-0.0237779,0.00160997,0.606958,0.270639
-0.0836183,0.155987,0.749381,1.79082
1.66477,2.30366,1.68109,3.03474
-2.16418,-3.73181,2.1077,5.13166
-0.65381,-4.6169,1.92482,2.45042
-2.55867,-7.44625,4.22358,5.19871
0.187564,-8.48239,1.10503,1.86725
0.407359,2.71246,1.11389,3.13247
-2.59229,-3.13984,1.3718,4.44377
-1.58457,-15.5968,1.65138,4.3619
-4.06331,2.871,2.12939,2.64073
-15.0842,30.9964,4.98024,12.0897
1.30698,-1.90622,1.99368,2.4754
-0.0534129,10.4611,1.01864,2.14015
-7.04837,16.3758,4.5568,12.1625
15.2707,28.9624,3.49519,4.65877
-0.183094,1.41543,1.48971,3.07025
-2.251,22.0899,2.45108,6.56661
1.79898,3.80849,3.889,3.40503
0.466433,21.6374,1.80107,2.74673
6.16463,7.42236,3.20141,2.61536
0.573648,-1.76259,1.32057,3.0343
5.64987,6.41389,4.27292,5.69806
2.72872,10.2984,1.52904,4.99767
2.94001,5.98059,3.59761,3.76525
-0.168819,-0.0282161,2.38201,4.98641
1.55488,10.2511,3.19307,6.9177
1.86272,2.38332,2.67306,4.81069
2.36581,-0.310016,0.964892,3.42024
1.31898,15.1231,2.63364,8.316
0.0761943,8.43944,3.53769,3.55136
1.73686,29.2544,0.858936,1.82917
3.12618,9.43302,4.39259,8.31849
-11.4109,19.6502,4.9184,10.8742
1.11659,6.67866,3.17992,3.34419
12.2711,56.3878,6.09911,10.0144
1.40691,19.6489,6.71892,15.0416
0.0667452,2.01531,0.575361,0.943226
-4.60649,-11.401,0.428337,4.11549
1.04704,3.93951,2.15714,5.64018
5.17023,-1.72965,14.699,14.733
4.16729,3.37532,10.3181,13.839
4.60418,7.86209,2.82331,4.64245
0.335301,9.58813,2.82435,5.51021
-0.504416,-1.76784,1.24299,4.61494
0.661245,11.9941,0.618202,1.55704
-2.22124,-7.2533,1.28859,3.95008
2.83447,7.52924,0.823818,1.48861
-2.42784,6.26385,2.23451,3.91625
1.40976,10.0843,2.0542,5.64016
-3.20779,-17.5008,0.810752,3.85738
0.0108161,0.00188435,0.573972,0.551128
1.19994,14.439,2.70936,6.49222
2.84572,4.61445,1.04887,1.89249
0.369773,1.26799,0.881301,1.38447
0.654098,5.00447,2.40486,1.08514
3.13145,2.8756,2.53288,3.42157
-1.42482,5.71433,2.6557,5.9796
-3.57579,17.1946,4.24209,9.69356
0.788266,-2.35661,2.13648,2.95518
-0.366119,2.03893,0.988547,2.7472
0.0774303,-11.7301,0.787227,2.78062
3.45618,-9.13071,2.63796,6.63946
0.0484188,3.03275,0.720514,2.0316
1.45762,-2.5365,3.4684,6.50188
-3.03512,8.88078,1.0184,2.22158
-1.66323,-1.46343,2.4355,6.07921
1.38527,1.08917,0.540761,1.30936
-2.68836,1.88913,3.51056,5.21462
-0.658864,-5.62716,1.43877,3.95024
2.48965,7.22333,1.85388,3.24303
-7.30077,15.9205,1.41132,4.01873
5.47356,9.47133,3.29233,4.41206
-2.50551,3.3588,4.14359,14.0661
4.26106,22.3569,13.3966,9.17423
-0.0236367,-6.5298,1.21005,2.20651
4.93239,13.9966,4.72241,10.3258
-0.039628,3.9162,0.73133,1.24212
0.586572,-2.64396,2.55676,4.82655
-4.92856,-1.48423,2.82692,10.5823
-1.40426,-1.19159,3.07425,5.83802
-0.676557,1.58692,2.6668,4.62302
0.891753,-3.72485,1.79002,3.88715
-1.80858,-2.28195,0.221847,0.393337
-2.41845,-3.26419,1.27974,4.06468
-0.141808,3.59587,0.67843,1.96483
-1.13707,-2.14745,1.21756,2.33912
-7.93765,12.9036,4.71823,5.40719
0.17294,-0.644666,0.233655,0.71212
5.20506,13.2702,4.82144,10.7953
1.69461,4.13497,0.70853,0.861121
20.2529,23.8915,10.0925,12.1552
2.24844,9.14554,0.564924,0.919006
-0.987015,4.33766,2.79332,6.29132
-1.98048,0.945156,1.50117,9.10479
0.271223,-0.578433,0.202162,0.268134
-2.02886,13.7077,2.61632,6.1565
2.47965,-1.10088,2.233,5.92405
1.13262,7.55482,1.23573,2.567
1.09811,8.94647,3.07787,6.47777
-3.02858,4.10806,4.61744,4.94702
6.12422,11.472,2.25221,5.1701
-1.34015,15.4551,1.63389,3.65173
1.55095,-9.98091,1.75378,3.2915
9.8976,0.990737,14.1848,6.91117
-1.38112,0.29603,4.29881,7.41446
5.54572,45.7108,11.1368,20.389
-6.6911,25.8713,6.10215,13.8931
-4.16918,17.916,4.16268,4.03579
-1.33676,25.59,5.03206,11.7292
3.3725,14.8058,2.38672,6.30143
3.4812,8.20792,4.81226,5.62417
4.22757,1.28214,1.25473,5.09529
-0.804219,-2.8967,0.467665,1.53641
-2.76619,15.3123,11.5207,10.8378
-7.14687,-2.47371,5.68791,7.60959
7.40015,16.1976,5.42268,5.65915
0.799056,-0.488113,2.7252,3.30302
-2.94552,-0.726456,3.87411,6.49847
0.438373,-0.313255,0.0754882,0.0712665
2.46061,-5.2852,3.10891,5.43053
1.4271,10.1037,1.6169,3.32926
-1.06879,-3.96662,0.634329,1.13433
0.397142,-2.22015,1.63483,5.45134
-5.20997,-3.26038,1.22744,1.53753
5.7982,21.9111,3.12733,7.26115
-0.823114,6.70504,0.913977,1.45933
0.256288,9.82817,7.84355,16.7688
-8.61296,-8.97052,11.3075,11.2482
8.04397,15.2736,2.14554,5.62497
7.86471,-8.49056,8.06707,9.58127
2.27583,3.69805,3.42348,4.25018
-0.91643,-6.58826,0.883732,2.52831
0.863658,0.913475,2.48198,2.91724
8.43686,11.0432,6.67095,10.9988
9.23828,16.7525,2.78707,2.73797
0.833468,18.7446,5.21534,18.4798
-1.41833,1.04638,3.1478,4.06246
-3.18715,27.7285,9.43983,17.8226
0.0150893,-2.45718,0.559203,2.12377
1.421,18.6942,1.74735,10.2607
-0.041271,-0.713188,0.451426,0.469803
0.458013,8.83678,1.93328,5.54795
0.0188727,-0.0457296,0.179367,0.583445
2.67085,8.06329,2.13564,6.49402
-1.08361,1.86948,1.80887,7.54164
-0.581449,7.33613,0.929854,3.45634
19.7297,-0.547207,4.59072,1.99017
8.88756,-1.7433,7.96793,6.06488
-3.49578,4.56875,2.55483,3.1655
1.80417,8.64817,8.41759,3.81261
4.68102,-0.314631,7.52313,10.5404
5.10807,5.02677,1.68293,2.5384
-10.1197,20.2662,1.96439,3.88619
-0.470183,-5.59253,1.60873,2.69507
-3.37048,-11.5109,1.46648,3.63771
13.9165,8.56348,7.90422,5.55616
0.480009,-2.86751,0.57081,0.855307
0.350769,-1.76214,2.10941,2.00198
0.214511,-1.98739,0.576416,2.40574
-0.181448,1.98499,1.04381,1.5047
-2.21528,-8.94321,2.54499,7.86652
-1.20305,0.541416,1.00252,1.60321
4.07581,18.6214,2.55296,9.87963
0.728853,11.6677,4.34669,6.33081
0.765576,0.769956,4.04324,4.79932
2.81308,-0.336059,3.32821,4.746
-0.369943,7.87406,0.912306,2.43031
1.9215,9.15261,1.50275,2.41466
0.328754,6.36002,1.43781,2.35422
0.968166,14.2729,1.56272,6.08496
-11.7813,18.7981,4.5725,6.12068
-0.977526,4.8184,0.950439,1.4844
-0.430478,-4.73513,0.4718,0.389152
-2.66883,-2.1608,1.87209,3.45047
5.57153,12.3273,7.52928,6.18454
-3.06945,-12.1595,1.18242,1.78168
0.594193,-0.731422,0.0851293,0.0599908
-1.90978,-7.29858,1.11244,3.82503
-1.38614,-7.39206,0.940219,5.47916
0.236988,5.71338,1.34837,3.9558
2.7918,-4.43009,1.86915,2.73093
11.5928,19.9479,1.06233,2.37847
-8.17554,17.6709,2.70607,2.43946
-13.8669,15.1874,5.66723,4.62001
2.50978,3.93655,2.75581,4.81234
9.13804,11.9257,7.31735,12.1724
8.89948,5.80155,8.08934,10.8432
6.91482,-3.02051,2.00881,1.73358
-1.65713,12.3303,2.33891,8.10251
10.6768,-31.6557,4.04708,6.39946
2.93895,1.59974,1.3058,2.99322
4.41828,1.95633,4.83282,5.87948
0.272259,1.96883,1.69597,7.53887
1.51822,5.18147,1.23805,1.88344
2.95547,0.791259,1.00712,2.1121
2.34904,10.8628,3.58374,7.86099
0.991356,2.17502,1.83669,5.05767
-8.12584,4.94542,3.53452,8.23987
-0.526447,0.308468,0.895708,4.63981
-7.52663,1.4772,6.1751,3.42025
-1.27789,2.17235,0.723431,0.867542
0.586043,4.87842,1.01639,2.55254
