Key_1_2,oz248,oz246,oz249,oz151,oz13,oz251
7629,0.524,0.597176,0.208187,0.071429,0.227273,0.577291
1682,0.353,0.470588,0.121507,0.357143,0.272727,0.572737
5997,0.0,0.313725,0.309913,0.0,0.0,0.719816
858,0.889,0.497255,0.074098,0.071429,0.090909,0.474409
208,0.571,0.497255,0.138522,0.071429,0.090909,0.495627
6819,1.0,0.699451,0.195999,0.0,0.272727,0.608549
5418,0.786,0.709647,0.257833,0.0,0.363636,0.678207
6511,0.714,0.709647,0.287237,0.285714,0.272727,0.673498
8596,0.583,0.497255,0.147098,0.0,0.181818,0.514827
1444,0.438,0.470588,0.205524,0.0,0.181818,0.576722
7850,0.421,0.562353,0.186357,0.142857,0.090909,0.492574
8256,0.4,0.562353,0.200925,0.142857,0.090909,0.507116
5050,0.0,0.156863,0.082626,0.0,0.0,0.44165
6613,0.0,0.248627,0.123241,0.0,0.0,0.434301
1592,0.0,0.156863,0.102738,0.0,0.0,0.541169
6279,0.533,0.521098,0.131639,0.0,0.136364,0.478031
2354,0.75,0.580392,0.182729,0.0,0.136364,0.656161
2340,0.3,0.497255,0.215926,0.071429,0.090909,0.574807
7680,0.533,0.654118,0.307816,0.0,0.454545,0.551467
791,0.903,0.769725,0.330964,0.071429,0.318182,0.693319
3242,0.5,0.597176,0.233257,0.285714,0.409091,0.590436
1467,0.652,0.654118,0.220063,0.071429,0.318182,0.521917
5811,0.3,0.521098,0.193072,0.0,0.045455,0.516121
978,0.774,0.737255,0.283507,0.214286,0.363636,0.635046
6138,0.773,0.82902,0.432884,0.428571,0.545455,0.587538
7685,0.5,0.580392,0.201867,0.285714,0.318182,0.388035
1535,0.105,0.364235,0.183293,0.0,0.090909,0.613311
6778,0.478,0.612863,0.241521,0.214286,0.227273,0.57931
298,0.0,0.248627,0.226358,0.0,0.0,0.487191
7133,0.0,0.440314,0.789512,0.0,0.0,0.849195
4198,0.138,0.440314,0.256853,0.071429,0.090909,0.554728
8164,0.632,0.597176,0.183837,0.0,0.090909,0.539512
801,0.462,0.440314,0.149265,0.071429,0.090909,0.52968
2805,0.462,0.440314,0.132053,0.142857,0.136364,0.485225
8290,0.5,0.497255,0.103419,0.0,0.045455,0.479273
1468,0.727,0.497255,0.097456,0.142857,0.136364,0.548466
5003,0.615,0.497255,0.10402,0.071429,0.181818,0.501682
6594,0.0,0.313725,0.131846,0.0,0.0,0.493764
2898,0.333,0.470588,0.180005,0.0,0.045455,0.55214
3351,0.833,0.627451,0.188337,0.0,0.227273,0.590954
6104,0.0,0.364235,0.076975,0.0,0.0,0.326916
5759,0.733,0.562353,0.142306,0.142857,0.181818,0.54681
7791,0.0,0.156863,0.164654,0.0,0.0,0.607463
7681,0.706,0.580392,0.175557,0.0,0.090909,0.58671
2139,0.429,0.542588,0.209552,0.214286,0.272727,0.483672
1179,0.35,0.497255,0.187764,0.0,0.045455,0.556746
8304,0.0,0.248627,0.130446,0.0,0.0,0.477773
3391,0.61,0.754039,0.414077,0.357143,0.590909,0.485639
5572,0.0,0.0,0.07917,0.0,0.0,0.304042
2587,0.0,0.40549,0.20399,0.0,0.0,0.509238
6596,0.0,0.156863,0.166494,0.0,0.0,0.603892
2537,0.762,0.654118,0.205295,0.214286,0.227273,0.529214
8754,0.619,0.597176,0.131986,0.071429,0.318182,0.466491
2920,0.571,0.597176,0.192642,0.071429,0.227273,0.438752
8541,0.619,0.597176,0.240188,0.428571,0.454545,0.636806
2820,0.0,0.156863,0.358114,0.0,0.0,0.676862
2569,0.414,0.580392,0.239822,0.142857,0.363636,0.549863
5914,0.946,0.81098,0.366086,0.0,0.181818,0.654298
7267,0.125,0.364235,0.107034,0.0,0.045455,0.370336
1070,0.556,0.542588,0.191592,0.0,0.318182,0.541893
5230,0.333,0.40549,0.155203,0.0,0.227273,0.512498
2931,0.533,0.497255,0.163713,0.142857,0.136364,0.581328
8432,0.0,0.364235,0.238049,0.0,0.0,0.455778
7663,0.375,0.497255,0.153313,0.0,0.090909,0.492574
7556,0.5,0.580392,0.198841,0.071429,0.090909,0.539771
8215,0.353,0.440314,0.201444,0.0,0.090909,0.616881
2674,0.5,0.542588,0.165921,0.214286,0.227273,0.517828
1809,0.719,0.719216,0.360835,0.0,0.272727,0.674688
7606,0.353,0.470588,0.170984,0.071429,0.045455,0.531387
582,0.375,0.597176,0.222017,0.214286,0.136364,0.42157
476,0.0,0.0,0.10262,0.0,0.0,0.532267
3387,0.6,0.440314,0.094366,0.0,0.045455,0.597112
3207,0.0,0.0,0.111168,0.0,0.0,0.548673
3697,0.0,0.156863,0.385771,0.0,0.0,0.786058
543,0.318,0.497255,0.230523,0.071429,0.090909,0.609636
3117,0.273,0.440314,0.233196,0.071429,0.090909,0.602701
3597,0.571,0.580392,0.197778,0.142857,0.136364,0.584744
4993,0.462,0.470588,0.140514,0.0,0.090909,0.535217
2950,0.778,0.719216,0.253403,0.214286,0.227273,0.61802
603,0.813,0.597176,0.191312,0.214286,0.227273,0.643016
1152,0.688,0.562353,0.145252,0.0,0.181818,0.540082
6550,0.6,0.699451,0.291876,0.142857,0.272727,0.568597
8096,0.176,0.440314,0.162328,0.0,0.181818,0.397092
954,0.15,0.440314,0.224296,0.0,0.181818,0.461367
6197,0.375,0.580392,0.241276,0.0,0.227273,0.470786
5196,0.609,0.627451,0.199923,0.071429,0.227273,0.4653
4254,0.556,0.562353,0.169313,0.214286,0.136364,0.4904
6125,0.333,0.497255,0.191019,0.0,0.045455,0.527661
7552,0.522,0.612863,0.231487,0.071429,0.136364,0.527092
1801,0.588,0.699451,0.341,0.428571,0.272727,0.555607
7724,0.176,0.313725,0.167773,0.142857,0.090909,0.475961
2551,0.542,0.654118,0.220022,0.285714,0.181818,0.434198
8035,0.733,0.709647,0.318041,0.071429,0.5,0.649123
849,0.4,0.597176,0.332765,0.0,0.181818,0.661336
3574,0.0,0.0,0.116294,0.0,0.0,0.3737
3194,0.222,0.313725,0.110057,0.0,0.090909,0.377064
8264,0.5,0.597176,0.198405,0.0,0.136364,0.586917
1609,0.467,0.521098,0.158694,0.0,0.045455,0.46028
7310,0.5,0.699451,0.385956,0.0,0.136364,0.551829
8087,0.0,0.156863,0.160171,0.0,0.0,0.539668
6796,0.913,0.699451,0.207029,0.0,0.363636,0.651245
7924,0.0,0.248627,0.258765,0.0,0.0,0.636651
9,1.0,0.728471,0.262492,0.0,0.136364,0.758888
7015,0.5,0.521098,0.162567,0.0,0.136364,0.577343
7940,0.462,0.440314,0.12326,0.071429,0.136364,0.514568
5615,0.0,0.313725,0.308952,0.0,0.0,0.622419
7283,1.0,0.666353,0.176874,0.0,0.181818,0.56751
7371,0.0,0.248627,0.127002,0.0,0.0,0.451379
1926,0.565,0.597176,0.144291,0.714286,0.545455,0.735031
1418,0.414,0.612863,0.357147,0.357143,0.272727,0.609015
218,0.0,0.156863,0.25903,0.0,0.0,0.655023
6233,0.25,0.440314,0.05032,0.0,0.090909,0.367593
4717,0.0,0.313725,0.146427,0.0,0.0,0.409046
6821,0.0,0.156863,0.075396,0.0,0.0,0.524763
8045,0.571,0.497255,0.15618,0.0,0.227273,0.524504
2635,0.0,0.364235,0.136979,0.0,0.0,0.426073
2227,0.0,0.0,0.064249,0.0,0.0,0.43161
1332,0.583,0.521098,0.12299,0.0,0.045455,0.503338
3018,0.538,0.497255,0.130643,0.071429,0.136364,0.520313
230,0.545,0.440314,0.125052,0.071429,0.045455,0.369508
6359,0.5,0.440314,0.140161,0.071429,0.045455,0.384619
113,0.778,0.627451,0.149062,0.0,0.227273,0.528386
4753,0.789,0.641098,0.198784,0.142857,0.090909,0.484604
5859,0.789,0.641098,0.198784,0.142857,0.090909,0.484604
2174,0.0,0.156863,0.176871,0.0,0.0,0.597009
7286,0.647,0.580392,0.174558,0.071429,0.136364,0.598458
3273,0.583,0.641098,0.232499,0.071429,0.136364,0.582725
5887,0.0,0.248627,0.254912,0.0,0.0,0.613104
3784,0.857,0.677961,0.233556,0.0,0.181818,0.665166
4866,0.8,0.597176,0.131232,0.142857,0.227273,0.418569
6938,0.429,0.440314,0.125332,0.0,0.045455,0.45821
7874,0.75,0.666353,0.297671,0.214286,0.272727,0.758837
2779,0.0,0.0,0.293114,0.0,0.0,0.760751
185,0.364,0.597176,0.407171,0.071429,0.181818,0.717901
6194,0.0,0.248627,0.046801,0.0,0.0,0.396108
6231,0.0,0.156863,0.0822,0.0,0.0,0.503959
1681,0.0,0.364235,0.172893,0.0,0.0,0.344305
8441,0.133,0.40549,0.190265,0.0,0.0,0.595404
6662,0.0,0.156863,0.286575,0.0,0.0,0.451586
3683,0.731,0.688941,0.258489,0.0,0.227273,0.648864
1078,0.0,0.313725,0.14166,0.0,0.0,0.499715
780,0.0,0.248627,0.273868,0.0,0.0,0.660767
8455,0.0,0.0,0.327976,0.0,0.0,0.772033
2565,0.857,0.597176,0.1288,0.0,0.136364,0.565078
2106,0.786,0.562353,0.165024,0.142857,0.227273,0.599493
5495,0.783,0.677961,0.240375,0.0,0.227273,0.647726
6350,0.522,0.612863,0.246603,0.071429,0.136364,0.570201
516,0.522,0.597176,0.241063,0.0,0.136364,0.645604
2745,0.913,0.699451,0.246546,0.0,0.363636,0.699943
4918,0.621,0.666353,0.275154,0.0,0.181818,0.587072
7120,0.421,0.542588,0.15632,0.0,0.136364,0.523159
3632,0.333,0.470588,0.179487,0.0,0.045455,0.55214
4577,0.276,0.542588,0.284583,0.214286,0.227273,0.613207
5482,0.765,0.597176,0.177641,0.071429,0.272727,0.54329
2141,0.533,0.497255,0.177205,0.0,0.136364,0.553589
8363,0.563,0.562353,0.141536,0.071429,0.045455,0.438389
8545,0.684,0.597176,0.204308,0.285714,0.363636,0.669824
6616,0.435,0.542588,0.2553,0.214286,0.136364,0.655178
8365,0.4,0.497255,0.161059,0.071429,0.045455,0.575894
8485,0.429,0.470588,0.154993,0.071429,0.090909,0.539564
2463,0.3,0.542588,0.179407,0.071429,0.090909,0.428608
8052,0.0,0.156863,0.193861,0.0,0.0,0.62392
5312,0.6,0.580392,0.231312,0.071429,0.181818,0.655178
8162,0.0,0.364235,0.13681,0.0,0.0,0.426073
2814,0.167,0.470588,0.166825,0.0,0.045455,0.413704
2349,0.533,0.497255,0.153908,0.071429,0.318182,0.567717
8268,0.643,0.542588,0.133831,0.071429,0.090909,0.531025
4879,0.696,0.641098,0.240083,0.0,0.090909,0.591213
5500,0.6,0.597176,0.176123,0.071429,0.227273,0.457693
7183,0.4,0.470588,0.14944,0.0,0.045455,0.511153
1575,0.765,0.612863,0.195932,0.071429,0.136364,0.559489
7451,0.813,0.612863,0.171674,0.0,0.090909,0.52466
650,0.667,0.612863,0.222033,0.142857,0.136364,0.59851
8267,0.387,0.580392,0.264175,0.0,0.181818,0.60679
2150,0.75,0.542588,0.118493,0.0,0.090909,0.54536
3404,0.686,0.737255,0.370885,0.428571,0.272727,0.558919
2312,0.0,0.248627,0.123104,0.0,0.0,0.489003
2277,0.697,0.719216,0.347925,0.0,0.363636,0.674688
616,0.75,0.580392,0.162828,0.142857,0.181818,0.558764
8462,0.333,0.497255,0.214513,0.285714,0.227273,0.519329
1741,0.211,0.470588,0.182029,0.071429,0.136364,0.381877
3747,0.353,0.521098,0.160314,0.071429,0.090909,0.406407
3477,0.688,0.580392,0.151649,0.0,0.136364,0.527506
7678,0.444,0.654118,0.25291,0.142857,0.181818,0.564095
62,0.8,0.737255,0.321041,0.142857,0.272727,0.642964
3686,0.688,0.580392,0.123301,0.071429,0.181818,0.448171
673,0.786,0.580392,0.114942,0.071429,0.090909,0.465714
1518,0.643,0.521098,0.157272,0.071429,0.136364,0.615225
2124,0.741,0.699451,0.268353,0.0,0.227273,0.71552
598,0.862,0.745882,0.317735,0.0,0.318182,0.719764
3517,0.794,0.754039,0.352886,0.0,0.409091,0.723283
7796,0.24,0.521098,0.227255,0.071429,0.090909,0.587538
4258,0.391,0.666353,0.546464,0.357143,0.363636,0.765564
5590,0.367,0.641098,0.301146,0.0,0.363636,0.455364
8151,0.36,0.562353,0.253407,0.0,0.090909,0.473477
3325,0.421,0.497255,0.210921,0.142857,0.318182,0.659059
7374,0.467,0.627451,0.295638,0.214286,0.181818,0.539512
8846,0.667,0.612863,0.243093,0.285714,0.181818,0.639186
6481,0.333,0.470588,0.201934,0.142857,0.090909,0.565544
4962,0.5,0.612863,0.266858,0.071429,0.272727,0.41241
5459,0.281,0.562353,0.340456,0.071429,0.090909,0.615329
6095,0.435,0.542588,0.225511,0.071429,0.272727,0.613828
6759,0.471,0.542588,0.18475,0.142857,0.090909,0.512912
2111,0.688,0.562353,0.184814,0.0,0.181818,0.592351
5791,0.571,0.612863,0.228588,0.071429,0.136364,0.575325
6068,0.571,0.580392,0.231656,0.071429,0.181818,0.554055
6944,0.6,0.666353,0.312367,0.0,0.227273,0.671635
7721,0.0,0.248627,0.136104,0.0,0.0,0.4136
8222,0.0,0.248627,0.105214,0.0,0.0,0.41655
513,0.667,0.440314,0.099489,0.142857,0.090909,0.52466
7965,0.429,0.440314,0.172505,0.285714,0.272727,0.58583
1917,0.667,0.497255,0.108966,0.071429,0.136364,0.487812
5319,0.533,0.497255,0.157924,0.071429,0.090909,0.444134
4631,0.462,0.440314,0.135388,0.0,0.045455,0.499508
6446,0.571,0.521098,0.141615,0.0,0.136364,0.500285
7044,0.571,0.612863,0.195805,0.071429,0.272727,0.452414
6872,0.522,0.597176,0.25593,0.0,0.090909,0.641308
6003,0.245,0.641098,0.573659,0.0,0.090909,0.676396
3169,0.0,0.0,0.102827,0.0,0.0,0.486674
944,0.0,0.0,0.101541,0.0,0.0,0.486674
2005,0.5,0.542588,0.151044,0.285714,0.227273,0.451741
3739,0.696,0.654118,0.232993,0.285714,0.181818,0.568804
5365,0.433,0.612863,0.285178,0.428571,0.363636,0.478601
8071,0.0,0.248627,0.250473,0.0,0.0,0.614087
7315,0.467,0.521098,0.153498,0.0,0.090909,0.524711
3484,0.462,0.470588,0.153081,0.071429,0.090909,0.55333
8780,0.25,0.470588,0.208722,0.0,0.181818,0.332609
268,0.0,0.156863,0.150675,0.0,0.0,0.463075
3245,0.375,0.521098,0.168196,0.0,0.227273,0.363556
7785,0.571,0.497255,0.096609,0.0,0.136364,0.507789
7536,0.462,0.470588,0.119203,0.071429,0.090909,0.451172
8617,0.667,0.745882,0.406255,0.285714,0.363636,0.608912
5192,0.476,0.612863,0.148976,0.0,0.136364,0.408529
5428,0.0,0.0,0.00457,0.0,0.0,0.386948
5903,0.353,0.440314,0.178118,0.214286,0.181818,0.500957
4520,0.35,0.542588,0.232127,0.285714,0.272727,0.500078
6635,0.261,0.521098,0.231255,0.0,0.045455,0.447808
8303,0.7,0.612863,0.176114,0.0,0.272727,0.441805
2818,0.8,0.641098,0.175703,0.071429,0.136364,0.433318
7999,0.276,0.542588,0.276611,0.0,0.181818,0.581587
8756,0.057,0.313725,0.401978,0.071429,0.136364,0.744915
5625,0.0,0.313725,0.302145,0.0,0.0,0.665632
3322,0.696,0.654118,0.175913,0.071429,0.318182,0.529938
4841,0.261,0.470588,0.221629,0.0,0.045455,0.646432
2550,0.364,0.440314,0.08908,0.071429,0.090909,0.347099
6566,0.308,0.497255,0.227449,0.071429,0.090909,0.60974
1196,0.714,0.641098,0.16874,0.428571,0.454545,0.603271
3755,0.383,0.666353,0.566457,0.428571,0.409091,0.729286
5792,0.0,0.156863,0.111196,0.0,0.0,0.445117
3385,0.529,0.562353,0.152148,0.0,0.136364,0.396264
7907,0.667,0.597176,0.199983,0.071429,0.181818,0.567665
649,0.818,0.688941,0.224872,0.285714,0.363636,0.582208
3757,0.55,0.597176,0.19858,0.142857,0.227273,0.606272
6556,0.0,0.156863,0.124791,0.0,0.0,0.423899
5908,0.7,0.497255,0.085411,0.071429,0.090909,0.501941
3842,0.75,0.542588,0.100555,0.0,0.045455,0.537546
6314,0.0,0.0,0.116492,0.0,0.0,0.548673
6414,0.286,0.470588,0.174048,0.0,0.181818,0.235729
3763,0.684,0.612863,0.198408,0.142857,0.227273,0.456813
8661,0.56,0.627451,0.214561,0.357143,0.409091,0.444703
2698,0.615,0.654118,0.229871,0.142857,0.363636,0.545826
6672,0.444,0.641098,0.290486,0.142857,0.181818,0.52585
1937,0.706,0.580392,0.154436,0.0,0.227273,0.509289
5445,0.0,0.0,0.068901,0.0,0.0,0.514982
6071,0.75,0.440314,0.097538,0.071429,0.090909,0.451327
4586,0.0,0.0,0.224448,0.0,0.0,0.600787
6012,0.0,0.156863,0.311228,0.0,0.0,0.296124
5607,0.255,0.597176,0.464353,0.285714,0.363636,0.57341
6833,0.0,0.0,0.282801,0.0,0.0,0.737411
4147,0.353,0.580392,0.444633,0.142857,0.181818,0.659214
6227,0.568,0.728471,0.370006,0.0,0.136364,0.614915
7305,0.696,0.666353,0.203363,0.357143,0.454545,0.431765
1102,0.73,0.754039,0.351931,0.142857,0.363636,0.510738
5539,0.797,0.910902,0.639034,0.857143,0.727273,0.542462
4999,0.375,0.521098,0.187006,0.0,0.227273,0.320395
4429,0.886,0.797961,0.33112,0.0,0.363636,0.475496
5323,0.771,0.754039,0.350334,0.285714,0.454545,0.588728
2371,0.132,0.521098,0.348587,0.071429,0.090909,0.552761
2694,0.529,0.666353,0.337665,0.214286,0.272727,0.636185
6327,0.488,0.688941,0.39822,0.428571,0.409091,0.535476
6953,0.667,0.699451,0.303708,0.071429,0.272727,0.636702
6397,0.133,0.470588,0.261709,0.0,0.090909,0.482482
7093,0.895,0.654118,0.12909,0.0,0.363636,0.498991
2937,0.553,0.719216,0.316784,0.0,0.409091,0.553744
6178,0.3,0.521098,0.192308,0.142857,0.090909,0.462972
4466,0.75,0.440314,0.069471,0.0,0.045455,0.370284
226,0.583,0.641098,0.236302,0.071429,0.181818,0.535786
6171,0.0,0.156863,0.119266,0.0,0.0,0.609481
55,0.211,0.40549,0.162615,0.0,0.090909,0.362263
8578,0.333,0.364235,0.088867,0.0,0.045455,0.433525
2035,0.519,0.641098,0.259128,0.285714,0.363636,0.516845
8330,0.824,0.627451,0.184362,0.142857,0.181818,0.598665
5329,0.0,0.156863,0.118264,0.0,0.0,0.491021
1068,0.0,0.440314,0.24267,0.0,0.0,0.483983
2664,0.571,0.654118,0.28795,0.0,0.272727,0.583398
663,0.32,0.597176,0.21886,0.0,0.181818,0.460384
5807,0.389,0.497255,0.171884,0.214286,0.181818,0.509186
8603,0.652,0.654118,0.265429,0.357143,0.409091,0.632924
2366,0.316,0.688941,0.366974,0.285714,0.181818,0.344874
7357,0.25,0.364235,0.118137,0.0,0.0,0.48626
5936,0.056,0.497255,0.341605,0.0,0.090909,0.417896
660,0.5,0.612863,0.231624,0.071429,0.272727,0.424261
2078,0.8,0.641098,0.194653,0.142857,0.272727,0.590436
3265,0.0,0.248627,0.654274,0.0,0.0,0.446463
8870,0.0,0.156863,0.260309,0.0,0.0,0.569943
3758,0.522,0.597176,0.20125,0.142857,0.181818,0.443254
7683,0.3,0.440314,0.190647,0.071429,0.136364,0.507582
3316,0.72,0.688941,0.217479,0.214286,0.409091,0.39202
1731,0.28,0.641098,0.547313,0.0,0.090909,0.843296
6933,0.13,0.542588,0.517849,0.142857,0.090909,0.786627
2939,0.333,0.542588,0.192251,0.142857,0.090909,0.519795
7181,0.182,0.562353,0.286008,0.0,0.136364,0.38819
7614,0.636,0.627451,0.210889,0.0,0.227273,0.469389
2755,0.343,0.597176,0.360743,0.285714,0.272727,0.532733
3263,0.292,0.497255,0.233699,0.214286,0.227273,0.558712
6890,0.316,0.497255,0.188629,0.142857,0.090909,0.527403
8186,0.45,0.542588,0.200932,0.071429,0.090909,0.536977
5257,0.35,0.497255,0.215732,0.0,0.136364,0.52761
3262,0.211,0.40549,0.15128,0.0,0.090909,0.5229
140,0.647,0.580392,0.147661,0.142857,0.227273,0.482689
7400,0.727,0.641098,0.225734,0.071429,0.227273,0.487398
3060,0.273,0.470588,0.209365,0.071429,0.181818,0.370439
2431,0.556,0.440314,0.084774,0.0,0.136364,0.324743
8769,0.563,0.542588,0.123168,0.0,0.181818,0.243233
4296,0.778,0.641098,0.147362,0.071429,0.181818,0.373441
2977,0.375,0.497255,0.149437,0.0,0.136364,0.324484
340,0.75,0.580392,0.166214,0.0,0.136364,0.552036
4746,0.364,0.641098,0.299059,0.142857,0.181818,0.525902
7112,0.6,0.597176,0.197024,0.0,0.181818,0.484604
6660,0.682,0.641098,0.207576,0.0,0.272727,0.558505
1202,0.267,0.521098,0.346296,0.0,0.136364,0.675206
8338,0.5,0.597176,0.179468,0.0,0.272727,0.411375
5930,0.0,0.248627,0.125535,0.0,0.0,0.447705
8449,0.813,0.612863,0.156377,0.071429,0.090909,0.502458
1,0.3,0.470588,0.167563,0.071429,0.136364,0.540289
169,0.583,0.521098,0.136686,0.142857,0.090909,0.583346
341,0.0,0.248627,0.090467,0.0,0.0,0.375097
891,0.533,0.562353,0.144107,0.0,0.090909,0.420432
8570,0.375,0.497255,0.165046,0.142857,0.136364,0.526937
6259,0.545,0.612863,0.221973,0.071429,0.136364,0.588107
3793,0.231,0.497255,0.316332,0.0,0.045455,0.582001
3767,0.786,0.562353,0.14019,0.0,0.227273,0.539409
79,0.3,0.497255,0.235379,0.071429,0.045455,0.59706
2683,0.75,0.627451,0.198809,0.285714,0.181818,0.522176
6998,0.444,0.542588,0.155961,0.214286,0.272727,0.522952
3727,0.667,0.688941,0.265954,0.0,0.181818,0.592248
1428,0.333,0.497255,0.165507,0.142857,0.136364,0.561559
3400,0.0,0.0,0.096631,0.0,0.0,0.572013
6387,0.571,0.641098,0.259173,0.285714,0.272727,0.480774
8695,0.625,0.688941,0.28837,0.0,0.272727,0.468147
6713,0.571,0.641098,0.250352,0.142857,0.181818,0.480774
4032,0.765,0.745882,0.304045,0.0,0.272727,0.47917
6135,0.286,0.470588,0.265025,0.071429,0.090909,0.596077
7389,0.389,0.521098,0.188356,0.071429,0.136364,0.531491
4788,0.167,0.440314,0.201718,0.0,0.0,0.523728
5546,0.0,0.156863,0.101685,0.0,0.0,0.419397
1345,0.643,0.542588,0.153787,0.071429,0.181818,0.543704
2290,0.786,0.580392,0.135932,0.0,0.181818,0.476893
7226,0.545,0.627451,0.228509,0.071429,0.136364,0.550639
2129,0.5,0.470588,0.147057,0.0,0.136364,0.517777
8632,0.0,0.156863,0.222358,0.0,0.0,0.540392
1746,0.647,0.580392,0.158987,0.071429,0.227273,0.517466
6040,0.429,0.542588,0.209661,0.0,0.136364,0.510376
7896,0.0,0.156863,0.093726,0.0,0.0,0.422139
8662,0.481,0.627451,0.278152,0.0,0.090909,0.519174
8374,0.526,0.562353,0.152511,0.071429,0.136364,0.499767
3233,0.7,0.497255,0.076268,0.071429,0.090909,0.383119
6498,0.5,0.580392,0.276414,0.142857,0.090909,0.526109
789,0.182,0.497255,0.298801,0.142857,0.090909,0.475289
1508,0.4,0.40549,0.123531,0.0,0.136364,0.490348
6691,0.188,0.440314,0.154252,0.0,0.045455,0.451483
3138,0.353,0.470588,0.162592,0.071429,0.136364,0.567251
4011,0.607,0.677961,0.285528,0.214286,0.409091,0.636806
126,0.889,0.641098,0.184712,0.071429,0.272727,0.605807
5508,0.682,0.654118,0.233728,0.214286,0.318182,0.590074
2762,0.864,0.688941,0.21732,0.071429,0.272727,0.592144
1142,0.688,0.562353,0.179041,0.142857,0.318182,0.553899
4379,0.8,0.580392,0.155448,0.0,0.090909,0.480153
6583,0.438,0.497255,0.148164,0.0,0.090909,0.487605
8586,0.5,0.497255,0.106083,0.0,0.045455,0.399162
2416,0.789,0.654118,0.180817,0.0,0.181818,0.531387
5460,0.45,0.562353,0.198068,0.071429,0.090909,0.512446
5347,0.462,0.470588,0.109701,0.0,0.045455,0.43782
3955,0.655,0.709647,0.318184,0.214286,0.227273,0.635253
6551,0.7,0.627451,0.203299,0.142857,0.227273,0.574911
8490,0.176,0.497255,0.467586,0.285714,0.181818,0.786265
6047,0.462,0.851137,0.850382,0.285714,0.363636,0.745588
7626,1.0,0.666353,0.181708,0.0,0.181818,0.605341
4367,0.286,0.542588,0.286002,0.0,0.090909,0.503234
8707,0.333,0.521098,0.240165,0.142857,0.227273,0.543342
4465,0.667,0.688941,0.254056,0.142857,0.181818,0.588004
6585,0.684,0.627451,0.187853,0.071429,0.090909,0.484397
2076,0.385,0.440314,0.116014,0.0,0.090909,0.482379
7865,0.6,0.597176,0.217374,0.071429,0.181818,0.579361
344,0.533,0.521098,0.166016,0.071429,0.090909,0.455312
1008,0.5,0.521098,0.094197,0.071429,0.045455,0.471821
8446,0.438,0.542588,0.109284,0.071429,0.181818,0.470113
8310,0.476,0.580392,0.180693,0.142857,0.272727,0.480153
961,0.743,0.762039,0.38256,0.357143,0.363636,0.612793
6184,0.65,0.777098,0.442373,0.428571,0.454545,0.568028
1526,0.533,0.521098,0.136699,0.071429,0.181818,0.485173
6559,0.462,0.470588,0.118181,0.071429,0.090909,0.451172
1712,0.0,0.248627,0.094423,0.0,0.0,0.396522
4480,0.833,0.641098,0.184476,0.071429,0.136364,0.575532
7329,0.792,0.677961,0.223487,0.142857,0.272727,0.488589
5802,0.0,0.0,0.100934,0.0,0.0,0.548673
5234,0.643,0.666353,0.334525,0.0,0.181818,0.771878
4672,0.387,0.580392,0.365803,0.0,0.272727,0.804637
6126,0.75,0.677961,0.253066,0.142857,0.318182,0.61124
5456,0.0,0.248627,0.220136,0.0,0.0,0.432283
3432,0.4,0.497255,0.13169,0.0,0.045455,0.483931
4777,0.316,0.641098,0.405533,0.0,0.090909,0.528489
1832,0.769,0.542588,0.123352,0.0,0.136364,0.513326
6984,0.632,0.597176,0.149717,0.0,0.090909,0.47032
3364,0.833,0.627451,0.16889,0.214286,0.181818,0.550743
5299,0.0,0.364235,0.185212,0.0,0.0,0.505822
8257,0.136,0.40549,0.216035,0.0,0.136364,0.464835
6018,0.0,0.313725,0.285152,0.0,0.0,0.612638
7343,0.207,0.521098,0.320112,0.142857,0.090909,0.619107
3589,0.48,0.627451,0.245321,0.285714,0.181818,0.535269
3078,0.514,0.699451,0.380721,0.142857,0.181818,0.650468
3941,0.387,0.627451,0.349261,0.214286,0.227273,0.643327
212,0.31,0.580392,0.296551,0.142857,0.136364,0.541841
1851,0.81,0.654118,0.192197,0.285714,0.227273,0.532837
7718,0.182,0.440314,0.158389,0.0,0.136364,0.303007
2800,0.559,0.699451,0.376482,0.214286,0.454545,0.501578
7361,0.0,0.248627,0.160234,0.0,0.0,0.493039
527,0.438,0.497255,0.178163,0.071429,0.136364,0.563991
8790,0.545,0.641098,0.16103,0.0,0.272727,0.394866
7425,0.273,0.521098,0.19044,0.0,0.045455,0.421622
2461,0.0,0.364235,0.141103,0.0,0.0,0.362625
8243,0.778,0.470588,0.067584,0.0,0.090909,0.41122
658,0.391,0.542588,0.190411,0.071429,0.090909,0.468406
