superconduct/table48.range_atomic_radius,superconduct/table48.range_fie,superconduct/table48.wtd_mean_fie
80.0,450.6,788.744
123.0,435.6,882.474
46.0,109.9,677.575
171.0,764.1,996.215384615385
177.0,1138.9,985.19
171.0,772.0,1011.57457142857
65.0,166.2,673.65
171.0,772.0,1011.50425714286
60.0,207.3,642.615
183.0,773.0,1030.53058823529
139.0,527.7,779.932
52.0,245.5,685.05
205.0,810.6,988.47110933759
25.0,156.2,678.82875
153.0,1138.9,935.99
13.0,144.9,630.45
171.0,764.1,1008.30502645503
171.0,764.1,1006.65306666667
205.0,810.6,1000.07634241245
145.0,470.3,795.65
205.0,810.6,1007.63333333333
57.0,99.4,687.719
70.0,220.9,860.072727272727
205.0,810.6,1003.86711538462
205.0,810.6,995.6
205.0,810.6,1001.50433436533
80.0,86.4,642.027375
21.0,160.1,669.306
205.0,810.6,737.067142857143
205.0,810.6,998.7875
205.0,810.6,1001.8062403698
205.0,810.6,1003.52307692308
174.0,764.1,1006.13866666667
205.0,810.6,992.38
64.0,420.5,783.78
177.0,764.1,1011.54615384615
17.0,290.8,819.057142857143
205.0,894.6,735.957142857143
150.0,572.7,792.919333333333
205.0,810.6,1000.17407407407
77.0,36.1,547.598
108.0,259.1,763.185714285714
130.0,287.2,789.211753846154
139.0,527.7,778.42
103.0,314.2,852.015789473684
62.0,292.2,812.935294117647
13.0,144.9,606.3
56.0,331.3,864.14
205.0,810.6,696.9125
205.0,810.6,1007.78533333333
145.0,470.3,897.312244897959
171.0,773.0,1005.538
93.0,130.8,815.869555555556
23.0,275.3,708.0996
24.0,33.8,794.036
33.0,59.8,679.633333333333
139.0,527.7,779.26
171.0,772.0,1011.54071428571
250.0,937.6,1031.38714810281
108.0,237.0,637.9
205.0,810.6,799.633333333333
205.0,810.6,733.397142857143
33.0,218.0,584.028571428571
205.0,810.6,999.1403125
171.0,764.1,1011.75063291139
53.0,181.3,824.76
211.0,1177.5,991.194834437086
77.0,130.5,689.986206896552
53.0,181.3,831.9
20.0,22.3,726.486
8.0,184.9,723.12
7.0,109.5,783.227
205.0,810.6,1012.95866096866
39.0,17.9,545.31
190.0,773.0,1018.32381635581
33.0,59.8,679.633333333333
150.0,572.7,791.383333333333
139.0,443.7,784.3544
22.0,5.80000000000007,663.02
171.0,764.1,1004.88533333333
40.0,218.0,585.316
21.0,160.1,667.705
145.0,470.3,896.573469387755
190.0,773.0,1013.48157142857
155.0,508.7,789.12
7.0,170.2,653.566666666667
171.0,772.0,1011.62147449636
205.0,810.6,997.830769230769
142.0,283.5,731.129032258065
205.0,810.6,982.4
205.0,810.6,1006.76866666667
33.0,311.0,728.879120879121
153.0,1138.9,908.7975
48.0,40.5,739.75
171.0,772.0,1013.67943262411
205.0,810.6,1000.34076923077
171.0,764.1,983.08
53.0,181.3,848.852475247525
139.0,443.7,782.5904
205.0,810.6,1004.33630769231
171.0,781.6,1000.895
199.0,786.5,1010.17365104372
171.0,772.0,1008.60865800866
80.0,86.4,642.0
205.0,810.6,998.041538461538
145.0,647.7,895.036054421769
171.0,764.1,752.130555555555
33.0,109.9,814.05
205.0,810.6,1003.85384615385
205.0,810.6,1004.73630769231
231.0,710.2,1052.74761904762
8.0,184.9,686.14
171.0,772.0,1012.76133390216
68.0,30.6999999999999,893.683333333333
62.0,84.9,647.469
93.0,254.0,894.042857142857
205.0,810.6,982.4
217.0,910.3,1140.37142857143
185.0,764.1,1012.22319790301
3.0,61.7,659.3425
205.0,810.6,1000.49704739705
205.0,810.6,1007.01333333333
171.0,817.5,1003.99066666667
76.0,161.5,877.285714285714
84.0,327.0,731.733333333333
177.0,764.1,1005.81846153846
171.0,764.1,1006.04946666667
10.0,95.5,727.26
171.0,764.1,1022.85284046693
205.0,810.6,1003.68815384615
53.0,182.3,824.735
108.0,457.9,842.793333333333
3.0,254.6,706.0
103.0,314.2,846.586666666667
12.0,52.1,655.31
40.0,179.4,581.947428571429
80.0,182.8,669.1006
80.0,131.0,671.475
205.0,810.6,1013.24571428571
143.0,1139.9,896.963
171.0,781.6,1007.91562913907
62.0,328.9,779.594545454545
46.0,170.5,662.666666666667
18.0,331.3,862.796
0.0,0.0,502.5
115.0,751.4,1025.8
106.0,273.0,683.625
147.0,772.0,1011.37142857143
205.0,810.6,1004.1844935005
142.0,283.5,736.777777777778
63.0,188.1,722.825
171.0,764.1,1008.26470432597
0.0,0.0,589.4
171.0,772.0,1011.49557142857
67.0,85.0,778.791333333333
171.0,764.1,767.177777777778
147.0,772.0,1016.69481178627
103.0,314.2,846.47
205.0,810.6,1010.54428571429
0.0,0.0,833.3
205.0,810.6,1006.56986666667
62.0,64.0,747.233333333333
158.0,781.6,885.99
139.0,527.7,775.06
205.0,810.6,1003.62307692308
205.0,810.6,979.733064516129
190.0,773.0,1011.08571428571
95.0,276.8,821.771428571428
153.0,1138.9,947.71
30.0,1.90000000000009,659.32
171.0,764.1,1011.9358778626
205.0,810.6,993.758823529412
171.0,764.1,704.685534591195
95.0,363.2,643.816
87.0,122.4,709.5
61.0,98.4,691.845
205.0,810.6,998.653828940826
205.0,810.6,1003.62307692308
139.0,527.7,777.916
5.0,10.6,762.28
205.0,810.6,1001.04131274131
164.0,1148.5,953.819421487603
13.0,114.0,660.15
142.0,817.5,1205.728
205.0,810.6,1002.88003072197
49.0,57.3000000000001,574.335
205.0,810.6,974.192307692308
58.0,62.9000000000001,779.233333333333
139.0,443.7,782.6048
171.0,772.0,1011.56878571429
24.0,102.3,660.273
139.0,443.7,782.62
12.0,52.1,683.965
205.0,810.6,1006.22061538462
171.0,772.0,1011.89657142857
205.0,810.6,994.746746347941
185.0,718.9,908.6
205.0,810.6,706.816666666667
205.0,810.6,737.442857142857
12.0,148.6,835.965
128.0,655.3,985.45
17.0,34.7,702.15
205.0,810.6,985.707407407407
145.0,470.3,795.65
24.0,102.3,664.365
171.0,764.1,993.367454517182
91.0,89.9000000000001,737.27
196.0,1139.9,899.344625
5.0,328.0,786.1
147.0,772.0,891.91875
190.0,773.0,759.723333333333
80.0,131.0,658.375
205.0,810.6,1010.49057142857
171.0,764.1,1010.50643466842
25.0,204.5,679.4325
27.0,102.3,665.383
205.0,810.6,996.529783950617
205.0,810.6,1002.89776579353
171.0,772.0,1010.14636141811
0.0,0.0,760.0
199.0,786.5,1009.53142857143
171.0,772.0,759.855833333333
35.0,71.4,635.463
171.0,764.1,1014.26923076923
6.0,218.0,704.6
29.0,328.0,593.374285714286
128.0,544.6,829.988524590164
205.0,810.6,733.282857142857
25.0,204.5,688.72
25.0,204.5,678.318
190.0,773.0,1011.08571428571
139.0,426.0,882.74
69.0,183.7,653.803333333333
171.0,764.1,737.884
205.0,810.6,992.526294820717
53.0,256.1,677.4253
135.0,287.2,709.725
70.0,218.9,684.51724137931
205.0,810.6,1003.62307692308
62.0,179.4,659.178
54.0,65.5,849.32
205.0,810.6,1010.82
111.0,377.2,807.40887804878
142.0,737.9,967.441176470588
55.0,110.0,685.125
146.0,735.9,991.286440677966
161.0,518.7,787.583333333333
190.0,773.0,979.8275
205.0,810.6,735.207714285714
171.0,772.0,1011.58585714286
58.0,223.0,768.56
37.0,88.4,629.848
205.0,810.6,993.093650793651
217.0,910.3,1033.008
18.0,204.5,852.7625
205.0,810.6,738.357142857143
77.0,195.4,891.828571428571
205.0,810.6,739.077142857143
205.0,810.6,973.007692307692
205.0,810.6,999.176262665326
123.0,400.9,888.965
171.0,772.0,1011.53628571429
205.0,810.6,738.701428571429
171.0,764.1,1006.03066666667
103.0,314.2,845.8375
174.0,764.1,723.023333333333
80.0,356.8,799.988
18.0,204.5,864.01
205.0,810.6,739.505714285714
205.0,810.6,993.207058823529
171.0,773.0,1018.29138888889
145.0,470.3,846.932835820896
199.0,786.5,1007.47928571429
205.0,810.6,998.7875
40.0,237.5,845.4
205.0,810.6,998.406153846154
139.0,219.2,739.977777777778
185.0,773.0,1034.46941176471
155.0,508.7,791.72
205.0,810.6,1001.09274019154
62.0,84.9,640.35
205.0,810.6,1016.68269230769
25.0,204.5,712.8675
0.0,0.0,868.1
205.0,810.6,983.809333333333
82.0,283.6,701.686666666667
217.0,910.3,1102.33333333333
142.0,743.7,1020.39175257732
171.0,772.0,1012.89864253394
205.0,810.6,1003.38483448807
205.0,810.6,998.884615384615
73.0,282.6,844.557692307692
205.0,810.6,1000.76003062787
171.0,772.0,1010.97963360527
205.0,810.6,716.4875
87.0,122.4,675.917
205.0,810.6,1001.35945945946
114.0,379.2,807.471707317073
205.0,810.6,735.191428571429
72.0,226.3,686.1875
145.0,470.3,796.53
171.0,764.1,1002.51954022989
10.0,183.3,730.625
70.0,327.0,748.65
205.0,810.6,992.808888888889
205.0,899.0,1025.65333333333
150.0,572.7,772.011688311688
205.0,810.6,1038.2
171.0,764.1,1014.3723924143
205.0,810.6,1003.62307692308
171.0,772.0,1011.53632338237
171.0,772.0,1011.80923913044
205.0,810.6,1006.44965570008
93.0,254.0,930.368
147.0,772.0,1016.03224397803
34.0,94.9,678.666666666667
205.0,810.6,1020.13924221922
2.0,74.3000000000001,759.05542
205.0,810.6,1001.05355486862
121.0,507.8,1051.26210526316
145.0,470.3,799.015
13.0,19.3000000000001,642.38
205.0,810.6,748.655555555555
27.0,96.5,715.2925
20.0,174.1,773.233333333333
205.0,810.6,1002.31286370597
145.0,470.3,887.376595744681
171.0,764.1,1030.577
205.0,810.6,1013.62590909091
190.0,773.0,707.4805
103.0,252.8,728.168421052632
39.0,17.9,545.306275
8.0,3.89999999999998,660.675
205.0,817.5,738.307857142857
150.0,572.7,778.583333333333
139.0,294.1,792.035555555556
33.0,218.0,581.98
205.0,810.6,1002.18809891808
205.0,810.6,1003.62307692308
35.0,144.3,623.3
205.0,810.6,733.898571428571
195.0,894.6,1023.516
171.0,793.2,714.5275
205.0,810.6,1008.14576448185
95.0,276.8,848.133333333333
205.0,810.6,1008.68733333333
69.0,252.7,728.8
20.0,22.3,727.0435
205.0,810.6,1000.30588803462
119.0,268.7,734.477777777778
171.0,773.0,1005.20933333333
158.0,781.6,1053.359375
205.0,810.6,997.392307692308
24.0,102.3,710.996
142.0,817.5,1207.23445378151
158.0,781.6,1008.8116
205.0,810.6,993.729570747218
84.0,262.4,740.52
42.0,388.2,732.8
205.0,810.6,1006.22
171.0,772.0,1011.54071428571
95.0,276.8,838.6
106.0,355.1,734.542105263158
171.0,764.1,737.234
128.0,600.9,922.933333333333
185.0,764.1,744.576
7.0,17.4000000000001,696.98
30.0,1.90000000000009,658.75
171.0,852.5,1036.08277777778
11.0,179.3,564.0962
13.0,144.9,607.7007
29.0,328.0,589.128571428571
125.0,184.8,760.482857142857
87.0,188.1,719.05
205.0,810.6,997.490931561872
205.0,810.6,998.601230769231
70.0,81.0,629.325
62.0,328.9,752.368794326241
80.0,182.8,652.968
142.0,283.5,716.933333333333
205.0,810.6,539.44
199.0,786.5,886.23125
185.0,764.1,1028.51
0.0,0.0,663.6
10.0,88.4,640.525
53.0,44.6,674.75
147.0,772.0,906.125
171.0,764.1,1008.66
205.0,810.6,1003.54571428571
95.0,276.8,821.771428571428
82.0,349.5,806.3728
205.0,810.6,735.157142857143
205.0,810.6,1001.99230769231
135.0,257.5,613.233333333333
205.0,810.6,997.067692307692
196.0,1139.9,902.77375
40.0,125.8,683.75
205.0,810.6,989.819047619048
171.0,764.1,1007.21333333333
171.0,764.1,1000.82782608696
171.0,772.0,1011.71
195.0,894.6,1111.42237442922
162.0,537.6,769.559701492537
90.0,88.4,641.6685
205.0,810.6,995.819384615384
171.0,764.1,1006.08913886734
205.0,810.6,1006.84
33.0,218.0,582.374285714286
171.0,772.0,1011.50685714286
81.0,405.1,807.320268292683
205.0,810.6,1002.95956790123
205.0,810.6,1010.73728571429
171.0,772.0,1011.50685714286
171.0,772.0,1011.52814285714
139.0,860.4,902.725
205.0,810.6,1000.11076923077
174.0,764.1,1010.89672131148
205.0,810.6,1010.75729089563
164.0,1148.5,946.134
139.0,443.7,782.5752
205.0,810.6,1002.89355333845
205.0,810.6,735.328571428571
205.0,810.6,1001.2768558952
171.0,764.1,1004.86315789474
205.0,810.6,990.828
205.0,810.6,1001.75538461538
205.0,810.6,994.893
145.0,470.3,796.53
139.0,443.7,782.5744
171.0,764.1,1010.71300349696
185.0,773.0,1031.33764705882
38.0,310.6,665.9786
139.0,450.6,782.137
171.0,772.0,1011.10922857143
159.0,511.7,788.75
177.0,781.6,1010.16476462197
205.0,810.6,997.076687116564
164.0,1148.5,916.438
119.0,351.5,790.216666666667
178.0,764.1,991.080375
60.0,135.9,680.825
53.0,72.9,630.357
205.0,810.6,1003.14622496148
171.0,781.6,985.010416666667
205.0,810.6,1015.32833333333
205.0,810.6,1010.76485714286
199.0,786.5,1006.23438395415
135.0,211.2,740.866666666667
158.0,781.6,782.5175
70.0,157.5,677.7
29.0,328.0,589.128571428571
183.0,773.0,1030.43823529412
205.0,810.6,999.0078125
87.0,122.4,685.632
78.0,348.4,793.508333333333
205.0,810.6,1005.23946666667
66.0,136.9,836.964444444444
53.0,181.3,825.4935
205.0,810.6,1002.94
205.0,810.6,998.542461538461
103.0,314.2,827.053333333333
55.0,169.2,654.608
171.0,764.1,1006.18106666667
103.0,314.2,853.933333333333
171.0,764.1,997.041493456505
205.0,810.6,993.94046692607
147.0,772.0,894.75
39.0,47.8,576.95
147.0,772.0,889.84375
171.0,781.6,1011.40357142857
143.0,1139.9,954.848
145.0,647.7,929.85652173913
171.0,764.1,1005.86666666667
36.0,219.6,693.24
171.0,764.1,1005.86666666667
125.0,252.7,803.582222222222
161.0,518.7,792.826666666667
53.0,363.2,817.818918918919
205.0,810.6,760.0
171.0,764.1,1021.50764984227
205.0,810.6,1002.70059798181
205.0,810.6,999.329719188767
205.0,810.6,1007.05093333333
205.0,810.6,725.604545454545
62.0,157.5,652.92
205.0,810.6,1006.42502669989
108.0,205.7,656.775
174.0,764.1,1009.7078125
184.0,570.7,769.92
199.0,786.5,1003.35466666667
205.0,810.6,813.82
205.0,810.6,704.713636363636
205.0,810.6,1003.62307692308
53.0,50.4000000000001,674.5325
129.0,527.7,765.82
205.0,810.6,1001.021125
205.0,810.6,1001.24866219446
205.0,810.6,988.648387096774
140.0,521.9,779.126666666667
205.0,810.6,1004.52150803461
27.0,160.1,639.639
108.0,237.0,658.63
183.0,773.0,711.676111111111
205.0,810.6,1001.70423076923
205.0,810.6,988.909830781628
190.0,773.0,1011.08571428571
190.0,773.0,1026.88235294118
151.0,910.3,1214.85725
171.0,764.1,1020.28051575931
205.0,810.6,1002.6101236476
171.0,764.1,1005.86666666667
205.0,810.6,980.604132231405
171.0,764.1,992.2375
171.0,764.1,723.193
171.0,772.0,943.371666666667
150.0,572.7,778.583333333333
205.0,810.6,1004.51384615385
171.0,772.0,1011.50928571429
79.0,217.9,722.733333333333
94.0,319.1,735.4584
35.0,13.5,654.8244
171.0,772.0,993.357692307692
205.0,810.6,1006.996
12.0,1.0,759.9
72.0,206.5,683.613793103448
205.0,810.6,1003.58246153846
205.0,810.6,1002.96230769231
36.0,29.8,823.366666666667
171.0,764.1,1005.93653333333
205.0,810.6,1002.94
205.0,810.6,1002.25692307692
205.0,810.6,1005.35376498644
199.0,786.5,1004.192
171.0,764.1,722.434
205.0,810.6,1004.64533333333
16.0,25.0999999999999,664.72
139.0,443.7,782.5904
205.0,810.6,1012.48998577525
145.0,470.3,904.671428571429
205.0,810.6,1007.26723536254
129.0,527.7,765.82
205.0,810.6,1008.45996984546
205.0,810.6,1002.97855495772
205.0,810.6,1010.77588571429
33.0,280.1,791.27905
183.0,773.0,1012.88285714286
44.0,289.4,631.318181818182
171.0,764.1,1001.82307692308
205.0,810.6,739.735714285714
171.0,764.1,688.260952380952
171.0,764.1,737.0375
205.0,894.6,1022.22
171.0,764.1,723.562
37.0,84.5,628.795
170.0,1138.9,903.626875
139.0,527.7,775.732
205.0,810.6,1014.84432497013
205.0,810.6,974.16
205.0,810.6,1001.82307692308
205.0,810.6,995.955384615385
80.0,182.8,655.226373626374
205.0,810.6,1010.93028571429
123.0,507.0,758.5
205.0,810.6,1038.864
155.0,482.7,1064.54581673307
205.0,810.6,1020.17757805109
171.0,772.0,1010.67664756447
171.0,764.1,1006.52586666667
60.0,208.8,637.095
84.0,282.6,683.9375
22.0,5.80000000000007,660.7
60.0,219.9,711.26
53.0,72.9,632.1375
158.0,781.6,1010.60658045977
171.0,764.1,898.153333333333
205.0,810.6,1006.99573333333
183.0,773.0,1028.92235294118
115.0,53.1,565.219766666667
171.0,772.0,1001.74049405306
205.0,810.6,1000.20923076923
190.0,773.0,889.5125
50.0,167.1,666.425
205.0,810.6,997.907692307692
114.0,306.7,794.047058823529
171.0,764.1,1029.22
94.0,319.1,735.3292
60.0,208.8,683.031
2.0,157.2,564.1308
38.0,73.3000000000001,684.827854
205.0,810.6,1003.64615926709
7.0,182.8,668.6
11.0,12.3000000000001,712.125
217.0,910.3,990.961821086262
205.0,810.6,1000.76003062787
72.0,206.5,678.903225806452
144.0,413.8,768.960714285714
171.0,764.1,984.641533546326
195.0,894.6,1022.58
171.0,772.0,760.39
33.0,280.1,791.15275
211.0,1177.5,806.864583333333
205.0,810.6,1001.07278963415
58.0,223.0,763.223333333333
171.0,772.0,1011.66485714286
171.0,772.0,1010.62005730659
171.0,764.1,1006.21333333333
39.0,104.1,693.475
205.0,810.6,1010.68285714286
62.0,157.5,654.495
0.0,0.0,588.9
205.0,810.6,998.295618153365
205.0,810.6,1015.92287390029
84.0,244.9,723.72
205.0,810.6,989.95140562249
131.0,422.1,874.65
205.0,810.6,737.7
77.0,116.5,694.68
205.0,810.6,1000.62307692308
58.0,223.0,763.223333333333
92.0,247.0,660.4
205.0,810.6,1000.12023346303
205.0,810.6,862.183333333333
158.0,781.6,1009.86085714286
205.0,810.6,994.051625693894
95.0,336.6,731.573333333333
158.0,781.6,1008.8166
205.0,810.6,1005.47846153846
205.0,810.6,1010.27142857143
115.0,238.8,748.925
103.0,314.2,833.787142857143
80.0,406.1,798.8168
211.0,1177.5,1115.13571428571
152.0,826.3,1017.964
80.0,356.8,809.182682926829
32.0,252.7,789.763
171.0,781.6,979.21875
35.0,71.4,632.0358
57.0,98.4,688.85
146.0,723.7,750.035833333333
205.0,810.6,982.4
50.0,217.0,685.945
153.0,1138.9,907.46125
80.0,406.1,805.806731707317
171.0,772.0,1011.52311428571
150.0,881.6,919.081818181818
62.0,292.2,694.361904761905
7.0,170.2,653.566666666667
171.0,772.0,1003.79818181818
0.0,0.0,558.0
139.0,443.7,773.46
205.0,810.6,1001.05
211.0,1177.5,1117.79285714286
205.0,810.6,1000.04090560246
190.0,773.0,898.1295
205.0,810.6,1006.84
20.0,299.9,839.316666666667
205.0,810.6,1008.04666666667
205.0,810.6,1004.52150803461
205.0,810.6,1006.52266462481
171.0,764.1,737.2995
122.0,341.5,778.173529411765
205.0,810.6,997.796153846154
50.0,169.2,684.778571428571
171.0,764.1,1006.368
128.0,793.2,1011.57214285714
60.0,208.8,668.415
77.0,36.1,549.042
171.0,764.1,1012.50104849279
211.0,1177.5,1043.33272727273
24.0,102.3,677.258
58.0,62.9000000000001,779.233333333333
151.0,543.4,700.175
171.0,772.0,1011.54071428571
205.0,810.6,737.6375
205.0,810.6,993.655070202808
205.0,810.6,997.059151610369
205.0,810.6,1003.53042813456
35.0,71.4,631.893
205.0,810.6,1000.07384615385
44.0,206.5,662.7125
53.0,426.3,741.733333333333
150.0,572.7,778.8175
205.0,810.6,994.43669511249
24.0,183.0,611.4
29.0,179.4,578.514285714286
205.0,810.6,1002.70370084811
205.0,810.6,991.226959247649
10.0,95.5,681.285185185185
171.0,764.1,1030.3688
108.0,237.0,672.45
133.0,419.6,866.011764705882
205.0,810.6,1031.25333333333
108.0,237.0,617.17
205.0,810.6,1002.14729520866
185.0,781.6,1017.77
171.0,772.0,1011.61971428571
159.0,511.7,788.75
199.0,786.5,1006.37034383954
147.0,772.0,1011.37142857143
171.0,764.1,760.726666666667
33.0,311.0,783.222
88.0,226.3,710.975
171.0,764.1,983.683333333333
171.0,764.1,992.075
205.0,810.6,1008.25333333333
171.0,852.5,1074.70855614973
29.0,179.4,578.514285714286
53.0,58.1,668.0
70.0,218.9,691.645454545455
205.0,810.6,737.695428571428
37.0,184.9,631.296666666667
171.0,764.1,991.9125
170.0,1138.9,903.574
205.0,810.6,739.105714285714
171.0,764.1,1164.93137254902
205.0,810.6,1000.02369230769
205.0,810.6,998.447758887172
142.0,283.5,744.0
205.0,894.6,1024.638
53.0,182.8,668.435
98.0,279.7,766.65
14.0,27.0,682.451
205.0,810.6,984.7616
171.0,764.1,1006.352
53.0,181.3,821.19
146.0,723.7,954.025675675676
205.0,810.6,997.169230769231
171.0,781.6,1034.39398496241
158.0,870.0,1011.178375
80.0,182.8,651.14
103.0,204.5,773.071428571429
205.0,810.6,1006.892
205.0,810.6,990.986309047238
113.0,238.9,919.366666666667
171.0,764.1,755.5975
2.0,96.5,698.34
205.0,894.6,1010.67898832685
22.0,28.1,539.7231
84.0,327.0,692.163333333333
217.0,910.3,1102.33333333333
171.0,764.1,832.702
205.0,810.6,1002.89771863118
0.0,36.8,726.6
80.0,182.8,650.3952
103.0,314.2,830.96
205.0,810.6,1001.22403100775
70.0,218.9,681.258992805755
41.0,174.1,664.097
13.0,144.9,572.49
205.0,810.6,1005.64210578154
82.0,349.5,806.4256
142.0,737.9,953.6
123.0,400.9,841.248780487805
87.0,255.6,822.68
205.0,810.6,990.015384615385
60.0,207.3,656.0895
145.0,470.3,796.236666666667
20.0,15.0,747.7
30.0,16.6,711.2
211.0,1177.5,995.004422442244
46.0,181.3,641.315
199.0,786.5,1005.02933333333
139.0,226.2,737.564444444444
14.0,27.0,683.748421052632
171.0,800.1,698.958333333333
205.0,810.6,1006.92666666667
205.0,810.6,994.525
190.0,773.0,1011.32857142857
87.0,255.6,830.348648648648
139.0,443.7,782.604
190.0,773.0,1011.08571428571
205.0,810.6,1007.87093333333
57.0,76.5,672.705
74.0,245.9,720.663366336634
199.0,786.5,1010.71418662479
164.0,1148.5,945.79
94.0,319.1,761.04
53.0,44.6,672.52
205.0,810.6,1039.25716666667
205.0,810.6,1009.77071688943
205.0,810.6,998.192331768388
171.0,764.1,924.0875
80.0,356.8,809.780952380952
171.0,781.6,1005.40384615385
5.0,135.0,718.55
108.0,351.5,872.793333333333
77.0,178.4,612.6
74.0,328.0,786.08
26.0,100.6,753.2
139.0,443.7,783.7716
139.0,443.7,782.588
152.0,1090.6,993.6375
74.0,83.4000000000001,778.891666666667
24.0,101.3,708.2
134.0,905.9,1055.89609375
83.0,184.8,698.4
147.0,773.0,1011.35214285714
205.0,810.6,992.014604948124
205.0,810.6,1003.10153846154
22.0,48.8000000000001,711.8128
205.0,810.6,1000.89076923077
205.0,894.6,1020.87576853526
73.0,173.6,729.14
60.0,208.8,677.811
171.0,764.1,719.283902439024
97.0,610.2,1005.92818181818
114.0,306.7,808.217647058824
130.0,287.2,732.422222222222
171.0,764.1,760.316666666667
205.0,810.6,999.9
128.0,793.2,1013.17828571429
205.0,810.6,738.105714285714
171.0,764.1,757.911304347826
139.0,443.7,782.576
87.0,255.6,817.864383561644
65.0,254.0,892.95
140.0,521.9,777.875
0.0,0.0,999.0
205.0,810.6,998.999613899614
171.0,772.0,760.331666666667
205.0,810.6,1007.53461538462
91.0,62.3,551.50575
185.0,773.0,1033.92
205.0,810.6,1010.76485714286
