superconduct/table53.mean_Density,superconduct/table53.range_Density,superconduct/table53.range_atomic_radius
5168.6858,8958.571,205.0
4584.2858,9778.571,171.0
5137.0715,9778.571,185.0
9796.66666666667,14190.0,113.0
6504.75,5398.0,139.0
8126.33333333333,2449.0,61.0
3640.20414285714,8958.571,205.0
5412.0,6700.0,145.0
4772.4858,9839.571,205.0
4235.85725,8958.571,205.0
4235.85725,8958.571,205.0
2296.5286,8958.571,146.0
4434.35725,8958.571,171.0
4407.85416666667,7872.571,153.0
4434.35725,8958.571,171.0
6476.23816666667,11338.571,171.0
4434.35725,8958.571,171.0
4029.75,6906.0,80.0
6216.66666666667,8020.0,123.0
5716.5,787.0,46.0
5582.6858,11848.571,171.0
4103.5392,9778.304,177.0
4434.35725,8958.571,171.0
6985.0,8710.0,65.0
5329.0858,8958.571,171.0
4781.33333333333,3780.0,60.0
5982.40483333333,12368.571,183.0
4491.75,7018.0,139.0
10881.0,6000.0,52.0
4716.6858,8958.571,205.0
14536.6666666667,14020.0,25.0
3784.6875,9778.571,153.0
8545.0,2470.0,13.0
4584.2858,9778.571,171.0
4933.347,9778.571,171.0
4963.4858,8958.571,205.0
4525.0,6648.0,145.0
3914.6858,8958.571,205.0
7764.33333333333,2397.0,57.0
8634.5,7631.0,70.0
4963.4858,8958.571,205.0
5511.0858,13532.571,205.0
4290.0858,8958.571,205.0
5724.66666666667,5870.0,80.0
14550.5,16079.0,21.0
5444.6858,10278.571,205.0
4235.85725,8958.571,205.0
5649.2858,8958.571,205.0
3698.6858,8958.571,205.0
4915.23816666667,9778.571,174.0
6093.4858,11848.571,205.0
4409.33333333333,7339.0,64.0
5907.20414285714,11338.571,177.0
12437.0,2194.0,17.0
3559.8858,8958.571,205.0
5588.2,7581.0,150.0
5632.4858,8958.571,205.0
4423.0,3446.0,77.0
4303.0,3686.0,108.0
6270.66666666667,7381.0,130.0
4491.75,7018.0,139.0
6516.66666666667,8320.0,103.0
11811.0,16444.0,62.0
8545.0,2470.0,13.0
9770.0,16600.0,56.0
5174.2858,11848.571,205.0
4617.8858,8958.571,205.0
5504.0,7520.0,145.0
4935.0715,9778.571,171.0
8919.33333333333,20822.0,93.0
7105.66666666667,613.0,23.0
15636.5,7227.0,24.0
9480.5,5939.0,33.0
4491.75,7018.0,139.0
4434.35725,8958.571,171.0
2507.0858,8568.571,250.0
3621.33333333333,3574.0,108.0
3678.85725,6695.571,205.0
5402.4858,8958.571,205.0
7633.0,2211.0,33.0
4235.85725,8958.571,205.0
3285.35725,8958.571,171.0
6311.0,3055.0,53.0
5054.515625,11848.571,211.0
9693.33333333333,5140.0,77.0
6311.0,3055.0,53.0
8900.0,3180.0,20.0
14980.0,3340.0,8.0
17480.0,10220.0,7.0
4529.5715,8958.571,205.0
6715.0,1164.0,39.0
6180.8858,8958.571,190.0
9480.5,5939.0,33.0
5588.2,7581.0,150.0
6630.2,5390.0,139.0
6538.5,4063.0,22.0
5038.5715,9778.571,171.0
7552.25,2211.0,40.0
14550.5,16079.0,21.0
5670.66666666667,8020.0,145.0
6180.8858,8958.571,190.0
4733.5,6051.0,155.0
9529.5,5681.0,7.0
4434.35725,8958.571,171.0
4956.10725,8958.571,205.0
2920.0,1180.0,142.0
6080.35725,11848.571,205.0
4569.4858,8958.571,205.0
6775.0,1070.0,33.0
3595.52083333333,7872.571,153.0
8886.5,7127.0,48.0
4434.35725,8958.571,171.0
4497.5715,8958.571,205.0
3285.35725,8958.571,171.0
6346.5,3055.0,53.0
6502.75,5390.0,139.0
4272.23816666667,8958.571,205.0
6090.2858,11848.571,171.0
4926.90483333333,9778.571,199.0
4434.35725,8958.571,171.0
5635.0,5870.0,80.0
4871.0858,8958.571,205.0
9960.772475,19249.9101,145.0
7949.23816666667,21018.571,171.0
7057.0,1634.0,33.0
4206.2858,8958.571,205.0
4816.6858,8958.571,205.0
1890.33333333333,728.0,231.0
14980.0,3340.0,8.0
4434.35725,8958.571,171.0
12204.0,20712.0,68.0
7237.0,2666.0,62.0
10595.0,20600.0,93.0
6080.35725,11848.571,205.0
6927.80966666667,19248.571,217.0
5137.0715,9778.571,185.0
8478.5,7943.0,3.0
4235.85725,8958.571,205.0
4235.85725,8958.571,205.0
3981.5715,9778.571,171.0
8202.0,19282.0,76.0
9975.33333333333,19120.0,84.0
6018.0858,10278.571,177.0
6019.347,11338.571,171.0
13290.0,12450.0,10.0
3312.23816666667,8958.571,171.0
4963.4858,8958.571,205.0
6958.25,4081.0,53.0
6128.66666666667,8320.0,108.0
6300.5,793.0,3.0
7099.75,9380.0,103.0
8805.0,5390.0,12.0
8439.75,5761.0,40.0
5975.75,5870.0,80.0
6193.33333333333,5870.0,80.0
4235.85725,8958.571,205.0
4058.625,7872.571,143.0
5895.91842857143,11338.571,171.0
8512.25,5100.0,62.0
7540.0,9820.0,46.0
13305.0,11990.0,18.0
3510.0,0.0,0.0
3055.6255,6108.749,115.0
6085.5,7511.0,106.0
5035.80966666667,8958.571,147.0
4816.6858,8958.571,205.0
3721.0,2993.0,142.0
8467.66666666667,7551.0,63.0
4584.2858,9778.571,171.0
1550.0,0.0,0.0
4434.35725,8958.571,171.0
5179.33333333333,9602.0,67.0
4643.5715,9778.571,171.0
6405.4858,9778.571,147.0
7576.66666666667,8530.0,103.0
4654.35725,8958.571,205.0
6697.0,0.0,0.0
4569.4858,8958.571,205.0
4368.66666666667,7170.0,62.0
6612.4858,12448.571,158.0
4491.75,7018.0,139.0
4235.85725,8958.571,205.0
6080.35725,11848.571,205.0
5750.85725,8958.571,190.0
6694.5,3751.0,95.0
3577.825,9778.571,153.0
5509.0,2004.0,30.0
5268.6858,10278.571,171.0
5255.60725,8958.571,205.0
5132.5715,9778.571,171.0
5363.0,5870.0,95.0
5450.0,6240.0,87.0
8123.66666666667,2449.0,61.0
6501.35725,13532.571,205.0
4235.85725,8958.571,205.0
4491.75,7018.0,139.0
20135.0,1770.0,5.0
3649.23816666667,8958.571,205.0
3750.625,9778.571,164.0
10815.0,2070.0,13.0
2467.379725,8899.9101,142.0
3495.6858,8958.571,205.0
1617.5,2165.0,49.0
3935.0858,8958.571,205.0
2099.0,722.0,58.0
6502.75,5390.0,139.0
5327.4858,8958.571,171.0
9909.0,12143.0,24.0
5703.66666666667,4364.0,139.0
8805.0,5390.0,12.0
4816.6858,8958.571,205.0
4975.4858,8958.571,171.0
4206.2858,8958.571,205.0
8812.6858,22558.571,185.0
6080.35725,11848.571,205.0
4622.48985714286,9064.571,205.0
19200.0,10140.0,12.0
2254.2145,4505.571,128.0
11365.0,2170.0,17.0
3495.6858,8958.571,205.0
4525.0,6648.0,145.0
9909.0,12143.0,24.0
4998.2858,11848.571,171.0
7415.0,9910.0,91.0
4737.85416666667,7872.571,196.0
14624.5,15871.0,5.0
8461.6858,22558.571,147.0
5744.8858,9778.571,190.0
6193.33333333333,5870.0,80.0
5125.4858,8958.571,205.0
4584.2858,9778.571,171.0
14526.6666666667,13990.0,25.0
11202.3333333333,12143.0,27.0
4870.35725,8958.571,205.0
4565.5715,8958.571,205.0
4434.35725,8958.571,171.0
5323.0,0.0,0.0
5687.2858,8958.571,199.0
5503.4858,9778.571,171.0
6007.0,206.0,35.0
5342.85725,9778.571,171.0
13780.0,15340.0,6.0
12252.25,15871.0,29.0
10323.2,19190.0,128.0
4716.6858,8958.571,205.0
14156.6666666667,12880.0,25.0
14526.6666666667,13990.0,25.0
5750.85725,8958.571,190.0
8473.66666666667,14390.0,139.0
8385.33333333333,6224.0,69.0
5184.77557142857,9778.571,171.0
4235.85725,8958.571,205.0
5169.0,3997.0,53.0
8497.75,9910.0,135.0
5734.5,823.0,70.0
4235.85725,8958.571,205.0
7791.33333333333,2996.0,62.0
13237.6666666667,15210.0,54.0
4654.35725,8958.571,205.0
8964.0,19900.0,111.0
4285.6255,8568.749,142.0
9660.0,10540.0,55.0
1417.143,2698.571,146.0
5544.75,6648.0,161.0
4736.10725,8958.571,190.0
5568.4858,8958.571,205.0
4434.35725,8958.571,171.0
2299.33333333333,962.0,58.0
9330.0,7200.0,37.0
4716.6858,8958.571,205.0
3771.143,9778.571,217.0
15565.0,13990.0,18.0
4235.85725,8958.571,205.0
14447.25,17741.0,77.0
4106.5715,8958.571,205.0
4288.2858,8958.571,205.0
4716.6858,8958.571,205.0
11186.6666666667,18760.0,123.0
6021.4858,12368.571,171.0
4716.6858,8958.571,205.0
5710.23816666667,11338.571,171.0
4659.33333333333,8542.0,103.0
4269.23816666667,8958.571,174.0
6012.75,7350.0,80.0
15565.0,13990.0,18.0
4816.6858,8958.571,205.0
5796.5715,11848.571,205.0
5422.0715,9778.571,171.0
9988.4,19190.0,145.0
5572.60725,8958.571,199.0
4235.85725,8958.571,205.0
7299.5,4961.0,40.0
5324.2858,8958.571,205.0
7992.0,9990.0,139.0
6731.63271428571,12368.571,185.0
4733.5,6051.0,155.0
6130.4858,10278.571,205.0
6861.33333333333,2666.0,62.0
4601.5715,11848.571,205.0
14156.6666666667,12880.0,25.0
21450.0,0.0,0.0
5426.73816666667,11848.571,205.0
5981.5,11488.0,82.0
8041.143,22588.571,217.0
4359.417,8568.749,142.0
6476.23816666667,11338.571,171.0
4235.85725,8958.571,205.0
5635.4858,9064.571,205.0
7116.33333333333,7516.0,73.0
4033.4858,8958.571,205.0
4434.35725,8958.571,171.0
3505.35725,8958.571,205.0
6070.0,6240.0,87.0
4188.90483333333,8958.571,205.0
9030.4,19900.0,114.0
4384.4858,8958.571,205.0
8334.33333333333,9323.0,72.0
5412.0,6700.0,145.0
4998.2858,11848.571,171.0
16420.0,12280.0,10.0
10973.0,16127.0,70.0
6093.4858,11848.571,205.0
4173.24,11848.749,205.0
5867.25,7581.0,150.0
5578.10725,9839.571,205.0
4584.2858,9778.571,171.0
4235.85725,8958.571,205.0
5327.4858,8958.571,171.0
5331.5715,9778.571,171.0
4106.5715,8958.571,205.0
10155.0,20600.0,93.0
5561.85725,8958.571,147.0
8421.0,7898.0,34.0
6268.20414285714,13532.571,205.0
15650.0,10740.0,2.0
6091.90483333333,9064.571,205.0
10441.0299666667,19299.9101,121.0
6024.6,9763.0,145.0
4547.5,3125.0,13.0
5511.0858,13532.571,205.0
12556.6666666667,8080.0,27.0
15320.0,7960.0,20.0
4033.4858,8958.571,205.0
3746.33333333333,2247.0,145.0
5686.6858,12368.571,171.0
3151.8858,8958.571,205.0
6653.347,12368.571,190.0
10234.0,18118.0,103.0
6715.0,1164.0,39.0
7540.5,2059.0,8.0
3582.2858,8958.571,205.0
5867.25,7581.0,150.0
11566.25,20100.0,139.0
8817.25,5681.0,33.0
4235.85725,8958.571,205.0
4235.85725,8958.571,205.0
12880.0,860.0,35.0
4845.90483333333,8958.571,205.0
3545.80966666667,9778.571,195.0
3909.40483333333,9778.571,171.0
4467.90483333333,8958.571,205.0
6694.5,3751.0,95.0
3914.6858,8958.571,205.0
11900.6666666667,16978.0,69.0
8900.0,3180.0,20.0
4467.90483333333,8958.571,205.0
7306.66666666667,9990.0,119.0
4935.0715,9778.571,171.0
5323.80966666667,8958.571,158.0
4870.35725,8958.571,205.0
10578.5,12143.0,24.0
2467.379725,8899.9101,142.0
6313.6858,8958.571,158.0
3870.23816666667,8958.571,205.0
6833.0,9693.0,84.0
6425.66666666667,1583.0,42.0
4600.4858,8958.571,205.0
4434.35725,8958.571,171.0
6899.66666666667,3751.0,95.0
9429.0,20230.0,106.0
5303.5715,9778.571,171.0
3842.0,3886.0,128.0
6500.40483333333,12368.571,185.0
10890.0,1220.0,7.0
5509.0,2004.0,30.0
5291.81142857143,11848.749,171.0
4524.0,5572.0,11.0
8545.0,2470.0,13.0
12252.25,15871.0,29.0
5167.33333333333,6110.0,125.0
7272.66666666667,7551.0,87.0
4249.4858,8958.571,205.0
4971.0858,8958.571,205.0
6207.5,607.0,70.0
6464.5,449.0,62.0
5531.0,5870.0,80.0
2846.66666666667,1180.0,142.0
2661.143,4470.571,205.0
5828.4858,8898.571,199.0
7385.40483333333,12448.571,185.0
8570.0,0.0,0.0
9463.66666666667,6799.0,10.0
7940.0,1260.0,53.0
3961.10725,7872.571,147.0
7081.0858,13532.571,171.0
4816.6858,8958.571,205.0
6694.5,3751.0,95.0
5466.5,7222.0,82.0
4384.4858,8958.571,205.0
5093.10725,8958.571,205.0
3844.33333333333,2623.0,135.0
5677.8858,8958.571,205.0
5554.52083333333,12368.571,196.0
6445.0,9790.0,40.0
5174.2858,11848.571,205.0
4584.2858,9778.571,171.0
5227.347,11338.571,171.0
4434.35725,8958.571,171.0
6702.47633333333,19248.571,195.0
4741.66666666667,6342.0,162.0
8193.33333333333,10610.0,90.0
5790.4858,9839.571,205.0
4825.5715,11338.571,171.0
3698.6858,8958.571,205.0
8837.25,5761.0,33.0
4434.35725,8958.571,171.0
8549.4,19900.0,81.0
4106.5715,8958.571,205.0
4654.35725,8958.571,205.0
4434.35725,8958.571,171.0
5329.0858,8958.571,171.0
7514.31275,21448.749,139.0
4989.0858,8958.571,205.0
5373.5715,9778.571,174.0
5117.8858,8958.571,205.0
4240.35416666667,9778.571,164.0
6502.75,5390.0,139.0
5402.4858,8958.571,205.0
5093.10725,8958.571,205.0
5516.23816666667,11848.571,205.0
3285.35725,8958.571,171.0
3698.6858,8958.571,205.0
5632.4858,8958.571,205.0
5030.90483333333,13532.571,205.0
5412.0,6700.0,145.0
6502.75,5390.0,139.0
4643.5715,9778.571,171.0
5114.73816666667,8958.571,185.0
12602.0,13396.0,38.0
4519.75,6906.0,139.0
4087.4858,8958.571,171.0
5605.75,6648.0,159.0
6175.8858,8958.571,177.0
5610.90483333333,13532.571,205.0
3750.625,9778.571,164.0
5791.0,10547.0,119.0
7818.06128571429,21448.571,178.0
4587.66666666667,3780.0,60.0
4904.66666666667,3410.0,53.0
4235.85725,8958.571,205.0
5157.90483333333,8958.571,171.0
4601.5715,11848.571,205.0
4654.35725,8958.571,205.0
5680.0858,8958.571,199.0
8076.66666666667,9990.0,135.0
5761.2858,8958.571,158.0
7107.66666666667,3004.0,70.0
12252.25,15871.0,29.0
6172.06128571429,12368.571,183.0
4963.4858,8958.571,205.0
5450.0,6240.0,87.0
2152.66666666667,722.0,78.0
4569.4858,8958.571,205.0
8421.0,7204.0,66.0
6518.25,3055.0,53.0
4716.6858,8958.571,205.0
5581.2858,8958.571,205.0
7099.75,9380.0,103.0
8805.66666666667,6224.0,55.0
6019.347,11338.571,171.0
6516.66666666667,8320.0,103.0
3919.5715,8958.571,171.0
5292.8858,8958.571,205.0
4314.2858,7872.571,147.0
8998.0,5704.0,39.0
5729.6858,8898.571,147.0
4949.4858,8958.571,171.0
3686.425,9778.571,143.0
6864.3633,12022.9101,145.0
4584.2858,9778.571,171.0
6154.0,10372.0,36.0
4584.2858,9778.571,171.0
8985.4,20100.0,125.0
5330.2,6648.0,161.0
5131.0,5174.0,53.0
4802.90483333333,8958.571,205.0
3312.23816666667,8958.571,171.0
6629.0858,13532.571,205.0
4565.5715,8958.571,205.0
4963.4858,8958.571,205.0
3256.2858,8958.571,205.0
7794.0,3004.0,62.0
4235.85725,8958.571,205.0
5410.0,3800.0,108.0
5260.23816666667,11848.571,174.0
4747.5,5995.0,184.0
4926.90483333333,9778.571,199.0
6501.35725,13532.571,205.0
4106.5715,8958.571,205.0
4235.85725,8958.571,205.0
6795.66666666667,4063.0,53.0
4819.0,7018.0,129.0
5548.6858,13532.571,205.0
5093.10725,8958.571,205.0
4235.85725,8958.571,205.0
4516.33333333333,7018.0,140.0
6501.35725,13532.571,205.0
2219.0,962.0,27.0
3621.33333333333,3574.0,108.0
6377.77557142857,11338.571,183.0
4569.4858,8958.571,205.0
4235.85725,8958.571,205.0
5750.85725,8958.571,190.0
5023.40483333333,8958.571,190.0
6417.70833333333,19248.571,151.0
3239.40483333333,8958.571,171.0
6091.90483333333,9064.571,205.0
4584.2858,9778.571,171.0
4235.85725,8958.571,205.0
4825.5715,11338.571,171.0
5710.23816666667,11338.571,171.0
5503.4858,9778.571,171.0
5867.25,7581.0,150.0
4617.8858,8958.571,205.0
5329.0858,8958.571,171.0
7873.0,7978.0,79.0
10356.5,18820.0,94.0
7063.66666666667,2460.0,35.0
5917.4858,11848.571,171.0
3698.6858,8958.571,205.0
18835.0,4370.0,12.0
9867.0,5140.0,72.0
5170.2858,8958.571,205.0
3861.06128571429,8958.571,205.0
9360.0,5326.0,36.0
5303.5715,9778.571,171.0
4716.6858,8958.571,205.0
4716.6858,8958.571,205.0
4802.90483333333,8958.571,205.0
4926.90483333333,9778.571,199.0
5961.63271428571,11338.571,171.0
4716.6858,8958.571,205.0
8395.5,3769.0,16.0
6502.75,5390.0,139.0
4529.5715,8958.571,205.0
4868.66666666667,5614.0,145.0
4551.23816666667,8958.571,205.0
4819.0,7018.0,129.0
4617.8858,8958.571,205.0
4188.90483333333,8958.571,205.0
4654.35725,8958.571,205.0
9810.0,5610.0,33.0
5223.60725,8958.571,183.0
14232.0,16656.0,44.0
4595.347,8958.571,171.0
4617.8858,8958.571,205.0
5767.347,11338.571,171.0
4584.2858,9778.571,171.0
3536.85725,9778.571,205.0
5710.23816666667,11338.571,171.0
8643.66666666667,7200.0,37.0
4527.44642857143,7872.571,170.0
4491.75,7018.0,139.0
6501.35725,13532.571,205.0
4188.90483333333,8958.571,205.0
5621.4858,9064.571,205.0
5790.4858,9839.571,205.0
5531.0,5870.0,80.0
4654.35725,8958.571,205.0
6148.0,8020.0,123.0
4956.10725,8958.571,205.0
4415.0,4310.0,155.0
4456.23816666667,8958.571,205.0
4434.35725,8958.571,171.0
5533.347,11338.571,171.0
3713.33333333333,3780.0,60.0
8236.75,5613.0,84.0
6538.5,4063.0,22.0
6973.33333333333,3585.0,60.0
4904.66666666667,3410.0,53.0
4733.4858,8958.571,158.0
4468.4858,7872.571,171.0
5170.2858,8958.571,205.0
6352.06128571429,12368.571,183.0
5582.33333333333,5201.0,115.0
3857.4858,8958.571,171.0
4971.0858,8958.571,205.0
4191.10378,7873.9101,190.0
6728.0,1164.0,50.0
4654.35725,8958.571,205.0
12074.25,15950.0,114.0
2379.47633333333,4505.571,171.0
10356.5,18820.0,94.0
3713.33333333333,3780.0,60.0
9325.0,4030.0,2.0
9590.0,1380.0,38.0
4870.35725,8958.571,205.0
4011.5,2623.0,7.0
10560.0,1560.0,11.0
3695.0858,8958.571,217.0
4033.4858,8958.571,205.0
9867.0,5140.0,72.0
5868.33333333333,1821.0,144.0
4998.2858,11848.571,171.0
3316.85725,9778.571,195.0
6476.23816666667,11338.571,171.0
9810.0,5610.0,33.0
4592.85416666667,13532.571,211.0
4235.85725,8958.571,205.0
2299.33333333333,962.0,58.0
4434.35725,8958.571,171.0
4434.35725,8958.571,171.0
4565.5715,9778.571,171.0
8461.0,7978.0,39.0
5125.4858,8958.571,205.0
7794.0,3004.0,62.0
11850.0,0.0,0.0
4235.85725,8958.571,205.0
9405.0858,21018.571,205.0
6975.33333333333,10120.0,84.0
4235.85725,8958.571,205.0
5415.0,6310.0,131.0
4250.5715,8958.571,205.0
8776.66666666667,5880.0,77.0
4954.5715,9064.571,205.0
2299.33333333333,962.0,58.0
7491.33333333333,4518.0,92.0
4963.4858,8958.571,205.0
5447.85725,9318.571,205.0
5761.2858,8958.571,158.0
4235.85725,8958.571,205.0
9234.0,19120.0,95.0
6312.0858,8958.571,158.0
4816.6858,8958.571,205.0
5125.4858,8958.571,205.0
11328.6666666667,20260.0,115.0
5686.33333333333,8320.0,103.0
5460.0,6324.0,80.0
3020.625,8958.571,211.0
7293.75033333333,13308.749,152.0
9150.25,19900.0,80.0
13516.0,18088.0,32.0
4650.35725,8958.571,171.0
6007.0,206.0,35.0
8106.33333333333,2397.0,57.0
3774.0715,7872.571,146.0
6080.35725,11848.571,205.0
8681.5,6224.0,50.0
3595.52083333333,7872.571,153.0
8658.0,19900.0,80.0
5329.0858,8958.571,171.0
1762.61625,6509.749,150.0
6249.0,793.0,62.0
9529.5,5681.0,7.0
3857.4858,8958.571,171.0
7310.0,0.0,0.0
6048.33333333333,5398.0,139.0
6501.35725,13532.571,205.0
3020.625,8958.571,211.0
4033.4858,8958.571,205.0
3796.41981666667,7873.9101,190.0
3698.6858,8958.571,205.0
10425.0,17750.0,20.0
4334.2858,8958.571,205.0
6501.35725,13532.571,205.0
4617.8858,8958.571,205.0
5303.5715,9778.571,171.0
10027.5,16127.0,122.0
5051.4858,8958.571,205.0
8608.66666666667,6224.0,50.0
5533.347,11338.571,171.0
1681.143,4505.571,128.0
3713.33333333333,3780.0,60.0
4423.0,3446.0,77.0
4565.5715,9778.571,171.0
2804.625,8958.571,211.0
9909.0,12143.0,24.0
2099.0,722.0,58.0
4816.33333333333,5658.0,151.0
4434.35725,8958.571,171.0
4760.35725,8958.571,205.0
5392.8858,8958.571,205.0
4235.85725,8958.571,205.0
5872.0715,13308.571,205.0
6007.0,206.0,35.0
5581.2858,8958.571,205.0
11145.5,2609.0,44.0
4712.0,7339.0,53.0
5923.0,7581.0,150.0
5263.73816666667,9839.571,205.0
5157.5,9245.0,24.0
8816.33333333333,5761.0,29.0
5170.2858,8958.571,205.0
4870.35725,8958.571,205.0
14795.0,12450.0,10.0
5686.6858,12368.571,171.0
3621.33333333333,3574.0,108.0
8245.66666666667,6643.0,133.0
6195.347,13532.571,205.0
3621.33333333333,3574.0,108.0
5170.2858,8958.571,205.0
6112.2858,8958.571,185.0
4434.35725,8958.571,171.0
5605.75,6648.0,159.0
5680.0858,8958.571,199.0
5035.80966666667,8958.571,147.0
6542.2858,11338.571,171.0
8050.0,5100.0,33.0
7078.0,9323.0,88.0
4840.5715,10278.571,171.0
4825.5715,11338.571,171.0
3914.6858,8958.571,205.0
2770.536,8958.749,171.0
8816.33333333333,5761.0,29.0
7330.0,2460.0,53.0
6792.33333333333,3585.0,70.0
4565.5715,8958.571,205.0
12023.3333333333,10540.0,37.0
4825.5715,11338.571,171.0
4527.44642857143,7872.571,170.0
5168.6858,8958.571,205.0
7293.80966666667,19248.571,171.0
5632.4858,8958.571,205.0
5255.60725,8958.571,205.0
2920.0,1180.0,142.0
5097.4858,11338.571,205.0
4711.0,3410.0,53.0
10579.6666666667,20130.0,98.0
7393.5,5773.0,14.0
5606.20414285714,11848.571,205.0
4565.5715,9778.571,171.0
6311.0,3055.0,53.0
3566.23816666667,7872.571,146.0
4870.35725,8958.571,205.0
5058.0858,8958.571,171.0
4600.28,8958.749,158.0
5531.0,5870.0,80.0
10680.0,16840.0,103.0
3698.6858,8958.571,205.0
4235.85725,8958.571,205.0
9305.0,14690.0,113.0
7165.23816666667,11338.571,171.0
12610.0,8080.0,2.0
3536.85725,9778.571,205.0
7993.5,3695.0,22.0
9708.5,19120.0,84.0
8041.143,22588.571,217.0
9229.0858,21018.571,171.0
4033.4858,8958.571,205.0
8135.0,1650.0,0.0
5975.75,5870.0,80.0
7099.75,9380.0,103.0
4235.85725,8958.571,205.0
5734.5,823.0,70.0
9778.66666666667,5704.0,41.0
8545.0,2470.0,13.0
4802.90483333333,8958.571,205.0
5466.5,7222.0,82.0
3610.417,8568.749,142.0
6270.0,8020.0,123.0
7469.66666666667,5461.0,87.0
5057.23816666667,11848.571,205.0
4781.33333333333,3780.0,60.0
5412.0,6700.0,145.0
7141.5,3637.0,20.0
11115.0,2670.0,30.0
4821.01785714286,11848.571,211.0
5779.0,787.0,46.0
4926.90483333333,9778.571,199.0
9018.75,9990.0,139.0
7393.5,5773.0,14.0
5720.40483333333,11338.571,171.0
3698.6858,8958.571,205.0
6501.35725,13532.571,205.0
5615.10725,8958.571,190.0
7916.33333333333,5461.0,87.0
6502.75,5390.0,139.0
5750.85725,8958.571,190.0
4816.6858,8958.571,205.0
7709.5,2397.0,57.0
5993.0,6630.0,74.0
4926.90483333333,9778.571,199.0
3750.625,9778.571,164.0
9801.0,18820.0,94.0
7940.0,1260.0,53.0
5503.4858,8958.571,205.0
6501.35725,13532.571,205.0
5170.2858,8958.571,205.0
4468.4858,7872.571,171.0
9150.25,19900.0,80.0
5248.5715,11338.571,171.0
16435.0,12310.0,5.0
4384.33333333333,4688.0,108.0
7098.66666666667,9750.0,77.0
10156.3333333333,19120.0,74.0
10901.5,2243.0,26.0
6630.2,5390.0,139.0
6502.75,5390.0,139.0
4810.5392,8898.304,152.0
3889.33333333333,5732.0,74.0
7093.66666666667,4393.0,24.0
1076.417,2258.749,134.0
9316.5,7987.0,83.0
5449.10725,8958.571,147.0
4235.85725,8958.571,205.0
4368.90483333333,8958.571,205.0
10122.0,4496.0,22.0
4716.6858,8958.571,205.0
3536.85725,9778.571,205.0
6604.0,186.0,73.0
3713.33333333333,3780.0,60.0
5938.77557142857,11338.571,171.0
5175.35725,9778.571,97.0
12074.25,15950.0,114.0
8250.33333333333,9990.0,130.0
5342.85725,9778.571,171.0
5255.60725,8958.571,205.0
1695.35725,4505.571,128.0
5170.2858,8958.571,205.0
5371.91842857143,11338.571,171.0
6502.75,5390.0,139.0
7469.66666666667,5461.0,87.0
6606.66666666667,7000.0,65.0
4516.33333333333,7018.0,140.0
1960.0,0.0,0.0
4716.6858,8958.571,205.0
6476.23816666667,11338.571,171.0
3672.23816666667,8958.571,205.0
8212.0,5704.0,91.0
6731.63271428571,12368.571,185.0
4654.35725,8958.571,205.0
4235.85725,8958.571,205.0
12770.0,13060.0,51.0
4975.4858,8958.571,171.0
13607.6666666667,16320.0,57.0
3256.2858,8958.571,205.0
6268.20414285714,13532.571,205.0
3914.6858,8958.571,205.0
4491.75,7018.0,139.0
8095.90483333333,21018.571,205.0
4856.33333333333,6906.0,76.0
4937.10725,7872.571,147.0
5578.10725,9839.571,205.0
6540.66666666667,9750.0,94.0
5688.33333333333,5519.0,107.0
7144.5,10547.0,108.0
3285.35725,8958.571,171.0
11795.0,3030.0,18.0
4654.35725,8958.571,205.0
6946.5,3247.0,73.0
20920.0,3340.0,8.0
5279.35416666667,11848.571,211.0
4033.4858,8958.571,205.0
5665.347,11338.571,178.0
2804.625,8958.571,211.0
3949.70378,7873.9101,147.0
5917.4858,11848.571,171.0
5944.91842857143,11338.571,190.0
4235.85725,8958.571,205.0
13010.0,15210.0,54.0
8648.2,19900.0,133.0
7105.0,2996.0,70.0
5303.6858,8958.571,205.0
4235.85725,8958.571,205.0
6501.35725,13532.571,205.0
5402.4858,8958.571,205.0
5122.2858,8958.571,171.0
5390.2858,11848.571,205.0
5710.23816666667,11338.571,171.0
5511.0858,13532.571,205.0
4188.90483333333,8958.571,205.0
