superconduct/table51.range_ThermalConductivity,superconduct/table51.range_atomic_mass,superconduct/table51.wtd_mean_fie
78.48,148.5383,790.766666666667
54.0,33.79,719.05
399.97342,122.90607,1010.60857142857
399.97342,122.90607,1011.54071428571
399.97342,192.981,739.20245
26.0,130.00638,677.6
399.97342,134.3606,988.337717908082
147.0,5.34999999999999,617.99
399.97342,192.981,1013.4610469592
399.9911,47.5466,1007.20285714286
399.97342,122.90607,1011.72448571429
399.97342,122.90607,1011.54071428571
399.97342,192.981,1014.03357575758
78.97342,137.89753,905.901923076923
399.97342,135.9646,990.599212598425
399.97342,72.90645,1003.94488188976
181.0,91.7284614,661.65
399.97342,158.9674,995.746153846154
130.0,187.954387,894.05
4.0,80.413,789.392307692308
78.97342,134.3606,900.632
65.0,47.486805,734.6552
399.97342,134.3606,858.546666666667
53.97342,76.90698,988.35
399.97342,122.90607,1010.26857142857
399.97342,121.3276,738.357142857143
399.97342,192.981,826.625
399.97342,121.3276,706.945454545454
138.795,63.895,853.65243902439
399.97342,141.2506,1023.16627393225
399.97342,121.3276,1003.62307692308
133.0,17.364,761.116666666667
1.0,83.9493,861.196
78.48,71.755,816.537931034483
399.97342,188.3839,714.647252747253
83.0,168.93718,900.31
399.97342,121.3276,1004.92551538462
10.97342,192.981,910.82
84.97342,40.926,1009.40514285714
399.795,148.88288,917.640264026403
399.97342,188.3839,1029.17777777778
66.795,148.88288,893.06
399.97342,192.981,761.018133333333
399.97342,124.90825,1006.544
53.795,61.932618,891.266666666667
78.97342,122.90607,889.875
85.0,169.9850304,826.88
399.97342,188.3839,996.461153846154
11.0,2.8167,710.342307692308
399.97342,122.90607,1011.50685714286
289.0,146.025069,718.50625
399.97342,121.3276,817.5714
399.97342,128.2426,994.033696639419
399.97342,128.2426,997.838461538462
159.97342,71.6206,929.521875
399.9911,47.5466,1006.93485714286
21.97342,31.8676,985.45
399.97342,124.90825,1004.805
127.0,75.5845,647.35
399.97342,192.981,1011.29454545455
399.97342,184.5906,995.6
399.97342,121.3276,741.678571428571
1.0,83.9493,818.433333333333
399.97342,121.3276,992.78152866242
63.0,89.3115,816.275
399.97342,121.3276,995.311690363349
119.764,159.256238,925.629411764706
99.795,46.895,792.148888888889
27.0,70.07493,613.078571428571
399.97342,121.3276,993.036356404137
399.97342,192.981,1005.44666666667
399.97342,121.3276,994.938796516231
151.7,176.285,871.65
187.0,159.2254614,603.185714285714
52.0,94.27,718.55
29.0,50.133,700.868
62.0,33.06085,730.72
181.0,65.9248414,642.0
399.97342,121.3276,1007.87093333333
399.97342,188.3839,988.015083056478
399.97342,146.5006,731.442857142857
117.0,166.4793,848.13
30.0,91.147,745.016
399.97342,141.2506,735.328571428571
399.97342,141.2506,1028.37857142857
399.97342,192.981,1005.86666666667
399.97417,75.6093,741.236363636364
399.97342,121.3276,1001.22403100775
399.97342,122.90607,1011.45971428571
399.97342,121.3276,999.766666666667
384.0,164.1558,783.995
399.97342,192.981,738.3375
206.0,42.7414614,583.758295964126
399.97342,141.2506,1001.99230769231
399.97342,122.90607,1011.48428571429
399.97342,122.90607,739.46
71.0,179.419,733.3
68.0,32.5306,685.2
376.0,58.214,758.7748
399.97342,122.90607,1011.59714285714
83.0,73.507,761.5
133.0,13.494,798.266666666667
399.97342,128.2426,1007.07643678161
399.97342,128.2426,1011.37535714286
399.97342,134.3606,998.820307692308
399.97342,167.8406,752.807285714286
133.0,13.494,786.466
137.0,128.09447,716.666666666667
2.0,1.21053000000001,541.087
399.97342,192.981,688.646666666667
133.0,47.8824,797.891675126904
199.764,107.931708,808.214
399.97342,128.2426,992.410344827586
399.97342,122.90607,979.8525
238.0,82.148569,723.65
165.0,167.122,607.97
171.0,41.6375,651.366666666667
399.97342,157.0546,1001.50940632228
78.97342,128.2426,898.482
27.0,82.09538,768.676923076923
133.0,13.494,798.266666666667
83.0,168.93718,922.9
199.764,107.931708,808.4555
99.9911,77.2173,1014.04913294798
399.97342,72.90645,1011.21076923077
131.7,188.5793,1009.44
399.97342,122.90607,1003.79818181818
399.97342,121.3276,1014.47466666667
119.97342,122.90607,902.715
399.97342,152.93481,999.907722007722
399.97342,124.90825,1005.87633333333
74.0,94.1624,579.735
399.97342,192.981,736.746875
399.97342,71.6206,1000.04797687861
399.97342,188.3839,996.769230769231
399.97342,121.3276,1004.11784615385
399.97342,184.5906,997.416666666667
119.97342,122.90607,873.576233766234
7.97342,192.981,949.444444444444
27.0,1.78040000000001,707.5125
4.0,49.99962,604.255
30.0,170.13688,773.466666666667
103.0,29.80415,695.834482758621
54.0,50.22421,668.341
56.0,140.2209,706.325
399.97342,121.3276,1003.21556420233
47.0,34.14,764.52
399.97342,192.981,1009.04709762533
399.97342,124.90825,1001.63357142857
119.97342,85.0706,1008.67142857143
399.97342,128.2426,1010.10457142857
399.795,63.895,850.746835443038
399.97342,130.386,1001.40076569678
109.0,81.182805,590.239285714286
399.97342,122.90607,738.537142857143
399.97342,141.2506,1003.6565101627
399.97342,121.3276,738.4975
399.97342,121.3276,1007.11813333333
399.97342,122.90607,1011.1321888412
399.48,31.093,844.313052011776
119.97342,85.0706,1008.67142857143
68.0,35.379,668.495
78.48,71.755,824.522549019608
399.97342,148.93092,1000.28615384615
109.0,81.182805,596.45
399.97342,128.2426,1008.82514285714
377.0,27.678,702.35
399.97342,146.5006,1000.39476923077
204.0,23.9599614,682.617
133.0,103.31115,804.925
399.97342,192.981,760.265833333333
127.0,11.6815,674.65
78.8195,137.89753,807.568656716418
131.7,188.5793,1011.01
399.97342,170.2076,1004.62645705521
187.0,155.006,805.989073170732
1.0,13.05853,541.11624
399.97342,135.9646,997.625828835775
399.97342,151.2596,1003.12318392581
399.97342,128.2426,1009.11148571429
138.795,125.185,843.015789473684
119.0,64.82088,684.17625
399.97342,137.89753,1019.52677329624
0.0,0.0,588.9
399.97342,72.90645,996.984615384615
399.97342,192.981,1012.04510739857
399.97342,121.3276,996.5738170347
54.0,100.78,727.8
307.0,186.155569,835.843283582089
82.0,81.482,782.58
399.97342,152.93481,1005.25333333333
97.0,9.84599999999999,693.433333333333
399.97342,192.981,1006.8328
86.97342,174.2306,1099.3
78.48,71.755,826.336842105263
133.0,13.494,804.357333333333
84.9911,171.549,924.468125
399.97342,188.3839,989.726153846154
82.0,73.4571,1053.18095238095
399.97342,121.3276,989.95140562249
399.97342,192.981,1008.51333333333
399.97342,122.90607,1001.85249042146
399.97342,188.3839,984.466666666667
32.0,81.3804,779.147272727273
399.97342,192.981,1004.192
69.0,34.628195,740.9314
129.0,154.11932,788.516666666667
399.97342,188.3839,994.503235294118
399.97342,151.2596,1000.14
399.97342,128.2426,1010.02515651679
53.48,13.94638,848.133333333333
399.97342,192.981,701.702666666667
117.0,166.4793,856.97
109.0,164.1558,708.625
148.0,171.8293,899.725
399.97342,184.5906,824.683673469388
399.97342,124.90825,991.684126984127
399.97342,192.981,1006.74933333333
399.97342,128.2426,997.093846153846
399.97342,192.981,1015.099543379
399.97342,121.3276,992.526294820717
399.97342,121.3276,1007.44213333333
399.48,31.093,827.054054054054
4.0,80.413,789.392307692308
399.97342,192.981,1006.612
32.0,45.03938,659.888
99.97342,192.981,1014.592
266.0,104.060189,717.768
14.0,128.09447,770.085
399.97342,192.981,736.174
399.97342,121.3276,998.89765625
68.0,99.124,718.7105
78.97342,128.2426,904.7725
53.97417,78.89968,1018.86528497409
13.0,25.80362,697.05
36.0,70.8185,686.722842284228
399.97342,122.90607,1011.631
31.0,1.68237999999999,659.856
399.97342,141.2506,1003.925
399.97342,122.90607,1007.76046653453
40.0,41.075,821.55
399.97342,124.90825,778.33125
181.0,65.9248414,678.3
429.48,39.75,829.59625
399.97342,192.981,725.15
63.0,102.5604,683.084415584416
399.97342,128.2426,1008.81285714286
79.0,92.382,783.236
399.97342,124.90825,1001.85692307692
181.0,65.9248414,651.14
399.97342,124.90825,1000.40970724191
86.0,106.6993,780.275
399.97342,192.981,1004.61066666667
399.97342,122.90607,995.005956112853
399.97342,188.3839,984.466666666667
74.0,51.32453,726.9
56.0,47.7266,732.508
399.97342,184.5906,733.845454545455
99.795,46.895,797.164166666667
0.0,0.0,663.6
376.0,58.214,774.433333333333
78.97342,128.2426,898.482
399.97342,146.5006,731.38
399.97342,102.7106,1026.36696269982
399.97342,192.981,716.616666666667
119.97342,85.0706,1008.67142857143
399.97342,122.90607,1011.53442857143
399.97342,191.2006,698.765
31.0,171.8293,893.74
399.97342,188.3839,1012.07805555556
104.0,120.8947519,1058.40358565737
399.97342,152.93481,1019.58367952522
399.97342,135.9646,998.070724191063
399.97342,121.3276,1006.94293333333
399.97342,192.981,1006.43866666667
68.0,67.484,868.55
78.97342,122.90607,894.46125
399.97342,152.93481,1019.58367952522
399.97342,192.981,1004.82
399.97342,121.3276,1050.71690909091
399.97342,192.981,1005.86666666667
399.97342,192.981,737.2835
112.0,170.13688,770.455714285714
73.0,81.482,781.6124
377.0,32.5306,686.3
399.97342,161.0433,1015.13307692308
383.0,78.09485,795.943333333333
399.97342,158.9674,969.936666666667
399.97342,121.3276,995.812933753943
399.97342,121.3276,995.562509865825
399.9911,47.5466,1005.86285714286
399.97342,122.90607,1011.67614285714
78.97342,122.90607,905.3975
399.97342,122.90607,1011.71
399.97342,192.981,1013.97168381159
399.97342,122.90607,1011.54071428571
150.0,51.93183072,788.744
109.0,83.9493,882.474
29.0,21.6885,677.575
399.97342,188.3839,996.215384615385
34.9723,189.9819968,985.19
399.97342,122.90607,1011.57457142857
0.0,119.58,673.65
399.97342,122.90607,1011.50425714286
121.0,41.6375,642.615
399.97342,135.9646,1030.53058823529
82.0,98.2287,779.932
59.0,72.07,685.05
399.97342,124.90825,988.47110933759
96.0,97.32362,678.82875
12.97342,192.981,935.99
74.0,94.1624,630.45
399.97342,192.981,1008.30502645503
399.97342,192.981,1006.65306666667
399.97342,121.3276,1000.07634241245
123.0,78.09485,795.65
399.97342,121.3276,1007.63333333333
68.0,35.379,687.719
149.48,23.9455,860.072727272727
399.97342,121.3276,1003.86711538462
399.97342,184.5906,995.6
399.97342,121.3276,1001.50433436533
206.0,65.9248414,642.027375
64.0,99.006,669.306
399.97342,121.3276,737.067142857143
399.97342,121.3276,998.7875
399.97342,141.2506,1001.8062403698
399.97342,121.3276,1003.52307692308
399.97342,192.981,1006.13866666667
399.97342,188.3839,992.38
84.48,72.019,783.78
399.97342,191.2006,1011.54615384615
26.7,6.60999999999999,819.057142857143
399.97342,121.3276,735.957142857143
124.0,164.1558,792.919333333333
399.97342,146.5006,1000.17407407407
222.0,111.9239314,547.598
14.0,128.09447,763.185714285714
11.0,164.1558,789.211753846154
82.0,98.2287,778.42
138.795,86.645,852.015789473684
74.0,68.47,812.935294117647
74.0,94.1624,606.3
238.0,169.9850304,864.14
399.97342,188.3839,696.9125
399.97342,122.90607,1007.78533333333
132.0,196.9697,897.312244897959
399.97342,192.981,1005.538
133.0,181.406,815.869555555556
58.0,6.94200000000001,708.0996
99.0,77.42,794.036
127.0,11.6815,679.633333333333
82.0,98.2287,779.26
399.97342,122.90607,1011.54071428571
199.97342,125.9644519,1031.38714810281
121.0,59.5345,637.9
23.97342,121.3276,799.633333333333
399.97342,141.2506,733.397142857143
89.0,81.182805,584.028571428571
399.97342,121.3276,999.1403125
399.97342,71.6206,1011.75063291139
78.48,71.755,824.76
399.97342,188.3839,991.194834437086
133.0,66.02871,689.986206896552
78.48,71.755,831.9
363.0,10.8418,726.486
34.0,2.45787999999999,723.12
33.0,89.16,783.227
399.97342,128.2426,1012.95866096866
71.0,25.298,545.31
399.97342,141.2506,1018.32381635581
127.0,11.6815,679.633333333333
124.0,164.1558,791.383333333333
102.0,81.482,784.3544
32.0,45.03938,663.02
399.97342,192.981,1004.88533333333
89.0,81.182805,585.316
64.0,99.006,667.705
123.0,83.9493,896.573469387755
399.97342,141.2506,1013.48157142857
78.764,106.353238,789.12
109.0,39.046,653.566666666667
399.97342,122.90607,1011.62147449636
399.97342,134.3606,997.830769230769
132.0,109.2415,731.129032258065
399.97342,188.3839,982.4
399.97342,121.3276,1006.76866666667
79.0,12.782,728.879120879121
78.97342,122.90607,908.7975
90.0,30.2755,739.75
399.97342,122.90607,1013.67943262411
399.97342,135.9646,1000.34076923077
399.97342,71.6206,983.08
78.48,23.115,848.852475247525
82.0,81.482,782.5904
399.97342,121.3276,1004.33630769231
399.97342,188.3839,1000.895
399.97342,192.981,1010.17365104372
399.97342,122.90607,1008.60865800866
181.0,65.9248414,642.0
399.97342,135.9646,998.041538461538
169.8195,182.83206,895.036054421769
399.97342,184.5906,752.130555555555
76.0,71.755,814.05
399.97342,128.2426,1003.85384615385
399.97342,121.3276,1004.73630769231
104.0,120.8947519,1052.74761904762
34.0,2.45787999999999,686.14
399.97342,122.90607,1012.76133390216
40.0,183.204818,893.683333333333
25.0,23.18338,647.469
399.795,160.152,894.042857142857
399.97342,188.3839,982.4
169.97342,167.8406,1140.37142857143
399.97342,192.981,1012.22319790301
128.0,55.0385,659.3425
399.97342,121.3276,1000.49704739705
399.97342,121.3276,1007.01333333333
399.97342,192.981,1003.99066666667
142.0,177.194818,877.285714285714
137.0,166.9985,731.733333333333
399.97342,142.92595,1005.81846153846
399.97342,192.981,1006.04946666667
91.0,93.30062,727.26
399.97342,76.89515,1022.85284046693
399.97342,121.3276,1003.68815384615
99.48,71.755,824.735
138.795,106.84047,842.793333333333
5.0,52.037,706.0
138.795,175.135,846.586666666667
20.0,47.0585,655.31
139.0,37.2105,581.947428571429
181.0,91.7284614,669.1006
181.0,91.7284614,671.475
399.97342,121.3276,1013.24571428571
78.97342,124.1166,896.963
399.97342,192.981,1007.91562913907
32.0,81.3804,779.594545454545
115.0,15.2855,662.666666666667
238.0,82.148569,862.796
0.0,0.0,502.5
30.97417,36.9348,1025.8
134.0,146.8813,683.625
399.97342,122.90607,1011.37142857143
399.97342,121.3276,1004.1844935005
132.0,109.2415,736.777777777778
74.0,47.7266,722.825
399.97342,192.981,1008.26470432597
0.0,0.0,589.4
399.97342,122.90607,1011.49557142857
133.0,196.389,778.791333333333
399.97342,192.981,767.177777777778
399.97342,192.981,1016.69481178627
429.795,75.8032,846.47
399.97342,122.90607,1010.54428571429
0.0,0.0,833.3
399.97342,121.3276,1006.56986666667
133.0,47.8824,747.233333333333
149.97342,128.2426,885.99
82.0,98.2287,775.06
399.97342,121.3276,1003.62307692308
399.97342,188.3839,979.733064516129
399.97342,134.3606,1011.08571428571
53.48,13.94638,821.771428571428
12.97342,192.981,947.71
1.0,43.357,659.32
399.97342,79.9606,1011.9358778626
399.97342,146.5006,993.758823529412
399.97342,192.981,704.685534591195
234.48,65.9248414,643.816
96.0,64.82088,709.5
377.0,32.290805,691.845
399.97342,184.5906,998.653828940826
399.97342,121.3276,1003.62307692308
82.0,98.2287,777.916
122.0,2.36699999999999,762.28
399.97342,135.9646,1001.04131274131
16.97342,192.981,953.819421487603
38.0,4.59710000000001,660.15
139.97342,57.925255,1205.728
399.97342,130.386,1002.88003072197
150.0,20.0405386,574.335
399.97342,135.9646,974.192307692308
133.0,13.494,779.233333333333
82.0,81.482,782.6048
399.97342,122.90607,1011.56878571429
35.0,133.08088,660.273
61.0,81.482,782.62
20.0,47.0585,683.965
399.97342,121.3276,1006.22061538462
399.97342,122.90607,1011.89657142857
399.97342,128.2426,994.746746347941
149.97342,176.2176,908.6
399.97342,188.3839,706.816666666667
399.97342,151.2596,737.442857142857
63.0,89.3115,835.965
21.97342,31.8676,985.45
11.0,6.94550000000001,702.15
399.97342,130.386,985.707407407407
123.0,78.09485,795.65
35.0,133.08088,664.365
399.97342,188.3839,993.367454517182
93.0,90.259,737.27
78.97342,134.3606,899.344625
139.0,52.101,786.1
149.97342,176.2176,891.91875
399.97342,192.981,759.723333333333
181.0,91.7284614,658.375
399.97342,128.2426,1010.49057142857
399.97342,192.981,1010.50643466842
96.0,99.31062,679.4325
128.0,133.08088,665.383
399.97342,128.2426,996.529783950617
399.97342,121.3276,1002.89776579353
399.97342,122.90607,1010.14636141811
0.0,0.0,760.0
399.97342,124.90825,1009.53142857143
399.97342,192.981,759.855833333333
2.0,18.7815,635.463
399.97342,192.981,1014.26923076923
40.0,144.1425,704.6
139.0,89.3115,593.374285714286
307.0,186.155569,829.988524590164
399.97342,124.90825,733.282857142857
96.0,102.17762,688.72
96.0,99.31062,678.318
399.97342,134.3606,1011.08571428571
117.0,168.93718,882.74
107.0,39.83765,653.803333333333
399.97342,192.981,737.884
399.97342,121.3276,992.526294820717
211.0,94.7784614,677.4253
104.0,164.1558,709.725
47.0,66.27547,684.51724137931
399.97342,121.3276,1003.62307692308
71.0,33.973185,659.178
68.0,88.664,849.32
399.97342,122.90607,1010.82
189.0,155.006,807.40887804878
53.97417,78.89968,967.441176470588
36.0,130.00638,685.125
234.97342,24.0786,991.286440677966
129.0,151.689,787.583333333333
399.97342,134.3606,979.8275
399.97342,141.2506,735.207714285714
399.97342,122.90607,1011.58585714286
208.0,16.1705386,768.56
31.0,127.5485,629.848
399.97342,124.90825,993.093650793651
57.97342,192.981,1033.008
96.0,99.31062,852.7625
399.97342,121.3276,738.357142857143
399.48,131.538,891.828571428571
399.97342,122.90607,739.077142857143
399.97342,128.2426,973.007692307692
399.97342,124.90825,999.176262665326
92.0,174.1963,888.965
399.97342,122.90607,1011.53628571429
399.97342,124.90825,738.701428571429
399.97342,192.981,1006.03066666667
159.795,71.655,845.8375
399.97342,157.0546,723.023333333333
150.0,34.8436,799.988
96.0,99.31062,864.01
399.97342,121.3276,739.505714285714
399.97342,188.3839,993.207058823529
399.97342,192.981,1018.29138888889
303.0,186.155569,846.932835820896
399.97342,124.90825,1007.47928571429
399.97342,121.3276,998.7875
7.48,130.0204,845.4
399.97342,128.2426,998.406153846154
135.0,156.448,739.977777777778
399.97342,141.2506,1034.46941176471
78.764,106.353238,791.72
399.97342,141.2506,1001.09274019154
25.0,41.96488,640.35
399.97342,188.3839,1016.68269230769
96.0,102.17762,712.8675
0.0,0.0,868.1
399.97342,188.3839,983.809333333333
64.0,99.479,701.686666666667
86.97342,174.2306,1102.33333333333
53.97417,78.89968,1020.39175257732
399.97342,192.981,1012.89864253394
399.97342,121.3276,1003.38483448807
399.97342,151.2596,998.884615384615
70.48,58.553,844.557692307692
399.97342,122.90607,1000.76003062787
399.97342,122.90607,1010.97963360527
399.97342,121.3276,716.4875
96.0,90.6245,675.917
399.97342,124.90825,1001.35945945946
189.0,155.006,807.471707317073
399.97342,141.2506,735.191428571429
164.0,79.4384614,686.1875
383.0,78.09485,796.53
399.97342,188.3839,1002.51954022989
11.0,96.257,730.625
58.0,122.454,748.65
399.97342,188.3839,992.808888888889
399.97417,192.3726,1025.65333333333
