Key_0_0,totalFixDur,prevFixDur,nextFixDur,Key_1_1
7589,219.0,179.0,99.0,318
6262,259.0,219.0,259.0,5777
6768,99.0,99.0,119.0,1031
3692,139.0,179.0,139.0,1267
7186,100.0,179.0,99.0,1223
132,20.0,379.0,179.0,7258
5828,159.0,258.0,139.0,4334
1801,179.0,219.0,159.0,697
1965,179.0,239.0,259.0,4176
4062,199.0,318.0,179.0,5342
2613,199.0,199.0,99.0,2988
3220,298.0,139.0,99.0,4297
6536,219.0,99.0,179.0,2910
4756,139.0,139.0,139.0,3459
3343,239.0,0.0,199.0,5965
4360,179.0,199.0,20.0,6050
1242,199.0,318.0,219.0,6952
6994,99.0,139.0,99.0,2613
5278,298.0,258.0,239.0,694
3340,160.0,119.0,119.0,5738
170,119.0,199.0,139.0,4597
2647,219.0,278.0,258.0,328
7228,100.0,99.0,258.0,1133
5233,99.0,0.0,99.0,453
1532,139.0,139.0,179.0,2824
5746,199.0,99.0,338.0,2697
4274,219.0,239.0,338.0,3591
4195,219.0,199.0,80.0,1752
4429,199.0,80.0,159.0,2916
2669,80.0,179.0,119.0,1625
6811,179.0,20.0,140.0,6196
2846,318.0,119.0,219.0,7225
3982,159.0,179.0,139.0,323
1043,119.0,139.0,99.0,2528
5774,537.0,139.0,139.0,944
5757,139.0,298.0,99.0,4757
3272,199.0,199.0,139.0,7183
7090,299.0,179.0,319.0,3715
114,159.0,179.0,199.0,3767
3645,139.0,179.0,99.0,7262
6807,199.0,0.0,238.0,631
4602,238.0,80.0,199.0,3012
5966,159.0,298.0,417.0,2943
6523,159.0,119.0,80.0,7000
2301,258.0,179.0,239.0,1514
6449,100.0,258.0,100.0,3905
1445,358.0,179.0,159.0,1691
5675,139.0,258.0,179.0,3072
5649,179.0,139.0,99.0,1271
7030,159.0,179.0,99.0,3334
4695,199.0,239.0,179.0,6690
1461,279.0,199.0,199.0,902
995,437.0,358.0,80.0,6613
3895,119.0,80.0,119.0,6398
953,258.0,99.0,139.0,7133
3973,219.0,80.0,179.0,779
7564,100.0,139.0,139.0,2421
2376,199.0,80.0,119.0,4702
3574,417.0,139.0,119.0,6948
2581,139.0,80.0,139.0,3946
3725,159.0,239.0,139.0,4384
6928,159.0,179.0,100.0,683
7365,20.0,219.0,199.0,3910
7309,438.0,259.0,239.0,6816
4773,99.0,99.0,139.0,4380
4025,180.0,0.0,159.0,5689
6539,139.0,119.0,80.0,5346
1609,418.0,139.0,238.0,5855
5301,298.0,219.0,139.0,6323
2506,179.0,100.0,119.0,5873
4053,139.0,279.0,219.0,7437
4883,119.0,80.0,179.0,651
3511,279.0,20.0,379.0,862
5958,457.0,99.0,99.0,7455
4113,219.0,139.0,199.0,66
5056,219.0,80.0,159.0,446
1695,80.0,119.0,99.0,4723
4913,179.0,179.0,238.0,3702
6258,139.0,139.0,139.0,3793
5166,219.0,199.0,139.0,5205
26,159.0,179.0,159.0,7223
6381,278.0,0.0,100.0,4404
6861,338.0,99.0,119.0,67
6495,219.0,139.0,99.0,1240
3137,377.0,457.0,139.0,1209
2670,179.0,99.0,99.0,753
6518,179.0,159.0,99.0,1611
7267,496.0,119.0,139.0,6517
2888,139.0,119.0,139.0,2298
5468,199.0,80.0,159.0,2209
877,179.0,119.0,179.0,585
6153,80.0,219.0,239.0,1061
1779,258.0,119.0,298.0,2747
695,139.0,238.0,258.0,2105
3159,80.0,80.0,139.0,312
487,99.0,80.0,99.0,802
7206,199.0,0.0,99.0,1522
16,139.0,119.0,119.0,3087
4061,219.0,99.0,80.0,5339
5622,80.0,99.0,99.0,3293
2550,219.0,119.0,179.0,5784
23,219.0,238.0,179.0,2367
6218,318.0,219.0,119.0,5040
3954,139.0,219.0,159.0,6368
399,179.0,199.0,199.0,4871
6292,338.0,139.0,80.0,5386
6548,159.0,139.0,119.0,2742
96,160.0,558.0,279.0,2117
1107,278.0,139.0,139.0,3011
451,159.0,119.0,99.0,7029
3415,238.0,298.0,139.0,2669
6061,99.0,139.0,179.0,1090
1070,179.0,179.0,238.0,308
1556,238.0,119.0,99.0,1973
2274,119.0,139.0,199.0,2966
267,139.0,99.0,139.0,4237
1564,100.0,0.0,179.0,6563
6663,119.0,119.0,99.0,129
5910,198.0,119.0,119.0,4718
2605,80.0,139.0,199.0,5356
3520,179.0,159.0,179.0,5956
2220,139.0,139.0,179.0,7520
4186,298.0,298.0,358.0,4822
4116,219.0,278.0,179.0,2156
7191,239.0,80.0,139.0,5979
694,477.0,278.0,179.0,5247
4748,99.0,139.0,80.0,4163
642,259.0,179.0,438.0,874
5680,119.0,119.0,159.0,1379
1493,99.0,179.0,258.0,1590
3250,159.0,159.0,159.0,5679
5835,99.0,80.0,139.0,7563
5044,179.0,139.0,258.0,4728
6030,139.0,0.0,139.0,1707
3348,139.0,258.0,159.0,2476
783,298.0,278.0,139.0,2645
7151,278.0,139.0,99.0,3751
5900,180.0,319.0,279.0,3312
7187,239.0,258.0,239.0,1735
6410,199.0,239.0,338.0,6911
7326,139.0,179.0,199.0,2685
5165,99.0,80.0,179.0,3707
1417,179.0,199.0,179.0,2429
6423,80.0,99.0,199.0,6804
409,139.0,199.0,278.0,2551
6231,417.0,179.0,139.0,598
2403,219.0,478.0,299.0,2488
6320,99.0,139.0,298.0,108
94,318.0,139.0,259.0,2291
717,139.0,159.0,179.0,5398
315,179.0,139.0,179.0,537
7577,179.0,139.0,99.0,5316
3837,279.0,159.0,537.0,1077
6535,139.0,358.0,179.0,5737
235,80.0,179.0,80.0,6961
2040,258.0,119.0,119.0,1189
5849,219.0,119.0,99.0,5347
3778,598.0,100.0,419.0,5970
4502,119.0,219.0,119.0,670
4507,159.0,139.0,179.0,2469
2262,99.0,239.0,199.0,661
2377,80.0,179.0,199.0,6494
2051,239.0,139.0,119.0,2660
2307,179.0,99.0,159.0,637
6884,119.0,139.0,139.0,3199
192,199.0,239.0,179.0,120
2368,139.0,298.0,258.0,6730
4470,258.0,358.0,179.0,760
2532,258.0,99.0,119.0,606
4835,258.0,119.0,199.0,3406
6447,219.0,179.0,159.0,1849
5457,80.0,179.0,139.0,4707
3030,278.0,0.0,219.0,3122
2412,139.0,199.0,179.0,4029
4464,179.0,99.0,199.0,6489
1263,80.0,139.0,179.0,3126
1452,299.0,179.0,199.0,4078
5246,259.0,359.0,279.0,284
521,377.0,99.0,199.0,7145
5360,99.0,139.0,99.0,4167
6043,179.0,139.0,119.0,6796
7594,100.0,99.0,139.0,6842
6590,219.0,159.0,139.0,321
4316,915.0,0.0,159.0,2186
4155,139.0,139.0,119.0,1505
6630,99.0,80.0,199.0,663
1087,298.0,100.0,99.0,7535
4432,119.0,139.0,139.0,1521
2808,598.0,219.0,239.0,7334
6510,139.0,139.0,139.0,219
495,218.0,298.0,318.0,3094
2299,179.0,99.0,159.0,5896
6242,80.0,199.0,139.0,194
7207,159.0,159.0,219.0,4982
6051,239.0,159.0,139.0,4049
2765,735.0,119.0,278.0,5396
6219,299.0,239.0,159.0,4527
7150,159.0,139.0,239.0,307
2610,239.0,199.0,179.0,1701
3424,119.0,119.0,99.0,6734
1284,258.0,199.0,238.0,7039
4866,139.0,199.0,139.0,1127
4942,398.0,0.0,159.0,2515
5871,219.0,119.0,99.0,4022
1427,119.0,139.0,199.0,444
5254,259.0,119.0,99.0,5674
4685,159.0,0.0,199.0,2287
1588,99.0,179.0,139.0,5592
2092,318.0,179.0,139.0,1494
3946,199.0,100.0,179.0,4162
2832,339.0,159.0,159.0,3988
2876,139.0,139.0,119.0,6930
7165,99.0,159.0,80.0,5554
1988,119.0,99.0,179.0,6752
2679,278.0,139.0,219.0,2472
177,199.0,20.0,199.0,1812
7508,99.0,179.0,100.0,1295
3742,358.0,238.0,199.0,5930
7257,119.0,179.0,179.0,7253
7243,239.0,199.0,279.0,4141
6601,119.0,119.0,159.0,489
1274,179.0,20.0,20.0,290
1319,378.0,159.0,179.0,2272
2724,259.0,99.0,179.0,1386
3426,139.0,139.0,139.0,193
1233,219.0,379.0,179.0,6338
6619,80.0,99.0,99.0,3249
3685,179.0,99.0,219.0,3575
3273,99.0,179.0,80.0,4948
2246,99.0,99.0,119.0,5753
506,318.0,99.0,298.0,4508
5383,438.0,20.0,219.0,1609
1279,99.0,99.0,119.0,7036
6150,258.0,278.0,656.0,2376
1680,99.0,338.0,378.0,1906
2177,120.0,140.0,259.0,6421
4268,179.0,179.0,219.0,5215
5175,99.0,139.0,239.0,2221
4212,179.0,179.0,119.0,4473
5269,139.0,80.0,139.0,4865
2515,278.0,139.0,80.0,7285
848,139.0,0.0,99.0,1186
1134,139.0,139.0,119.0,4765
4792,159.0,0.0,159.0,7177
811,139.0,139.0,159.0,1754
4856,99.0,119.0,278.0,7026
1123,139.0,239.0,239.0,2009
126,199.0,179.0,199.0,6057
6179,99.0,99.0,199.0,5499
2088,80.0,179.0,179.0,6791
3592,199.0,139.0,199.0,4417
7328,119.0,139.0,219.0,4726
4348,239.0,219.0,199.0,2112
6901,1114.0,0.0,199.0,1880
5743,139.0,179.0,99.0,7162
6866,80.0,139.0,159.0,3794
5540,278.0,159.0,199.0,4650
5199,100.0,219.0,199.0,4219
599,319.0,219.0,239.0,4142
2105,199.0,239.0,299.0,3206
2117,139.0,179.0,219.0,1035
7480,159.0,119.0,318.0,5153
7157,318.0,139.0,258.0,7603
3114,100.0,0.0,99.0,2181
4019,239.0,298.0,119.0,7430
1178,199.0,179.0,80.0,1954
1309,219.0,99.0,99.0,516
2015,139.0,139.0,119.0,1991
3296,278.0,139.0,80.0,3258
2775,159.0,139.0,159.0,2455
2761,179.0,239.0,179.0,2884
6032,219.0,99.0,99.0,4698
5048,358.0,298.0,179.0,5444
6700,179.0,99.0,179.0,6527
5950,119.0,0.0,119.0,7542
2107,179.0,80.0,100.0,2502
6925,179.0,99.0,199.0,5563
781,139.0,139.0,278.0,224
249,219.0,299.0,199.0,3663
6151,179.0,239.0,179.0,5101
3727,179.0,139.0,159.0,4847
3688,418.0,0.0,159.0,3740
6053,278.0,0.0,159.0,1492
6572,239.0,119.0,258.0,3858
1828,337.0,139.0,219.0,3606
5646,238.0,159.0,199.0,6184
7027,179.0,298.0,80.0,5773
7072,239.0,219.0,99.0,6295
6723,139.0,159.0,99.0,1934
691,179.0,119.0,139.0,2170
3835,338.0,99.0,219.0,5384
7555,179.0,0.0,99.0,2389
1646,119.0,199.0,278.0,4285
4926,119.0,80.0,199.0,795
1819,179.0,99.0,139.0,4224
6750,139.0,179.0,159.0,3726
3422,119.0,199.0,179.0,6684
7142,258.0,80.0,139.0,2989
5346,278.0,219.0,139.0,7113
6522,99.0,159.0,119.0,165
7097,119.0,199.0,139.0,5581
4228,139.0,119.0,159.0,2177
5785,179.0,139.0,139.0,630
6294,159.0,298.0,179.0,5142
3675,199.0,199.0,139.0,3298
2454,258.0,80.0,99.0,5628
6251,139.0,179.0,139.0,7134
928,298.0,99.0,99.0,6389
1567,219.0,298.0,238.0,3349
3294,179.0,80.0,179.0,342
1870,179.0,219.0,199.0,7353
988,80.0,139.0,99.0,5190
7358,199.0,179.0,139.0,3077
4904,219.0,80.0,238.0,3361
3932,318.0,139.0,219.0,18
7175,80.0,179.0,119.0,5467
4154,240.0,159.0,99.0,4875
6056,278.0,139.0,258.0,3669
2509,318.0,139.0,139.0,3711
5676,179.0,159.0,239.0,4349
1869,199.0,219.0,219.0,1638
7333,219.0,80.0,99.0,6211
2504,239.0,159.0,278.0,1785
5101,159.0,139.0,119.0,2711
3473,179.0,139.0,199.0,6005
3349,179.0,99.0,338.0,5603
7438,80.0,179.0,119.0,2007
1367,139.0,119.0,119.0,1013
6509,99.0,139.0,99.0,2377
1399,379.0,279.0,339.0,2193
5999,179.0,20.0,319.0,7197
1740,80.0,80.0,80.0,2065
2486,80.0,119.0,99.0,7277
5587,139.0,199.0,99.0,2766
7366,119.0,99.0,258.0,6720
3781,99.0,278.0,179.0,3005
747,179.0,179.0,258.0,820
5650,259.0,159.0,120.0,3730
2169,279.0,179.0,259.0,7054
4797,99.0,199.0,179.0,62
2784,99.0,119.0,119.0,6659
5333,99.0,219.0,139.0,7296
2081,139.0,199.0,99.0,1052
65,100.0,139.0,179.0,4810
574,80.0,119.0,119.0,6095
7428,218.0,199.0,119.0,7191
4780,179.0,139.0,139.0,644
6038,159.0,99.0,100.0,6779
5015,139.0,139.0,179.0,5518
5439,139.0,258.0,179.0,1909
339,179.0,99.0,80.0,1428
6560,80.0,219.0,239.0,1843
4232,100.0,179.0,139.0,4700
2837,199.0,139.0,258.0,2276
2577,139.0,179.0,219.0,3105
3338,99.0,179.0,99.0,6284
2962,239.0,20.0,219.0,4397
3728,99.0,159.0,298.0,36
3089,179.0,338.0,179.0,1711
223,258.0,139.0,99.0,3621
2122,298.0,139.0,239.0,1871
896,199.0,119.0,219.0,6802
2335,119.0,99.0,119.0,5389
5939,179.0,139.0,199.0,1795
3227,279.0,0.0,239.0,1472
7370,219.0,259.0,298.0,7428
1423,139.0,199.0,139.0,5167
4057,139.0,119.0,139.0,1093
6216,219.0,199.0,199.0,2359
2880,139.0,99.0,219.0,6238
1571,199.0,139.0,258.0,7477
5667,219.0,179.0,179.0,2548
3553,139.0,199.0,119.0,27
3409,159.0,119.0,179.0,1290
1636,179.0,199.0,139.0,2814
4518,179.0,239.0,259.0,4784
3557,238.0,139.0,258.0,7450
6970,179.0,159.0,20.0,3507
7071,179.0,259.0,139.0,1358
2906,139.0,99.0,199.0,2857
6891,139.0,179.0,99.0,5714
7325,179.0,219.0,179.0,256
657,179.0,119.0,99.0,7284
1115,219.0,80.0,99.0,579
1010,159.0,99.0,557.0,7532
2319,239.0,219.0,239.0,7325
3345,238.0,338.0,199.0,850
3534,239.0,239.0,119.0,6352
1817,199.0,298.0,239.0,3137
1121,159.0,159.0,159.0,2702
6888,139.0,258.0,139.0,180
1436,437.0,139.0,119.0,4462
4610,298.0,179.0,99.0,6549
373,199.0,358.0,119.0,4168
1590,198.0,139.0,80.0,1983
6432,139.0,99.0,139.0,6133
5604,319.0,0.0,199.0,292
1356,319.0,558.0,180.0,990
1537,298.0,219.0,99.0,6426
4717,298.0,219.0,99.0,3692
3615,99.0,119.0,219.0,815
6940,258.0,99.0,179.0,3142
2188,179.0,159.0,179.0,2696
867,99.0,238.0,159.0,3784
5276,239.0,279.0,180.0,2381
360,80.0,99.0,139.0,3301
4176,99.0,139.0,239.0,2602
2316,119.0,119.0,159.0,6967
4906,278.0,179.0,179.0,3853
2776,299.0,239.0,239.0,3891
7549,139.0,159.0,80.0,4862
6301,139.0,139.0,159.0,1836
5344,279.0,299.0,20.0,7471
6477,179.0,99.0,179.0,6466
1239,219.0,339.0,379.0,4764
815,80.0,119.0,80.0,1972
6556,338.0,258.0,199.0,1682
3757,99.0,99.0,80.0,614
6454,218.0,80.0,99.0,3614
6427,239.0,80.0,119.0,7035
5513,179.0,239.0,219.0,5220
3042,179.0,139.0,517.0,28
5268,219.0,159.0,139.0,3042
2545,239.0,278.0,159.0,255
17,119.0,139.0,119.0,704
7525,139.0,139.0,119.0,5918
4367,378.0,139.0,119.0,6844
2258,100.0,139.0,139.0,6102
669,219.0,139.0,179.0,3401
1753,159.0,99.0,219.0,2372
7285,179.0,179.0,299.0,5624
2871,139.0,139.0,80.0,7042
2153,139.0,199.0,139.0,1508
5695,198.0,119.0,119.0,6244
2019,298.0,0.0,199.0,6794
3126,219.0,239.0,139.0,2045
5733,258.0,139.0,199.0,3640
7436,278.0,99.0,139.0,4257
2263,318.0,80.0,139.0,777
1065,239.0,359.0,199.0,4092
6559,139.0,179.0,159.0,1201
2340,298.0,219.0,119.0,7564
1332,99.0,159.0,258.0,5083
4219,219.0,0.0,239.0,7220
830,238.0,159.0,80.0,3391
587,80.0,119.0,80.0,3630
7361,258.0,139.0,318.0,1424
7080,119.0,179.0,179.0,7286
5309,378.0,199.0,239.0,6572
2161,80.0,179.0,139.0,6644
872,99.0,99.0,80.0,3890
7397,258.0,219.0,139.0,1289
2593,219.0,139.0,199.0,2398
5240,99.0,139.0,99.0,6506
4590,179.0,258.0,199.0,3040
1654,179.0,179.0,139.0,2546
2637,179.0,298.0,119.0,4790
3408,99.0,119.0,80.0,7405
3462,199.0,199.0,159.0,3064
2473,80.0,99.0,80.0,5015
6838,80.0,0.0,258.0,1546
2866,139.0,99.0,100.0,1332
6312,179.0,139.0,119.0,625
2924,139.0,139.0,179.0,755
6346,518.0,219.0,159.0,6609
5700,139.0,258.0,139.0,4895
2373,80.0,139.0,99.0,998
5997,258.0,139.0,298.0,2152
424,258.0,258.0,179.0,138
4971,80.0,139.0,159.0,5723
990,99.0,219.0,179.0,597
3029,398.0,199.0,179.0,3294
3365,199.0,99.0,139.0,6940
7036,199.0,80.0,258.0,6434
2346,159.0,99.0,80.0,5092
5259,199.0,219.0,199.0,6883
505,179.0,199.0,179.0,2153
2718,119.0,99.0,99.0,1058
4882,179.0,159.0,99.0,3427
3086,179.0,139.0,159.0,7196
762,278.0,99.0,199.0,1968
2072,119.0,159.0,179.0,3352
2039,219.0,139.0,80.0,510
1244,219.0,179.0,199.0,5940
4624,159.0,100.0,119.0,3188
5178,199.0,0.0,99.0,6025
4947,99.0,219.0,199.0,7297
825,179.0,0.0,159.0,6177
4086,338.0,199.0,179.0,7101
248,219.0,100.0,139.0,103
2564,338.0,99.0,119.0,4068
54,99.0,159.0,159.0,2016
7264,119.0,0.0,80.0,2247
3705,159.0,159.0,179.0,1988
1995,139.0,139.0,119.0,1980
6347,438.0,140.0,199.0,3698
4124,219.0,199.0,119.0,4013
5870,179.0,179.0,100.0,590
7068,80.0,80.0,100.0,4064
5941,179.0,80.0,99.0,6158
736,80.0,139.0,99.0,6650
303,199.0,219.0,179.0,4703
1345,99.0,259.0,80.0,3892
3389,159.0,258.0,139.0,1221
522,99.0,179.0,298.0,100
662,99.0,139.0,278.0,4081
5562,159.0,99.0,238.0,5626
6351,100.0,219.0,338.0,4890
5362,99.0,179.0,80.0,7577
1637,179.0,99.0,100.0,3151
4456,238.0,159.0,139.0,526
2392,139.0,159.0,80.0,6584
1998,219.0,179.0,199.0,4124
5823,139.0,278.0,139.0,1339
6234,119.0,179.0,238.0,2543
4901,298.0,298.0,238.0,7333
6106,80.0,0.0,179.0,1012
907,139.0,238.0,159.0,866
6977,139.0,259.0,139.0,4393
5326,219.0,0.0,179.0,5731
6389,139.0,179.0,179.0,5922
333,298.0,119.0,139.0,5732
5467,139.0,119.0,298.0,7579
7520,438.0,20.0,239.0,2163
3994,319.0,219.0,100.0,7511
2892,378.0,298.0,179.0,2813
1674,99.0,298.0,159.0,1721
3572,298.0,239.0,139.0,684
5545,319.0,179.0,219.0,4973
7099,298.0,119.0,199.0,2001
1607,338.0,159.0,99.0,6876
432,298.0,199.0,159.0,5949
905,319.0,20.0,279.0,1519
3195,458.0,239.0,239.0,6227
2811,99.0,99.0,219.0,3721
3132,299.0,0.0,179.0,6275
4009,179.0,159.0,219.0,5298
7581,99.0,99.0,99.0,1634
2067,199.0,199.0,139.0,1473
2912,139.0,80.0,139.0,6223
1044,558.0,179.0,219.0,1792
2337,119.0,100.0,139.0,5423
2146,139.0,0.0,80.0,2419
738,179.0,199.0,159.0,7368
5933,199.0,139.0,199.0,7239
531,139.0,238.0,219.0,4806
5517,258.0,159.0,80.0,6731
1074,398.0,119.0,179.0,2118
2025,119.0,139.0,80.0,4655
739,1037.0,159.0,199.0,3261
4963,179.0,398.0,159.0,4188
7314,139.0,139.0,159.0,2780
1234,80.0,139.0,80.0,5379
1164,199.0,179.0,179.0,6243
3216,218.0,199.0,318.0,302
7378,238.0,239.0,199.0,6526
3662,199.0,139.0,119.0,5538
5530,139.0,219.0,219.0,1650
1117,199.0,298.0,239.0,3376
2708,239.0,119.0,119.0,3762
512,179.0,80.0,100.0,6267
2272,179.0,199.0,278.0,6012
4845,159.0,139.0,298.0,2893
5749,139.0,219.0,159.0,951
1403,80.0,159.0,159.0,1747
2556,139.0,159.0,139.0,467
7091,20.0,80.0,279.0,3419
5603,179.0,199.0,159.0,3494
515,139.0,159.0,99.0,1149
4191,139.0,0.0,99.0,422
3756,398.0,0.0,100.0,6672
5852,438.0,279.0,339.0,1023
2027,139.0,139.0,139.0,3390
4359,139.0,80.0,139.0,1866
955,238.0,159.0,99.0,6515
2857,159.0,119.0,179.0,6947
4096,99.0,80.0,99.0,92
5609,80.0,139.0,179.0,5521
3170,139.0,159.0,338.0,1716
2490,139.0,199.0,139.0,1382
4310,159.0,119.0,258.0,1427
5080,179.0,378.0,100.0,544
5083,199.0,159.0,139.0,20
3986,239.0,199.0,159.0,2739
375,198.0,159.0,80.0,5397
4309,139.0,139.0,139.0,5358
2148,80.0,139.0,139.0,2022
14,179.0,279.0,80.0,5727
297,259.0,219.0,179.0,4312
4410,119.0,159.0,99.0,1982
5507,119.0,139.0,179.0,2920
5751,378.0,219.0,199.0,599
6597,139.0,258.0,258.0,7463
306,199.0,139.0,199.0,5590
1060,239.0,99.0,159.0,584
6029,338.0,179.0,179.0,5871
5202,159.0,99.0,219.0,6249
752,318.0,99.0,99.0,2384
2654,357.0,139.0,100.0,5100
1758,99.0,238.0,139.0,2154
2974,139.0,219.0,259.0,7130
7494,139.0,0.0,100.0,2106
7008,80.0,119.0,99.0,3167
5841,159.0,179.0,179.0,6170
5125,80.0,139.0,99.0,6327
1611,120.0,219.0,100.0,29
6250,99.0,99.0,99.0,1749
2586,80.0,139.0,99.0,2729
7158,159.0,199.0,99.0,5532
2217,278.0,159.0,179.0,941
6363,80.0,139.0,179.0,2846
4749,418.0,179.0,239.0,1738
6158,218.0,199.0,219.0,5034
182,179.0,99.0,99.0,2404
3442,219.0,179.0,80.0,3120
3633,338.0,179.0,159.0,3615
1531,139.0,139.0,119.0,5341
7504,80.0,239.0,139.0,4640
1447,339.0,100.0,299.0,5969
6594,159.0,139.0,179.0,6412
3673,80.0,99.0,80.0,1579
352,278.0,278.0,278.0,5367
6676,80.0,80.0,139.0,3282
2889,238.0,298.0,338.0,601
890,99.0,99.0,119.0,4781
5409,238.0,179.0,199.0,1377
1185,159.0,199.0,80.0,6132
6073,199.0,179.0,80.0,2692
4757,119.0,318.0,99.0,6115
3067,99.0,179.0,139.0,7354
4194,139.0,139.0,139.0,1931
5592,99.0,99.0,99.0,7185
6413,179.0,159.0,239.0,6406
2175,119.0,179.0,80.0,904
6489,119.0,80.0,99.0,2464
4338,338.0,239.0,80.0,1556
7440,139.0,179.0,80.0,5447
7519,99.0,99.0,199.0,2201
7126,119.0,80.0,80.0,6579
5172,437.0,179.0,99.0,3933
7498,119.0,100.0,100.0,4191
2178,119.0,119.0,119.0,6817
4188,160.0,219.0,339.0,3191
6386,179.0,99.0,139.0,4881
5308,238.0,199.0,238.0,3872
7497,339.0,219.0,199.0,4211
7463,338.0,219.0,298.0,655
5084,398.0,99.0,199.0,5550
2858,318.0,219.0,238.0,3474
2511,159.0,0.0,199.0,1803
7062,219.0,80.0,139.0,5709
6201,139.0,159.0,139.0,4802
4295,139.0,358.0,179.0,1334
4793,159.0,80.0,99.0,7188
4675,219.0,119.0,80.0,3164
2158,179.0,159.0,99.0,4670
4751,139.0,199.0,139.0,5776
2103,119.0,139.0,139.0,150
59,139.0,139.0,139.0,3833
6393,139.0,139.0,179.0,1383
1790,338.0,159.0,159.0,2121
447,259.0,279.0,239.0,715
3199,318.0,139.0,199.0,7476
255,219.0,159.0,159.0,1047
29,159.0,159.0,238.0,6600
3448,140.0,120.0,219.0,2340
2744,179.0,159.0,99.0,2345
5389,139.0,159.0,119.0,3966
1678,398.0,119.0,139.0,6907
7539,199.0,159.0,139.0,3016
4296,219.0,119.0,139.0,3511
6655,258.0,99.0,219.0,875
2933,139.0,99.0,179.0,4086
3699,378.0,179.0,199.0,6658
7454,100.0,199.0,199.0,7214
4769,99.0,139.0,219.0,3358
4902,219.0,239.0,199.0,6377
5866,179.0,199.0,139.0,6452
6019,259.0,99.0,119.0,3737
1116,199.0,219.0,139.0,5837
5306,119.0,99.0,99.0,3412
992,119.0,99.0,179.0,5831
7081,457.0,219.0,278.0,5255
169,99.0,179.0,100.0,5582
2606,99.0,219.0,338.0,6274
7252,99.0,80.0,298.0,484
5961,179.0,139.0,80.0,609
2297,99.0,179.0,199.0,442
6972,139.0,199.0,159.0,620
1376,198.0,199.0,179.0,4791
6361,219.0,199.0,199.0,3562
2961,477.0,99.0,298.0,4657
359,199.0,99.0,119.0,946
1089,179.0,119.0,179.0,1680
5237,99.0,99.0,258.0,494
7145,99.0,278.0,80.0,4270
892,318.0,239.0,179.0,449
4958,179.0,139.0,179.0,1829
6215,99.0,278.0,99.0,2540
4384,199.0,99.0,139.0,4480
4847,80.0,80.0,179.0,6306
5730,99.0,119.0,99.0,5464
3856,80.0,0.0,80.0,2984
6990,179.0,457.0,139.0,5097
7372,100.0,259.0,259.0,380
3404,199.0,239.0,179.0,7565
2183,238.0,139.0,179.0,4656
7239,80.0,119.0,119.0,1502
4012,199.0,199.0,139.0,2949
3124,219.0,159.0,139.0,6234
3556,179.0,99.0,119.0,4873
7357,99.0,99.0,199.0,4509
7192,239.0,298.0,119.0,7112
3189,119.0,139.0,179.0,7322
265,219.0,119.0,179.0,3141
3880,278.0,0.0,119.0,2208
1647,219.0,0.0,80.0,2289
1486,278.0,119.0,179.0,3478
2543,159.0,0.0,119.0,3321
2693,298.0,238.0,219.0,1017
1950,159.0,80.0,99.0,5276
665,179.0,139.0,99.0,5572
5256,199.0,219.0,139.0,1755
5764,278.0,278.0,259.0,1859
4158,99.0,119.0,219.0,4317
5656,458.0,139.0,80.0,5277
6048,279.0,80.0,80.0,4088
2562,298.0,139.0,219.0,5739
4077,219.0,139.0,99.0,3102
4852,199.0,80.0,219.0,7472
3134,119.0,99.0,139.0,6912
6037,558.0,179.0,160.0,6220
1019,179.0,99.0,159.0,1226
3521,139.0,100.0,139.0,3395
1448,99.0,99.0,179.0,1853
2604,139.0,139.0,99.0,2211
5878,239.0,558.0,179.0,3250
3942,298.0,0.0,139.0,3845
1155,516.0,159.0,179.0,2346
572,139.0,99.0,99.0,7513
4783,159.0,139.0,199.0,6546
796,119.0,139.0,80.0,7304
5954,218.0,99.0,139.0,6014
1442,219.0,139.0,159.0,6343
4623,99.0,179.0,179.0,2667
590,218.0,80.0,179.0,1998
5709,239.0,99.0,179.0,1765
3875,159.0,99.0,199.0,5905
1509,338.0,139.0,119.0,4506
7483,358.0,238.0,239.0,3829
1968,80.0,259.0,139.0,2624
7321,119.0,139.0,159.0,1623
2777,319.0,438.0,239.0,1224
2315,139.0,100.0,278.0,6256
5591,99.0,80.0,99.0,1051
3317,99.0,100.0,80.0,7488
7396,80.0,99.0,139.0,1921
6060,159.0,179.0,199.0,5327
2791,80.0,99.0,99.0,6706
5902,139.0,199.0,139.0,1192
744,99.0,418.0,139.0,5658
7282,99.0,0.0,139.0,6286
84,318.0,179.0,219.0,807
6462,159.0,99.0,100.0,2591
2623,99.0,80.0,99.0,691
6193,179.0,159.0,219.0,7504
4509,179.0,0.0,358.0,4759
4137,139.0,179.0,139.0,2536
5381,159.0,99.0,139.0,4846
4790,119.0,139.0,139.0,542
5683,219.0,298.0,179.0,1780
6731,179.0,199.0,99.0,3280
2566,99.0,0.0,159.0,6503
4244,159.0,199.0,119.0,814
3545,378.0,159.0,159.0,3605
2815,99.0,139.0,179.0,4139
2737,179.0,119.0,119.0,2678
3840,199.0,0.0,139.0,3559
2686,99.0,99.0,139.0,1118
2134,119.0,139.0,139.0,3610
2124,198.0,298.0,199.0,4553
2798,139.0,338.0,199.0,2583
5404,378.0,139.0,99.0,6685
15,477.0,119.0,179.0,5540
3472,318.0,179.0,258.0,3953
81,298.0,139.0,219.0,1410
589,259.0,0.0,139.0,2101
