all/bioresponse_table_0_0.target,all/bioresponse_table_0_0.D34,all/bioresponse_table_0_0.D137,all/bioresponse_table_0_0.D415,all/bioresponse_table_0_0.D190,all/bioresponse_table_0_0.D422,all/bioresponse_table_0_0.D399,all/bioresponse_table_0_0.D935,all/bioresponse_table_0_0.D176,all/bioresponse_table_0_0.D926,all/bioresponse_table_0_0.D235,Key_0_0
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,851
1,0.120032575,0.0625,0.0667,0.636643246,0.136363636,0.0,0.214285714,0.0,0.1,0.0,1246
1,0.100124688,0.0,0.0,0.911397048,0.0,0.0,0.0,0.0,0.05,0.0,3396
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3119
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1036
1,0.0,0.0625,0.0667,0.636643246,0.0455,0.0,0.0,0.0,0.125,0.0,3264
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2377
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,335
0,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,3071
0,0.04,0.125,0.4,0.636643246,0.181818182,0.0,0.0,0.0,0.175,0.0,265
1,0.0519,0.125,0.2,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,720
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,824
1,0.0228,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3281
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2897
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1952
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2724
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,842
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1791
1,0.100124688,0.0625,0.0,0.907898078,0.0,0.0,0.0,0.0,0.05,0.0,201
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2798
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3113
1,0.0,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3140
0,0.04,0.125,0.0667,0.636643246,0.0,0.0,0.142857143,0.0,0.125,0.0,3216
1,0.04,0.0625,0.0,0.969496882,0.0,0.0,0.0,0.0,0.025,0.0,1637
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1843
1,0.04,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,304
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,635
1,0.0311,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1933
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,2272
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1197
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2133
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2086
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,331
0,0.0,0.3125,0.0,0.636643246,0.0,0.0,0.285714286,0.0,0.175,0.0,2387
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2843
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,589
0,0.0,0.0625,0.133333333,0.636643246,0.0909,0.0,0.0,0.0,0.1,0.0,1594
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3172
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.225,0.0,1616
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,765
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2713
1,0.0311,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2191
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1980
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3304
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1000
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,385
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3350
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,340
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,391
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2628
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,317
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.15,0.0,1003
0,0.0,0.0625,0.0667,0.636643246,0.0455,0.0,0.0714,0.0,0.25,0.0,952
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,257
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1362
1,0.0,0.0,0.333333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,140
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,2093
0,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,1767
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2318
1,0.100124688,0.0,0.0,0.912017833,0.0,0.0,0.0,0.0,0.05,0.0,958
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1478
1,0.0,0.375,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2887
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1493
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2878
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2075
0,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,1186
1,0.0311,0.25,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2190
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,235
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1379
1,0.0777,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1265
1,0.08,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3074
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,1119
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3212
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1595
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.546619884,2651
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1414
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2121
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1203
0,0.0311,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2405
0,0.0962,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1907
0,0.0785,0.3125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,2401
0,0.183464004,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,1781
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3161
1,0.0,0.0625,0.133333333,0.636643246,0.0909,0.0,0.0,0.0,0.075,0.0,1249
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1057
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3302
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2443
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,653
1,0.0469,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3251
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,2063
0,0.0,0.0,0.8,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2172
1,0.04,0.0625,0.266666667,0.636643246,0.318181818,0.0103,0.142857143,0.0,0.325,0.0,2533
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1727
1,0.0777,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1864
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2175
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,26
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1019
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2775
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1583
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,654
0,0.04,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,1358
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,758
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1138
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2468
0,0.130314543,0.375,0.2,0.636643246,0.0909,0.0,0.0714,0.0,0.125,0.0,3202
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1985
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1486
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1283
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,2601
1,0.0569,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.2,0.0,1007
0,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,144
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3072
1,0.0611,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1351
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,428
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.175,0.0,1326
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2279
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1059
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,537
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3300
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,660
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1394
0,0.062,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1368
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,406
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,536
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3102
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,854
1,0.295259261,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,414
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1679
1,0.0393,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,769
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,922
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,899
0,0.04,0.0625,0.0667,0.788904879,0.0,0.0,0.0,0.0,0.1,0.0,1584
0,0.0152,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1363
1,0.0,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1028
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1023
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1066
1,0.0956,0.125,0.4,0.636643246,0.0455,0.0,0.0,0.0,0.05,0.0,2667
1,0.04,0.0625,0.133333333,0.912666836,0.0,0.0,0.0,0.0,0.075,0.0,97
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,188
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1531
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1544
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2358
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,180
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,820
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,297
0,0.0962,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,634
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,298
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3123
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2382
1,0.0793,0.0625,0.333333333,0.636643246,0.0909,0.0,0.0714,0.0,0.075,0.0,1813
0,0.103565794,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,807
0,0.171805352,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2398
1,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,114
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.175,0.0,50
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,480
0,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2160
1,0.04,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,122
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,748
0,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2825
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,348
0,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1691
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1258
1,0.0,0.25,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3432
0,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,301
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3307
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1149
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2110
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,645
0,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.125,0.0,1128
1,0.0917,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,310
0,0.0518,0.375,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1563
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1876
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1778
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2471
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,1284
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2898
0,0.0728,0.0625,0.4,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,892
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3023
1,0.021,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2902
1,0.0,0.125,0.0667,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,1412
1,0.148300968,0.125,0.133333333,0.636643246,0.0,0.0,0.214285714,0.0,0.225,0.0,971
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1870
1,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,1187
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,2574
1,0.11928754,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2293
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,402
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,121
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,925
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,477
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1471
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,209
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1932
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.15,0.0,918
1,0.0984,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2185
1,0.0601,0.0625,0.133333333,0.636643246,0.0455,0.0206,0.0,0.0,0.0,0.0,3391
0,0.0518,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1229
1,0.132910245,0.125,0.4,0.636643246,0.318181818,0.0,0.0,0.0,0.025,0.0,2831
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1777
1,0.123059678,0.1875,0.133333333,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,1405
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2846
1,0.100124688,0.0,0.0,0.907926296,0.0,0.0,0.0,0.0,0.05,0.0,345
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2894
1,0.131970133,0.0625,0.333333333,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,1422
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2611
0,0.169580373,0.375,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,2131
1,0.0785,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,672
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3286
0,0.0984,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1022
1,0.0962,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,350
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3149
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1107
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2076
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,618
0,0.0785,0.1875,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.275,0.0,76
1,0.0393,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,874
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2821
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1134
1,0.0859,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2106
0,0.04,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,734
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,513
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,99
0,0.123639201,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1364
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2041
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2563
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1589
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,278
1,0.145692008,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3342
0,0.0793,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,440
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,950
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,741
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3193
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1124
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1161
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.0,0.823289009,2688
1,0.0785,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.25,0.0,2762
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.1,0.0,2899
1,0.0519,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1359
0,0.04,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1350
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2305
0,0.08,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,1940
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2873
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2071
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,207
1,0.138643878,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2073
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2064
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,916
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,534
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,2199
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1523
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2218
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,3280
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2017
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,866
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,91
0,0.0,0.125,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,1536
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,896
0,0.0984,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2810
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2612
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3046
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1465
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2341
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1463
0,0.04,0.0,0.133333333,0.921527131,0.0,0.0,0.0,0.0,0.075,0.0,16
1,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1916
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,2599
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1013
1,0.0,0.0,0.0,0.464206101,0.0,0.0,0.0,0.0,0.05,0.0,1674
0,0.0956,0.125,0.4,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,267
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2928
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.175,0.0,3339
1,0.0518,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2988
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,1169
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1700
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2444
1,0.0984,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1526
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,614
0,0.08,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,1.0,1212
1,0.08,0.0,0.0,0.889246311,0.0,0.0,0.0,0.0,0.025,0.0,2347
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1763
1,0.125560676,0.0625,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,184
1,0.0,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2678
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1496
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,230
0,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2459
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,21
1,0.0,0.0,0.333333333,0.636643246,0.0455,0.0,0.0,0.0,0.025,0.0,3203
