Key_0_0,firstPassFixDur,lineNo,assgNo,lineNo
4116,298.0,1036.0,31.0,1036.0
7191,239.0,6817.0,204.0,6817.0
694,298.0,1053.0,31.0,1053.0
4748,99.0,6944.0,210.0,6944.0
642,259.0,3170.0,97.0,3170.0
5680,119.0,7841.0,241.0,7841.0
1493,99.0,10153.0,309.0,10153.0
3250,159.0,920.0,28.0,920.0
5835,80.0,6034.0,178.0,6034.0
5044,179.0,10515.0,321.0,10515.0
6030,99.0,1833.0,57.0,1833.0
3348,139.0,217.0,6.0,217.0
783,397.0,8896.0,280.0,8896.0
7151,278.0,9112.0,286.0,9112.0
5900,319.0,3107.0,94.0,3107.0
7187,239.0,5576.0,166.0,5576.0
6410,199.0,5933.0,176.0,5933.0
7326,239.0,4910.0,150.0,4910.0
5165,99.0,7692.0,237.0,7692.0
1417,179.0,6102.0,180.0,6102.0
6423,80.0,7023.0,213.0,7023.0
409,139.0,3644.0,113.0,3644.0
6231,537.0,5570.0,166.0,5570.0
2403,219.0,2993.0,91.0,2993.0
6320,99.0,8445.0,266.0,8445.0
94,318.0,5256.0,159.0,5256.0
717,139.0,3820.0,122.0,3820.0
315,179.0,4926.0,150.0,4926.0
7577,179.0,10291.0,314.0,10291.0
3837,279.0,5929.0,176.0,5929.0
6535,119.0,1604.0,48.0,1604.0
235,80.0,8661.0,275.0,8661.0
2040,258.0,10634.0,327.0,10634.0
5849,219.0,8217.0,256.0,8217.0
3778,598.0,2713.0,82.0,2713.0
4502,119.0,3433.0,105.0,3433.0
4507,159.0,1615.0,49.0,1615.0
2262,99.0,3571.0,110.0,3571.0
2377,80.0,5030.0,153.0,5030.0
2051,239.0,7276.0,223.0,7276.0
2307,179.0,4557.0,142.0,4557.0
6884,119.0,9448.0,293.0,9448.0
192,199.0,4407.0,136.0,4407.0
2368,298.0,5616.0,167.0,5616.0
4470,318.0,500.0,15.0,500.0
2532,258.0,1263.0,40.0,1263.0
4835,258.0,10392.0,317.0,10392.0
6447,219.0,1234.0,38.0,1234.0
5457,80.0,8182.0,255.0,8182.0
3030,179.0,8995.0,283.0,8995.0
2412,139.0,5670.0,168.0,5670.0
4464,100.0,7200.0,220.0,7200.0
1263,80.0,8728.0,277.0,8728.0
1452,299.0,2235.0,71.0,2235.0
5246,259.0,2895.0,88.0,2895.0
521,377.0,4115.0,132.0,4115.0
5360,99.0,3267.0,99.0,3267.0
6043,179.0,706.0,22.0,706.0
7594,100.0,9232.0,289.0,9232.0
6590,219.0,1899.0,59.0,1899.0
4316,915.0,5601.0,167.0,5601.0
4155,139.0,3891.0,125.0,3891.0
6630,99.0,3306.0,100.0,3306.0
1087,298.0,9827.0,303.0,9827.0
4432,119.0,3892.0,125.0,3892.0
2808,598.0,2525.0,78.0,2525.0
6510,139.0,5206.0,157.0,5206.0
495,218.0,6328.0,187.0,6328.0
2299,219.0,7460.0,227.0,7460.0
6242,80.0,8368.0,262.0,8368.0
7207,159.0,4515.0,139.0,4515.0
6051,239.0,8205.0,256.0,8205.0
2765,159.0,3588.0,111.0,3588.0
6219,299.0,808.0,24.0,808.0
7150,179.0,521.0,15.0,521.0
2610,239.0,7812.0,240.0,7812.0
3424,119.0,7716.0,238.0,7716.0
1284,238.0,7663.0,236.0,7663.0
4866,139.0,8102.0,253.0,8102.0
4942,418.0,5017.0,153.0,5017.0
5871,219.0,2101.0,66.0,2101.0
1427,119.0,9545.0,294.0,9545.0
5254,259.0,1400.0,43.0,1400.0
4685,199.0,2873.0,87.0,2873.0
1588,99.0,1997.0,63.0,1997.0
2092,318.0,5669.0,168.0,5669.0
3946,199.0,7195.0,220.0,7195.0
2832,339.0,2842.0,86.0,2842.0
2876,139.0,570.0,18.0,570.0
7165,99.0,8200.0,256.0,8200.0
1988,119.0,6325.0,187.0,6325.0
2679,278.0,177.0,5.0,177.0
177,199.0,2182.0,70.0,2182.0
7508,99.0,8271.0,258.0,8271.0
3742,358.0,7599.0,234.0,7599.0
7257,119.0,10804.0,333.0,10804.0
7243,239.0,2839.0,86.0,2839.0
6601,119.0,9745.0,300.0,9745.0
1274,219.0,2592.0,78.0,2592.0
1319,577.0,5865.0,174.0,5865.0
2724,259.0,862.0,26.0,862.0
3426,139.0,8597.0,273.0,8597.0
1233,219.0,2233.0,71.0,2233.0
6619,80.0,3683.0,115.0,3683.0
3685,179.0,939.0,28.0,939.0
3273,99.0,6626.0,197.0,6626.0
2246,99.0,5686.0,168.0,5686.0
506,318.0,6496.0,192.0,6496.0
5383,438.0,2271.0,73.0,2271.0
1279,99.0,9868.0,304.0,9868.0
6150,258.0,7441.0,227.0,7441.0
1680,99.0,8433.0,265.0,8433.0
2177,120.0,3232.0,98.0,3232.0
4268,179.0,6044.0,179.0,6044.0
5175,99.0,9857.0,304.0,9857.0
4212,179.0,287.0,9.0,287.0
5269,139.0,7345.0,225.0,7345.0
2515,119.0,6644.0,197.0,6644.0
848,139.0,7552.0,231.0,7552.0
1134,139.0,10525.0,321.0,10525.0
4792,159.0,392.0,12.0,392.0
811,139.0,6470.0,191.0,6470.0
4856,159.0,5297.0,159.0,5297.0
1123,139.0,3994.0,129.0,3994.0
126,239.0,4907.0,150.0,4907.0
6179,99.0,10788.0,332.0,10788.0
2088,80.0,7399.0,226.0,7399.0
3592,179.0,9032.0,284.0,9032.0
7328,119.0,9503.0,293.0,9503.0
4348,239.0,936.0,28.0,936.0
6901,298.0,4359.0,136.0,4359.0
5743,139.0,6289.0,185.0,6289.0
6866,80.0,6974.0,212.0,6974.0
5540,278.0,5294.0,159.0,5294.0
5199,100.0,4429.0,136.0,4429.0
599,598.0,2535.0,78.0,2535.0
2105,199.0,2252.0,72.0,2252.0
2117,139.0,1830.0,57.0,1830.0
7480,159.0,612.0,19.0,612.0
7157,318.0,965.0,30.0,965.0
3114,100.0,9222.0,289.0,9222.0
4019,239.0,8469.0,267.0,8469.0
1178,199.0,1091.0,33.0,1091.0
1309,219.0,3331.0,101.0,3331.0
2015,139.0,8126.0,254.0,8126.0
3296,278.0,3374.0,103.0,3374.0
2775,159.0,3870.0,124.0,3870.0
2761,179.0,2850.0,86.0,2850.0
6032,239.0,6666.0,198.0,6666.0
5048,358.0,493.0,15.0,493.0
6700,179.0,4639.0,143.0,4639.0
5950,159.0,6700.0,200.0,6700.0
2107,179.0,2045.0,65.0,2045.0
6925,179.0,8642.0,274.0,8642.0
781,139.0,5704.0,169.0,5704.0
249,219.0,2432.0,76.0,2432.0
6151,179.0,60.0,2.0,60.0
3727,179.0,5004.0,153.0,5004.0
3688,418.0,4994.0,153.0,4994.0
6053,278.0,8550.0,271.0,8550.0
6572,239.0,925.0,28.0,925.0
1828,259.0,3438.0,105.0,3438.0
5646,238.0,10265.0,312.0,10265.0
7027,179.0,10595.0,324.0,10595.0
7072,239.0,10210.0,311.0,10210.0
6723,139.0,8444.0,266.0,8444.0
691,179.0,9642.0,297.0,9642.0
3835,338.0,4554.0,142.0,4554.0
7555,258.0,8611.0,273.0,8611.0
1646,119.0,8639.0,274.0,8639.0
4926,119.0,4770.0,147.0,4770.0
1819,179.0,8237.0,256.0,8237.0
6750,139.0,3956.0,127.0,3956.0
3422,119.0,9641.0,297.0,9641.0
7142,258.0,1403.0,43.0,1403.0
5346,278.0,10404.0,317.0,10404.0
6522,99.0,6856.0,206.0,6856.0
7097,119.0,6172.0,182.0,6172.0
4228,139.0,3580.0,111.0,3580.0
5785,239.0,4066.0,130.0,4066.0
6294,159.0,4691.0,145.0,4691.0
3675,199.0,1435.0,44.0,1435.0
2454,258.0,911.0,28.0,911.0
6251,139.0,1432.0,44.0,1432.0
928,99.0,9320.0,289.0,9320.0
1567,298.0,240.0,7.0,240.0
3294,179.0,7106.0,216.0,7106.0
1870,139.0,4222.0,134.0,4222.0
988,80.0,10619.0,326.0,10619.0
7358,199.0,890.0,27.0,890.0
4904,219.0,5196.0,157.0,5196.0
3932,318.0,6167.0,182.0,6167.0
7175,219.0,7517.0,229.0,7517.0
4154,240.0,6787.0,203.0,6787.0
6056,278.0,7440.0,227.0,7440.0
2509,318.0,1437.0,44.0,1437.0
5676,179.0,1737.0,54.0,1737.0
1869,199.0,8399.0,264.0,8399.0
7333,219.0,10134.0,309.0,10134.0
2504,239.0,1644.0,50.0,1644.0
5101,159.0,9211.0,288.0,9211.0
3473,179.0,9437.0,292.0,9437.0
3349,179.0,1057.0,31.0,1057.0
7438,80.0,6664.0,198.0,6664.0
1367,139.0,8712.0,276.0,8712.0
6509,99.0,9834.0,303.0,9834.0
1399,379.0,3022.0,92.0,3022.0
5999,179.0,2730.0,83.0,2730.0
1740,80.0,6994.0,212.0,6994.0
2486,80.0,6938.0,210.0,6938.0
5587,139.0,6912.0,209.0,6912.0
7366,119.0,8226.0,256.0,8226.0
3781,99.0,8641.0,274.0,8641.0
747,179.0,5809.0,172.0,5809.0
5650,259.0,2461.0,77.0,2461.0
2169,199.0,2893.0,88.0,2893.0
4797,99.0,938.0,28.0,938.0
2784,99.0,10170.0,310.0,10170.0
5333,99.0,7735.0,239.0,7735.0
2081,139.0,3837.0,123.0,3837.0
65,100.0,3629.0,112.0,3629.0
574,80.0,6434.0,190.0,6434.0
7428,218.0,10258.0,312.0,10258.0
4780,179.0,4580.0,142.0,4580.0
6038,159.0,666.0,21.0,666.0
5015,139.0,1922.0,61.0,1922.0
5439,139.0,5120.0,155.0,5120.0
339,179.0,7978.0,248.0,7978.0
6560,278.0,4966.0,151.0,4966.0
4232,159.0,9333.0,289.0,9333.0
2837,139.0,332.0,10.0,332.0
2577,139.0,4425.0,136.0,4425.0
3338,99.0,3883.0,125.0,3883.0
2962,239.0,2458.0,77.0,2458.0
3728,99.0,5777.0,171.0,5777.0
3089,219.0,8351.0,261.0,8351.0
223,258.0,1722.0,54.0,1722.0
2122,298.0,5862.0,174.0,5862.0
896,199.0,164.0,5.0,164.0
2335,119.0,3527.0,109.0,3527.0
5939,179.0,1097.0,33.0,1097.0
3227,20.0,2641.0,79.0,2641.0
7370,219.0,450.0,14.0,450.0
1423,219.0,8020.0,249.0,8020.0
4057,139.0,7206.0,220.0,7206.0
6216,279.0,2557.0,78.0,2557.0
2880,139.0,168.0,5.0,168.0
1571,199.0,5180.0,157.0,5180.0
5667,219.0,1955.0,61.0,1955.0
3553,139.0,125.0,4.0,125.0
3409,159.0,9593.0,296.0,9593.0
1636,179.0,4045.0,130.0,4045.0
4518,179.0,2644.0,79.0,2644.0
3557,238.0,905.0,28.0,905.0
6970,179.0,2803.0,85.0,2803.0
7071,179.0,10841.0,334.0,10841.0
2906,139.0,9606.0,296.0,9606.0
6891,139.0,1346.0,42.0,1346.0
7325,179.0,2969.0,91.0,2969.0
657,179.0,6999.0,212.0,6999.0
1115,219.0,8838.0,279.0,8838.0
1010,159.0,690.0,22.0,690.0
2319,239.0,3859.0,124.0,3859.0
3345,238.0,4060.0,130.0,4060.0
3534,139.0,4878.0,149.0,4878.0
1817,199.0,3702.0,116.0,3702.0
1121,99.0,7671.0,236.0,7671.0
6888,139.0,8897.0,280.0,8897.0
1436,437.0,8022.0,249.0,8022.0
4610,298.0,6327.0,187.0,6327.0
373,199.0,851.0,25.0,851.0
1590,458.0,6561.0,194.0,6561.0
6432,179.0,9912.0,304.0,9912.0
5604,199.0,2875.0,87.0,2875.0
1356,319.0,2265.0,72.0,2265.0
1537,298.0,1259.0,40.0,1259.0
4717,139.0,1490.0,44.0,1490.0
3615,99.0,4881.0,149.0,4881.0
6940,258.0,7975.0,248.0,7975.0
2188,179.0,8556.0,271.0,8556.0
867,99.0,6233.0,183.0,6233.0
5276,239.0,2957.0,90.0,2957.0
360,80.0,6697.0,200.0,6697.0
4176,139.0,9285.0,289.0,9285.0
2316,119.0,572.0,18.0,572.0
4906,278.0,8558.0,271.0,8558.0
2776,299.0,2672.0,81.0,2672.0
7549,139.0,219.0,6.0,219.0
6301,139.0,9118.0,286.0,9118.0
5344,319.0,3204.0,98.0,3204.0
6477,179.0,9824.0,303.0,9824.0
1239,179.0,2597.0,78.0,2597.0
815,80.0,9973.0,306.0,9973.0
6556,179.0,649.0,21.0,649.0
3757,99.0,3884.0,125.0,3884.0
6454,218.0,5434.0,163.0,5434.0
6427,239.0,3666.0,114.0,3666.0
5513,179.0,4734.0,146.0,4734.0
3042,179.0,529.0,16.0,529.0
5268,219.0,7894.0,243.0,7894.0
2545,239.0,4963.0,151.0,4963.0
17,338.0,6828.0,204.0,6828.0
7525,139.0,7127.0,217.0,7127.0
4367,278.0,5115.0,155.0,5115.0
2258,100.0,7731.0,239.0,7731.0
669,219.0,3954.0,127.0,3954.0
1753,119.0,8450.0,266.0,8450.0
7285,179.0,2695.0,81.0,2695.0
2871,139.0,7789.0,240.0,7789.0
2153,139.0,9923.0,305.0,9923.0
5695,198.0,9043.0,284.0,9043.0
2019,298.0,4351.0,136.0,4351.0
3126,219.0,6093.0,180.0,6093.0
5733,258.0,4050.0,130.0,4050.0
7436,278.0,119.0,4.0,119.0
2263,219.0,9774.0,301.0,9774.0
1065,239.0,2824.0,86.0,2824.0
6559,139.0,8115.0,253.0,8115.0
2340,298.0,1133.0,34.0,1133.0
1332,99.0,9828.0,303.0,9828.0
4219,219.0,1183.0,37.0,1183.0
830,238.0,10254.0,312.0,10254.0
587,179.0,10871.0,335.0,10871.0
7361,258.0,5500.0,165.0,5500.0
7080,119.0,4098.0,132.0,4098.0
5309,378.0,5832.0,173.0,5832.0
2161,179.0,4414.0,136.0,4414.0
872,99.0,7033.0,213.0,7033.0
7397,258.0,4803.0,148.0,4803.0
2593,219.0,7657.0,236.0,7657.0
5240,99.0,6537.0,194.0,6537.0
4590,179.0,643.0,21.0,643.0
1654,179.0,4145.0,133.0,4145.0
2637,179.0,1012.0,31.0,1012.0
3408,99.0,5027.0,153.0,5027.0
3462,199.0,4904.0,150.0,4904.0
2473,80.0,9059.0,285.0,9059.0
6838,80.0,10863.0,335.0,10863.0
2866,139.0,8077.0,251.0,8077.0
6312,179.0,6793.0,203.0,6793.0
2924,139.0,1138.0,34.0,1138.0
6346,199.0,3019.0,92.0,3019.0
5700,139.0,8883.0,280.0,8883.0
2373,80.0,8789.0,278.0,8789.0
5997,258.0,5890.0,175.0,5890.0
424,258.0,1193.0,37.0,1193.0
4971,80.0,8193.0,256.0,8193.0
990,99.0,7067.0,215.0,7067.0
3029,398.0,10394.0,317.0,10394.0
3365,119.0,9884.0,304.0,9884.0
7036,199.0,4088.0,131.0,4088.0
2346,159.0,7669.0,236.0,7669.0
5259,199.0,8991.0,283.0,8991.0
505,179.0,4357.0,136.0,4357.0
2718,258.0,7325.0,224.0,7325.0
4882,278.0,7052.0,214.0,7052.0
3086,179.0,4485.0,138.0,4485.0
762,159.0,1558.0,47.0,1558.0
2072,119.0,3441.0,105.0,3441.0
2039,219.0,6228.0,183.0,6228.0
1244,219.0,944.0,29.0,944.0
4624,159.0,8710.0,276.0,8710.0
5178,199.0,7691.0,237.0,7691.0
4947,99.0,8839.0,279.0,8839.0
825,179.0,5311.0,160.0,5311.0
4086,338.0,8535.0,270.0,8535.0
248,219.0,8273.0,258.0,8273.0
2564,338.0,10605.0,325.0,10605.0
54,99.0,8392.0,264.0,8392.0
7264,80.0,6857.0,206.0,6857.0
3705,159.0,5858.0,174.0,5858.0
1995,139.0,7514.0,229.0,7514.0
6347,219.0,3001.0,91.0,3001.0
4124,159.0,4316.0,135.0,4316.0
5870,179.0,3664.0,114.0,3664.0
7068,80.0,9970.0,306.0,9970.0
5941,179.0,10084.0,308.0,10084.0
736,139.0,5212.0,157.0,5212.0
303,179.0,4221.0,134.0,4221.0
1345,99.0,1401.0,43.0,1401.0
3389,159.0,328.0,10.0,328.0
522,99.0,3985.0,129.0,3985.0
662,99.0,1294.0,41.0,1294.0
5562,159.0,3933.0,127.0,3933.0
6351,100.0,4919.0,150.0,4919.0
5362,99.0,9077.0,285.0,9077.0
1637,179.0,5083.0,154.0,5083.0
4456,238.0,5205.0,157.0,5205.0
2392,139.0,8727.0,277.0,8727.0
1998,219.0,4188.0,133.0,4188.0
5823,139.0,3913.0,125.0,3913.0
6234,179.0,8898.0,280.0,8898.0
4901,298.0,236.0,7.0,236.0
6106,80.0,7965.0,248.0,7965.0
907,139.0,5854.0,174.0,5854.0
6977,139.0,4924.0,150.0,4924.0
5326,219.0,10702.0,329.0,10702.0
6389,139.0,7197.0,220.0,7197.0
333,298.0,800.0,24.0,800.0
5467,278.0,9514.0,293.0,9514.0
7520,438.0,3195.0,98.0,3195.0
3994,120.0,2315.0,73.0,2315.0
2892,378.0,1758.0,55.0,1758.0
1674,99.0,6007.0,178.0,6007.0
3572,298.0,1185.0,37.0,1185.0
5545,199.0,2585.0,78.0,2585.0
7099,298.0,917.0,28.0,917.0
1607,338.0,8438.0,266.0,8438.0
432,298.0,4514.0,139.0,4514.0
905,319.0,2866.0,87.0,2866.0
3195,458.0,3292.0,100.0,3292.0
2811,99.0,3330.0,101.0,3330.0
3132,299.0,9704.0,299.0,9704.0
4009,278.0,5133.0,155.0,5133.0
7581,99.0,9365.0,290.0,9365.0
2067,199.0,10836.0,334.0,10836.0
2912,139.0,3718.0,117.0,3718.0
1044,199.0,2611.0,78.0,2611.0
2337,119.0,6885.0,207.0,6885.0
2146,139.0,10158.0,310.0,10158.0
738,179.0,8106.0,253.0,8106.0
5933,199.0,251.0,7.0,251.0
531,139.0,238.0,7.0,238.0
5517,258.0,1670.0,52.0,1670.0
1074,398.0,3532.0,109.0,3532.0
2025,119.0,813.0,24.0,813.0
739,1037.0,2327.0,74.0,2327.0
4963,179.0,3533.0,109.0,3533.0
7314,139.0,9168.0,287.0,9168.0
1234,80.0,9689.0,298.0,9689.0
1164,338.0,9607.0,296.0,9607.0
3216,218.0,5680.0,168.0,5680.0
7378,99.0,5997.0,178.0,5997.0
3662,199.0,2022.0,65.0,2022.0
5530,139.0,3689.0,115.0,3689.0
1117,199.0,7811.0,240.0,7811.0
2708,239.0,8800.0,278.0,8800.0
512,179.0,6526.0,194.0,6526.0
2272,179.0,1661.0,52.0,1661.0
4845,159.0,7720.0,238.0,7720.0
5749,139.0,4736.0,146.0,4736.0
1403,80.0,3535.0,109.0,3535.0
2556,139.0,1864.0,58.0,1864.0
7091,20.0,2177.0,70.0,2177.0
5603,179.0,4408.0,136.0,4408.0
515,139.0,9228.0,289.0,9228.0
4191,100.0,9251.0,289.0,9251.0
3756,398.0,8190.0,256.0,8190.0
5852,538.0,2138.0,68.0,2138.0
2027,119.0,2091.0,66.0,2091.0
4359,139.0,7341.0,225.0,7341.0
955,238.0,3934.0,127.0,3934.0
2857,159.0,573.0,18.0,573.0
4096,99.0,6337.0,187.0,6337.0
5609,80.0,10083.0,308.0,10083.0
3170,139.0,394.0,12.0,394.0
2490,139.0,7756.0,239.0,7756.0
4310,159.0,1107.0,33.0,1107.0
5080,179.0,10905.0,336.0,10905.0
5083,199.0,9721.0,299.0,9721.0
3986,338.0,6092.0,180.0,6092.0
375,198.0,6341.0,187.0,6341.0
4309,139.0,7407.0,226.0,7407.0
2148,80.0,3915.0,125.0,3915.0
14,179.0,2165.0,70.0,2165.0
297,259.0,1136.0,34.0,1136.0
4410,119.0,10215.0,311.0,10215.0
5507,119.0,9126.0,286.0,9126.0
5751,378.0,10834.0,334.0,10834.0
6597,119.0,9177.0,287.0,9177.0
306,199.0,4205.0,134.0,4205.0
1060,239.0,301.0,9.0,301.0
6029,338.0,9603.0,296.0,9603.0
5202,159.0,7889.0,243.0,7889.0
752,318.0,7102.0,216.0,7102.0
2654,357.0,1337.0,42.0,1337.0
1758,99.0,7572.0,231.0,7572.0
2974,139.0,2758.0,84.0,2758.0
7494,139.0,4445.0,137.0,4445.0
7008,80.0,3458.0,106.0,3458.0
5841,159.0,464.0,14.0,464.0
5125,80.0,10144.0,309.0,10144.0
1611,120.0,2311.0,73.0,2311.0
6250,99.0,6711.0,200.0,6711.0
2586,80.0,6033.0,178.0,6033.0
7158,159.0,9547.0,294.0,9547.0
2217,278.0,6090.0,180.0,6090.0
6363,219.0,4582.0,142.0,4582.0
4749,418.0,8396.0,264.0,8396.0
6158,218.0,6454.0,191.0,6454.0
182,179.0,4235.0,134.0,4235.0
3442,219.0,6282.0,185.0,6282.0
3633,338.0,1005.0,31.0,1005.0
1531,139.0,1588.0,48.0,1588.0
7504,80.0,1739.0,54.0,1739.0
1447,339.0,2430.0,76.0,2430.0
6594,159.0,1901.0,59.0,1901.0
3673,80.0,6895.0,208.0,6895.0
352,258.0,5829.0,173.0,5829.0
6676,80.0,3380.0,103.0,3380.0
2889,397.0,5615.0,167.0,5615.0
890,99.0,9835.0,303.0,9835.0
5409,238.0,7253.0,222.0,7253.0
1185,159.0,7089.0,215.0,7089.0
6073,199.0,3422.0,104.0,3422.0
4757,119.0,1633.0,50.0,1633.0
3067,99.0,10574.0,324.0,10574.0
4194,139.0,8634.0,274.0,8634.0
5592,179.0,10819.0,333.0,10819.0
6413,179.0,4648.0,144.0,4648.0
2175,119.0,1924.0,61.0,1924.0
6489,119.0,10287.0,313.0,10287.0
4338,338.0,157.0,5.0,157.0
7440,139.0,6563.0,194.0,6563.0
7519,99.0,6403.0,189.0,6403.0
7126,119.0,6674.0,198.0,6674.0
5172,219.0,7071.0,215.0,7071.0
7498,119.0,8878.0,280.0,8878.0
2178,119.0,3370.0,103.0,3370.0
4188,339.0,2801.0,85.0,2801.0
6386,179.0,10440.0,319.0,10440.0
5308,238.0,7660.0,236.0,7660.0
7497,458.0,2612.0,78.0,2612.0
7463,338.0,6169.0,182.0,6169.0
5084,398.0,5774.0,171.0,5774.0
2858,318.0,5406.0,163.0,5406.0
2511,99.0,7083.0,215.0,7083.0
7062,219.0,9772.0,301.0,9772.0
6201,139.0,329.0,10.0,329.0
4295,318.0,520.0,15.0,520.0
4793,159.0,6334.0,187.0,6334.0
4675,219.0,1560.0,47.0,1560.0
2158,179.0,8541.0,270.0,8541.0
4751,139.0,8841.0,279.0,8841.0
2103,119.0,4147.0,133.0,4147.0
59,139.0,3795.0,121.0,3795.0
6393,139.0,10771.0,332.0,10771.0
1790,338.0,4152.0,133.0,4152.0
447,259.0,2919.0,89.0,2919.0
3199,318.0,5330.0,161.0,5330.0
255,219.0,6379.0,188.0,6379.0
29,159.0,1007.0,31.0,1007.0
3448,259.0,3160.0,96.0,3160.0
2744,179.0,3984.0,129.0,3984.0
5389,139.0,7793.0,240.0,7793.0
1678,80.0,7516.0,229.0,7516.0
7539,199.0,9577.0,295.0,9577.0
4296,219.0,9852.0,304.0,9852.0
6655,258.0,10149.0,309.0,10149.0
2933,139.0,4250.0,134.0,4250.0
3699,378.0,5369.0,162.0,5369.0
7454,100.0,5199.0,157.0,5199.0
4769,119.0,8220.0,256.0,8220.0
4902,219.0,8398.0,264.0,8398.0
5866,179.0,1460.0,44.0,1460.0
6019,259.0,10918.0,336.0,10918.0
1116,199.0,10321.0,315.0,10321.0
5306,357.0,10526.0,321.0,10526.0
992,119.0,7501.0,229.0,7501.0
7081,298.0,5827.0,173.0,5827.0
169,99.0,10390.0,317.0,10390.0
2606,99.0,3735.0,118.0,3735.0
7252,99.0,10323.0,315.0,10323.0
5961,179.0,6672.0,198.0,6672.0
2297,99.0,4613.0,143.0,4613.0
6972,139.0,891.0,27.0,891.0
1376,198.0,1555.0,47.0,1555.0
6361,219.0,9955.0,306.0,9955.0
2961,477.0,631.0,21.0,631.0
359,199.0,10789.0,332.0,10789.0
1089,159.0,9599.0,296.0,9599.0
5237,99.0,5474.0,164.0,5474.0
7145,99.0,9113.0,286.0,9113.0
892,318.0,8470.0,267.0,8470.0
4958,179.0,4423.0,136.0,4423.0
6215,99.0,7032.0,213.0,7032.0
4384,199.0,8840.0,279.0,8840.0
4847,80.0,949.0,29.0,949.0
5730,99.0,10663.0,328.0,10663.0
3856,80.0,7837.0,241.0,7837.0
6990,179.0,4794.0,148.0,4794.0
7372,219.0,3226.0,98.0,3226.0
3404,199.0,2825.0,86.0,2825.0
2183,238.0,10176.0,310.0,10176.0
7239,80.0,3728.0,117.0,3728.0
4012,199.0,10160.0,310.0,10160.0
3124,219.0,8123.0,254.0,8123.0
3556,179.0,9165.0,287.0,9165.0
7357,99.0,1818.0,57.0,1818.0
7192,199.0,6176.0,182.0,6176.0
3189,119.0,6278.0,185.0,6278.0
265,219.0,3397.0,103.0,3397.0
3880,219.0,10253.0,312.0,10253.0
1647,219.0,3445.0,106.0,3445.0
1486,278.0,8286.0,258.0,8286.0
2543,159.0,7909.0,245.0,7909.0
2693,298.0,10436.0,318.0,10436.0
1950,159.0,8199.0,256.0,8199.0
665,418.0,7315.0,224.0,7315.0
5256,199.0,5702.0,169.0,5702.0
5764,278.0,979.0,30.0,979.0
4158,99.0,8929.0,281.0,8929.0
5656,458.0,6550.0,194.0,6550.0
6048,279.0,3674.0,115.0,3674.0
2562,298.0,10854.0,334.0,10854.0
4077,219.0,10096.0,308.0,10096.0
4852,259.0,3225.0,98.0,3225.0
3134,119.0,10779.0,332.0,10779.0
6037,558.0,3051.0,93.0,3051.0
1019,179.0,5627.0,167.0,5627.0
3521,139.0,8664.0,275.0,8664.0
1448,99.0,1724.0,54.0,1724.0
2604,139.0,8635.0,274.0,8635.0
5878,239.0,3128.0,95.0,3128.0
3942,239.0,7017.0,213.0,7017.0
1155,516.0,5949.0,177.0,5949.0
572,139.0,8340.0,261.0,8340.0
4783,159.0,355.0,11.0,355.0
796,119.0,6641.0,197.0,6641.0
5954,218.0,7336.0,225.0,7336.0
1442,219.0,1668.0,52.0,1668.0
4623,99.0,4367.0,136.0,4367.0
590,218.0,6532.0,194.0,6532.0
5709,239.0,5807.0,172.0,5807.0
3875,159.0,7808.0,240.0,7808.0
1509,338.0,6819.0,204.0,6819.0
7483,458.0,4867.0,149.0,4867.0
1968,80.0,10052.0,307.0,10052.0
7321,119.0,611.0,19.0,611.0
2777,319.0,2303.0,73.0,2303.0
2315,139.0,9111.0,286.0,9111.0
5591,99.0,1914.0,60.0,1914.0
3317,99.0,9223.0,289.0,9223.0
7396,100.0,9283.0,289.0,9283.0
6060,159.0,6104.0,180.0,6104.0
2791,80.0,9650.0,297.0,9650.0
5902,139.0,4252.0,134.0,4252.0
744,99.0,7312.0,224.0,7312.0
7282,159.0,1962.0,61.0,1962.0
84,318.0,5410.0,163.0,5410.0
6462,159.0,10062.0,307.0,10062.0
2623,99.0,10145.0,309.0,10145.0
6193,179.0,8948.0,282.0,8948.0
4509,179.0,1059.0,32.0,1059.0
4137,338.0,9352.0,290.0,9352.0
5381,218.0,7339.0,225.0,7339.0
4790,119.0,9010.0,283.0,9010.0
5683,219.0,10855.0,334.0,10855.0
6731,179.0,4612.0,143.0,4612.0
2566,99.0,6605.0,196.0,6605.0
4244,159.0,10481.0,320.0,10481.0
3545,378.0,5371.0,162.0,5371.0
2815,139.0,1973.0,61.0,1973.0
2737,179.0,4609.0,143.0,4609.0
3840,199.0,4951.0,151.0,4951.0
2686,99.0,6518.0,193.0,6518.0
2134,119.0,1589.0,48.0,1589.0
2124,198.0,1260.0,40.0,1260.0
2798,139.0,9350.0,290.0,9350.0
5404,378.0,3936.0,127.0,3936.0
15,477.0,4352.0,136.0,4352.0
3472,318.0,5574.0,166.0,5574.0
81,298.0,4676.0,144.0,4676.0
589,159.0,1965.0,61.0,1965.0
6913,80.0,6460.0,191.0,6460.0
3434,159.0,9913.0,304.0,9913.0
6260,457.0,6074.0,179.0,6074.0
4007,99.0,10620.0,326.0,10620.0
918,99.0,5725.0,169.0,5725.0
3884,278.0,7436.0,227.0,7436.0
2410,219.0,9147.0,287.0,9147.0
3599,219.0,1054.0,31.0,1054.0
1515,219.0,8310.0,259.0,8310.0
123,239.0,1855.0,58.0,1855.0
