all/jannis_table_1_1.csv.V32,all/jannis_table_1_1.csv.V35,all/jannis_table_1_1.csv.V49,all/jannis_table_1_1.csv.V31,all/jannis_table_1_1.csv.Key_1_1,Key_0_0
0.0652241,6.12337,217.955,44.6349,46412,13305
0.345998,2.568,100.539,58.9137,8424,48002
0.117283,12.1965,196.734,21.776,40358,38912
0.809759,-1.14772,66.8686,55.1219,39480,47647
0.449686,-1.86803,143.413,26.4737,22020,19325
0.417025,-0.958737,89.4761,33.7162,31475,2623
0.601052,4.53214,93.9242,46.7161,26543,2641
0.296872,0.489349,45.54,49.1087,43873,9649
0.339747,-0.252046,56.5714,27.0326,860,16052
0.358304,-0.643002,144.607,32.4819,5152,2615
0.459818,-12.4046,82.2896,28.7961,26375,19233
0.574002,-7.31826,93.9741,42.1718,11915,52617
0.618768,1.74277,23.736,62.0017,46199,48304
0.553248,-3.60655,82.0767,36.2693,10882,31864
0.391047,3.65841,98.5997,30.4897,20726,28481
0.128747,-2.20802,110.728,45.1433,17054,17026
0.283573,11.4564,151.682,5.14079,38789,20052
0.546175,6.096,139.39,28.4165,44350,25346
0.319737,-0.636006,253.845,53.312,23696,52395
0.188051,-0.0124827,111.891,54.7627,11052,5887
0.6006,-2.49263,27.6976,59.2348,8738,9231
0.327974,3.84894,92.6367,79.1226,35274,49247
0.503885,6.5093,62.7918,23.6065,8508,27113
0.689277,-2.23519,122.741,46.9255,37365,24499
0.469327,-0.176182,182.678,62.2904,19176,41230
0.163859,13.9017,194.957,1.41838,27639,21567
0.0656152,-1.80301,31.1187,13.5727,21995,10675
0.461142,1.67395,158.914,34.8065,38618,36532
0.375662,4.37958,179.161,26.014,12326,14235
0.0725755,1.30905,94.9175,33.2455,12676,17986
0.250697,-1.38173,109.112,37.4984,16745,21963
0.127604,-0.00379224,202.997,45.9947,9924,16951
0.100996,2.10207,79.5288,55.5113,15227,52256
0.386,-2.74227,162.75,24.7821,30495,38414
0.196797,-1.40253,222.538,35.2349,34492,39680
0.211774,-0.451217,77.2492,35.929,18237,31580
0.968164,-24.7016,254.595,58.7214,47595,36364
0.335724,-1.47162,192.156,66.1438,26298,35996
0.647727,3.26661,147.479,76.5443,51971,17200
0.888796,9.2973,193.338,63.5643,29733,11789
0.541214,-7.08982,154.41,23.0643,33263,17664
0.395742,0.0493616,102.51,24.2134,23994,29011
0.113479,-6.59303,137.355,32.7961,244,34289
0.111365,0.180311,184.699,34.9762,18515,1439
0.519856,-0.71678,62.6682,71.0577,51395,9714
0.167683,7.66375,64.5326,7.05072,39317,48530
0.387867,3.32866,29.7096,15.8208,28367,7821
0.772892,-7.16681,141.033,84.606,36306,6169
0.294135,1.5729,87.6406,45.0724,54519,26877
0.19773,-13.8302,253.278,58.7359,16417,8541
0.207832,-12.756,193.071,15.1755,11342,48163
0.292279,-1.8863,82.6801,4.31635,10163,6884
0.304026,1.69156,84.1888,51.6245,21821,55606
0.639028,9.69492,127.457,48.0105,47362,33691
0.166016,0.328597,99.5192,26.9064,15780,2313
0.0761646,-0.0402315,108.885,75.2452,29092,9942
0.435278,9.96757,77.0051,50.8935,44144,44191
0.818112,-0.64088,106.021,15.1295,51173,57489
0.212464,-1.72692,85.6824,36.8285,8107,26818
0.278036,0.0437624,253.907,55.8729,15809,39969
0.108722,4.40624,33.336,10.2347,279,37210
0.332927,-1.87282,112.285,76.9745,22537,43701
0.964439,9.1338,85.6834,2.43765,17383,34223
0.240561,-4.69322,200.437,31.2973,6704,40120
0.216755,-2.68813,15.3263,54.3872,30714,44550
0.41384,4.00542,84.7983,29.4932,9582,52306
0.273265,-1.48051,128.329,15.8574,44801,1009
0.0304223,2.05196,246.381,28.8523,2187,15131
0.618258,0.0299746,61.1325,32.7393,21993,35176
0.208511,0.162114,60.6408,27.6452,40302,10167
0.139846,-2.77561,132.884,18.296,35868,20028
0.146573,-0.123478,40.713,37.3263,49746,26493
0.327693,-0.318792,182.545,54.0303,20877,16349
0.209567,0.790732,88.6183,73.434,40993,1377
0.327438,-0.130496,79.8075,12.2312,41542,46115
0.56334,-7.71989,244.473,50.8689,47337,13704
0.833409,8.49265,65.2793,24.163,49355,56761
0.402114,-1.56269,177.976,18.9546,32873,6936
0.135899,1.51372,127.543,18.2135,37810,2563
0.137024,-1.9224,47.3556,14.4803,26189,34274
0.0794956,1.54323,59.5482,70.3147,49684,9878
0.109083,1.1542,148.365,40.3402,29835,51921
0.16315,-3.45008,63.2762,28.5898,40334,55517
0.244504,5.90581,127.412,53.1137,33319,4474
0.100904,-3.29752,88.733,14.2916,18319,26529
0.189904,-1.25682,248.761,15.5511,43818,30306
0.410917,-0.148119,185.858,53.7217,39370,37410
0.30017,1.51467,153.17,43.3168,40519,32937
0.728854,-1.45126,124.811,10.3974,47752,34503
0.705924,1.74736,103.666,9.60176,56060,2497
0.11156,-2.6463,226.22,55.2582,41275,56904
0.475546,0.357708,86.6677,27.9605,34867,26037
0.217827,-8.34757,36.9215,66.571,57555,45189
0.30943,-3.81278,193.378,25.1405,24230,15987
0.182457,11.2746,105.424,61.786,15277,28708
0.368681,0.34792,136.34,26.8485,23182,4094
0.25233,3.38824,36.2428,39.5216,45400,8135
0.209889,-0.628288,103.64,39.2216,3722,6963
0.152045,2.31833,163.146,29.4043,26171,12193
0.821055,0.273199,141.573,12.5118,22677,13352
0.242078,-1.16011,72.4544,5.46138,40854,41008
0.0983601,9.34562,137.875,14.5286,17524,6503
0.734537,-1.38395,60.4245,17.2793,5524,31506
0.770096,9.49112,150.175,7.2542,40161,55052
0.511432,-0.242208,180.822,6.07022,52625,12094
0.0622795,-6.75684,160.06,27.1772,18588,25767
0.340813,3.59094,62.3857,35.8865,3445,47435
0.237971,-3.5602,84.0479,12.8122,53942,22859
0.179922,-1.295,180.689,17.256,13022,55679
0.796633,0.438236,50.8976,49.8641,6832,49733
0.234668,2.40463,83.1954,66.1587,45889,31381
0.0983719,-9.14756,30.188,23.3788,55399,6170
0.699868,-8.44899,119.55,37.8869,30335,31657
0.253576,-15.8414,120.311,26.8321,9866,26695
0.34062,1.20703,80.8835,50.7627,7963,10899
0.390484,0.475019,75.2608,46.5892,21678,11863
0.511781,3.74114,73.9631,18.3955,12812,11424
0.380881,5.25586,189.892,11.2477,12412,10902
0.46863,0.545874,113.654,56.2786,29099,34617
0.667542,14.6364,99.9166,13.6934,37816,9230
0.25264,-10.4769,204.575,48.6422,37121,38940
0.556423,1.33109,93.9888,16.439,16777,35724
0.0971824,-8.08583,140.003,20.4285,41890,25783
0.261952,0.855949,170.742,7.28334,43422,41205
0.188368,0.75162,111.326,0.998067,17549,31593
0.0624429,4.52856,125.022,14.3201,2705,43820
0.20406,0.310325,105.111,32.2924,55187,21697
0.425543,7.12875,81.8338,50.9009,46883,35281
0.122502,-0.891603,202.058,43.9619,48029,23787
0.804032,0.0558951,161.064,26.6756,10861,44538
0.452105,11.4067,208.188,28.5696,32278,41198
0.0587833,6.60206,95.2066,22.0093,10593,28744
0.302323,-31.2368,143.945,24.0548,27414,21923
0.135636,0.282049,108.335,47.9616,8690,54238
0.157902,9.58376,181.994,34.8353,17030,38352
0.333796,0.20551,53.3097,39.4595,18704,11652
0.111622,23.1818,169.744,25.8659,7052,1196
0.216782,0.038389,102.338,14.3069,34293,9984
0.143199,-0.608692,112.048,68.1657,4215,29052
0.372224,0.46223,105.36,11.9373,6407,18798
0.543898,-0.359962,196.665,48.3357,42960,44541
1.0725,2.74371,49.5277,6.07911,457,52641
0.163202,6.59389,127.042,17.3624,27993,6424
0.398518,-5.69932,221.518,14.1028,3235,52542
0.449308,-1.41364,223.568,10.9564,36545,19851
0.333803,1.32555,83.0957,29.7274,41063,24871
0.30154,0.494127,140.245,24.3105,14787,7691
0.134442,0.417468,109.93,30.7576,54177,30249
0.472204,1.7657,142.523,24.5067,28491,28399
0.140102,3.58219,39.0357,89.274,9414,15997
0.445635,-7.50663,102.199,0.999092,17515,30433
0.347464,4.49977,182.437,35.0182,11253,1623
0.0403584,-1.09628,73.478,38.0634,38308,52481
0.319217,-1.02727,98.6819,70.067,46270,31919
0.428828,-1.85086,157.818,20.1078,42094,18951
0.108982,2.15299,133.37,49.4781,19122,21775
0.704154,-2.36415,68.9238,60.5952,21725,47197
0.0916737,4.10377,142.123,60.7391,34072,19799
0.281901,6.82599,123.094,5.00634,28587,25473
0.281058,-8.12434,135.513,47.8134,42288,35627
0.284989,2.10091,92.1952,52.2744,55446,3501
0.135357,-4.32768,168.06,41.8093,6827,49948
0.134901,2.10739,106.897,5.5129,34443,56088
0.390713,-6.37672,92.3899,9.34282,40596,47715
0.117848,-11.2055,103.365,22.3554,23275,31714
0.159361,9.43337,188.433,29.5277,56203,41677
0.16577,0.966011,153.346,32.8492,18760,36510
0.0589352,-14.6412,136.867,22.2356,13736,54603
0.508113,-0.298761,69.4624,16.0528,48494,4289
0.592028,2.85281,164.714,31.1903,2644,3224
0.229898,0.510946,35.8335,18.4624,25419,21177
0.725817,4.364,184.588,34.9379,30974,40385
0.264522,2.30932,114.718,3.80587,10030,27415
0.392242,-1.56866,99.0005,9.82375,15556,26724
0.319643,4.13946,111.97,57.0113,33767,2984
0.402585,2.23171,104.275,32.676,39939,12083
0.791227,-4.40811,140.064,42.3917,24995,38647
0.373875,2.44776,107.969,25.58,50992,20466
0.379466,0.880908,132.66,27.2949,27036,6596
0.0840683,2.65219,145.708,16.2604,46220,25331
0.14909,3.1749,102.42,42.1744,36092,51475
0.291773,3.21368,146.425,81.6083,43856,11864
0.137341,3.93187,92.4108,46.0445,32096,13882
0.750637,0.0362491,116.674,52.5686,51508,9610
0.332228,-0.617705,223.533,12.7686,33386,31937
0.47141,5.1322,69.6124,28.0393,32641,52705
0.300985,4.53385,109.887,24.383,7897,43818
0.747162,-1.48246,89.8195,22.5473,24253,21916
0.421685,-3.59379,175.274,22.4912,50353,38495
0.341573,15.7809,89.6921,2.77434,16758,1402
0.487773,-4.10074,121.968,10.2394,12073,47007
0.0888504,-0.398299,98.9808,59.5774,13025,34417
0.587365,-0.0529222,64.8341,36.4793,19133,44491
0.103803,20.8074,128.856,20.6402,23938,35993
0.24819,1.33979,106.294,11.3695,51933,21747
0.733126,0.102981,62.2019,38.5174,8760,48112
0.264253,-0.0489245,86.2344,46.0525,4829,36882
0.123909,0.293784,119.123,63.1373,51770,43912
0.253137,1.1341,60.0955,44.2208,52279,40488
0.357248,-0.592097,131.269,12.4604,15802,32073
0.957291,-6.47045,225.816,22.7894,29348,53524
0.366733,-7.56605,247.554,42.729,18560,53809
0.061151,2.12902,63.9961,46.4725,33568,47331
0.661786,3.68117,159.218,14.1977,30612,3572
0.473289,-3.09815,125.886,2.38732,3767,24758
0.595121,-2.869,103.671,33.7409,3906,22640
0.188694,2.71965,103.787,30.2819,7010,11445
0.324197,-0.866736,88.8536,18.3275,42511,26091
0.473952,-2.16976,79.7181,29.4352,4807,28063
0.400503,6.73438,82.7573,36.1495,34660,10288
0.134331,4.40357,146.883,52.3766,38349,25125
0.246227,-1.70684,106.742,9.08979,7806,46056
0.394104,0.818336,114.26,65.0331,26350,26189
0.430501,7.84487,217.225,19.6666,56129,6166
0.101241,1.33779,40.7121,2.79471,53682,54007
0.106946,-2.39089,151.224,13.6894,34605,13702
0.125385,3.31874,169.715,3.67609,4105,48230
0.442429,-0.886129,204.001,63.1683,26445,27765
0.154107,0.735501,76.8003,40.4028,15141,18364
0.696936,6.4706,223.223,71.3017,44001,44774
0.38959,5.0337,73.3648,15.7683,29857,2815
0.240792,-3.74977,254.447,36.3624,32930,43458
0.767037,-1.66803,137.281,14.654,20364,44554
0.1695,7.05283,99.4207,44.8853,52802,9180
0.607325,0.386413,98.6532,64.8886,5144,25572
0.389238,8.6506,47.9976,43.7755,52243,10787
0.0802897,6.76371,95.1446,17.1623,47961,23668
0.0618402,2.716,92.774,44.7092,51444,26478
0.617715,9.32769,88.7265,34.2886,8022,16381
0.628182,-0.183496,74.8847,51.5457,8791,19434
0.811095,0.35257,113.552,67.9716,53931,31337
0.163297,1.25103,202.365,6.88928,11454,48778
0.346322,0.122761,105.406,9.9665,47527,53176
0.630823,-4.15683,129.518,3.51391,15143,45137
0.327232,4.13088,32.1803,27.1969,26136,47327
0.178112,-4.72433,50.5521,52.2298,49807,20719
0.47116,-2.26141,100.432,49.8025,9491,848
0.374909,-0.398528,87.0408,25.0999,524,48863
0.404826,2.02745,73.2126,32.7246,11363,16441
0.319881,-0.522441,175.847,23.3702,7102,48030
0.712456,0.76638,74.4472,35.2451,4596,44889
0.295113,0.21101,241.487,22.1098,8807,22018
0.737468,1.77575,186.227,45.422,45765,15357
0.211849,-1.15491,162.762,30.2193,4981,26882
0.22385,5.41907,98.5927,49.5358,23580,6301
0.923006,0.374055,124.345,1.2159,26026,40750
0.209007,-1.88632,130.268,9.62907,28765,32234
0.762764,-4.82109,232.697,80.4119,23340,33885
0.557142,4.53009,57.5136,36.4584,43519,6560
0.10777,-0.999735,49.0387,4.27932,35885,3544
0.261517,-0.753875,82.7238,11.2193,8749,16909
0.330033,-0.312999,162.932,36.0136,10680,8467
0.544447,5.08942,106.994,83.3496,31493,6183
1.24046,-1.59397,126.998,42.9607,2540,25812
0.288451,0.0296393,134.521,13.8859,52519,22358
0.350615,-1.09847,98.7986,72.8586,31068,51911
0.0533103,-0.996004,159.754,17.7456,31807,35457
0.227854,-2.94952,89.9786,30.2245,50967,7117
0.564276,2.06253,108.798,53.9351,33911,8578
0.607166,0.314275,104.38,45.8693,46564,20374
0.207305,-9.20498,119.678,12.7216,50178,46362
0.194475,10.9974,190.039,59.0296,3702,4588
0.145773,3.23685,157.639,24.024,48181,7056
0.0765185,-0.958927,107.03,35.9428,44281,30950
0.562609,0.318231,144.636,40.2767,26254,47676
0.96247,-18.1643,115.621,48.577,26187,8670
0.05658,-3.64291,165.242,29.2427,36856,42159
0.287117,-1.3549,182.623,4.93107,1244,40626
0.17021,0.232603,119.178,32.2166,8050,8737
0.178991,0.192858,88.8605,59.7292,88,52708
0.454259,1.79153,82.7857,75.6899,6318,15780
0.316571,-9.6539,179.237,53.3193,26872,45903
0.0343532,0.217732,159.147,62.6609,39597,50635
0.560652,4.90471,180.545,55.2221,43773,25817
0.364091,1.64316,198.601,43.236,48092,20331
0.637498,5.8945,84.9297,16.0048,46107,29056
0.129306,10.0164,54.9018,30.4472,3577,52926
0.415697,12.4461,151.319,53.4089,52957,56213
0.124346,7.84015,101.557,34.7757,47104,1090
0.35917,4.00666,86.9684,52.5637,13564,38650
0.256183,15.482,67.1386,40.0244,18849,32762
0.573004,-2.16418,106.082,44.5763,14747,23907
0.321222,-0.348013,193.379,15.0416,50777,1908
0.327908,-2.62746,65.3109,10.6355,55232,3285
0.319925,-11.8496,143.739,36.5047,8734,37639
0.102463,19.2999,85.9495,10.8168,5100,34857
0.152148,4.21566,59.0917,31.6024,1210,15043
0.554199,1.06291,120.101,16.2906,12127,32455
0.267123,2.98239,196.755,37.1048,18175,48670
0.276128,-8.93519,95.2721,24.9606,57073,38694
0.279086,13.986,150.722,30.4163,48970,14349
0.418612,-11.5659,76.9033,57.6296,9046,22341
0.627253,0.665358,67.9774,5.35546,56667,39653
0.367666,-3.03223,112.386,12.2539,45168,28329
0.15928,0.544836,252.0,13.1027,18608,18603
0.35358,1.13227,107.582,35.8927,32879,46878
0.115647,-1.2278,24.3051,30.4363,10607,55968
0.291543,-1.74603,43.8116,6.40954,15696,54993
0.482482,-3.51609,194.449,17.6059,53978,45549
0.48098,-6.62872,149.411,35.649,38849,22570
0.229242,10.3318,40.9492,16.5462,5766,699
0.466598,1.60626,174.54,31.8187,53396,12974
0.0974437,0.66863,125.512,40.5238,51513,18004
0.163815,27.2753,75.9459,27.2764,57294,903
0.385674,7.93358,109.392,66.6351,9666,1747
0.224882,0.0970222,95.2293,20.1858,19510,5575
0.502795,-0.348856,181.907,8.9425,21550,10017
0.565281,-0.437009,126.181,44.8018,1198,30849
0.208987,-0.764568,136.474,68.4899,44648,2517
0.291225,6.47274,0.765396,42.1126,25265,20837
0.724026,3.05895,101.708,28.5809,55199,56709
0.51721,-0.499641,150.313,8.85122,51496,21493
0.260742,2.24014,107.499,67.5781,50732,38216
0.26292,-4.3972,47.4045,21.5788,13755,44111
0.292221,-2.16936,110.126,6.02103,1798,45463
0.186578,1.55076,223.377,7.15245,29925,32016
0.454292,2.52254,72.9691,41.3148,29388,43957
0.432742,-8.53161,117.442,29.6021,53933,3696
0.453483,4.57908,158.982,12.9803,38350,10287
0.0672978,0.263547,94.4421,62.338,45427,12300
0.122199,0.192673,103.543,32.2955,24550,14193
0.119391,-1.93014,161.868,51.2427,23708,50647
0.315179,-5.10914,131.813,20.0667,48832,571
0.170609,4.71688,148.989,80.7507,47320,56994
0.0261828,-9.01214,145.305,56.1959,21144,24360
0.464302,1.98483,118.456,26.6646,33593,5684
0.238299,4.55182,161.65,42.8608,36240,53978
0.11951,1.22543,65.0002,3.25502,34378,20672
0.365635,0.594186,105.229,63.6987,53231,11306
0.199319,-1.22239,250.137,13.0737,39115,11940
0.145401,7.46475,95.6324,53.2426,48157,56822
0.417913,5.33925,143.047,60.8,12194,12286
0.194399,-7.70005,90.3246,48.7752,43377,37294
0.19409,0.640856,101.149,3.32171,26036,34541
0.188984,1.70295,119.928,40.4078,1312,54251
0.925659,15.8159,124.667,6.41072,17677,8810
0.231264,-4.06185,36.188,55.0413,48329,52534
0.138104,-1.79352,160.482,37.0024,31532,53583
0.32987,-1.17149,136.075,60.4089,53016,15146
0.396091,-2.0994,166.387,25.7957,5346,2170
0.306101,7.3522,116.253,51.3363,22902,26040
0.0836894,-2.81674,75.2072,24.9164,1963,8078
0.167583,0.018388,181.411,36.0045,21114,42661
0.153609,1.27127,172.98,50.1237,28987,47184
0.114386,1.66791,79.4425,46.127,28336,22513
0.589449,0.524693,94.9187,25.6719,1717,189
0.195932,-2.22185,207.358,11.6131,18667,27685
0.583935,-0.390839,143.298,41.7924,4610,2612
0.922397,31.2937,142.091,36.3791,28531,1378
0.102761,2.10261,185.127,46.7749,35331,57563
0.35165,2.84228,147.834,23.0048,16601,49409
0.732719,0.291127,133.0,41.3583,47967,21071
0.179419,11.0824,131.315,42.3387,536,49676
0.233137,-3.76624,55.2975,21.109,19701,11919
0.122395,-0.222231,57.9647,9.43484,52490,11985
0.333926,-0.248714,50.4958,61.5771,2859,19514
0.0749606,-3.06229,145.329,30.2562,39321,54590
0.366729,0.550756,195.498,71.0652,40143,45806
0.249874,-0.440778,54.7762,16.2047,34923,56554
0.502405,-7.73462,91.8457,25.2525,14074,52836
0.42442,1.21049,171.273,62.0244,51268,31147
0.235775,3.59639,112.626,68.4371,32432,6748
0.159983,-3.95217,174.536,46.0886,42954,41019
0.0448136,4.79673,115.172,43.9365,54291,1336
0.262566,-2.7632,144.663,43.9173,48261,9584
0.168985,-5.52999,36.5937,9.12482,56310,9916
0.126244,16.0391,116.58,23.9139,5488,32288
0.307843,2.53541,92.6024,12.0819,46057,4315
0.593924,1.08076,101.358,50.1721,42677,16525
0.219262,1.24833,156.324,21.2313,4033,52919
0.149244,2.80759,181.448,37.0048,40996,48365
0.214023,-0.684246,104.384,63.2022,5729,25480
0.0732607,-5.3831,108.289,14.1808,41155,38366
0.664863,7.02053,176.726,48.7234,18873,9006
0.370997,5.4603,159.133,41.1524,26587,2765
0.428643,-1.91687,106.594,26.5275,44817,28379
0.256966,0.449416,183.414,17.5901,44114,29695
0.491409,0.880331,176.74,51.4186,47973,37127
0.305243,2.07774,118.419,14.3099,11493,11559
0.32853,20.2529,229.517,22.3557,1125,24206
0.374893,2.88553,126.837,63.1643,26579,7503
0.425096,1.97841,143.991,64.6468,47452,23817
0.331582,10.029,65.1885,67.3682,40423,22745
0.225329,12.5149,105.175,17.6984,39045,33116
0.158072,0.322696,184.327,44.9128,55592,49939
0.102623,0.141885,169.962,34.3586,8800,38295
0.553026,1.09233,116.842,11.5251,41491,1331
0.121094,-3.90769,133.021,27.3219,52201,49947
0.240716,2.36701,135.238,39.6829,47706,24353
0.36421,1.30416,140.242,5.01807,14048,18224
0.375932,3.99424,179.138,59.0753,8060,53696
0.369315,1.79426,152.667,40.4449,54573,41731
0.693384,-7.28726,185.412,8.63477,55372,38382
0.386948,2.51206,68.2983,19.6218,30143,56617
0.319534,3.56224,131.187,44.763,40489,765
0.220132,-7.47427,105.273,53.0926,16454,50624
0.863998,12.0754,191.193,55.7231,10020,8204
0.339039,0.42898,116.631,66.1629,44856,28247
0.266364,1.42286,138.695,5.28295,54509,28650
0.276846,-4.4134,175.798,23.5557,26137,54794
1.08908,2.13166,96.1539,51.2102,13949,41034
0.223839,-3.14682,115.932,44.5581,1756,25916
0.329943,-0.149521,124.108,58.4551,21752,20737
0.0985971,1.72668,155.211,67.4057,39550,9240
0.101279,-0.557715,40.6806,44.931,39910,20119
0.148767,8.51599,108.736,18.4656,42365,45385
0.236768,1.37577,167.876,6.9182,49189,8502
0.493714,1.47046,85.1295,66.7839,34446,23714
0.354306,3.819,89.4288,14.2373,41404,46902
0.182819,2.54642,58.8511,66.2093,50110,36008
0.382063,-4.98151,167.133,5.9179,22567,15837
0.14469,2.12829,76.5895,62.4083,21451,22366
0.204755,4.41828,193.845,19.0228,27909,2607
0.329502,3.60056,168.412,58.4997,39978,22750
0.109897,2.0016,88.6779,13.8447,42119,19545
0.405461,3.44012,34.7423,13.5004,289,28761
0.23641,1.79914,127.41,30.8699,55267,3235
0.344442,-1.08941,180.183,48.8327,21885,14062
0.415828,0.664496,103.734,6.55783,22454,11839
0.160442,5.50399,119.27,21.7844,21421,28375
0.523342,-3.97335,153.811,72.5089,57407,34317
0.622904,-2.03821,81.1339,45.9222,45843,2893
0.241452,1.12789,168.006,49.13,29429,19181
0.264425,3.26059,89.2329,25.9569,10112,19931
0.0310757,-0.37986,126.751,62.091,41719,45001
0.7934,1.5126,142.566,26.9095,14611,35341
0.712346,-1.36843,113.273,53.8838,48890,12430
0.0761194,-3.39762,110.625,8.38765,1934,13794
0.294385,5.66171,86.3308,43.076,2972,8126
0.827903,4.19781,130.987,16.777,42940,52035
0.32225,8.95616,97.8177,78.4637,23465,28651
0.0464862,0.616755,83.3364,26.9781,32667,21679
0.648551,3.41106,111.067,41.3281,6803,48680
0.281705,-6.72794,201.371,65.3538,20779,20286
0.581764,2.13829,151.948,28.3622,22500,7388
0.697482,-0.345489,57.8425,13.6285,39653,21436
0.441979,0.264999,98.8296,27.8089,44749,3980
0.152756,2.89332,87.0055,53.1635,38574,5591
0.212238,2.65211,75.0407,43.1062,33111,57028
0.230493,-4.14519,138.461,27.2428,18564,43779
0.277524,-0.686262,121.163,8.30423,18672,17495
0.187055,1.6316,12.0943,65.8852,36736,40335
0.187738,9.45923,107.146,79.3855,17395,3275
0.22131,-0.0160901,176.12,7.03137,18302,54438
0.201992,2.05381,121.009,22.012,36788,987
0.381592,9.17283,165.244,43.0765,16533,27448
0.192824,5.65502,101.904,76.0353,41917,3878
0.411119,-2.16412,177.696,37.4299,2375,28018
0.346485,-0.294018,168.23,76.6004,15010,34193
0.0962577,3.71378,87.6516,34.3398,42752,7442
0.596949,5.14716,181.38,5.36628,51643,6174
0.0686838,-1.87989,175.935,63.9935,28230,24779
0.214001,-11.2888,129.068,11.0067,12551,4518
0.238496,-0.468482,155.72,30.3826,27289,40258
0.137507,0.582215,95.3287,54.049,28892,6645
0.905591,3.25628,102.371,1.85205,3806,21883
0.333788,-0.814062,92.1945,35.9653,54164,47167
0.328912,-7.24536,61.5725,5.02656,47601,48588
0.616651,1.40632,131.895,4.30362,52981,52907
0.513579,4.00974,99.8498,17.1793,5854,4122
0.609893,-5.35371,167.262,11.7544,36357,19338
0.317196,3.93713,254.512,55.2525,5250,37880
