all/eyemove_table_1_1.totalFixDur,all/eyemove_table_1_1.prevFixDur,all/eyemove_table_1_1.nextFixDur,all/eyemove_table_1_1.Key_1_1,Key_0_0
80.0,199.0,159.0,3192,2370
258.0,139.0,179.0,1466,4701
99.0,159.0,99.0,3791,6266
20.0,120.0,299.0,1236,3843
139.0,0.0,258.0,7025,2330
119.0,119.0,219.0,2341,4589
478.0,140.0,219.0,1543,2425
139.0,159.0,80.0,4862,7549
80.0,139.0,99.0,5433,3858
179.0,99.0,99.0,5818,7493
398.0,239.0,179.0,767,261
318.0,179.0,219.0,5061,4862
199.0,139.0,99.0,7090,768
259.0,0.0,179.0,3971,222
238.0,0.0,99.0,478,3763
100.0,179.0,139.0,3964,3733
179.0,199.0,179.0,1160,843
99.0,119.0,99.0,2401,6333
99.0,99.0,139.0,277,2078
179.0,99.0,139.0,909,7304
139.0,80.0,338.0,1914,6479
99.0,99.0,159.0,1773,4457
100.0,199.0,199.0,629,6287
238.0,99.0,139.0,3366,304
159.0,139.0,119.0,3958,1943
298.0,199.0,159.0,5722,5211
139.0,258.0,179.0,1158,6885
199.0,99.0,159.0,3999,3773
199.0,179.0,139.0,6631,5766
537.0,179.0,258.0,7421,6937
219.0,0.0,179.0,7213,95
219.0,338.0,179.0,2817,631
279.0,160.0,279.0,4093,6764
179.0,159.0,179.0,2696,2188
119.0,179.0,239.0,4665,2922
80.0,219.0,239.0,1843,6560
80.0,99.0,199.0,5096,686
239.0,219.0,140.0,4355,56
319.0,159.0,179.0,3254,1717
298.0,139.0,99.0,3031,958
159.0,99.0,238.0,6003,2386
179.0,239.0,119.0,3642,2164
179.0,298.0,99.0,4823,7384
20.0,140.0,1036.0,5875,5921
179.0,0.0,179.0,1391,3381
159.0,159.0,159.0,430,3253
100.0,0.0,99.0,6308,887
179.0,179.0,179.0,6149,1277
378.0,139.0,179.0,6726,3602
139.0,199.0,179.0,1187,6377
179.0,179.0,80.0,532,5798
219.0,298.0,179.0,6778,7427
119.0,80.0,139.0,6478,5067
239.0,100.0,179.0,1939,1175
80.0,99.0,179.0,1923,5632
1113.0,179.0,179.0,125,4618
179.0,159.0,99.0,4877,4127
179.0,318.0,99.0,4892,2582
80.0,99.0,80.0,2822,6606
159.0,99.0,99.0,6921,2448
338.0,239.0,159.0,6607,559
99.0,0.0,139.0,4603,6955
239.0,139.0,279.0,1823,2129
99.0,199.0,219.0,4616,3978
139.0,99.0,139.0,6895,4101
179.0,0.0,159.0,7431,2468
139.0,219.0,159.0,2644,3909
199.0,119.0,139.0,7290,5611
179.0,258.0,219.0,5370,4714
139.0,179.0,179.0,7156,1192
219.0,99.0,159.0,3054,1686
80.0,80.0,139.0,4545,2994
318.0,0.0,219.0,1908,5315
299.0,179.0,80.0,1957,1714
259.0,99.0,139.0,1394,3027
139.0,119.0,99.0,7187,5877
159.0,179.0,139.0,6694,3948
119.0,298.0,179.0,1103,5328
477.0,199.0,139.0,6371,1337
99.0,139.0,80.0,5482,2018
99.0,80.0,99.0,4434,4206
99.0,99.0,99.0,7352,3491
179.0,159.0,99.0,2302,3440
139.0,219.0,258.0,6370,4908
139.0,159.0,139.0,2227,7183
159.0,199.0,379.0,3790,6979
179.0,219.0,179.0,5703,4742
159.0,119.0,179.0,6947,2857
119.0,139.0,219.0,3452,4595
358.0,199.0,279.0,7359,2716
338.0,179.0,80.0,7079,4046
99.0,159.0,99.0,3563,4878
179.0,0.0,179.0,4080,5212
159.0,298.0,99.0,3878,6716
119.0,179.0,179.0,6836,2438
219.0,139.0,119.0,4045,6243
477.0,119.0,179.0,4132,5162
199.0,99.0,139.0,6940,3365
139.0,219.0,219.0,2718,430
140.0,179.0,399.0,1412,3000
80.0,80.0,119.0,757,4968
159.0,259.0,159.0,6400,1162
20.0,20.0,399.0,4586,4728
120.0,219.0,100.0,29,1611
278.0,139.0,179.0,7404,4249
80.0,80.0,159.0,4722,4130
239.0,139.0,139.0,1038,2206
179.0,239.0,179.0,5101,6151
239.0,119.0,100.0,1445,7162
239.0,139.0,139.0,742,6142
119.0,199.0,139.0,6679,878
159.0,139.0,179.0,2318,298
179.0,139.0,99.0,5316,7577
397.0,199.0,139.0,3530,4135
278.0,179.0,139.0,5939,3912
199.0,219.0,20.0,5013,2968
139.0,139.0,119.0,6667,6588
139.0,119.0,139.0,1093,4057
139.0,119.0,199.0,4072,5689
139.0,80.0,99.0,6960,7351
99.0,139.0,159.0,2995,2004
99.0,219.0,119.0,1312,3798
139.0,139.0,139.0,4401,1932
99.0,239.0,239.0,2110,3073
119.0,278.0,119.0,1602,2305
179.0,139.0,119.0,4837,4923
259.0,219.0,119.0,3994,829
179.0,139.0,99.0,3342,4442
199.0,139.0,139.0,3396,7231
219.0,139.0,238.0,2866,4475
278.0,318.0,318.0,4928,6277
139.0,80.0,179.0,1131,5859
259.0,219.0,339.0,2445,5955
159.0,119.0,99.0,7318,7526
418.0,179.0,219.0,4939,6679
80.0,199.0,199.0,1970,2096
338.0,199.0,278.0,958,5935
338.0,159.0,338.0,796,4358
199.0,258.0,139.0,1384,6282
139.0,139.0,239.0,4901,2012
139.0,119.0,258.0,7007,6755
258.0,99.0,119.0,7580,2585
219.0,199.0,20.0,1511,4221
238.0,159.0,259.0,2494,5753
139.0,99.0,179.0,4735,6974
538.0,279.0,339.0,1474,3034
278.0,119.0,99.0,405,1808
199.0,119.0,238.0,2047,3900
239.0,119.0,99.0,5759,1064
139.0,219.0,139.0,4884,254
99.0,99.0,80.0,3728,6297
238.0,239.0,80.0,4630,4261
318.0,99.0,80.0,709,5661
198.0,199.0,219.0,2392,5148
497.0,278.0,259.0,2658,7346
397.0,298.0,298.0,2869,6773
99.0,139.0,179.0,4139,2815
199.0,338.0,378.0,3998,991
179.0,159.0,99.0,4670,2158
179.0,298.0,80.0,7069,5547
179.0,159.0,20.0,3507,6970
80.0,99.0,99.0,2072,273
100.0,239.0,179.0,6180,2579
80.0,100.0,139.0,140,1858
99.0,139.0,139.0,3506,7045
318.0,139.0,80.0,3934,3715
238.0,199.0,119.0,5827,7426
119.0,99.0,179.0,5349,548
180.0,139.0,339.0,2823,2115
80.0,80.0,99.0,2475,4215
239.0,99.0,179.0,4685,3833
159.0,139.0,119.0,1936,6435
139.0,99.0,80.0,3889,1289
199.0,159.0,199.0,4799,1370
279.0,20.0,219.0,6152,640
338.0,99.0,99.0,2360,7266
139.0,139.0,199.0,3085,5034
278.0,219.0,139.0,1535,6671
179.0,179.0,159.0,7485,1365
258.0,159.0,80.0,6901,2273
199.0,139.0,139.0,7413,4071
139.0,99.0,278.0,7514,2045
338.0,99.0,80.0,317,3405
219.0,119.0,259.0,3860,1683
159.0,159.0,238.0,6600,29
99.0,119.0,80.0,921,5059
318.0,139.0,239.0,1457,667
298.0,219.0,99.0,3831,6968
358.0,139.0,179.0,1171,6681
159.0,278.0,139.0,2230,1694
139.0,139.0,179.0,2783,4546
119.0,139.0,179.0,6300,2344
179.0,298.0,179.0,474,4177
80.0,179.0,139.0,885,5102
199.0,338.0,179.0,4526,4342
99.0,139.0,99.0,6001,2750
139.0,139.0,159.0,4800,6634
219.0,99.0,179.0,1114,5435
99.0,0.0,99.0,2854,3886
179.0,239.0,179.0,1959,1642
80.0,99.0,179.0,1589,2685
319.0,219.0,100.0,7511,3994
80.0,139.0,139.0,2022,2148
80.0,0.0,80.0,4814,724
179.0,159.0,239.0,6406,6413
119.0,159.0,139.0,1215,996
139.0,139.0,259.0,1036,6834
139.0,100.0,179.0,1718,4814
179.0,80.0,100.0,2502,2107
179.0,139.0,159.0,3152,3125
278.0,0.0,199.0,5506,6825
179.0,239.0,259.0,6583,1718
179.0,0.0,199.0,5250,2743
298.0,99.0,298.0,7104,7585
438.0,179.0,120.0,2261,5489
238.0,139.0,219.0,5051,4280
100.0,139.0,119.0,4306,4246
119.0,99.0,119.0,3864,4098
100.0,20.0,419.0,6175,870
219.0,119.0,119.0,3836,684
139.0,139.0,119.0,5918,7525
199.0,199.0,378.0,5214,1507
99.0,139.0,139.0,1671,6406
159.0,139.0,139.0,3133,4932
119.0,179.0,139.0,5174,3020
139.0,199.0,199.0,4592,5544
99.0,99.0,99.0,1741,4320
179.0,258.0,179.0,6937,2222
258.0,318.0,179.0,1837,1731
199.0,238.0,199.0,55,550
159.0,199.0,139.0,1963,1140
139.0,99.0,179.0,4819,4193
20.0,438.0,179.0,2093,5898
120.0,319.0,299.0,3157,5703
179.0,139.0,80.0,1666,2790
99.0,80.0,119.0,3041,4777
239.0,258.0,278.0,602,274
80.0,99.0,0.0,4041,3486
159.0,99.0,179.0,4932,5486
179.0,179.0,139.0,634,3032
915.0,0.0,159.0,2186,4316
179.0,119.0,139.0,3271,682
139.0,199.0,119.0,5238,5114
498.0,219.0,199.0,2405,3106
80.0,159.0,139.0,3598,4568
179.0,179.0,199.0,3808,1999
20.0,219.0,219.0,1237,5731
139.0,80.0,139.0,5803,1393
99.0,139.0,139.0,7015,4109
239.0,179.0,139.0,241,4766
80.0,239.0,139.0,7512,598
99.0,119.0,99.0,420,7392
199.0,179.0,379.0,3651,5001
80.0,80.0,179.0,162,2372
159.0,159.0,238.0,2770,2891
239.0,139.0,139.0,695,5818
159.0,119.0,159.0,3887,1430
159.0,99.0,139.0,835,7141
80.0,179.0,99.0,5907,1449
417.0,199.0,119.0,7096,4713
120.0,20.0,219.0,1138,3474
139.0,139.0,80.0,1897,7061
179.0,139.0,139.0,752,5863
139.0,139.0,179.0,6487,1697
179.0,139.0,99.0,6270,4754
558.0,140.0,279.0,4453,6017
458.0,279.0,199.0,3411,2036
179.0,298.0,199.0,88,2618
179.0,0.0,219.0,6263,4831
159.0,219.0,219.0,2497,2113
199.0,278.0,259.0,1184,4972
99.0,80.0,99.0,248,1934
179.0,179.0,219.0,3501,6395
199.0,139.0,119.0,501,2032
437.0,80.0,99.0,3897,1899
199.0,159.0,179.0,4148,5945
239.0,179.0,179.0,475,122
179.0,179.0,179.0,2322,2491
20.0,0.0,359.0,3446,4512
179.0,238.0,179.0,1743,2069
119.0,258.0,99.0,7055,4490
99.0,418.0,139.0,5658,744
80.0,99.0,219.0,2062,1352
139.0,179.0,199.0,4772,1311
139.0,139.0,139.0,7259,5260
119.0,238.0,99.0,130,1180
99.0,199.0,199.0,3325,6102
259.0,359.0,199.0,2068,4909
179.0,139.0,179.0,537,315
99.0,258.0,80.0,2363,4478
199.0,258.0,199.0,3435,3242
139.0,119.0,119.0,5344,3205
139.0,159.0,80.0,93,3934
139.0,139.0,179.0,1476,5905
379.0,299.0,219.0,5227,5225
159.0,298.0,179.0,1387,2723
139.0,119.0,139.0,6113,6302
139.0,139.0,80.0,6518,3957
218.0,139.0,199.0,4903,3753
238.0,139.0,199.0,52,1929
139.0,239.0,239.0,6419,5771
139.0,298.0,99.0,4757,5757
139.0,80.0,100.0,6853,3228
99.0,119.0,80.0,1276,1354
80.0,139.0,99.0,1086,4704
219.0,119.0,139.0,3511,4296
119.0,99.0,139.0,1285,1076
239.0,139.0,239.0,4979,7465
100.0,159.0,159.0,471,6537
199.0,99.0,139.0,1080,7051
99.0,159.0,139.0,5163,282
80.0,378.0,199.0,4555,6101
159.0,239.0,119.0,6906,4045
258.0,179.0,179.0,4687,1000
179.0,179.0,179.0,6565,4528
219.0,159.0,219.0,1796,5391
139.0,99.0,99.0,3371,2905
239.0,139.0,99.0,3127,1490
119.0,119.0,179.0,3921,3251
139.0,99.0,139.0,4532,6434
139.0,0.0,80.0,2419,2146
179.0,80.0,159.0,1854,4859
99.0,219.0,119.0,3635,5128
258.0,179.0,139.0,5137,2208
477.0,298.0,199.0,1129,6756
99.0,139.0,99.0,218,6501
258.0,219.0,139.0,1289,7397
179.0,179.0,219.0,6621,3366
179.0,199.0,119.0,2610,4323
159.0,119.0,100.0,2830,5829
339.0,20.0,219.0,3112,3718
80.0,80.0,179.0,1278,6217
80.0,80.0,80.0,4000,1358
179.0,139.0,99.0,87,3319
278.0,139.0,656.0,7501,611
239.0,179.0,199.0,5480,4409
199.0,219.0,159.0,6865,4652
159.0,99.0,139.0,2722,981
259.0,139.0,99.0,2030,3571
179.0,139.0,119.0,1364,6355
179.0,99.0,179.0,5645,2517
278.0,398.0,179.0,3805,1783
119.0,159.0,80.0,3758,5722
159.0,99.0,99.0,4409,2793
319.0,139.0,119.0,6938,4755
99.0,159.0,139.0,6781,2512
239.0,199.0,258.0,3235,973
80.0,159.0,139.0,407,930
119.0,119.0,100.0,2927,7345
80.0,219.0,80.0,3723,1975
238.0,119.0,99.0,1973,1556
219.0,397.0,298.0,812,3674
99.0,80.0,99.0,3116,7412
219.0,259.0,80.0,2244,4747
198.0,219.0,139.0,5545,1095
179.0,99.0,99.0,4923,7020
179.0,80.0,219.0,7212,1729
418.0,199.0,179.0,4575,5313
179.0,0.0,80.0,4836,2778
378.0,219.0,199.0,599,5751
139.0,199.0,139.0,5209,2480
159.0,20.0,199.0,4353,357
219.0,179.0,179.0,128,4282
199.0,99.0,238.0,7089,4600
298.0,199.0,338.0,3736,5830
536.0,139.0,179.0,6384,5920
159.0,339.0,179.0,6445,5537
298.0,139.0,179.0,4588,6285
258.0,99.0,119.0,606,2532
239.0,119.0,99.0,2091,2167
139.0,179.0,239.0,4721,6059
238.0,139.0,258.0,4720,6052
100.0,199.0,319.0,6054,270
100.0,139.0,159.0,6593,172
80.0,119.0,179.0,2885,4538
179.0,298.0,139.0,7298,3005
258.0,358.0,179.0,760,4470
99.0,99.0,119.0,4059,85
179.0,298.0,99.0,6703,1738
99.0,179.0,139.0,7019,3710
378.0,0.0,139.0,1793,5453
139.0,199.0,159.0,1109,804
438.0,20.0,219.0,1609,5383
119.0,100.0,80.0,5564,5396
80.0,119.0,80.0,5119,6808
99.0,159.0,159.0,6078,1573
199.0,99.0,99.0,60,4434
80.0,80.0,80.0,5992,6009
139.0,99.0,99.0,1999,6699
179.0,219.0,239.0,2073,2959
80.0,258.0,179.0,4697,3998
179.0,179.0,139.0,5268,6442
179.0,238.0,199.0,7460,6922
179.0,99.0,179.0,266,5558
339.0,379.0,120.0,4574,5364
99.0,159.0,179.0,6975,6686
139.0,199.0,278.0,5106,3468
219.0,0.0,159.0,1142,3252
139.0,139.0,80.0,5011,310
238.0,219.0,139.0,1464,6816
238.0,80.0,99.0,943,4542
438.0,99.0,159.0,7505,1053
179.0,139.0,119.0,2132,7475
238.0,259.0,139.0,2051,5926
199.0,0.0,119.0,3587,7409
119.0,279.0,179.0,4469,646
99.0,99.0,238.0,1733,3543
139.0,238.0,179.0,4361,2502
179.0,119.0,100.0,5035,7386
139.0,99.0,99.0,7230,1612
99.0,159.0,239.0,6441,1325
438.0,259.0,239.0,6816,7309
119.0,159.0,219.0,3538,4414
99.0,80.0,80.0,2892,3739
80.0,119.0,119.0,5426,4267
199.0,139.0,99.0,1185,3382
199.0,159.0,139.0,3961,4395
179.0,80.0,80.0,2714,1810
239.0,80.0,179.0,2039,4706
338.0,139.0,99.0,3035,567
298.0,159.0,139.0,792,1517
179.0,179.0,259.0,5760,938
219.0,80.0,179.0,779,3973
218.0,239.0,139.0,4226,2010
219.0,159.0,100.0,922,2423
258.0,99.0,119.0,2732,4871
218.0,119.0,139.0,2957,5938
80.0,159.0,219.0,638,4317
339.0,199.0,379.0,1310,4982
199.0,219.0,99.0,3388,4564
80.0,80.0,80.0,1297,3266
119.0,139.0,179.0,1826,6517
179.0,199.0,179.0,3675,5732
379.0,359.0,259.0,999,2099
239.0,0.0,159.0,4370,787
139.0,119.0,119.0,1345,562
139.0,139.0,179.0,2386,5150
120.0,179.0,20.0,5537,7408
99.0,99.0,159.0,5202,2100
298.0,80.0,219.0,7176,5361
99.0,99.0,159.0,5457,507
159.0,239.0,139.0,19,3131
179.0,298.0,318.0,1860,3346
219.0,99.0,119.0,2623,4703
139.0,219.0,139.0,771,3638
80.0,100.0,99.0,4429,5063
359.0,199.0,199.0,6756,2712
338.0,99.0,159.0,3842,2507
259.0,99.0,278.0,5985,2943
239.0,219.0,119.0,1318,511
139.0,139.0,159.0,6068,6804
139.0,99.0,179.0,4086,2933
80.0,219.0,278.0,782,1730
119.0,80.0,100.0,6986,2767
199.0,99.0,219.0,1426,1723
378.0,139.0,199.0,5018,4173
298.0,80.0,179.0,1851,6793
139.0,99.0,239.0,3539,6558
179.0,159.0,199.0,889,3887
258.0,199.0,238.0,7039,1284
159.0,179.0,238.0,4716,852
139.0,139.0,139.0,4737,7434
278.0,139.0,199.0,6896,1907
139.0,159.0,139.0,7308,3324
338.0,99.0,99.0,6590,4198
258.0,100.0,80.0,649,7335
139.0,139.0,139.0,5057,2939
219.0,339.0,379.0,4764,1239
199.0,238.0,219.0,7327,6719
159.0,219.0,119.0,5162,3770
219.0,99.0,119.0,1928,888
219.0,99.0,80.0,5339,4061
219.0,119.0,80.0,3164,4675
140.0,20.0,20.0,3896,4970
99.0,99.0,99.0,6828,7565
260.0,199.0,199.0,6702,4865
219.0,99.0,99.0,600,3487
219.0,139.0,258.0,552,4088
278.0,159.0,119.0,5648,5280
199.0,80.0,258.0,6434,7036
258.0,179.0,99.0,6782,2079
338.0,0.0,139.0,5577,5949
219.0,139.0,80.0,3375,4614
159.0,99.0,159.0,1726,5953
99.0,80.0,119.0,144,1863
140.0,20.0,20.0,4032,444
199.0,119.0,179.0,6976,5043
179.0,298.0,119.0,2356,1011
199.0,119.0,219.0,6802,896
219.0,139.0,318.0,6629,2253
99.0,139.0,119.0,53,564
219.0,139.0,179.0,319,6739
179.0,199.0,199.0,6058,3582
179.0,239.0,298.0,5801,863
358.0,139.0,179.0,6529,5449
99.0,139.0,100.0,2466,6147
100.0,80.0,119.0,4202,4287
99.0,99.0,238.0,3190,3458
179.0,80.0,239.0,942,2228
239.0,179.0,219.0,4001,6794
80.0,139.0,99.0,4010,5539
139.0,80.0,99.0,5259,794
99.0,80.0,80.0,6056,4007
318.0,119.0,219.0,2781,7160
179.0,0.0,437.0,286,7001
179.0,139.0,80.0,4997,5521
99.0,119.0,80.0,3393,1102
139.0,99.0,159.0,6004,4125
139.0,159.0,139.0,2566,42
179.0,139.0,119.0,5175,5323
318.0,99.0,239.0,3919,5076
318.0,159.0,199.0,549,979
80.0,139.0,119.0,876,629
338.0,139.0,99.0,6182,5352
139.0,378.0,219.0,7540,6862
179.0,159.0,258.0,6954,3658
99.0,119.0,99.0,6311,746
179.0,0.0,99.0,2526,7530
199.0,159.0,219.0,2681,6965
119.0,139.0,99.0,596,1719
258.0,179.0,139.0,746,426
99.0,139.0,99.0,1137,1969
238.0,80.0,80.0,4302,3830
299.0,239.0,179.0,3097,2625
159.0,139.0,139.0,7078,1386
159.0,139.0,99.0,3246,5589
139.0,139.0,119.0,480,1601
119.0,179.0,119.0,4204,7573
179.0,159.0,139.0,353,3609
219.0,139.0,159.0,4885,3245
219.0,239.0,139.0,2045,3126
219.0,179.0,119.0,4090,4665
258.0,159.0,80.0,6731,5517
219.0,99.0,80.0,1740,3784
259.0,219.0,258.0,190,3629
99.0,0.0,139.0,4848,1213
179.0,80.0,179.0,5118,7220
219.0,159.0,139.0,2391,5010
119.0,80.0,80.0,5509,6713
219.0,219.0,179.0,6422,6578
159.0,159.0,219.0,4398,5570
199.0,80.0,159.0,6359,2378
80.0,239.0,179.0,4596,5394
119.0,99.0,139.0,2210,6227
99.0,80.0,80.0,6235,3307
298.0,139.0,179.0,1975,4681
99.0,99.0,219.0,2304,4967
159.0,159.0,219.0,2937,7371
80.0,139.0,139.0,6732,4074
80.0,99.0,99.0,5978,4712
99.0,80.0,139.0,7394,5922
80.0,0.0,139.0,121,6670
239.0,99.0,139.0,6042,137
139.0,80.0,159.0,3560,7111
99.0,219.0,179.0,1568,7607
99.0,119.0,199.0,2380,4220
80.0,99.0,139.0,3389,3935
219.0,179.0,239.0,3034,7007
139.0,139.0,99.0,836,6485
258.0,179.0,179.0,770,2114
179.0,99.0,139.0,98,356
99.0,139.0,119.0,722,1895
99.0,139.0,99.0,7260,5210
259.0,179.0,179.0,919,6067
179.0,199.0,179.0,2429,1417
139.0,80.0,99.0,604,6306
259.0,238.0,199.0,7601,5327
199.0,238.0,139.0,6089,4582
238.0,119.0,159.0,2951,5484
238.0,159.0,199.0,6184,5646
278.0,0.0,99.0,3397,5459
80.0,119.0,258.0,6179,3217
99.0,119.0,119.0,4234,1746
139.0,119.0,179.0,4785,300
179.0,239.0,99.0,5178,6334
179.0,199.0,179.0,917,2998
258.0,179.0,298.0,2901,3184
259.0,259.0,319.0,4913,2338
119.0,80.0,119.0,2614,6917
259.0,119.0,80.0,5841,3599
20.0,319.0,140.0,3551,1811
258.0,80.0,139.0,2989,7142
299.0,179.0,80.0,4265,3966
239.0,99.0,179.0,227,43
199.0,179.0,139.0,6501,5028
139.0,199.0,99.0,2556,5638
179.0,179.0,99.0,995,1578
179.0,99.0,80.0,6423,6007
358.0,179.0,239.0,4369,7026
100.0,179.0,139.0,3766,3239
239.0,0.0,20.0,6649,4894
80.0,99.0,80.0,5015,2473
99.0,119.0,219.0,815,3615
99.0,139.0,80.0,7544,5581
139.0,179.0,179.0,7233,2361
159.0,99.0,557.0,7532,1010
159.0,139.0,139.0,3662,3387
99.0,159.0,139.0,4169,366
358.0,99.0,99.0,6397,921
159.0,219.0,139.0,529,5891
239.0,239.0,199.0,3752,3092
259.0,199.0,139.0,6956,2818
179.0,0.0,99.0,1433,6401
179.0,298.0,298.0,1207,2455
99.0,80.0,99.0,1326,5531
60.0,399.0,20.0,1725,5899
20.0,0.0,199.0,3426,3561
278.0,179.0,239.0,3267,2244
199.0,199.0,139.0,2573,4004
139.0,199.0,139.0,6561,3786
139.0,139.0,179.0,1235,936
199.0,278.0,139.0,1528,1305
358.0,80.0,159.0,6557,6446
338.0,179.0,159.0,2129,1212
219.0,159.0,139.0,6496,6654
258.0,159.0,139.0,369,5817
119.0,219.0,159.0,6637,3368
159.0,139.0,119.0,236,5462
139.0,119.0,139.0,2298,2888
418.0,179.0,239.0,1738,4749
99.0,80.0,139.0,5281,6625
199.0,258.0,139.0,6303,6006
219.0,139.0,219.0,6556,1702
99.0,80.0,99.0,759,1716
139.0,159.0,80.0,343,198
179.0,398.0,139.0,3434,5497
139.0,358.0,139.0,4147,7117
139.0,80.0,179.0,5886,455
258.0,258.0,457.0,6437,173
199.0,99.0,119.0,1122,4231
179.0,20.0,140.0,6196,6811
179.0,518.0,279.0,4775,2590
100.0,179.0,99.0,1223,7186
99.0,99.0,199.0,4509,7357
80.0,239.0,139.0,4640,7504
239.0,239.0,179.0,6934,3146
119.0,119.0,99.0,6734,3424
339.0,199.0,139.0,5815,3831
496.0,139.0,139.0,5138,1512
179.0,159.0,259.0,147,1173
238.0,298.0,139.0,2669,3415
80.0,199.0,139.0,194,6242
179.0,439.0,259.0,2089,3229
278.0,179.0,298.0,5880,4697
80.0,139.0,139.0,7148,5838
199.0,139.0,80.0,1686,5186
119.0,80.0,159.0,4106,7262
119.0,99.0,99.0,3646,5481
159.0,238.0,80.0,2705,6291
119.0,80.0,99.0,6737,3562
179.0,0.0,199.0,2619,4303
219.0,199.0,179.0,903,5022
698.0,139.0,279.0,6835,4235
219.0,219.0,139.0,3063,4689
219.0,119.0,139.0,2192,4533
258.0,80.0,179.0,5619,6550
119.0,119.0,139.0,4773,5598
278.0,278.0,278.0,5367,352
159.0,120.0,319.0,548,789
120.0,219.0,20.0,7310,3654
179.0,139.0,199.0,6931,4830
120.0,0.0,20.0,6086,6001
119.0,179.0,238.0,6044,4307
298.0,99.0,99.0,7271,7171
179.0,219.0,179.0,3594,4340
239.0,279.0,20.0,5775,4877
219.0,159.0,80.0,1346,947
139.0,80.0,119.0,3009,5437
437.0,238.0,199.0,1179,6398
239.0,179.0,159.0,5139,500
219.0,139.0,99.0,6799,2288
159.0,99.0,99.0,5893,2589
219.0,80.0,139.0,4472,239
179.0,279.0,80.0,5727,14
139.0,219.0,179.0,7530,7048
179.0,278.0,99.0,3368,6607
80.0,159.0,99.0,2716,7218
159.0,80.0,80.0,7051,2759
219.0,159.0,179.0,7009,2476
219.0,159.0,358.0,7048,3093
100.0,99.0,159.0,7181,4368
239.0,199.0,99.0,4951,2973
358.0,239.0,378.0,6660,3001
100.0,80.0,139.0,5484,2210
20.0,219.0,120.0,5233,2796
159.0,179.0,239.0,6376,6694
239.0,99.0,99.0,6364,2820
99.0,159.0,179.0,6640,4163
159.0,139.0,99.0,3114,3292
198.0,139.0,179.0,1009,76
139.0,199.0,119.0,4336,6175
139.0,219.0,199.0,1517,3277
80.0,119.0,139.0,2673,4465
219.0,99.0,80.0,2700,604
558.0,179.0,160.0,6220,6037
119.0,139.0,80.0,7304,796
279.0,20.0,199.0,4251,2075
298.0,99.0,238.0,2352,4785
139.0,238.0,179.0,3014,3790
139.0,80.0,80.0,1353,802
99.0,80.0,80.0,373,3117
99.0,179.0,139.0,6233,6279
139.0,139.0,159.0,2512,7112
159.0,139.0,139.0,3850,7255
417.0,139.0,99.0,2463,5504
238.0,159.0,139.0,526,4456
80.0,179.0,80.0,4262,1246
139.0,99.0,179.0,3074,323
239.0,80.0,159.0,1085,5249
99.0,80.0,119.0,5585,312
179.0,338.0,139.0,2449,210
99.0,99.0,80.0,2254,5021
199.0,179.0,139.0,4488,1829
99.0,80.0,80.0,5616,770
199.0,20.0,239.0,4606,6908
20.0,179.0,80.0,2851,7004
259.0,159.0,497.0,4493,606
179.0,0.0,358.0,4759,4509
119.0,139.0,139.0,5716,529
179.0,259.0,279.0,4313,6123
179.0,0.0,358.0,707,4324
139.0,99.0,80.0,2038,290
99.0,119.0,219.0,4317,4158
99.0,139.0,258.0,6154,1422
199.0,80.0,199.0,4619,92
358.0,80.0,80.0,7397,2524
238.0,159.0,99.0,2470,1306
338.0,199.0,179.0,7101,4086
418.0,239.0,238.0,1141,1632
179.0,139.0,199.0,785,4820
239.0,139.0,80.0,2777,3254
338.0,219.0,219.0,5630,7291
199.0,119.0,179.0,1021,6984
119.0,139.0,99.0,2961,2149
139.0,100.0,99.0,4319,7009
219.0,139.0,119.0,280,4562
99.0,99.0,119.0,80,6549
318.0,139.0,259.0,2291,94
139.0,119.0,159.0,568,3839
100.0,139.0,179.0,7448,5348
179.0,159.0,139.0,882,3139
139.0,258.0,99.0,2235,2780
179.0,179.0,179.0,3660,7562
379.0,319.0,259.0,754,6524
477.0,239.0,298.0,4654,7413
179.0,99.0,139.0,4881,6386
179.0,100.0,379.0,6288,1561
139.0,99.0,80.0,5157,2009
100.0,99.0,119.0,3432,6923
179.0,219.0,219.0,1083,7388
258.0,99.0,179.0,7010,813
159.0,0.0,238.0,2922,7354
179.0,99.0,99.0,3215,5277
159.0,199.0,179.0,378,5560
99.0,199.0,139.0,1390,1237
199.0,179.0,139.0,3500,3766
99.0,139.0,239.0,5584,6494
239.0,219.0,258.0,6486,712
258.0,258.0,139.0,3180,3215
100.0,179.0,179.0,6342,621
139.0,179.0,99.0,47,7250
159.0,119.0,179.0,4788,2318
278.0,239.0,199.0,5659,3930
139.0,199.0,278.0,2551,409
557.0,259.0,179.0,3487,4147
198.0,80.0,99.0,2862,3323
99.0,139.0,119.0,2260,2462
179.0,159.0,99.0,6550,6196
338.0,278.0,179.0,283,3532
238.0,199.0,179.0,2655,7572
99.0,179.0,80.0,6655,1830
179.0,199.0,239.0,3590,1141
238.0,278.0,119.0,4811,525
119.0,179.0,80.0,4075,1209
99.0,258.0,119.0,3608,7559
638.0,179.0,678.0,7210,3369
239.0,179.0,139.0,4140,3480
278.0,179.0,278.0,5146,1874
199.0,159.0,99.0,6504,917
99.0,99.0,199.0,192,213
159.0,139.0,139.0,3900,252
199.0,99.0,119.0,1011,1418
259.0,139.0,139.0,2738,912
80.0,139.0,199.0,783,4139
