Key_0_0,pupilDiamMax,P1stFixation,leavingPos,Key_1_3
1070,0.1162,1,103.8809,970
1556,0.2658,1,21.225,1844
2274,0.0844,0,17.1026,6780
267,0.3163,1,20.9404,2829
1564,-0.0331,1,48.5412,2009
6663,0.1737,1,76.5,915
5910,0.2282,0,81.1542,6197
2605,0.1467,1,51.1077,2443
3520,-0.0927,1,26.8328,3598
2220,0.2284,1,59.439,6868
4186,0.1383,1,46.768,6
4116,0.1189,1,73.6817,4805
7191,0.2184,1,71.5017,7241
694,0.1099,1,60.7988,6944
4748,0.1893,1,67.4685,2445
642,1.1726,1,21.9317,4061
5680,0.2198,1,45.6755,2527
1493,0.2307,1,24.135,7274
3250,0.0494,0,148.5698,6604
5835,-0.0149,1,98.1542,5348
5044,0.2622,0,49.9625,1445
6030,0.1628,1,79.4119,74
3348,0.059,1,56.1427,1754
783,0.1352,1,74.6274,1532
7151,0.0862,1,40.2647,1017
5900,1.2976,1,115.1629,1320
7187,0.494,1,43.1335,5117
6410,0.0406,1,48.5644,3501
7326,0.1386,1,51.7929,3808
5165,0.2521,1,53.3385,173
1417,0.0311,1,72.94,5326
6423,0.0703,0,16.6208,2636
409,0.1465,0,101.2744,4277
6231,0.106,1,169.7771,4913
2403,0.6906,0,14.0089,2133
6320,0.0437,0,28.0446,2668
94,0.0943,1,61.3514,6519
717,0.1723,1,62.1631,6254
315,0.1121,1,68.0018,751
7577,0.3838,1,38.0789,4820
3837,0.0526,1,33.3804,3823
6535,0.0086,1,53.5023,5025
235,0.1053,0,3.5355,6576
2040,0.1887,1,40.4753,6598
5849,0.0394,0,75.2363,2787
3778,0.981,0,182.2224,1101
4502,0.2263,1,66.8824,4117
4507,0.0831,1,48.2312,1084
2262,0.003,1,95.8188,7494
2377,0.2316,1,26.5424,4789
2051,0.2608,1,20.5548,5943
2307,0.1347,1,59.1354,6708
6884,0.1041,1,163.1456,607
192,0.3822,1,49.5101,4671
2368,0.034,1,51.3128,7384
4470,0.0793,1,72.5017,5231
2532,0.1187,1,56.5685,4221
4835,0.1352,1,83.3607,1195
6447,0.0123,0,50.7174,3693
5457,0.2689,0,29.0043,1895
3030,0.1052,1,45.9619,471
2412,0.106,1,13.2098,3166
4464,0.1761,1,21.587,2522
1263,0.0913,1,61.5731,950
1452,2.7764,0,112.661,1380
5246,0.9162,0,80.8084,1190
521,0.263,1,149.0008,5794
5360,0.162,0,38.0789,6951
6043,0.2036,1,239.669,1188
7594,0.2027,1,89.9236,6733
6590,0.1404,1,71.1688,4931
4316,0.0835,1,50.9215,2554
4155,0.2923,1,118.273,2318
6630,-0.07,1,84.0536,50
1087,0.128,1,46.2088,4094
4432,0.2923,1,217.5178,6774
2808,0.9915,1,101.9865,5224
6510,0.1458,1,46.2196,4169
495,0.12,1,196.1434,6244
2299,0.0707,1,94.681,4349
6242,0.3012,0,28.8531,4528
7207,0.1882,1,132.7074,5353
6051,0.3554,0,39.2938,2603
2765,0.374,1,101.4852,5077
6219,0.1211,1,56.6414,4980
7150,-0.1907,1,57.4913,1930
2610,-0.0834,0,36.8782,4151
3424,0.0666,1,81.0494,6705
1284,0.1846,1,191.579,2545
4866,0.0559,1,84.7127,1141
4942,0.0786,1,59.5504,4031
5871,0.1014,0,67.5074,1302
1427,0.3191,1,140.3041,2685
5254,0.2587,1,70.7001,7492
4685,1.5457,1,907.5365,6415
1588,0.2214,1,35.3412,119
2092,0.1315,1,66.9795,5509
3946,0.1706,1,1126.335,3054
2832,-0.2613,1,66.2873,3359
2876,0.1138,1,108.7589,7505
7165,0.1924,1,110.0023,760
1988,0.1845,1,75.4321,712
2679,-0.009,0,14.151,5247
177,-0.0316,0,70.3651,543
7508,0.1944,1,40.7707,5637
3742,0.4056,1,36.6742,5834
7257,0.0395,1,21.1009,815
7243,-0.4743,1,54.8179,6681
6601,0.1425,1,34.7635,385
1274,-0.429,1,28.2002,4135
1319,0.127,1,106.0047,6206
2724,0.1039,1,45.0111,7172
3426,0.0132,1,86.1757,479
1233,1.3989,0,13.9463,4109
6619,0.212,1,81.1187,1705
3685,0.0359,0,41.1886,572
3273,0.1191,0,37.855,4412
2246,0.154,1,57.4913,4635
506,-0.0956,1,55.084,7498
5383,1.5602,0,178.8701,4079
1279,0.3235,1,68.0312,5483
6150,0.1487,1,28.4297,6706
1680,0.4182,0,69.78,7580
2177,0.0441,1,34.3402,4844
4268,0.1961,1,86.6444,4676
5175,0.122,1,18.1177,2429
4212,0.1744,1,69.5881,333
5269,0.1113,0,163.5581,1917
2515,0.0301,0,23.0054,1312
848,0.3047,1,50.3115,6967
1134,-0.0343,0,59.808,3843
4792,0.0388,1,56.2694,4900
811,-0.0501,1,43.9118,3991
4856,0.0798,1,67.9743,1305
1123,0.1591,0,39.5,7525
126,0.1386,1,66.772,6106
6179,0.089,1,43.8634,971
2088,-0.0002,1,80.3648,2630
3592,0.2257,1,107.8355,716
7328,0.0271,0,69.9893,3643
4348,0.0814,1,9.3408,2518
6901,0.0047,1,145.8784,569
5743,0.404,1,102.5305,1386
6866,0.1098,1,28.9353,1825
5540,0.0798,1,177.1278,7501
5199,0.2337,0,9.6177,5139
599,1.748,1,34.5145,7397
2105,-0.1566,0,101.6919,6490
2117,0.0524,0,60.5083,7389
7480,0.3303,0,12.855,5641
7157,0.1309,1,64.5368,4992
3114,0.0887,1,89.4343,28
4019,0.3002,1,45.1054,4694
1178,0.0489,1,89.6172,6874
1309,0.407,1,72.5069,4026
2015,0.0464,1,27.0416,4397
3296,0.1385,1,54.5367,7092
2775,0.0783,0,106.265,7232
2761,1.5822,1,58.9406,6586
6032,0.066,1,82.5015,7400
5048,0.1383,1,56.4646,6614
6700,-0.0108,1,8.6023,6732
5950,0.0165,1,62.5,6923
2107,0.2104,1,79.4512,958
6925,-0.0272,1,73.7462,2035
781,0.1165,1,96.7988,23
249,1.2217,1,71.1425,2703
6151,0.1745,1,123.8275,2223
3727,0.0971,1,56.5199,7099
3688,0.1001,1,34.2527,3633
6053,-0.0188,1,96.2873,5954
6572,0.0509,0,51.2884,6980
1828,0.1443,1,93.1719,5756
5646,0.2118,1,49.2468,240
7027,0.4267,1,59.7537,2215
7072,0.0997,1,33.4253,5406
6723,0.0437,0,67.8565,5392
691,0.1271,1,74.4312,4195
3835,-0.0328,1,58.1055,3045
7555,0.0222,1,31.1488,2838
1646,0.1063,1,66.3042,6794
4926,0.4981,1,48.8185,5346
1819,0.2659,1,39.2747,4124
6750,0.2141,1,49.6488,6032
3422,0.1271,1,33.4701,3324
7142,0.1787,0,59.3633,3945
5346,0.1432,1,17.2192,1623
6522,0.0869,0,91.8286,1738
7097,0.0231,1,38.5519,2709
4228,0.147,1,59.0529,1725
5785,0.1611,1,51.3079,812
6294,-0.2253,1,82.134,3290
3675,0.1386,1,55.7001,5912
2454,0.1464,1,102.0441,3758
6251,0.1446,1,79.9078,3227
928,0.1172,1,88.3883,1584
1567,0.0694,1,129.0475,7096
3294,0.1151,1,49.1248,834
1870,-0.0175,0,78.8575,1476
988,0.1592,1,69.9893,4503
7358,0.1054,1,15.5322,849
4904,0.1008,1,108.0058,7320
3932,0.0351,1,44.0965,4893
7175,-0.0143,1,51.6769,5359
4154,0.2174,1,142.5491,5428
6056,0.1487,1,71.507,762
2509,0.1386,1,42.6058,5134
5676,0.1538,0,67.6849,34
1869,0.1682,0,39.6611,5283
7333,-0.0453,1,38.6588,6188
2504,0.2126,1,78.9763,6707
5101,0.1737,1,90.5677,7170
3473,0.1771,1,38.0132,3523
3349,0.3684,1,40.1808,7109
7438,0.0635,0,42.5441,3838
1367,0.1448,1,69.916,1945
6509,0.1135,1,161.9089,6785
1399,0.7296,1,22.2092,4792
5999,0.19,1,108.9151,3069
1740,-0.0682,0,94.6375,842
2486,0.2868,1,71.0106,1908
5587,0.2713,1,52.9741,7035
7366,0.2119,0,80.5373,1444
3781,0.0663,1,81.8917,7544
747,0.199,1,11.7047,53
5650,-1.067,1,98.326,2910
2169,0.2082,1,56.8705,4961
4797,0.0419,0,91.5014,7462
2784,0.2352,1,78.5064,3344
5333,0.2556,1,65.0481,5345
2081,0.2388,0,82.3772,1097
65,-0.0595,1,106.4202,2031
574,0.0899,1,73.2564,5646
7428,-0.0332,1,118.4673,2560
4780,0.0552,1,70.214,5801
6038,0.1706,0,156.5288,4258
5015,0.0284,1,58.4059,2029
5439,0.0833,1,87.6641,1545
339,0.2298,1,109.276,2824
6560,0.2591,1,98.0319,2870
4232,0.2587,0,17.2047,5965
2837,0.0639,1,13.5831,3664
2577,0.2667,0,25.5392,7347
3338,-0.0122,1,43.5115,485
2962,-0.8475,1,51.6962,4056
3728,-0.007,0,36.9121,1275
3089,0.3884,1,52.7684,6740
223,0.1618,1,108.5104,1783
2122,0.15,1,198.2076,4284
896,0.1855,1,59.1291,6997
2335,0.4645,1,63.3482,6702
5939,-0.0216,0,70.9542,2099
3227,-1.1465,1,92.8924,1446
7370,0.0143,1,32.9014,1574
1423,0.2813,1,48.2105,942
4057,0.0561,0,57.4913,1480
6216,0.0675,1,118.596,2676
2880,0.074,0,50.7986,3087
1571,0.1878,0,57.3149,6567
5667,0.0169,1,71.1372,2237
3553,0.0775,1,48.5412,5942
3409,0.0701,1,42.7376,1363
1636,0.2446,1,111.4955,7477
4518,-0.5825,0,48.1041,6800
3557,0.1294,1,19.78,5150
6970,1.2187,0,97.788,973
7071,0.2085,1,170.6055,1036
2906,0.0621,0,48.1664,210
6891,0.1267,1,49.8197,138
7325,1.1076,0,89.56,952
657,-0.0127,1,51.2299,7064
1115,0.0463,1,44.9444,7308
1010,0.0466,1,60.7968,2463
2319,0.3553,1,43.5574,1946
3345,0.1326,0,73.2547,336
3534,0.2786,0,62.6598,2725
1817,0.2211,1,133.7647,7216
1121,0.1821,1,95.0789,6283
6888,0.1327,1,49.3584,6792
1436,0.1428,0,33.5261,5461
4610,0.12,1,67.574,6368
373,0.1441,1,59.7599,3027
1590,0.2271,1,87.6727,2108
6432,0.207,1,59.6699,6729
5604,1.5457,1,119.0599,6532
1356,1.0804,0,55.933,4268
1537,0.2087,1,71.353,710
4717,0.1906,1,101.1496,3306
3615,0.0941,1,93.8203,3723
6940,0.2298,1,63.4606,4306
2188,0.1212,1,34.0771,809
867,0.1936,1,11.068,3380
5276,1.4802,1,45.0694,1212
360,-0.0089,0,92.8924,6437
4176,0.2182,1,114.011,3915
2316,0.0983,1,40.078,4891
4906,0.1092,1,16.8077,2666
2776,0.4335,1,126.002,5045
7549,0.103,1,56.4845,2050
6301,0.0837,1,13.2098,5445
5344,0.7796,1,156.237,4909
6477,0.0785,1,110.0182,1831
1239,-1.113,1,15.1162,7074
815,0.197,0,73.8241,6257
6556,0.0731,1,40.5771,6380
3757,-0.0067,1,70.7142,7041
6454,0.3462,1,69.5701,6096
6427,0.287,1,59.036,1019
5513,-0.0629,1,85.5132,655
3042,0.6028,1,81.4647,3473
5268,0.1493,0,492.2949,275
2545,0.2591,1,19.2938,7592
17,0.3229,1,53.0212,6284
7525,0.1916,1,73.5136,3006
4367,0.1288,0,51.8097,2868
2258,0.2051,1,56.5553,3531
669,0.2141,1,50.6014,5382
1753,-0.0193,1,98.0319,2260
7285,0.36,1,108.5415,2135
2871,-0.0004,1,47.5026,7540
2153,0.0825,1,48.5412,2337
5695,0.2422,1,134.0457,1771
2019,-0.0728,1,35.4154,741
3126,0.0921,1,34.0331,3026
5733,0.3241,1,6.5765,2837
7436,0.0805,1,49.6488,6498
2263,0.1755,1,162.2906,408
1065,1.0372,1,140.0089,5281
6559,0.0354,1,25.5441,5110
2340,0.1938,1,32.8101,3653
1332,0.128,1,24.6982,1465
4219,-0.0422,1,89.0295,7312
830,0.0843,0,33.3242,2456
587,0.0885,1,44.0596,2083
7361,0.0825,1,49.2062,1779
7080,0.0265,1,54.2333,7298
5309,0.2565,1,69.161,4474
2161,0.2142,1,25.8118,4289
872,0.1428,1,52.7873,4692
7397,0.3006,0,20.2485,7047
2593,0.1676,1,61.6644,1163
5240,0.212,1,47.4052,1751
4590,0.0696,1,6.1033,5044
1654,0.1385,1,65.6201,6176
2637,0.1059,1,89.3784,609
3408,0.3651,1,136.0606,4271
3462,0.0981,1,120.5508,1140
2473,0.1042,1,67.4852,1933
6838,0.2055,1,81.5843,6482
2866,0.0058,1,48.2701,5956
6312,0.1154,0,59.877,3052
2924,0.3893,1,123.0041,4421
6346,1.5351,0,50.045,5887
5700,0.1802,1,2.5495,4299
2373,0.1308,1,137.4345,397
5997,0.1775,1,15.4434,4778
424,0.0263,1,59.0529,2158
4971,0.3359,1,49.98,1593
990,0.2583,1,86.977,6979
3029,0.1487,1,25.1645,6314
3365,0.1435,1,116.0269,2218
7036,0.2041,1,83.4641,7473
2346,0.3791,1,34.6591,5867
5259,0.0927,0,127.2331,7063
505,-0.1278,1,69.0018,109
2718,0.4978,1,34.9178,5891
4882,0.1698,1,63.5079,4150
3086,0.2647,1,76.0148,3887
762,0.2081,1,7.6322,6527
2072,0.1348,1,44.0965,6295
2039,0.1166,1,58.5235,5457
1244,0.1394,1,11.1018,730
4624,0.1008,1,35.609,7097
5178,0.2086,1,115.9321,7027
4947,0.0463,1,73.7987,5078
825,-0.0848,1,74.6408,7166
4086,0.0682,1,45.2383,4435
248,0.0714,1,36.225,5663
2564,0.2227,1,12.51,3750
54,0.3162,1,31.8002,7412
7264,0.0869,1,47.3524,3512
3705,0.2215,1,30.9233,5100
1995,-0.0173,1,90.2843,638
6347,1.4196,1,82.0244,1299
4124,-0.025,1,59.0191,2274
5870,0.1545,1,131.9735,3121
7068,0.154,1,59.5504,6086
5941,-0.0023,1,69.4262,6088
736,0.2443,1,107.912,2203
303,0.0445,1,71.8923,5180
1345,0.2587,1,66.017,1310
3389,0.0129,1,85.6519,6483
522,-0.0499,0,30.2076,4675
662,0.3077,0,74.6073,7046
5562,0.0006,1,9.4868,7056
6351,0.2116,0,55.0205,7256
5362,0.2247,0,55.3828,2304
1637,0.2253,1,87.2769,1818
4456,0.1458,1,65.7362,4654
2392,0.0913,1,81.7588,6037
1998,0.117,1,139.0081,1680
5823,0.1723,1,81.5966,4888
6234,1.0012,1,34.0147,5284
4901,0.0854,1,92.4392,6142
6106,0.1853,1,139.8946,7159
907,0.2235,1,5.8523,4723
6977,0.0216,1,63.7358,6076
5326,0.153,1,55.8144,1846
6389,0.1876,1,67.6702,2867
333,0.0681,0,61.1903,5737
5467,0.2401,1,101.5972,6628
7520,0.4221,1,200.8538,3232
3994,1.4717,1,19.2419,747
2892,0.2104,1,83.5464,6869
1674,0.0126,1,84.0967,4516
3572,-0.0422,1,62.8828,2690
5545,1.525,1,72.3205,5381
7099,0.0924,1,90.4129,2917
1607,0.0182,1,202.5025,5517
432,0.1882,1,52.2805,613
905,1.7037,0,56.8705,2186
3195,0.1785,0,45.5906,2361
2811,0.2805,1,166.6591,5310
3132,0.0425,1,44.3424,5292
4009,0.0693,1,68.6477,6814
7581,0.2062,1,66.1154,4796
2067,0.25,1,86.5924,3234
2912,0.4406,1,103.1722,6903
1044,0.9425,1,72.5483,3831
2337,-0.1466,1,41.7642,2711
2146,0.1192,1,103.0946,1031
738,0.0199,1,83.0241,6140
5933,0.3939,1,78.6527,1053
531,0.0854,0,116.9658,786
5517,0.0571,0,78.8543,6605
1074,0.5365,1,85.821,4216
2025,0.1546,1,70.0179,5223
739,0.1672,1,116.0905,6936
4963,-0.0585,1,31.1006,6211
7314,0.2002,1,190.4442,7460
1234,0.2631,1,19.6787,4665
1164,0.0621,0,15.1822,708
3216,0.0835,1,32.3187,3236
7378,0.0396,1,36.9628,181
3662,0.0954,1,102.0992,6017
5530,0.0815,1,77.9295,3250
1117,0.0016,0,85.9069,5004
2708,0.2133,0,13.4164,2471
512,0.0901,1,58.7218,69
2272,0.1021,1,38.6005,3515
4845,0.0411,1,54.9386,5208
5749,-0.0639,1,32.6267,4023
1403,0.105,1,71.8088,5222
2556,0.2029,1,7.3824,799
7091,0.3729,1,75.2861,7118
5603,0.3262,1,63.0099,3223
515,0.2037,1,84.6537,620
4191,0.1307,1,102.4207,1239
3756,0.2554,1,54.2517,2178
5852,0.9659,1,140.6103,919
2027,0.0724,0,69.1158,4882
4359,0.0653,0,96.7497,2038
955,0.0006,1,42.4264,5395
2857,0.1043,1,104.1729,1070
4096,0.105,1,121.394,3621
5609,-0.0268,1,62.3258,628
3170,0.0883,1,74.609,4845
2490,0.0946,0,19.906,2272
4310,0.1189,0,195.8552,580
5080,-0.0165,1,73.9899,5414
5083,0.233,1,26.0768,3089
3986,0.2126,1,103.8484,1500
375,0.124,1,90.6601,4274
4309,-0.0127,0,51.6841,4797
2148,0.1533,0,33.3804,5240
14,0.4999,1,67.7366,1637
297,0.3738,1,46.3249,5914
4410,0.1237,1,49.7318,1544
5507,0.2052,1,1279.2742,417
5751,0.19,1,84.8999,3765
6597,0.1587,1,50.7986,6806
306,0.0755,0,62.7415,617
1060,0.3034,1,72.7066,4824
6029,0.0541,0,208.1538,345
5202,0.2418,1,21.36,1712
752,0.0721,1,86.3264,1493
2654,0.0767,0,97.0696,6565
1758,0.0617,0,85.2482,2012
2974,1.4612,1,26.6833,3389
7494,-0.0328,1,146.113,1000
7008,0.4603,1,71.1073,225
5841,0.1523,0,112.1885,3108
5125,0.1872,1,29.2104,370
1611,1.7537,1,66.9123,7471
6250,0.029,1,41.0,661
2586,0.0901,1,30.7937,1869
7158,0.3426,1,44.3847,2229
2217,0.2126,1,36.5308,3862
6363,0.0437,1,56.0022,2379
4749,0.1467,0,65.0692,7114
6158,0.3484,0,47.1832,3452
182,0.024,0,59.2663,5356
3442,0.0385,1,81.2665,4492
3633,0.0194,1,65.6601,3450
1531,0.2446,1,124.5251,6081
7504,0.2544,1,56.3494,7045
1447,0.3472,1,47.8566,6847
6594,0.2229,1,21.0297,3322
3673,-0.0812,1,64.9173,1345
352,0.2565,1,99.0669,5806
6676,0.081,1,125.7875,1992
2889,0.018,1,42.7112,541
890,0.135,1,73.9797,1485
5409,0.0228,1,85.5132,4376
1185,0.0683,1,65.0077,1170
6073,0.4803,1,45.3349,505
4757,0.0591,1,78.7353,4123
3067,0.0107,0,74.027,2673
4194,0.1748,1,72.3395,3628
5592,0.124,1,85.6052,10
6413,-0.1273,1,26.7255,5539
2175,0.0664,0,72.4034,2785
6489,0.3438,0,21.9317,2161
4338,0.0915,1,58.3545,3345
7440,0.1656,0,18.1108,3695
7519,-0.0515,1,74.4648,750
7126,0.0396,1,109.492,3718
5172,0.2128,1,102.2399,2606
7498,0.1987,1,98.1835,7177
2178,0.0845,1,82.0747,2247
4188,1.0317,1,154.2077,4982
6386,-0.1038,1,59.785,7220
5308,0.2216,1,12.6491,1379
7497,0.9425,1,59.0191,6621
7463,0.0736,1,125.4611,1454
5084,0.0195,0,47.0239,1100
2858,0.1102,1,54.9409,4807
2511,0.1708,1,45.8394,6189
7062,0.1285,1,38.2001,1767
6201,0.0129,1,38.1608,1494
4295,0.0978,1,142.5491,6917
4793,0.0015,1,70.7407,1368
4675,0.0681,1,14.5344,5703
2158,0.1507,1,37.2626,4636
4751,0.0208,1,84.9264,6682
2103,0.1385,1,16.9189,3415
59,0.2213,1,78.9589,610
6393,0.314,1,11.7154,6113
1790,0.0395,0,205.548,860
447,0.8442,0,62.5,1045
3199,0.0677,1,39.856,5205
255,0.023,1,97.0052,1323
29,0.0524,1,122.8678,3872
3448,1.6561,1,88.0696,1708
2744,-0.0469,0,81.0139,2564
5389,0.1526,0,38.1608,1693
1678,-0.0143,1,82.9473,4540
7539,0.1786,1,99.0404,4209
4296,0.065,1,98.1899,7271
6655,0.3397,1,50.01,3384
2933,0.0065,1,84.5991,7363
3699,0.0812,1,46.6074,5760
7454,0.1008,1,82.0747,2430
4769,0.2364,0,31.8904,6478
4902,0.0932,0,213.115,1756
5866,0.1821,1,65.4866,6534
6019,0.085,1,73.2547,1655
1116,0.2023,1,75.1166,3859
5306,-0.0343,1,121.1827,4086
992,0.0067,0,115.1271,3140
7081,0.1985,1,204.1678,1174
169,0.1352,1,15.0416,147
2606,0.3768,0,51.4782,1596
7252,0.1523,1,69.9232,273
5961,-0.1004,1,59.298,427
2297,0.2312,1,53.1272,5642
6972,0.1054,1,69.5881,4855
1376,0.0861,1,21.783,6541
6361,0.1755,1,22.2991,988
2961,0.1441,0,46.5027,3880
359,0.089,1,45.3542,2572
1089,0.0386,1,37.6198,4200
5237,0.1437,1,28.5044,5595
7145,0.0617,1,100.8067,4856
892,0.2242,1,68.9003,3421
4958,0.2442,0,44.6374,5824
6215,0.0008,1,30.6105,1760
4384,0.0463,1,111.3833,6713
4847,0.1764,1,12.0416,5391
5730,0.1097,1,48.0677,4234
3856,0.3498,1,54.9932,1811
6990,0.2396,1,40.9695,6552
7372,-0.1939,1,44.6878,6039
3404,0.9667,1,41.7612,6125
2183,0.1382,1,49.8448,3961
7239,0.1651,1,27.0601,5555
4012,0.2192,0,43.1393,7069
3124,0.0464,1,79.0569,4039
3556,0.3167,1,67.7588,5810
7357,-0.0421,0,64.2067,4965
7192,0.0096,1,16.0078,3277
3189,0.1545,0,63.5472,3194
265,0.35,0,89.1095,771
3880,0.1408,1,126.6462,6612
1647,0.4253,1,110.1919,277
1486,-0.0591,0,54.722,5565
2543,0.3593,1,75.9605,2018
2693,0.2907,1,141.2834,6752
1950,0.1239,1,58.9513,6407
665,0.0423,1,129.1559,5107
5256,0.1245,1,63.4232,6357
5764,0.0989,0,68.3411,2539
4158,0.1737,1,24.0832,1569
5656,0.2781,1,42.8981,4708
6048,0.361,1,111.5706,2440
2562,0.267,1,1119.3503,6955
4077,-0.0503,1,68.1487,5759
4852,-0.3369,1,91.5123,2609
3134,0.185,0,30.2696,625
6037,0.8051,1,84.4334,174
1019,0.017,1,78.0256,1790
3521,0.1053,0,83.5419,7534
1448,0.1464,1,66.3363,6045
2604,0.1183,1,26.4008,3544
5878,1.1056,1,66.547,2320
3942,0.1193,1,96.9149,2607
1155,0.2091,1,10.4403,409
572,0.2644,1,47.0106,6656
4783,0.1169,1,58.1055,5779
796,0.1795,0,61.2148,3018
5954,0.2003,1,139.3781,1146
1442,0.0571,0,78.721,7440
4623,-0.0823,1,56.2539,5285
590,0.1255,1,38.8104,5153
5709,0.199,1,65.146,4829
3875,0.0826,0,35.0321,2194
1509,0.3464,1,12.3491,1586
7483,-0.0969,1,60.7166,317
1968,0.1477,1,25.3476,3582
7321,-0.1317,0,72.7616,2987
2777,1.0497,0,52.1728,3402
2315,0.0942,1,87.0919,5901
5591,0.2034,1,44.4072,560
3317,0.1427,1,24.3516,667
7396,0.2182,1,122.6469,2875
6060,0.1126,1,69.4622,3881
2791,0.1016,1,104.9011,6089
5902,0.095,1,76.6437,4096
744,0.0753,1,74.4312,108
7282,0.0144,1,113.1868,928
84,0.0652,1,102.774,4106
6462,0.2672,1,21.9659,3076
2623,0.3242,1,23.0868,1291
6193,0.1052,1,103.6641,2569
4509,0.0319,1,68.0312,3368
4137,0.0852,1,134.5084,1622
5381,0.1803,1,40.3764,1264
4790,0.1997,1,102.2375,6412
5683,0.278,1,76.6322,7396
6731,0.2167,1,93.6923,7581
2566,0.1661,1,19.3132,5657
4244,0.0542,1,61.4858,5453
3545,0.0812,1,55.0023,7085
2815,0.0574,1,102.0123,3521
2737,0.1087,1,20.1556,924
3840,0.0156,1,378.4128,1579
2686,0.1324,1,62.6618,3431
2134,0.2446,1,52.1536,7529
2124,0.2087,1,70.0179,2078
2798,0.0832,1,51.0098,5677
5404,0.1136,1,52.8015,4950
15,-0.0408,1,44.0114,4395
3472,0.09,1,42.0387,1357
81,0.0797,1,51.8483,2193
589,0.0509,1,71.0862,2336
6913,0.1114,1,47.2149,5549
3434,0.207,1,3.1623,3265
6260,0.3516,1,26.2345,7517
4007,0.0847,1,43.1567,2854
918,-0.0045,1,70.0071,301
3884,0.2347,1,39.8121,3867
2410,0.1412,1,101.0198,5363
3599,0.1804,0,19.6087,5890
1515,0.0894,1,34.5615,2594
123,0.1283,1,106.0424,7465
5363,0.0442,1,104.9952,5673
4997,0.6906,1,23.0217,5638
1475,0.1592,1,97.582,1650
68,-0.2283,0,89.68,5873
5349,0.8252,0,97.9617,2903
2116,0.0231,1,58.6728,1149
453,0.0672,0,44.5112,5674
5918,0.268,0,12.9035,2066
1668,0.1919,0,62.6199,5362
3271,0.2402,0,49.1172,2462
6012,0.2422,1,95.0013,310
2464,0.2715,1,79.8311,6960
1972,-0.0593,0,45.7056,4202
2854,0.2719,1,43.4885,1885
3833,0.1377,1,49.163,1468
2440,0.2562,1,210.9988,736
7168,0.1446,0,28.3064,7383
6057,0.6525,1,111.8772,5014
7102,-0.0449,1,126.5168,4345
3646,0.0001,1,81.5675,5335
2774,0.1052,1,146.5486,2928
4323,0.0425,1,32.5154,4966
4160,0.1771,1,84.4408,5704
5348,0.0173,1,38.0789,674
3897,0.2699,1,68.7695,4170
6740,0.1625,0,78.0144,3615
6103,-0.1203,1,1089.3562,3506
7124,0.1628,1,14.7139,6228
6833,0.0494,1,81.0555,807
3014,0.1766,1,83.7213,4632
2859,0.0382,1,59.1037,2888
4804,0.1366,1,56.4026,6965
5964,0.1294,1,65.1939,2394
3637,0.1098,1,111.9933,5979
4458,0.2515,1,42.6878,234
6009,0.2561,1,113.2254,5959
6404,0.2365,1,101.5197,2269
4266,0.0376,1,55.394,3560
2628,0.2648,1,68.8204,3658
2008,0.0811,1,13.6015,2465
6934,0.074,1,103.3247,4099
7280,0.0945,1,20.5061,1330
3276,0.098,1,79.1596,603
1441,0.2374,1,72.892,3751
4916,0.1866,1,47.5,3499
6650,0.1744,1,61.2413,2204
895,-0.0044,0,41.1947,1764
5770,-0.8475,1,13.4629,7043
3033,0.107,1,87.0704,6933
310,0.2689,1,93.5481,4660
2393,0.1047,1,80.4767,3949
663,0.1698,0,29.7405,6449
6198,0.1442,1,49.5101,833
2276,0.2644,1,35.9026,421
4621,0.0152,1,11.6726,863
5506,0.0601,1,15.0,2366
1159,0.1233,1,56.6083,7426
3579,0.0342,1,62.6279,6679
1016,0.0886,1,13.4164,2644
3439,0.2142,1,83.0241,4055
6247,0.1099,1,24.4182,847
6377,0.263,1,49.3077,2555
1256,0.0896,1,58.5342,1373
5357,0.038,1,32.0975,141
7117,0.2071,1,40.3609,977
5093,0.3218,1,24.6221,6146
6494,0.1145,1,51.7035,5724
6951,0.1303,0,87.5129,6886
6295,0.316,1,53.4135,498
6407,0.0608,0,65.6544,2057
2074,0.2613,0,72.1006,5480
4106,0.0954,0,39.0032,4464
2671,0.828,1,96.2094,778
2239,0.1361,0,106.0106,1224
6505,0.1603,1,59.0529,7398
683,0.0766,0,10.7935,7226
6728,0.0977,1,66.2288,980
3703,0.1927,1,91.5669,3170
2173,0.0761,1,15.5563,5251
6145,0.0395,1,51.7228,511
4404,-0.1885,1,75.8189,2587
2941,0.1023,1,59.2663,7607
773,0.2001,1,49.3077,3511
5322,0.0761,1,32.5576,283
2097,-0.7869,1,59.4517,3444
5021,-0.0124,1,28.2577,7433
2288,0.1301,1,147.0451,237
5435,-0.0044,0,60.1851,2951
6640,0.4626,0,68.1652,4451
4227,0.035,1,146.0009,6942
3432,0.295,1,42.6058,3016
2967,0.1499,1,66.4172,3448
3058,0.2037,1,51.0392,3913
3248,0.0738,1,70.6045,6387
1948,0.2469,1,56.5199,6343
3979,0.2841,1,20.7183,3903
1246,0.2485,0,56.8902,3822
7146,0.161,1,51.0098,4539
5245,0.0086,0,62.55,4941
5377,-0.0646,1,40.942,435
436,0.0693,1,52.5595,862
2951,-0.3571,1,59.4811,2738
1960,0.2055,1,44.2408,4425
4991,0.2443,1,75.5463,2906
5262,0.0477,1,11.2361,7407
155,0.1487,1,57.0636,5989
