all/jannis_table_0_0.class,all/jannis_table_0_0.V4,all/jannis_table_0_0.V46,all/jannis_table_0_0.V54,all/jannis_table_0_0.V42,Key_0_0
0,0.926256,0.760018,0.39391,42.328,16365
0,0.445548,0.639061,1.10053,32.3387,14574
0,0.774082,0.35399,0.217845,43.0969,27122
0,0.51384,0.713652,0.0435334,26.4098,27998
1,0.539329,0.799722,0.841691,38.3357,40261
1,0.406166,0.385041,1.00873,29.5735,5852
1,0.496829,0.729411,0.356457,48.4524,52012
1,0.668019,0.422535,0.064994,75.8681,31610
0,0.577205,0.945714,0.616661,61.0257,9822
1,0.596557,0.474775,0.201807,45.7855,25944
1,0.850117,0.5109,0.302551,15.2461,4751
1,0.753433,0.520085,0.996759,44.0279,6061
1,0.603863,0.58559,0.952185,13.9484,14138
1,0.548497,0.46844,0.315175,29.1923,47877
0,0.258596,0.484355,0.335483,51.2379,32710
0,0.507194,0.584135,0.305898,87.0673,21976
0,0.783758,0.86906,0.996508,58.1021,15058
0,0.480328,0.191037,0.731938,52.8371,27707
1,0.858153,0.946086,0.0624267,5.80109,4309
1,0.555766,0.410642,0.543795,60.9709,50708
0,0.490953,0.525816,0.321532,75.0703,21946
1,0.464224,0.504874,0.0905337,16.088,6051
1,0.496259,0.502748,0.396711,41.4495,16016
0,0.127024,0.514097,0.264528,67.4776,10672
1,0.849447,0.0601856,0.252861,39.6618,21641
1,0.871745,0.926993,1.04648,77.0569,419
1,0.358838,0.238091,0.245931,14.9247,36420
1,0.277491,0.415914,1.1161,30.5749,5767
1,0.517274,0.0913486,0.106545,25.9358,49323
1,0.163739,0.493911,1.12885,13.748,16776
1,0.248403,0.529791,0.952572,11.6919,33326
0,0.95096,0.306041,0.993467,34.9533,31039
1,0.939461,0.669721,0.147342,28.0626,55341
0,0.236644,0.434356,0.0489053,62.6144,25716
0,0.169389,0.146031,0.533702,1.39482,45900
0,0.779812,0.421614,1.11381,23.5441,43539
1,0.436101,0.177633,0.23619,19.2886,57298
1,0.773415,0.345073,0.882715,17.7327,13568
1,0.45847,0.0437727,0.263682,35.5821,7210
1,0.124011,0.514131,0.119076,10.2234,54421
1,0.210015,0.483441,0.399181,21.3011,29074
0,0.513045,0.470917,0.0710124,73.3857,52030
1,0.517734,0.935302,0.158588,22.2105,30735
0,0.619505,0.796889,0.103687,46.4104,11421
1,0.903834,0.209897,0.0887852,74.8345,11672
0,0.620557,0.470109,0.811181,49.5616,16941
0,0.519773,0.64716,1.11729,11.1574,54320
0,0.506796,0.783402,0.454097,34.6667,13215
1,0.393133,0.574576,1.09613,37.5083,7004
1,0.628993,0.0530943,0.0652541,66.1695,32003
0,0.396616,0.50506,1.02417,44.6011,32367
1,0.502287,0.159985,0.0476712,33.7488,3028
1,0.339372,0.402123,0.381741,58.1915,51084
0,0.367242,0.596141,0.998591,52.5901,17808
0,0.501745,0.495003,0.147885,13.1693,25649
1,0.382134,0.0898297,0.151597,6.94911,39827
0,0.749862,0.216695,1.08608,67.5141,36651
0,0.216995,0.478218,0.401265,52.6806,38533
1,0.766649,0.570847,1.07941,27.4645,44404
0,0.810825,0.289685,0.176276,56.0106,6512
0,0.508785,0.854145,0.784094,54.6099,47209
0,0.574821,0.293392,0.225243,30.6258,27702
0,0.48266,0.371936,0.269225,24.967,20992
1,0.409659,0.52399,0.726076,50.5246,23384
1,0.218561,0.276956,0.989144,10.6636,3659
0,0.836122,0.495869,0.0936333,17.384,42418
1,0.0884714,0.178953,0.719001,16.3099,42376
1,0.217736,0.78863,0.174832,38.8728,9301
1,0.297144,0.412018,0.177091,21.7271,10323
1,0.697996,0.600747,0.457866,25.7555,48251
1,0.404684,0.596482,1.016,9.6863,32697
1,0.160639,0.420685,0.0892715,70.9721,3023
0,0.563573,0.503363,0.0758433,43.9959,56230
1,0.759232,0.114963,0.685817,49.099,36145
0,0.70622,0.298254,1.049,54.7626,32917
0,0.604131,0.695243,0.153308,71.1425,21441
0,0.705567,0.481903,0.12889,10.2108,40476
1,0.160918,0.509734,0.159374,27.9939,31157
0,0.69423,0.496899,0.259232,19.7388,12989
0,0.968084,0.522826,0.575895,26.2634,40603
0,0.865451,0.492398,1.02961,25.2115,23137
0,0.474128,0.320681,0.093149,5.39817,29835
1,0.381641,0.612369,0.499262,37.3586,50982
0,0.476949,0.683952,0.127594,4.35349,11726
0,0.46859,0.552154,0.0258825,33.8515,29747
1,0.508634,0.532417,0.313883,35.2645,10700
1,0.5928,0.291917,1.06527,51.2868,55537
1,0.536796,0.801485,1.04162,67.0751,18905
0,0.740404,0.666956,0.395184,27.8532,38125
0,0.468807,0.4459,0.268318,19.7304,53564
0,0.893376,0.500543,1.01621,52.5472,53531
0,0.202637,0.788011,0.57139,11.5805,7793
1,0.273318,0.621602,0.11319,7.98916,14772
1,0.0427647,0.386358,0.598792,41.2526,16254
0,0.512951,0.182175,1.21146,13.7806,6229
1,0.444165,0.13819,1.01701,48.886,23667
0,0.456565,0.909205,0.284866,27.7299,38913
0,0.885125,0.432051,0.359743,31.4364,16896
0,0.477516,0.246434,1.23862,35.891,7844
0,0.803052,0.465952,0.564697,35.8438,57409
0,0.428513,0.617262,0.964408,10.1257,55883
1,0.134811,0.736672,0.266701,67.4243,56241
0,0.906166,0.250589,0.112541,8.53545,18161
1,0.869539,0.347572,0.404626,24.5909,27056
1,0.435115,0.498864,1.02963,25.3374,49737
1,0.459735,0.343532,0.923496,32.0796,21303
1,0.136425,0.750456,0.176897,55.2779,41950
1,0.915055,0.475658,0.714074,33.3814,22376
1,0.194883,0.253594,0.677713,47.8748,33817
0,0.510772,0.536444,0.334118,21.3492,14693
1,0.467143,0.497236,0.340204,55.3024,22855
0,0.0340579,0.255642,0.158396,45.5942,36704
0,0.535484,0.422114,0.46198,5.21672,43801
0,0.271218,0.511426,0.153968,56.7278,12264
0,0.517346,0.480659,0.213344,31.1496,40421
0,0.492978,0.607599,0.601047,28.9344,42026
0,0.217307,0.452269,0.26109,60.6084,27874
1,0.262665,0.56077,0.0813971,9.55664,36019
1,0.315518,0.306652,0.17566,45.0576,49721
1,0.599761,0.177349,0.16041,43.6662,195
1,0.485892,0.575586,0.184876,41.8594,1610
0,0.421638,0.532494,0.525523,20.1015,35344
1,0.463543,0.409855,0.39282,12.6465,24701
0,0.50453,0.109003,0.258271,50.1266,25710
0,0.718885,0.498273,1.08341,68.6032,5065
1,0.92922,0.432862,0.286984,54.7529,43917
1,0.260295,0.575336,1.25621,73.7542,42507
1,0.761964,0.370084,0.152015,25.8327,31279
0,0.613827,0.517421,0.179701,70.5419,32088
0,0.498764,0.554607,0.829224,30.4031,56466
1,0.547066,0.149402,0.0891249,36.2803,20399
0,0.541987,0.587632,0.0897001,20.297,7273
0,0.0630716,0.348822,0.589569,9.672,11889
0,0.123186,0.429625,0.832324,54.3401,4473
0,0.68158,0.572831,0.983804,40.8773,14441
1,0.256854,0.131807,0.960722,17.9473,10453
0,0.201394,0.480468,0.553404,53.0024,665
0,0.868604,0.454336,0.744845,64.8448,17288
1,0.0762898,0.511069,0.167084,11.1379,27458
1,0.778584,0.462832,0.416613,30.6037,46610
0,0.320009,0.484894,0.624042,44.8851,50819
0,0.597573,0.427437,0.49514,43.702,2754
0,0.482303,0.474374,0.0601649,35.2888,36324
1,0.103361,0.759693,1.19188,48.7996,41333
1,0.51408,0.450513,0.19147,51.0336,28574
1,0.445613,0.0849227,0.0665747,19.3997,40263
1,0.953344,0.507487,0.989282,68.7063,12474
0,0.45471,0.44428,0.414961,60.1518,44192
0,0.449026,0.471195,0.26716,53.3436,17180
0,0.36348,0.202983,0.203686,43.7289,42544
0,0.506757,0.479549,0.529875,51.9411,33822
1,0.454144,0.538863,0.108881,36.7062,11383
1,0.60843,0.312274,0.227907,34.486,52236
0,0.563644,0.694125,0.801706,51.2924,57184
1,0.106881,0.482694,0.382489,73.0215,5827
1,0.455919,0.315792,0.511306,24.9825,20278
1,0.110436,0.579151,0.922957,26.4098,38110
0,0.452829,0.766335,0.0615737,3.95812,943
1,0.284054,0.187646,1.14299,80.1782,5098
1,0.672498,0.3064,1.04052,14.88,14947
1,0.454829,0.603123,1.34891,0.559341,43727
1,0.335364,0.517669,0.769682,10.5113,12002
0,0.904906,0.725225,0.427099,19.8998,20007
0,0.103343,0.188983,0.373146,29.4122,41683
0,0.506897,0.548515,0.888076,14.0577,1122
1,0.507752,0.504131,0.848143,42.4655,55703
0,0.525796,0.132781,0.130291,20.0143,4167
1,0.365895,0.483727,0.723794,10.1695,35965
1,0.720895,0.518801,0.207657,10.3697,14524
0,0.561833,0.452969,0.425034,16.4759,20079
1,0.440606,0.143162,0.496558,60.4949,43993
0,0.513789,0.112068,0.0891854,38.2708,17298
0,0.793162,0.868926,0.707909,23.1934,32585
1,0.577468,0.0686675,0.179086,35.7879,40083
0,0.499644,0.505422,0.949748,49.738,6763
1,0.47449,0.604136,0.495406,40.3851,11309
0,0.56118,0.432764,0.551302,35.3306,6535
1,0.470431,0.164906,1.03682,20.3193,46690
1,0.541699,0.677988,0.887148,18.1183,21530
0,0.652195,0.545592,0.99676,17.0081,44922
0,0.405165,0.784932,0.892801,36.4541,33825
0,0.541357,0.41113,1.08276,53.0173,5951
1,0.482249,0.900155,0.699941,24.6134,48713
0,0.814574,0.752655,0.478043,46.4982,44586
1,0.312539,0.518416,0.936186,21.3609,13310
1,0.566409,0.47407,0.258203,35.7312,48889
1,0.354805,0.66119,0.169392,40.2786,3357
1,0.427465,0.932028,0.0322983,50.6188,9680
1,0.648053,0.808598,0.94052,22.4994,38341
1,0.525368,0.530314,0.796938,50.1161,26506
0,0.711148,0.579519,1.00527,58.6866,18935
1,0.55179,0.297801,0.985351,51.5727,38351
1,0.878363,0.927628,0.523566,28.9087,27350
0,0.741233,0.495465,0.47491,8.05946,15749
1,0.498688,0.501476,0.869276,17.4853,54934
0,0.11938,0.551919,0.676269,24.8204,21674
0,0.456546,0.683177,0.638999,39.7546,30800
1,0.507833,0.936483,0.273016,21.1781,49264
1,0.757974,0.166133,0.954215,33.3626,53633
0,0.862953,0.84155,0.798377,32.4597,36073
1,0.920844,0.268425,0.108415,37.1027,11324
1,0.764102,0.671808,1.0307,28.7821,3082
1,0.455025,0.518292,0.0964708,23.3059,42740
0,0.497053,0.35164,0.370397,39.8467,47533
1,0.239024,0.516652,0.56049,28.3003,7959
1,0.757649,0.239613,0.452889,18.3808,47811
1,0.105482,0.224552,0.967395,10.2595,18696
1,0.282791,0.228581,0.247534,13.504,40153
0,0.485613,0.101603,0.876865,9.77022,25849
0,0.57003,0.0556341,0.835634,38.8104,57161
0,0.170849,0.661325,0.148123,27.7429,32555
1,0.7783,0.523375,0.396463,39.7976,9141
0,0.97222,0.426518,0.0755588,10.0625,30863
0,0.930622,0.513067,0.0855161,20.1319,36242
0,0.516323,0.55195,0.920499,54.7624,2344
0,0.870689,0.520697,0.898927,70.5215,15429
1,0.513523,0.40731,0.0666671,30.8272,21316
0,0.740154,0.713753,0.584709,54.9384,25789
1,0.225449,0.222544,1.13777,51.9133,46993
0,0.640507,0.402198,0.244864,19.2412,9536
1,0.379848,0.505262,0.960145,59.2012,15657
0,0.49917,0.592436,0.824927,25.7781,12745
1,0.482076,0.236696,0.220505,70.1103,19828
1,0.775663,0.501269,1.00671,36.2796,8059
0,0.486503,0.391174,0.255866,58.0753,8884
1,0.597247,0.749127,0.10473,59.876,4628
0,0.942489,0.861861,0.117477,65.4919,8235
1,0.61251,0.298269,0.87247,51.5833,8718
0,0.827197,0.509425,1.01376,17.7447,53008
1,0.433576,0.3746,1.03284,36.7776,299
1,0.875498,0.607339,0.284133,45.2027,52242
1,0.0706888,0.57609,0.211069,72.1198,35975
0,0.215906,0.257686,0.849908,78.4388,3306
1,0.554495,0.181763,1.06875,26.6915,50089
1,0.132735,0.485368,0.641728,11.2582,55682
1,0.413695,0.270984,0.0874505,5.62975,20803
0,0.93044,0.190857,0.37546,26.14,50660
1,0.425437,0.460015,0.803291,54.7715,27793
1,0.684864,0.433199,0.0550337,32.1885,20499
1,0.698013,0.767498,0.971489,5.91126,8592
1,0.143305,0.561892,0.256283,6.87781,40454
1,0.384414,0.491686,0.349165,56.3028,36299
0,0.308652,0.487658,0.287563,22.5622,22048
1,0.393458,0.331569,1.04119,15.8254,36418
0,0.435817,0.270931,0.746205,44.0807,19032
0,0.286289,0.300223,0.0824014,50.151,45533
1,0.0941823,0.882324,0.106954,53.2894,40470
0,0.472982,0.157642,0.992619,42.5369,13411
0,0.714348,0.151418,0.954611,50.0288,12031
0,0.981377,0.715535,0.665748,8.18475,14194
0,0.645093,0.493102,0.976005,6.04685,23233
1,0.217305,0.83136,1.04338,23.6658,14958
1,0.200778,0.260859,0.267742,10.9231,42562
0,0.861912,0.534746,0.399279,48.4165,5381
1,0.202284,0.524931,0.254371,32.7942,7264
1,0.303867,0.15389,0.133975,23.7133,46347
1,0.156957,0.307746,0.392316,17.1414,53669
1,0.834092,0.280154,0.96702,11.6959,1497
0,0.367806,0.511852,0.341157,16.8109,31041
1,0.304249,0.497435,1.0529,40.946,30782
1,0.12405,0.484752,0.143139,26.0118,39515
0,0.759093,0.366809,0.397295,25.1652,47783
1,0.465273,0.473832,1.08458,18.6787,9454
0,0.514911,0.480978,0.779532,50.5407,43384
0,0.519699,0.49069,1.18457,38.1342,12176
0,0.572278,0.0324932,0.0420875,11.6666,55018
0,0.486181,0.934872,0.611954,54.4828,2094
0,0.236696,0.154463,0.418312,68.0839,48550
0,0.897182,0.512787,1.03326,61.3842,6953
0,0.51792,0.67358,0.119261,34.9484,20194
1,0.401181,0.272223,0.494424,22.0244,38757
0,0.138049,0.644109,0.986015,6.99967,47679
0,0.505525,0.574208,0.107526,65.478,23466
0,0.487973,0.478897,0.0423857,68.5944,23141
1,0.841012,0.0574972,0.328988,13.3778,18175
1,0.595876,0.318384,0.71808,59.5342,7157
0,0.424609,0.435266,0.278242,22.7154,50093
0,0.0873186,0.068411,0.0987469,9.29771,49538
0,0.891453,0.467603,0.811495,45.9723,8311
1,0.748087,0.144919,0.0833959,36.3097,46654
0,0.514853,0.758874,1.12379,47.7491,25034
1,0.975045,0.576962,0.0625082,5.72004,3419
0,0.0915109,0.194376,0.276033,32.8022,2277
1,0.735573,0.493432,0.116281,53.613,15277
1,0.20833,0.52654,1.02442,26.261,13949
0,0.501487,0.676937,0.372782,23.5522,1531
1,0.463352,0.0752614,0.33046,62.4699,30959
0,0.521633,0.501122,0.159808,31.0701,39344
0,0.489103,0.774716,0.16446,67.6345,23371
1,0.0715319,0.473131,0.324067,21.0513,3522
0,0.51625,0.497623,0.418377,32.2536,33400
0,0.58732,0.208553,1.12098,41.1599,37713
0,0.508076,0.626166,0.979343,41.8609,2684
0,0.196149,0.487548,0.0563504,29.8523,56296
1,0.630943,0.611405,1.02078,65.5522,34581
1,0.216848,0.613088,0.698863,12.58,33500
0,0.105329,0.467163,0.330971,0.404935,42277
1,0.169919,0.47584,0.924738,41.4395,39508
0,0.638587,0.575855,0.980162,54.0603,7924
1,0.529033,0.503353,0.462916,27.7712,47018
0,0.212751,0.299663,0.673436,42.224,35862
0,0.472788,0.370803,0.792364,8.07545,8591
1,0.487554,0.527796,0.915205,16.5049,14302
0,0.473704,0.219605,0.118789,42.1489,26968
1,0.198505,0.479295,0.332781,51.317,26222
0,0.590123,0.494498,0.836925,6.994,45504
1,0.931582,0.545428,0.669139,58.5703,50080
1,0.856074,0.437364,1.01198,53.5958,42099
0,0.866234,0.207029,0.824893,9.79762,26594
0,0.176585,0.581831,1.11154,13.6321,31317
0,0.395455,0.463115,0.0279902,35.4741,32804
0,0.535899,0.579991,1.08809,6.32867,54660
0,0.894347,0.598647,0.289666,3.83111,18713
1,0.639544,0.164115,0.815247,19.4909,19453
0,0.555394,0.551922,0.0864384,18.4892,56081
0,0.501042,0.404168,0.147502,39.8844,37579
0,0.745,0.417689,1.04351,29.1989,24788
1,0.398892,0.690863,0.22526,77.5986,32544
1,0.699233,0.210486,0.100976,6.38879,20434
1,0.569226,0.81047,0.395053,47.9394,54770
0,0.516964,0.563229,0.101716,43.3128,17716
0,0.195808,0.932158,0.268852,56.3873,45252
1,0.25121,0.487606,0.351696,28.6808,17126
0,0.493132,0.591095,0.0419878,24.9403,7548
0,0.13393,0.0915439,0.996922,40.5938,34715
1,0.455099,0.71719,1.14404,31.3437,28899
1,0.127411,0.864495,0.679494,60.5549,7506
0,0.661599,0.546344,0.234254,7.57761,32675
1,0.532569,0.543527,0.228074,6.84429,41753
1,0.930426,0.499571,1.22129,30.787,10974
1,0.513065,0.482936,0.0964648,13.0631,856
0,0.164691,0.658979,0.0452793,21.1256,15240
1,0.85781,0.085972,0.0676599,35.9483,8144
1,0.11804,0.45936,0.15514,32.5616,7579
1,0.741621,0.553989,0.103699,22.614,10590
0,0.908593,0.341744,0.245761,42.2185,6810
0,0.495464,0.548284,0.959584,20.117,174
0,0.216812,0.871839,0.406463,56.4004,22220
1,0.466386,0.487841,0.749887,32.212,14150
0,0.761744,0.583137,0.805719,69.0283,5655
1,0.778834,0.591317,0.0826767,12.4911,39180
0,0.139308,0.217783,0.179505,39.1247,33667
0,0.511978,0.446853,0.347472,7.40809,13898
1,0.722738,0.472132,0.389826,37.3806,42168
1,0.4717,0.506304,1.11845,12.0006,27855
1,0.449871,0.322171,0.266289,9.11815,8213
0,0.499766,0.556396,0.408623,48.4908,53821
0,0.473092,0.602202,0.168695,57.3896,6974
1,0.686762,0.49651,0.332718,30.7808,3124
1,0.93706,0.931511,0.821771,48.7694,46091
0,0.528754,0.0640738,0.528719,28.5977,13636
1,0.810703,0.501487,0.782441,59.9241,41729
1,0.311607,0.523084,1.05903,44.2345,3041
0,0.428284,0.392437,0.373986,52.5727,48577
0,0.487406,0.568865,0.250511,25.6042,39020
0,0.92104,0.161848,0.291297,50.6325,1943
1,0.624754,0.529098,0.442211,51.8443,45756
0,0.538317,0.848265,0.441806,1.52636,514
1,0.657011,0.844328,1.15074,38.1283,25381
0,0.828682,0.944348,1.19587,22.3315,36647
1,0.407403,0.533577,0.370477,33.5151,30207
1,0.463281,0.655578,0.119588,38.3384,56950
1,0.389083,0.499696,0.583476,23.0863,55271
0,0.114414,0.226417,0.319005,64.0567,27277
1,0.462329,0.321422,0.0996071,79.9825,14589
0,0.481912,0.814893,0.464509,50.1048,13570
0,0.444204,0.665687,0.112969,54.7372,54428
0,0.48782,0.559967,0.536045,19.0177,51976
1,0.76987,0.478508,0.769291,68.4008,54894
1,0.525592,0.381614,1.08175,47.9405,13929
1,0.622998,0.311303,0.198316,60.4539,5775
1,0.4709,0.525129,1.04142,33.4052,32127
1,0.132251,0.734662,0.0639171,41.9351,53513
1,0.0371012,0.64806,0.0714229,42.2546,37924
0,0.566781,0.701265,0.222592,40.1815,29526
1,0.36281,0.854552,0.204322,37.3937,6792
0,0.638421,0.885373,0.815063,28.8759,22623
1,0.881124,0.63204,0.221025,22.6946,30808
1,0.475214,0.709837,0.589355,51.6204,3861
0,0.282979,0.32544,1.08798,41.0301,20443
0,0.520614,0.511441,0.156009,52.9192,36239
1,0.673605,0.746353,0.0447261,21.7723,4534
1,0.321358,0.481546,1.22111,14.7813,33705
0,0.518091,0.496475,0.134132,72.0886,32115
0,0.509796,0.341329,0.836089,37.7206,15124
0,0.446185,0.45558,0.182398,47.4176,38796
0,0.402773,0.370161,0.279909,23.8338,24416
1,0.569719,0.507887,0.101667,32.9786,23226
0,0.498805,0.26808,0.264012,32.9073,19769
0,0.668224,0.506868,0.117398,55.5408,6318
1,0.411324,0.500024,1.242,53.9783,27989
0,0.391682,0.5375,0.891803,61.1363,54178
1,0.432695,0.0562573,0.115259,26.0326,26920
1,0.521191,0.434142,0.146779,17.9677,16516
0,0.551715,0.32629,0.433253,16.8502,44557
1,0.595223,0.881212,0.988468,25.9143,41505
1,0.529519,0.490243,0.0694244,8.46631,46182
0,0.279735,0.493438,1.0174,50.9896,3517
0,0.3869,0.727231,0.924886,52.4835,24834
1,0.84993,0.520351,0.334259,35.4729,3271
1,0.945714,0.0724665,0.0928143,11.2017,42932
1,0.740849,0.394946,0.0833615,4.83096,7656
0,0.500273,0.748929,0.112234,21.4758,7709
1,0.503749,0.563081,0.385762,26.2937,15504
1,0.857631,0.260271,1.04476,52.5094,32875
0,0.804722,0.563982,0.222021,63.6841,51223
1,0.527378,0.186327,1.05312,70.0212,28396
0,0.637278,0.480576,0.225174,10.7732,32313
0,0.350552,0.41485,0.293886,67.3184,46267
1,0.205746,0.499526,0.282363,32.9653,502
0,0.175134,0.633333,0.612836,54.1334,6303
0,0.478738,0.173719,0.475871,22.6635,12884
1,0.343708,0.52719,0.122399,25.3376,31543
1,0.655333,0.870636,1.02235,19.756,27470
0,0.53333,0.37979,0.101879,2.23607,31751
1,0.475845,0.265089,1.18994,17.5033,37456
0,0.510585,0.315002,0.385667,12.5944,25806
0,0.815615,0.300857,0.973175,47.898,46176
1,0.870894,0.375275,0.512954,37.102,9325
0,0.493317,0.63324,0.0777138,28.3952,12128
1,0.376238,0.182565,0.939387,12.5614,16015
1,0.728607,0.893028,0.256236,22.7411,55609
0,0.479374,0.759064,1.30329,65.8724,57171
0,0.644604,0.290994,0.148631,11.4136,797
0,0.422743,0.511351,0.290015,79.8218,4395
1,0.440775,0.201527,0.0883972,54.6193,37366
1,0.479703,0.294639,0.504667,26.7238,30727
1,0.508843,0.894852,0.224156,14.0924,30280
0,0.524312,0.474678,0.222177,6.66065,38394
0,0.234516,0.474863,0.176863,11.4797,29810
1,0.237638,0.60317,0.0745361,34.8937,12525
1,0.123928,0.500794,0.160041,23.3126,36592
1,0.516902,0.530954,0.121378,30.8198,22651
1,0.501255,0.371018,0.829924,55.9689,23602
1,0.431958,0.0579898,0.215725,44.0223,55689
1,0.895354,0.602363,0.98869,27.3131,23061
1,0.952675,0.293562,0.426831,35.9443,50004
1,0.59369,0.505626,1.13909,44.2657,19014
0,0.384164,0.101779,0.955973,26.3048,39575
1,0.849724,0.264826,0.456131,18.3331,6013
0,0.364191,0.199376,0.192172,51.6819,22524
0,0.576107,0.391819,1.12166,29.3671,39647
1,0.182485,0.297344,1.08926,39.3205,55370
1,0.56913,0.620216,0.406663,25.6617,46270
1,0.748645,0.512201,0.118232,56.7174,27523
0,0.785689,0.514415,0.234161,15.5126,21788
1,0.901072,0.760091,0.787671,28.9386,46172
0,0.533289,0.101346,1.11019,31.5463,28941
1,0.422384,0.808331,0.98454,22.5488,25241
0,0.200911,0.785036,0.292988,17.299,41521
0,0.493411,0.427331,0.0735083,54.7056,39957
1,0.670129,0.336897,0.0631293,50.1562,8203
1,0.208088,0.500545,0.264408,40.6344,30958
1,0.0839954,0.486618,0.95837,37.6635,11133
0,0.186052,0.19099,1.05747,41.5346,18911
1,0.856783,0.37534,0.952259,26.9555,3765
0,0.193907,0.791869,0.253789,19.4485,4229
1,0.849458,0.230267,0.237916,37.7916,49715
1,0.239622,0.213501,0.253904,63.3138,45863
1,0.927664,0.425905,0.167596,16.9957,3363
1,0.530708,0.470868,0.992801,23.664,17388
0,0.538325,0.79855,0.441044,35.0762,55612
0,0.964608,0.78126,0.456566,14.4683,42220
1,0.164356,0.937986,0.355482,17.0846,17648
0,0.176493,0.364017,1.003,47.6071,18026
1,0.809588,0.145977,0.224066,34.8022,24627
1,0.257823,0.305371,0.557409,46.3855,49410
0,0.540267,0.457376,1.12057,52.9342,24468
1,0.106702,0.43602,0.304768,47.663,2508
0,0.0933748,0.515128,1.14808,36.5106,34565
1,0.652176,0.50471,0.241854,19.6459,31705
0,0.575916,0.498335,0.0464668,20.1376,32379
1,0.930713,0.494767,0.403606,61.9773,46308
1,0.51571,0.640009,0.097096,20.6982,26034
1,0.158973,0.327186,0.253772,16.6689,10260
1,0.466543,0.43306,0.0553644,19.5212,12881
0,0.537926,0.466137,0.222341,50.4331,55209
0,0.523095,0.507608,1.10154,34.906,19509
1,0.824874,0.191039,0.210199,61.1769,33521
1,0.625662,0.498311,0.37719,61.566,42293
1,0.582669,0.49996,0.31023,43.5744,55372
0,0.137926,0.922505,0.13023,17.3116,4271
1,0.926981,0.31031,1.02222,27.8708,25982
0,0.519617,0.359348,0.172101,11.2974,13305
0,0.125422,0.696642,0.464817,30.9604,48002
1,0.609138,0.211524,0.908352,14.4924,38912
0,0.419884,0.89967,1.0697,21.5301,47647
0,0.816417,0.178767,0.0447369,14.9186,19325
0,0.155356,0.116376,0.0412768,13.4165,2623
0,0.507246,0.564782,0.615971,21.3867,2641
0,0.391892,0.588102,0.894251,34.5939,9649
1,0.50523,0.318925,0.724366,57.4197,16052
0,0.687497,0.430963,1.10991,20.0376,2615
1,0.714635,0.639801,0.669729,28.4372,19233
1,0.318754,0.652088,0.94581,37.9326,52617
0,0.9125,0.558867,0.302516,18.1566,48304
0,0.946259,0.511856,0.526821,55.3295,31864
0,0.0710498,0.231451,0.327051,77.515,28481
0,0.266791,0.520257,0.488191,53.9937,17026
1,0.412091,0.848178,0.0254328,54.8179,20052
0,0.485007,0.589489,0.287798,9.15735,25346
0,0.42083,0.525586,0.739358,46.8701,52395
0,0.186133,0.40442,0.214249,32.6995,5887
0,0.659052,0.635258,0.0674348,13.7637,9231
1,0.812352,0.531995,0.933566,37.1342,49247
0,0.178069,0.498088,0.247129,21.5672,27113
