all/eyemove_table_1_2.firstPassFixDur,all/eyemove_table_1_2.lineNo,all/eyemove_table_1_2.assgNo,all/eyemove_table_1_2.lineNo.1,Key_0_0
278.0,9957.0,306.0,9957.0,6753
299.0,3192.0,98.0,3192.0,4182
100.0,10107.0,308.0,10107.0,1582
80.0,3062.0,93.0,3062.0,5586
80.0,3728.0,117.0,3728.0,7239
239.0,506.0,15.0,506.0,2089
179.0,8813.0,279.0,8813.0,3700
20.0,2263.0,72.0,2263.0,2575
160.0,5299.0,159.0,5299.0,6047
139.0,7449.0,227.0,7449.0,1402
99.0,6520.0,193.0,6520.0,1323
199.0,10232.0,311.0,10232.0,5208
258.0,8299.0,259.0,8299.0,3938
139.0,4828.0,148.0,4828.0,7448
219.0,3445.0,106.0,3445.0,1647
398.0,3532.0,109.0,3532.0,1074
159.0,539.0,17.0,539.0,5038
179.0,1167.0,35.0,1167.0,5848
99.0,1997.0,63.0,1997.0,1588
298.0,6982.0,212.0,6982.0,6273
358.0,7541.0,230.0,7541.0,1982
99.0,460.0,14.0,460.0,3945
99.0,8971.0,282.0,8971.0,5006
80.0,6525.0,194.0,6525.0,7602
80.0,3368.0,103.0,3368.0,7021
258.0,4839.0,148.0,4839.0,4386
219.0,262.0,8.0,262.0,23
119.0,10779.0,332.0,10779.0,3134
219.0,8346.0,261.0,8346.0,4402
259.0,2960.0,91.0,2960.0,6463
258.0,3300.0,100.0,3300.0,1893
139.0,8902.0,281.0,8902.0,4750
119.0,7025.0,213.0,7025.0,1043
179.0,2880.0,87.0,2880.0,850
199.0,717.0,22.0,717.0,5384
100.0,10271.0,312.0,10271.0,5317
80.0,8651.0,275.0,8651.0,5446
99.0,8433.0,265.0,8433.0,1680
80.0,1809.0,57.0,1809.0,4365
358.0,3694.0,115.0,3694.0,30
80.0,1031.0,31.0,1031.0,4635
139.0,9921.0,305.0,9921.0,5597
219.0,8990.0,283.0,8990.0,4806
99.0,9366.0,290.0,9366.0,7019
139.0,6671.0,198.0,6671.0,929
99.0,7121.0,217.0,7121.0,250
159.0,886.0,27.0,886.0,1820
219.0,3144.0,96.0,3144.0,3157
259.0,862.0,26.0,862.0,2724
239.0,272.0,8.0,272.0,4662
119.0,10371.0,316.0,10371.0,3888
298.0,4008.0,129.0,4008.0,463
99.0,17.0,1.0,17.0,1506
139.0,8124.0,254.0,8124.0,6978
139.0,9091.0,286.0,9091.0,6863
119.0,7794.0,240.0,7794.0,3121
119.0,6631.0,197.0,6631.0,5213
219.0,1129.0,34.0,1129.0,6705
378.0,10904.0,336.0,10904.0,2825
119.0,6433.0,190.0,6433.0,5834
99.0,3611.0,112.0,3611.0,5411
139.0,3795.0,121.0,3795.0,59
119.0,411.0,12.0,411.0,7249
379.0,2234.0,71.0,2234.0,3108
179.0,5809.0,172.0,5809.0,747
139.0,685.0,22.0,685.0,6538
139.0,10636.0,327.0,10636.0,1222
139.0,6469.0,191.0,6469.0,2611
80.0,6616.0,197.0,6616.0,1520
139.0,8703.0,276.0,8703.0,7390
139.0,6339.0,187.0,6339.0,1092
139.0,250.0,7.0,250.0,2993
119.0,7129.0,217.0,7129.0,4774
100.0,6263.0,184.0,6263.0,1587
199.0,5451.0,164.0,5451.0,5483
99.0,8969.0,282.0,8969.0,1250
179.0,679.0,22.0,679.0,3499
80.0,6987.0,212.0,6987.0,1193
319.0,3121.0,95.0,3121.0,6180
119.0,8878.0,280.0,8878.0,7498
258.0,8070.0,251.0,8070.0,5756
179.0,4580.0,142.0,4580.0,4780
358.0,5755.0,171.0,5755.0,2841
278.0,806.0,24.0,806.0,5627
357.0,4286.0,135.0,4286.0,5474
139.0,10289.0,314.0,10289.0,7461
159.0,7767.0,239.0,7767.0,7578
80.0,6587.0,195.0,6587.0,6962
279.0,2169.0,70.0,2169.0,5951
139.0,8706.0,276.0,8706.0,6831
199.0,5901.0,175.0,5901.0,4179
179.0,10715.0,329.0,10715.0,7050
99.0,7452.0,227.0,7452.0,6613
159.0,6891.0,208.0,6891.0,140
299.0,7597.0,234.0,7597.0,2591
179.0,1517.0,45.0,1517.0,795
99.0,597.0,19.0,597.0,5218
139.0,2506.0,78.0,2506.0,3734
438.0,5395.0,163.0,5395.0,3538
80.0,6865.0,206.0,6865.0,1930
99.0,1914.0,60.0,1914.0,5591
99.0,2106.0,66.0,2106.0,4070
259.0,2693.0,81.0,2693.0,348
179.0,826.0,24.0,826.0,4760
139.0,10447.0,319.0,10447.0,3041
179.0,4246.0,134.0,4246.0,6554
119.0,5292.0,159.0,5292.0,121
159.0,8465.0,267.0,8465.0,4455
139.0,329.0,10.0,329.0,6201
298.0,4717.0,145.0,4717.0,5425
338.0,10623.0,326.0,10623.0,5986
119.0,7225.0,221.0,7225.0,3469
99.0,1294.0,41.0,1294.0,662
179.0,8794.0,278.0,8794.0,582
219.0,3003.0,91.0,3003.0,7546
179.0,8948.0,282.0,8948.0,6193
299.0,3154.0,96.0,3154.0,4255
179.0,4640.0,143.0,4640.0,4826
139.0,712.0,22.0,712.0,1939
338.0,395.0,12.0,395.0,6868
198.0,4731.0,146.0,4731.0,2056
80.0,6859.0,206.0,6859.0,6543
80.0,5791.0,171.0,5791.0,5622
477.0,10900.0,336.0,10900.0,4277
80.0,10095.0,308.0,10095.0,257
139.0,4869.0,149.0,4869.0,3752
119.0,6764.0,203.0,6764.0,7523
199.0,5198.0,157.0,5198.0,3066
80.0,7516.0,229.0,7516.0,1678
238.0,1360.0,42.0,1360.0,2764
199.0,5116.0,155.0,5116.0,6269
199.0,5522.0,165.0,5522.0,3327
238.0,905.0,28.0,905.0,3557
298.0,581.0,18.0,581.0,1911
278.0,5566.0,166.0,5566.0,7121
139.0,8647.0,275.0,8647.0,5659
239.0,2839.0,86.0,2839.0,7243
80.0,1889.0,58.0,1889.0,1288
199.0,681.0,22.0,681.0,5937
337.0,1605.0,48.0,1605.0,1292
139.0,4394.0,136.0,4394.0,2066
179.0,10389.0,317.0,10389.0,1605
179.0,8047.0,250.0,8047.0,1737
119.0,2064.0,66.0,2064.0,886
179.0,7295.0,224.0,7295.0,6265
99.0,9427.0,292.0,9427.0,3842
139.0,4065.0,130.0,4065.0,3941
238.0,8053.0,250.0,8053.0,2084
80.0,3720.0,117.0,3720.0,3087
119.0,3667.0,114.0,3667.0,2766
278.0,7565.0,231.0,7565.0,7113
179.0,10916.0,336.0,10916.0,2091
298.0,10736.0,330.0,10736.0,5278
139.0,5120.0,155.0,5120.0,5439
179.0,4331.0,135.0,4331.0,2696
179.0,4657.0,144.0,4657.0,6206
139.0,254.0,7.0,254.0,607
437.0,3357.0,102.0,3357.0,4671
139.0,8444.0,266.0,8444.0,6723
80.0,9453.0,293.0,9453.0,2277
139.0,7769.0,239.0,7769.0,6876
179.0,580.0,18.0,580.0,3364
99.0,5027.0,153.0,5027.0,3408
239.0,1173.0,36.0,1173.0,4738
179.0,10887.0,336.0,10887.0,7219
159.0,8551.0,271.0,8551.0,7587
199.0,3485.0,107.0,3485.0,1267
259.0,9052.0,284.0,9052.0,632
139.0,10132.0,309.0,10132.0,6318
159.0,8516.0,269.0,8516.0,4928
99.0,9266.0,289.0,9266.0,4454
199.0,7941.0,246.0,7941.0,6252
99.0,284.0,9.0,284.0,1124
259.0,2665.0,80.0,2665.0,975
99.0,3287.0,100.0,3287.0,3707
99.0,7558.0,231.0,7558.0,2269
199.0,10480.0,320.0,10480.0,2485
99.0,10500.0,321.0,10500.0,6581
119.0,6716.0,200.0,6716.0,4779
537.0,2368.0,75.0,2368.0,1468
259.0,1576.0,47.0,1576.0,2396
119.0,6452.0,191.0,6452.0,4881
139.0,923.0,28.0,923.0,1639
20.0,2463.0,77.0,2463.0,2849
219.0,5164.0,156.0,5164.0,4836
139.0,8607.0,273.0,8607.0,2570
139.0,9654.0,297.0,9654.0,3928
99.0,5759.0,171.0,5759.0,1685
258.0,8495.0,268.0,8495.0,2230
139.0,9492.0,293.0,9492.0,5248
219.0,2470.0,77.0,2470.0,6498
199.0,8315.0,259.0,8315.0,4530
139.0,9395.0,291.0,9395.0,1837
80.0,9465.0,293.0,9465.0,3793
498.0,2840.0,86.0,2840.0,643
318.0,1632.0,50.0,1632.0,6218
119.0,8987.0,283.0,8987.0,7209
179.0,5856.0,174.0,5856.0,3429
318.0,3800.0,122.0,3800.0,2814
119.0,7085.0,215.0,7085.0,3764
179.0,867.0,26.0,867.0,7300
139.0,4240.0,134.0,4240.0,2901
239.0,325.0,10.0,325.0,6088
99.0,9231.0,289.0,9231.0,285
139.0,4004.0,129.0,4004.0,3980
219.0,7556.0,231.0,7556.0,994
179.0,2518.0,78.0,2518.0,3719
218.0,3519.0,108.0,3519.0,3799
199.0,3740.0,118.0,3740.0,5769
239.0,1015.0,31.0,1015.0,6798
119.0,3579.0,111.0,3579.0,3063
457.0,5852.0,174.0,5852.0,2394
238.0,3695.0,115.0,3695.0,1170
219.0,4642.0,143.0,4642.0,1689
159.0,8482.0,267.0,8482.0,3666
219.0,3035.0,93.0,3035.0,6712
438.0,10269.0,312.0,10269.0,6631
179.0,6220.0,183.0,6220.0,2449
218.0,5434.0,163.0,5434.0,6454
199.0,10007.0,306.0,10007.0,3867
179.0,7498.0,229.0,7498.0,296
99.0,6488.0,192.0,6488.0,6121
418.0,4388.0,136.0,4388.0,2695
219.0,4809.0,148.0,4809.0,2824
139.0,9952.0,306.0,9952.0,6417
80.0,5536.0,165.0,5536.0,3033
20.0,2676.0,81.0,2676.0,6213
99.0,5182.0,157.0,5182.0,5478
139.0,7007.0,212.0,7007.0,2497
357.0,1337.0,42.0,1337.0,2654
139.0,5210.0,157.0,5210.0,6677
159.0,7893.0,243.0,7893.0,1655
139.0,3409.0,104.0,3409.0,3379
159.0,4316.0,135.0,4316.0,4124
20.0,2339.0,74.0,2339.0,1502
179.0,2318.0,73.0,2318.0,5795
179.0,7361.0,225.0,7361.0,4907
119.0,10585.0,324.0,10585.0,6209
259.0,3010.0,92.0,3010.0,5421
199.0,2966.0,91.0,2966.0,3481
200.0,4829.0,148.0,4829.0,6197
159.0,739.0,22.0,739.0,7605
99.0,9392.0,291.0,9392.0,4936
219.0,2546.0,78.0,2546.0,1914
139.0,2033.0,65.0,2033.0,6468
159.0,5708.0,169.0,5708.0,5089
80.0,3661.0,114.0,3661.0,4651
159.0,678.0,22.0,678.0,1470
238.0,4843.0,148.0,4843.0,5858
418.0,4432.0,136.0,4432.0,820
179.0,7070.0,215.0,7070.0,2655
179.0,3786.0,121.0,3786.0,1425
159.0,3749.0,119.0,3749.0,331
179.0,1661.0,52.0,1661.0,2272
179.0,7745.0,239.0,7745.0,6384
159.0,3602.0,111.0,3602.0,6359
218.0,779.0,23.0,779.0,4886
99.0,7143.0,217.0,7143.0,5690
199.0,9808.0,302.0,9808.0,1924
179.0,1057.0,31.0,1057.0,3349
159.0,9542.0,294.0,9542.0,2991
199.0,3905.0,125.0,3905.0,423
239.0,2194.0,70.0,2194.0,5061
179.0,382.0,11.0,382.0,3550
179.0,4239.0,134.0,4239.0,7603
139.0,10589.0,324.0,10589.0,3374
80.0,7965.0,248.0,7965.0,6106
258.0,4476.0,138.0,4476.0,3879
219.0,7967.0,248.0,7967.0,3493
139.0,2464.0,77.0,2464.0,7566
239.0,5579.0,166.0,5579.0,7156
179.0,2844.0,86.0,2844.0,3567
99.0,8577.0,272.0,8577.0,1593
219.0,10320.0,315.0,10320.0,7119
199.0,2699.0,81.0,2699.0,4604
99.0,6337.0,187.0,6337.0,4096
139.0,3715.0,117.0,3715.0,327
100.0,2112.0,66.0,2112.0,483
378.0,1758.0,55.0,1758.0,2892
278.0,1477.0,44.0,1477.0,6882
159.0,8793.0,278.0,8793.0,1351
239.0,4733.0,146.0,4733.0,1383
200.0,10483.0,320.0,10483.0,4643
20.0,2725.0,83.0,2725.0,5244
219.0,2403.0,76.0,2403.0,1389
259.0,140.0,5.0,140.0,6214
80.0,10583.0,324.0,10583.0,1469
179.0,10190.0,310.0,10190.0,4558
119.0,1074.0,33.0,1074.0,1974
199.0,2252.0,72.0,2252.0,2105
278.0,7019.0,213.0,7019.0,4391
258.0,1716.0,53.0,1716.0,3744
239.0,10260.0,312.0,10260.0,4759
437.0,8022.0,249.0,8022.0,1436
219.0,3645.0,113.0,3645.0,1176
199.0,196.0,6.0,196.0,1002
219.0,7603.0,234.0,7603.0,6131
159.0,3327.0,101.0,3327.0,7540
139.0,570.0,18.0,570.0,2876
80.0,6822.0,204.0,6822.0,6317
159.0,5177.0,157.0,5177.0,5106
119.0,4928.0,150.0,4928.0,7380
298.0,5157.0,156.0,5157.0,3536
478.0,2369.0,75.0,2369.0,6797
279.0,3061.0,93.0,3061.0,5413
139.0,497.0,15.0,497.0,4134
179.0,6999.0,212.0,6999.0,657
139.0,8669.0,275.0,8669.0,7464
179.0,465.0,14.0,465.0,5725
159.0,728.0,22.0,728.0,6769
299.0,2167.0,70.0,2167.0,6709
219.0,10581.0,324.0,10581.0,2558
159.0,7759.0,239.0,7759.0,7462
80.0,8201.0,256.0,8201.0,6721
99.0,805.0,24.0,805.0,1711
80.0,5490.0,164.0,5490.0,4837
219.0,9355.0,290.0,9355.0,6011
139.0,9945.0,305.0,9945.0,4466
139.0,1320.0,42.0,1320.0,4376
119.0,10919.0,336.0,10919.0,5357
219.0,4300.0,135.0,4300.0,7512
100.0,8870.0,280.0,8870.0,5031
338.0,30.0,1.0,30.0,7531
518.0,2568.0,78.0,2568.0,6869
159.0,5909.0,176.0,5909.0,7599
80.0,9124.0,286.0,9124.0,2762
159.0,5976.0,178.0,5976.0,2729
239.0,1952.0,61.0,1952.0,3709
259.0,7792.0,240.0,7792.0,2363
239.0,8484.0,267.0,8484.0,6390
597.0,3311.0,100.0,3311.0,2652
119.0,5555.0,166.0,5555.0,4489
100.0,7887.0,243.0,7887.0,2236
238.0,10060.0,307.0,10060.0,4104
238.0,8342.0,261.0,8342.0,2736
179.0,9601.0,296.0,9601.0,537
199.0,7158.0,219.0,7158.0,4985
219.0,8732.0,277.0,8732.0,3373
298.0,7317.0,224.0,7317.0,4200
139.0,1371.0,43.0,1371.0,841
258.0,97.0,3.0,97.0,660
119.0,10884.0,336.0,10884.0,2347
119.0,352.0,11.0,352.0,6247
298.0,9865.0,304.0,9865.0,807
80.0,9972.0,306.0,9972.0,485
180.0,2361.0,74.0,2361.0,5724
259.0,7806.0,240.0,7806.0,1270
418.0,2410.0,76.0,2410.0,1485
338.0,5567.0,166.0,5567.0,4227
99.0,9272.0,289.0,9272.0,5762
278.0,8174.0,255.0,8174.0,3697
179.0,7398.0,226.0,7398.0,4486
338.0,9352.0,290.0,9352.0,4137
159.0,2088.0,66.0,2088.0,3149
159.0,9576.0,295.0,9576.0,6365
100.0,9232.0,289.0,9232.0,7594
199.0,5035.0,153.0,5035.0,256
179.0,2418.0,76.0,2418.0,6715
20.0,2975.0,91.0,2975.0,5155
139.0,10770.0,332.0,10770.0,7251
159.0,5900.0,175.0,5900.0,4123
99.0,10510.0,321.0,10510.0,6684
139.0,8634.0,274.0,8634.0,4194
20.0,2624.0,79.0,2624.0,6926
199.0,5610.0,167.0,5610.0,6912
179.0,1323.0,42.0,1323.0,6315
199.0,8197.0,256.0,8197.0,1077
359.0,4116.0,132.0,4116.0,7350
397.0,820.0,24.0,820.0,2141
616.0,5057.0,154.0,5057.0,2996
179.0,7504.0,229.0,7504.0,6682
179.0,7111.0,216.0,7111.0,1905
238.0,6218.0,183.0,6218.0,408
139.0,6291.0,185.0,6291.0,5651
258.0,489.0,15.0,489.0,9
139.0,1595.0,48.0,1595.0,6436
298.0,1053.0,31.0,1053.0,694
219.0,7866.0,242.0,7866.0,4299
258.0,1021.0,31.0,1021.0,5964
179.0,3955.0,127.0,3955.0,3573
358.0,493.0,15.0,493.0,5048
318.0,5830.0,173.0,5830.0,729
199.0,9890.0,304.0,9890.0,4013
139.0,8803.0,278.0,8803.0,2646
139.0,8134.0,254.0,8134.0,3467
139.0,7608.0,234.0,7608.0,7499
179.0,722.0,22.0,722.0,7419
99.0,7576.0,231.0,7576.0,2248
139.0,7216.0,221.0,7216.0,3535
219.0,7066.0,215.0,7066.0,1944
119.0,1811.0,57.0,1811.0,4764
160.0,7495.0,229.0,7495.0,4625
139.0,8510.0,269.0,8510.0,7138
199.0,7322.0,224.0,7322.0,1454
199.0,9711.0,299.0,9711.0,4407
139.0,1667.0,52.0,1667.0,6010
219.0,8930.0,281.0,8930.0,3312
239.0,7812.0,240.0,7812.0,2610
160.0,5723.0,169.0,5723.0,6092
80.0,3271.0,99.0,3271.0,2289
119.0,1013.0,31.0,1013.0,7031
139.0,6655.0,198.0,6655.0,2831
159.0,365.0,11.0,365.0,2282
278.0,7026.0,213.0,7026.0,6115
119.0,6789.0,203.0,6789.0,1280
219.0,4337.0,135.0,4337.0,3049
278.0,10811.0,333.0,10811.0,5279
179.0,3533.0,109.0,3533.0,4963
99.0,6247.0,184.0,6247.0,6443
80.0,4819.0,148.0,4819.0,318
179.0,9032.0,284.0,9032.0,3592
99.0,37.0,2.0,37.0,5292
139.0,7287.0,223.0,7287.0,6909
179.0,1829.0,57.0,1829.0,1568
139.0,7922.0,246.0,7922.0,1836
99.0,66.0,2.0,66.0,3779
139.0,7643.0,236.0,7643.0,1150
318.0,10335.0,315.0,10335.0,4850
100.0,1882.0,58.0,1882.0,5917
119.0,9832.0,303.0,9832.0,5532
80.0,9401.0,291.0,9401.0,1328
80.0,9380.0,291.0,9380.0,538
159.0,3871.0,124.0,3871.0,6165
100.0,8847.0,279.0,8847.0,6164
278.0,5130.0,155.0,5130.0,3767
219.0,3475.0,107.0,3475.0,2265
159.0,3957.0,127.0,3957.0,1004
238.0,6021.0,178.0,6021.0,240
80.0,2166.0,70.0,2166.0,2247
139.0,5117.0,155.0,5117.0,1146
139.0,70.0,2.0,70.0,5928
219.0,2986.0,91.0,2986.0,4647
80.0,3308.0,100.0,3308.0,960
339.0,2801.0,85.0,2801.0,4188
99.0,9861.0,304.0,9861.0,2133
239.0,3993.0,129.0,3993.0,4145
219.0,10922.0,336.0,10922.0,3570
119.0,9574.0,295.0,9574.0,3476
337.0,1947.0,61.0,1947.0,6288
199.0,4205.0,134.0,4205.0,306
298.0,4604.0,142.0,4604.0,176
80.0,9213.0,288.0,9213.0,7038
99.0,7843.0,241.0,7843.0,5992
120.0,2161.0,70.0,2161.0,6385
139.0,7732.0,239.0,7732.0,844
615.0,4149.0,133.0,4149.0,4213
139.0,4560.0,142.0,4560.0,7067
80.0,10503.0,321.0,10503.0,6689
139.0,534.0,17.0,534.0,4315
199.0,1091.0,33.0,1091.0,1178
139.0,7642.0,236.0,7642.0,7403
99.0,8236.0,256.0,8236.0,2339
139.0,7292.0,224.0,7292.0,5889
339.0,3227.0,98.0,3227.0,4571
278.0,5724.0,169.0,5724.0,1920
278.0,802.0,24.0,802.0,2594
179.0,6533.0,194.0,6533.0,3826
218.0,710.0,22.0,710.0,535
139.0,10441.0,319.0,10441.0,1603
379.0,3124.0,95.0,3124.0,3396
160.0,3826.0,122.0,3826.0,3098
219.0,2382.0,75.0,2382.0,1318
99.0,583.0,18.0,583.0,716
119.0,8927.0,281.0,8927.0,1670
199.0,6101.0,180.0,6101.0,6492
219.0,5332.0,161.0,5332.0,1111
219.0,4211.0,134.0,4211.0,4448
139.0,1500.0,45.0,1500.0,1079
159.0,6387.0,189.0,6387.0,4153
418.0,5006.0,153.0,5006.0,5469
139.0,5767.0,171.0,5767.0,5704
139.0,6727.0,201.0,6727.0,4143
219.0,8605.0,273.0,8605.0,1139
139.0,7830.0,240.0,7830.0,7381
279.0,5929.0,176.0,5929.0,3837
119.0,9422.0,292.0,9422.0,2157
80.0,3394.0,103.0,3394.0,334
199.0,8733.0,277.0,8733.0,5065
139.0,8846.0,279.0,8846.0,6419
258.0,1017.0,31.0,1017.0,2580
199.0,6404.0,189.0,6404.0,6696
159.0,4.0,1.0,4.0,4781
80.0,7761.0,239.0,7761.0,1684
238.0,8192.0,256.0,8192.0,4640
298.0,989.0,30.0,989.0,1687
239.0,1040.0,31.0,1040.0,2895
179.0,709.0,22.0,709.0,1963
259.0,3229.0,98.0,3229.0,271
20.0,2827.0,86.0,2827.0,3524
119.0,10215.0,311.0,10215.0,4410
179.0,3382.0,103.0,3382.0,5408
199.0,4183.0,133.0,4183.0,4138
239.0,4864.0,149.0,4864.0,3838
159.0,5099.0,155.0,5099.0,3665
80.0,9205.0,288.0,9205.0,866
258.0,9144.0,287.0,9144.0,873
139.0,9563.0,295.0,9563.0,24
179.0,4798.0,148.0,4798.0,5618
179.0,8996.0,283.0,8996.0,3038
258.0,4652.0,144.0,4652.0,689
378.0,8379.0,263.0,8379.0,7495
259.0,2687.0,81.0,2687.0,5831
298.0,5778.0,171.0,5778.0,3197
219.0,6011.0,178.0,6011.0,5490
179.0,2555.0,78.0,2555.0,557
199.0,9956.0,306.0,9956.0,630
298.0,4484.0,138.0,4484.0,171
238.0,10176.0,310.0,10176.0,2183
219.0,5780.0,171.0,5780.0,1563
238.0,4768.0,147.0,4768.0,834
159.0,7927.0,246.0,7927.0,4796
199.0,3903.0,125.0,3903.0,2327
179.0,4561.0,142.0,4561.0,5295
159.0,10799.0,333.0,10799.0,7527
139.0,7589.0,233.0,7589.0,6375
119.0,1176.0,36.0,1176.0,4979
139.0,9142.0,287.0,9142.0,6424
80.0,6630.0,197.0,6630.0,4782
239.0,3553.0,110.0,3553.0,2662
358.0,8072.0,251.0,8072.0,1600
139.0,5592.0,166.0,5592.0,655
139.0,3953.0,127.0,3953.0,6952
417.0,10072.0,308.0,10072.0,5263
299.0,2696.0,81.0,2696.0,7090
99.0,9113.0,286.0,9113.0,7145
338.0,5547.0,166.0,5547.0,445
258.0,3566.0,110.0,3566.0,4521
100.0,9800.0,302.0,9800.0,6241
139.0,9118.0,286.0,9118.0,6301
278.0,7436.0,227.0,7436.0,3884
179.0,1699.0,52.0,1699.0,6593
219.0,8088.0,252.0,8088.0,6814
239.0,9243.0,289.0,9243.0,1190
159.0,7544.0,230.0,7544.0,6711
179.0,5813.0,172.0,5813.0,2673
120.0,3024.0,92.0,3024.0,2948
358.0,9227.0,289.0,9227.0,1307
139.0,1864.0,58.0,1864.0,2556
20.0,2872.0,87.0,2872.0,6268
179.0,4651.0,144.0,4651.0,875
99.0,161.0,5.0,161.0,6561
258.0,5729.0,169.0,5729.0,6458
199.0,3609.0,111.0,3609.0,6506
179.0,504.0,15.0,504.0,6407
179.0,2566.0,78.0,2566.0,2675
139.0,3590.0,111.0,3590.0,1652
219.0,8514.0,269.0,8514.0,7316
258.0,642.0,21.0,642.0,701
199.0,6209.0,183.0,6209.0,4054
159.0,4663.0,144.0,4663.0,4248
179.0,9637.0,297.0,9637.0,147
199.0,563.0,18.0,563.0,5468
99.0,10497.0,321.0,10497.0,2283
239.0,2223.0,71.0,2223.0,1798
100.0,8868.0,280.0,8868.0,1030
379.0,2383.0,75.0,2383.0,7342
338.0,9356.0,290.0,9356.0,459
219.0,971.0,30.0,971.0,2704
99.0,7741.0,239.0,7741.0,3372
179.0,10267.0,312.0,10267.0,7485
159.0,8722.0,277.0,8722.0,7271
398.0,6140.0,181.0,6140.0,2356
119.0,3896.0,125.0,3896.0,4205
99.0,822.0,24.0,822.0,74
139.0,1721.0,54.0,1721.0,5207
99.0,7646.0,236.0,7646.0,6865
179.0,9148.0,287.0,9148.0,3782
159.0,4558.0,142.0,4558.0,1898
99.0,878.0,27.0,878.0,2732
537.0,5570.0,166.0,5570.0,6231
318.0,1940.0,61.0,1940.0,4452
179.0,4624.0,143.0,4624.0,5681
159.0,8195.0,256.0,8195.0,3951
80.0,6895.0,208.0,6895.0,3673
239.0,2404.0,76.0,2404.0,6484
377.0,9026.0,284.0,9026.0,3231
159.0,305.0,9.0,305.0,443
198.0,9683.0,298.0,9683.0,4447
199.0,2961.0,91.0,2961.0,4067
119.0,7776.0,240.0,7776.0,648
179.0,3210.0,98.0,3210.0,7538
239.0,2787.0,85.0,2787.0,5464
179.0,599.0,19.0,599.0,1961
99.0,1833.0,57.0,1833.0,6030
99.0,7022.0,213.0,7022.0,2964
139.0,7605.0,234.0,7605.0,4389
259.0,5974.0,178.0,5974.0,3643
179.0,1951.0,61.0,1951.0,5677
159.0,9421.0,292.0,9421.0,7281
80.0,6896.0,208.0,6896.0,3841
278.0,8791.0,278.0,8791.0,5595
99.0,3332.0,101.0,3332.0,851
119.0,8928.0,281.0,8928.0,6663
278.0,7470.0,227.0,7470.0,2007
99.0,6767.0,203.0,6767.0,5410
179.0,6681.0,198.0,6681.0,6633
99.0,8050.0,250.0,8050.0,4190
219.0,5851.0,174.0,5851.0,3074
80.0,5739.0,169.0,5739.0,903
338.0,4660.0,144.0,4660.0,602
915.0,5593.0,166.0,5593.0,7544
199.0,1622.0,49.0,1622.0,4832
319.0,2303.0,73.0,2303.0,2777
80.0,7486.0,228.0,7486.0,5160
100.0,7524.0,229.0,7524.0,453
218.0,7336.0,225.0,7336.0,5954
279.0,2152.0,69.0,2152.0,2786
119.0,9626.0,296.0,9626.0,4325
338.0,6150.0,181.0,6150.0,3046
139.0,3983.0,129.0,3983.0,4266
438.0,4220.0,134.0,4220.0,5085
99.0,5588.0,166.0,5588.0,4531
159.0,5528.0,165.0,5528.0,713
378.0,838.0,25.0,838.0,1710
99.0,5798.0,171.0,5798.0,4601
219.0,6303.0,185.0,6303.0,1294
239.0,8479.0,267.0,8479.0,6898
159.0,5918.0,176.0,5918.0,6626
219.0,4565.0,142.0,4565.0,5203
179.0,8106.0,253.0,8106.0,738
258.0,1682.0,52.0,1682.0,6643
437.0,6095.0,180.0,6095.0,7212
119.0,6714.0,200.0,6714.0,1619
100.0,7755.0,239.0,7755.0,1922
20.0,3143.0,96.0,3143.0,5837
179.0,29.0,1.0,29.0,3950
100.0,7911.0,245.0,7911.0,4272
179.0,2414.0,76.0,2414.0,1472
119.0,7931.0,246.0,7931.0,6747
199.0,10911.0,336.0,10911.0,3694
298.0,3597.0,111.0,3597.0,5004
298.0,8468.0,267.0,8468.0,4199
219.0,833.0,25.0,833.0,6673
239.0,501.0,15.0,501.0,6461
159.0,5674.0,168.0,5674.0,3712
219.0,3120.0,95.0,3120.0,3860
99.0,1875.0,58.0,1875.0,7237
99.0,5757.0,171.0,5757.0,4157
198.0,6621.0,197.0,6621.0,2898
139.0,542.0,17.0,542.0,2544
80.0,6692.0,200.0,6692.0,1891
80.0,1455.0,44.0,1455.0,7078
278.0,1533.0,46.0,1533.0,3136
179.0,662.0,21.0,662.0,4382
80.0,6775.0,203.0,6775.0,1859
259.0,10091.0,308.0,10091.0,3993
239.0,7901.0,244.0,7901.0,3918
219.0,4661.0,144.0,4661.0,3854
198.0,1563.0,47.0,1563.0,400
119.0,6777.0,203.0,6777.0,3618
119.0,8450.0,266.0,8450.0,1753
279.0,3018.0,92.0,3018.0,2810
298.0,4422.0,136.0,4422.0,6864
119.0,10582.0,324.0,10582.0,554
99.0,6976.0,212.0,6976.0,6963
199.0,6468.0,191.0,6468.0,1063
179.0,7055.0,214.0,7055.0,4008
99.0,6075.0,179.0,6075.0,6746
279.0,2618.0,78.0,2618.0,5110
199.0,10693.0,328.0,10693.0,1266
179.0,7405.0,226.0,7405.0,3112
179.0,7350.0,225.0,7350.0,5432
139.0,1334.0,42.0,1334.0,6467
99.0,8118.0,253.0,8118.0,3010
239.0,3038.0,93.0,3038.0,6071
99.0,3552.0,110.0,3552.0,2086
99.0,10531.0,321.0,10531.0,7137
199.0,1242.0,39.0,1242.0,1100
318.0,5161.0,156.0,5161.0,778
20.0,2920.0,89.0,2920.0,1026
159.0,5776.0,171.0,5776.0,2492
219.0,6139.0,181.0,6139.0,5167
199.0,1727.0,54.0,1727.0,2184
